milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
3300,0.11027331499534095,4.1344379749916865e-05,0.011073719411591895,1.103905251872066e-07,0.011802545652817676,8.517432201275447e-05,3.0800275661501895e-05,0.00010416422513033662,6.92935548485555e-10,0.015468758489757846,1.2518490148583057e-05,1.2417002490190915e-13,6.873215325613649e-08
3400,0.11555635014742224,4.11240660314165e-05,0.012013108000226988,1.3322033727718968e-07,0.012644648762958293,0.00010129909294363427,3.5405418560690967e-05,0.00011833937757431211,8.988345088951924e-10,0.01609276977273925,1.4139685109498306e-05,2.2990646822795105e-13,8.762800317976782e-08
3500,0.12109073463897134,4.6081308465961414e-05,0.012035623661392138,1.6248309680987956e-07,0.012859384411345973,9.56272909898927e-05,3.769188219643267e-05,0.00013620834802343556,9.619633615197003e-10,0.01679043985946161,1.4268431275398541e-05,2.4263013951940533e-13,7.636317346386894e-08
3600,0.12374188465108911,4.918642250171148e-05,0.0120035059935218,1.6338223866636047e-07,0.013459833166236739,0.0001060349581182868,3.935686793257052e-05,0.00014111229645264408,1.2597228757751174e-09,0.01728195485825494,1.8043948608181165e-05,4.744477652501063e-13,1.0711753982314086e-07
3700,0.12810456411052787,5.4126043403472294e-05,0.012469552750889564,2.1235990271160598e-07,0.013592851960356256,0.00010971181976465994,4.187321736130556e-05,0.00015154055580833791,1.337556503923839e-09,0.017556242735077054,1.926068186219956e-05,5.46511042563862e-13,1.1436177623166164e-07
3800,0.13126457975583303,5.626629535919016e-05,0.01249775554047664,2.2874474703265318e-07,0.013793410224575291,0.00012060997320523021,4.070249379781542e-05,0.00016020612476295575,1.6901887659352089e-09,0.017614078821463052,2.0606065945891328e-05,6.601288587333643e-13,1.1621982580352124e-07
3900,0.13761551479550313,5.605976734006335e-05,0.013314182166468158,2.310360470941271e-07,0.013607617746252356,0.00012112839071273129,4.3978273754780636e-05,0.00018418722282877227,1.7255559299660337e-09,0.01752690241737717,2.563875733418282e-05,7.075228383270687e-13,1.5001680448053372e-07
4000,0.13668487799243834,6.371367463166872e-05,0.01375479554214688,2.7451512139922096e-07,0.01405642849660984,0.00013007194239484477,4.968534353025934e-05,0.00019199827248388322,2.041890554132387e-09,0.01783376244077858,2.6425024037141728e-05,8.272565170263286e-13,1.4817102668515473e-07
4100,0.14496246923734937,6.768420532006895e-05,0.013326272507000228,2.854608333750061e-07,0.014720528123754493,0.00013347526332934385,5.137735699895297e-05,0.00020841397532794253,2.3320246938440377e-09,0.018886813178422435,2.8790430560858973e-05,1.2145685299663368e-12,1.851079123251322e-07
4200,0.14740362489090772,7.097122440368515e-05,0.014398153188031676,3.1446303423033914e-07,0.014948301139062568,0.00013881722722662536,5.560950409913347e-05,0.00021666733625905953,2.636434673338115e-09,0.01876459324266307,3.2273502495105714e-05,1.3213170402270117e-12,1.9737054474514853e-07
4300,0.14336287996685368,7.539404192324735e-05,0.01388406072165063,3.7859081185394e-07,0.014776326828291988,0.00014672759726882728,5.928501732714754e-05,0.0002320998744142053,2.7373371776953712e-09,0.019581608030655128,3.62148646357467e-05,1.525442955132415e-12,2.0964609412138987e-07
4400,0.1527345034159966,7.715762725652529e-05,0.014283671592467703,3.9754519195642686e-07,0.015998303041898445,0.00015670350926541167,6.193297652918563e-05,0.0002565229338297298,3.1357788729121785e-09,0.019190559154779702,3.911990616447602e-05,1.9193474045132957e-12,2.3238891197709793e-07
4500,0.14943116727996708,7.927693988926325e-05,0.014607629798916234,4.359265661257805e-07,0.016216544221880683,0.00015984714326510908,6.372637658921189e-05,0.0002621943042573187,3.552112910705973e-09,0.01945980665543014,4.1781451314819614e-05,2.320286220776017e-12,2.5919179855036743e-07
4600,0.1572654145727963,8.084638604469872e-05,0.015506349702694754,4.850002240669362e-07,0.01665378808074498,0.00016364078831808166,6.794149949728195e-05,0.0002768315042649656,3.728905931094637e-09,0.02036475755274484,4.7760982059711564e-05,2.808932019755763e-12,3.055071295888462e-07
4700,0.1598173867655238,8.661542476186717e-05,0.015795142762625582,5.03404873988864e-07,0.01617789130995445,0.00017939059668276857,7.00042482712842e-05,0.0002960098406777788,4.1502815353785e-09,0.020507101180741748,4.9634642424990944e-05,3.273609986747555e-12,3.32436804712296e-07
4800,0.16102469870668668,8.969135963887979e-05,0.015608768567025012,5.54691256793806e-07,0.01718282647045085,0.00018252042864476092,7.426782691979567e-05,0.0003278633934483976,4.560994533159526e-09,0.020348046582901402,5.633325634230353e-05,3.939510084967312e-12,3.57512011062692e-07
4900,0.16681895515411677,9.497953286609481e-05,0.01585694775004936,6.240848840488926e-07,0.017410944235676278,0.0001887493162532684,7.614201486723952e-05,0.00033687927016775416,5.033107813453661e-09,0.020871158279684856,5.9567030724816145e-05,4.405598169848233e-12,3.88987223225337e-07
5000,0.16972683130296407,9.745504948108941e-05,0.01639428803772104,6.848073205636603e-07,0.017274501084759503,0.00019604892144499864,7.754149468771936e-05,0.000360130043597004,5.417801593926538e-09,0.02162122898856355,6.404376304329861e-05,5.167287083198146e-12,4.2409742687357814e-07
