miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID
2700,51.44188570293362,1360.2470690048428,2.1992901408519911e-13,-2.306002356714791e-11,-0.0792626572490032,19.99314490953122,8.78234986418828e-10,2.101043494674898e-06,0.08130457845304163,10.00596610684532,-0.0002551636181881014,0.09905925408578038,0.005039206673563796,0.699845717508733,2.6959310282898392e-11,2.945406447559245e-08,-0.18207946104749484,90.58579995582947,1.2954323885357047e-08,3.907487369262569e-05,4.441657375450914,166.03674466268367,1.2357757369314366e-06,7.30794251705166e-05,6.135541966859764e-16,9.959615825002463e-14,-0.6437457184980868,301.0346461963133,2.202176094919314e-24,8.339782709903971e-23,-3.43111612809253e-23,1.2355548537885492e-19,2.3316815817034686,57.901163650885415,0.0038134392953694043,0.00025487644238356974,0.0005866597409064206,8.143897468010217e-05,0.0,0.00012067929200924815,0.00013186216229864886,3.321319479240399e-11,8.619235576826609e-15,9.095990638817378e-12,2.380389128172596e-14,7.221294993040244e-05,1.7144092359924969e-06,3.825103605563171e-12,1.9269785886160548e-12,5.590997206511878e-14,2.839078982662652e-11,2.5854281622847702e-12,29.999999999991058,2.864275610914556e-12,2.7938243183368235e-12,2.244114721185855e-12,1.4462494647692937e-20,2.4999999579752425,3399.999999991538,9.936939895006024e-13,4.373956947358753e-08,4.8961244152928995e-14,-1.1467558536882392e-18,1.7988134466860644e-11,8.715969969803822e-09,5.741993276724719e-07,1.5222914519262447e-11,-1.1989347510321062e-13,1.000000000002598,3.107960035718296e-12,1.8731527402401355e-12,5.121099804801636e-16,-1.1756943116315931e-14,649745.0296556769
2800,43.98837032296117,1343.0200145776798,2.9280646502705567e-13,5.7585008161195935e-12,-0.09547292643604743,20.107455641155298,1.108000409847772e-09,2.619591210608875e-06,-0.02251311265271706,10.006282680027775,0.000638896415382575,0.09921487190065169,0.005085755400906519,0.6995493093038627,3.45474264257085e-11,3.368671617845335e-08,0.15067957120436065,89.97495468827985,1.4122815711843181e-08,4.087453026754044e-05,4.336884287688341,165.98503372198738,1.3033575274040822e-06,7.460632271620522e-05,-6.605311328917285e-16,-1.8183881093612022e-14,-0.10875969793494994,300.90516392909456,1.0089852352620841e-25,3.791801718886405e-22,2.63343443717215e-23,-1.2241592081019118e-19,2.397253708572715,58.28969198568062,0.0037717371117779756,0.00026527634185499136,0.0006088219248175032,8.336231072034605e-05,0.0,0.00012834276329519909,0.00013551967448908678,4.160094347475272e-11,1.849969985983166e-14,1.5617385109545418e-11,3.3729210154568183e-14,7.972461886229999e-05,1.8062719287431363e-06,7.321089867258061e-12,3.311792682674042e-12,5.36679820379381e-14,1.9277869933478286e-11,3.5647660119100297e-12,29.999999999999126,5.477633992735633e-12,1.8253836864133284e-12,-2.152490977394613e-12,-2.7124533131691857e-21,2.4999999542286617,3399.999999990723,1.2146861442069809e-12,5.034176332272532e-08,8.039003347774026e-14,7.5527832360019135e-19,2.0528999999845825e-11,9.825172561451723e-09,6.483730767828682e-07,2.1086036762936436e-11,3.819181648247867e-13,0.9999999999957053,-1.2396301360858618e-12,8.078019896684858e-13,-8.798536037400326e-16,-2.4437669171654744e-13,649781.2032999321
2900,43.87275204554783,1345.2426635719542,2.0383592152531554e-13,5.679288292823603e-11,0.10907922060989392,19.963204364688405,1.2869463018165935e-09,2.827539087264574e-06,0.031860117179560804,9.918492925230298,-0.0005313143989429092,0.09903182710610303,0.0008953445676789418,0.7021421514526577,3.7957560700352064e-11,3.8959028333920856e-08,0.4928412217154471,89.42770790276785,1.562163729133092e-08,4.252492856826252e-05,5.709842513186386,164.49522359933076,1.4398072704171375e-06,8.072726518328062e-05,7.376419280628455e-16,4.516850444196902e-13,-0.4989229528939393,300.2454101219227,-1.2312244885500596e-24,4.929729026628546e-22,-5.964235129881275e-23,5.1701100317265155e-20,1.793700041360181,57.95039009417489,0.003726161325251822,0.0002704702360434883,0.0006105165069616391,8.775999086033898e-05,0.0,0.00012817495227736858,0.0001388960808887176,4.3413700322196696e-11,3.8917762626831626e-14,3.130138911746712e-11,3.093650010207695e-14,9.093245050380126e-05,2.0985550217051337e-06,8.740076337051177e-12,6.137152654252931e-12,1.220450866209549e-13,3.8072612317918454e-11,7.61355300354338e-12,29.999999999988887,4.349601509273873e-12,6.734146005733265e-14,4.618513172637601e-12,1.755541535536777e-20,2.4999999411930607,3399.999999989693,7.977163425055382e-13,5.09532891379481e-08,9.297151029620568e-14,1.1326399804474611e-18,2.307847015118127e-11,1.0636066101480972e-08,6.985470467580193e-07,3.211368349944017e-11,1.7796903475385063e-13,0.9999999999993636,-2.31421976828867e-13,1.3312214694577272e-12,9.046396416622066e-16,2.9538363325525865e-13,650206.5447587782
3000,40.154661764301856,1345.7791542292866,1.400339584270817e-13,2.364743533115067e-10,0.12022540046209768,19.930869196367336,1.5490402548496008e-09,3.4754431776874486e-06,-0.021790934544289257,10.048375476367127,-0.0004909168488850833,0.09998950281364774,-0.00021964584744409998,0.695445079153171,4.017021921324718e-11,4.2892473543339356e-08,0.09779283497107624,89.90430551898373,1.5822273128795676e-08,4.680626100807499e-05,5.0491632056843905,164.34410043426772,1.6303496094082722e-06,9.115489901468164e-05,4.507524875420304e-15,3.8997033853636643e-13,0.5639875021931207,301.6503705140199,-3.71303628884668e-25,-5.071748418697173e-22,5.1410975661860953e-23,6.583604902197166e-20,2.1946280134997003,58.10695584372051,0.0037336887275110225,0.00027678298168251907,0.000645149018207024,8.990858914223504e-05,0.0,0.00013207417642987514,0.00014210252122161637,4.680295655775393e-11,3.4105151913885906e-14,6.164619905922945e-11,4.452898288328155e-14,9.304463513978605e-05,2.1197828389027845e-06,1.6545316463778774e-11,7.424143669487029e-12,1.0214516254286267e-13,6.987471303166614e-11,7.629520559534289e-12,29.99999999999578,8.121236320392907e-12,3.084857301673848e-12,-1.0632762766605038e-12,-6.65887957087963e-21,2.4999999358576024,3399.999999988589,2.47002673589369e-12,6.216781321060381e-08,1.1531089332750092e-13,-9.794287587401846e-19,2.651608974422894e-11,1.1302856012815105e-08,7.363398574246445e-07,2.3565489104242047e-11,8.749136314981729e-13,0.9999999999910695,2.698248651885393e-12,1.5593389922360968e-12,2.3326127112920044e-15,5.029050752030568e-13,650802.8761196259
3100,49.814163634120135,1355.6882519089752,4.319486082768986e-13,3.140302519409409e-10,0.024674089754904448,19.99832504116133,1.7684113963026436e-09,3.779019882582035e-06,0.06035990809100872,9.913403341751536,-5.6397897887809834e-06,0.098755836993266,0.0029173845511076602,0.6984603507400605,4.8309033540721585e-11,4.576533258851824e-08,-0.27676128119560706,90.37522248680666,1.682008209821857e-08,4.751021550298389e-05,5.348422486388627,165.4051146715023,1.6715427662598684e-06,9.703251021258865e-05,4.674481057245111e-15,4.759720248337718e-13,-0.27686365962646,299.516684112593,8.900382541249016e-25,-8.114126945052034e-22,7.779598040209564e-23,2.0413704493474328e-19,1.964928515844325,57.98608261661891,0.003695803334465613,0.00028575764040061777,0.0006585854935149252,9.147521741583477e-05,0.0,0.0001341489733270108,0.00014900603769353224,5.225685490656626e-11,6.762682099902682e-14,5.836495895560357e-11,5.724359276630342e-14,0.00010615045748166847,2.2524219066101478e-06,3.332308121557299e-11,6.8190201399109025e-12,1.4393149036462953e-13,7.955434532117417e-11,9.62855838013141e-12,29.99999999998393,4.695390434493293e-12,3.372597911359186e-12,9.657044375644893e-13,-1.5108714932520164e-20,2.499999933924673,3399.9999999868346,2.8435167318875288e-12,6.990680157594786e-08,1.0934934385245353e-13,9.14905916715854e-19,2.9275208738342844e-11,1.3548914661586431e-08,7.810270362938023e-07,3.654520697880489e-11,1.1768468151474388e-12,0.9999999999920499,6.597496480180409e-12,3.921180054741496e-12,3.1957177003610776e-15,4.873647524254451e-13,650140.145387652
3200,39.511603714086704,1347.9803671629436,3.9295905833874705e-13,2.0633281984054636e-10,-0.0754375355875366,19.998110735760356,1.8647061026247548e-09,4.125399604880573e-06,-0.04711817775133864,9.925024519430243,-0.00033377322701452853,0.09879797755476025,0.0032344956620161593,0.6955044011742577,5.705244130302652e-11,5.216481244356547e-08,-0.47869147670384093,90.4632341144396,1.8717593389979314e-08,5.23614503358738e-05,5.1394933991751675,165.3107440392406,1.7665508906901503e-06,0.0001021813526455507,8.509037084567747e-15,6.67583145980135e-13,-1.0185521655344052,300.3135833003803,3.9790274298095923e-25,-1.8427459034341968e-21,-1.5689200043117598e-23,1.6012079786034592e-19,2.2502932320101023,57.9130089054747,0.0036464635464743384,0.0002884332166736287,0.0006857852939310668,9.446324151168266e-05,0.0,0.00013678285873315835,0.0001523815615609124,5.942922597089574e-11,5.99933787627501e-14,7.611860421481815e-11,4.67214001333685e-14,0.00010836945825447208,2.5513040291442634e-06,3.151012502849521e-11,6.9650442203442285e-12,1.8768608610804405e-13,8.914452380359355e-11,1.550673840310921e-11,29.9999999999827,1.117033619086525e-11,5.854728450199895e-12,3.698629402936255e-12,1.445147479534735e-20,2.4999999290347477,3399.9999999859488,1.9672838443265393e-12,7.43419900630912e-08,1.2967411013302424e-13,-9.510920010370279e-19,3.2273571945445935e-11,1.3850503582708678e-08,8.192965885745249e-07,5.1138774526798594e-11,9.566881272194592e-13,0.9999999999814014,9.761393629180774e-12,4.719941774300479e-12,3.587432191474342e-15,3.1350919817085344e-13,650772.6751939834
3300,57.45847484992138,1358.5939752580389,5.505998427802491e-13,4.686572562033709e-10,0.11217806073753799,19.888038352179752,2.0419249558928217e-09,4.464821300415713e-06,0.04896165852783585,9.931081730839901,0.00033845603555293695,0.0986295535332431,0.0030179436119696793,0.6954685423572737,5.887406212069513e-11,5.935102141775328e-08,0.6433137496800041,89.52186308907864,2.0072498804804337e-08,5.6063125619273184e-05,5.913047033126131,166.1390182370158,1.862912967944988e-06,0.00010874409348467513,8.63606404328595e-15,6.438218637968286e-13,-1.6765937444762187,298.8717283504152,-1.396827709166961e-24,1.599912320561775e-21,-1.9654198781348667e-22,-3.827554454207561e-20,1.6739416856958245,58.14340336225976,0.003626334391409237,0.0002992440515124891,0.0006834233388989299,9.976938990183938e-05,0.0,0.00014516476804932922,0.0001638565934117485,6.417288411901497e-11,9.203257832352101e-14,7.89408009008041e-11,6.145445993077801e-14,0.00011677177516493816,2.764205001632723e-06,5.7899148281011085e-11,8.81447949644859e-12,2.672777519859209e-13,8.738701058608824e-11,1.5708657524309485e-11,29.999999999977373,1.2320949909869618e-11,5.844257082964995e-12,2.6562213080303042e-12,7.3156828748351e-21,2.499999915731117,3399.999999983224,5.911102823494243e-12,8.511184694267366e-08,1.6382044391813214e-13,1.820121291286382e-18,3.350950421400624e-11,1.5926395168630502e-08,9.11655078305581e-07,5.509971025917356e-11,1.6119504278854944e-12,0.9999999999807185,1.5875648363207966e-11,6.197079299508657e-12,3.543562528761815e-15,8.251598299535374e-13,648321.952176132
3400,42.598319763637754,1354.1335072823558,8.313990704296508e-13,5.744843733196365e-10,-0.03429841708865891,20.018452564628557,2.3038956443695674e-09,5.201243582808895e-06,0.08955137557349419,9.943604637136305,7.444887492167725e-05,0.09889253972479294,0.003530576212515824,0.7020767519248493,6.509308356661816e-11,6.239302228112107e-08,0.04130133573640358,90.49434686536748,2.021343689418433e-08,6.016897020430321e-05,4.6610517406153065,164.69458813907158,1.971042184055669e-06,0.0001121714538083212,8.933371072875084e-15,8.578932104280212e-13,-0.9254762033036323,301.3189394675182,7.274775951991954e-25,1.9467565842506803e-21,-6.254119101015315e-23,4.482086765867088e-20,2.1411687976875404,58.27717800977458,0.003554173741954599,0.0002967460402593865,0.0007248556827169382,0.00010330440431878021,0.0,0.00014545554076437014,0.00016968519419973863,6.798136027601698e-11,1.1613712260531483e-13,1.2204655407141893e-10,8.318713456411649e-14,0.00013264932780805377,2.8157001707627383e-06,8.050732142421955e-11,1.5348477113350088e-11,2.3692155429883624e-13,1.431779651031727e-10,2.2753217402328822e-11,29.999999999980385,1.6669527935801144e-11,7.077302946756997e-12,1.1105545311295075e-11,-4.6613624755886146e-21,2.499999914559824,3399.9999999818697,5.79247288091617e-12,8.569577776089684e-08,1.7664728030093766e-13,3.4503955828477076e-19,3.8229617523671604e-11,1.686869163248245e-08,9.342645443609898e-07,7.160726646875164e-11,1.8350495991056983e-12,0.9999999999820818,1.6637106766077036e-11,7.744242916400956e-12,6.74198188855146e-15,1.4199019520071757e-12,648900.2325788959
3500,53.76553033356023,1347.1886854344596,8.533440649788351e-13,5.885028961773435e-10,-0.12958621885565605,19.96903478455373,2.7472751972662493e-09,6.001553385669203e-06,7.449379797512534e-06,10.01772350838117,0.0001286130728630989,0.09911706273856238,-0.0038975887241620116,0.6989863318170446,7.509260441670666e-11,7.455207060815994e-08,0.16253133389310864,89.56623074301388,2.2034546638257268e-08,6.247663647496823e-05,5.2670708491169,164.51252171220463,2.194154459604369e-06,0.0001252756680189753,1.3070757750906159e-14,1.5002983138282342e-12,1.4297628291810276,299.93329132348106,-8.87939645223909e-25,1.7443309010787043e-21,9.55864075099081e-23,-9.613261388247411e-20,2.122520707611577,57.7862156503223,0.0035326448268662787,0.00031109874369154877,0.0007220083178205973,0.00010456586322383552,0.0,0.00014620636328077768,0.00017235786022387143,7.383171707165808e-11,1.2658137311906014e-13,1.2301572009813647e-10,1.0467387288739143e-13,0.00013614330025870958,3.1565822257378413e-06,8.5748518423841e-11,1.9870033101655102e-11,3.559721943967295e-13,1.4032545529194677e-10,2.4799617393212275e-11,29.999999999970754,1.6329973313424457e-11,6.992958169881123e-12,1.4053962529936717e-11,9.63512825223438e-21,2.499999900610307,3399.9999999808333,9.944619382461374e-12,9.34877544186159e-08,2.0688794374906974e-13,-4.209508627370234e-19,4.135930762613882e-11,1.9850010723953375e-08,9.857457460237117e-07,1.0087884998030376e-10,2.478817199734634e-12,0.9999999999733127,2.4879637551867727e-11,1.1500192060139674e-11,9.261873721516467e-15,2.0656275429998275e-12,650905.5619826912
3600,53.048620764947046,1343.3400832202112,1.0853068302934681e-12,6.38538413670057e-10,-0.0845111482002701,20.055241010082888,3.011413474075772e-09,6.327559614130699e-06,0.08794921472975438,10.000374492312586,0.0005982727524154566,0.09949887627738341,-0.00038373028389765266,0.7001029328457421,8.324029442083544e-11,7.644767622711492e-08,0.4664247408130158,89.59242646144446,2.2996421228421355e-08,6.460369741696816e-05,4.287188654403575,164.8417715250041,2.3068125261860804e-06,0.00012939542183477344,1.563646579628231e-14,1.8857797333627975e-12,1.6266516974073302,301.17502218069484,7.866641611443135e-25,1.5768347752538851e-22,6.978360715361141e-23,1.9156909590000563e-19,1.861234436491578,57.76809378211597,0.003522869060669665,0.00030930613644989985,0.0007408220612984989,0.00010717997877687251,0.0,0.00015467393293943513,0.0001803124892958263,7.976370866869781e-11,1.445135048392454e-13,1.461982032458385e-10,1.2773945361117337e-13,0.0001466381225446001,3.3949493076211853e-06,1.0572656184942027e-10,2.004775336652161e-11,4.988902404168787e-13,1.6876563546542095e-10,3.053571424457897e-11,29.999999999967013,2.666787217754992e-11,1.0681878643070074e-11,1.4132749872871806e-11,1.9219650230153345e-20,2.4999998900678686,3399.999999978804,1.0610269279143965e-11,1.0497180559850753e-07,2.6044647042173515e-13,2.5306782765169463e-18,4.585369851814637e-11,2.0971348712192573e-08,1.0349302818831922e-06,1.5979044399673382e-10,2.6760079302282985e-12,0.9999999999596925,2.663688224431967e-11,1.0547290998312327e-11,8.730080926375868e-15,2.711779301350825e-12,648722.1474608484
3700,44.682587546305164,1359.6763792062404,1.2352069680671162e-12,8.15543205137908e-10,-0.01901873919883601,19.969686013783775,3.184089879467368e-09,6.9647042543445975e-06,0.013588166944530269,10.018284588813268,0.00032711561207212264,0.09972146387500577,-0.004567969117174863,0.7042458845623546,9.187862580905907e-11,8.633115686176689e-08,-0.49201819355722926,89.60948508861114,2.4338356439658186e-08,6.982669710296255e-05,4.9029687834044084,164.33111112761017,2.4299838600882053e-06,0.00013392537156230213,2.0451212626872316e-14,1.901838136682817e-12,-0.3233726875381133,300.60837507342677,5.249910077721983e-24,4.750078013073207e-21,2.2364830159297227e-22,3.935192794557656e-19,1.8857283998499146,58.258564700093316,0.003467808542278784,0.0003247274041996819,0.0007621055416746456,0.00011032606619847078,0.0,0.00015428664765712076,0.00018059435259157298,8.43804219030022e-11,1.9202225347962262e-13,1.8154639765069748e-10,1.3443653002073388e-13,0.00015790010186538374,3.5991451858183574e-06,1.1891775902592453e-10,2.7077722111193707e-11,5.831646590644278e-13,2.2182283499661937e-10,3.695221077323567e-11,29.99999999995249,2.9642595978326e-11,1.5774086728643815e-11,1.997277811566346e-11,2.57623201509911e-20,2.4999998841075746,3399.999999976658,1.441910915073798e-11,1.1916027611833566e-07,2.814911408788504e-13,3.8136038754031315e-18,4.969376612610956e-11,2.297646332725709e-08,1.106282311390957e-06,1.9072149428142306e-10,4.018005677199486e-12,0.9999999999527492,2.960347651018566e-11,1.4872208795134396e-11,1.4165976990041778e-14,3.6313306740876545e-12,649857.7762591916
3800,38.958841284005715,1352.9283163176895,1.674856304414506e-12,1.2211789506385646e-09,0.04950627251530015,19.94398761225779,3.5706446387013736e-09,7.586716110530219e-06,0.06813269545522774,9.95081665328838,-0.0003177892188400136,0.09881567015103987,-3.6203158846271374e-05,0.6953695658811632,1.0202415840424533e-10,9.433910671968751e-08,0.4449055591482064,89.54938559981868,2.653702288791542e-08,7.246896590926986e-05,4.017750747021596,164.4428976596063,2.5082102863339404e-06,0.00014095854350620855,2.5746551118506592e-14,2.3720063562923795e-12,0.7899764787675789,301.15137324668495,5.332492791984089e-24,3.1550123986112154e-21,1.4298296946732943e-22,4.106253100553594e-19,2.259513371522989,57.87094467321386,0.003418950174884744,0.000332157536335287,0.0007797695359556764,0.00011016764920257653,0.0,0.00016021141641113303,0.0001894283047879383,9.206955139864384e-11,2.2185739511155788e-13,2.179909529783313e-10,1.7117827460037606e-13,0.00016631834935709167,3.6303214453250395e-06,1.5539865294204407e-10,3.629182067151963e-11,6.544912016618375e-13,2.57615495740721e-10,4.4041693287812355e-11,29.99999999993888,3.38696767598951e-11,1.8999032528972314e-11,2.2256773385386382e-11,2.87870634106959e-20,2.4999998718118444,3399.99999997472,1.5796564051583432e-11,1.2845623093087315e-07,3.108913144241168e-13,2.863819993259223e-18,5.278217097374338e-11,2.4477295637029312e-08,1.2038010872752085e-06,2.373645219491936e-10,4.918105291196708e-12,0.9999999999392785,3.9801908782383584e-11,1.9726502953158636e-11,1.6028765179610527e-14,3.5059271674404903e-12,648814.9427670664
3900,53.813320228168074,1355.6193435870027,2.1115806427730714e-12,1.3457068759326053e-09,0.03537106376744817,19.912804312855588,3.802965033222642e-09,8.820320438351758e-06,0.004358704275567234,9.9903376285494,-0.0005636659037846135,0.0989821988540925,-0.001980563027094687,0.704116808037823,1.0847915707562878e-10,1.0249460283256914e-07,-0.024743868734122938,90.11679840908123,2.7501967665286557e-08,7.59139250826554e-05,5.533865770144899,166.26396716513221,2.599842803221439e-06,0.00015207773138347326,3.829000068288242e-14,3.55709716504779e-12,2.0611038291500816,301.4099875107576,8.272197012575421e-24,6.623582234635996e-21,1.6069552229939518e-22,5.132097613946655e-19,2.334515477658773,58.310015525655665,0.0033844400962422423,0.00033465807937026475,0.0007985525006974826,0.00011514510162773296,0.0,0.0001633093627976245,0.00019206059377465705,1.0104672275683534e-10,2.5727274099043707e-13,2.582136790946931e-10,1.9853987452967147e-13,0.0001866578129637593,3.849048243826732e-06,1.8872960187840201e-10,4.245366767183441e-11,8.196959356855223e-13,3.252821188888191e-10,4.630030119607074e-11,29.99999999992894,4.019325838892091e-11,2.29964105708068e-11,3.1217339694018575e-11,7.580077825904965e-20,2.49999986449848,3399.99999997311,2.151567765374063e-11,1.3737122354868344e-07,3.74138851174455e-13,5.3276861270721895e-18,5.980422337271727e-11,2.657084161264871e-08,1.2481789312265765e-06,2.6017334931664007e-10,5.985020451503891e-12,0.9999999999162553,5.119718175912224e-11,2.702562232058563e-11,2.2457659159564487e-14,5.485479959247157e-12,649078.0867428608
4000,39.81187107985852,1349.3739366365367,2.544816482663105e-12,1.7129714856781769e-09,0.06875941537254719,19.981792244352743,4.1581223906234165e-09,9.189330283217749e-06,0.01815287453450984,10.022417966618796,0.00036731201357592213,0.09880908016997443,-0.0009514724460524521,0.7040166352890911,1.1608717814803973e-10,1.1171388701507916e-07,-0.3419880350017282,89.68144924485433,2.9246661488283748e-08,8.087981934050509e-05,3.7961564812471496,165.38112097847699,2.7789987036946026e-06,0.00015621061759640324,4.3034320578377214e-14,3.910118145174349e-12,1.156167340954395,298.13425488477924,7.650112623968559e-24,1.1029385739204641e-20,3.810202251125389e-22,6.34386812020621e-19,1.8215298878485435,58.24310090122071,0.003381447035826192,0.000337476431067529,0.0008240347187073586,0.00011813461044721672,0.0,0.00016317263944511405,0.00019396608906387775,1.0903351880854366e-10,2.914502531289515e-13,3.223795388059956e-10,2.302220286181464e-13,0.00019388816898956808,4.162866999743612e-06,2.2123834575070769e-10,5.1234320691278877e-11,9.84554622627074e-13,3.6454930800020564e-10,5.5288296719636104e-11,29.999999999908894,4.873484134301281e-11,2.7041508738417718e-11,4.3305393807097714e-11,9.956816666324771e-20,2.499999856617952,3399.9999999720385,2.489429476674141e-11,1.4623823935704618e-07,3.9669620800768357e-13,8.581978465433402e-18,6.270934044442344e-11,2.9114266241039875e-08,1.3403237837391064e-06,3.31296260294934e-10,7.147331329886887e-12,0.9999999998997556,6.211827956039903e-11,2.9754223761978846e-11,2.669262367188228e-14,6.812323494493354e-12,649787.4097602887
4100,39.99069506329514,1349.864789271457,2.833603271064958e-12,2.034108078389473e-09,-0.05695382625877625,20.039532511130567,4.722649921892982e-09,1.024342322905909e-05,0.0720800671779788,9.926787692785103,-0.00022381362444632484,0.09844086477868838,-0.0021591761987731816,0.6993749871610102,1.3019468533766084e-10,1.2596128144023273e-07,0.47587436101041297,89.93989573401956,3.0442957751790815e-08,8.430016950325581e-05,4.659843554864203,165.35228362682682,2.8829008793548952e-06,0.00016806241405669035,5.779736580548082e-14,5.394874204187758e-12,-0.25476968303960973,300.18237987823505,1.1806158225057274e-23,1.2180039684873484e-20,5.4308696517038405e-22,9.719653906399625e-19,1.8983320425027048,57.805462137778534,0.003341634679941918,0.0003471922028501595,0.0008183159243093131,0.00011964687238960938,0.0,0.00016804201830876355,0.00020282907442555864,1.1277665180880175e-10,3.538235979571581e-13,3.7088849960589805e-10,2.7911978004373585e-13,0.00020137470353476705,4.369460901759389e-06,2.6603833853665416e-10,6.344232807418995e-11,1.222445764031872e-12,4.1298201685802797e-10,6.636376308658826e-11,29.999999999898,6.155590026185817e-11,3.3742352507943295e-11,5.094257062613562e-11,1.1010609015900998e-19,2.4999998454502714,3399.999999968527,3.2535297787262476e-11,1.5678193540605545e-07,4.601564090036043e-13,9.230135584051959e-18,6.810125515403713e-11,3.1656830575524387e-08,1.3919839546551503e-06,4.1168245582153396e-10,8.515564720607638e-12,0.9999999998884787,8.116044616118239e-11,3.628043845987015e-11,3.0917996620965496e-14,8.156304874945036e-12,648783.5564077937
4200,54.59249630124607,1354.5354309238844,3.3769738000976732e-12,2.395861654878483e-09,-0.05794398440094879,19.989593731457845,4.951793628301452e-09,1.0896941009058087e-05,-0.04682787978158896,9.935451339213003,-0.0001228331519661354,0.0996468085631597,0.001151838528186083,0.6988587817836079,1.3793411402242085e-10,1.3282363528294032e-07,0.5436002109492951,89.45353034781651,3.094664646910393e-08,9.014116041313501e-05,4.756985927432055,164.58473396919638,3.0606153380372325e-06,0.00017549608342990215,6.634316799398494e-14,6.446570821314026e-12,-0.0030175319378119847,297.99503256971224,2.2071754728040116e-23,2.0186245362111953e-20,6.364345064615259e-22,1.5392646338950254e-18,1.7411337930440745,58.15780592768911,0.003292159687389339,0.0003467878616329982,0.0008502270700791959,0.00012078875184694876,0.0,0.00017144525003482715,0.00020985070306681097,1.2004683581192247e-10,4.0795634227894705e-13,4.1127914799056166e-10,3.3365084221432746e-13,0.00021657600945248904,4.569759096334422e-06,3.2792088015971553e-10,7.471267073712422e-11,1.4189564858733607e-12,5.114777353488734e-10,7.629665806892444e-11,29.99999999987269,7.468516088380666e-11,4.308132561206144e-11,6.39754689191354e-11,1.6865126383454307e-19,2.4999998260279193,3399.999999966939,3.888281315969257e-11,1.667112802716356e-07,5.096639060205825e-13,1.435885205739098e-17,7.16575976727969e-11,3.2778603895768465e-08,1.4245729075188182e-06,4.854969255496478e-10,9.914826487501006e-12,0.9999999998582607,9.863253305486252e-11,4.4974103234519285e-11,3.7970019436371724e-14,9.921307862267725e-12,649875.3019962406
4300,46.30828785373012,1345.9720411079127,4.13521292430051e-12,2.896261197239539e-09,-0.015751939274260114,20.00449258112233,5.528752639383354e-09,1.2349637860346834e-05,-0.03156950968099221,9.922131941033506,0.0002892526265416128,0.09860994076450924,0.0036632882272740154,0.6957801082855231,1.4754994234211275e-10,1.4718047471155402e-07,-0.49470312356595025,90.16704209163355,3.2478908041199715e-08,9.519202338938971e-05,4.733154489633805,164.73739098830598,3.1508359714101106e-06,0.00017935822153371136,8.503069314528728e-14,7.904978605133954e-12,-0.8677919827525409,301.4828828774439,3.0196897372019765e-23,2.8344196426712694e-20,1.0503517626840294e-21,2.4963325957611595e-18,2.1440123456596196,58.10706505573971,0.0032734612194524034,0.0003621099508312527,0.0008602377967724928,0.0001244260228505532,0.0,0.00017575715603009977,0.00021519390780764283,1.322057200240613e-10,4.7093791649628e-13,4.753710589153631e-10,3.912097803650289e-13,0.00022715125124109104,4.7718185989918134e-06,3.8134493160692194e-10,8.601772942345625e-11,1.6846340752021392e-12,5.634535832193381e-10,8.841948272960502e-11,29.999999999847553,9.133635942374987e-11,5.2553815944665644e-11,8.769890952656475e-11,2.414769005177602e-19,2.4999998166838235,3399.9999999640827,4.6252482172264434e-11,1.8444760585097936e-07,5.803869241413516e-13,2.0373388835549585e-17,7.89356243521017e-11,3.499884631318188e-08,1.5280448956681573e-06,5.799927464113576e-10,1.2128549043380657e-11,0.9999999998265651,1.169738066740267e-10,5.6294582894313204e-11,4.948844717668425e-14,1.2973370963792557e-11,650155.3078070225
