miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID
1000,49.83502279442146,1350.6492219437584,-7.637813521856911e-14,7.763050283060448e-11,-0.10219159482568353,20.0288705477643,6.129117878044123e-11,-1.3669505596954555e-07,0.006848322594663449,9.976960366110351,-0.00017905659093996084,0.10024729117000543,0.0021441677059829,0.7041643409553624,2.885916122604084e-12,9.65782654220572e-10,-0.3687861582394836,90.03644000818308,1.767604274771685e-09,3.1051775355275765e-06,4.963831528369149,164.64146299903476,1.0069945585279735e-07,1.1223625912992012e-05,1.3981618704196029e-15,1.6594529926717935e-13,-1.7289757653477253,301.0663517644517,-5.790510388311763e-25,1.3168458098040115e-21,-4.736685113375928e-23,1.1488623891358364e-19,1.8239218498711822,58.24043318751915,0.004526258684900869,0.00012024681206835672,0.0002475602978733774,3.063207048251941e-05,0.0,5.52797916291813e-05,3.021926078960248e-05,-9.741877983973784e-13,1.04230186330691e-14,1.515786049239084e-11,-8.629248935415473e-15,7.744105376064168e-06,1.768076228270282e-07,-1.1367178927597645e-11,-2.4807318819739633e-12,1.640362289348788e-14,-2.841582012544783e-12,2.24399632679291e-12,30.000000000005517,-1.4725727464337819e-13,-2.0694862239966923e-12,-2.809759932123754e-12,1.6629384432072778e-20,2.500000000151599,3400.0000000002765,-1.7041294992376806e-12,5.651664697340209e-10,-1.1980658232882395e-14,9.69772482603948e-19,-1.8102540651868058e-13,3.760533189304144e-10,4.4545376238775676e-08,1.2094354299374868e-11,1.3977776701086512e-13,0.9999999999993594,1.6258827658059383e-13,-2.203663579761034e-13,-5.027123676277142e-16,-3.114723239357121e-13,650277.310039199
1100,43.44472151439707,1358.5005677320344,2.859561521582649e-14,6.735615582677329e-11,0.14047483238850014,20.073136571414487,4.081440699795752e-11,1.2809598205131251e-07,0.05448146670948144,9.910982751129644,-0.00012232473993705143,0.09898949007066925,0.0019769900557636533,0.6977232750522752,-8.758833087540773e-13,-1.4752303370048813e-09,0.6073513193194998,89.49015173802374,2.0249612586108542e-09,6.572350170738493e-06,4.965762046341654,165.00472451644424,1.6525107136702813e-07,1.2008824701855955e-05,-6.602451301666225e-16,-1.3057692795877595e-13,0.8993495937053657,299.2755826526665,1.7978694523774297e-24,1.8848999741664853e-21,3.838794460039646e-23,2.077772424750419e-19,1.902935317798687,57.95820539407628,0.004490447492182892,0.00012219309191765135,0.00026119677784339353,3.142196726742613e-05,0.0,6.0435912538147605e-05,4.065106622102316e-05,8.413840576081564e-13,7.851388350112278e-16,-8.893452965959722e-12,-8.161901986357108e-15,3.621499400520658e-06,1.4127823081052767e-07,3.716026633047285e-12,-1.5688748598357697e-12,-2.040990873466013e-14,-1.358934560975551e-11,1.4019251430300575e-12,30.000000000001783,-1.7286104388991749e-12,-5.014492517347753e-13,3.297286981789503e-12,9.113485063044904e-21,2.499999994692416,3399.9999999999245,-1.1465032882478043e-12,2.317482508308142e-09,1.1973419342785976e-14,-8.525777342853813e-19,1.8203940963990045e-12,3.1283865329536267e-11,1.0086782809929476e-07,-1.3905781625778219e-12,8.634814621436054e-14,0.9999999999979383,1.659985180208845e-12,3.860356949452028e-13,1.0543555688041218e-15,-1.207161643178665e-13,650008.0546624142
1200,54.640652520485396,1351.3094678388684,6.306246851983226e-14,4.0845071394014274e-11,0.13734504710954862,20.05381213416268,1.5112798664781176e-10,2.678124930996092e-07,0.07546523056549417,9.95853286401575,-0.00010433029796903546,0.09960123284941211,0.0019217384147833135,0.6975837468952879,7.885561535985716e-13,-2.01995292644505e-09,0.15318937914031766,89.7177991406731,2.554316626735038e-09,5.225045293692562e-06,5.679471005640935,164.53172419251126,1.9265166352782034e-07,1.3953051493743765e-05,2.087927184147063e-15,-2.0137143346258444e-13,1.6729056118178036,301.5671838351532,-1.4485994649981898e-24,7.62677164252059e-23,2.904056203530883e-23,1.495687360381692e-19,2.2363542562140917,58.03746655255821,0.004430686654385271,0.00013091400758729908,0.0002696101067205948,3.4884912265382905e-05,0.0,6.462322111472672e-05,4.2091519167562335e-05,5.194796279716772e-12,-7.213089564767242e-16,-1.5280246891080267e-11,1.1361723057487524e-14,8.932397993290619e-06,2.505712662474379e-07,1.083947740214315e-11,1.6909388113389126e-12,-3.3422519925885065e-14,2.65682769559341e-13,-2.5306865031112933e-12,30.00000000000298,2.4935278255964713e-12,1.7084320342408124e-12,2.5099687396157932e-12,1.3272229970993655e-20,2.50000000010234,3399.999999999343,1.3120356864741525e-12,3.360159918745987e-09,5.3406375450811284e-15,-9.69312621662424e-19,1.551984100978725e-12,1.2952556256676993e-09,7.734538070018254e-08,2.1458010394031425e-11,-2.5781385501647776e-13,1.000000000000856,-1.692156149096742e-12,1.2770141113612304e-12,-1.5145898619427416e-15,-4.391353285138728e-13,650539.2928333664
1300,44.0201812012584,1356.2382554369362,-4.6927067109758585e-14,5.4246820285814224e-11,-0.08939631987787272,20.12069490994285,7.867587663972645e-11,-1.493964634519227e-07,0.05818426045842583,9.940409240952466,0.00014397895098099058,0.0998620834154645,0.00114278536088426,0.6969658507639674,4.561811093103794e-12,1.0500598771365055e-09,-0.581846364521998,89.43814365648304,2.150836203345276e-09,6.152688269412824e-06,5.2002126926558745,165.59742169511313,2.0842400427670123e-07,1.263204050928536e-05,6.70292154586343e-17,1.6931103157878203e-13,-1.131131038986466,299.03763097047573,2.3677724054748625e-24,-1.0702095690342038e-21,9.318507632698343e-23,-1.140985988255087e-19,1.8534166216621086,58.05794436221588,0.004416468525837944,0.00014473851737111808,0.00031156514581272434,4.0907273393929484e-05,0.0,6.855597261424236e-05,4.919643761501988e-05,6.3078398326556275e-12,4.442016525376028e-16,1.419378227526989e-12,5.079685933541777e-15,8.014164747443713e-06,1.8547744681587983e-07,-8.92027594815406e-13,6.247108591643325e-13,1.5366081624590505e-14,3.911554104917226e-12,2.9719037141153282e-12,29.99999999999844,2.6797017369596573e-15,-8.279748539652473e-13,-1.553504105355109e-13,-9.294761790209092e-21,2.499999998184843,3399.9999999988627,-1.3560197298962335e-12,5.720314577105605e-09,-1.0925034104938186e-14,1.2093939219767988e-18,1.7949063837426157e-12,3.913280905334471e-10,1.1671405140273497e-07,-2.390255688139206e-12,2.4567810263809903e-13,1.000000000003798,3.906337833143045e-12,-9.257832674804207e-13,3.9035397345565755e-16,-4.034833924364524e-13,648962.9556943314
1400,55.47500625363859,1347.5397394052495,8.823163159434538e-14,-5.4203548125824605e-11,-0.09990151559188634,20.01830498293794,-3.596630355683268e-12,-2.8184352793506278e-09,-0.000921433926265848,9.985448285012424,0.0006449224316714429,0.09951704008325132,0.002020603752314949,0.7006337047930355,5.300045108899448e-13,4.086938043236801e-09,0.5880509530650538,89.58304324020303,3.2187218620477198e-09,9.292468286695586e-06,4.549129842029184,165.6779633414282,2.6783920499167284e-07,2.1029848052307965e-05,2.9993033433408585e-15,1.7750473649194186e-14,1.768392620419542,300.1044692952327,1.93339379814828e-24,-2.3154193780257457e-21,2.142266815725278e-23,-1.677269542377745e-19,1.8037460548735569,57.87349001303968,0.0043466559674049466,0.00014983030527857945,0.00032977830304873327,4.4816796200038604e-05,0.0,7.624499201036565e-05,5.223380654028935e-05,7.119729999878291e-12,2.134720459651718e-15,-1.379618382493736e-11,-2.2904113524001592e-15,8.849889760696308e-06,2.646636674877511e-07,-1.1969602636993907e-11,-2.831962717536868e-12,-2.663457344106193e-14,1.3129220596263645e-12,1.5316836934310503e-12,30.00000000000182,-1.9878717449712915e-12,-8.09216548610976e-13,-3.664434135635952e-12,-1.6074266841013983e-20,2.4999999978592014,3399.9999999994634,2.3919661622616007e-16,2.4474824336548092e-09,1.1042303422432222e-14,8.98125525393511e-19,2.966050120100408e-12,1.7036838906338948e-09,1.2813215663043737e-07,1.664204624983675e-11,3.280527332805296e-13,0.9999999999932639,4.110651480104157e-12,-3.523438251153529e-14,-1.6022529850865533e-16,1.4355200529081989e-13,650182.4589580769
1500,39.18599855695256,1352.5163620012036,9.884343819136737e-14,3.678036125885577e-11,0.008044860637553209,19.96227566626776,7.291987303529818e-11,8.354684954953638e-08,-0.04234145493564506,10.00832826088334,-0.00027326477680772107,0.0989871537875071,-0.0021633907562921165,0.698418120737086,6.472583548269717e-12,3.2846284574438107e-09,0.6262151214844798,89.70466635847961,3.997252038117466e-09,9.716009710319937e-06,3.726961306994754,166.0561323604958,3.3069811172777097e-07,2.146045283626566e-05,-1.2451255999149738e-15,-4.144737390353788e-14,0.5076801324116847,301.8631742081011,-5.6230424323005165e-25,-2.0290174655326485e-21,6.257818778354445e-23,-8.870366549553475e-20,2.279146486745686,58.22015894256203,0.00432742541846737,0.00016143018921936693,0.0003528652686829219,4.8224475717571534e-05,0.0,7.531004739157459e-05,6.126180808844647e-05,4.8661818518817644e-12,1.330971592836244e-14,2.1900514345036246e-12,6.08170045390737e-15,1.6712555509109695e-05,2.7662277145686505e-07,9.6082505414426e-12,1.8334298603230203e-12,-2.5941995683233157e-14,4.26615113842462e-12,2.088138308121366e-12,29.999999999996422,-1.7542530545197341e-12,-1.0208992680384918e-12,3.5728071565861792e-12,-8.683597639187145e-21,2.4999999957369186,3399.9999999987963,-9.686260171456832e-14,3.216769403781955e-09,1.681597831033853e-14,1.386472829640136e-18,2.745090646539322e-12,8.522702244766989e-10,1.6923467127296853e-07,8.256124212861655e-12,1.2852604241957257e-13,1.0000000000047768,-1.098875880366647e-12,-3.842604817306556e-13,-1.1429098348387928e-16,3.731119445989897e-13,649556.5888182927
1600,54.685753050889176,1351.6974776442528,4.050508715051322e-14,-8.606053192979261e-11,0.14085317111899984,19.873856677617397,1.3463928744863593e-10,2.1120236541989158e-07,0.0012019239032809055,9.963016641300513,0.00016690443636667906,0.09994173262876542,0.005092775811858591,0.7016209477362101,1.6192738234978097e-12,3.791432221100856e-09,0.12302745520149103,90.03059478335275,3.9757434059980045e-09,1.0333847555553604e-05,4.826271819474972,165.75423667533101,3.5411008048105443e-07,2.1225776361507757e-05,-1.3060798372169835e-15,3.188427242957555e-13,1.4504889466609874,300.2709548255304,2.3338792259456463e-24,1.0447628944789002e-22,-2.7239620832454954e-23,-1.0821692604669585e-19,1.8589081578093274,57.855068957689525,0.00425504369516136,0.00017542090529236058,0.0003624806582712963,4.904497139667029e-05,0.0,8.333960312676317e-05,6.413088239649379e-05,5.524119453228258e-12,-9.760287933725518e-15,2.935969503132511e-12,-1.0871247560008819e-14,1.2584851116905895e-05,4.083449044892891e-07,9.536015767359454e-14,3.087831295606069e-12,4.285492293768235e-14,1.7559661433144375e-11,-2.238930949057316e-12,29.999999999994934,4.495158563380149e-13,-2.0067383278036974e-12,2.8982565349142514e-12,1.2946722152675479e-20,2.4999999950415757,3399.9999999988777,-8.584921602062741e-13,8.380742600889644e-09,3.241528244656386e-15,-9.215990858022474e-19,2.5292602790549228e-12,2.0434241034348154e-09,1.8357138543724666e-07,6.842523921666487e-12,-2.282928064032601e-13,0.9999999999991992,-2.631588821133146e-12,-1.8051182412356865e-12,-3.3029257451698606e-16,2.916422008834979e-14,648633.6252632455
1700,48.14853738016184,1346.6417147819989,-1.0194259823427383e-13,-7.289344642974622e-13,0.048012980292755816,19.903785968434107,2.432152958830293e-10,6.326095973808755e-08,0.050670692776967494,10.044167926337916,0.0005285094481483532,0.09953502674939653,-0.0032140974113419292,0.7003098135077697,8.150726782537132e-12,3.767588849402692e-09,0.632793173019906,89.40728089020435,5.486324024274058e-09,1.5145429812225607e-05,3.760599434817192,165.00544824124998,4.967993098291759e-07,2.7352265694717633e-05,2.9824487192525145e-15,-8.967787997299187e-14,-1.4974567144799116,298.859944784161,2.113261732248945e-24,7.438345152907666e-22,-7.578644021414658e-23,-3.2472058246556143e-20,2.4268966263422747,58.11444027229576,0.004208134763812843,0.00018262304764186726,0.00039610058214069137,5.491643263564219e-05,0.0,8.576693511879451e-05,7.037345848881126e-05,6.766665218611333e-12,-9.682624719300875e-15,-1.0668998133542454e-11,-4.1745096463111635e-15,2.2132178780456863e-05,5.678433051648034e-07,5.7380352389581996e-12,-2.939934054942327e-12,5.970059509124113e-14,1.7278053646545183e-11,-2.027013828561809e-12,30.000000000001165,1.0217029651493612e-12,-8.911728060171078e-13,1.0010760228413813e-12,-7.314755380075935e-21,2.499999990170544,3399.9999999974207,9.27038823109875e-13,7.47207342367027e-09,-9.306425912988137e-16,-3.1456401020477256e-19,3.859996576574851e-12,1.1986217730718737e-09,2.1584545686285706e-07,7.84980880926114e-12,-2.3172808659580206e-14,1.0000000000037155,8.641023680727044e-13,-1.594126954105399e-12,1.9867508770220627e-15,1.7125977824450202e-13,649371.5159701668
1800,51.3519917254138,1342.4894874643521,1.0493386039305275e-13,7.479834508398667e-11,-0.1213099681251979,20.044570182307197,2.9876483256689754e-10,3.3716310861662975e-07,0.03821355859954228,10.009843678728059,0.0003841453264651907,0.0998814132039153,-0.001225621342432209,0.6997096615244996,9.656295982092396e-12,5.262045251263094e-09,-0.4784247037697054,90.13429520166684,5.131425932721899e-09,1.762263332813298e-05,4.328425521030282,164.24148278994596,5.900765009838841e-07,3.04985909503156e-05,2.4081815858786776e-15,1.5463761811384053e-13,-0.9076863909681822,300.17309530587744,-1.4062309155224974e-24,7.4587441376379205e-22,4.897563627319792e-23,1.5169608927007568e-19,1.9857475441418473,58.26089680587952,0.004165897110892029,0.00018290559387799656,0.00041879454867157947,5.644505448258745e-05,0.0,8.739724204078407e-05,8.023358570930185e-05,1.0972353071227537e-11,1.0046483679143815e-14,5.881724275833964e-12,-1.1186286149230959e-14,2.796185662009563e-05,5.185127773652835e-07,-8.732514249537174e-13,-1.0714414457743236e-12,2.1400160407094105e-14,-9.207150600522235e-12,2.73471173543122e-12,30.000000000005205,-2.4220240263049866e-13,1.6189409061715898e-12,3.350202907872209e-12,-1.2293611889093641e-20,2.499999988624728,3399.9999999980273,-1.330350262200442e-12,1.2486734385874114e-08,1.2439819581120351e-14,7.293214294025223e-19,6.878591107074524e-12,1.979270204917301e-09,2.5631420143771353e-07,1.2235673033066738e-11,-4.3522221622865606e-13,0.9999999999982692,-2.150251999787344e-12,2.08206217153408e-12,-1.1852260028605099e-15,4.801367691940567e-13,648718.3180318087
1900,54.0920449899133,1342.2791275478382,7.080584758127014e-14,-7.005075510223541e-11,-0.08847615335519238,20.092009148872915,1.7006616082761087e-10,8.324606921954166e-07,0.0751009299740924,9.921456076066455,0.0006783162905788832,0.09981645500729185,0.001006492915439533,0.699989918753232,7.1212050751028415e-12,4.846219890248204e-09,0.06464666537004898,90.09389276849615,5.8739616541616776e-09,1.8717245870885857e-05,4.392635921330002,165.47711448985902,5.451608004233367e-07,3.838487157855761e-05,1.5873586120527779e-15,1.225995384558291e-13,-1.5786860657649253,300.9739297199505,1.7631090826039077e-24,6.720241133667551e-22,-2.7076322909762173e-23,-5.980353105700045e-20,1.8432801644836483,57.64362514631928,0.004115688402202989,0.00019393667781380413,0.0004323235956385571,6.050485302999915e-05,0.0,9.10780414910846e-05,8.196004136399369e-05,1.3977783707741233e-11,1.0644914753168595e-14,-8.157246389749346e-12,3.806654457792311e-15,3.10643107081426e-05,7.321552550621982e-07,-7.780607812730754e-12,-3.3508623854832197e-19,-4.499974349217123e-15,1.9477246259123672e-12,2.113350168052354e-12,30.000000000000696,-2.526876592283241e-12,-1.2239725865593589e-12,-2.263443192087902e-12,5.665748438680978e-21,2.4999999884794186,3399.999999996946,2.1694685573769545e-13,1.1218593857669933e-08,2.0725178756057085e-14,-2.8017121315795884e-19,6.888990005181554e-12,2.7471780079510464e-09,3.159346445005774e-07,9.763566677723447e-12,-1.147026592587557e-13,0.9999999999939084,-9.428231438732166e-13,1.294886065467731e-12,-2.99018360422014e-16,-1.3541728675664033e-13,649214.6196626802
2000,40.74729459785144,1359.8689313828518,-8.211158462268606e-15,6.744124846210083e-12,0.11235282912552261,20.031841337624993,3.687471197670225e-10,4.897674990255299e-07,-0.0441299882806361,9.916808641519237,-7.503571536268372e-05,0.09935635030893739,0.00029388954202041724,0.7021434264435137,1.2670584843537244e-11,9.018612683331841e-09,0.5125740859170448,89.50267931439974,7.370928320840376e-09,2.1185080755151286e-05,5.123438170107347,166.23582311707446,7.347201227457574e-07,4.090564933490365e-05,-1.3272160852423734e-15,2.0739535755605387e-13,-1.0216463981000694,297.94801915586106,-1.921583176976534e-24,-9.757672514216092e-22,6.17085099598062e-23,1.2728958288936383e-19,2.193200639675703,58.05434862493015,0.004119876219555381,0.00019928554088336566,0.00044814938364725313,6.198932831546297e-05,0.0,9.65683675716563e-05,8.550634654529732e-05,1.4674492667111737e-11,-8.838421312645502e-15,-1.0787118489945804e-11,-5.213606216343502e-15,3.550071377284392e-05,8.217021495041341e-07,-3.4726203845868327e-12,-2.1848111918601568e-12,-6.098197424436765e-15,1.5876742978346852e-11,1.0878738767345966e-12,29.99999999999581,-4.489609895506758e-13,-5.748925347721298e-13,2.6603941081628797e-12,1.0468980402066683e-20,2.4999999854693145,3399.9999999968936,-1.7501246461451708e-13,1.69069775947984e-08,1.3171906221057223e-14,-1.1451578069830866e-18,7.774567561435094e-12,2.881463111731177e-09,3.238978569682147e-07,8.718774292149731e-12,-1.1362023910345073e-13,1.0000000000010283,7.377234935789756e-13,-5.158351541119632e-14,2.0238817519663704e-15,3.9028282359642106e-13,648539.8610892171
2100,42.334470295567385,1355.6958684689685,9.443424334554805e-15,2.3243031886356267e-11,0.08983445672980825,20.098318390813326,3.88309114233998e-10,9.316867951071728e-07,-0.021751978137391634,10.01346098573797,0.000519261941018729,0.09959863268566657,-0.003680716585439187,0.7008127237877999,1.180433416033787e-11,9.045730941171796e-09,-0.5404113440931718,89.3493235886392,7.385604572904747e-09,2.212421970018742e-05,5.053958634408928,165.4423945508325,7.820430678773558e-07,4.644056269828371e-05,2.4064139484322067e-17,-1.9854880629373648e-13,-0.25251944212960975,297.7259584763342,-9.381739629854464e-25,-1.0521694284756576e-21,-5.468742254877167e-23,1.0148492025813493e-19,1.8630326235466532,57.78075472219481,0.004033073148477324,0.00021272855105953492,0.00045898412168888684,6.438254789486867e-05,0.0,0.00010227749525523798,9.483426468695185e-05,1.536382023076887e-11,-2.6338207225377235e-15,-5.594750889696873e-12,6.87946569282536e-15,3.392049077063294e-05,9.196735397155201e-07,1.0691617054580455e-11,2.156805908964105e-12,-1.8147554611831467e-14,8.302000550752165e-12,-1.472542277753016e-12,29.99999999999705,2.2326515456473694e-12,7.555296495696396e-13,2.4289050423747284e-12,6.520886251974345e-21,2.499999984266392,3399.999999996353,-9.217385567016176e-13,1.9665822188046865e-08,3.1979476189045075e-14,-5.004813849185652e-19,8.148224976433009e-12,4.153690473440263e-09,3.4911644695837836e-07,-4.178407237268091e-12,1.0418838975585811e-13,1.0000000000051519,-1.4076381424037506e-13,-7.398998403352392e-13,2.0240065528801487e-15,2.4300940681907144e-13,649910.6223175266
2200,45.986139638978,1353.4564476436171,-4.794293523532297e-14,-6.250811355389805e-11,0.10901098936968164,19.94338944621481,5.283535563039113e-10,7.432385028430204e-07,0.05367743657555203,10.032321190700788,6.506453499731157e-05,0.09956030567102021,0.0043097920462400055,0.7002537164433267,1.218857348164078e-11,1.5655755726918186e-08,0.39715587913641737,90.25656310958642,8.416868820308907e-09,2.2875737774106815e-05,5.014684178107957,164.25665353003717,7.675440281560502e-07,4.994418746140983e-05,3.597211147518387e-15,-2.7472503903778854e-14,-0.6946907566023841,298.27353827120913,1.6467791090522757e-24,-2.221185678047624e-22,-9.04976186508212e-23,2.031590397745355e-19,1.9298073350271812,57.739757695813324,0.0040407745981292376,0.00022149860554385918,0.0004828595553014824,6.954755979910776e-05,0.0,0.00010345401920766107,0.00010161535199249481,1.917042829956483e-11,3.4012624050426103e-15,-8.205207578332498e-12,1.3540806711909949e-14,4.61030539660823e-05,1.0959229151988875e-06,-5.420975669526035e-12,-1.0766973362848532e-12,2.5915378153340312e-15,1.4371786333858889e-11,-1.1423989995308722e-12,29.999999999999805,2.4889142147279453e-12,2.5130009525895576e-13,-3.2393576111634287e-12,-1.1589537440539069e-20,2.4999999766331524,3399.9999999952024,1.9180025997874222e-12,2.6109579240907673e-08,1.1542941729702955e-14,-9.609255072088761e-20,1.1497442180205856e-11,5.1273340557242015e-09,4.1759679691381737e-07,2.3104966717408934e-11,4.989604954967642e-13,0.999999999993202,-2.8849880500750572e-12,1.7334666087230929e-12,-4.605778072345541e-16,1.6734734267773017e-13,648243.7476135113
2300,53.9088053111616,1355.8913562454857,6.871168667177373e-17,-7.944876314172313e-12,0.01618229654437055,20.02451078862106,5.605340501025668e-10,1.4442494371945929e-06,0.0819979229734909,10.045803315793492,-0.0004050734120640445,0.09963651160778181,-0.00023447004365667164,0.6966687087984271,1.5180031085646647e-11,1.4249362048834557e-08,-0.5619096380719276,90.5584318843541,9.757886353595193e-09,2.548606296169911e-05,4.088767425703969,164.46468823873192,9.379179911230468e-07,5.27935835578038e-05,1.3704139427301413e-15,-2.1597137822097643e-13,-0.8409782906544675,301.7912485633749,-1.7952538394336582e-24,-2.002086139090212e-21,2.124143355834409e-23,-8.09101006234012e-20,2.3750450285190348,57.77843613211786,0.004005954082291171,0.00022707549017222334,0.0005117755422889449,7.004270864169341e-05,0.0,0.00010731609743842812,0.00010376091447610532,2.2770300392214503e-11,1.4660615951596757e-14,1.1081999680869569e-11,2.2581897741512004e-15,4.998015166496597e-05,1.0417086000183433e-06,1.663077047823768e-11,-1.7586116151614173e-12,1.0618858965669673e-14,1.602395026153325e-11,2.7051693347101515e-12,29.999999999996422,3.802222418748696e-12,-6.717440279537786e-13,3.1159911737315785e-12,-9.083284873346466e-21,2.499999969892277,3399.999999995646,3.2343165991036656e-13,2.3886003483900977e-08,2.073889888306568e-14,-4.840513420756928e-19,1.2588179905632733e-11,5.173725946162615e-09,4.114306661463863e-07,1.2811658685863806e-11,1.6948401144914003e-13,0.9999999999956494,1.0786951809138328e-12,1.7228440645463861e-12,-3.323840245773893e-16,8.381332132436573e-14,650603.3215036977
2400,55.809269117926156,1356.7147094808518,8.327554412193348e-14,5.3432167885758694e-11,0.09449326973809012,19.893474602023097,6.692842634155779e-10,1.6242306889279972e-06,0.06923865153222628,9.921646595122256,0.0005118847276066043,0.09880617510762807,0.003452930549037523,0.6973233562458651,1.802364038017022e-11,1.822862750276408e-08,0.2330123652947685,90.4299063987222,1.0928010893189796e-08,3.084712004018088e-05,4.302560392254583,165.57442498990977,9.539729352224e-07,5.5284614426073064e-05,-1.4339030198522964e-15,3.610644720545947e-14,0.6234869666171277,298.99348420605736,-1.9666286517238068e-25,-2.4379092623428194e-21,3.9936839158267175e-23,-1.7059924991662691e-19,1.6646586969098398,57.556326107235456,0.0039439879093038435,0.0002274684675147904,0.0005419902991869477,7.573089209476147e-05,0.0,0.0001118944848175095,0.00011005005310903913,2.2586950579301282e-11,8.803914386009315e-15,2.3751060401486534e-11,3.697669208912688e-15,5.081551414211955e-05,1.3200150416783627e-06,2.559663902443581e-12,1.6279484779594094e-12,3.635426620576138e-14,1.2855007399142588e-11,4.618910122837769e-12,29.999999999997982,9.518493426415992e-13,2.1590498791837468e-12,1.7464284201031374e-12,1.468191087450361e-20,2.499999974085827,3399.9999999934885,-1.2137135329037617e-12,2.9547898091694217e-08,2.6245686645010452e-14,8.614328341879333e-19,1.1684403460492121e-11,6.681163015745814e-09,4.879743749451476e-07,-4.486150046625663e-12,2.5477300460366153e-13,1.000000000001365,-2.5097052179190467e-12,-3.19923267146835e-13,-3.9688103561006757e-16,-4.3032030241396975e-13,649550.0506370364
2500,51.899528167055074,1360.4153546838952,1.2776099373256054e-13,1.4027224491572975e-10,-0.05058325292855779,19.93694507934196,8.113356798575126e-10,1.8213164424525728e-06,-0.0063989702743505565,9.946588253677147,0.0003015265124689994,0.09927635139910869,-0.003190727124733546,0.7029839222297705,1.9166420020471264e-11,2.0252940588800024e-08,-0.11370444806457478,90.13598634788463,1.1632400200874295e-08,3.17046673597511e-05,4.673537610683841,165.20151909181263,1.0941716213240468e-06,6.50486234015906e-05,-1.9137014887259045e-15,2.774597286899846e-13,1.7534162227802954,299.7048084912463,-1.7297044612498048e-24,-1.889534248039929e-22,2.6407703860102112e-23,7.662725019916139e-20,2.352923946574805,58.033223353507246,0.0038760011407726414,0.00024203192316824362,0.0005445834937540448,7.892330009217592e-05,0.0,0.00011288182258736456,0.00012016740219936031,2.7370894251591737e-11,8.352949985411172e-15,4.30690836450857e-12,1.6234907472506245e-14,5.572785152455644e-05,1.4868501435299974e-06,-1.898535277603803e-12,-9.747771577592455e-13,2.0648406721369395e-15,1.8866341052306407e-11,6.885192498825843e-13,29.999999999994373,6.514311205838656e-13,-4.4243768363022726e-13,1.0669991537170196e-12,-1.612995514662857e-20,2.499999967285621,3399.9999999929128,9.600552019386096e-13,3.839093604058084e-08,3.524598819711836e-14,2.4463972709557435e-19,1.5542511688031386e-11,6.530764516090118e-09,5.180340250552245e-07,1.5425751382375439e-12,-1.2938271139311397e-13,1.0000000000020417,6.837861864229742e-13,-1.2248830030547986e-12,1.0768238855343484e-15,-3.4622161489704475e-13,648580.9193697734
2600,45.99496915731843,1352.7905479676276,1.3006975628248113e-14,4.7862180937089853e-11,-0.00779433732648082,20.078655948242332,8.153723710190871e-10,2.0713807675665863e-06,0.0024473626934962828,10.018193625439968,-9.604207924366333e-05,0.09894444018831616,0.0006694497788241633,0.6952667077189393,2.3993011910710192e-11,2.630921758676946e-08,0.3657708251185016,90.34864357554191,1.2414997449158617e-08,3.550927495796308e-05,4.682801906869666,164.2729855241132,1.2200792639499507e-06,6.64982105764927e-05,1.8030318893340887e-15,1.2254727608925279e-14,1.1264035168059778,300.6708425277015,-1.5198427308004588e-24,3.476306920080947e-22,2.3536389009191188e-23,-3.229143845104172e-20,1.8430482030238222,57.63321168368366,0.0038573283597375134,0.00024350368635743213,0.0005810879312099392,7.961926945027427e-05,0.0,0.00011753963482023319,0.00012541385521945138,2.8355871020057964e-11,1.1352553462852112e-14,2.105034840850312e-11,2.4318485646705815e-14,6.329784568929056e-05,1.5766257456291068e-06,1.871587902736852e-12,3.5852986209562873e-12,3.465635188639989e-14,6.596048434917871e-12,4.207016712894703e-12,29.999999999994657,2.3707381672029113e-13,1.2668146535788585e-12,-4.1085244899222725e-14,6.371680441513199e-21,2.4999999590505,3399.999999992885,2.3451012728522685e-12,3.7472970927356563e-08,5.660299523735414e-14,-8.81402697319614e-19,1.6856095204171147e-11,6.964118948612485e-09,5.760664200888008e-07,2.9136181528516675e-11,1.7241092362405078e-13,0.9999999999975726,-2.807390765160714e-12,1.8399084914602196e-12,2.472238902764052e-15,4.487492950699696e-13,648963.9205133149
