miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID
2700,41.59588542636321,1360.8271684521694,9.413647786835798e-14,1.7353107907035464e-10,-0.11106053360109588,20.097611020321388,1.1390015846225013e-09,1.95329865672913e-06,-0.02227399903321887,9.96708951741642,0.0005488770231650815,0.09919395142269101,0.0029061421437215455,0.6993665370438771,2.9010759133677916e-11,2.9542320509712165e-08,0.23952666761636074,90.31875893554954,1.3608308689390093e-08,3.7634184783190504e-05,5.375744220407514,165.4872661486182,1.2194676041371308e-06,7.378115274428252e-05,4.368772563384524e-15,-1.7178327399099626e-13,2.0892398057592714,301.33097633507253,2.206420548081255e-24,1.6477592600619212e-21,-5.105402072722084e-23,-1.3489161553752502e-20,2.0428302702257723,58.336392442088346,0.003830371683496948,0.00025950283073651386,0.0005808001959391716,8.286201482720109e-05,0.0,0.00012224329301922758,0.0001285928344540516,3.2785022483524026e-11,2.656795252333751e-14,2.3471085791020054e-11,1.3855876225218264e-14,6.71743310921199e-05,1.784276170733932e-06,2.7637686767827427e-12,5.236400293306442e-12,5.6273515338137074e-14,1.5060240490223165e-11,5.478377790387028e-12,29.99999999999628,5.202261329737738e-13,8.052957991174043e-13,6.686032167594994e-13,-3.8514529914387354e-21,2.499999956592038,3399.9999999913184,1.3379356506639976e-13,3.980132969089289e-08,5.2208363199214203e-14,8.09709559482012e-19,1.8600604323848773e-11,8.370159233521543e-09,6.173343826473322e-07,1.1311776393423305e-11,6.313995012450111e-13,0.9999999999907757,-1.9376861176806703e-12,1.4268110685325786e-12,-1.1985556184495707e-15,5.725087485769751e-13,648615.3859276698
2800,47.977025877737674,1358.9631616501567,2.883708558808243e-13,1.039388485298425e-10,0.0672727774715186,20.036919169408698,1.243070818629839e-09,2.7799309918544107e-06,0.07901315785096603,9.942392276587263,0.00028203808678171997,0.09868739780877758,0.0028379251883325803,0.6978334762168159,3.258957856201162e-11,3.01190410571209e-08,-0.09588763474276094,89.90025313901377,1.4747344774282583e-08,3.8617062135641636e-05,3.702101678575889,165.0469601067706,1.3246968906651129e-06,7.57203577944999e-05,5.162453140977189e-15,1.1367273097153934e-13,-1.1189849218665013,301.34612881252144,1.3200112337717564e-24,9.335291127271435e-22,3.947390535696117e-23,-1.2954127579173914e-19,2.222168129750158,58.252867354671274,0.0037804386109678728,0.0002571026582408859,0.0006178020507772936,8.379959318864133e-05,0.0,0.00012561031659706704,0.00013375122201550783,3.6295484443800975e-11,1.6033682989027464e-14,3.6872278522378975e-11,2.877332520261895e-14,7.94431699504615e-05,1.7945366022063948e-06,1.0127999139596528e-11,1.1241347044599921e-12,1.46164295394098e-14,4.685970871952032e-11,2.9419213463205157e-12,29.99999999998948,1.221233006326584e-12,2.476811283684482e-12,7.697872373463505e-13,-1.6092675452179097e-20,2.499999951707205,3399.9999999901474,-1.144666079841487e-13,5.194436875479013e-08,8.306527587963506e-14,-2.7583733616053826e-19,2.1170258747143896e-11,8.909934364387078e-09,6.732008772046706e-07,3.9487453793574016e-11,2.922212903895242e-13,0.9999999999939014,4.844819985775724e-13,3.1165777239551303e-12,1.8112760284629523e-16,-1.4615335073852383e-13,648420.8121087365
2900,55.35353407838132,1357.7260453544109,1.1365707769682579e-13,2.2152644434636616e-10,0.11104435407408508,19.873369432081887,1.306550308130701e-09,2.6231384364783314e-06,-0.04928679708196071,10.037844056377207,-0.0003512279864833705,0.09896027450144007,0.0016366795366204612,0.6968275085389437,3.795252695634969e-11,3.989706895218392e-08,0.19660826843761894,89.95442494540922,1.5600591882560524e-08,4.440424066643746e-05,3.9059131159234353,164.75727965568993,1.4330604316804061e-06,8.353494054463269e-05,2.5096966209048364e-15,3.459268673672527e-14,-1.8604516850563342,299.68909139573236,-1.2112497989861306e-24,-1.832679641181299e-21,9.343334341688538e-23,-1.227511267773384e-19,1.7551052175232071,57.898719001076934,0.003757611499697739,0.0002676984142698055,0.0006375464952618365,8.945308690381814e-05,0.0,0.00012743101339668302,0.00013609099965268664,4.551705331706111e-11,2.49244938381986e-14,2.7946207207696663e-11,2.904603696399762e-14,8.287538051829454e-05,2.0694715741077187e-06,3.1855399029370825e-11,3.3737752200401405e-12,7.041952699389579e-14,4.814218002204897e-11,7.68064440076783e-12,29.999999999992244,5.350756910598204e-12,1.8656164928692922e-12,3.5860496239895713e-12,-8.45169987840595e-21,2.4999999418704526,3399.9999999898805,2.8078359135862347e-12,5.257239402190349e-08,7.503261720378535e-14,1.2471069776961775e-18,2.2077813063531898e-11,1.1416223095037617e-08,6.620845768721981e-07,3.50860670380655e-11,4.498858106517771e-13,0.9999999999964672,5.809549743969689e-12,1.9619512906893783e-12,9.527663062819686e-16,5.354279743637829e-13,650883.8575403187
3000,41.283859892319754,1353.595970276458,1.6857166610339035e-13,2.4897111289056e-10,0.04040258306727552,20.018181463514882,1.595449562063989e-09,3.110046717496496e-06,0.06964398494188676,10.04407382928616,-9.978215986467432e-05,0.09920866382087103,0.001723254678471092,0.700917783933936,4.313684659112333e-11,4.405626560094098e-08,-0.5522049795194091,90.52779605731247,1.606847998226887e-08,4.590909278875481e-05,4.538679040520283,165.97984537157777,1.5653660981124692e-06,9.031858605263524e-05,1.7226011715148652e-15,1.4310372354153285e-13,1.3544840336492796,301.67592892489137,-1.5242341848603574e-24,2.1964861724648943e-21,2.77122358547967e-23,-9.206454755616606e-20,2.4490297212953083,57.76985720884118,0.003715964631988222,0.0002710581890588146,0.0006277081351366702,9.022624330704648e-05,0.0,0.0001342142951542184,0.00014227355773750546,4.8665997584025e-11,4.356314465248304e-14,5.497604275734841e-11,3.894866688889381e-14,9.081695121612669e-05,2.2141837060824962e-06,2.0677455230594404e-11,6.871560901432601e-12,8.383659988569862e-14,5.6205467678486554e-11,8.445370005039171e-12,29.999999999989257,8.660011445126944e-12,2.6980794452575848e-12,4.868530259750487e-12,1.3285614140475682e-20,2.4999999413536003,3399.9999999885354,3.5518511895403916e-12,6.235397955259569e-08,1.0450854420199315e-13,1.402735184885879e-18,2.428780003815473e-11,1.1745116284360806e-08,7.265838437473358e-07,1.6615047603935868e-11,4.3476217694550507e-13,0.9999999999872058,7.801006127123162e-12,3.853923305010572e-12,2.930199319053603e-15,2.325477725121226e-13,649999.73328241
3100,48.23299798310035,1355.4092914726723,4.4394757390112595e-13,3.331286485704645e-10,0.07454451364695257,19.91825291901603,1.676213978791851e-09,3.7398672447066853e-06,0.04761947400951773,9.938289273033897,-0.00025934584657567384,0.09964218704257304,-0.000642822856113296,0.6950354340726932,5.0620760221868175e-11,4.864353627540485e-08,0.31160108919746576,89.7318325217044,1.7034386474409263e-08,5.0947470130007697e-05,4.953555266543086,165.42837901424875,1.7072017937189253e-06,9.719515388674892e-05,1.4952136315495017e-15,6.167513073138358e-13,0.23239586647829574,299.54317052022543,7.811499434224064e-25,1.0104851764987367e-21,6.107346137771423e-23,-1.7307693866604274e-21,2.3405744172172622,57.755465982831176,0.0036859890403676526,0.0002867086320231545,0.0006641878758451262,9.230570450504007e-05,0.0,0.00013328590881450645,0.0001514336476863696,5.240512042009505e-11,4.576833609008404e-14,6.568043217895286e-11,5.744375568989727e-14,9.976863385148185e-05,2.3889352355556474e-06,3.186175729275858e-11,6.033570027727546e-12,1.482730625658354e-13,5.70718294201033e-11,8.176246408106095e-12,29.999999999985953,6.585862581275572e-12,1.64398082403152e-12,3.5769780922637433e-12,-3.275374942146145e-21,2.499999936052693,3399.999999986383,3.751442632383955e-12,6.368286578182568e-08,1.0420061600297278e-13,-8.900129078325004e-19,2.70793226661733e-11,1.2868193239116369e-08,7.731067924298268e-07,5.946688444185292e-11,9.001131370184123e-13,0.9999999999880268,4.54516366993055e-12,4.033170216437713e-12,4.62027159953765e-15,7.682790282114165e-13,650653.9467798935
3200,49.400771753069634,1349.019956322913,4.604083708208018e-13,2.5896716534712383e-10,0.10478863380523702,20.02344143311812,1.9097625288005465e-09,4.001882224637447e-06,0.04772901869937948,9.951512425169735,-0.000609000500229996,0.0988589487544114,0.0036392749850674617,0.7015931837131325,5.41776569331704e-11,5.621595081859151e-08,-0.2751378891816242,89.93599453458664,1.9119476504076494e-08,5.428788788101808e-05,5.170081324336744,165.64874053128622,1.764352998922811e-06,0.00010570791842177653,9.199989036832042e-15,6.070326139485078e-13,-0.6635166552365843,299.1046517532845,-1.2196728537572275e-24,-7.346419705305275e-22,-9.632533170289232e-23,-7.247518966251537e-20,1.978413191111113,58.07495306134729,0.003662384886641621,0.00028361652095248085,0.0006864554999090521,9.683147403997071e-05,0.0,0.00013959883962246644,0.00015529861625121548,5.502217080442131e-11,7.543519195959024e-14,7.510964695065105e-11,6.835790067436284e-14,0.00010825708731485338,2.5292055721623294e-06,3.881606688306076e-11,8.48066619464504e-12,2.0545556070699512e-13,1.0278639100776922e-10,1.3637801560665778e-11,29.99999999998876,1.1083585064529473e-11,2.9753729976106753e-12,3.0167383500164998e-12,2.3966599699710056e-21,2.499999924683858,3399.9999999850806,2.6805686761364244e-12,7.768349995572532e-08,1.2713305050158273e-13,1.9410041717006726e-19,3.22614087824387e-11,1.4170247317486856e-08,8.25217702119909e-07,6.870510243557465e-11,1.2868988584078634e-12,0.9999999999841003,1.1210047634693588e-11,5.9119778005868854e-12,4.3829319001137696e-15,6.792813011265482e-13,649659.82656405
3300,49.58012590950564,1344.168932943293,5.272453643369927e-13,3.607058992477045e-10,0.11396703805303512,19.89014850050259,2.147854737088505e-09,4.5195843581396166e-06,0.06299270042091604,9.937294077722273,3.0250065368691664e-05,0.09879471453226321,-0.004126143134883286,0.703865094275413,6.055778125753455e-11,5.5947988250129235e-08,0.022177893261583075,90.41262449894329,1.9047892460554245e-08,5.641311645611546e-05,4.978092436581446,165.68654728859303,1.8385799202658784e-06,0.00010898612754179138,1.0619046308763037e-14,8.619669454486096e-13,-0.6421760654689617,300.0114670295233,2.7393165953080995e-24,-1.41628338018498e-21,-1.9200420982713262e-22,3.979178513125504e-20,2.4022885314388445,57.74053896089419,0.0035828860800621513,0.00029836078263824155,0.0006935681700563,0.00010066438920472011,0.0,0.00014126198742299304,0.0001590860229514274,5.996020392027396e-11,1.0127869848877127e-13,7.89633928089586e-11,6.140281253308867e-14,0.00011686276744410788,2.635029112198184e-06,5.677152848864135e-11,1.3703361927621183e-11,2.751364641542064e-13,9.402810752971002e-11,1.4620087862514345e-11,29.99999999997669,1.0646226943754379e-11,6.191892485114398e-12,7.621392470569794e-12,2.4077994254333032e-20,2.4999999156806543,3399.9999999836514,3.2136451085411763e-12,7.954539917200991e-08,1.4680608961623784e-13,2.6378922472809012e-20,3.571500987666104e-11,1.5267489943569667e-08,8.660978328781367e-07,5.404211143700307e-11,1.1062034871682209e-12,0.9999999999761224,1.4217843411058787e-11,7.795734256175787e-12,5.693090799592974e-15,1.439926251224546e-12,648403.652907188
3400,52.06564114275166,1343.614458461322,8.076258716341901e-13,4.4606378320273957e-10,-0.06795523769646095,19.88310849626436,2.4914765776391093e-09,5.2163270506886115e-06,-0.015663328997088225,9.982855250554065,0.000676836496852845,0.0988254483260826,3.706266460036623e-05,0.6955161052417947,6.537031400335282e-11,6.666268438355641e-08,-0.39188258911463886,89.72622673008763,2.0680448370169324e-08,5.8861869687047405e-05,5.667151779628703,164.34952802229688,2.056887277709903e-06,0.00011460087759688022,7.386023511172928e-15,1.0703656548360837e-12,2.156543672614463,300.7383086360548,1.922888104357252e-24,1.7300883071873537e-21,-1.2835742911948043e-22,2.3498105651491857e-19,1.6828242308218464,58.32361273185442,0.003551207790477819,0.0002977612013140272,0.0007194999784293669,0.00010244124239426887,0.0,0.00014746177038185788,0.00016219700274474737,6.535709159188614e-11,9.844430420765928e-14,1.2059881156327062e-10,9.055911570559504e-14,0.00013045082098603526,2.9202861615291033e-06,6.648993985416822e-11,1.4312625156035464e-11,3.3558658301982066e-13,1.4064218367129304e-10,2.117822728564894e-11,29.999999999980375,1.8039956165234562e-11,7.851221781911043e-12,1.2379837261616273e-11,2.4482399450341917e-20,2.499999907101318,3399.999999982355,7.069436397363055e-12,8.627927471045161e-08,2.0315666127924962e-13,-2.3233678988690594e-19,3.912459719570161e-11,1.7693806833030726e-08,9.260912930551312e-07,1.0311045714304549e-10,2.243529155237166e-12,0.9999999999723166,1.2928269198756486e-11,8.635741293290862e-12,7.136379142613984e-15,1.5103252508840388e-12,649024.8284935346
3500,39.33203448147387,1344.8295515496143,7.220518587494239e-13,6.433111396960445e-10,-0.11029211198318864,19.9429497505791,2.6296841754271197e-09,5.576630241560733e-06,0.024944847285681512,9.964342057179794,0.00027458467138419143,0.09857775867398429,0.0031174999588355844,0.7017045812485525,7.463439753869488e-11,6.924326803500092e-08,0.1129334350568271,90.46756545118137,2.2747012487170876e-08,6.194225723811701e-05,4.108041210695388,165.46790625172702,2.1486939365767874e-06,0.00012035674733984494,1.1092074479950189e-14,1.238773332900062e-12,2.0334525805898607,301.85804604549094,-7.220046838255369e-26,-2.5021599204833084e-22,-1.3177247238824965e-23,9.596967824915265e-20,1.6756543157506534,58.32952625625621,0.0035346846817975717,0.00031282416847861914,0.0007383668437133774,0.00010237255615525315,0.0,0.0001467658238547551,0.00017447395879011154,7.290695544654385e-11,1.3164405524315555e-13,1.2675592343308883e-10,1.0576729114846744e-13,0.0001412533226035276,3.172779895646564e-06,9.509830267735484e-11,1.635474903459364e-11,3.760211883120184e-13,1.4080154531260257e-10,2.6194311664442058e-11,29.999999999965134,1.7701716664352564e-11,9.872724643708779e-12,1.0479661913877397e-11,1.1039471505831204e-20,2.499999899577878,3399.9999999815686,7.379389401121269e-12,1.0021167250007537e-07,2.086106436228451e-13,1.4064253179683048e-18,4.040297973431841e-11,1.9217786518855516e-08,1.0282254059578563e-06,1.317188778661648e-10,2.1341183370713505e-12,0.9999999999698247,1.844139734270979e-11,1.0367432714194899e-11,6.743000828335334e-15,1.5613920479826655e-12,648769.0239262747
3600,40.37625251505127,1357.6808609059913,1.193782293970696e-12,7.163810468129687e-10,0.006649494261043084,19.986262083760433,2.8052412363275955e-09,6.193685834549495e-06,0.08721330936014515,9.917422229750839,0.0001767467891473423,0.09864286738894033,0.0011686369473932615,0.7019397496801612,8.469295900600717e-11,7.743587093007018e-08,-0.5601398322103455,89.71119832491523,2.2713875455494784e-08,6.455818471020999e-05,5.263231473526207,165.46877656394594,2.1911060044493855e-06,0.00013118331087409786,1.920747598293192e-14,1.5760275962871472e-12,1.8792225208397721,300.12772400630536,4.558737421371774e-24,4.272778873377671e-21,9.90381758364676e-23,-1.53315238376322e-20,1.8133500678410657,58.16595997994678,0.0035012049613980293,0.000313604495970055,0.0007490575789497391,0.00010748951947692514,0.0,0.00015047324377472763,0.00017370985257007942,8.07829161505281e-11,1.4736092835158087e-13,1.7160644916033519e-10,1.2803481177186206e-13,0.00015294306658245963,3.201405880306992e-06,9.649909453085401e-11,2.33696174664604e-11,4.0837763708651746e-13,1.854010447207284e-10,2.697369771994451e-11,29.999999999965688,2.5732069394244998e-11,1.0160487907501716e-11,1.1665131260250505e-11,7.023403201189397e-21,2.4999998955650313,3399.9999999792612,9.143990988242352e-12,1.0274557997410306e-07,2.4850498106677864e-13,9.666333141136685e-19,4.7044351418920055e-11,2.0095623818928337e-08,1.0704529977061295e-06,1.398069377526992e-10,3.0854857013962114e-12,0.9999999999587414,2.3275618351566746e-11,1.2215851525663376e-11,1.2207650627611587e-14,2.2017989037108578e-12,649277.3717226617
3700,48.46124165618659,1347.9036810786347,1.3265052747681686e-12,9.29881960206368e-10,0.0929994229059489,19.894792859856867,3.2069284567205953e-09,7.241323915295913e-06,0.06665436672726534,9.942770337049819,0.00039727394126492767,0.0996607982048021,-0.002819890273579354,0.6953704724798088,9.100224737424512e-11,9.09390088989146e-08,0.33614292444107624,90.5822721742112,2.5109546724204695e-08,6.917798867128437e-05,4.054183406263607,165.56483240907275,2.3192142916340144e-06,0.0001325932824742057,2.3060655102192633e-14,1.868788584875365e-12,0.501729382088357,299.93373809803956,5.615524759762469e-24,3.409338458460514e-21,2.473627477130514e-22,3.7950877681053896e-19,2.209800612750412,57.734731452400375,0.0034828823018507693,0.00032165792470666247,0.0007640773989097619,0.00010874623348958198,0.0,0.0001530270964136509,0.00018123196364999608,8.86638764245877e-11,1.9645380574655592e-13,1.9121042145710606e-10,1.5329679762386306e-13,0.00016504068223673887,3.5894030506313734e-06,1.2299104321892554e-10,2.968694598661353e-11,5.831174732923693e-13,2.1627662936410054e-10,3.5516777719855755e-11,29.999999999950155,3.134948462174246e-11,1.4125528370772361e-11,1.7665217793783512e-11,2.888292042939236e-20,2.499999885033245,3399.9999999765514,1.4725013706334534e-11,1.1221020582281531e-07,2.7844400033239257e-13,3.1728321240684944e-18,5.077956196698807e-11,2.2525843051411236e-08,1.1429488848225774e-06,1.7391408982760684e-10,3.379339946275772e-12,0.9999999999489861,3.6240913332511826e-11,1.4336161035216503e-11,1.2812554340144141e-14,2.8144341060106123e-12,649480.4752237162
3800,50.24566253970399,1353.109757388364,1.666813037857424e-12,1.0272631435448055e-09,0.11543195802797901,20.066694019961442,3.4526375534910474e-09,7.984947238393048e-06,-0.028145280732049263,9.944743540044964,-9.667318323945266e-05,0.0997194338455924,-0.004418945510150391,0.6996971171038758,9.820722993220755e-11,9.279878153380372e-08,0.33807133841625225,90.02070861196142,2.5592856979546785e-08,7.292443531513589e-05,4.5575566245143655,164.1668091592352,2.4879622287338273e-06,0.00014511085933718092,2.898697114364613e-14,2.4219824989369533e-12,-0.34759031361964665,301.1036539547555,2.5834957903595994e-24,4.265583636015927e-21,1.7668951232558908e-22,1.4387466336401532e-19,2.002247784000543,57.981973494425844,0.0034554929632325034,0.0003308948053790729,0.0007767212059946611,0.00010980747796439105,0.0,0.00015923716761474864,0.00019017296443210482,9.149443919900609e-11,2.294171661038653e-13,2.2609721928962173e-10,1.7780509444067084e-13,0.00016691928331415932,3.7730227859015117e-06,1.6411010237901843e-10,3.2499714903659594e-11,6.331425132927814e-13,2.6694979213442536e-10,3.846127046578616e-11,29.99999999994583,3.754364440910167e-11,1.812944865569411e-11,2.2056265192791872e-11,4.2990833149273655e-20,2.4999998784579605,3399.9999999755146,1.6596697841339953e-11,1.2380860265323091e-07,3.248739222913782e-13,4.987354872660716e-18,5.4551724807730477e-11,2.4622131912276797e-08,1.2135873947126867e-06,2.1632921211490152e-10,4.765844730913982e-12,0.9999999999368958,4.497465705355834e-11,1.9329686560165728e-11,1.4509893181863763e-14,4.31840578235556e-12,649240.9528302107
3900,57.80461679778822,1343.4085118091082,2.08001154212784e-12,1.409295593721104e-09,0.05091804805450414,20.00629529686421,3.9421709405169745e-09,8.384440409692078e-06,0.0764384963031338,9.946281164555508,0.00036505534063509964,0.09886276640367818,-0.002423190316575406,0.7007754749050175,1.0692890676747843e-10,1.0421913467863721e-07,0.10802506696456737,89.75538363864634,2.7399810619708137e-08,7.738749664603288e-05,3.938099197030234,165.4630292524228,2.575961061275783e-06,0.00014995312231460775,3.7492283781355966e-14,3.4475790032081913e-12,0.47747556082691256,298.47997378940136,7.550127720158223e-24,5.4207009982729725e-21,2.6600060722082197e-22,4.952994352358685e-19,1.7989394090018067,57.788632313568016,0.0033971503299983887,0.0003302208711534178,0.0008058842081829015,0.00011376795068593802,0.0,0.0001606972769333608,0.00019081930464291856,1.0217244902370473e-10,2.696731553389487e-13,2.7203510348184284e-10,2.1575841203309012e-13,0.00018075120533869875,3.863011410990955e-06,1.9001231263720955e-10,3.932164641055253e-11,7.967986403447352e-13,2.9466942809774755e-10,4.983636655711318e-11,29.999999999932733,4.125243592644126e-11,2.3870434178259034e-11,3.534967179159056e-11,5.86232251396617e-20,2.4999998602424767,3399.9999999741676,2.1175900279611258e-11,1.3385678464234666e-07,3.5412027771266846e-13,3.5825640453888104e-18,5.703786026783728e-11,2.687085548556473e-08,1.2211306324358827e-06,2.7069690471980107e-10,5.626198449818421e-12,0.9999999999202944,5.505902637106682e-11,2.388076407624591e-11,2.0592559384711248e-14,5.631286633715761e-12,648569.2408029271
4000,46.58022918446461,1349.3602972419308,2.4086572963105325e-12,1.6819484821167124e-09,0.049773135741145655,20.04349560693342,4.366661333138411e-09,9.065726947715163e-06,0.05978065754311155,10.024513102041574,-0.0002699957391527561,0.09892293187405331,0.002585991036916355,0.6951194148545027,1.1886472339249393e-10,1.1682735177563758e-07,0.08284351026374079,89.59884699627538,2.8285728998257884e-08,8.197088073018719e-05,5.439550632989559,164.6262755760539,2.811799520294093e-06,0.0001598272068939752,4.5517953264312164e-14,4.088407033422054e-12,-0.3147928476518477,299.1417062498153,9.760325518654745e-24,7.90474574588293e-21,3.7552438761060824e-22,9.401419048178977e-19,2.425035290067759,58.22401959640445,0.0033883804573849553,0.00033639339939631804,0.0008195623552962624,0.00011750918336764511,0.0,0.00016449192180669617,0.00019787566157876483,1.0861440760125678e-10,2.9257061309824983e-13,2.9672192426634904e-10,2.3709141762077595e-13,0.0001928972019299121,4.233583112190088e-06,2.3981268432468503e-10,5.0388966959675176e-11,9.921064422962675e-13,3.7736321837022605e-10,5.7262655671007006e-11,29.99999999991817,5.094375362583532e-11,2.985805204562e-11,4.618551549655836e-11,8.14746212112351e-20,2.4999998561739654,3399.9999999720308,2.5901616635539284e-11,1.439196292927148e-07,4.0358642484987107e-13,6.436329608455316e-18,6.38359342481649e-11,2.8623930939996087e-08,1.3212930262713852e-06,3.3609238700995904e-10,6.777982578692374e-12,0.9999999999061461,6.48925919891545e-11,3.3062602718629445e-11,2.5804183181055135e-14,6.506307021985455e-12,648280.5857667237
4100,54.802245859424445,1348.2105089658269,2.9495667761560133e-12,1.9499768088608383e-09,-0.005451746417987452,20.016526921278203,4.783708681221865e-09,1.019069918401158e-05,0.0015192018669332903,9.926168803702407,-4.018640632175398e-05,0.09921186143922049,-0.0028785922197027566,0.6977145984984744,1.2873463616456153e-10,1.2257897336930375e-07,0.020857230079326206,90.50071797860925,3.006986375752442e-08,8.692942412291801e-05,5.168320260143027,166.02945319103645,2.959892244751008e-06,0.0001692785125445305,5.3347357090712785e-14,4.9263754134736445e-12,0.9030774021241561,300.9840973652578,1.3480468602237472e-23,1.520417911506825e-20,5.5755622002115175e-22,1.0108059207783156e-18,1.86786652255928,58.266180697663735,0.0033388858969308237,0.00034121934193130556,0.0008398175298874336,0.00011939184346679818,0.0,0.00016721619127391037,0.00019803071914074823,1.1179934269745114e-10,3.4234899469563316e-13,3.6179793303775826e-10,2.8301145835400866e-13,0.0002095838176224068,4.307589251974536e-06,2.8604708986203007e-10,6.336900234740047e-11,1.1867533462654153e-12,4.1832950393212214e-10,6.465641865716748e-11,29.99999999989957,5.911472026355865e-11,3.4957893156238714e-11,5.629840778271525e-11,1.1707023811936683e-19,2.4999998383890003,3399.9999999692577,3.164408517135562e-11,1.5454356020883137e-07,4.709824457868955e-13,1.0655213716554666e-17,6.83546536816192e-11,3.159742683343304e-08,1.3763390807115136e-06,3.910265864099607e-10,8.190875073693633e-12,0.9999999998830735,8.253274903752354e-11,4.0253970895180753e-11,3.143414793925331e-14,7.773749975894278e-12,650302.3060388039
4200,43.155130069458316,1356.8530909467004,3.4496898394323843e-12,2.3802939494961786e-09,0.10548780020029554,19.97378488171635,5.185169528869425e-09,1.1210883341711954e-05,0.08476909082212487,10.021135097486146,0.000564351768647934,0.09951036173587818,-0.003827641137321123,0.7027481997273884,1.373568720700781e-10,1.3594011685057583e-07,-0.46195422468274155,89.71239996790703,3.221417877800885e-08,8.973195695299096e-05,3.980617523688885,164.56235493897893,2.9956522116252216e-06,0.00017661278325053212,6.981192051939828e-14,6.588303355272244e-12,0.7849687267346073,297.83479973773507,2.0784768762424703e-23,1.8031626997475302e-20,8.256253650939514e-22,1.4255371253860922e-18,2.3300792761580773,57.55171887151348,0.0033168990142128448,0.0003529477922223062,0.0008545101800441414,0.00012024070399767008,0.0,0.00016808926562791412,0.0002056763627384917,1.1937165258825e-10,4.0238814192199805e-13,4.133968380759705e-10,3.432045151488292e-13,0.00021537385080968078,4.644841265375324e-06,3.1418001742895865e-10,7.201175646845875e-11,1.3811543674879352e-12,4.800961746552715e-10,7.9281434438377e-11,29.999999999873964,7.250070737795351e-11,4.3737612657867805e-11,7.00701296277674e-11,1.6526209456331835e-19,2.4999998275102073,3399.999999967457,3.878100077120353e-11,1.7192007635019238e-07,5.076043583929865e-13,1.3691154591699279e-17,7.479463461903675e-11,3.273359337267679e-08,1.449607096561289e-06,4.732582390031266e-10,1.0355358652137848e-11,0.9999999998636457,9.676803651477463e-11,4.7197811292935266e-11,3.966242049966904e-14,1.0428869618883724e-11,650178.166580587
4300,45.6968516731246,1359.254818767048,4.213527994927223e-12,2.7556845771777047e-09,-0.0975103986074403,19.86985423745173,5.62537397546105e-09,1.2353054511135326e-05,0.053274174414919606,10.010843254953121,-2.2363787074516757e-05,0.09868090512267516,-0.0014094280116975545,0.6970577032943176,1.513590458190339e-10,1.4679261453990922e-07,0.08464893723039985,90.22961024328404,3.306740520017047e-08,9.23812391184392e-05,5.849294441594138,164.77815964972316,3.17458460760488e-06,0.00018093902091235943,8.496818101322964e-14,7.98800035800046e-12,0.4030997259886896,300.609339169214,3.033233802045541e-23,3.0334617700267155e-20,9.677779668256018e-22,2.1877246374408858e-18,2.4338873994210886,58.12250636265568,0.0032568238962064266,0.0003564888500455003,0.0008616281946745967,0.00012138150978554435,0.0,0.00017125024142482955,0.0002147519205229065,1.2886980501260616e-10,4.613890058374355e-13,4.773680559355687e-10,3.7298797774948106e-13,0.0002282497046742774,4.948666115068567e-06,3.884543602024793e-10,8.925489591817228e-11,1.634314740583083e-12,5.649441341143745e-10,9.151700311406307e-11,29.999999999846857,8.959540210049914e-11,5.119740507222906e-11,8.761879541087304e-11,2.560472287180712e-19,2.4999998183245293,3399.9999999638253,4.468789636011543e-11,1.8076028723548534e-07,5.722143762222851e-13,1.9144448832578362e-17,7.87933072486305e-11,3.567837722976835e-08,1.4921492601647484e-06,5.726052215916602e-10,1.1993996613548435e-11,0.9999999998303457,1.1822259072104165e-10,5.687639170339739e-11,4.818266703114798e-14,1.2431665595003373e-11,650458.8680314446
