milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
2200,0.00313702355231757,6.686779604312747e-07,0.02631589953378845,4.317721971787914e-13,0.024154821186902528,0.0001877713506793646,4.062734805652746e-06,-1.3420423975793064e-10,0.019862590876774805,3.3258185268732453e-17,0.00020097524292088343,2.892667579568097e-10,-1.1345589995330365e-14,0.00015076384300540365,3.1860154364905186e-05,0.0698834266821108,3.2866890510820964e-10,1.0111389896311538e-05,2.544975357985075e-18,3.134786465590119e-05,1.849412023443257e-07,3.0676218301099164e-05,1.546535375291977e-10,6.275784155913275e-13,5.889607441896361e-08,4.4641755132244187e-41,1.424947270079386e-40,3.544505337439375e-05,0.0031776509947174596,9.044050243445262e-13,3.2142605173086873e-06,3.416818945937739e-13,0.0003374596821262018,-4.935974724738223e-12,0.0036620952424265695,2.0451048434064564e-06,5.414351507242247e-10,3.817488175602409e-09,0.009054034664079861,1.4352638611914151e-12,3.235866310371024e-14,1.0333614159087839e-09,1.0844666972664167e-12,3.2743301512324258e-06,5.738012313932295e-09,0.00016548921507937377,2.8634847184093823e-10,-1.1311239007649714e-13,-8.101205347136421e-15,0.09999999517427322,4.897820440405835e-12,1.0498006402071324e-13,4.0840160391789734e-06
2300,0.0033419899482517047,8.03268269324065e-07,0.02760755886373829,1.3009916182324561e-11,0.02589095544583718,0.00020282285127894414,4.444653977456795e-06,-6.110716437532765e-11,0.020242544525264933,-1.9078146130374366e-17,0.0002033823689385682,4.916976213089352e-10,1.3223164428662831e-14,0.000155748466850083,3.2327387042234766e-05,0.07440588883912554,5.169587212831411e-10,1.2466558699475688e-05,-9.111917431994135e-18,3.2233069049788715e-05,1.8931932120512224e-07,3.076045812265907e-05,1.375264063790968e-10,1.0889097344555009e-12,7.303475103061246e-08,-4.169924423145095e-41,-1.7212783512655232e-40,3.678032861030897e-05,0.0035876800128193708,-8.351798946357164e-13,3.600617090533827e-06,6.454938992747673e-14,0.00035166242864090774,-1.81518151996022e-11,0.004024984997187722,2.204771251096467e-06,7.514132811281284e-10,6.9285722961818465e-09,0.009673247769052535,2.27130994222873e-12,1.8990801702590872e-14,7.142918116506961e-10,8.995521335479294e-13,3.5129575806870567e-06,7.475535096069981e-09,0.00017364431326963737,3.299963100026252e-10,9.676469267690625e-13,4.162775407699662e-14,0.09999999516059697,1.1959431505405077e-11,-5.299726878849022e-14,4.105822615025856e-06
2400,0.0033088205547939257,9.031233638734868e-07,0.02886607296656487,7.622298783614965e-12,0.026434132339899125,0.00020188555505113866,4.621041739965322e-06,4.245199636111853e-10,0.020764161747735776,-4.985224902869354e-18,0.00020555499961946822,2.8563781468332046e-10,1.6963793048093205e-14,0.00015433131199457661,3.3328375768785754e-05,0.07554188505723612,6.614003453347054e-11,1.373976232756568e-05,-4.1115382502925986e-17,3.340937045034416e-05,2.230525146861527e-07,3.090376242360115e-05,3.028582681407118e-10,1.7307877527337936e-12,7.8013087747263e-08,-1.5990755757541525e-40,4.3039500365946245e-40,3.9403546877074694e-05,0.003915453467212081,1.7434664642481766e-12,3.843647858631495e-06,1.6648593688762142e-12,0.00038804570486419246,5.67784667005137e-10,0.004101961839819057,2.307070284821709e-06,8.38294690782295e-10,9.220236511366755e-09,0.010456583909052538,1.8119316236307159e-12,-3.5013818988501425e-14,1.606152619455323e-10,1.662503826549586e-12,3.6822085656671707e-06,9.43283705580211e-09,0.00018084738973927488,4.962291172081685e-10,9.108864648026668e-13,-7.772235174167184e-15,0.09999999515325023,3.268316654319396e-11,-1.6052230924092371e-15,4.453909973045125e-06
2500,0.0035201353219858674,9.975748357529133e-07,0.03065267460735714,6.499141422960389e-12,0.0264984179986942,0.00020759720569820663,5.062916772643208e-06,1.7683519411179758e-10,0.021828230209561098,3.7432193027413825e-17,0.00022035134037590165,5.91390366761774e-10,-4.335976310587057e-15,0.0001593915084953109,3.416427119836199e-05,0.07927669859414024,5.579169909024825e-10,1.415159553508266e-05,-7.106267565754765e-17,3.445506292000482e-05,2.592073601892425e-07,3.083752441610838e-05,3.6702300664494086e-10,2.319465560078202e-12,9.098635696659535e-08,1.357714136591326e-40,3.400486405276443e-40,3.991024813193441e-05,0.003988669845166572,1.5456886598036427e-12,4.159136987899071e-06,9.157617894979382e-13,0.00040887605226271604,6.049851448589336e-10,0.004509777967799659,2.626926149626935e-06,9.803676046968244e-10,7.62280125763105e-09,0.01114288256357463,2.4540389575927023e-12,5.851644803324678e-14,2.6442659012442057e-10,2.2614061366209586e-12,4.1530606881830275e-06,7.329889974788833e-09,0.00018685511246505586,6.174084934510445e-10,2.4740059639186753e-12,6.160364273297197e-15,0.09999999514112955,2.4601343433195163e-11,1.3966636793142683e-13,4.804617501734218e-06
2600,0.0035736942809828243,1.1586632874708848e-06,0.030524436267811497,1.0280658637792908e-11,0.028093545821478296,0.00021753638879504824,5.632181597925335e-06,5.012475798036616e-10,0.022285124273465087,-1.859480978965397e-17,0.00022198867280785102,5.577809345130192e-10,-3.386912341938617e-15,0.00015992822595101605,3.511663737411447e-05,0.0792877001380757,5.963844227932151e-10,1.5755864841836808e-05,-4.150793551880924e-17,3.562255185296968e-05,2.686531134905889e-07,3.107632031831778e-05,3.2477462370971863e-10,2.162834504760728e-12,9.295749663305722e-08,-1.8323476778933545e-40,8.727415911517507e-41,4.155719956332983e-05,0.004211982539789378,2.6924404289918634e-12,4.2703432013254825e-06,1.9408525604052293e-12,0.0004069207427251144,7.83234217625659e-10,0.004768968785933434,2.860182091275441e-06,1.1650841948370742e-09,1.2068307499837141e-08,0.011611286231310025,1.6732881400753365e-12,8.736509197791557e-14,8.819331480097024e-10,1.7047994736998699e-12,4.453551210395395e-06,9.865429757559997e-09,0.00019230730351453297,5.497716852458677e-10,1.1970135408013315e-12,1.0382170530408293e-13,0.09999999515132202,4.678358473802029e-11,-4.277937426733632e-14,5.390669514668106e-06
2700,0.0037526031079814894,1.2071660128695829e-06,0.03190368244637222,2.3380399589585362e-11,0.02790861642188235,0.00022667487625227536,6.151882649651389e-06,4.76796918549376e-10,0.022829497145836312,-1.0150573979537367e-17,0.00023906271844562828,7.529831195595948e-10,1.1837329887922048e-14,0.0001664853155921009,3.6199014032056574e-05,0.08192471980583946,6.125268352794066e-10,1.8997160300192816e-05,-2.156601759160287e-17,3.615497170033274e-05,2.854065264374703e-07,3.136351208210921e-05,4.6327940792893045e-10,2.993110856190682e-12,1.0580289445703755e-07,-8.427391451962486e-41,1.5474687057193485e-40,4.1946123514030046e-05,0.004674930933282563,4.229649534094833e-12,4.50635488515002e-06,3.1682768174453066e-12,0.0004469649499101208,4.546886629182321e-10,0.004985032344826418,3.0766838630976575e-06,1.3347388468505073e-09,1.4511581617311901e-08,0.012253133400849388,1.2277403325277694e-12,-1.092518282218131e-15,6.031601042134378e-10,1.9999279644002063e-12,4.70914446702255e-06,1.2086148866728366e-08,0.000208082974078286,6.365054603009214e-10,2.0936589423868897e-12,7.938515031526048e-14,0.0999999951259007,5.701678723900212e-11,2.0037416355867243e-13,5.4845785707827024e-06
2800,0.003919347575732103,1.258086840172989e-06,0.03301784654444865,2.1167804883870846e-11,0.029479689099607007,0.00023218013932816285,6.9234004573133835e-06,6.265195583865431e-10,0.023992623786037108,1.1801744340830005e-17,0.00023966117363012415,1.0067483115370112e-09,1.834490130476841e-14,0.00016530561470195335,3.737099983062604e-05,0.08473782997334192,9.251192427069376e-10,1.8939063506280448e-05,-3.090462107490033e-17,3.673506785726411e-05,3.108717528551557e-07,3.124298492787027e-05,4.741093680552832e-10,3.661100712511791e-12,1.0979562567631628e-07,1.1539221045586643e-40,4.1288499563681046e-40,4.362062434404076e-05,0.004771821870501072,3.2204668554533305e-12,4.839431211402427e-06,3.3023839197438025e-12,0.00046683436990279357,8.819736505426472e-10,0.005275345767013597,3.289876400558117e-06,1.6355220027418574e-09,1.4239927009066611e-08,0.01324063816164134,3.4177882362568577e-12,1.324750170570619e-14,2.33313817983502e-09,3.0630040179080193e-12,5.048851847908998e-06,1.712080395217766e-08,0.00020737121905875045,8.384331625036146e-10,2.3364649321624704e-12,6.779549492725922e-14,0.09999999513710571,4.518909075379434e-11,4.280237952212835e-14,5.8140305802521966e-06
2900,0.0041015923972621375,1.4971284862146763e-06,0.0347815529005377,3.144631921606183e-11,0.02969653129227667,0.00024075636163424676,7.508538174678953e-06,6.766308027678913e-10,0.024322961586406896,2.687636070139892e-17,0.00024573209251477977,1.370100610959901e-09,1.8348873773616894e-14,0.00016977863372720443,3.8060654931042665e-05,0.0859037690357442,1.0341819106296198e-09,2.0460107274040868e-05,9.828035872774827e-17,3.8476266065419346e-05,3.38344007438051e-07,3.1677294074465756e-05,5.363523873293244e-10,2.9189273809890987e-12,1.231346197397803e-07,-7.145752200263261e-41,-2.805782850068085e-40,4.450859708536874e-05,0.005040172587272566,2.857028037265196e-12,5.187642130020789e-06,2.843749340573075e-12,0.00048578471969485613,1.866750902158273e-09,0.0054922270254275435,3.4654703618709935e-06,1.8274295993657804e-09,1.8851927891151885e-08,0.013569239653210125,5.959680066105864e-12,5.611914466459246e-14,2.2209055875835167e-09,4.092465638613871e-12,5.046731450346871e-06,1.8438493630148273e-08,0.0002232846711000474,9.606326309269416e-10,2.9445650303552866e-12,1.0637392411431859e-13,0.09999999512608637,5.500220419374658e-11,4.8855249331369805e-14,6.428131402314305e-06
3000,0.004265156448865843,1.583433672724572e-06,0.035500057419228535,4.031146242166948e-11,0.03006282431210771,0.00024413950295201404,8.386328988727188e-06,1.0808070092247757e-09,0.025115502922220066,-1.3026523474429608e-17,0.00025244869006407436,1.361872842767581e-09,2.977030751897228e-14,0.00017032772529205562,3.887295236563361e-05,0.08829611436565067,1.4584685366067636e-09,2.419603985970401e-05,-5.396493871295039e-17,3.92898707572356e-05,3.6804938386416927e-07,3.16265457309415e-05,6.699284528460951e-10,4.497089424653329e-12,1.3588001130219823e-07,-1.6672975009740316e-40,-2.576453385117508e-41,4.621380982553343e-05,0.005505760405105498,4.660289825071366e-12,5.413811429640115e-06,4.901061871628122e-12,0.0004889205379276156,1.2928603326911993e-09,0.005976473207842491,3.640554248089223e-06,2.2212792588993887e-09,1.961357241687395e-08,0.014212274804887454,7.255791940500257e-12,1.3089309526759822e-13,3.2096001254833653e-09,5.175004811242789e-12,5.273758353379458e-06,2.2311215646910938e-08,0.00022512954410901635,1.0329160445028662e-09,4.195522123499001e-12,6.217224891890618e-14,0.09999999509633234,6.974648164860408e-11,1.385148539772642e-13,6.625463861385574e-06
3100,0.004260189124375543,1.7998116408721856e-06,0.03773707230529,3.573749029155719e-11,0.03136380361410965,0.00024531801308855206,8.782663140951815e-06,9.721657656868135e-10,0.02568034935628187,-1.2594084245284621e-17,0.00026021881345470734,1.6346609632010543e-09,3.844216840258403e-14,0.00017203568589751146,3.958304871860346e-05,0.08914364764490351,1.3727043634410701e-09,2.4601405371107687e-05,-8.98184419329644e-17,3.970014929758545e-05,4.0238208598913884e-07,3.182097398122843e-05,8.360040317823979e-10,6.056705714502655e-12,1.3818548515238737e-07,1.7839550330997677e-40,1.6801221880813744e-40,4.6574868670317926e-05,0.00582729373662524,5.576018729124432e-12,5.689616201797642e-06,5.173957704389822e-12,0.0005246613766513603,2.2795675796029597e-09,0.00630225146558382,4.013208110457068e-06,2.62996652552845e-09,2.3772207076544835e-08,0.015146259939391553,9.484959349591286e-12,2.4256988665557484e-13,3.1542517569968248e-09,5.855609030555603e-12,5.569762021178278e-06,2.4389628727012914e-08,0.00023132658675693662,1.1346983306036328e-09,4.511574215171025e-12,1.0670673712106248e-13,0.09999999508846029,8.399045162280533e-11,2.4501943549035423e-13,7.311379516305102e-06
3200,0.004407128568345598,2.0818387431964466e-06,0.03785992004665515,4.9396046907094574e-11,0.03204895700371909,0.00025236615251048353,9.661413793066938e-06,1.3899132053813546e-09,0.0259448955850358,4.578945828842468e-17,0.0002739032171267158,1.765331991422913e-09,3.573164281438969e-14,0.00017690106777708766,3.982012984506576e-05,0.09271336557394905,2.0596654315883993e-09,2.7057426088806818e-05,7.196768858754578e-17,4.032327071120846e-05,4.6497405443074426e-07,3.150997862741612e-05,9.409941954861585e-10,7.343259303163161e-12,1.5545583996655595e-07,1.6679627111148883e-40,-4.938104485037763e-40,4.715044003637691e-05,0.006236400450871474,8.08932887127611e-12,6.129079519639281e-06,6.296115469828283e-12,0.0005264312615886658,2.3761570011780752e-09,0.006474480306861372,4.181506862501814e-06,2.59014122362321e-09,2.8080768007066396e-08,0.01584375635794677,8.41992250484294e-12,1.6836914488637953e-13,4.5292605459569925e-09,7.198176484726037e-12,6.068941886829322e-06,2.821878872266815e-08,0.0002469454571443273,1.257111516935928e-09,6.4109825862190116e-12,2.1488824595152212e-13,0.09999999507504685,1.056255326255319e-10,2.7851391638333255e-13,7.782879203430184e-06
3300,0.0045113705907903565,2.091452551584214e-06,0.03871670627612039,5.6494927795859145e-11,0.03257192059032967,0.00025790665463408904,9.908632171818825e-06,1.8919142640966e-09,0.026749924833063696,-2.2114935617205603e-17,0.000282644879806065,2.1924158949170795e-09,7.649862151378906e-14,0.00018072871455534752,4.1791632062100216e-05,0.09416037797546176,2.5485581850790936e-09,2.9837738589705813e-05,1.393830866160184e-16,4.153129151457298e-05,4.800141395207353e-07,3.185540968251354e-05,1.0330883013330875e-09,7.480494971182941e-12,1.6935823508006662e-07,7.226052481728273e-41,-2.579524135783161e-40,4.920391010055585e-05,0.006470819824871535,1.3224435552559342e-11,6.129337637062667e-06,7.757119656302233e-12,0.0005597749571197693,3.1271243695477846e-09,0.006715690856976907,4.3295850386157025e-06,2.9403802801834506e-09,2.978784442617113e-08,0.01585936563385446,1.2989631526380519e-11,2.52973928882971e-13,5.1890406768984675e-09,7.715827193977558e-12,6.2310791868398315e-06,3.2512965019199425e-08,0.0002485098964063614,1.417263082692196e-09,7.403678464949296e-12,2.7642061718791223e-13,0.09999999505631207,1.1853506748886562e-10,4.3763127912853316e-13,7.856559555434533e-06
3400,0.0047123269612415935,2.424794683759024e-06,0.0409341660531409,7.50950370309465e-11,0.033482668797716754,0.00026176217713451964,1.1120742733907291e-05,2.0801086336698307e-09,0.026871889715024275,1.1230494302552158e-17,0.00028335235868136516,2.362614264593137e-09,9.049895722227906e-14,0.00018363443353212446,4.172133845288912e-05,0.09477522893268994,3.3495600798996106e-09,3.058155887520741e-05,8.710237009953888e-17,4.0827177177545504e-05,5.010905504646042e-07,3.2075185735923414e-05,1.1639911746964758e-09,8.738174173219043e-12,1.7507734605941138e-07,3.81299197728675e-41,3.570830665385009e-40,5.0735898553900687e-05,0.006791255574447337,1.3704030147969477e-11,6.6977047868973345e-06,8.78520774435339e-12,0.0005802756010052924,4.354480249536472e-09,0.00689239225683249,4.472963151844707e-06,3.4705988523683757e-09,3.5258036128089575e-08,0.016874317871554786,1.4310690106806507e-11,3.101727944850458e-13,5.4536119567736116e-09,8.860898868272411e-12,6.64280691607405e-06,3.338751284377363e-08,0.0002629533601382781,1.5790986903693728e-09,8.235732885325552e-12,3.4736617298549197e-13,0.09999999504411984,1.5557563340079597e-10,5.377844381415984e-13,8.499184389378636e-06
3500,0.00491244933271087,2.491386108346458e-06,0.041827047149073676,9.180726845183917e-11,0.03320110991466129,0.00027405760986241634,1.1399045180946428e-05,2.297334159980272e-09,0.027313034952649334,8.916584686700261e-17,0.0002901671701632982,2.8702581423900556e-09,1.069110017313478e-13,0.0001861372596493431,4.305521245698224e-05,0.0954951549714476,3.509338283464203e-09,3.48946200461331e-05,5.371926818796e-17,4.2160310106328226e-05,5.572020017236577e-07,3.184649414311171e-05,1.2676569595990544e-09,1.0254886274426225e-11,1.891131663802248e-07,3.0435495341049763e-41,-4.138157738937268e-40,5.0705626691805787e-05,0.0072187210278003185,1.5813639317510967e-11,7.006916131029837e-06,1.0945567984272995e-11,0.0006022634230020268,4.9168962945398845e-09,0.007383013229052287,4.7727255840942575e-06,3.763222889780178e-09,3.837226051957519e-08,0.016984445724209103,1.682045714076562e-11,4.611871764803441e-13,7.385888083304061e-09,9.741669707797707e-12,6.655878943959988e-06,3.985065826366764e-08,0.00027219999796238427,1.6697407271158346e-09,1.0504073613119435e-11,4.2819580795084746e-13,0.09999999502425015,1.8035998648038655e-10,7.637984639858056e-13,8.610918087287503e-06
3600,0.005060783180447703,2.7692547935537483e-06,0.04216723332597452,1.0069677129779486e-10,0.034418056001787496,0.0002773225283421031,1.290084806201375e-05,2.9591917113600338e-09,0.027818078898429684,7.75522637133432e-17,0.00029358899441084345,3.3782415995787668e-09,1.4131113222733083e-13,0.00018781798902375106,4.418280071704332e-05,0.09903127762993594,4.3693903961787255e-09,3.560861017023036e-05,2.867453344690547e-17,4.253315850858298e-05,5.835791817201897e-07,3.1897798110464974e-05,1.5098579751783285e-09,1.3150676281878477e-11,1.9664166788688675e-07,-8.05343286387408e-41,-4.994859881603075e-40,5.2569044456323725e-05,0.007358420621512757,1.9041158646172905e-11,7.093259809138443e-06,1.2677782238579312e-11,0.0006081955541589768,5.7648592281274475e-09,0.007674826423735532,5.128402153931525e-06,4.219488228506383e-09,4.2273391699971424e-08,0.017797130022896946,2.130541945890072e-11,6.192403114348445e-13,8.519780317544351e-09,1.2956798327377227e-11,7.223186548943663e-06,4.441808499527947e-08,0.00027821219342247873,1.8667419174667598e-09,1.205514159065035e-11,5.492427320722971e-13,0.09999999497889855,2.040652079731323e-10,8.09267655775767e-13,9.433691724141958e-06
3700,0.00504308018941827,3.0037788750248825e-06,0.0434079348707202,1.237783424173577e-10,0.03487343681063138,0.00027698098785677394,1.3028232075529138e-05,3.469511811327313e-09,0.02807625148256181,1.0954020757733453e-16,0.00029983340661944216,3.650586754415124e-09,1.619912579163035e-13,0.00018999915719607004,4.486646535004141e-05,0.10067690587464034,5.19890508049802e-09,3.735340576853268e-05,1.2801727433774151e-16,4.368962712776064e-05,6.364813853076354e-07,3.2431678798058535e-05,1.7367613247942747e-09,1.3740039630206391e-11,2.111060472967065e-07,1.6003277601313323e-40,2.5892105491649385e-42,5.424525391455323e-05,0.0075947814114946735,2.3186052428316853e-11,7.420069734324763e-06,1.3817438655030764e-11,0.0006327836791885346,7.049665124274921e-09,0.007755784745268909,5.167020444531401e-06,4.518927017517986e-09,4.69936013982389e-08,0.01847589803724381,2.2826874846529797e-11,6.225605317233011e-13,1.027596988245679e-08,1.4374411893601834e-11,7.5363970473946804e-06,4.8657449977695685e-08,0.00028838683116663987,2.1543835458131435e-09,1.5056227981531026e-11,6.497118017522167e-13,0.09999999496068698,2.2723112144213144e-10,1.1035144011958391e-12,9.73532377823609e-06
3800,0.005237523093456424,3.394586267169563e-06,0.04530748368387004,1.4349745425356605e-10,0.03592178598764559,0.000287496543390801,1.4032451236630674e-05,4.1184801974445166e-09,0.029373063541976253,1.017766153703022e-16,0.00031150926767326036,3.988583688740506e-09,2.025407850992434e-13,0.00019119620593869552,4.4233663045510486e-05,0.10321820810493233,5.970426092336645e-09,4.0178913452013974e-05,1.974493431410374e-16,4.448746240480928e-05,6.664959311544113e-07,3.273083736981677e-05,1.8878412999362872e-09,1.5800925707379554e-11,2.2802810242785853e-07,1.139222089386222e-40,1.0240494570780689e-40,5.407246562499373e-05,0.008094207119592172,2.971491035694731e-11,7.776095601512795e-06,1.6836262271646156e-11,0.0006376552820358098,8.31011754971384e-09,0.008240420478106058,5.681434605333491e-06,5.011438947708564e-09,5.5204424316989447e-08,0.01900986934747351,2.8208298996949502e-11,8.681278590703962e-13,1.1636383648215708e-08,1.6955232776257826e-11,7.763892674870267e-06,5.619019809714288e-08,0.0002938228758587233,2.3048046844766803e-09,1.658187211052945e-11,8.346651791133553e-13,0.09999999492119965,2.409686077746398e-10,1.2970246937688912e-12,1.0299764906944827e-05
3900,0.005420810949247444,3.5850651990574905e-06,0.04607866347832892,1.5487170863081358e-10,0.03603712083502115,0.000287901553594834,1.4916708991443045e-05,4.909870393581226e-09,0.029104281003632687,2.249519395739025e-16,0.0003201647341827883,4.4741665234132e-09,2.1631033168692817e-13,0.00019166210820978434,4.5119047751766204e-05,0.10265888392214936,6.726508825851142e-09,4.292269256708727e-05,4.2532551622007946e-16,4.534437282504712e-05,6.998265337928331e-07,3.263989016452693e-05,2.2232125843694287e-09,1.9942891379595144e-11,2.4761741315340617e-07,5.366144992124018e-41,-1.2308069275573515e-40,5.619069969449758e-05,0.008194058163989977,3.64443818179653e-11,7.919700996371515e-06,1.9481557651688e-11,0.0006769773747794047,9.205852544578035e-09,0.008437669767890994,5.887233028350614e-06,5.579090060844015e-09,6.117548090038496e-08,0.019323744520006788,3.592698978130191e-11,1.0112502751226056e-12,1.3855120382295967e-08,1.9207171466557676e-11,8.089940470313693e-06,5.863908920854432e-08,0.00030802738914676223,2.5615185556830737e-09,1.9221870710877415e-11,1.0233565534752657e-12,0.09999999490548699,2.9340844675090636e-10,1.4874617890972335e-12,1.0345820673782905e-05
4000,0.005480758564822772,3.723431816978835e-06,0.04650599791202067,1.8517919717778006e-10,0.036205673555027004,0.00029366760462158826,1.5922109865067433e-05,5.461079143381286e-09,0.03039252728183148,2.2472744473872914e-16,0.00032522051521598346,5.274896669428696e-09,2.6996031078320206e-13,0.00019568085318805536,4.658039289839306e-05,0.10510287793363333,7.980755525197583e-09,4.495432872494971e-05,5.587863762960291e-16,4.491173477018591e-05,7.555238732471273e-07,3.2741728435251805e-05,2.4079450360932793e-09,2.1571356861185756e-11,2.5432768965861487e-07,1.4292849691617138e-40,8.843617852101087e-40,5.70476683425056e-05,0.008670785186817681,4.1170967806261604e-11,8.445325841640009e-06,2.2640733268593114e-11,0.0006766359208153085,1.1017890143487379e-08,0.00874235200629223,6.110166297939226e-06,5.911787514914644e-09,6.767872521400531e-08,0.019845961224515336,4.080877498351869e-11,1.212804688868997e-12,1.5625089381713655e-08,2.0962545248986838e-11,8.233566540281484e-06,6.86916367523465e-08,0.0003162753473394127,2.7436339232900204e-09,2.1972302513431843e-11,1.1901145078130527e-12,0.09999999486066345,3.2702455673189147e-10,1.7864867184895396e-12,1.1090643626967302e-05
4100,0.005699010837747883,3.9972061816342954e-06,0.04860849590381581,2.2526012740990217e-10,0.03651348787404532,0.0003003019519023523,1.6792590248667997e-05,6.227178301313432e-09,0.030516328411213513,3.92841929114142e-16,0.000326808290900481,5.985348644357152e-09,3.473032619409453e-13,0.00020046120919219368,4.604935243313556e-05,0.10594081613757825,9.568367019942557e-09,4.766246633041613e-05,7.912229913340707e-16,4.6363027386105024e-05,7.661994818324179e-07,3.251476150739058e-05,2.634857954924988e-09,2.5565535553862208e-11,2.6497191773536726e-07,1.464197067736178e-40,9.559357813924626e-40,5.713300497412598e-05,0.0091081158163995,4.9590712091325086e-11,8.529989760797744e-06,2.5014619515619694e-11,0.0007035565587056484,1.338671604191676e-08,0.008842009250106924,6.420637701192473e-06,6.298161176704924e-09,7.402646291794314e-08,0.020677823934469253,4.93155008663146e-11,1.429943016513239e-12,1.8263270741311873e-08,2.450605286365373e-11,8.390939614603149e-06,7.193481409585941e-08,0.0003163350529544081,2.9779554565864448e-09,2.5543827085288682e-11,1.4635408259536564e-12,0.09999999481866721,3.6408162431020375e-10,2.273016893018382e-12,1.1579187736734675e-05
4200,0.005758275160708038,4.405996117736992e-06,0.0492657907935953,2.5447260450781634e-10,0.03716800623402749,0.0003008751519751882,1.7602566328739362e-05,7.667413101946508e-09,0.031129799992613685,4.763399364853006e-16,0.0003347135842044023,6.611095171243101e-09,3.9054531110619795e-13,0.00020125247281287099,4.7242763074263187e-05,0.10731148951410188,1.0424839089171232e-08,5.2491213957560005e-05,1.0504621503060714e-15,4.647612149427824e-05,8.077756416287893e-07,3.287874941033198e-05,3.093933926210312e-09,2.8823852246144798e-11,2.801983343646191e-07,3.3647920610648255e-40,1.4505853705127273e-39,5.755522948560515e-05,0.009465078523597844,5.6444658315065155e-11,8.754922162956256e-06,2.84936235087302e-11,0.0007240982730761821,1.4852105010254909e-08,0.009249765699539973,6.6921192857039e-06,7.164961633152093e-09,8.071360097750254e-08,0.020933082730091753,5.7674911806564426e-11,1.7777695958919658e-12,2.1476957191914965e-08,2.833883535668758e-11,8.621642211302984e-06,7.957121264466543e-08,0.0003289743165529683,3.2322449243078073e-09,2.901902474446028e-11,1.8060939740032014e-12,0.09999999476747523,4.0616522329856773e-10,2.5457828212061314e-12,1.1867958808714036e-05
4300,0.005985517049972523,4.751295571311245e-06,0.04999021910567186,2.8393899185634664e-10,0.03838874851468356,0.0003048387537626259,1.91580774851141e-05,8.782165882726214e-09,0.031063942843709988,7.150915816910423e-16,0.00034712731713345646,7.088258209109604e-09,4.733658876851102e-13,0.00020256018558961205,4.767648379952947e-05,0.10938340259159157,1.237341995572029e-08,5.4755236620471955e-05,1.437607499114888e-15,4.765557437738962e-05,8.563710682648009e-07,3.305919542526342e-05,3.3330412823752485e-09,3.252369971076132e-11,3.0628564876707835e-07,7.913440833515809e-40,1.5685265987805787e-39,5.9915667061487385e-05,0.00979218465192344,6.275317377885264e-11,9.260984012808622e-06,3.19225057041529e-11,0.0007317071723558642,1.7195834649265174e-08,0.009644736672817025,6.900346724359444e-06,7.666575027329073e-09,9.154892444915067e-08,0.021733895659253925,6.358258644417134e-11,2.1110978857345075e-12,2.5216853445318403e-08,3.176483206945972e-11,9.222352377009969e-06,9.076987186076435e-08,0.00033571085845656546,3.509250944111118e-09,3.107627762146737e-11,2.073602381935482e-12,0.0999999947211062,4.4669413630071784e-10,3.106880447314358e-12,1.2386718284361546e-05
4400,0.005975840890153684,4.955245096301885e-06,0.05164808443745934,3.24631753710868e-10,0.03831252770943837,0.00031299950889825747,2.002847582959446e-05,9.915302019071925e-09,0.03155689448567807,9.784573640375678e-16,0.0003527130856886577,8.041640933954194e-09,5.737819147149743e-13,0.0002041797515800144,4.893544892841898e-05,0.11121895089910575,1.3792722995810179e-08,5.813569293138855e-05,2.052167620952415e-15,4.722410244930837e-05,9.038380132100461e-07,3.291739589070317e-05,3.754627308421544e-09,3.590244384058328e-11,3.163662020413384e-07,9.715066753194604e-40,3.817704312712076e-39,6.013764725044043e-05,0.010170201117620455,7.435854521500776e-11,9.524221112469663e-06,3.6048916483272636e-11,0.0007766156521816004,2.0258263833780623e-08,0.009933134588878458,7.089272540775434e-06,8.115944075781976e-09,1.0108552762813212e-07,0.021939614945810634,7.381665610870057e-11,2.5761602599568784e-12,2.9591813739323597e-08,3.6236276178590645e-11,9.249590319639275e-06,9.54970887365474e-08,0.00034502250179071874,3.741937214642766e-09,3.617580421973351e-11,2.4976360145482555e-12,0.09999999468839135,5.009032025495361e-10,3.79280156658672e-12,1.2823071402810431e-05
