miliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
2200,0.0030442923052008864,7.623316208909103e-07,0.02666177855316935,-1.6330545990146074e-12,0.024038078484404053,0.00018852186092794767,3.8405745626497056e-06,2.90289785667651e-10,0.019554011028467422,2.4305065373974844e-17,0.00020021289122106522,4.681226130273757e-10,2.589473395579028e-15,0.00015170610265751773,3.1070599743717544e-05,0.07051786644010394,7.564165197592494e-11,1.1487140298320782e-05,-8.963451827758008e-17,3.076162572405078e-05,2.0081560893565168e-07,3.0449124689889377e-05,7.746162764383476e-11,5.126286866255528e-13,6.722402058667614e-08,1.032777643908044e-41,1.2283839334138108e-40,3.507280864362944e-05,0.0032991361997615327,2.452997573503514e-13,3.1708165142058194e-06,2.5999866199292257e-13,0.0003484026926124783,1.4403439471823897e-10,0.0037167004317189647,2.009033751148106e-06,6.966514035322344e-10,6.4937365160762855e-09,0.009389359566724232,1.922726478695448e-12,1.0417691760037659e-14,2.98101185951217e-10,7.294537831935149e-13,3.4797695785137573e-06,3.6420839177991693e-09,0.00016081917610179635,3.920026142510596e-10,1.318843503324426e-12,6.836396611942203e-14,0.0999999951660633,8.941641520854216e-12,-3.639824087424244e-14,4.104119535595003e-06
2300,0.0033473123047316152,7.249588626269673e-07,0.027165122518932515,9.658494412198402e-12,0.02540697262086669,0.00019972333614173363,4.131721269082109e-06,-4.1025393284001305e-11,0.02017292819976255,3.9160415047384296e-17,0.00019907737557005144,2.980087742305781e-10,1.0451734674256366e-14,0.0001548054874602146,3.3067078970707015e-05,0.07271745522320855,3.1560766665340045e-10,1.2795936889390733e-05,8.803132952992851e-17,3.2830115058410976e-05,1.936658967559777e-07,3.06722357984795e-05,2.380166447518829e-10,7.636870944986103e-14,7.658868922978606e-08,-4.621922190327157e-41,-1.8931302276110035e-40,3.6893097930861914e-05,0.003436330753688448,2.258243528006192e-12,3.5260749782252253e-06,1.0799341268482571e-12,0.0003450014647275219,8.478805373838164e-10,0.004057804122714947,2.1268300930673704e-06,6.835517564999056e-10,7.770989499830566e-09,0.010214811651419903,-6.456701522442332e-13,7.472356650284196e-14,5.999215912366236e-10,6.881087787395911e-13,3.4841377391150724e-06,4.421208388330482e-09,0.00017016686657586879,3.521479207042923e-10,1.101148812900015e-12,-3.122746790229074e-14,0.09999999516716698,2.7069766576855895e-11,9.557805626535615e-14,4.230661098276693e-06
2400,0.0033811917134335245,8.225151116621819e-07,0.02885341915386299,3.777918751713129e-12,0.02637097549032946,0.00020231355928793815,4.4608305890752144e-06,3.8689100013383095e-10,0.0211145714090951,2.958739281801466e-17,0.00021096187042715745,5.676713613296907e-10,3.4750186656205472e-15,0.00015380904437071834,3.3461023288433414e-05,0.07447719015858094,3.26202947960565e-10,1.2915929401714544e-05,4.4588192713333454e-17,3.3224032162503535e-05,2.2508015878362082e-07,3.0480338425045582e-05,2.875193415657796e-10,1.4831157993193483e-12,7.517966327409225e-08,-9.507929473663278e-41,3.245733414770101e-40,3.8869404882105954e-05,0.003948404095433497,3.159946961175626e-13,3.992146384846997e-06,1.0154643577831038e-12,0.00037116858135937195,8.174605737617249e-10,0.004303786157940125,2.3096927132660795e-06,9.413601240721718e-10,7.176326929755238e-09,0.01079592937239588,2.8526303390619047e-12,5.727365906870622e-14,1.4068505428688285e-09,2.111038711588271e-12,3.952202532942855e-06,8.05788652966847e-09,0.00018238955503834623,4.2094359785042663e-10,1.967966182956057e-12,-4.339377571353662e-14,0.09999999514805058,2.6479364598180077e-11,8.442181657212231e-14,4.4396889156460606e-06
2500,0.003488230421851989,1.0200537403152147e-06,0.029482368347451413,1.3059473951783589e-11,0.026725808710003403,0.00021562143770214145,4.896086214244848e-06,2.2465872533863858e-10,0.02141282751862775,2.4318856544448045e-18,0.0002204868060553759,3.9419275340072697e-10,-8.983870620144188e-15,0.00015884412576882764,3.4818210585034346e-05,0.07910398137385935,1.1822985897491303e-10,1.498895833697975e-05,8.642982564256364e-17,3.3956302969745095e-05,2.4667869781575606e-07,3.0654426533354706e-05,2.7107478011619315e-10,1.890831669873901e-12,8.917141895515085e-08,4.664808654502686e-41,-3.2569199467475183e-40,3.900463993139578e-05,0.0042020068013184555,1.949511343622182e-12,4.168588260714912e-06,2.094885208926676e-12,0.0004000591492881791,9.793187211671303e-10,0.004526937195955041,2.593375577252319e-06,1.2052070528900379e-09,1.0300712243812263e-08,0.011011331494821038,3.7977820457340236e-12,3.884829170396913e-14,6.538267467300327e-10,1.1768836005840467e-12,4.030068619782038e-06,8.731395454028034e-09,0.00018780067309880362,4.955143623397357e-10,1.0013912951316127e-12,1.7873749577826985e-15,0.09999999514664694,2.4523978667912445e-11,1.5935184557918396e-13,5.046742270115802e-06
2600,0.0036278683087310488,1.1183362069738797e-06,0.03120961403392595,2.304431331114111e-11,0.027626752436663748,0.00021698814202568775,5.840147106151301e-06,4.593468859505043e-10,0.022173920497975824,-2.6584151130795585e-18,0.0002226592350941045,7.633538629049417e-10,1.2634004035515708e-14,0.00015909782514690013,3.502445413755762e-05,0.07894722473982693,7.260988891767655e-10,1.7441706440898097e-05,2.0196485093846078e-17,3.474429912261307e-05,2.8208442696829356e-07,3.1234057739909296e-05,4.275610958275469e-10,1.1042547106582997e-12,9.623083669231072e-08,1.83261772960255e-40,5.204723696404471e-40,4.0474054793327576e-05,0.004343352150951403,2.5738948881860393e-12,4.481718146234484e-06,2.8904072858734386e-12,0.00040577395629332914,1.1600648769591487e-09,0.004673800100629952,2.825123546389094e-06,1.2482459044324128e-09,1.0668063287268556e-08,0.01208350878222945,3.2947368129524625e-13,9.554503946098148e-14,1.2598449015609233e-09,1.3116048102533247e-12,4.399436750060617e-06,1.138614923477194e-08,0.00019419812559739997,5.943651999648108e-10,2.662544114609915e-12,-1.2273847689652814e-14,0.09999999513617559,3.657194991404635e-11,-3.741215014306763e-15,5.358708387946604e-06
2700,0.003736982646854597,1.1644889106558687e-06,0.031689241577843134,1.1104292323065471e-11,0.027850908850450277,0.00022317105574783564,6.334460815025123e-06,5.126244686530975e-10,0.02303190570944963,2.3494624222840595e-17,0.00023113089101996077,6.808633205485176e-10,1.2809598054132636e-14,0.0001655064567494737,3.6983592679076574e-05,0.0831813667553665,9.753917141255474e-10,1.761834113921239e-05,6.627686931244425e-17,3.656302995169894e-05,3.1347714125746845e-07,3.10590785175743e-05,4.207418906603231e-10,2.3117602875909745e-12,1.0378482772199632e-07,-1.9499492506778943e-40,-2.9441170419185147e-40,4.169706138871518e-05,0.004462106222070325,2.328443837471292e-12,4.559459048533661e-06,2.7754005461624575e-12,0.000440886813613367,1.297663342645225e-09,0.005079419502313558,2.9472882760547352e-06,1.654225898901662e-09,1.2474652585651855e-08,0.012310289089060598,4.73923105791005e-12,8.198643059272702e-14,1.7784572403735504e-09,1.716196934419565e-12,4.483039649844986e-06,1.4890405009797656e-08,0.00019752877674376394,7.625273581558898e-10,1.9682978088151082e-12,3.758442876467626e-14,0.09999999514392403,5.546879806031477e-11,5.749456657152781e-14,5.714100825411189e-06
2800,0.003958649755191407,1.4441528398848326e-06,0.033573172811607106,2.3927671676030104e-11,0.02933081651559867,0.00023279245595532932,6.976361194669145e-06,8.444025640098539e-10,0.0231304809496881,5.159533050469668e-18,0.00024354380756958866,8.665611764028698e-10,1.8273605123513623e-14,0.0001644563341584552,3.756166767293328e-05,0.08336693727858097,1.1562471941853731e-09,2.0359776778092724e-05,9.75590710232604e-17,3.6365732041503534e-05,3.174292993041453e-07,3.093538824870842e-05,5.493514193315285e-10,3.89191845196577e-12,1.0962749958639546e-07,-1.924910474011995e-40,-2.505356218597834e-40,4.369866738949467e-05,0.005123756550072289,5.811181105403537e-12,5.014697267119135e-06,3.850824706610687e-12,0.00044978138957246517,1.5732700367918466e-09,0.00515327272595609,3.2632377781358632e-06,1.6336416667421681e-09,1.4480907793360489e-08,0.013238905158660073,4.624529393428723e-12,1.1673101625563997e-13,1.6325048606519542e-09,2.398315432722582e-12,4.754968906932411e-06,1.3149309523452228e-08,0.00021481473974197172,8.369736034533872e-10,3.1366813768757236e-12,1.171648347041678e-13,0.09999999513843419,6.10377860376547e-11,1.24965800328922e-14,6.121889564632736e-06
2900,0.003983524965277983,1.4189386147525561e-06,0.03436205447499114,2.3591810048144365e-11,0.030269144833774016,0.00023202131051717253,7.775668676397941e-06,7.623491807722111e-10,0.024573320082355694,-3.8712306466047027e-17,0.00024556614816644094,1.0880591624340483e-09,9.886429183010959e-15,0.00016853280802815813,3.87680351126843e-05,0.08636505336010077,1.4220663813232181e-09,2.066086725301708e-05,1.0742343291799989e-16,3.737459216231259e-05,3.6119826156145724e-07,3.110918864597669e-05,6.428283381840724e-10,3.8800175889564765e-12,1.1789318056470396e-07,9.007085579272994e-41,-4.6508119584650896e-40,4.489500886585393e-05,0.005258687689355023,6.196399652190152e-12,5.356595333371946e-06,3.862881433193617e-12,0.0004623261345127279,1.3495508646290415e-09,0.005529696014248189,3.3080037929048524e-06,1.9394240277449707e-09,1.8957773535197027e-08,0.013266793148816637,5.934716695411766e-12,3.947220794665338e-14,2.1376077862915466e-09,3.5490983913365963e-12,5.302970466714013e-06,1.568349286341828e-08,0.0002222874685270055,8.344183708567967e-10,3.9402302142988115e-12,1.6467307708482692e-13,0.09999999511693308,6.100516761415671e-11,2.2277909375669463e-13,6.601470003298237e-06
3000,0.004211699666608504,1.6820054410902582e-06,0.03631286993306709,3.603304762981789e-11,0.03050207005418065,0.00024057089672301706,8.463729019984032e-06,1.1975641539309989e-09,0.024482258797171325,5.334226708539746e-17,0.0002559190568256364,1.5278976600644398e-09,4.101918117343452e-14,0.00017070232087995608,3.960123945063518e-05,0.08637497403828952,1.6336186777910984e-09,2.4038528801937208e-05,-6.099979289706137e-17,3.89885027092023e-05,4.0038101908619945e-07,3.170004345784726e-05,7.411643394722825e-10,4.299291119511782e-12,1.295193773046908e-07,1.0958778941224335e-40,4.594083689424136e-40,4.6292182854787535e-05,0.0056207354295941345,6.979376027567927e-12,5.4096422030299635e-06,4.0413030170684994e-12,0.0004963591480964728,1.2654402236280748e-09,0.005792402585957082,3.6536885473767542e-06,2.2007990205667666e-09,2.1950823944017994e-08,0.014529556333841183,6.298553909136661e-12,1.525862986119369e-13,2.4787687897606287e-09,4.796844022702537e-12,5.512941553969108e-06,2.233992718059655e-08,0.00022219595638009153,1.095316337720816e-09,4.234062011841462e-12,9.098281202718704e-14,0.09999999511270814,8.006146084672818e-11,2.4927641477850007e-13,6.624506665421502e-06
3100,0.004344217192723421,1.807028361422282e-06,0.03703888743695361,4.0876074056813305e-11,0.031170352014471277,0.0002460745745064712,8.962242810273823e-06,1.0740590178795238e-09,0.025329385065056387,1.837263237944826e-17,0.00025767121324024556,1.60555766228408e-09,2.9793775621998516e-14,0.0001734839300708863,4.037889405235293e-05,0.08814822662902384,1.3882945928319361e-09,2.5242905768276636e-05,1.929222788462879e-17,3.956851478705881e-05,4.234265109550945e-07,3.1718890165068905e-05,7.441894247570155e-10,4.5371603142883296e-12,1.4321482666856324e-07,-1.5362318363853843e-40,4.026189356637762e-40,4.670092423832145e-05,0.00587074046532635,7.812112514871195e-12,5.645030319202534e-06,5.985664962372923e-12,0.0005052230244091108,1.7920741045440136e-09,0.006232396278486981,3.918947034268471e-06,2.45324883133026e-09,2.2233902621392113e-08,0.0152452244504894,5.577178495915033e-12,1.591206466261875e-13,2.850587872436162e-09,5.442907458470952e-12,5.741962888025825e-06,2.2519622290324822e-08,0.00023358387899349528,1.1252834862112298e-09,4.908112385579531e-12,1.5595548277321744e-13,0.09999999509747663,9.20073369776822e-11,2.414574179662411e-13,6.9685344969839694e-06
3200,0.004377274814781038,1.8953918282574604e-06,0.03756588936013135,5.635218797686713e-11,0.03194091752160624,0.0002536596295791228,9.207462262356423e-06,1.6157626088289168e-09,0.026015618007721324,-6.277543318141041e-18,0.00027332975834933856,2.0542993101963874e-09,3.347352855927453e-14,0.00017837699264450983,4.056814009312065e-05,0.09022167538912144,2.373994341232207e-09,2.659144137106695e-05,2.6306763949568466e-17,3.955297618763426e-05,4.329051562484697e-07,3.1481521173621775e-05,8.280662913740329e-10,7.367613562410435e-12,1.606582168690435e-07,-7.2912728556429e-41,4.624825340555875e-40,4.866837955816083e-05,0.006199061845463971,8.872714053779762e-12,6.1560223414936555e-06,6.332801627638405e-12,0.0005437937941663914,3.2084828830470808e-09,0.006359315109040979,4.084787654990451e-06,2.81744726620294e-09,2.703280197766521e-08,0.015757283621414514,9.597210566780646e-12,1.6941469054789122e-13,4.580518318345897e-09,6.307718721110233e-12,6.0804949413965146e-06,2.5975333576592833e-08,0.0002431731876480412,1.3365621694438457e-09,6.284555852456017e-12,2.8524305456711023e-13,0.09999999507743922,1.2032347900511314e-10,3.9935865734218296e-13,7.4707777507489115e-06
3300,0.004542667184700085,2.1602486816213135e-06,0.04015547013404382,5.420701857807973e-11,0.031987807099126846,0.0002634154906500218,1.0391796374770847e-05,1.6289831567994065e-09,0.02648966572607498,3.7291911956345055e-17,0.0002794907232533373,2.237418389936084e-09,5.718670244108149e-14,0.00017638317671065488,4.071280215445595e-05,0.09254292243146656,2.8717365014933563e-09,3.0150548078855942e-05,4.9187324455756805e-18,4.109072549031717e-05,4.902131009733124e-07,3.206163730439454e-05,1.003005117479677e-09,8.56911026557822e-12,1.7161539854608765e-07,-7.676157880354725e-41,-4.460986937556813e-40,4.833035297406224e-05,0.006627634665390881,1.0385711099305121e-11,6.196998860217455e-06,6.915678254628785e-12,0.0005492447713133885,3.5057728868293772e-09,0.006684215470581653,4.2247806911624475e-06,3.0405214066486724e-09,2.947641381305607e-08,0.015925061763196108,1.0778675962861118e-11,3.491566648465667e-13,5.595455010043122e-09,8.32717665636929e-12,6.136684965274883e-06,2.940384958971738e-08,0.0002529913690837746,1.3695232069445634e-09,6.9072414823771505e-12,2.8322079922191697e-13,0.09999999506924778,1.374147039718977e-10,3.864962097742552e-13,7.930312666291323e-06
3400,0.004664353701787552,2.2884086102268067e-06,0.04011380022897741,8.19053385940366e-11,0.03282845453921626,0.00026078609209989254,1.055468686505073e-05,2.0006204727315893e-09,0.02733081673682816,1.985452750115776e-17,0.00028634861854775443,2.4783953153322457e-09,7.872670102072929e-14,0.00018123907005888445,4.169230300372247e-05,0.09410919777321845,3.0067642105299684e-09,3.1303584862609916e-05,5.096939297395879e-17,4.1496791756524706e-05,5.295948397757344e-07,3.16992276458528e-05,1.1359693176259664e-09,8.397690555171518e-12,1.8143649185203544e-07,5.984200690814983e-41,-5.739186866730261e-41,5.106608352757477e-05,0.006579514931604937,1.3650598398502797e-11,6.51614449183583e-06,8.68248288140557e-12,0.0005656681339377372,4.331176936764902e-09,0.007137259944545105,4.481072255660348e-06,3.340198939913345e-09,3.4565196231705964e-08,0.017043999652797088,1.3413908803913165e-11,3.2372806258681304e-13,6.655010113448263e-09,9.878858365252838e-12,6.622018185595588e-06,3.4213258655297676e-08,0.0002615390100543569,1.5894478084019178e-09,9.778984069732073e-12,3.9987735283364673e-13,0.09999999503270814,1.4544620248011113e-10,5.356781378973991e-13,8.298033565081854e-06
3500,0.004961850975268486,2.5228157603174796e-06,0.04092901830908736,9.43519921650294e-11,0.03365994284146292,0.00026898870690519324,1.2037825334752217e-05,2.194842359992287e-09,0.027566066430111547,7.39086238582797e-17,0.00028846705330593284,3.0288181893370787e-09,1.0013814602257288e-13,0.0001832219606406099,4.2374784359540294e-05,0.09559778617715303,3.4369087738018457e-09,3.4175312835838123e-05,9.143791839154443e-17,4.1681839348781786e-05,5.576266830659221e-07,3.1919120700643684e-05,1.2950410326614416e-09,9.988156010744195e-12,1.9048551573574917e-07,-1.450771507837887e-40,-5.185976753017961e-40,5.1677412962110505e-05,0.007172389863647485,1.501662823545846e-11,6.738415472964697e-06,1.0203145493506517e-11,0.0005846714240308181,5.02863699430676e-09,0.007180928004583424,4.777340154588872e-06,3.7974759807187e-09,3.774602929014741e-08,0.017392021313325064,1.7001745759697944e-11,5.038996770435268e-13,6.248562053179945e-09,1.0310228852822238e-11,6.987793910187683e-06,4.061912031914983e-08,0.00026329654896705665,1.6944640699354792e-09,1.1388687153195913e-11,4.1545348330260123e-13,0.09999999501567461,1.574237332379359e-10,5.676081015682853e-13,8.846749727915087e-06
3600,0.005042680986983918,2.728103593212831e-06,0.043251167772246586,1.0131608789680443e-10,0.03451321369444966,0.0002743241996585275,1.2745935755676319e-05,3.1181872977261842e-09,0.02832207959049675,3.2863387719655915e-17,0.00029953321225541544,3.2715537571527663e-09,1.403510914009614e-13,0.0001850980124169366,4.307354448025657e-05,0.09840867149649786,4.236391579886966e-09,3.559471300276789e-05,2.2468175445787365e-16,4.240597193028861e-05,5.953610713956571e-07,3.221984954949604e-05,1.5851103541080664e-09,1.2389587468546257e-11,2.0874880763341735e-07,-1.1925870700962533e-41,-6.793887314031381e-42,5.1828945951147694e-05,0.007453826660222943,2.0636699808940453e-11,7.215754948302208e-06,1.2636840036177052e-11,0.0006164356811539334,5.619366425801481e-09,0.007653507203798179,5.051996250109781e-06,4.268278301882216e-09,4.5611280594856694e-08,0.018006716288019826,2.0337808527288817e-11,6.24737712726382e-13,8.652479315717316e-09,1.1840559310325415e-11,7.1892665750766145e-06,4.469847936278603e-08,0.0002726959826934323,1.888617505349028e-09,1.3254624927330264e-11,5.886978357478799e-13,0.09999999499729186,2.0449011439704621e-10,9.332983940481006e-13,9.03432680579757e-06
3700,0.005053159207523939,2.972687663350065e-06,0.04403788629018554,1.2693789759328531e-10,0.03470635182031784,0.00027688874467489226,1.366425935381972e-05,3.210699778030464e-09,0.027971168609087882,6.438663858325697e-17,0.00030619294352537073,3.787488762183094e-09,1.5996586136844394e-13,0.00019082453169508588,4.4902660730843375e-05,0.1001443355807927,5.353316522880934e-09,3.904931449905227e-05,2.696637100948289e-16,4.290498148582248e-05,6.181118355640719e-07,3.2252186874816215e-05,1.6916577213376769e-09,1.3835314149317525e-11,2.096764913982729e-07,-5.59118299145351e-41,-3.5403579344922766e-40,5.374093565162067e-05,0.007558083731177035,2.4021737069715308e-11,7.415807152040815e-06,1.5116507260859757e-11,0.0006380712431271665,6.643277505234438e-09,0.007805401999158612,5.204062929666224e-06,4.738863258715649e-09,5.0278352935303344e-08,0.01872871625459472,2.337075246293638e-11,6.483321642927779e-13,1.0084843082170413e-08,1.5226776288061256e-11,7.534246382723849e-06,4.6812545396762634e-08,0.0002824481320788855,2.149826890073746e-09,1.4366555456717351e-11,6.644867900061235e-13,0.09999999496333718,2.0958463471209297e-10,1.1014443306482197e-12,9.613201519287454e-06
3800,0.005265974181701268,3.4021719077122396e-06,0.04506602293234218,1.4521771770277928e-10,0.035848909113061156,0.0002852636783463581,1.3980838997235644e-05,3.8857840266562044e-09,0.028647696423199562,1.6675458198087708e-16,0.00030555882349331997,4.001803074969076e-09,1.8156562617196205e-13,0.00018933028015452784,4.4530017416748676e-05,0.10026234430805883,6.037816026450934e-09,4.1988211466947724e-05,2.733488499414291e-16,4.372369873451541e-05,6.696434577678681e-07,3.2492040165285784e-05,1.867783614509164e-09,1.6471649213618347e-11,2.2363773105609323e-07,-8.403237278449653e-41,1.5895487985214001e-40,5.388214888866236e-05,0.008128552276633344,3.078049286635027e-11,7.868340523182165e-06,1.5864364179648478e-11,0.0006527608963715326,8.5017040217299e-09,0.008023307852204885,5.598253337666484e-06,5.1307468760920965e-09,5.595791608906869e-08,0.018751155658730485,2.800859636712312e-11,7.676799770618637e-13,1.188435941179738e-08,1.6716872013721894e-11,7.768877598687591e-06,5.626791196452885e-08,0.00029150300615616984,2.2418285972357806e-09,1.6348366465839096e-11,7.659677569096617e-13,0.09999999493842301,2.463607548839383e-10,1.1322597093599779e-12,9.945644263207506e-06
3900,0.00530302109252567,3.4654900123575172e-06,0.046967601888565635,1.687078324933263e-10,0.03554672012877999,0.0002927376630504672,1.4900299237552397e-05,4.9669746050181384e-09,0.029033359301584703,1.4033787663035093e-16,0.00031322135490847856,4.851400391503515e-09,2.474985547477472e-13,0.00019485588311369907,4.519059886625938e-05,0.10338099662235391,7.116819153734117e-09,4.370439434873952e-05,3.3623084054169475e-16,4.464896616098847e-05,7.110801419433331e-07,3.255941453302368e-05,2.188621526494461e-09,1.9930520922243054e-11,2.371049372257925e-07,2.841422757625989e-41,-1.2924222050986612e-40,5.54846335458806e-05,0.008248029967441936,3.597496839750341e-11,7.922634997607107e-06,1.8997890427871533e-11,0.0006571173119003334,9.770947377018013e-09,0.008508468161897449,5.696463109917117e-06,5.586203885208165e-09,6.194693103547833e-08,0.019467909742136368,3.3913382958666124e-11,1.0532800982533189e-12,1.3888327536402412e-08,1.861325193104339e-11,7.897089063743992e-06,5.894233738840354e-08,0.00030047471575814406,2.541116123180332e-09,1.9011561906601112e-11,1.055104476761427e-12,0.09999999490382076,2.8988940166448543e-10,1.5019501644616069e-12,1.0625914077763651e-05
4000,0.0054636139018499575,3.8377767274786895e-06,0.04678840738075864,1.8580440584974517e-10,0.036000918066260795,0.00029152127552812017,1.6044849121206407e-05,5.268726422164316e-09,0.02945771589728593,2.897375962373658e-16,0.00032582327297314196,5.159035917586132e-09,2.956507546433998e-13,0.0001956734313640362,4.604266602414786e-05,0.10483574220714467,8.015378301677593e-09,4.518610043756029e-05,6.428846412801295e-16,4.605075076525902e-05,7.225730154259154e-07,3.265384483961673e-05,2.4239645499357196e-09,2.2553451919388326e-11,2.5091994534979436e-07,1.9416130766916026e-40,6.929241460641204e-40,5.7038420252847074e-05,0.00853797896551666,4.2639367205184274e-11,8.439247701522617e-06,2.2634795995959054e-11,0.0006753299800859072,1.1546320653157701e-08,0.008659605124873666,5.93289053881686e-06,5.912943961905315e-09,6.821206995663202e-08,0.020230863281200044,3.885662255977783e-11,1.1753057240093677e-12,1.6020163324679352e-08,2.1049537218549175e-11,8.191760065927272e-06,6.879211853677562e-08,0.00031630060471023484,2.653767576848575e-09,2.143994220664736e-11,1.2447817662718885e-12,0.09999999485570034,3.251592781227607e-10,1.741250021925671e-12,1.1220988600472604e-05
4100,0.005684295108136819,4.127412804734186e-06,0.04892148511110387,2.137782657745429e-10,0.03738299615231821,0.0002981185437282406,1.6625367651734744e-05,6.4316797001158266e-09,0.029986151068659764,3.1375124677918317e-16,0.00033324399635809504,5.6805641720238995e-09,3.2276475357289805e-13,0.0001973616099786212,4.747553751392129e-05,0.10751409678027636,8.948399536506417e-09,4.9815531694357944e-05,8.219236919722817e-16,4.57634271334362e-05,7.674304176035823e-07,3.306420383416722e-05,2.776025088988309e-09,2.486876539396737e-11,2.6415682540490195e-07,2.6557726267866307e-41,1.0191300465424687e-39,5.670414428950806e-05,0.00916922718965136,4.657186507656454e-11,8.421377182854722e-06,2.5637985516241153e-11,0.0007197478450613177,1.3588501928980425e-08,0.008811465992468044,6.368370039483649e-06,6.500301607939591e-09,7.709483054604075e-08,0.0207183047656293,4.901366196855764e-11,1.416883363164844e-12,1.8944691143619064e-08,2.3969727402851434e-11,8.630011133177691e-06,7.493323558377793e-08,0.0003144944667782236,2.9616895245396295e-09,2.4953794864612488e-11,1.508052656250515e-12,0.09999999482852921,3.535697704566306e-10,2.2155419423924514e-12,1.1591719721195674e-05
4200,0.005708605739433754,4.34322481354343e-06,0.04993541347218861,2.4889950974168357e-10,0.038154443719359006,0.00030521892808055447,1.7670424703694578e-05,7.573395302647267e-09,0.031153470965877575,4.477298604506834e-16,0.00033361304353195546,6.606137271389127e-09,3.9665458602774695e-13,0.00020205751211420261,4.7347949240914895e-05,0.10812677477833255,1.0785495010864348e-08,5.117568006146211e-05,9.321428425151916e-16,4.652892612947281e-05,8.37795261016859e-07,3.278150375666756e-05,2.970227542580246e-09,2.7981767410263023e-11,2.805827859038902e-07,4.099615102278419e-40,1.111211959729518e-39,5.7709751595810836e-05,0.009265901299266398,5.59783895562503e-11,8.811822583373411e-06,2.794419419412521e-11,0.0007269326870197818,1.491580185917169e-08,0.009200602261816739,6.597865389800706e-06,7.028454340240321e-09,8.442552747623802e-08,0.020800295775778903,5.4477616735485175e-11,1.7247170037272032e-12,2.207019589530483e-08,2.875183729560977e-11,8.901591952574833e-06,8.081602721423064e-08,0.00032489925664203696,3.258870655364622e-09,2.7539824855230803e-11,1.72149554054489e-12,0.09999999478446103,4.061612806731812e-10,2.6435599972334634e-12,1.188767366731041e-05
4300,0.005872030287274624,4.8000620224399435e-06,0.05046831256371273,2.9140682171156596e-10,0.03832536212960168,0.00030349068616870113,1.906982250027679e-05,8.518603161469448e-09,0.03096973093499274,6.642871941628758e-16,0.0003468782073643787,7.22436244561578e-09,4.999139489977023e-13,0.00020194667911288514,4.755144514892327e-05,0.10746727186224445,1.2280522398240085e-08,5.41725750820208e-05,1.4032173713733406e-15,4.6645054235291325e-05,8.619682224860024e-07,3.3269129853602605e-05,3.3932750864413535e-09,3.125669353893363e-11,3.057815863020727e-07,7.532252235709653e-40,1.9243975732061116e-39,5.8841733595699156e-05,0.009768491106051009,6.581094000027615e-11,9.337455087826131e-06,3.174793030119923e-11,0.0007495314498637692,1.7841291528088446e-08,0.009609377133653615,6.743109360391468e-06,7.677895209903887e-09,9.247911912298098e-08,0.0217052302139543,6.445808319389256e-11,2.08884162370788e-12,2.5500598159830368e-08,3.208709916874606e-11,9.21109689175309e-06,8.770644718530395e-08,0.00033360615286892744,3.3770635086724744e-09,3.2615778702166266e-11,2.195559156856506e-12,0.0999999947331478,4.4059158198225565e-10,3.1925610737512316e-12,1.2262069120203238e-05
4400,0.005986212844532553,5.059942663927538e-06,0.05152247736686865,3.32395762702957e-10,0.03848375071447842,0.00031092320140036595,1.988337283489815e-05,1.0145163371305373e-08,0.031238703568032156,9.003406979677127e-16,0.00034990658699673766,7.905908715881246e-09,5.693754072991811e-13,0.00020590123852412456,4.9052304330935924e-05,0.11104216317170831,1.3801647599399945e-08,5.806322459500362e-05,2.0317310562044078e-15,4.780920047546255e-05,9.117944692854063e-07,3.3077909308927114e-05,3.7021850445730724e-09,3.604733968064112e-11,3.20053106158289e-07,1.3690985454928496e-39,3.221922073332652e-39,5.9254319125028424e-05,0.010016763856538123,7.531704444990302e-11,9.456774081425114e-06,3.593480937367109e-11,0.0007762665899898839,2.0059439607070964e-08,0.009798608688565974,7.139852284230733e-06,8.189722865183222e-09,9.947037162824856e-08,0.022516990556927116,7.384499605179266e-11,2.5463756319725984e-12,2.8796953108803795e-08,3.636753069010697e-11,9.527514864982988e-06,9.767062593748727e-08,0.0003483135794605157,3.737194592880243e-09,3.597676613931761e-11,2.5675869864995822e-12,0.09999999467362734,4.960558148001804e-10,3.656908487987753e-12,1.3000315636439243e-05
