miliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
1000,0.0014588680148813257,-2.473790912915526e-08,0.012103135414484037,2.2730827776558583e-12,0.013202620070443805,9.025446938863241e-05,2.7254712963928065e-07,1.791047315077601e-10,0.010773348473144335,1.7143328590340994e-17,9.563273582521944e-05,1.9048247496492745e-10,6.798727913094919e-15,0.00010894291931028174,1.7761910006681126e-05,0.03999418730606162,-2.953476823595245e-10,1.319831417748194e-06,5.776020333929775e-17,1.6478257734191266e-05,1.0867907098991943e-08,2.8163902776847115e-05,-4.382561562510953e-11,-8.414571140530751e-13,4.0085587269546436e-09,-1.1831583943012267e-40,-5.061510861775245e-40,1.897010398886737e-05,0.0006576885493868762,-2.0641213678299305e-12,8.193375171196227e-07,-6.82453489755752e-13,0.0001272234666415193,2.099781101622158e-10,0.0009212466216675817,5.23399186680934e-07,1.4782875643816458e-10,-1.844347554222847e-09,0.002942087875308899,-1.655925461314199e-12,-2.2940813747941835e-14,6.128287869307318e-10,-2.627625921359208e-13,9.00396068306512e-07,5.425698821094386e-10,6.624193322392069e-05,-6.376262123242553e-11,4.4279179719231984e-13,3.948585774075943e-14,0.09999999518818528,1.0121151999637655e-11,6.369455719314805e-14,7.671491312943747e-07
1100,0.0015001189363476985,6.719252147056162e-08,0.013236732892215367,-4.634997623750104e-12,0.014630524681145363,0.00010710992028768145,8.480801695360111e-07,-2.3049726862030148e-10,0.011381323659306507,-2.4039534038151012e-17,0.00010112085148320599,9.990744312234208e-11,-1.0190025502433658e-14,0.00011521212609501076,1.8025810282823986e-05,0.0401416534177496,2.9513114155578064e-10,2.6861132449997197e-06,9.719652727292067e-17,1.915972825624697e-05,2.716658265621656e-08,2.8470444263765367e-05,8.17672161727001e-11,4.305827346290397e-13,1.546840543132265e-08,6.324551096323974e-41,-1.2767271552251511e-40,1.8972731484500773e-05,0.0008269062184538537,-7.009827518014612e-13,1.1275258753071381e-06,-3.8523694469472415e-13,0.00014372992625617082,1.464710857743766e-11,0.0010880416447529148,6.803155404281691e-07,3.43521176233794e-11,-4.350705817234081e-10,0.002986592136102463,-5.97984631777266e-13,2.9085637887446634e-14,-5.190223015099761e-10,6.740461395561089e-13,1.1596303548864298e-06,1.004769193311089e-09,7.139022949938704e-05,6.927024560322033e-11,7.777634062225124e-13,-4.5926914813332065e-14,0.09999999518677141,-1.7784828256564158e-12,5.6664232282899326e-14,1.215501197859259e-06
1200,0.0018186084100779306,1.3521204093898967e-08,0.0151992510543141,7.240040724419326e-12,0.014888580498433095,0.00011425171977457877,8.535568009946755e-07,2.2076991209538877e-10,0.01258388686949062,5.080929887377767e-18,0.00011337951925848048,7.727014968109194e-11,5.944112355872094e-15,0.00011765314500860572,2.0318508353876437e-05,0.04455986268727196,-1.4158148518421544e-10,2.0965436489145894e-06,9.651200427709753e-17,2.0338171715858283e-05,2.38783128986222e-08,2.9236296165405527e-05,2.6097836642550375e-11,-4.608871005247033e-13,8.992497987997548e-09,-1.5652509955328616e-40,1.8371045469693816e-40,2.0941998014700153e-05,0.0009733059753462578,2.757219266508933e-13,9.98955949360094e-07,1.7876494341775813e-14,0.00016239333705898366,1.0414294383328676e-11,0.0014164111685149876,7.299438446384296e-07,-7.8345379403094e-11,9.244448866126204e-10,0.003901498512441539,-5.438432289913087e-13,2.1603596568307677e-14,3.532476731963464e-10,7.329319615693678e-13,1.2864090236437303e-06,-1.8878359889060546e-09,7.280602291566307e-05,-2.1726738158293802e-11,5.110408915406343e-13,5.6023006751551595e-14,0.09999999518951207,1.0431506013538607e-11,7.652334754844631e-14,1.1273124077742067e-06
1300,0.001949663661783576,1.8407757427408624e-07,0.015799090418296868,3.688982830950139e-12,0.016316048765220775,0.00012566510262254806,7.795580277832813e-07,-1.7602215516339191e-10,0.01293308924000641,3.492398193733577e-17,0.0001245091296278304,-1.666103597435354e-10,5.549751228967004e-15,0.00012219158778994146,2.0639436981548772e-05,0.049115181165540894,-9.573502803640742e-11,3.393510882947756e-06,9.752631034987639e-17,2.187678102672712e-05,6.365065510974355e-08,2.9439246190531662e-05,-1.7172315073064982e-11,-7.000834770318764e-13,1.2754076955404663e-08,1.242374775787389e-40,4.695627097303509e-40,2.2774348423132894e-05,0.001367834876614129,-4.0263693579470177e-13,1.4327932150969346e-06,3.2914442447107826e-13,0.00016509908608904804,-2.9564428720618017e-10,0.0014522207711035937,7.874342620069653e-07,1.2142341389882325e-10,-1.7618263257594614e-09,0.004243101085965618,-1.2693178475662184e-12,-4.4313370600820814e-14,3.619764640738619e-10,-5.445220236577242e-13,1.3550861794898628e-06,2.7504739541563683e-09,9.10703902571051e-05,1.1657402659090464e-10,4.868375112688593e-13,3.950456643925724e-14,0.09999999519317888,-8.437875485411224e-12,7.738381982930348e-14,1.3114890015333124e-06
1400,0.001944411618480213,1.6223526703523206e-07,0.01696351112925275,2.116788741681447e-12,0.017914421497499347,0.00013343463516364096,8.690464714738926e-07,7.585010184914634e-11,0.013726362365905503,-4.7958887949814495e-17,0.00012438895679946847,1.3587873914436083e-10,-1.7469332816131957e-14,0.00012795256565480248,2.294923371695985e-05,0.05087936712148608,3.737348691395875e-10,3.7057788685021183e-06,-4.4410524547808235e-17,2.1939538170959793e-05,7.034836172927872e-08,2.9081081481149825e-05,-3.3855881593129245e-11,5.845088301513651e-13,2.135726395050321e-08,-7.207820776088298e-41,9.833198525569412e-41,2.5086256995516593e-05,0.0016070778620231926,-6.252495942671861e-13,1.6085399631801156e-06,7.944058024667102e-13,0.00019584059256336873,2.5887139861974377e-10,0.001671710352914455,7.869444425915265e-07,1.3956300375934303e-10,1.8308749012942318e-10,0.004830061760312812,2.0637647116818578e-12,-1.6728055587297015e-14,-4.1340235941372395e-11,-6.083523796344986e-13,1.6059991722421037e-06,-9.484290840425378e-10,9.329255861020319e-05,1.892456037995874e-11,-3.0686728917607207e-13,-3.5669899377523466e-14,0.0999999951917706,-3.0200054240817196e-12,-7.540122147871464e-14,1.9201591277699232e-06
1500,0.0020511818964158144,1.450809361245178e-07,0.017954280291939607,-3.7271327718551406e-12,0.018222539186184595,0.0001340120765457889,1.7205192103817536e-06,2.708195471675475e-10,0.014389573532276672,5.313923161279419e-17,0.00014246226559109834,2.1529023323762964e-10,-1.5322441860783563e-14,0.00013076948959983586,2.4287813603600432e-05,0.0550525754392394,-2.1028431296022742e-10,5.0097320013535905e-06,1.4308527765883794e-18,2.4120512807659597e-05,6.729551417979784e-08,2.9841308413920692e-05,2.367002039448517e-11,2.3196544354261644e-13,1.7756369448915798e-08,4.691183264893114e-41,1.2314384357032362e-40,2.696535726709126e-05,0.0018532734537561547,-9.915269743567982e-13,1.8187566690346944e-06,-6.968332479715394e-13,0.0002121959372383609,-4.876840383769366e-10,0.001984785638482779,9.181346690196256e-07,1.1379337820322804e-10,1.0836438351681964e-09,0.0048107046308325675,6.371619003499192e-13,1.870505202954027e-14,3.7197462019142765e-10,1.1863556664536866e-13,1.578967713023042e-06,-1.6519128307883328e-10,0.00010295245139462381,4.3637585902803363e-11,-3.2338667543050035e-13,6.633225084385187e-14,0.09999999518488079,-6.653618331464834e-12,-3.168144352074978e-14,1.9698924925024784e-06
1600,0.0022179017995899103,1.7265262480114292e-07,0.020236109850919035,-2.825887630057355e-12,0.019425855924118256,0.0001481613624347292,1.2129560585211325e-06,6.84804942013318e-11,0.01575483401289785,-5.00640855431304e-17,0.000145106880231483,-6.134562765679908e-12,-1.4051242725717352e-14,0.000131351900753837,2.5074297650516936e-05,0.056416932532025454,-5.340745431399246e-11,4.393130278403085e-06,9.760241804827043e-17,2.4765065114203808e-05,7.042690495506654e-08,2.9835110706450295e-05,5.1102889310413584e-11,-4.375082943520163e-13,3.2594658712484694e-08,-5.905110931323509e-41,-4.978568250338684e-40,2.7941834388145093e-05,0.001920542689888073,-1.873811739666913e-13,1.8179500774690878e-06,-2.917956680693864e-13,0.00023201745245621586,-5.209755675610307e-10,0.0021403872757770038,1.0225544991113458e-06,2.137018289445354e-10,3.2539104373584916e-09,0.0055105253955082265,-1.0426787864271601e-12,1.4735657490296242e-14,3.854474985214753e-11,1.588769347737106e-13,1.8324696690323554e-06,8.831048486356352e-10,0.0001061806854639915,7.456570381877178e-11,-7.120898813281816e-13,-2.1821486877802346e-14,0.09999999518733364,-3.4118003849676418e-12,5.408944040911552e-14,2.174731143207211e-06
1700,0.002328432450546907,4.186992869447156e-07,0.020889225924383997,6.711443383803088e-12,0.019864282263823363,0.00015764483100764724,1.6575815051537197e-06,-4.219918873146253e-11,0.016633601797596202,5.1719541804078996e-17,0.00015509864623471754,2.3330994477945665e-10,1.534979864526798e-14,0.0001380083863212672,2.5483754766840383e-05,0.060301280859376555,-1.703247414628517e-10,5.405184578719658e-06,-4.9763645373184004e-17,2.5687172673906728e-05,8.970132332818257e-08,2.977141292899753e-05,4.780014413310168e-11,1.957609486579416e-13,2.9314783436369095e-08,-1.943670856371814e-40,-2.60478878665966e-40,2.827561512553809e-05,0.002003793103510874,-1.9366978789195885e-12,2.1489194157509736e-06,-2.2799722139320107e-13,0.0002543706452675479,1.693331111665425e-10,0.002485501071553691,1.2454911814204556e-06,2.720308535941004e-10,2.4482057550051326e-09,0.006520234891898696,2.06438999044174e-12,-8.52602439566504e-15,1.5966589900803427e-10,6.584206659494453e-13,2.165974164072781e-06,2.57212204822693e-11,0.0001246529934049821,8.336026292077974e-11,8.26045133273338e-13,-2.0468585175045536e-14,0.0999999951814803,1.594093600410074e-11,-4.700684124981937e-15,2.635918950955599e-06
1800,0.0026137305303652377,4.5930952248502167e-07,0.022030264128887096,-3.255498016713157e-12,0.020668588603069214,0.00016026599104474213,1.9401141903451162e-06,1.300490573627907e-10,0.017351098533288735,1.4425193245842743e-17,0.00016678335419255294,2.554447194405938e-10,1.3930397246863011e-14,0.00014001452775366723,2.764034438534272e-05,0.0626300381540277,-7.627063123658672e-11,5.4683236657593155e-06,6.602554608606186e-17,2.6680199207463898e-05,1.122412679828772e-07,2.998825837584088e-05,7.508674147097764e-11,4.953265942570954e-13,3.9147831240843816e-08,1.8170186992059354e-40,5.368516642938691e-40,3.024767983101441e-05,0.0023383736157238538,-9.59934584116805e-13,2.4027179843125987e-06,3.275907998020632e-13,0.00024825485825201866,-4.4322633047825563e-10,0.002547469935343571,1.4387068397673985e-06,4.828581847591139e-10,4.113654440039268e-09,0.006808267362301569,-1.0738623944755357e-12,1.3806864349414023e-14,7.871603719251119e-11,-4.0692586784928836e-13,2.2554599624570358e-06,7.769192071145815e-10,0.00012973644637871674,2.0291446632002962e-10,-2.7833144082246156e-13,-4.145840713580443e-14,0.09999999518488745,1.310868446252552e-11,1.1010697142825573e-13,2.5669261813334925e-06
1900,0.0026734586227938227,4.087030157844991e-07,0.02281606269675523,5.0738719401001295e-12,0.02242543386170518,0.00016911194689318924,2.68342818271869e-06,-3.5538100454612186e-11,0.017576104912998863,3.3838177872390656e-18,0.00017651266209979473,2.704586682535876e-10,-7.316209518049478e-15,0.00014471244350971107,2.779587216877372e-05,0.06540943717286381,-2.2084042241734106e-10,8.403535206917207e-06,5.4982624490092845e-18,2.9047062896740504e-05,1.3068752865482616e-07,3.0191558625707713e-05,6.665448975822987e-11,5.556310545709112e-13,4.4521992663680434e-08,-1.8384525736912773e-40,-2.5851898994710454e-40,3.217293424878042e-05,0.0026413251248965162,-1.2660292961768997e-12,2.584144037024084e-06,6.087156990572774e-14,0.00027969037991180636,5.842978537773214e-10,0.002751202888870964,1.6969691610912319e-06,3.2124681444949825e-10,4.5652042345589984e-09,0.007677187625104869,-1.4517682163537914e-12,5.70063120393101e-14,6.24049668424399e-10,1.1746250747723515e-12,2.5079249368250325e-06,3.4376529105405513e-09,0.0001416831131144275,2.233324792117397e-10,7.811809278158579e-13,7.402961317098556e-14,0.09999999518925734,9.988328889099836e-13,-7.781206635150552e-14,2.8091664625498216e-06
2000,0.0028964626447448585,5.847512725957784e-07,0.024608850646941776,6.034866699445704e-12,0.022476418731956615,0.0001735294353679274,3.1203490280985662e-06,2.0594230123146123e-10,0.018612327986239793,-5.275966544202084e-18,0.00017946664575274504,1.3925126853530863e-10,3.406185141434177e-15,0.0001439153236501506,2.9689840178367887e-05,0.06547558522255602,3.077121468950271e-10,7.627585076240038e-06,4.5452959991085885e-17,2.887140268867322e-05,1.3487140045552247e-07,3.039019378821218e-05,3.359278347517418e-11,9.985798122570761e-15,4.470128488136358e-08,1.511904399563309e-40,-1.0468894080596697e-40,3.338140939423322e-05,0.0027495120377468854,1.6585719289988667e-12,2.8061490206865664e-06,2.5786322440023677e-13,0.0003052395793300399,2.2804860414229145e-10,0.003141195888854352,1.8347750903965904e-06,5.916930377828254e-10,4.441335175761569e-09,0.007729687474827986,1.744099009079288e-12,2.858882745475154e-14,9.410439712535612e-10,-1.7652045059200322e-13,2.947304783842635e-06,3.5666145569558976e-09,0.0001462637554455403,2.4117225204524046e-10,3.9950842122061343e-13,4.1076716083578946e-14,0.09999999517889849,5.804290741666132e-13,-5.6059927674122485e-14,3.515436518898269e-06
2100,0.003070928650122408,5.953746478935222e-07,0.026249832731578812,1.7174644503196855e-12,0.02426081264509502,0.00018104579702801052,3.473122621061756e-06,2.4247110547335974e-10,0.0189934465840844,4.176399778322511e-17,0.00018763720882947473,2.523594875502353e-10,1.8788851955616166e-16,0.00014591028585012034,3.06392461108509e-05,0.06968279361330454,8.597139452785844e-11,9.433546521450536e-06,-4.623816137597956e-17,3.0933188404730575e-05,1.4644379898753077e-07,3.0317248711188703e-05,2.0969988388205916e-10,4.865757403194381e-13,5.86655591131687e-08,-8.927195280844591e-41,5.048452571818181e-40,3.4688433674717384e-05,0.0030157101097234677,-1.0111526880889721e-12,3.0362857630079708e-06,1.0343180351519455e-12,0.0003112144959658127,3.2638384541985116e-10,0.0032421756325104706,1.9129735500373018e-06,6.90552622012252e-10,4.132582983728972e-09,0.008321149948531668,1.7733651039206262e-12,2.3072370861320195e-14,1.69076031027818e-10,-2.4120353092528318e-14,2.949191745802965e-06,6.063061239695466e-09,0.00014780502675359268,3.655036528195187e-10,9.797196764832736e-14,-5.881913393535276e-14,0.0999999951718156,2.1819691195571053e-11,-9.600482223776274e-14,3.7052407732863066e-06
