milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
3400,-0.0008002260530195755,-1.5530872799967187e-11,0.001065093053664055,0.11081109070880499,-0.0037965259455654417,-2.877209751065745e-11,0.16881638545843497,0.015716692378200885,0.10538380933169551,0.21809757222864187,0.18116453400102284
3500,-0.0005004372359682422,2.9975335142205186e-11,0.0008853330622454722,0.10948574614631114,0.00014044000852546932,2.6814002218894132e-11,0.1676465575764322,0.01545186321299454,0.1058341727653523,0.21337763028604806,0.18709996630912584
3600,0.0008368373324743887,1.4048585194602033e-12,0.001028360143680771,0.11160206961707647,0.002023307856360379,2.965264703556992e-11,0.16731353429105025,0.015562101478518837,0.1067351786786733,0.2229699902475088,0.17993719042325923
3700,0.0010048784669293958,2.690366966976747e-11,0.001303181510699519,0.11098604068050513,-0.0015860662650684478,1.3383925171556626e-11,0.15879832681642994,0.01577139852330909,0.11155052368062075,0.22332635120184963,0.17641810506081596
3800,-0.001171188437385186,2.258482067919332e-12,0.0011573228604185623,0.11152271862335668,-0.0014135427342388688,6.372716436905312e-11,0.16268636623653426,0.015401192985037875,0.11662462112663846,0.22361084923532085,0.1748933531421884
3900,-0.001158575227491778,-2.196210686915344e-11,0.0009106826784650899,0.11037343958710238,-0.001491810434724369,-7.01756253083116e-11,0.16105676345711203,0.015221086352356295,0.11317539852613342,0.22658499982047817,0.1759493081996229
4000,0.0010075839838581935,2.5555771377682944e-11,0.001264451877222001,0.11245023383747295,-0.003272583466026778,-4.4439436779420614e-11,0.155479737311657,0.014789828395210505,0.11575001778408964,0.23197553947729968,0.1706688056037189
4100,-0.0011586376868733981,2.488584073508716e-11,0.0009165851477810124,0.1109380073857178,0.0003965654317976731,5.999187272268711e-11,0.1571467946618572,0.01474349287707531,0.11956555744014542,0.23065562126645064,0.17165967825847472
4200,0.0006767205122683258,-1.0352829626651622e-11,0.0008754500449261371,0.11224829012585638,-0.003654630524394517,-3.785715795736564e-12,0.15147293956726446,0.01405777975271196,0.12545092660846238,0.22881363045486566,0.16893724948307293
4300,-0.0002733921620641591,-2.7915162809941317e-11,0.001107531316015684,0.10960356390214694,0.0040174184006367035,2.4329688273504622e-11,0.15429471942626433,0.014268226259953274,0.12198790352073821,0.23077036837525997,0.1701420241715026
4400,0.0007966263722669632,3.061724416776118e-11,0.0009041452875432898,0.10940423863781498,0.0011125537402884216,5.330019665748745e-11,0.1464324559430737,0.014278619370532776,0.12709187023105065,0.24081655420361928,0.16300771232092354
4500,-0.00010225405946118321,-2.0352742062290325e-11,0.0009420358863609141,0.10955325295358909,-0.0028154086131918846,7.68986257741245e-11,0.14306872970335427,0.01390843489954275,0.12350950173505389,0.23639983732219894,0.16572035546653904
4600,0.0014585247846786587,-1.7565918960335215e-12,0.0013407689132284041,0.11127569608292888,-0.002929480995826916,-5.719615527943863e-11,0.14153111071943228,0.014031760736282532,0.12599554118239942,0.2438617362088566,0.1605830852729749
4700,-0.0009981148812894722,-6.273550606496577e-12,0.0010826202218996064,0.11162001133524906,-0.0021846482502990015,8.588512643978746e-12,0.13970583957647598,0.013431286168062044,0.13513860036454647,0.24450917325260188,0.15991999641830804
4800,0.0010729092843793464,-1.0014584156608998e-11,0.0009973694571548258,0.10981115155204782,-0.000385653064591947,7.28655483181565e-11,0.14084451255734004,0.013600007262790722,0.1354138422721275,0.24732856869799336,0.1592503783879633
4900,-5.6835568864849324e-05,-2.5276773458376673e-11,0.0009395782189769103,0.11214652657383983,-0.00234488091604939,2.5431637065271492e-11,0.13823037677142747,0.012871679364690844,0.13455624250855153,0.24287043932796146,0.1582458381558438
5000,0.0014490467633817702,-3.711595098070888e-12,0.0009743611042114451,0.10932990164622802,0.0029539924662376066,6.946967352918403e-11,0.133637168717367,0.013403525641899505,0.13309600360690904,0.24873261703091867,0.15052318115458735
