milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
2700,0.0003332760748572279,0.00033327086792669074,0.00033327124465499803,5.262275672744221e-13,7.21870185911158e-13,2.0822863290382849e-10,5.4645917507860265e-17,2.9807572761759676e-10,1.2123464013131314e-12,1.6134368065027228e-10,1.0472948372476137e-13,-8.608141808054948e-42,-4.4045324525958686e-41,4.550149154116794e-41,0.0,0.0,2.7923750741044265e-05,-2.6375181302076204e-05,-1.5993658345743723e-08,1.7301595109660497e-08,-1.7239796555115564e-08,1.620943713093621e-08,3.197629156682229e-10,1.0789279462624345e-08,4.117357072213335e-42,0.0,8.365918389490891e-32,0.0,-2.3849778944835537e-46,6.606571968584781e-06,5.899473901133099e-08,-1.7501744469899863e-33,1.5718082834612293e-39,1.2101331513391293e-49,6.606405081203349e-06,5.8124744217232866e-08,5.980478427439623e-41,-9.222598770328181e-52,6.6094639140848805e-06,6.151726831196321e-08,-1.0756091087388152e-08,-2.729230505434753e-39,1.4480282893826773e-49,1.3650330008118887e-41,5.6645146209250266e-52
2800,0.00033327213349120286,0.00033327329523942566,0.00033326983246146545,6.898611382792548e-13,8.756492530785868e-13,1.990343729808758e-10,8.809473081267716e-17,3.323809158411037e-10,1.8759925980262334e-12,1.9010171299155769e-10,1.2423860202609445e-13,-7.315778744099887e-40,3.6617306133797685e-40,1.0262901928091475e-40,0.0,0.0,2.815175386778918e-05,-2.885229857470621e-05,-1.8374352169930654e-08,1.6936985763862094e-08,-1.7117441938864466e-08,1.694215553310859e-08,3.6654158640923766e-10,1.0300655846132882e-08,5.277318475165748e-41,0.0,4.884643695216167e-31,0.0,-1.4140967409918062e-46,6.603285941487725e-06,6.202128143047175e-08,-1.5061934559453704e-33,3.248068755591271e-39,-1.4392072650829286e-49,6.604496413102525e-06,5.978611912564781e-08,6.437059505900012e-41,-6.356326562397691e-52,6.60412077604591e-06,5.991829290945653e-08,-1.1063638459390534e-08,3.3222131199092506e-39,5.2270710173130685e-50,2.8075504475070216e-41,6.53564949549322e-52
2900,0.0003332724375001792,0.00033326726943183025,0.00033326906359166614,7.311618613033996e-13,9.898882742107923e-13,2.445982314944564e-10,7.775758411384239e-17,4.0766359072407336e-10,2.0860864277565814e-12,2.0728580721939532e-10,1.5643114749940007e-13,-5.536560892798844e-40,-1.5461541416979025e-40,-1.1024499880050857e-40,0.0,0.0,2.9348636558790428e-05,-2.8906682108976887e-05,-1.9676293584270053e-08,1.816641817050306e-08,-1.8584281127183668e-08,1.938982855583742e-08,3.851169135442318e-10,1.1620103624481041e-08,3.9756203229707335e-41,0.0,1.6946021575518408e-31,0.0,-7.877539066678537e-46,6.600473724400383e-06,6.428628166985313e-08,2.8280153961349712e-33,5.177860468429309e-39,1.2329081053285006e-49,6.602904724974559e-06,6.310950146208203e-08,-3.570991489983046e-41,-3.701860006347986e-52,6.6021098879566244e-06,6.708120271167462e-08,-1.1137277997362606e-08,-3.1559329303404125e-41,5.388106398957309e-51,6.794178925013785e-41,1.201543974339713e-51
3000,0.0003332673943972833,0.00033326894195891577,0.00033326739203606127,7.341640156762683e-13,1.1121917703778999e-12,2.578992614590318e-10,9.860162233673321e-17,4.0808032717435793e-10,2.167996543370703e-12,1.8222007771831284e-10,1.7631257599008673e-13,-8.438929960522123e-40,5.395066805960179e-40,1.4213172514507084e-41,0.0,0.0,2.9282556303673705e-05,-3.0199435718265606e-05,-2.0100708103601326e-08,1.961443193481114e-08,-1.8750801030841826e-08,1.8379298876291273e-08,4.0040881845459116e-10,1.1117420187098215e-08,4.0206082641042487e-41,0.0,6.311515327267809e-32,0.0,-5.1655849328241696e-46,6.597259170899e-06,6.553364625566457e-08,1.1864591440523721e-33,-4.465789327755416e-40,4.396626661777457e-50,6.597903503515409e-06,6.895173137899151e-08,1.0585854824938908e-41,1.324746287740374e-51,6.6021826419769704e-06,6.381065481664126e-08,-1.2387878867777748e-08,-1.5985872051547224e-39,7.659907491234842e-50,-1.0348362823713192e-41,-4.70779579342606e-52
3100,0.00033326324037005354,0.0003332658521961067,0.0003332674281854379,1.0519266182079219e-12,1.101278240876448e-12,2.924056252403986e-10,1.313981593893892e-16,4.2689739555250585e-10,2.3092095693571816e-12,2.5584610649409397e-10,1.8836158351980912e-13,-4.917490845198423e-40,4.266321754501643e-40,1.5900431664483706e-40,0.0,0.0,2.9722417259999096e-05,-3.100059824822054e-05,-2.046740637980731e-08,2.063234392060862e-08,-2.1150895480461885e-08,2.1807159397587954e-08,4.628068334706874e-10,1.2344805249975357e-08,-1.2939807894956267e-41,0.0,2.6262330847148633e-31,0.0,7.678755968963877e-46,6.598406544962869e-06,6.602948468265187e-08,2.8359809633050227e-33,4.215749803715427e-39,4.965247030433742e-50,6.599427506319563e-06,6.890836563716488e-08,1.2411617207316106e-41,6.710960007156328e-52,6.595912549238973e-06,7.011168744296306e-08,-1.2087792255571496e-08,3.127934387385439e-39,3.9172278364194876e-50,2.0123190480376572e-41,6.170272297764355e-52
3200,0.0003332657277502805,0.00033326353993655747,0.00033326522609527045,1.260065514494662e-12,1.253066029228611e-12,2.743020603874105e-10,1.4805430347383747e-16,4.551257816498787e-10,2.186170974766807e-12,2.2855944202783668e-10,1.985243672864498e-13,-7.395493663018166e-40,6.162509280359228e-41,2.0007347522123754e-40,0.0,0.0,3.309099947823908e-05,-3.343544109368629e-05,-2.2781471740697823e-08,2.0527503112002413e-08,-2.1951384939639472e-08,2.1735081672192984e-08,4.745816565692485e-10,1.2354292722058073e-08,-2.834982804768023e-41,0.0,1.9595321407287194e-31,0.0,3.585178815976863e-46,6.594630953474262e-06,6.766265524377323e-08,4.5743030132133364e-33,9.57100366281724e-39,8.339817774964181e-50,6.598414925202316e-06,7.03551394729873e-08,6.54640223241607e-41,8.059735960667197e-52,6.599012398454756e-06,6.864935774706062e-08,-1.2389498793271706e-08,4.420366107457207e-39,-6.850955778913658e-51,4.733016430651111e-41,1.344420119418336e-52
3300,0.00033326283561875867,0.0003332624647222486,0.00033326067822492006,1.2762281169433126e-12,1.1996235927328887e-12,2.8801876344498465e-10,1.291186589652518e-16,5.165306351489499e-10,2.428969827656919e-12,2.5716113760927797e-10,2.164244705924209e-13,-5.598863227274331e-40,1.1617069063173732e-39,1.3448062269326707e-40,0.0,0.0,3.419228968077154e-05,-3.282533379672877e-05,-2.273961858414126e-08,2.187275498775395e-08,-2.2799062076164952e-08,2.328432199711114e-08,4.893850416778881e-10,1.3452309852964694e-08,-2.582585775476728e-41,0.0,2.928920251138512e-31,0.0,1.7295690938860033e-45,6.596325723251538e-06,7.446392680197617e-08,7.90893226216254e-34,4.8674089647546014e-39,1.3964433427741933e-49,6.59682659788255e-06,7.080710025284749e-08,7.346036170524399e-42,3.868937252139808e-52,6.596738919683732e-06,7.461951878282094e-08,-1.2967092108063346e-08,6.465077965428178e-39,2.967318315335133e-50,-1.691592139392868e-42,-6.007983071770429e-52
3400,0.0003332604525346982,0.00033325769500755026,0.0003332586627247145,1.3556983433724557e-12,1.5427414096933333e-12,3.628806458379895e-10,1.4255928965152678e-16,5.754172534130197e-10,2.994720225860026e-12,3.124968223740955e-10,2.295098455793444e-13,-1.0377245205939825e-39,9.176479610984624e-40,1.340270246027381e-40,0.0,0.0,3.533202366438095e-05,-3.496760772011481e-05,-2.3737866673203318e-08,2.3946459655377233e-08,-2.316493728081954e-08,2.3539693487007664e-08,5.687242437232411e-10,1.2860486515531789e-08,7.596249760570954e-41,0.0,3.962160702423888e-31,0.0,9.199602920051719e-46,6.593049572078734e-06,7.692698946955958e-08,2.304316713025433e-33,7.148201688128251e-39,7.4044194500597975e-50,6.593054153524248e-06,7.771829998703437e-08,7.737409696998819e-41,-2.833204382362832e-52,6.592824082047233e-06,7.590078082997492e-08,-1.4270047295668685e-08,8.196023768080559e-39,9.58355473147947e-50,9.904995092886657e-41,-7.578523832361558e-52
3500,0.0003332577584966116,0.00033325852236769295,0.00033325811280272486,1.5122365056801503e-12,1.4891537723586297e-12,3.826915357532025e-10,1.6086152788468147e-16,5.432198393500416e-10,3.1304590319256224e-12,3.5293386070880897e-10,2.5879129085990595e-13,-1.306999756553225e-39,1.588634693610117e-39,2.864927161547375e-40,0.0,0.0,3.54849113737939e-05,-3.526156853643944e-05,-2.5990827465748592e-08,2.5412858941446494e-08,-2.395425097592354e-08,2.425825522101495e-08,5.412870625170648e-10,1.3385227161540155e-08,3.90165068544177e-42,0.0,5.334137110865134e-31,0.0,2.382565685642119e-45,6.592105050919557e-06,7.463081740965306e-08,6.940271036857994e-33,1.3382399287280378e-38,9.250138431217577e-51,6.587667863106126e-06,7.763822569834253e-08,7.502250837488562e-41,-8.776832546403913e-52,6.5908324063517945e-06,7.603134794773895e-08,-1.44242819189403e-08,4.862777502671848e-39,-9.002868500975623e-51,1.7473093925290259e-41,4.947062340874357e-52
3600,0.0003332568622981612,0.0003332509827842272,0.00033325357934856585,1.8520029396930184e-12,1.883349854273043e-12,3.782120833553678e-10,2.0957889429002856e-16,6.148112110712064e-10,3.411904072046508e-12,3.7629078319990204e-10,2.9168706420241395e-13,-1.274451798672184e-39,1.5239008940251687e-39,2.9336923849009446e-40,0.0,0.0,3.5939428514470235e-05,-3.582457157186319e-05,-2.6729581274039e-08,2.4772430973287142e-08,-2.752486691155971e-08,2.6613701552802788e-08,6.219564034399351e-10,1.466045682808424e-08,6.195264450169208e-41,0.0,1.2168449628190541e-30,0.0,2.241082203197745e-45,6.587595990328179e-06,7.68600274857361e-08,7.105358424492937e-33,1.692065006197076e-38,1.8111145131364123e-49,6.589210220926862e-06,8.070857545614795e-08,3.2282871455087397e-41,6.5063030050973985e-52,6.589802436941588e-06,7.934632997860086e-08,-1.5271028211451026e-08,1.3140018811056304e-38,3.154310576324545e-50,1.0842074510977747e-40,1.6019154587580674e-51
3700,0.00033325475604432757,0.00033325133551340754,0.0003332498985338553,1.8124691834305626e-12,1.921332191281941e-12,4.164525642974034e-10,2.104306431359567e-16,6.777094299047009e-10,3.843601439104012e-12,3.7600455451146575e-10,2.9903361206341787e-13,-1.969951713566694e-39,1.9156236410978536e-39,2.7629425237368024e-40,0.0,0.0,3.68497819514123e-05,-3.624505386175781e-05,-2.6284990899716686e-08,2.71363628017774e-08,-2.636970436888314e-08,2.674343133643905e-08,6.559439472200887e-10,1.4899622264771426e-08,8.799967878683016e-41,0.0,1.6130158400400185e-30,0.0,9.560783146389527e-46,6.58314948790708e-06,8.362004182277916e-08,9.243066295247731e-33,1.0618988524523805e-38,2.017733229890302e-49,6.582985226941002e-06,8.221613121527145e-08,1.6648767950048568e-40,-1.935573113284181e-52,6.587531986580583e-06,8.34447398125056e-08,-1.539287171459204e-08,1.932907970533794e-38,4.716582733887429e-50,1.3110539238690838e-40,1.7221300558270682e-51
3800,0.0003332467554040886,0.0003332513161351008,0.0003332508376341787,2.0391874711753383e-12,2.1727045764620785e-12,4.579921714951159e-10,2.7449026896360154e-16,7.110219601979692e-10,4.094756962782984e-12,4.188999907756294e-10,3.5909709820907026e-13,-1.8706943807833435e-39,2.7756515534969663e-39,4.230058171733151e-40,0.0,0.0,3.9044049983340994e-05,-3.869865209342937e-05,-2.8298952686276747e-08,2.7284569880707845e-08,-2.927820087156448e-08,2.9031302961845243e-08,6.992117894905876e-10,1.4855443764665161e-08,7.135108939455157e-41,0.0,1.8238766558168263e-30,0.0,1.8533036655298537e-45,6.581086757915686e-06,8.584242317676578e-08,8.763597095099265e-33,2.3776266078764405e-38,4.581309283125541e-50,6.5825017590401055e-06,8.336509605879475e-08,1.5974999901007225e-40,1.0031326791294634e-51,6.580154442138273e-06,8.179117804592567e-08,-1.6108726860580046e-08,1.6878888712113296e-38,1.1887152737780548e-49,9.696646614751097e-41,1.4680521830420117e-51
3900,0.0003332489370536836,0.0003332494611616432,0.0003332484152242048,2.2980801166533032e-12,2.2560292735567855e-12,4.6416635267205336e-10,2.617762015479845e-16,7.827965856398947e-10,4.495658837866399e-12,4.613886041873412e-10,3.670138293029687e-13,-3.230489044016009e-39,3.369261271377156e-39,5.499654900601318e-40,0.0,0.0,4.021395960740466e-05,-3.8123331916464414e-05,-3.0599128402554634e-08,2.859549078873214e-08,-2.906715938353899e-08,2.862103120763012e-08,7.338903256314492e-10,1.5198698406883598e-08,1.1385893153309993e-40,0.0,2.190421994071881e-30,0.0,5.1380280620233456e-45,6.579106756892695e-06,8.795829686745883e-08,1.3162239034268632e-32,2.2994199736820072e-38,2.2567990499081135e-49,6.580813451075748e-06,8.51374103511356e-08,2.062800956225341e-40,5.845342960615671e-52,6.582182210874847e-06,8.47764396644023e-08,-1.6929623928839243e-08,2.8702028348163415e-38,2.8655967945921616e-49,2.474557005042597e-40,2.5363005822944424e-51
4000,0.00033324386930861933,0.00033324450657696555,0.0003332475967185562,2.5540434211667564e-12,2.6100982147968844e-12,5.225314596692604e-10,3.1858577962186484e-16,8.207106001984898e-10,4.857132661084248e-12,4.904080350455365e-10,3.9942789409210173e-13,-4.120262285417649e-39,4.39080792631522e-39,8.662664801227758e-40,0.0,0.0,4.0403291959275704e-05,-4.055633004701915e-05,-3.1179295249655254e-08,3.013837389767281e-08,-2.998687972762801e-08,2.923716285249476e-08,7.860530896598367e-10,1.5634948096054553e-08,2.00788589075502e-40,0.0,2.507092117437507e-30,0.0,4.383681492930112e-45,6.57922312398744e-06,8.659891719092169e-08,1.7785885049147083e-32,3.2779088320193736e-38,2.4980122173708828e-49,6.577584196208488e-06,9.138379561429049e-08,3.001302946401331e-40,2.4968386486348945e-51,6.579362991771618e-06,8.939943212025454e-08,-1.698854522351614e-08,3.5060628362989523e-38,4.5755785899727876e-49,2.512242819820808e-40,1.606050084634001e-51
4100,0.0003332434656416619,0.00033324220855237565,0.00033324043934472835,2.8260070933802767e-12,2.7497066810931405e-12,5.453688955845808e-10,3.401394236314777e-16,8.10698240835802e-10,5.774491259980074e-12,5.631810349092772e-10,4.513895415873524e-13,-4.687577036439367e-39,4.512089197590636e-39,1.0246073093241685e-39,0.0,0.0,4.1382227957283995e-05,-4.0054169576331573e-05,-3.3188053104397975e-08,3.113388404201018e-08,-3.177974454971447e-08,3.132608095438773e-08,8.331089908782075e-10,1.709122665913818e-08,2.7960016199717106e-40,0.0,3.0424737098418553e-30,0.0,7.44520866160083e-45,6.578153973842139e-06,8.800460520991917e-08,1.8578737990234898e-32,3.4059085443215936e-38,5.531364207630167e-49,6.575717931824386e-06,9.140279330250583e-08,3.4387117620791985e-40,3.780587954387405e-51,6.57751944871337e-06,9.048347274269022e-08,-1.7345540906894282e-08,3.9089724750950285e-38,5.6960116079287264e-49,2.8996694937286455e-40,3.470604613890603e-51
4200,0.00033324138139933867,0.00033324172009426147,0.0003332403553878005,2.92042855339468e-12,2.772000738697933e-12,5.428277415768982e-10,3.934288983631681e-16,8.618511786504083e-10,5.811405467965975e-12,5.861204250647662e-10,4.429634060943556e-13,-6.189999730038628e-39,5.317511822404806e-39,1.482107260716524e-39,0.0,0.0,4.324330185604348e-05,-4.0553685638287766e-05,-3.432816484316959e-08,3.3448795378358515e-08,-3.3351157846803665e-08,3.177140899421678e-08,8.165969697594588e-10,1.7279948240208426e-08,2.9433087440978363e-40,0.0,3.307035958357169e-30,0.0,7.27569567651995e-45,6.572210707329287e-06,8.997856190855112e-08,2.4702868964610987e-32,4.832433672621343e-38,5.637965183812192e-49,6.576764009432507e-06,9.110445648574921e-08,4.2508257767015556e-40,4.614574235770551e-51,6.574710410601676e-06,8.950291705086521e-08,-1.8331418018740394e-08,4.961405769234372e-38,5.038477508219329e-49,4.192981904971145e-40,4.395176330969003e-51
4300,0.0003332392748079108,0.0003332415589480973,0.00033323819568692025,3.252671875552054e-12,3.231482908295172e-12,5.784214974180182e-10,4.342980950944344e-16,9.159801698029695e-10,6.617095861790776e-12,6.105799037228456e-10,4.89604598421665e-13,-6.385776248884969e-39,6.470779461478803e-39,1.5555001787430052e-39,0.0,0.0,4.303916911594593e-05,-4.319604634865686e-05,-3.368446078175779e-08,3.3708987789545794e-08,-3.4788102992868045e-08,3.459703083162877e-08,8.971242121084877e-10,1.7056859866207603e-08,4.368675687440803e-40,0.0,4.3611491710061155e-30,0.0,1.2973999407528237e-44,6.5713939697205946e-06,9.566498777725852e-08,2.869170041315393e-32,6.097961640261921e-38,8.484511954682331e-49,6.574366427799152e-06,9.515531782094879e-08,4.976389204858744e-40,5.685757810455553e-51,6.574945721561721e-06,9.793699438039257e-08,-1.769598044042357e-08,5.481197948988778e-38,7.500013609821365e-49,5.056705862762571e-40,5.764942884102618e-51
4400,0.00033323811766184324,0.000333235697945956,0.0003332334664702452,3.5745689452045803e-12,3.4813676736969333e-12,6.336451503708074e-10,4.665988797602924e-16,9.982565567394478e-10,6.920179573044379e-12,6.725739266393106e-10,5.12647264133077e-13,-9.451334032389259e-39,8.348007403432536e-39,2.073101509107812e-39,0.0,0.0,4.3295084378695286e-05,-4.258641814767932e-05,-3.578395284699643e-08,3.417366481457377e-08,-3.547054823614369e-08,3.661488663278357e-08,9.40943967190772e-10,1.8022967290346604e-08,5.487774050086776e-40,0.0,5.526154672743805e-30,0.0,1.942279099710156e-44,6.5699313528510926e-06,9.378334404886123e-08,3.4284372683668766e-32,7.456139707305674e-38,1.3283246933291353e-48,6.5693038161882855e-06,9.903713041097907e-08,6.9667215091534995e-40,1.0296628472737411e-50,6.570851166199679e-06,9.893112340981231e-08,-1.8262036451903423e-08,7.573083337049775e-38,1.469999123541947e-48,6.126540879408198e-40,1.1047260837394147e-50
4500,0.00033323099312541297,0.0003332342728255866,0.000333232298610915,4.013612060324935e-12,3.766704651666483e-12,6.672411952338282e-10,5.231677044781503e-16,1.0314684836677203e-09,7.522354936591429e-12,6.997190289573875e-10,5.636664495880778e-13,-1.0418474938580744e-38,1.129606967893403e-38,2.600175293031926e-39,0.0,0.0,4.434375273017562e-05,-4.6230137782590726e-05,-3.647239126844576e-08,3.680095430692618e-08,-3.670958030713192e-08,3.782706992666643e-08,9.658506252411251e-10,1.7915627282425712e-08,8.0356397523304e-40,0.0,6.1978272348534816e-30,0.0,2.784698418995752e-44,6.564948186290389e-06,1.0238342431297259e-07,4.0853709808283435e-32,9.413325196487036e-38,1.9594901683457625e-48,6.570454756818688e-06,9.881979578222662e-08,8.905478670081236e-40,1.5181252342600976e-50,6.5652376300238946e-06,9.775384684122492e-08,-2.0010286955215625e-08,8.604237876414831e-38,1.911348913011027e-48,8.410828831695397e-40,1.3814240766713384e-50
4600,0.00033323498534522427,0.00033322967200534047,0.00033322886548751215,4.447220852537299e-12,3.986596511543202e-12,7.016133624393834e-10,5.591562067963576e-16,1.1503608393239868e-09,7.794805831091435e-12,7.86807218799791e-10,6.213434695587426e-13,-1.3753360673159366e-38,1.4025401271337837e-38,3.299579125075829e-39,0.0,0.0,4.4772043283858944e-05,-4.5966040189652306e-05,-3.834278693139063e-08,3.668720346617357e-08,-3.788494657953426e-08,3.775605989850911e-08,1.0319669567408685e-09,1.841746637252717e-08,1.0255377737987712e-39,0.0,7.817109753786343e-30,0.0,3.5734226467047586e-44,6.563910450140619e-06,1.0288203871078885e-07,5.067609779686576e-32,1.1590869306056e-37,2.6949080374298227e-48,6.568495391556091e-06,9.890486854120452e-08,1.0573503255768163e-39,2.1180898165864327e-50,6.563746637496642e-06,1.0098469435827682e-07,-1.9243164668654914e-08,1.0954775937253491e-37,2.7064148679560124e-48,1.0541721906473664e-39,2.161362607934323e-50
4700,0.0003332271866622216,0.0003332320532180884,0.00033323040698941456,4.8345142951149866e-12,4.2334845952906545e-12,7.19757857394915e-10,6.006958005780337e-16,1.2029657895052915e-09,8.469358667665591e-12,8.15567539645746e-10,6.747317869478439e-13,-1.7247199269889695e-38,1.6250057663694384e-38,4.26344123172794e-39,0.0,0.0,4.5906473898917935e-05,-4.665021018851984e-05,-3.9851048710572346e-08,3.966866832127802e-08,-3.962164733314675e-08,3.989837777636522e-08,1.0444668166118354e-09,1.9141530176085943e-08,1.2768623432315233e-39,0.0,9.381807145646336e-30,0.0,4.612055785070945e-44,6.565514247311125e-06,1.0520159306579111e-07,6.532572946892463e-32,1.4129373709928537e-37,3.401875009149797e-48,6.565179474603834e-06,1.0176127087975095e-07,1.3895618793429514e-39,2.7640973627048584e-50,6.563040078569516e-06,1.0640723434465893e-07,-2.0845462674802615e-08,1.3194923975659414e-37,3.581180114547565e-48,1.3926664385913826e-39,2.7221676687105766e-50
4800,0.0003332287871162313,0.0003332307932215205,0.00033322568882736844,5.08498500628519e-12,4.690795361321999e-12,7.927947949909299e-10,6.829445928397182e-16,1.2570855215181698e-09,9.0322465775362e-12,8.852923100330159e-10,7.189885909207547e-13,-2.0206377849845892e-38,2.0034587152239975e-38,5.2490461564788465e-39,0.0,0.0,4.9376542047641706e-05,-4.894838659748161e-05,-4.077344651931085e-08,3.917534358647503e-08,-4.2550253921682164e-08,4.034762983808779e-08,1.1144014867861076e-09,2.011226046483983e-08,1.641600772558658e-39,0.0,1.1271236484873679e-29,0.0,5.898787060530947e-44,6.558680666434101e-06,1.0530884392952005e-07,7.416442014206167e-32,1.6589987550445055e-37,4.418691711049783e-48,6.557837310649965e-06,1.0437902725502516e-07,1.7503463846965686e-39,3.712560074949101e-50,6.563038076403179e-06,1.052929958608388e-07,-2.108521589252542e-08,1.6191337252493256e-37,4.65481716937166e-48,1.70253527075217e-39,3.719925219986784e-50
4900,0.0003332263704861861,0.0003332255887940869,0.0003332239985076494,5.569938908827935e-12,4.873423844458201e-12,8.398441158494169e-10,7.410541515160995e-16,1.281970664414209e-09,1.023249596651389e-11,9.349835455972647e-10,7.52464986042016e-13,-2.4336270111894975e-38,2.374967707706522e-38,6.280285422953708e-39,0.0,0.0,4.9682165445646796e-05,-4.786319666642791e-05,-4.312129977451934e-08,4.1200250559809354e-08,-4.382710853774696e-08,4.1322889355994746e-08,1.1844204575090801e-09,2.0507911942207246e-08,2.0911950635994653e-39,0.0,1.2723269414699869e-29,0.0,7.458843663818321e-44,6.561171430911549e-06,1.0909612790814989e-07,9.269301336770877e-32,1.98049627509983e-37,5.646351791534618e-48,6.559430910231907e-06,1.0754241667540071e-07,2.041690617977007e-39,4.799270678368227e-50,6.556719265261365e-06,1.0828220753192361e-07,-2.1133760756278183e-08,1.97891388434096e-37,5.790287271185477e-48,2.1283860489379178e-39,4.729160893428865e-50
5000,0.0003332238744774066,0.0003332255566539575,0.0003332246889186769,6.086636087938562e-12,5.156921174322375e-12,8.538826374651938e-10,8.135587491115171e-16,1.3866052087318477e-09,1.0584122747377147e-11,9.986113115946667e-10,7.765134317368946e-13,-2.8343470903758376e-38,2.839296652948268e-38,7.305125965508538e-39,0.0,0.0,5.017448182863877e-05,-5.008530919274188e-05,-4.40196136621664e-08,4.3026049801889006e-08,-4.4476715598430386e-08,4.4297601123728246e-08,1.182577506404855e-09,2.082921355192867e-08,2.5317680209137478e-39,0.0,1.5016877961619037e-29,0.0,9.757642374823585e-44,6.556799599554452e-06,1.0694286893884473e-07,1.0818292413606655e-31,2.3605153551437008e-37,7.37848282060737e-48,6.559578912755764e-06,1.0890087746125298e-07,2.501644314153777e-39,6.118380635889014e-50,6.555691608864665e-06,1.1324005249045111e-07,-2.2654476797860757e-08,2.334270258273323e-37,7.174966121174241e-48,2.5285509257283835e-39,6.1120820907659505e-50
