milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
2700,0.0003332744066847253,0.00033327194164089335,0.00033327610300292663,4.938078153806374e-13,7.706410712943169e-13,2.176412254939897e-10,8.580060308104038e-17,3.1024629364431723e-10,1.1872675101864257e-12,1.6722689176858528e-10,1.0473738824754985e-13,-2.1850104344601706e-40,3.3263795549847587e-40,1.9113747001867458e-40,0.0,0.0,2.8065136094880767e-05,-2.792667656888993e-05,-1.6025100306606662e-08,1.662415531186004e-08,-1.6897986461491276e-08,1.806505119213582e-08,3.040085486334274e-10,9.928128435970388e-09,-4.5636037149793907e-41,0.0,-1.1578893886267362e-31,0.0,1.4126957073070522e-45,6.607972104945328e-06,5.6867323997424854e-08,2.4984073418478875e-33,4.7429947732495505e-40,7.774232686483229e-50,6.608619730771286e-06,6.16214893737434e-08,-4.445647970809693e-41,-5.454265230954598e-52,6.60720789471728e-06,6.051233241526222e-08,-1.0065971249293084e-08,1.888774419214719e-39,-4.3444175500676844e-51,-3.9364639195282154e-41,-2.6814455771726504e-52
2800,0.00033327231149200793,0.00033327182096091747,0.0003332729508632234,6.089717268617034e-13,6.785993517433371e-13,2.0303154642510797e-10,6.826511638846828e-17,3.6443142878379274e-10,1.784862703376491e-12,1.4839145398072058e-10,1.595397316056796e-13,-5.102418477180266e-40,3.470782067185516e-40,8.996169314158182e-41,0.0,0.0,2.853180984784146e-05,-2.8867911668505794e-05,-1.8189316983756324e-08,1.7546686651665298e-08,-1.690407631854662e-08,1.804565185595487e-08,3.5171907495366017e-10,1.1160617727529948e-08,5.384925980558638e-41,0.0,5.636046975382645e-32,0.0,1.943524481187348e-47,6.603250989156479e-06,6.367072428438822e-08,2.4724725617412183e-33,-8.070604224168283e-41,7.581198830510846e-50,6.602595225140388e-06,6.271765792394843e-08,5.570961307380055e-42,2.6038320028685496e-52,6.602024243181821e-06,6.481238450382579e-08,-1.0593225559142845e-08,-1.6535892075050643e-39,-1.286637994170704e-49,-4.172759478364766e-41,-5.563009313307438e-53
2900,0.0003332717568282707,0.000333268402143985,0.00033327049582899335,6.660650876632286e-13,7.385180179779426e-13,2.1489706830005516e-10,8.800351448999603e-17,3.590294541121309e-10,1.791384772689092e-12,1.917494473687109e-10,1.5976904165970913e-13,-3.2585254628737103e-40,-3.1797435130868557e-40,1.4232905476057316e-40,0.0,0.0,2.776645488825443e-05,-2.8256067081779044e-05,-1.9492946433746396e-08,1.875846435879808e-08,-1.8528632008259857e-08,1.8240889238703426e-08,3.5283627780380215e-10,1.099225670126047e-08,2.986572905534969e-41,0.0,2.9845730035779373e-31,0.0,1.0332608057312426e-45,6.6001483442965375e-06,6.481966880775328e-08,3.5827899606146636e-33,2.8297101788294663e-39,-5.671323729455296e-50,6.600364877200292e-06,6.396708890997626e-08,1.8504087573591972e-41,6.132026160519858e-52,6.601470931080656e-06,6.723427988937661e-08,-1.1328989102881571e-08,9.232609906515086e-41,1.4163779935276143e-49,-2.5126419744648353e-41,-1.0497846515675718e-51
3000,0.00033326587310888783,0.00033326632766246295,0.00033326589387247546,8.064061249952212e-13,9.823650874684865e-13,2.2961450380990253e-10,9.257719733887679e-17,3.88551285456639e-10,2.3010284009457884e-12,2.244864232523163e-10,1.7476836014419952e-13,2.196146705458894e-40,5.40229173157903e-40,-1.0527159232936257e-41,0.0,0.0,2.980924451662701e-05,-2.851611673276769e-05,-1.9170645663821193e-08,2.0039637017962587e-08,-1.926932591154323e-08,1.9786750354481654e-08,3.8765547416089655e-10,1.1646340475320017e-08,-6.1012207836513925e-43,0.0,5.747783490880933e-31,0.0,-1.5801585782958218e-45,6.59759861079825e-06,6.594100640368814e-08,3.5729205859309264e-33,7.577373277174993e-39,1.364773291844932e-49,6.599015888472068e-06,6.91872521533203e-08,-1.633677776701693e-41,1.0934787025554888e-51,6.602714210215687e-06,6.667122919912023e-08,-1.2588708017018739e-08,3.8232957414908175e-40,9.026550104420542e-50,-7.724458509586578e-43,7.493488221827357e-52
3100,0.00033326501813894853,0.0003332656358831395,0.00033326602676688827,1.0039634508388258e-12,1.109689990557956e-12,2.9486182885488237e-10,1.0629580563155786e-16,3.9919479638690334e-10,2.2704949489549037e-12,2.4252070988440545e-10,1.9694936971340767e-13,-1.0362300151807655e-39,3.148274576445714e-40,2.5432602991416197e-40,0.0,0.0,3.0495590997296537e-05,-3.198344950561048e-05,-2.011650921486645e-08,1.9691517076808574e-08,-2.0449506933767284e-08,2.1082013901572956e-08,4.764661193907666e-10,1.191124825399788e-08,3.3746139387707314e-41,0.0,1.6570130390174334e-31,0.0,-6.676474636764954e-46,6.595483580329047e-06,6.903368787158569e-08,1.424437285658247e-34,7.67919071268796e-39,-1.6058551428950501e-50,6.596802734383479e-06,7.143383929342462e-08,3.834873974517402e-42,7.974550053478248e-52,6.597923525611707e-06,6.821672793243451e-08,-1.2843598068974311e-08,8.289083515112957e-40,6.790779038786349e-50,7.795943030617622e-41,-5.96397404410476e-53
3200,0.00033325997876063675,0.0003332637543685827,0.0003332650351989326,1.0361528699147537e-12,1.1992455269119571e-12,3.116428187029239e-10,1.255519233241157e-16,4.856281037193231e-10,2.579911376571664e-12,2.7593555084402036e-10,2.137785384596849e-13,2.493759237237874e-41,2.8112854928641614e-40,2.2799507124004043e-40,0.0,0.0,3.2902589768342525e-05,-3.0999959719146486e-05,-2.2164893340548054e-08,2.053876820384775e-08,-2.1366793780888226e-08,2.1280622792534962e-08,4.691052798961901e-10,1.2999700693673211e-08,-2.7564869970580823e-41,0.0,1.998532687892797e-31,0.0,-9.326147313944335e-46,6.595757531990855e-06,6.810517957944852e-08,6.309255921082604e-34,9.238156853304122e-39,-7.205878191279605e-50,6.598707811315224e-06,7.261330946012623e-08,4.131142587067804e-41,-1.9561755755993526e-52,6.594800906666453e-06,7.134127228877453e-08,-1.3169146747170273e-08,2.907968907418845e-39,6.681554457329912e-50,8.056353954011274e-41,-4.2917727281364695e-52
3300,0.0003332607981253689,0.0003332593462710621,0.0003332591151379872,1.1729513210967186e-12,1.4325527791452886e-12,2.9028976783464733e-10,1.4104343945937766e-16,4.985005486757709e-10,2.783626151842428e-12,2.617953698034261e-10,2.2634809844117107e-13,-6.692299084964e-40,1.3308893373470137e-39,2.8373583821703744e-40,0.0,0.0,3.241589320624057e-05,-3.4127183019353443e-05,-2.3357869050196212e-08,2.2390249680202407e-08,-2.2414710885102134e-08,2.3381170136686968e-08,5.009147190747505e-10,1.3283258921094957e-08,4.4700850217307077e-41,0.0,4.745000298626663e-31,0.0,-1.474463686957855e-45,6.591795905864307e-06,7.336934542667798e-08,4.654222868237491e-33,6.942135709279998e-39,-8.463161006099617e-50,6.5913752136234864e-06,7.433293122430172e-08,1.9359079710018888e-42,-8.437865046067204e-52,6.596248222798391e-06,7.412984630740819e-08,-1.3284104373013446e-08,5.387438977183196e-39,6.026469162389496e-50,6.192688447060189e-41,9.376943254718744e-52
3400,0.0003332574548519351,0.00033325859957651177,0.00033325553574480477,1.4085066591721481e-12,1.4526486148259942e-12,3.595312145943213e-10,1.47190931401399e-16,5.654064575968424e-10,3.2660427144479316e-12,2.965692351744615e-10,2.6302904066402066e-13,-1.4324423615522559e-39,2.677281047000702e-40,1.8214199806137574e-40,0.0,0.0,3.470788445315368e-05,-3.5408989443881994e-05,-2.435061359927705e-08,2.3657529406447414e-08,-2.5194286798532435e-08,2.4850376946504534e-08,5.658376947480075e-10,1.2905759884160813e-08,7.127527989391716e-41,0.0,8.100783349861048e-31,0.0,-1.3112149627205609e-45,6.591860624294713e-06,7.798166849646197e-08,5.9850202039081755e-33,6.387984841472012e-39,1.4330988899380962e-49,6.591434518790446e-06,7.318050773349759e-08,-3.5588103255036513e-42,4.184009649000109e-52,6.592891148816331e-06,7.697336276476811e-08,-1.4236061346736605e-08,4.7765944601226794e-39,8.197496730462068e-50,1.9095199316178567e-41,1.203553575720075e-51
3500,0.0003332541107672233,0.0003332557144802163,0.00033325448684978185,1.5269468594906564e-12,1.6526061778112147e-12,3.7951110948743794e-10,1.7964111447480576e-16,5.719577706204785e-10,3.475767149811334e-12,3.584939076743557e-10,2.508165774872008e-13,-7.748628924624077e-40,9.670153583551952e-40,2.57278767388867e-40,0.0,0.0,3.4492007518303526e-05,-3.5016642423287315e-05,-2.46195605871781e-08,2.365278300337492e-08,-2.4559494223677688e-08,2.4983159630238035e-08,5.504243510757747e-10,1.3766858293456956e-08,-1.2729953470017232e-41,0.0,8.960277304258977e-31,0.0,1.8413650954082906e-45,6.591933719149133e-06,7.77959808977001e-08,4.8075593886999495e-33,1.137252974048952e-38,1.2868730018736344e-49,6.587877290292112e-06,7.90435765166653e-08,1.2502653010275022e-41,-9.358940134030474e-52,6.590897644912198e-06,7.698909852587078e-08,-1.407228377031043e-08,6.114968633878446e-39,-1.0350222424094253e-49,1.1880733531797248e-41,1.8419665956636e-52
3600,0.0003332511025732094,0.00033325589259758056,0.00033325669419719504,1.6300236543731497e-12,1.6658182763926721e-12,4.004126406824793e-10,2.0460707075177088e-16,6.213099621041698e-10,3.43655377355055e-12,3.7975709796360634e-10,2.90883453056513e-13,-1.9265612514215637e-39,1.8774769750113884e-39,1.8712207811170038e-40,0.0,0.0,3.649609651913177e-05,-3.517692469246097e-05,-2.501886196107814e-08,2.486496174254085e-08,-2.6792891917388922e-08,2.474514729165066e-08,5.850189737011086e-10,1.3789176116120428e-08,1.3418629732645108e-41,0.0,1.2322070697011313e-30,0.0,1.2610410809874439e-45,6.586242867197633e-06,7.884500281758107e-08,7.407337795088695e-33,7.786019306386877e-39,-2.1878951646104685e-50,6.585391391052912e-06,7.89287927917478e-08,1.0353366377501194e-40,1.5007854094469877e-51,6.5903030653250225e-06,7.752170445100084e-08,-1.4385687030737147e-08,1.4979300882941158e-38,1.9435151332603807e-49,4.671653490495743e-41,1.639264039721401e-51
3700,0.000333254828412348,0.00033324889841019007,0.0003332544247391295,2.0080773814515954e-12,1.7940180450830744e-12,4.3019737994201736e-10,2.4470499265802506e-16,6.651332909443844e-10,3.698336703440166e-12,4.0986095844619665e-10,3.299117633424427e-13,-1.7396192648511506e-39,1.2485104823457204e-39,3.198906205197121e-40,0.0,0.0,3.6260564339933754e-05,-3.590502578653863e-05,-2.8002419925360595e-08,2.5633891644148504e-08,-2.8600007192248696e-08,2.7036169539081833e-08,6.651451968290908e-10,1.4830982321138734e-08,7.297028658741414e-41,0.0,1.0116491589486981e-30,0.0,1.8636943610187493e-45,6.584715754838351e-06,8.179082797275154e-08,9.631557291177626e-33,1.8618647025425127e-38,2.034727340615538e-49,6.583406337800968e-06,7.864627584214859e-08,1.0046718035801161e-40,1.601947033086909e-51,6.587686466871615e-06,8.394381174071754e-08,-1.4705228543822204e-08,1.4436389455932495e-38,1.5372994754499128e-49,1.0005716407812186e-40,1.3377142863017252e-51
3800,0.00033324851225184177,0.0003332483129693166,0.0003332461963505757,2.10542826615753e-12,2.2342570767390282e-12,4.4925287151326897e-10,2.3227585785917577e-16,6.651319463539917e-10,4.511795050387444e-12,4.0147835749603033e-10,3.242375007879045e-13,-2.9897670345700536e-39,2.200714300787266e-39,6.2747849291175555e-40,0.0,0.0,3.793029740011936e-05,-3.780502484183182e-05,-2.8639288392599713e-08,2.8842107200992142e-08,-2.8058807751868036e-08,2.7413814254963336e-08,6.456081191261625e-10,1.4556275458311644e-08,5.540424462682639e-41,0.0,1.353541426792802e-30,0.0,1.5591064798904043e-45,6.582668045715515e-06,8.261875208938681e-08,1.2616548868355534e-32,2.1437577591657312e-38,2.1900585431801937e-49,6.5858419809803635e-06,8.4212412126754e-08,1.854503789789013e-40,7.288171489574623e-52,6.580856310303591e-06,8.260752298727676e-08,-1.5669180870654798e-08,1.814504290761197e-38,3.138940982491226e-49,1.8809529754501084e-40,2.349670900267621e-51
3900,0.00033324609928604286,0.0003332448224435698,0.00033324953223071646,2.3314709249966663e-12,2.337280289506551e-12,4.5914394148936434e-10,2.7180828777546607e-16,7.078625443233379e-10,4.61906840021802e-12,4.696441636059012e-10,3.6165142263367133e-13,-3.2743410707838e-39,3.3333464674813236e-39,8.224723059523724e-40,0.0,0.0,3.96322628691591e-05,-3.8508110104417396e-05,-2.8892338560469932e-08,2.8526201723383684e-08,-2.895382477380187e-08,2.880338690060019e-08,7.137879775599768e-10,1.586498506206893e-08,1.8519745190756764e-40,0.0,2.3183217368855306e-30,0.0,5.528422759297786e-45,6.583020123200251e-06,8.516407129183982e-08,1.3805454637276043e-32,2.926122497265051e-38,3.788444903847317e-49,6.579481164316275e-06,8.518713684999191e-08,2.4659232006467113e-40,2.2268814636399613e-51,6.581235258620575e-06,8.915020286366721e-08,-1.661966682047429e-08,2.448176509339701e-38,2.34013783335977e-49,1.7133971859726426e-40,2.2219546940456756e-51
4000,0.00033324224474899107,0.00033324249853208164,0.000333241899203238,2.6025994120523635e-12,2.46572541245014e-12,5.067964260579051e-10,3.133965931396244e-16,8.165052922810498e-10,5.234148217761367e-12,4.856409541832754e-10,4.0472234960801707e-13,-3.61997518015845e-39,4.345268523249027e-39,9.895700491499016e-40,0.0,0.0,3.9905219305239385e-05,-3.9388853084124266e-05,-3.155258996677459e-08,3.096515429861906e-08,-3.2006685956633636e-08,2.9711397605084588e-08,7.464998800644913e-10,1.6342716541382725e-08,2.2754610498723498e-40,0.0,2.188061395137729e-30,0.0,5.312262605995442e-45,6.576633088288061e-06,8.917378589895418e-08,1.7024462688181637e-32,3.0170590573353346e-38,3.068188651448267e-49,6.576929123683077e-06,8.793528349024432e-08,2.203982363544974e-40,3.6040434253587503e-51,6.579129592749318e-06,9.151681246435072e-08,-1.741163900565866e-08,2.8252344898963343e-38,4.031764297427983e-49,2.5545316155175904e-40,2.731560201929382e-51
4100,0.0003332396040639961,0.0003332458808032039,0.0003332429154619794,2.7057012013935263e-12,2.817467896192986e-12,5.169670009812281e-10,3.326702959243738e-16,8.503529683047149e-10,5.276279464900912e-12,5.394228106961468e-10,4.259742663351143e-13,-4.6411956769820344e-39,5.086253265945954e-39,1.1935414152772691e-39,0.0,0.0,4.048909039998325e-05,-3.984545139568093e-05,-3.2221956259816704e-08,3.083715830241099e-08,-3.1803625102201686e-08,3.254657614208744e-08,8.019170751907863e-10,1.6950754172614407e-08,2.826821895668618e-40,0.0,2.897834869356787e-30,0.0,5.270213906362009e-45,6.5757651891415016e-06,9.186980601741752e-08,2.0567692457415864e-32,3.889523406308278e-38,4.351315322184491e-49,6.573048218484288e-06,8.765118041075916e-08,3.047493691347995e-40,2.6374987009436354e-51,6.577970317380933e-06,9.022373192325082e-08,-1.7755060409192275e-08,4.198398144557518e-38,5.797140764711878e-49,2.9710574487043557e-40,4.0033800456527155e-51
4200,0.0003332398105740367,0.00033323860186814844,0.0003332374540277405,3.2473071693173005e-12,2.776703359778781e-12,5.598764982116186e-10,3.8594612827576103e-16,9.332632005317805e-10,5.889409736290487e-12,5.942131981082193e-10,4.835816586110848e-13,-6.047798092582598e-39,6.146122224528432e-39,1.4284591381875202e-39,0.0,0.0,4.262376276688857e-05,-4.1173655424967237e-05,-3.276019709115994e-08,3.3801133680035557e-08,-3.2827107720638166e-08,3.191592034187332e-08,8.652250532060013e-10,1.7499832763935826e-08,3.2555743436774525e-40,0.0,3.3239489541173344e-30,0.0,8.871876624331178e-45,6.576384748724939e-06,9.349678937764933e-08,2.059958392175149e-32,4.71814879334998e-38,4.5982953211652134e-49,6.574079498675285e-06,9.436093949656365e-08,3.94662832692894e-40,4.044991075989951e-51,6.574569635785684e-06,9.19440346600882e-08,-1.8246058827198313e-08,4.6038578838140015e-38,5.898244348775301e-49,3.2215230682281074e-40,3.9349417527354135e-51
4300,0.00033324153956808175,0.0003332412290203809,0.0003332380045299425,3.226480400526007e-12,3.1984884266257616e-12,5.873387708717939e-10,4.2882406898543844e-16,9.476187780177423e-10,6.6032213765146786e-12,6.161360635701646e-10,4.743266730185608e-13,-6.948080358503568e-39,7.166074101571166e-39,1.6799389034397902e-39,0.0,0.0,4.4114558159981265e-05,-4.430911464181028e-05,-3.58961353525637e-08,3.487719495685184e-08,-3.5686253727169875e-08,3.425714748710401e-08,9.071908287839458e-10,1.7471571667490078e-08,4.354062752877303e-40,0.0,4.0338298848978016e-30,0.0,1.0584561270930929e-44,6.570493227805282e-06,9.711030206045304e-08,2.868164031399182e-32,5.373297250102899e-38,9.99777613442721e-49,6.568619717230655e-06,9.1588497339766e-08,5.3776866959695865e-40,6.195913902952367e-51,6.569819931408892e-06,9.214947936359799e-08,-1.875515839280107e-08,5.172374980920968e-38,9.199161422546746e-49,4.761059078195684e-40,4.8379662899492484e-51
4400,0.00033323883110258066,0.00033323670025076985,0.00033323439032175844,3.776350257690069e-12,3.3506835946927935e-12,6.4949741387368e-10,4.743294019777209e-16,1.029305607238626e-09,6.871525877421093e-12,6.718351984304462e-10,5.450710151187589e-13,-8.59927599709263e-39,8.366266722574268e-39,2.2112559826444504e-39,0.0,0.0,4.3865264359424435e-05,-4.371718191534621e-05,-3.525250083166312e-08,3.503410292089022e-08,-3.5478665993822095e-08,3.4233603946669046e-08,9.555868842547594e-10,1.849161967730007e-08,5.395096062050022e-40,0.0,5.043254009878801e-30,0.0,1.6879552933598274e-44,6.569843258744318e-06,9.574529765454046e-08,3.3238460364869046e-32,6.89473111868745e-38,1.4246578993142237e-48,6.56979801314051e-06,9.656620455772083e-08,6.905192424624874e-40,9.391349202163725e-51,6.570327032714521e-06,9.834217354167932e-08,-1.8960577925104475e-08,7.559498033238533e-38,1.4579325448805358e-48,6.966056231872949e-40,9.553190029692535e-51
4500,0.0003332357717828967,0.00033323319831797093,0.0003332351089165953,4.161383660302242e-12,3.777634074198703e-12,6.801900547749067e-10,5.157328595352006e-16,1.0352000938596397e-09,7.757200270010241e-12,7.395511368574848e-10,5.575588861477724e-13,-1.1127269783398544e-38,1.0428052966356669e-38,2.786074590026991e-39,0.0,0.0,4.48497987818337e-05,-4.588771456266271e-05,-3.6295609670072406e-08,3.568180716453371e-08,-3.6022869713981984e-08,3.690238294487412e-08,9.60966579198361e-10,1.7787482752793872e-08,8.127838889408185e-40,0.0,6.693419375251858e-30,0.0,2.6247670269430926e-44,6.565380929810894e-06,9.964596671889122e-08,4.500102197191186e-32,9.491432670122331e-38,1.780453165562119e-48,6.564676155687977e-06,9.973224103990433e-08,8.123422670939179e-40,1.3746815716226215e-50,6.565522867619826e-06,1.0034662872851008e-07,-1.914361327462843e-08,8.650120214118307e-38,1.7667029584118896e-48,8.785401532012371e-40,1.437743348917312e-50
4600,0.0003332325709820052,0.00033323430575622217,0.0003332302314055405,4.419948772347158e-12,4.033508548737991e-12,6.95756777450265e-10,5.730505554131113e-16,1.1376229262077037e-09,8.024928329716063e-12,7.65235940262038e-10,6.013445343519786e-13,-1.4237715662660445e-38,1.396495320526352e-38,3.2790586783547276e-39,0.0,0.0,4.737810162220313e-05,-4.575145835447465e-05,-3.735044986399378e-08,3.826423330424348e-08,-3.89329207387494e-08,3.693471036099724e-08,1.027686332116891e-09,1.893744784566759e-08,9.877530787002818e-40,0.0,7.51099751128835e-30,0.0,3.6896850530810893e-44,6.5627750338540596e-06,1.0356074442447409e-07,5.099765639530772e-32,1.1152254544636079e-37,2.70911799356961e-48,6.5672023443255135e-06,1.0265732443377062e-07,1.120326211342044e-39,2.0113456482662953e-50,6.5661154048286135e-06,1.0460907297002016e-07,-2.0054583561924578e-08,1.1591393717870097e-37,2.7339918350794988e-48,1.0535802320171185e-39,2.0948199785225273e-50
4700,0.00033323091693679966,0.0003332323501837085,0.0003332315000677363,4.7382604531980865e-12,4.355934673410991e-12,7.612427908590546e-10,6.329124245581859e-16,1.2005870110841503e-09,8.765958111601595e-12,8.428222182181511e-10,6.376363699476459e-13,-1.6798700287048397e-38,1.6265965888670354e-38,4.271150879905719e-39,0.0,0.0,4.5907404107433984e-05,-4.796983612246719e-05,-4.0942749260491094e-08,3.9898543943313206e-08,-4.115043418657365e-08,4.0249663617866583e-08,1.0309085046707517e-09,1.9650834501006888e-08,1.3439093318646817e-39,0.0,9.036967498222408e-30,0.0,4.612019663992595e-44,6.563577381640633e-06,1.0611463870057223e-07,6.53467808927966e-32,1.4033237264912668e-37,3.500135172005295e-48,6.563516448579634e-06,1.0088655898447355e-07,1.3208502853237843e-39,2.764732385525847e-50,6.565019927373849e-06,1.0049706048691739e-07,-2.073461789640217e-08,1.4180746712039473e-37,3.615321930837094e-48,1.3573006601138009e-39,2.93960132073507e-50
4800,0.0003332277402645777,0.00033323071692153755,0.0003332262156775985,5.071498221437048e-12,4.490822763599765e-12,8.025468471990784e-10,6.886558607773344e-16,1.2526629100517706e-09,9.253871235084773e-12,8.488907844662522e-10,6.872172768591142e-13,-1.9941053451814966e-38,1.9622120639739266e-38,4.98734997430212e-39,0.0,0.0,4.730909666523937e-05,-4.7308588112048e-05,-4.256071760420654e-08,3.972982005747252e-08,-4.035490734703475e-08,4.0473636699615736e-08,1.1496459571960702e-09,1.9966819427154908e-08,1.6226097526809653e-39,0.0,1.1266473904088161e-29,0.0,6.174633978228514e-44,6.564097201452721e-06,1.0469813333942419e-07,7.418003145566296e-32,1.6464820362075706e-37,4.441282353981803e-48,6.559120646368322e-06,1.0394000559993149e-07,1.7271589395077305e-39,3.647321824465754e-50,6.55946418215846e-06,1.0726613196784642e-07,-2.138935233295833e-08,1.6371086116991795e-37,4.602728996160886e-48,1.6707274620406688e-39,3.8629163587472772e-50
4900,0.0003332271376315728,0.0003332260397186315,0.00033322325988729507,5.782906742237594e-12,4.9679469464540915e-12,8.26179180053428e-10,7.342160319511431e-16,1.31291584233409e-09,9.9139278816973e-12,9.46842360629942e-10,7.194267916277277e-13,-2.3677775832963365e-38,2.4460776378067574e-38,6.11750621571282e-39,0.0,0.0,5.0427676898039156e-05,-4.762208996511347e-05,-4.2742647516324766e-08,4.171250435075973e-08,-4.403340247206607e-08,4.1471344310897115e-08,1.1694064855340213e-09,1.9738265572439073e-08,2.0274406201488506e-39,0.0,1.2879898744876253e-29,0.0,7.749949572001116e-44,6.5596131908042405e-06,1.0673368388068998e-07,9.00615095555464e-32,1.940562125400017e-37,5.596928932625747e-48,6.559859784028989e-06,1.0535126661437724e-07,2.0866393890948134e-39,4.851583070922933e-50,6.556192658534367e-06,1.0713684254461262e-07,-2.1907688934605728e-08,1.9698625456557328e-37,5.675689676576345e-48,2.076333760144512e-39,4.679790893577166e-50
5000,0.0003332242637705217,0.00033322037500072867,0.0003332210781985513,6.049733473421232e-12,5.1824650191764794e-12,8.707454136415133e-10,7.953387059808153e-16,1.3323171484905192e-09,1.0679124961570153e-11,1.0124194139560134e-09,7.913242321618917e-13,-2.826485604025721e-38,2.839361871892592e-38,7.394670611059718e-39,0.0,0.0,4.895611157876066e-05,-5.035153217628666e-05,-4.4626765559436874e-08,4.277777680587985e-08,-4.3024160917131693e-08,4.2961553869716216e-08,1.247185006717233e-09,2.1435727803657978e-08,2.586203982104207e-39,0.0,1.4941437189565516e-29,0.0,9.84048011086592e-44,6.559218583957335e-06,1.0763234827876999e-07,1.0864319677320915e-31,2.395506630229425e-37,7.35932663635047e-48,6.553908287371882e-06,1.0893473637272732e-07,2.5638949837476185e-39,6.107137245655133e-50,6.553261160726048e-06,1.0767736571387168e-07,-2.242740270363355e-08,2.3431372145641237e-37,7.262037346371626e-48,2.5919668510891753e-39,6.197512138737844e-50
