milliseconds,s22,s36,s65,s93,s110,s113,s114,s117,s119,s123,s124,s126,s127,s128,s130,s132,s133,s150,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215
2700,0.0003332767862612892,0.0003332705853238915,0.00033327300445540266,4.593079060626619e-13,6.235767794448778e-13,1.8707388773207563e-10,6.406262948590114e-17,3.0352053812943266e-10,1.460660289970748e-12,1.4700081116698486e-10,1.4508782249258024e-13,4.717719390287419e-41,1.83964989553628e-40,-3.99611223776587e-41,0.0,0.0,2.7620814342919235e-05,-2.6307318097786278e-05,-1.6820772793662165e-08,1.567134509966136e-08,-1.5922959251656364e-08,1.7494330294357452e-08,3.325483238456271e-10,1.0418122053691644e-08,2.1674723007877186e-41,0.0,2.2804492187929147e-31,0.0,-6.114609674821384e-46,6.6055108955384325e-06,5.9210880918755126e-08,-1.0017249333641022e-35,5.6364374280446824e-39,3.9631949095069275e-50,6.610109323995824e-06,6.12478809237066e-08,1.9180491624786758e-41,4.1206764274437944e-54,6.603805048093638e-06,6.029597122398154e-08,-9.948162403886903e-09,4.8311706417551944e-39,1.0634681394892151e-49,-2.4806085693440847e-41,5.823332165765704e-52
2800,0.00033327327831480646,0.0003332726419972634,0.00033326923307408805,7.651848748937022e-13,7.339750102048164e-13,2.1665837247482612e-10,6.414755598971659e-17,3.1432267607210536e-10,1.4771612115078143e-12,1.9867206017680044e-10,1.2699877999985051e-13,1.1235249939338402e-40,6.688257491668985e-40,-7.13375628270285e-41,0.0,0.0,2.7092808785404854e-05,-2.9445650110886748e-05,-1.7885766277590296e-08,1.8057520489990115e-08,-1.9004641170646975e-08,1.7003959429613577e-08,3.731820804086539e-10,1.0091517078736778e-08,-9.536522367114385e-42,0.0,-2.7503225015755544e-32,0.0,-1.7662378394507434e-45,6.605808248695365e-06,6.47814134925007e-08,1.2772155182596324e-33,6.39045018913948e-39,7.847561493451856e-50,6.607513361206756e-06,5.9013031623626076e-08,-2.756650182471658e-41,1.0461005395834273e-51,6.6077397792847494e-06,6.032028070719935e-08,-1.0525340689357747e-08,4.6141578168469666e-39,-9.98145725057304e-50,1.101216071826756e-41,1.7124622856261182e-53
2900,0.00033327029501280627,0.0003332660513517224,0.00033326599247846065,7.099018082239477e-13,7.668646775050374e-13,2.4598903818716235e-10,6.941733063971429e-17,3.2863438776464355e-10,1.9214510796121413e-12,2.0760444413797098e-10,1.3548591029031127e-13,-5.650891414640175e-40,4.816132217887855e-41,-2.2349848683185197e-41,0.0,0.0,3.0180934245497342e-05,-2.8372844509784693e-05,-2.000167693074036e-08,1.9051794316126233e-08,-1.7942125465022788e-08,1.825829148565265e-08,4.045917495538152e-10,1.0985043319175027e-08,4.0106047249082917e-41,0.0,5.186663160715411e-32,0.0,-2.981486011917467e-46,6.601784737652681e-06,6.552609052024143e-08,-3.2465693119710414e-34,-2.068862793838919e-39,-7.272394115898658e-50,6.601117055711892e-06,6.570377173812483e-08,5.916483199282156e-41,-1.21137308491207e-51,6.602121256788553e-06,6.15160941095033e-08,-1.1240261134163281e-08,-1.1326456221176264e-39,-6.120115975764215e-50,6.577919308469147e-41,1.2907622792171006e-51
3000,0.00033326627402002155,0.00033326815743071593,0.0003332681913475909,7.366392534117216e-13,9.926354126232193e-13,2.7335152818026633e-10,8.032614391978194e-17,4.155010104278334e-10,2.0925379193463985e-12,2.3746714377606604e-10,1.8558285276016547e-13,-7.0796736361318086e-40,-1.0825644234026365e-40,5.387559343861649e-41,0.0,0.0,3.1458661214729755e-05,-3.006941487403344e-05,-2.065417235860805e-08,1.911909900699207e-08,-2.060979527547146e-08,1.8961375117276096e-08,3.8704667425687417e-10,1.1294136770608952e-08,-4.0805334477985586e-41,0.0,4.960223615012973e-32,0.0,1.67176240083197e-45,6.598590352261846e-06,6.921387607704483e-08,2.073768463742903e-33,3.0011642420848313e-39,1.5918142762746767e-49,6.600369269967685e-06,6.868631455956902e-08,-1.8730824229058172e-41,6.026993390832598e-52,6.5986492287201e-06,6.473790322813973e-08,-1.1340143894356285e-08,5.3555275452342493e-39,-7.902078160350197e-50,1.2940212898683243e-41,-1.1725256564486456e-51
3100,0.00033326442919573,0.00033326394525950536,0.0003332676888586021,1.037992124891823e-12,9.574995223690653e-13,2.774659753432266e-10,1.173166518768166e-16,4.607818240367193e-10,2.447595030027231e-12,2.3382573026650866e-10,1.843707125408964e-13,-6.168088247287531e-40,9.353331508176215e-41,-3.419544339709356e-41,0.0,0.0,3.0508731120678427e-05,-2.9606567048818563e-05,-2.004523505942382e-08,1.937466230166286e-08,-2.070979744856391e-08,2.039341812471774e-08,4.776966404105e-10,1.2169904419514157e-08,-2.383818345560287e-41,0.0,6.055068798655615e-32,0.0,1.1681225396166009e-45,6.598438637042026e-06,6.758292329865542e-08,2.300058058640806e-33,-7.153333546433837e-40,-9.843691646189446e-50,6.601264663098032e-06,7.155557420295946e-08,1.189698615687382e-41,3.763620350109343e-52,6.5967187439457875e-06,6.886116758356955e-08,-1.1952793058401583e-08,8.976460078679735e-40,1.45857407389424e-50,-6.750794613511429e-42,3.069826794955219e-52
3200,0.00033325999966228543,0.000333261853056537,0.00033326063909361824,1.253501065913491e-12,1.1930230214345816e-12,2.8606135565283455e-10,1.0660788635543266e-16,4.988534239140468e-10,2.371142507984698e-12,2.644987472330622e-10,1.94715731553919e-13,-4.882281038132672e-40,1.099386643366055e-39,1.3159963791430339e-40,0.0,0.0,3.100801092367355e-05,-3.08041999710312e-05,-2.1778058527101182e-08,2.2051434397031583e-08,-2.2280478748563493e-08,2.274171232800109e-08,4.799839226751119e-10,1.2756210325262243e-08,-2.1785419237693998e-41,0.0,6.285621834711125e-31,0.0,-1.4263616959504378e-45,6.5959365329906455e-06,7.065210178374661e-08,4.67010236402273e-33,5.6755132167673515e-39,-6.338734560557071e-50,6.592897411866526e-06,6.775990549753578e-08,8.121457870209414e-41,5.5726349219474685e-52,6.595712193812589e-06,7.340015930685525e-08,-1.2798204650712199e-08,7.6674565791448e-39,8.053047557861827e-50,7.189515422042945e-41,-1.0337865804468177e-51
3300,0.00033326010168074167,0.0003332626097138805,0.0003332619575631486,1.1261682082164125e-12,1.2155423121824786e-12,2.947779048848155e-10,1.656254393907612e-16,4.884558662862942e-10,2.85634201218485e-12,2.701567530119291e-10,2.0537155382091673e-13,-7.893880198676929e-40,8.996162230007443e-41,1.5015866431364912e-40,0.0,0.0,3.413872069348822e-05,-3.3263749398584884e-05,-2.3975850076323083e-08,2.3605844804812504e-08,-2.29998283628248e-08,2.280706722247695e-08,5.128931249329557e-10,1.2932826842504322e-08,7.298240658104616e-41,0.0,3.2811794538067885e-31,0.0,-7.604880956885532e-46,6.592422950810994e-06,7.432602126147105e-08,1.1884568047388428e-33,3.978627362576592e-39,-8.68659144649896e-50,6.591365632607437e-06,7.055122211754903e-08,-1.447272420359203e-41,1.2510582860780556e-51,6.594621824480147e-06,7.615293710460436e-08,-1.3437748262827339e-08,8.323244846069089e-40,-1.1335523187989418e-49,8.641717733858115e-41,4.657295699040207e-52
3400,0.0003332609752829761,0.0003332567481284497,0.00033325816622500285,1.3479224034077492e-12,1.405464941945077e-12,3.4310796764499366e-10,1.5368404942887508e-16,5.020757636508441e-10,3.1227283260716765e-12,3.0805045018152455e-10,2.331780120396522e-13,-1.1460576303369767e-39,4.80587574050811e-40,1.836535793257164e-40,0.0,0.0,3.498413751133404e-05,-3.542881470743108e-05,-2.447283136166411e-08,2.4448439431735756e-08,-2.3525847000388318e-08,2.3103334858719265e-08,5.676169288206362e-10,1.2759952469758083e-08,5.08722402062463e-41,0.0,5.659791060132037e-31,0.0,2.3197222033322854e-45,6.592560344868663e-06,7.698797341337235e-08,2.4647551296239618e-33,7.032277124562189e-39,-1.7313199996132918e-50,6.589413476027017e-06,7.184373635152544e-08,3.6885760814722685e-41,1.5042516448108595e-52,6.589212039622064e-06,7.313744857625881e-08,-1.3622744583268823e-08,6.931380084455766e-39,1.40806732058755e-49,3.9306473559807076e-41,4.5381423008154104e-52
3500,0.00033325852503268835,0.00033325921989091676,0.00033325505035409944,1.4211615288985772e-12,1.7473182025617748e-12,3.814263369115322e-10,1.8201681960225394e-16,5.701486638649312e-10,3.2827018770777444e-12,3.110243257468112e-10,2.8596562546243333e-13,-1.1155701287839436e-39,8.587978522805574e-40,3.1691220275977015e-40,0.0,0.0,3.4078964807489145e-05,-3.436392041039462e-05,-2.6355610219503618e-08,2.5370145792618387e-08,-2.473663614118738e-08,2.4462472436740004e-08,5.799554003021699e-10,1.402441878222548e-08,7.742415116381416e-41,0.0,8.826514485619454e-31,0.0,-1.080221545513182e-45,6.5910226799849205e-06,7.50863582787739e-08,3.8645469653071296e-33,9.928058081970591e-39,1.1637422223769548e-49,6.588646285599524e-06,7.451652441921578e-08,1.0387632420159529e-40,-6.001149678001506e-52,6.587664756263406e-06,7.55024763031816e-08,-1.3665547139842464e-08,3.6852569481806975e-39,4.468845172614753e-50,6.753674753286755e-41,-9.222366872959643e-52
3600,0.00033325352306434725,0.00033325538184187156,0.00033325564276019063,1.8441217807842727e-12,1.686763561948187e-12,3.986553520841517e-10,1.8865367707125437e-16,6.221866500924784e-10,3.5199665902734623e-12,3.602086952085005e-10,2.731980364241176e-13,-1.952418797379118e-39,1.2604966269452293e-39,4.098914042807924e-40,0.0,0.0,3.465153279775345e-05,-3.6608711646659596e-05,-2.7517330365304045e-08,2.6050523638497025e-08,-2.52667436875655e-08,2.66513552073438e-08,6.077604366808143e-10,1.4283504272008942e-08,4.233378422559182e-41,0.0,9.123197274568853e-31,0.0,1.2325136036240936e-45,6.585022326196782e-06,7.903273925370209e-08,8.044097468131656e-33,1.4826485336835253e-38,6.839082556325527e-50,6.588120962958775e-06,8.218761849638579e-08,9.506640753151739e-41,1.446647661938209e-51,6.585767030071652e-06,7.868257965185813e-08,-1.5224623802028774e-08,8.786388951462578e-39,7.423256918708404e-50,4.2013985358357773e-41,-2.0773295820094536e-52
3700,0.00033324993622937325,0.0003332495178693962,0.0003332486537474744,1.990502482394145e-12,1.7929308329377756e-12,3.956707283032173e-10,2.451284641669709e-16,6.696112534575924e-10,3.6619856995472464e-12,3.7682593225034687e-10,3.2904748089055893e-13,-2.4930241281260174e-39,1.4600269875823426e-39,5.6431230537594224e-40,0.0,0.0,3.7414799113774235e-05,-3.6001870108059716e-05,-2.6978243239159766e-08,2.7382348020482992e-08,-2.7632253097243995e-08,2.5705233107826198e-08,6.108603360489217e-10,1.4972870051527793e-08,7.806105178078757e-41,0.0,1.1506914868812641e-30,0.0,3.061279539261477e-45,6.58514040671454e-06,8.193577238000649e-08,8.353455363884264e-33,1.5162648331447237e-38,2.812411485854031e-50,6.587594223776144e-06,7.995395127488598e-08,1.2517358336855606e-40,3.466138229914747e-52,6.583160262975229e-06,8.103301770413414e-08,-1.5514408884088326e-08,1.805420406320166e-38,2.248056821518077e-49,9.26721528014618e-41,-1.8310129486913416e-52
3800,0.0003332514926326276,0.00033324765694070973,0.0003332505753922994,2.2554579899024954e-12,2.2115540597161848e-12,4.254524165745991e-10,2.7000429474132996e-16,6.95707818867577e-10,4.549795203078458e-12,4.104925938220215e-10,3.551180154584668e-13,-2.7496269490368776e-39,1.767081681085085e-39,4.160165099997954e-40,0.0,0.0,3.8734547088980854e-05,-3.883090876211786e-05,-2.8971956340941934e-08,2.6692138393467106e-08,-2.942407137074526e-08,2.7077421710274733e-08,6.781266270681273e-10,1.570050067461462e-08,1.4962358836275645e-40,0.0,1.592408890143786e-30,0.0,1.9026067305189595e-45,6.580283846246714e-06,8.24400636499434e-08,8.979267033346023e-33,1.9959818833824646e-38,9.226573530752196e-50,6.580785999135254e-06,8.139739052651654e-08,2.0011865424977056e-40,3.954805208075524e-52,6.580556592783615e-06,8.581046738091085e-08,-1.5807091508280367e-08,2.3248719230497697e-38,2.9495626875677053e-49,1.0538708486038783e-40,1.4760520444047236e-51
3900,0.00033324857322530806,0.0003332474964315784,0.0003332495100279054,2.228799823199325e-12,2.3194324526896546e-12,4.789581571099393e-10,2.8195134002237577e-16,7.388916994775291e-10,4.409281275655784e-12,4.714850284788698e-10,3.7939614803296746e-13,-3.187862841867461e-39,3.10730968652495e-39,5.8986962273660106e-40,0.0,0.0,3.765213059960343e-05,-3.9728626607419675e-05,-3.0147966607451414e-08,2.9075206263898356e-08,-2.8620936821918e-08,2.983507203159358e-08,7.319814161523247e-10,1.6060071885350265e-08,1.893843912156757e-40,0.0,2.3782272261066077e-30,0.0,5.743914306214159e-45,6.5775992298410774e-06,8.900649119240043e-08,1.1832769575139109e-32,2.089089290259637e-38,2.4548287318671718e-49,6.577971558183794e-06,8.580518792247475e-08,1.4103679668178957e-40,1.9449941850401978e-51,6.58236703128464e-06,8.914981132439779e-08,-1.6706331905430734e-08,2.391457477213675e-38,3.559639262164316e-49,2.070443593692524e-40,2.024564303810488e-51
4000,0.0003332458330535346,0.0003332466971184174,0.00033324822200118666,2.3907920697100315e-12,2.6147237001485e-12,4.958422225078364e-10,3.051600949465954e-16,8.308328629253658e-10,5.055893073141222e-12,4.76967459083789e-10,4.060360423357132e-13,-3.576054206405645e-39,3.226205620691387e-39,7.516832160634946e-40,0.0,0.0,3.852757179439236e-05,-3.972080023529881e-05,-3.1443142687289625e-08,3.024697487068312e-08,-3.006350529432653e-08,3.1551054790590615e-08,7.761962699988041e-10,1.630231909188172e-08,1.3253622304341245e-40,0.0,2.5958014537381496e-30,0.0,4.374354430274324e-45,6.5790253071139975e-06,8.559917547064794e-08,1.6148051841361154e-32,3.284669433099117e-38,4.738555035773366e-49,6.5814396140936794e-06,9.136794332248017e-08,2.26290127563907e-40,1.9543073652777838e-51,6.5783758185143545e-06,9.00368548695844e-08,-1.7317662869387104e-08,2.7120378128620197e-38,4.516470548441184e-49,2.5692963464403716e-40,2.0559358978799e-51
4100,0.00033324276003560263,0.0003332423927062047,0.0003332424575777712,2.7652575924223908e-12,2.784339584531864e-12,5.181005580143426e-10,3.419436583535909e-16,8.345658587188517e-10,5.671976254646635e-12,5.397933013307233e-10,4.354195552929518e-13,-4.1472583880077336e-39,4.276054496427766e-39,1.0445527280492772e-39,0.0,0.0,4.2462539973070585e-05,-4.13421356095009e-05,-3.209507166940825e-08,3.0709121240324836e-08,-3.119104168877902e-08,3.221488339836222e-08,7.724448567146972e-10,1.6622138615065873e-08,1.883901236565376e-40,0.0,3.0128363103167593e-30,0.0,8.718127697313099e-45,6.576897022440938e-06,8.970931012421688e-08,2.1096358238454131e-32,3.485365780483313e-38,4.227358284128131e-49,6.578843367095143e-06,8.913695361115782e-08,3.449723280981703e-40,3.509054768950969e-51,6.577726261219971e-06,9.20493131561992e-08,-1.7801852101415396e-08,3.286356978559921e-38,3.479011475853012e-49,2.96194334128793e-40,4.194296345908084e-51
4200,0.0003332380724638395,0.00033324342347255064,0.0003332420350442632,3.0455220924018526e-12,2.909336442641028e-12,5.618591560543918e-10,3.682000495173888e-16,8.972542900340322e-10,5.93469986618325e-12,5.886095906190834e-10,4.3947480303775616e-13,-5.8177278758195774e-39,5.100171158017773e-39,1.4229596856840205e-39,0.0,0.0,4.3009709008591225e-05,-4.175619448728082e-05,-3.3731252698729847e-08,3.2182164689516e-08,-3.4110078534639114e-08,3.2501079160145975e-08,8.654539112578187e-10,1.642099003417247e-08,3.1772328232711044e-40,0.0,3.707442273149742e-30,0.0,8.197570123038387e-45,6.571982856163785e-06,9.057076320570689e-08,2.2454466936035753e-32,4.707748558703278e-38,4.680734523039581e-49,6.573859839095722e-06,9.511171776420306e-08,4.0380869522951135e-40,4.367956326290719e-51,6.573648351081395e-06,9.146755927327525e-08,-1.7589758990036514e-08,4.885529902800536e-38,5.627778976049637e-49,3.3747057418616406e-40,3.741359808003382e-51
4300,0.00033323753552700795,0.0003332398928189208,0.0003332371257448756,3.3773905174810214e-12,3.107815734467817e-12,5.811247575000736e-10,4.2739905038190426e-16,9.45283126734077e-10,6.514455141059157e-12,6.159396174044765e-10,4.899603598444271e-13,-7.385137190993073e-39,7.087493398649438e-39,1.6441592779373177e-39,0.0,0.0,4.221763688653309e-05,-4.433195799071385e-05,-3.569404464720477e-08,3.3927661789687175e-08,-3.4970238112030594e-08,3.4179066048763805e-08,9.066331612932063e-10,1.754157677627928e-08,4.081115269890406e-40,0.0,4.651977117270046e-30,0.0,1.3097155979876242e-44,6.568907377329151e-06,9.564827648320385e-08,2.890246477664313e-32,5.308262772303889e-38,8.657540271819684e-49,6.572491142950472e-06,9.498154901699866e-08,4.878947133289412e-40,5.761814118055205e-51,6.574118390001818e-06,9.258597532914964e-08,-1.8221804765014336e-08,6.131854729351469e-38,7.454627427734742e-49,4.702934852644125e-40,6.486959034910468e-51
4400,0.0003332390878976837,0.00033323358434422465,0.0003332390996594338,3.844664756002027e-12,3.474415291157235e-12,6.483235276756581e-10,4.548841987628562e-16,9.779583967627636e-10,7.077060238593052e-12,6.691534242814079e-10,5.146125151560153e-13,-8.933156581229554e-39,8.416629794964601e-39,2.054160965270613e-39,0.0,0.0,4.541118171828386e-05,-4.430457268655233e-05,-3.550967798307363e-08,3.552004909973845e-08,-3.615251298143715e-08,3.619761732181413e-08,9.104980306464925e-10,1.7833395583363487e-08,5.990307150840633e-40,0.0,5.523114235436276e-30,0.0,1.9109488602819435e-44,6.570456639960339e-06,9.750889388625103e-08,3.339963272183396e-32,7.387826556841079e-38,1.3272450492638612e-48,6.570796920500584e-06,9.832950191555477e-08,5.9919783674596226e-40,1.0791108365255044e-50,6.571646808006432e-06,9.851513035782661e-08,-1.8334990316165234e-08,7.439600010812322e-38,1.4313436114398496e-48,6.452915598220349e-40,9.036683307207419e-51
4500,0.00033323673158013745,0.00033323084467268244,0.0003332360799356068,4.035472754749672e-12,3.52579855665977e-12,6.833899983302956e-10,5.050872552777504e-16,1.0548311559361805e-09,7.756997848585241e-12,6.889569251705555e-10,5.870820708486154e-13,-1.0832801348901795e-38,1.1406218735557488e-38,2.8190498533939708e-39,0.0,0.0,4.414483731884301e-05,-4.451864647553499e-05,-3.759408359896774e-08,3.7183790021103703e-08,-3.652160365593442e-08,3.608299110908676e-08,9.408198686924195e-10,1.7874593595819048e-08,7.670902768409079e-40,0.0,6.619753484878892e-30,0.0,2.483021456041003e-44,6.564897004699284e-06,9.792042742935962e-08,4.536861694635045e-32,8.605593210456972e-38,1.9315994316342505e-48,6.5679219999536694e-06,1.0115340016344609e-07,8.502645960478685e-40,1.5661927999350192e-50,6.568732443799004e-06,9.689140223231736e-08,-2.0021518116707095e-08,9.381504567990518e-38,1.796595480149971e-48,8.244076473982666e-40,1.5693158730490434e-50
4600,0.0003332287212920512,0.0003332315106654838,0.00033322931407760197,4.5367626198788425e-12,3.840843475192445e-12,7.264852835490653e-10,5.704210666508815e-16,1.102487866996642e-09,8.336314352535374e-12,7.909279998428905e-10,6.117433843714933e-13,-1.3713281647266786e-38,1.34278805411193e-38,3.4467038741102075e-39,0.0,0.0,4.675107660050738e-05,-4.618204707472918e-05,-3.918034631365724e-08,3.6682055085457304e-08,-3.797225059596488e-08,3.824681142990695e-08,1.0522041707650553e-09,1.90011074845536e-08,9.840794280618372e-40,0.0,8.085034390483314e-30,0.0,3.5688613456638743e-44,6.566781880724401e-06,1.0389725014421951e-07,5.477210167422573e-32,1.0744823707424247e-37,2.7322397662589886e-48,6.565290692151037e-06,1.0440912838622511e-07,1.0942276768859333e-39,1.977944783794201e-50,6.565038579065879e-06,1.0159862267042135e-07,-2.023300932538833e-08,1.1181846336984987e-37,2.506780887914227e-48,1.0449808280464271e-39,2.118899592223495e-50
4700,0.00033322819983873034,0.0003332322596097282,0.0003332283073119158,4.84441062127158e-12,4.339018527407429e-12,7.344119690926188e-10,6.182073167660267e-16,1.2036689365836625e-09,8.464430094006468e-12,8.166613663097609e-10,6.357979824810485e-13,-1.69106395243568e-38,1.6706620288641083e-38,4.109700264849315e-39,0.0,0.0,4.623819155637079e-05,-4.745090787689484e-05,-3.943212551778356e-08,3.928023303781104e-08,-3.8644049723445054e-08,3.892726122229847e-08,1.044071660383011e-09,1.9769811600541106e-08,1.3659332329813248e-39,0.0,9.256380990145487e-30,0.0,4.683940655737835e-44,6.560422295112858e-06,1.0352962370323039e-07,6.146902913730681e-32,1.4115808438051688e-37,3.581137903079296e-48,6.561578111445274e-06,1.0109767084570727e-07,1.3626135792008278e-39,2.8075408907790375e-50,6.561836444831599e-06,1.0150311408298125e-07,-2.0692692132877096e-08,1.4040865282510873e-37,3.430897351012958e-48,1.3400119908052664e-39,2.9212991775979837e-50
4800,0.0003332264231733155,0.0003332250738405963,0.0003332269643946921,5.311843978997051e-12,4.676932777443441e-12,7.571156482370211e-10,6.601868050729704e-16,1.2670134288307692e-09,9.497796634633962e-12,8.515573588878587e-10,6.90130063807219e-13,-2.0456059774547902e-38,1.9647574467062473e-38,4.991008864973605e-39,0.0,0.0,4.859629777726815e-05,-4.764896908307534e-05,-4.2159148217443126e-08,4.125082802528061e-08,-4.0240953166026476e-08,4.1546568664543725e-08,1.127406991411605e-09,2.035660797454435e-08,1.6487065848517183e-39,0.0,1.118345111682634e-29,0.0,6.265336986000545e-44,6.5622649717829845e-06,1.0858431866781616e-07,7.430026494728725e-32,1.632949884433739e-37,4.408286188828244e-48,6.558719996975557e-06,1.0877387888080115e-07,1.7085716613412088e-39,3.802606515187833e-50,6.560667794414565e-06,1.0584279600535e-07,-2.0771306152502822e-08,1.6506117875087862e-37,4.375303790942771e-48,1.7075133047596258e-39,3.6149083411263083e-50
4900,0.00033322551470651985,0.0003332280927899761,0.0003332282163110254,5.508760198994668e-12,4.733439503488961e-12,8.204628009117828e-10,7.4656745612478715e-16,1.2942088516851996e-09,9.836413527632073e-12,9.259917566815701e-10,7.307848313081217e-13,-2.3745214441912664e-38,2.432768362798542e-38,6.351730112698706e-39,0.0,0.0,4.89368222381594e-05,-4.766434750891441e-05,-4.273138772137576e-08,4.164164227545766e-08,-4.246827006378446e-08,4.2120015657149076e-08,1.195626819669683e-09,2.029896951009035e-08,2.046016263027004e-39,0.0,1.275296333966678e-29,0.0,7.691810117925119e-44,6.55547372617376e-06,1.0973078898715569e-07,9.243649245540372e-32,2.021075721080298e-37,5.799337841766389e-48,6.557273558831019e-06,1.0762102689325238e-07,2.0696398705794755e-39,4.800315027267454e-50,6.555692186377628e-06,1.104808047642026e-07,-2.2140739610788486e-08,1.9927149432215033e-37,5.567735293113157e-48,2.1190422090465203e-39,4.754256618099489e-50
5000,0.00033322160442084446,0.00033322471361817797,0.00033322605273187507,6.1238388205466074e-12,5.096997949793901e-12,8.773633253978947e-10,8.086752133043211e-16,1.365913490408807e-09,1.044431688940876e-11,1.0012983482432788e-09,7.675636283713833e-13,-2.9314467129791865e-38,2.8827366960958474e-38,7.345587800283166e-39,0.0,0.0,5.027157690123198e-05,-5.038533376435959e-05,-4.491626562523862e-08,4.343746646486723e-08,-4.331627857935129e-08,4.2582203737663675e-08,1.18785596750224e-09,2.098035213049402e-08,2.5672373923326692e-39,0.0,1.537783621324339e-29,0.0,9.81987021742154e-44,6.5568821167344044e-06,1.087699363040166e-07,1.0618263046233968e-31,2.311322468699938e-37,7.369144868686531e-48,6.556793113221113e-06,1.0767154711870387e-07,2.5526280321136154e-39,6.162004613927942e-50,6.5593258118706564e-06,1.1336547768909716e-07,-2.2569854923996236e-08,2.400121638563349e-37,7.280215066706264e-48,2.5193680737092607e-39,6.163593553735144e-50
