milliseconds,Fbna,FM,Thb,Fbni,C0,C1,C2
1500,0.11109859022920211,0.14271439161053734,0.9995925318849885,2.407296319383934,3.2888564903396285e-05,0.00015333052089142862,0.00019378504719456976
1600,0.10779373128084671,0.14244385748090255,0.9996152994860716,2.393748646089846,3.253526824346079e-05,0.00016555404498589795,0.0001943396832999902
1700,0.12168939409531106,0.1403241907228968,0.9996024952444854,2.4001207713033255,3.1855460691168786e-05,0.00017522024216761774,0.00022614601450017004
1800,0.12616835658769127,0.14197372816991102,0.9995861592615741,2.3803268535225004,3.224713083751959e-05,0.0001796423449067842,0.00022046385656592648
1900,0.12080605546584854,0.14404295847289977,0.9995715267974304,2.380839342068383,3.1663581063703336e-05,0.00017896198537372383,0.00024285281724910343
2000,0.1268216109131434,0.14694369345134134,0.9995339914071262,2.377487887163758,3.2246453636251795e-05,0.00018702217304599505,0.00025194791676256786
2100,0.13647452931000828,0.14420650459667908,0.9995309722490426,2.3707698910393544,3.202854649622934e-05,0.00019031637689657487,0.00024252137400567145
2200,0.13985362588774553,0.1462879076932621,0.999505519323671,2.3696085699758247,3.210355901968906e-05,0.0001912224753379168,0.00026851315181112683
2300,0.14455243140602828,0.14682622294970005,0.9995206928923993,2.3456075348112706,3.1882181098490835e-05,0.00019557690499934113,0.0002580765699665865
2400,0.14812307517825013,0.14853073223555815,0.9995079726709881,2.3567388968274887,3.155192305690404e-05,0.0002096387877012703,0.00026680976563968746
2500,0.1558585661288261,0.15008403693983519,0.9994710030993936,2.3473916816976774,3.1572279130767425e-05,0.00020653961295851781,0.00029223542072550474
2600,0.15873092005209088,0.15218451919017048,0.9994789435704942,2.342467187504348,3.138230203733519e-05,0.00021513035186898505,0.00028597061305602985
2700,0.1694752801862345,0.15644033510705338,0.9994685647385951,2.321358078630891,3.1876597965319314e-05,0.0002250098009577153,0.00029412652347695907
2800,0.17280869306545382,0.15679453181135053,0.9994378124836968,2.3201755006391047,3.160838071841549e-05,0.0002222559823265409,0.0003144530425068884
2900,0.17787986392722843,0.15765299522807147,0.9994203125241401,2.3177750161127597,3.08832064981147e-05,0.00022584967146359057,0.0003212322028665919
3000,0.1830921508185825,0.1584619311266045,0.9994134547844288,2.313324464861292,3.0746674493683426e-05,0.00023080832878311574,0.0003393660036766884
3100,0.1795215941440289,0.16355490506233197,0.9993749584023321,2.309481060391192,3.0974051193476845e-05,0.000236898757171381,0.00033123507439954906
3200,0.18314449036805988,0.16510347080646423,0.9993527996489165,2.306016488364278,3.057293674830221e-05,0.0002457363741234845,0.00035188003075931214
3300,0.19270799657899115,0.16520054674238505,0.9993679095824585,2.285626811323327,3.134010484605373e-05,0.0002479286295209014,0.00036059314952255274
3400,0.19513196556844709,0.16984130512587176,0.9993452590316247,2.2891760132136048,3.126009271254954e-05,0.00024827821743847407,0.000387516744158158
3500,0.1972147459887318,0.17219042991568764,0.9993214225098015,2.2803139849830734,3.118938569183402e-05,0.00025252071169167147,0.00037526138708988385
3600,0.20397017024312952,0.17084875880831663,0.9993310581997136,2.283681052477317,3.090716146702846e-05,0.0002554582011328468,0.0004010161184428276
3700,0.20951378613574492,0.17709157351759738,0.9993113705324365,2.268475946426184,3.097462963923618e-05,0.00025916300413760337,0.00040084732172705783
3800,0.20201455801959614,0.17655355641812434,0.9992654540687996,2.2702453997613636,3.031524751586727e-05,0.0002682216592444992,0.00042282989606144407
3900,0.21597309648530066,0.17832502285122748,0.9992434444305411,2.258852843138716,3.0754922077163705e-05,0.0002662489532124688,0.00043379699736083256
4000,0.2178458211213734,0.18010747649072834,0.9992660354201489,2.253284780713865,3.0487860355279395e-05,0.00027580771765805477,0.00043595557053861805
4100,0.2230503342722575,0.18303804320859743,0.9992209704670648,2.2522832098116012,3.0263055737474455e-05,0.00027992064850601605,0.00045446756874117244
4200,0.2164775669735564,0.18639325370972049,0.9992052791198145,2.240909419876902,3.0262158876151095e-05,0.000280560314049146,0.0004648329058232856
4300,0.22107698672971526,0.18817373446331018,0.9991935627914248,2.227145592392485,3.0056367138897363e-05,0.0002869336903457605,0.0004939946520717544
4400,0.22536826049546307,0.19350867780071604,0.9991873310919651,2.2258361397379156,3.051628105313027e-05,0.0003015546364681821,0.0005107337883518596
4500,0.23328253967560916,0.19206322051543884,0.9991754001440661,2.2172749985481923,3.0260041862429188e-05,0.0002922738837150795,0.0005245990927373405
4600,0.2309272839210167,0.19507999255471473,0.9991326705896081,2.21000233563521,2.9787546289472708e-05,0.00030321550987337314,0.0005124399191890071
4700,0.23060856430287563,0.19847043369416428,0.9991068277514922,2.220515787088039,2.9640914005961463e-05,0.0003059698834446917,0.0005468529165052776
4800,0.2403746449488063,0.20329028757099077,0.9991181537640081,2.2106122348073347,2.9905963449966473e-05,0.00031646293682168354,0.0005404422195646841
4900,0.250652804789761,0.20526633979861958,0.9990960145645275,2.2010163425032605,2.9522341571276884e-05,0.0003199908458181281,0.0005687815778686722
5000,0.24874603016727703,0.20580138797111858,0.9990673865815572,2.189475814836474,2.930597075808591e-05,0.0003202143536304643,0.0005735473174485062
