milliseconds,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul
4100,0.09939352920339473,1.3834591761603513e-06,9.999995433502978,4.475480557006819e-06,0.00036402233705530156,0.0002400599525464152
4200,0.09936014977863498,1.3791343098162839e-06,9.999995560505752,4.714430812960637e-06,0.0003866367563612747,0.000236344706544904
4300,0.0993732367490578,1.4427585846567013e-06,9.999995230005352,4.681311152231202e-06,0.0003769877014431519,0.00025853258357877744
4400,0.099351324960456,1.41148681128438e-06,9.999995027826872,5.027459272007134e-06,0.0004019602640598474,0.0002505989852889884
4500,0.09932132933589005,1.3864736615355127e-06,9.999994916248205,5.060892995713848e-06,0.00039574361567763116,0.00026027682441714635
4600,0.09932708751288767,1.4538940973474458e-06,9.999994925434208,5.0963665497869695e-06,0.000422759240244116,0.0002608950179278602
4700,0.09928766519659532,1.4301626957081712e-06,9.999994670389855,5.502988204639718e-06,0.0004229117051082663,0.0002725147278035385
4800,0.09926039271578811,1.4243909423247076e-06,9.999994609809477,5.441367921031713e-06,0.0004474882189509519,0.0002718963816571722
4900,0.09926609101080532,1.4310066835969273e-06,9.999994350572493,5.606333004977532e-06,0.0004559243866274257,0.00028489098334728423
5000,0.0992547381249669,1.440260945912486e-06,9.999994392714228,5.786778048288232e-06,0.00045217241192517104,0.00029807485521668
