milliseconds,G0,G1,rA,I,rI,A,AI,A2,G2,G3
1800,1.0000526190287415,2.6800623604699483e-05,1.8452593892779647,3.2528238824552456,0.33344306007378344,20.078679992157312,0.12187451284488038,1.6931194317873872,0.0,0.0
1900,0.9998610825444219,0.0001879101325456568,1.6914779512357894,3.542362511950599,0.3531338242431609,22.28944221636905,1.4093766449220229,1.655117270298966,0.0,0.0
2000,0.999906170952029,9.435795925072654e-05,2.0386818918074985,3.7758570399693445,0.34978604863876184,21.594568405364132,0.7344044001492875,2.0357212300355205,0.0,0.0
2100,0.9999290069350854,0.00024177734503874455,2.044175054246896,4.364816204675975,0.3689277280612445,23.170285946365954,1.7286696169581082,1.4549445542589994,0.0,0.0
2200,0.9997316990326166,0.00041370308800338753,2.023406929400104,4.218853054716269,0.38294862836489024,26.99152503418614,2.009802851775192,1.9995838858755082,0.0,0.0
2300,0.9998151522300283,0.00012299805538222314,2.228341308074046,4.698933556359216,0.40547492451954537,28.850484367533586,1.9088570276473664,3.2792034759268986,0.0,0.0
2400,0.9997908667146225,0.0003471276032824087,2.212122860370823,4.690060675363857,0.43273217115357077,29.547080769234118,2.0198589772514803,2.9548817752331886,0.0,0.0
2500,0.9993926990612304,0.00044468636037558085,2.332764511393544,5.087060001590048,0.4211542650379492,31.463860775227516,2.6399137443455185,3.4801129617249975,0.0,0.0
2600,0.9996260271955576,0.000694598618869687,2.4023158116472523,5.144697545492411,0.44832171382126407,33.940767826526866,2.8707283620530117,3.924922681277482,0.0,0.0
2700,0.9994477233692463,0.0007648234399735719,2.4534752571487375,5.306683304103395,0.4748613444906372,38.528938335866776,3.8243630922871774,4.936509156066691,0.0,0.0
2800,0.9994124376739286,0.000622391396008293,2.5822415835047243,5.540635632660784,0.49196682853158535,37.45877188801939,3.456766810354401,4.671734482136143,0.0,0.0
2900,0.9992665139200555,0.0007206083097602493,2.756837938200838,5.870949639179261,0.5195456567082767,41.94413484759628,5.066257047413993,5.681099861319202,0.0,0.0
3000,0.9989597596688212,0.0011787118390320067,2.9470124544304737,5.8646349670531785,0.5096989799912082,43.08107936608021,4.7380738247597005,6.257971194198763,0.0,0.0
3100,0.9987133472176867,0.001144813528386048,2.9100730615722092,5.948893838716361,0.5174425614714426,46.31012061650986,5.404184788729799,7.838350717789774,0.0,0.0
3200,0.9987743352641549,0.001523216761307572,2.9723287270650554,6.349161302704452,0.5800349610347687,48.467716633364816,6.079116051416426,8.586096155437962,0.0,0.0
3300,0.9985618134711637,0.0013913644705602806,3.0244514895826504,6.395550859523825,0.5984520775729855,46.5385090823571,6.996341774371226,8.989814201816099,0.0,0.0
3400,0.998208117565192,0.0017411833889497625,3.2469878396063527,6.36345839499828,0.6153105741952772,50.47886095576306,7.576592650137514,9.163563736527404,0.0,0.0
3500,0.9979387922884461,0.0020629445162283367,3.263284250105429,6.554473657730273,0.6187733924906871,54.51092044695758,9.374037826672415,10.79968865770155,0.0,0.0
3600,0.9978542365791953,0.0022356535742611367,3.3720685945529807,6.443946278633521,0.6070385564906113,56.70839914495567,9.700553238816406,11.350419303648465,0.0,0.0
3700,0.9972766001903401,0.0027800119063215974,3.507945477878467,6.1419000704714986,0.6445240043988587,54.8551897671079,10.42051479226837,11.488221524580057,0.0,0.0
3800,0.9968682435686864,0.0029794320607778087,3.692842573418786,6.624877825918847,0.6720574497027713,56.647248720434014,10.735860195466259,13.048373376372846,0.0,0.0
3900,0.9965222896245322,0.0033312726346095725,3.552110039863134,6.5982932766526545,0.6920541465774992,61.64481054706814,11.427953154488192,14.050711455756211,0.0,0.0
4000,0.9963289358338411,0.0038387331742473084,3.658935737015068,6.610135171328556,0.7143003942791964,64.53743870194273,12.493616124876336,15.19003903722107,0.0,0.0
4100,0.9958266085906606,0.003938190301740232,3.770657303091595,6.461408672849777,0.7215209942554239,63.112791032688556,14.788918481110855,15.302064361165517,0.0,0.0
4200,0.9954152461845935,0.004468167147567719,4.074055753184549,6.196828554954778,0.7580286191836995,65.95420953337128,15.043875086655113,17.031842317647225,0.0,0.0
4300,0.9953777768834826,0.004842282754613628,4.048414296858171,6.243413884359996,0.7377874075965544,68.0496257618533,16.24230099367172,17.507198739583554,0.0,0.0
4400,0.9946727677755934,0.005435924260161348,4.003970619730372,6.285109554911817,0.7641084201620717,74.12061374995382,16.801767119767643,20.14742804870225,0.0,0.0
4500,0.9941735546875797,0.005787744818436619,4.100266550277547,6.4946452986625935,0.7756972151909495,76.45824554141022,17.856181710579836,20.531841937118156,0.0,0.0
4600,0.9937141387053436,0.006269241734340149,4.229751412593932,6.216713110296707,0.8058770452193996,75.36081211419463,20.217762139351528,21.533950896588568,0.0,0.0
4700,0.9934043546457667,0.006629541047153825,4.302498013913244,6.1870838833604385,0.820322096740958,80.2764984827142,21.265138650180592,23.56917474640424,0.0,0.0
4800,0.9926587297716468,0.007555409271324108,4.36425107666859,6.487333787820809,0.835237368390916,78.01341633441575,22.148469837883027,24.479240069392542,0.0,0.0
4900,0.9921158688302454,0.008267938710565562,4.693517187309254,6.391395334051009,0.8931952090073387,80.18696727288322,23.720815368872827,25.552894778849293,0.0,0.0
5000,0.9912130633828874,0.008691292118231863,4.708094568077302,6.303996874017823,0.9188231161611567,83.15346937130042,23.785724444283463,27.75200399762939,0.0,0.0
