milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.420610444917771e-06,7.433361151252848e-11,1.9044353155606994e-10,3.108515106363132e-11,3.6744114875268434e-09,1.2017013232626737e-10,1.2017149516371375e-10,1.201706069726422e-10,1.2017244802022015e-10,1.2017054225972926e-10,1.2017317136723062e-10,1.2017328448566878e-10,1.2017059556311227e-10,5.517062312370286e-10,2.426700151708127e-10,2.428200068263695e-10,2.1885072802389363e-10,2.1885073191930138e-10,2.1885072753793593e-10,2.188507303084852e-10,1.0220899935541232e-07,1.686646155364196e-10,5.255705366225729e-11,2.1191790724041624e-10,3.755653211806031e-09,1.22828309631767e-10,1.2282691997036257e-10,1.2282917998912459e-10,1.2282749170333266e-10,1.2282820630606302e-10,1.2282699164808712e-10,1.2282669706038424e-10,1.2282886263949122e-10,2.4148274832293158e-11,2.4148274544596617e-11,2.4148270776489687e-11,2.4148271045701237e-11,3.253346647771116e-13,1.8085326175071292e-13,4.284391193442263e-05,1.6546080851372931e-07,1.4952124977619284e-06,7.00953272696331e-06,7.346578235535613e-09,1.3642481302458048e-08,5.025517679236733e-08,4.556092784462406e-07,1.1411106376727834e-07,1.0038126625579028e-08,9.386096849566579e-07,1.510114835168553e-09,7.105546498240094e-06,9.623179906034633e-05,7.586828888010744e-07,1.1793073603758878e-05,2.431912368080291e-07,8.609803979074334e-07,4.716486593980432e-07
3000,5.420605983687505e-06,7.4329525463095e-11,1.9044221878940983e-10,3.108340783484055e-11,3.6743312664081094e-09,1.2016944204374678e-10,1.2016982736410544e-10,1.2017092565313798e-10,1.2016877237768464e-10,1.2017004682582078e-10,1.2016818329172642e-10,1.2016803818239868e-10,1.2017067976031668e-10,5.517063416728641e-10,2.426700152510947e-10,2.4282000688990097e-10,2.188507314386229e-10,2.1885073119470763e-10,2.1885073792406376e-10,2.1885074357502623e-10,1.0221318779759948e-07,1.6866642304881785e-10,5.255725982847715e-11,2.1191940979531975e-10,3.755656277512033e-09,1.2283128366039228e-10,1.2283205004634474e-10,1.2282947578835828e-10,1.2283080243991573e-10,1.2283207383205532e-10,1.2282951125972749e-10,1.228310206043326e-10,1.2282900069412545e-10,2.414826384590849e-11,2.4148261784763715e-11,2.414825896740658e-11,2.4148258128455447e-11,3.2533450222302413e-13,1.808531296497326e-13,4.284391399006642e-05,1.6546081907242289e-07,1.4952510988923807e-06,7.00953369610867e-06,7.346757056202328e-09,1.3642428165408668e-08,5.025542358833256e-08,4.556124949345448e-07,1.1411117601540958e-07,1.003815289868695e-08,9.386096697361932e-07,1.5101151535218088e-09,7.1055486513016636e-06,9.623180735971553e-05,7.586832654102493e-07,1.1793081163216353e-05,2.4319131641223723e-07,8.609806269409335e-07,4.716597128847482e-07
3100,5.420604677375998e-06,7.432927867323126e-11,1.9044062795456306e-10,3.108295933132799e-11,3.674235714232571e-09,1.2016770340926018e-10,1.2016762148312717e-10,1.2016572836340508e-10,1.2016621760707007e-10,1.201686727060793e-10,1.2016742830587242e-10,1.2016874202001174e-10,1.2016582250925784e-10,5.5170611841206e-10,2.426700154918441e-10,2.4282000686561857e-10,2.188507418695936e-10,2.188507519434347e-10,2.1885073657576042e-10,2.1885074927082784e-10,1.0222055621745574e-07,1.6867013901564626e-10,5.255817766819774e-11,2.1191997740204396e-10,3.755741211271803e-09,1.2283154165438988e-10,1.2283290607422084e-10,1.228335049286362e-10,1.2283351764218532e-10,1.2283423178566224e-10,1.2283311450452584e-10,1.2283318757430384e-10,1.228333119392472e-10,2.4148252923990756e-11,2.414825047169999e-11,2.414825828967367e-11,2.4148257438578364e-11,3.253343895490244e-13,1.808530466857532e-13,4.284395590646004e-05,1.6546085873859096e-07,1.4953078619728736e-06,7.009542649974748e-06,7.3471758859361886e-09,1.3642276925524408e-08,5.025561034012763e-08,4.556128476231026e-07,1.141115187547877e-07,1.0038158605097012e-08,9.386096593334281e-07,1.510115710831989e-09,7.105554739598928e-06,9.623190864209518e-05,7.586833120181984e-07,1.1793084923418684e-05,2.4319131765864896e-07,8.609809129655701e-07,4.716727415693642e-07
3200,5.4206041211771775e-06,7.432624555558704e-11,1.9043805689035946e-10,3.108226252768129e-11,3.6742051113137177e-09,1.2016374956511585e-10,1.2016515319234048e-10,1.2016590151379728e-10,1.2016471415733138e-10,1.2016577838785572e-10,1.201664298898095e-10,1.2016374326206116e-10,1.2016443236248763e-10,5.517057627683451e-10,2.4267001553088686e-10,2.428200069524941e-10,2.1885075428939403e-10,2.1885074724274421e-10,2.1885075963518246e-10,2.1885075317166654e-10,1.0221943605161269e-07,1.6867144600289505e-10,5.2561376900237744e-11,2.1192120868450488e-10,3.755803772505289e-09,1.2283572307156227e-10,1.2283558906784946e-10,1.2283481863317205e-10,1.2283478447794666e-10,1.2283595599902264e-10,1.228359871795072e-10,1.2283439110617614e-10,1.2283442174520662e-10,2.4148247881962582e-11,2.4148239361318207e-11,2.414824145931265e-11,2.414825394278111e-11,3.2533449442583736e-13,1.8085298039727724e-13,4.2843965580527e-05,1.6546088138371635e-07,1.49538324298947e-06,7.00954714560204e-06,7.347495843756787e-09,1.3642256426243588e-08,5.02558598517167e-08,4.5561736908172045e-07,1.1411188409138844e-07,1.0038188837041691e-08,9.386096494741528e-07,1.5101160691509035e-09,7.10555742731959e-06,9.62319548319566e-05,7.586836532804407e-07,1.179309358925171e-05,2.4319138924141853e-07,8.609811122654697e-07,4.7169068367185706e-07
3300,5.42060129482655e-06,7.432445461946992e-11,1.9043657867258324e-10,3.10803822072875e-11,3.6741538085810358e-09,1.201623105930107e-10,1.2016450549030524e-10,1.2016380562536146e-10,1.2016280450096769e-10,1.2016232529583504e-10,1.201614583810277e-10,1.2016150155005162e-10,1.2016236180223082e-10,5.517055042123288e-10,2.4267001576537974e-10,2.42820006998412e-10,2.188507715644107e-10,2.188507596078338e-10,2.1885075784302455e-10,2.1885076975034385e-10,1.0222233700750012e-07,1.6867379578091255e-10,5.256158836786557e-11,2.1192237513386991e-10,3.755833447870394e-09,1.2283741495872725e-10,1.228366692720739e-10,1.2283764129750338e-10,1.2283525250591306e-10,1.2283576211456817e-10,1.2283801053228172e-10,1.228370521634821e-10,1.228374596157168e-10,2.4148243153668505e-11,2.41482420736878e-11,2.414823814726785e-11,2.414824184789462e-11,3.253341174646805e-13,1.8085289354285453e-13,4.2844007858600704e-05,1.654609254494521e-07,1.4954291803041624e-06,7.009550244889931e-06,7.3474963096248e-09,1.364213318799093e-08,5.0256085167015125e-08,4.556188524523024e-07,1.1411235056442068e-07,1.003823164491088e-08,9.38609642466294e-07,1.5101161997680494e-09,7.105562271754263e-06,9.623201043016943e-05,7.586838909848933e-07,1.1793097136970692e-05,2.4319146167110373e-07,8.609814382553427e-07,4.7169990869118175e-07
3400,5.4205994878467794e-06,7.432452098561676e-11,1.9043453664939452e-10,3.1079335014322065e-11,3.6740497316722267e-09,1.2016118687685085e-10,1.2015963511009547e-10,1.2015958583634736e-10,1.2016091588603368e-10,1.2015991893489795e-10,1.201595739634606e-10,1.2015956773688536e-10,1.2016255275148444e-10,5.517051320379725e-10,2.4267001598232735e-10,2.428200071496372e-10,2.1885077626433614e-10,2.1885077689521312e-10,2.188507759027582e-10,2.188507778295421e-10,1.0222871746969635e-07,1.6867440493772656e-10,5.256348298119036e-11,2.1192287632404683e-10,3.755891314463542e-09,1.2283833090872337e-10,1.2284051374804426e-10,1.2283939327756156e-10,1.2283822551981525e-10,1.2283899996821463e-10,1.228378288842665e-10,1.2283892977080857e-10,1.228374897415881e-10,2.414822872826781e-11,2.4148216233258108e-11,2.4148228599165252e-11,2.4148224455509042e-11,3.2533411295098387e-13,1.8085287983396807e-13,4.2844034051425354e-05,1.6546097936507912e-07,1.4955282619978205e-06,7.009548838119755e-06,7.347831104075655e-09,1.3642080416370035e-08,5.0256334012942105e-08,4.5562355985041853e-07,1.1411274847252054e-07,1.0038257700636653e-08,9.386096322404598e-07,1.510116454139945e-09,7.10556819014979e-06,9.623204179465878e-05,7.586844125477552e-07,1.179310319857855e-05,2.4319154668811934e-07,8.609817810069442e-07,4.7171897559735996e-07
3500,5.420599273493048e-06,7.432210181381306e-11,1.904343096925512e-10,3.107899060589773e-11,3.674014771341146e-09,1.2015956270826256e-10,1.2016005147041041e-10,1.2015956308956586e-10,1.2015982239220054e-10,1.2016043645515274e-10,1.2015867047420796e-10,1.2015824497463527e-10,1.2015887432373992e-10,5.517049648782016e-10,2.4267001612889584e-10,2.4282000731138656e-10,2.188507943987541e-10,2.188507884735864e-10,2.1885078249146995e-10,2.1885078260895235e-10,1.022315195826906e-07,1.6867690196083216e-10,5.256471370019526e-11,2.1192430877705632e-10,3.755955589445012e-09,1.2284196996070403e-10,1.2284073845420956e-10,1.2284225798085742e-10,1.228418422359617e-10,1.2284267039446505e-10,1.2284214004345054e-10,1.2284161785340998e-10,1.228394353689574e-10,2.4148214340972232e-11,2.4148205411643818e-11,2.414821712565853e-11,2.4148215791817813e-11,3.2533378463183297e-13,1.8085267733305339e-13,4.284405929881115e-05,1.654609966756235e-07,1.495532158591573e-06,7.009551519925237e-06,7.348022464780024e-09,1.364197827021884e-08,5.025654983619538e-08,4.556282767941189e-07,1.1411300107695264e-07,1.0038288018333088e-08,9.386096239766976e-07,1.510116915579331e-09,7.105575492027441e-06,9.623211363054261e-05,7.586846794331036e-07,1.1793112230757974e-05,2.4319161658539054e-07,8.609821625055662e-07,4.7175200962053873e-07
3600,5.420596297913879e-06,7.432047414464254e-11,1.9043191389342573e-10,3.107862093964866e-11,3.673891748729472e-09,1.201576384266174e-10,1.2015784349387468e-10,1.2015746981659718e-10,1.2015822773761196e-10,1.2015652144354544e-10,1.2015840332494603e-10,1.2015694083110995e-10,1.201561280939858e-10,5.517045527913439e-10,2.426700164923778e-10,2.42820007433891e-10,2.188507999009186e-10,2.1885080320010345e-10,2.1885080488326493e-10,2.188508065932105e-10,1.0223509134543711e-07,1.6867782593852097e-10,5.2566780667538026e-11,2.1192561900830965e-10,3.756046965863265e-09,1.2284454197487592e-10,1.2284277686474016e-10,1.2284440546534843e-10,1.2284372082176078e-10,1.2284374269794232e-10,1.2284395874557533e-10,1.2284202104883727e-10,1.2284388172388997e-10,2.4148196943834958e-11,2.4148199088331628e-11,2.4148189575224894e-11,2.4148202493348917e-11,3.2533369239937516e-13,1.8085259374922781e-13,4.284411037006463e-05,1.6546100456528662e-07,1.4956048466803203e-06,7.009558458405432e-06,7.348495945598448e-09,1.3641872049062239e-08,5.0256711410869625e-08,4.5563058547247515e-07,1.1411330726301978e-07,1.0038325575248579e-08,9.386096159865582e-07,1.5101171269843747e-09,7.105580126848095e-06,9.623211172719389e-05,7.586849844844709e-07,1.1793115732489276e-05,2.4319163227710745e-07,8.60982498272399e-07,4.7174955883806134e-07
3700,5.420597519607192e-06,7.431790342958787e-11,1.9043225760983362e-10,3.107649669863285e-11,3.6738873126467846e-09,1.2015651191792024e-10,1.201564599350222e-10,1.201542460981847e-10,1.2015646421243273e-10,1.2015630022306064e-10,1.2015639842538725e-10,1.2015540834891247e-10,1.2015481609637058e-10,5.517042392463948e-10,2.4267001671263157e-10,2.4282000745661084e-10,2.1885082439071753e-10,2.18850821059719e-10,2.1885081705336752e-10,2.1885081649329139e-10,1.0223871155832037e-07,1.6867961744421091e-10,5.2567450312050765e-11,2.1192646889500517e-10,3.7560799815274635e-09,1.228446117516163e-10,1.2284436484024813e-10,1.2284450875291898e-10,1.228453329246968e-10,1.22846175841186e-10,1.2284550232533447e-10,1.2284541455867e-10,1.2284508816803735e-10,2.4148174270597753e-11,2.4148179946108034e-11,2.4148184512836464e-11,2.4148185939788158e-11,3.2533342846338917e-13,1.8085252867231372e-13,4.2844147779802195e-05,1.6546105581443215e-07,1.495631352715335e-06,7.009562904841192e-06,7.348682723498673e-09,1.3641723274736735e-08,5.025703214376204e-08,4.5563427576197015e-07,1.1411374277148549e-07,1.0038352955480375e-08,9.386096093160734e-07,1.510117326063845e-09,7.105591170779482e-06,9.623218902284016e-05,7.586851073740399e-07,1.1793123322670574e-05,2.431917506862331e-07,8.609827322626748e-07,4.717829477723205e-07
3800,5.4205958207094815e-06,7.43149913064119e-11,1.9042980899598114e-10,3.107700810935892e-11,3.6738575032759984e-09,1.2015201216437818e-10,1.2015373661268162e-10,1.2015358077080044e-10,1.2015344812021787e-10,1.2015331672285269e-10,1.201544899837986e-10,1.2015181406872477e-10,1.2015409440388993e-10,5.517037113577229e-10,2.4267001693222744e-10,2.4282000772806944e-10,2.188508363849932e-10,2.1885083463125635e-10,2.1885083247297207e-10,2.1885083208757895e-10,1.022439323817333e-07,1.6868236974326745e-10,5.2567935876789564e-11,2.119272609050097e-10,3.7561482767900085e-09,1.2284595587114024e-10,1.2284593503734372e-10,1.2284619663427738e-10,1.2284547844951143e-10,1.2284817162735048e-10,1.22846681811376e-10,1.2284617641171993e-10,1.2284618768347915e-10,2.4148164574977262e-11,2.4148157412765356e-11,2.414816129695442e-11,2.414816953226864e-11,3.2533321841317495e-13,1.80852372702701e-13,4.28441910613515e-05,1.6546108581751765e-07,1.4956799527026247e-06,7.009562787371021e-06,7.3489453546115486e-09,1.3641687757932155e-08,5.0257390402111934e-08,4.5563789625126037e-07,1.1411418420716449e-07,1.0038388178088842e-08,9.386095941851263e-07,1.510117759488903e-09,7.105596381618937e-06,9.62322314486875e-05,7.586857087774694e-07,1.1793131322923993e-05,2.431918597875184e-07,8.609832800607403e-07,4.7178536941047884e-07
3900,5.420597073012983e-06,7.431417553671074e-11,1.9042828638112193e-10,3.107552570218267e-11,3.6737859343686107e-09,1.2015238546679732e-10,1.201522781420554e-10,1.2015163228869827e-10,1.201518382088717e-10,1.2015025342667153e-10,1.2015093276149835e-10,1.2015239521187617e-10,1.2015239286430898e-10,5.517031409186692e-10,2.4267001727105453e-10,2.4282000788891037e-10,2.1885085440766683e-10,2.1885084971955438e-10,2.188508488815486e-10,2.1885085779600011e-10,1.0224655440359877e-07,1.6868292445980348e-10,5.256991053148402e-11,2.119281438291721e-10,3.756272787575179e-09,1.2284842110112426e-10,1.228490211620898e-10,1.2284925280496267e-10,1.228483926603516e-10,1.2285050746527507e-10,1.2284863284451853e-10,1.2285063964916127e-10,1.2285065856786916e-10,2.4148135255239446e-11,2.414814472668784e-11,2.4148142709951602e-11,2.4148144313011034e-11,3.253329353204925e-13,1.808522460734741e-13,4.284422667794732e-05,1.6546111478046173e-07,1.4957522981152688e-06,7.0095624862068915e-06,7.349230513170472e-09,1.3641583653571752e-08,5.0257534932340656e-08,4.556405422542192e-07,1.1411471702817112e-07,1.0038428890110405e-08,9.386095897716577e-07,1.5101177187664644e-09,7.105603603018816e-06,9.623226565715309e-05,7.586860373830124e-07,1.1793138806163234e-05,2.431919388288572e-07,8.609837141156734e-07,4.718172482153199e-07
4000,5.420597467642238e-06,7.431257001301376e-11,1.9042758561124943e-10,3.1074572380189753e-11,3.673739362995252e-09,1.2015048960406858e-10,1.2014841213362403e-10,1.2014892786749871e-10,1.2014874464767233e-10,1.2014765456602896e-10,1.2015025872847742e-10,1.2014759695942304e-10,1.2014831270886248e-10,5.517025025357116e-10,2.426700175201914e-10,2.4282000795914317e-10,2.188508718862543e-10,2.188508792662348e-10,2.1885087634362077e-10,2.1885087445982999e-10,1.0224900815474117e-07,1.6868577487244662e-10,5.2572550008646484e-11,2.119278633832439e-10,3.756358521861203e-09,1.2285203732382146e-10,1.228504453537978e-10,1.2285041128362811e-10,1.2285185367513016e-10,1.22851630678774e-10,1.228520672659684e-10,1.228494507057591e-10,1.2285256796685242e-10,2.414812385805361e-11,2.4148130267185272e-11,2.4148115187373285e-11,2.4148117159490762e-11,3.2533265290866557e-13,1.8085206156281336e-13,4.284428265027701e-05,1.6546115636278798e-07,1.4957617685403335e-06,7.009569144152444e-06,7.349328824178932e-09,1.3641451659514903e-08,5.0257852416469396e-08,4.556466675880281e-07,1.1411484818907324e-07,1.0038445745725674e-08,9.386095760167471e-07,1.5101180061275757e-09,7.105611383127589e-06,9.623237959374384e-05,7.586864059163836e-07,1.1793145498316937e-05,2.4319202773026373e-07,8.609839752317406e-07,4.7180687672570827e-07
4100,5.420597421560942e-06,7.4311999046119e-11,1.9042561408317138e-10,3.107328344808155e-11,3.673636992731771e-09,1.2014576838456297e-10,1.201457243060078e-10,1.2014647614323064e-10,1.2014671747521418e-10,1.2014593868926204e-10,1.2014556675654674e-10,1.2014679169995042e-10,1.2014542248886498e-10,5.517019776910688e-10,2.4267001785867903e-10,2.4282000819898367e-10,2.1885090096284066e-10,2.1885089273225768e-10,2.1885090663621947e-10,2.1885090609317126e-10,1.0225336393829458e-07,1.6868722941254758e-10,5.257296581352822e-11,2.1192871404651702e-10,3.756417951784571e-09,1.228514422878322e-10,1.2285221895527162e-10,1.2285312688513762e-10,1.2285169990581837e-10,1.2285398440697379e-10,1.2285389080105396e-10,1.228519661614103e-10,1.2285360991328293e-10,2.41480973273621e-11,2.414809242962477e-11,2.4148099359730053e-11,2.4148103643358965e-11,3.253322263501557e-13,1.8085182499018076e-13,4.284435285062348e-05,1.6546117266311617e-07,1.4958232047394655e-06,7.009570350154515e-06,7.3497577087793205e-09,1.3641292542086313e-08,5.0258048571416216e-08,4.5565020765352715e-07,1.14115544378142e-07,1.0038480029291984e-08,9.386095594281575e-07,1.5101185355415466e-09,7.1056185362297565e-06,9.623238626390766e-05,7.586867659444433e-07,1.1793152672791786e-05,2.4319215016152655e-07,8.609847075316493e-07,4.718428911419593e-07
4200,5.420597945981577e-06,7.430943592848571e-11,1.9042383571361724e-10,3.1073228009830154e-11,3.6735791000164615e-09,1.2014426961737348e-10,1.201455761067624e-10,1.2014623014071263e-10,1.2014584570524457e-10,1.2014558867757438e-10,1.2014517516568012e-10,1.201456804151558e-10,1.201447611054021e-10,5.517016404991184e-10,2.42670018245366e-10,2.4282000834482053e-10,2.1885091913294033e-10,2.188509258871607e-10,2.1885092444550584e-10,2.1885092694976354e-10,1.0225799976725353e-07,1.686896999346541e-10,5.257413380624519e-11,2.1193019747015727e-10,3.756404468410353e-09,1.2285498489142212e-10,1.2285396747978157e-10,1.228558441769534e-10,1.2285603040625905e-10,1.2285554204876126e-10,1.2285413229245214e-10,1.2285521142214137e-10,1.2285333388672296e-10,2.414808202747635e-11,2.4148078778453752e-11,2.4148073103568145e-11,2.4148083421692095e-11,3.253317680905041e-13,1.8085154756900861e-13,4.28443825171889e-05,1.6546121984592895e-07,1.4958639617856035e-06,7.0095759234271085e-06,7.3499593430300495e-09,1.364123540096241e-08,5.0258380609156914e-08,4.5565166407774617e-07,1.1411595454334571e-07,1.003852723955656e-08,9.386095501301385e-07,1.510118629940056e-09,7.105629510446348e-06,9.62324430252904e-05,7.586875313534658e-07,1.1793161956833444e-05,2.43192214538622e-07,8.609849860955297e-07,4.718408175953967e-07
4300,5.4205968673787135e-06,7.430802774353456e-11,1.9042309254048566e-10,3.1071345281782226e-11,3.673480630885106e-09,1.2014393313504313e-10,1.201437262829956e-10,1.201429497518768e-10,1.2014368945874885e-10,1.2014296302990126e-10,1.2014362504412469e-10,1.20142862732773e-10,1.2014277996216113e-10,5.517008819414817e-10,2.4267001843259173e-10,2.428200086256695e-10,2.1885095788575775e-10,2.1885094459984266e-10,2.188509423474664e-10,2.1885094346873997e-10,1.0225965648311705e-07,1.6868852649589424e-10,5.257590197392959e-11,2.119315887590479e-10,3.756467464589427e-09,1.2285693567622408e-10,1.228556272556385e-10,1.2285769045118577e-10,1.2285801951719995e-10,1.2285517145978293e-10,1.2285810999069444e-10,1.2285806214372703e-10,1.22856412739739e-10,2.414805124641754e-11,2.414805416832586e-11,2.4148048470523406e-11,2.4148055373228287e-11,3.2533141160514976e-13,1.8085136323982727e-13,4.2844466992259775e-05,1.6546123597157478e-07,1.4959629810117045e-06,7.009571761609529e-06,7.350289522531336e-09,1.3641147803152027e-08,5.02587692399176e-08,4.556567570655785e-07,1.1411634538532476e-07,1.003857868094981e-08,9.386095459511571e-07,1.5101186995490755e-09,7.105635051780516e-06,9.623245766332124e-05,7.586877389813323e-07,1.1793174319915938e-05,2.431923232372755e-07,8.609855660179702e-07,4.718519495240111e-07
4400,5.420597461321592e-06,7.430626271382814e-11,1.9042281398293768e-10,3.107096276021906e-11,3.6734588371300307e-09,1.2014150405665037e-10,1.2014189092959656e-10,1.2014124461741193e-10,1.201419723508109e-10,1.201418883914408e-10,1.2014184785517967e-10,1.2014195417751675e-10,1.2014071337204958e-10,5.517000356432876e-10,2.4267001888703395e-10,2.428200088029733e-10,2.1885098123340043e-10,2.18850973424057e-10,2.188509829851604e-10,2.1885097711439912e-10,1.02260426069377e-07,1.6869172158565633e-10,5.2577425656933453e-11,2.1193146550969008e-10,3.756497033144026e-09,1.2285813660020097e-10,1.2285805039797453e-10,1.2285818741750835e-10,1.228597400688645e-10,1.2285879803225378e-10,1.2285875856582542e-10,1.2285847176784594e-10,1.2285883915684697e-10,2.4148029758131577e-11,2.4148023020383418e-11,2.4148018973749994e-11,2.4148023010306898e-11,3.253310265661871e-13,1.8085110587222697e-13,4.284451247766491e-05,1.6546126679940814e-07,1.4959908277300473e-06,7.009578288735237e-06,7.350359023763761e-09,1.3641017065840088e-08,5.025897265057257e-08,4.556609355463541e-07,1.141167834402502e-07,1.0038608269836562e-08,9.38609537469331e-07,1.5101190916942785e-09,7.105644307717954e-06,9.623251005551725e-05,7.586880712548889e-07,1.1793178174801878e-05,2.4319245894877735e-07,8.609861852595015e-07,4.718676085000035e-07
4500,5.420601784502757e-06,7.43037677439789e-11,1.9042108200826665e-10,3.1070694150833356e-11,3.6734402726773986e-09,1.2014053665668696e-10,1.2013974866952389e-10,1.2013847390236391e-10,1.201410286893583e-10,1.2013960106671577e-10,1.2013988276061804e-10,1.201382509154498e-10,1.201386986240912e-10,5.516995777653238e-10,2.4267001951108175e-10,2.428200091242035e-10,2.188510123724635e-10,2.1885100693562226e-10,2.1885101124412371e-10,2.1885101443330916e-10,1.0226322076345201e-07,1.686941985007354e-10,5.257799419392054e-11,2.1193223194632007e-10,3.75664283170361e-09,1.2286092616390636e-10,1.2286204355109856e-10,1.2286170503857239e-10,1.2286003862934596e-10,1.2286111180622565e-10,1.2286119900814732e-10,1.2286021000441082e-10,1.228615748531212e-10,2.4147986640330463e-11,2.4147996378645956e-11,2.4148000391288587e-11,2.414799615340151e-11,3.253306222677776e-13,1.8085095643265142e-13,4.28445794416718e-05,1.6546128974605295e-07,1.49604718157631e-06,7.009580548976616e-06,7.350404785381958e-09,1.3640910998938667e-08,5.025938343951063e-08,4.556651663548816e-07,1.1411726665552687e-07,1.0038644491886466e-08,9.386095249052374e-07,1.5101193376793799e-09,7.105654783040592e-06,9.62325496260819e-05,7.58688927550501e-07,1.1793188706180024e-05,2.431926261469493e-07,8.609868370675352e-07,4.7188732744526173e-07
4600,5.420604429370873e-06,7.430239051932437e-11,1.904207554168145e-10,3.1070196386885497e-11,3.6732943210844243e-09,1.2013716920965808e-10,1.2013894734559852e-10,1.2013775243615047e-10,1.2013886791351346e-10,1.201360710217188e-10,1.2013790927740015e-10,1.2013746071661406e-10,1.201372668782705e-10,5.516986719026744e-10,2.4267001993296253e-10,2.428200093694609e-10,2.1885103837279266e-10,2.1885104222292812e-10,2.1885103669779372e-10,2.1885104377126668e-10,1.022674346088954e-07,1.6869406609294198e-10,5.257954027386745e-11,2.1193365642707278e-10,3.756610691108625e-09,1.2286191925607964e-10,1.228607349843561e-10,1.2286164512652722e-10,1.22861793804047e-10,1.2286262287953753e-10,1.2286171061096446e-10,1.2286259389353114e-10,1.228614933776208e-10,2.4147960789697773e-11,2.41479619074756e-11,2.4147961196691343e-11,2.4147956825641024e-11,3.2533028975256897e-13,1.80850720669818e-13,4.2844638541909545e-05,1.6546133633942678e-07,1.496086009228712e-06,7.009580653104955e-06,7.3507000770474175e-09,1.3640748257319107e-08,5.025962723730894e-08,4.5566909193062524e-07,1.1411783668018813e-07,1.003870316882335e-08,9.386095288373462e-07,1.5101193680277332e-09,7.105665835946344e-06,9.623261196321003e-05,7.586893683994148e-07,1.179320080102487e-05,2.431927203850961e-07,8.609874114316146e-07,4.719185857752789e-07
4700,5.420603962704811e-06,7.430071885026212e-11,1.9041849324566535e-10,3.1068589837139365e-11,3.673300449924051e-09,1.2013453282002543e-10,1.2013741699045282e-10,1.20135669469848e-10,1.201356832106313e-10,1.2013606280003128e-10,1.201348085828441e-10,1.2013572076058006e-10,1.2013423802972092e-10,5.516978105082458e-10,2.426700204004535e-10,2.428200096050586e-10,2.188510720329447e-10,2.188510640434086e-10,2.1885106067530916e-10,2.1885106376608888e-10,1.0227309537182649e-07,1.6869727987880884e-10,5.2580096586275347e-11,2.119342126873005e-10,3.756704182189701e-09,1.2286574474663308e-10,1.2286342297026466e-10,1.2286389508849102e-10,1.2286415308551278e-10,1.2286306610958941e-10,1.228643410822287e-10,1.2286438087938553e-10,1.2286310591042053e-10,2.414793077126429e-11,2.4147931959610716e-11,2.4147937327792235e-11,2.4147930206669883e-11,3.2532953955448347e-13,1.8085047165571833e-13,4.2844707410739164e-05,1.6546135021138658e-07,1.4960655391744892e-06,7.009580863739604e-06,7.350812709638503e-09,1.3640593866792302e-08,5.025999710265306e-08,4.556726996340694e-07,1.1411832996540148e-07,1.0038726622504574e-08,9.386095085970233e-07,1.5101194811679084e-09,7.105674657191992e-06,9.623269733893253e-05,7.586899994084403e-07,1.17932143581342e-05,2.431928678917856e-07,8.609880704321427e-07,4.7193117572864314e-07
