milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.420609872557243e-06,7.433263554301009e-11,1.904436354761919e-10,3.108468351713282e-11,3.6744364430557738e-09,1.2017251023039632e-10,1.2017086040067118e-10,1.2017334727587315e-10,1.201702979067857e-10,1.201730117552611e-10,1.201706596626674e-10,1.2017290811789524e-10,1.201730771354114e-10,5.517063834471732e-10,2.4267001534652676e-10,2.428200068360425e-10,2.1885072877927606e-10,2.188507294984624e-10,2.1885072667341411e-10,2.1885072399243327e-10,1.0220854106876652e-07,1.686660364181178e-10,5.25571587397456e-11,2.1191810369243033e-10,3.7556370987217785e-09,1.2282901168977269e-10,1.2282932587105975e-10,1.2282713896243405e-10,1.2282681714692154e-10,1.2282780347550993e-10,1.2282664086679238e-10,1.228274071286774e-10,1.228298127274545e-10,2.4148275566151493e-11,2.414827087319407e-11,2.4148266608469783e-11,2.4148278131780033e-11,3.2533485808586937e-13,1.8085322411918937e-13,4.284390650435601e-05,1.6546081290346478e-07,1.4952545747757681e-06,7.009530427434609e-06,7.346744022995571e-09,1.3642453269516746e-08,5.025521449399692e-08,4.5560789289089244e-07,1.1411094708005688e-07,1.0038124170562854e-08,9.386096751244023e-07,1.5101151889145732e-09,7.105546558866599e-06,9.623181424592259e-05,7.586829566473402e-07,1.179307593731547e-05,2.4319127385765147e-07,8.609805253465091e-07,4.716407197624882e-07
3000,5.420606556633613e-06,7.433115608628411e-11,1.904413806569123e-10,3.108318960838392e-11,3.6742809670253264e-09,1.2017036732502718e-10,1.2017102580029549e-10,1.2017047038802384e-10,1.2016932521769282e-10,1.20169771120462e-10,1.2017043914158547e-10,1.2016843149469882e-10,1.201696547805534e-10,5.517061747906145e-10,2.4267001549590275e-10,2.4282000688203795e-10,2.1885073814438117e-10,2.188507309642276e-10,2.1885074084725064e-10,2.188507401298701e-10,1.0221279229945806e-07,1.6866645437777101e-10,5.255765623519988e-11,2.1191918830547648e-10,3.755639725610675e-09,1.2282921338999426e-10,1.2283032348392053e-10,1.228315385146969e-10,1.2283154339965342e-10,1.2283150346952408e-10,1.228314200889083e-10,1.2282969388533707e-10,1.2283102098436855e-10,2.414825700622373e-11,2.4148265040555785e-11,2.414826486780131e-11,2.4148258734699272e-11,3.2533448731676243e-13,1.808531019048869e-13,4.284392970543416e-05,1.6546083300523835e-07,1.4953245515183665e-06,7.009537813375993e-06,7.347078547742094e-09,1.3642373707219997e-08,5.02554187798095e-08,4.5561157219739285e-07,1.141112897946391e-07,1.0038157524981453e-08,9.38609665109579e-07,1.5101151483914626e-09,7.105548182403434e-06,9.623187499541692e-05,7.586830016565136e-07,1.1793080298971742e-05,2.4319128143619093e-07,8.609806847313749e-07,4.716580820319514e-07
3100,5.4206026367367646e-06,7.432836158403955e-11,1.9043896141428023e-10,3.108216322307247e-11,3.6742337167520336e-09,1.2016634336723725e-10,1.2016769061774578e-10,1.2016577550310558e-10,1.2016803278721286e-10,1.201670465434745e-10,1.2016582243829438e-10,1.2016844150691485e-10,1.2016665215533192e-10,5.517059056795768e-10,2.4267001553723413e-10,2.428200069224574e-10,2.188507440181729e-10,2.188507386080909e-10,2.1885075127235178e-10,2.1885074252698175e-10,1.022172353128267e-07,1.6866849328065083e-10,5.255887308886331e-11,2.1192041653164608e-10,3.755728936192605e-09,1.2283333652965387e-10,1.2283191355180047e-10,1.2283320302118862e-10,1.2283331537753147e-10,1.228339822478953e-10,1.2283329966954033e-10,1.2283178937747136e-10,1.2283143225860357e-10,2.4148251880726767e-11,2.4148252095912097e-11,2.414824796835425e-11,2.4148251044252945e-11,3.253344461516338e-13,1.80853085887078e-13,4.284395183558307e-05,1.6546085978180542e-07,1.4953056277295832e-06,7.00953816856877e-06,7.347273100587044e-09,1.3642298831356678e-08,5.025574592542234e-08,4.5561346729223597e-07,1.1411161906909019e-07,1.0038159507366399e-08,9.386096650873144e-07,1.510115417202235e-09,7.105555610357749e-06,9.623192283009434e-05,7.586835295153134e-07,1.179308782650626e-05,2.431913336626049e-07,8.609807645519546e-07,4.7167158086795895e-07
3200,5.420600964964759e-06,7.432808679510874e-11,1.9043867070336766e-10,3.1082097581152095e-11,3.674145457610712e-09,1.201656973251713e-10,1.201637017687374e-10,1.2016637946954987e-10,1.2016625121621775e-10,1.2016475993229675e-10,1.2016452826294968e-10,1.201661144919792e-10,1.2016676700209006e-10,5.517057191695991e-10,2.426700157435883e-10,2.428200070341189e-10,2.1885074718683588e-10,2.1885075977239717e-10,2.1885074815868374e-10,2.188507490396463e-10,1.022197699337871e-07,1.6867028085524228e-10,5.256061373488575e-11,2.1192094316741635e-10,3.755781495540415e-09,1.228356056172821e-10,1.2283641858120695e-10,1.2283592570595482e-10,1.228358383842113e-10,1.22834577735282e-10,1.2283521207868208e-10,1.2283438979469635e-10,1.2283361650256007e-10,2.4148250254948416e-11,2.4148254126623608e-11,2.4148248000205705e-11,2.4148245653957822e-11,3.253342994911337e-13,1.8085307830354595e-13,4.2843984268606746e-05,1.6546088462414425e-07,1.4953493912849656e-06,7.009546630360599e-06,7.347287882031244e-09,1.3642229322894802e-08,5.025595041775729e-08,4.5561832367536314e-07,1.1411184104847179e-07,1.0038205720948901e-08,9.38609646973395e-07,1.5101158309821268e-09,7.105559299816953e-06,9.623197273759998e-05,7.586835021322368e-07,1.1793087972834443e-05,2.43191412689736e-07,8.609810760578863e-07,4.7169303439119587e-07
3300,5.4205994414121554e-06,7.432637687835313e-11,1.9043737535610648e-10,3.108063740105079e-11,3.674109663521224e-09,1.2016372958528214e-10,1.2016236104225837e-10,1.2016168656981e-10,1.2016207642175045e-10,1.201639061674196e-10,1.201625529837108e-10,1.201642580127195e-10,1.2016227732561338e-10,5.517054464135968e-10,2.4267001584876503e-10,2.4282000698996724e-10,2.1885076472790723e-10,2.1885077114973348e-10,2.1885075618558926e-10,2.188507607095584e-10,1.0222307358584198e-07,1.6867240339308398e-10,5.2561321698288106e-11,2.1192244372096362e-10,3.755926489082163e-09,1.2283533365457426e-10,1.2283710792249827e-10,1.2283800111159782e-10,1.2283755620798502e-10,1.2283705718854226e-10,1.228375963839071e-10,1.2283747714709336e-10,1.2283735114938754e-10,2.4148237168103284e-11,2.4148241917570307e-11,2.414823022012327e-11,2.4148240888146206e-11,3.253341248364738e-13,1.808528742394119e-13,4.284399432001511e-05,1.654609081165081e-07,1.4954759600904802e-06,7.0095502946139524e-06,7.347655481179337e-09,1.3642145917122848e-08,5.025604217074367e-08,4.556188157096965e-07,1.1411215990139887e-07,1.0038228166887036e-08,9.386096383465218e-07,1.510116052150001e-09,7.105567777938996e-06,9.623200471892517e-05,7.586839375588634e-07,1.1793099111933952e-05,2.4319142802933364e-07,8.609812963084227e-07,4.717147686306003e-07
3400,5.4205988403329825e-06,7.432448115292648e-11,1.9043475120262044e-10,3.108000899870542e-11,3.6740901954420766e-09,1.2016208179238087e-10,1.2016265245232946e-10,1.2016209551082529e-10,1.2016175287812192e-10,1.2016079330146227e-10,1.201613575254461e-10,1.2015960450166277e-10,1.2016205287976872e-10,5.517051280189803e-10,2.4267001605096044e-10,2.4282000709127106e-10,2.1885076837064627e-10,2.1885077466527748e-10,2.1885076944709608e-10,2.1885077869406114e-10,1.0223063300291574e-07,1.6867616833389362e-10,5.256368637456436e-11,2.119230797317933e-10,3.7559174216398935e-09,1.2283823743939883e-10,1.2283993180892955e-10,1.2283872658983276e-10,1.2283848353549106e-10,1.228403112034416e-10,1.2284058451497498e-10,1.228405550299601e-10,1.2283735152329934e-10,2.4148223014267696e-11,2.4148218818757236e-11,2.414822610872265e-11,2.4148217769564026e-11,3.253339050419243e-13,1.8085285667158776e-13,4.284403849767057e-05,1.6546097253963702e-07,1.4955062711493094e-06,7.0095540861812704e-06,7.347888485636431e-09,1.3642018813049848e-08,5.0256236839079234e-08,4.5562200005911634e-07,1.1411267740894469e-07,1.0038246694351574e-08,9.386096272959124e-07,1.5101163700187134e-09,7.105569866555558e-06,9.623205835837839e-05,7.586844932186126e-07,1.1793104196474964e-05,2.4319152482042486e-07,8.609816644243514e-07,4.717202744087145e-07
3500,5.420599745694592e-06,7.432234392987953e-11,1.9043453135918123e-10,3.1079370755562206e-11,3.674026184743473e-09,1.2015829103380476e-10,1.201582805247721e-10,1.2015975556593926e-10,1.2015848608392713e-10,1.2015988270414858e-10,1.2015798210999888e-10,1.2015968275518954e-10,1.201589862427512e-10,5.517049361037546e-10,2.4267001613313985e-10,2.428200072577384e-10,2.1885078170004647e-10,2.1885078806183898e-10,2.1885078115120642e-10,2.1885078145495668e-10,1.0223483370767872e-07,1.6867564131623752e-10,5.256387120213758e-11,2.1192328986564708e-10,3.756000461157172e-09,1.2284021490953393e-10,1.2284112597219846e-10,1.2284129651059125e-10,1.2284139659304258e-10,1.228412000814108e-10,1.2284215664211502e-10,1.2284112115445138e-10,1.228413980713272e-10,2.4148210188192836e-11,2.414820889543666e-11,2.4148205696541713e-11,2.414821257539551e-11,3.2533393666484474e-13,1.8085275888893446e-13,4.2844084886661683e-05,1.6546098512380374e-07,1.495510678690765e-06,7.0095544110315855e-06,7.348312035096122e-09,1.3641975206087258e-08,5.025656201676786e-08,4.556273788442884e-07,1.1411307398322792e-07,1.00382859980557e-08,9.386096139965292e-07,1.5101169982525266e-09,7.1055770953220655e-06,9.623207319640614e-05,7.586845215591538e-07,1.1793107987937572e-05,2.4319157662373833e-07,8.609819645799647e-07,4.717424359775061e-07
3600,5.420597489352979e-06,7.431944105371362e-11,1.9043345424889777e-10,3.1077462460622593e-11,3.673933047465588e-09,1.2015621614542279e-10,1.201583586005656e-10,1.2015771484452834e-10,1.20158353672564e-10,1.20155444508878e-10,1.2015703722989925e-10,1.2015560799471724e-10,1.201583530295387e-10,5.517046626240873e-10,2.426700164866495e-10,2.4282000737508686e-10,2.1885080182614037e-10,2.188508052985194e-10,2.188508006010116e-10,2.1885080852839196e-10,1.022331776067657e-07,1.6867851014589766e-10,5.2566951788429763e-11,2.1192452926962384e-10,3.756077811146043e-09,1.228418818978201e-10,1.2284268636241484e-10,1.2284446588104762e-10,1.2284420920235573e-10,1.228444029005106e-10,1.2284300629248207e-10,1.2284195275978827e-10,1.2284192634579205e-10,2.4148194053809226e-11,2.4148196812410347e-11,2.414819368031544e-11,2.4148203192966737e-11,3.253336949010729e-13,1.8085265355897132e-13,4.284411284133951e-05,1.6546100555130814e-07,1.49563467456809e-06,7.009557476235916e-06,7.348397281265766e-09,1.3641904466743189e-08,5.0256780092215624e-08,4.5562934143173714e-07,1.1411317220805613e-07,1.003831192866224e-08,9.386096188598351e-07,1.5101171057002166e-09,7.105581138656864e-06,9.623218754117321e-05,7.586847697922393e-07,1.1793115351053496e-05,2.4319165401123146e-07,8.609823831504506e-07,4.717519003859768e-07
3700,5.420594694677076e-06,7.431812216173231e-11,1.9043237684860553e-10,3.107778394645723e-11,3.673911249609347e-09,1.2015601085716303e-10,1.2015545437517066e-10,1.2015522479915205e-10,1.2015467723247852e-10,1.2015645254137583e-10,1.201534219892575e-10,1.2015532611981252e-10,1.2015528267694415e-10,5.517039913494124e-10,2.426700165503813e-10,2.4282000753057945e-10,2.188508178344487e-10,2.1885081928963025e-10,2.1885081326314817e-10,2.1885081257711745e-10,1.0223831442018047e-07,1.6868136063216238e-10,5.256743598312885e-11,2.1192556342214676e-10,3.75614360909049e-09,1.228462346134129e-10,1.2284474964733995e-10,1.2284649481462985e-10,1.228466130447659e-10,1.2284670022943137e-10,1.2284656579601986e-10,1.2284399006674603e-10,1.2284521605936075e-10,2.4148183093396388e-11,2.4148188070424e-11,2.4148175197790412e-11,2.414818631355778e-11,3.253332666570529e-13,1.80852504774076e-13,4.284415339901954e-05,1.6546105473872005e-07,1.4956673616869789e-06,7.009562296412303e-06,7.348649507214014e-09,1.3641723749695567e-08,5.0257131490462977e-08,4.556324191420123e-07,1.1411356973718186e-07,1.0038347219279191e-08,9.386095963308805e-07,1.5101171284468013e-09,7.105585935450362e-06,9.623221095836958e-05,7.586855015794997e-07,1.1793123873238266e-05,2.4319174462358134e-07,8.609827126500941e-07,4.71762663879558e-07
3800,5.420596364438987e-06,7.431525068587286e-11,1.904299848028115e-10,3.107619402443457e-11,3.6737724089642834e-09,1.2015422329736112e-10,1.2015406289065132e-10,1.2015340171737974e-10,1.2015408480435702e-10,1.2015341113012433e-10,1.2015346997911195e-10,1.2015257497429473e-10,1.2015361534178508e-10,5.517036816788253e-10,2.4267001690089787e-10,2.4282000765541687e-10,2.1885084453282428e-10,2.1885084487048455e-10,2.1885083031834196e-10,2.1885083804917835e-10,1.0224021997269001e-07,1.6868202166969365e-10,5.256867899343434e-11,2.119271751259007e-10,3.756197156463389e-09,1.2284576559323077e-10,1.2284869308776405e-10,1.2284595840886584e-10,1.228458953419807e-10,1.228455682129176e-10,1.2284681205398242e-10,1.2284868928706045e-10,1.228466759931149e-10,2.4148158367743173e-11,2.4148164571440897e-11,2.4148160230856974e-11,2.414816869727575e-11,3.253331734617797e-13,1.8085229509705564e-13,4.2844173680598696e-05,1.654610907075884e-07,1.495653882227496e-06,7.009564041687351e-06,7.3490035244553546e-09,1.3641698887337548e-08,5.025727269377866e-08,4.5563834879258044e-07,1.1411415027518314e-07,1.0038395452073093e-08,9.386095946713099e-07,1.5101178463010192e-09,7.105593272498444e-06,9.623225361240081e-05,7.586858248518469e-07,1.1793131402972591e-05,2.4319181048373866e-07,8.609831318190767e-07,4.7179927168564615e-07
3900,5.420594711670474e-06,7.431576444802752e-11,1.904283899550991e-10,3.107539358059734e-11,3.673699890199247e-09,1.2014998910953997e-10,1.2015001420559726e-10,1.2015039416320775e-10,1.20152133714731e-10,1.2014994846273752e-10,1.2015056771967207e-10,1.2015054142049668e-10,1.201505145588792e-10,5.51703091213722e-10,2.426700170639566e-10,2.428200078288287e-10,2.1885085359730892e-10,2.1885086219544884e-10,2.1885084963748795e-10,2.188508565515626e-10,1.02248428205922e-07,1.686843784457492e-10,5.257021823732417e-11,2.1192707999928416e-10,3.756243435459924e-09,1.2284954343903272e-10,1.2284868149973135e-10,1.228476996992193e-10,1.2284893485350529e-10,1.2285023314641246e-10,1.2284863758620737e-10,1.2285061478698292e-10,1.2284863098969215e-10,2.4148146855181963e-11,2.4148151220073765e-11,2.414813857420931e-11,2.4148135629518436e-11,3.253328621957416e-13,1.8085223585602565e-13,4.284422668600518e-05,1.6546113309086578e-07,1.4957788730297947e-06,7.009563871160175e-06,7.34906715344535e-09,1.3641594188791119e-08,5.025759987676606e-08,4.55642181855351e-07,1.1411453914682803e-07,1.0038408131131179e-08,9.38609583124692e-07,1.510117810238731e-09,7.105601369861327e-06,9.623226425024336e-05,7.58685982329273e-07,1.1793138367239814e-05,2.431919167930845e-07,8.609834902524097e-07,4.717954771548896e-07
4000,5.420597661742945e-06,7.431252542005292e-11,1.9042739507300064e-10,3.107401379413694e-11,3.6736981408557434e-09,1.2014987302293272e-10,1.2014778799633852e-10,1.201493085769339e-10,1.201493831758466e-10,1.2014875183892188e-10,1.201489446936396e-10,1.2014923961919985e-10,1.2015014668903448e-10,5.517027353069472e-10,2.426700175735625e-10,2.428200080613796e-10,2.1885087247581423e-10,2.188508791351859e-10,2.1885087905338388e-10,2.1885087033705366e-10,1.0224628295713372e-07,1.686843036754313e-10,5.257193301867818e-11,2.119287230795299e-10,3.756339699169307e-09,1.2284954183362991e-10,1.2285118457564055e-10,1.228506676895934e-10,1.228517799334676e-10,1.228509982287863e-10,1.2284997081599415e-10,1.2285140439338004e-10,1.2284999252983983e-10,2.4148121525581316e-11,2.4148120354575725e-11,2.4148120544534893e-11,2.4148121207142814e-11,3.253323844000282e-13,1.8085199243775394e-13,4.2844300084556445e-05,1.654611469293369e-07,1.4957908646405808e-06,7.009564965955171e-06,7.349219003434753e-09,1.3641452330017448e-08,5.025775561230977e-08,4.5564600825951835e-07,1.1411506718638824e-07,1.0038463303644769e-08,9.386095736043627e-07,1.5101179439681249e-09,7.105610714905466e-06,9.623236255072521e-05,7.586863524405732e-07,1.1793146316064879e-05,2.431920394320256e-07,8.609839575453016e-07,4.7181018723721944e-07
4100,5.420594602799793e-06,7.431243443406205e-11,1.9042658353821471e-10,3.107357348919305e-11,3.6736764606624133e-09,1.2014572190076872e-10,1.201482655532992e-10,1.2014706551640369e-10,1.2014818386027514e-10,1.2014640965390396e-10,1.2014764475323822e-10,1.2014845994557207e-10,1.201457638253254e-10,5.517022557774456e-10,2.4267001793975974e-10,2.4282000816425723e-10,2.1885090645720122e-10,2.1885089769372623e-10,2.188509026892539e-10,2.188509084581764e-10,1.0224946609338747e-07,1.6868758368121743e-10,5.257398436375953e-11,2.1192911007469764e-10,3.756328014325676e-09,1.2285223482431513e-10,1.2285410653272887e-10,1.228529170941117e-10,1.228513596875913e-10,1.2285266875019965e-10,1.2285245781625936e-10,1.228529688164976e-10,1.2285148591258103e-10,2.4148102145516807e-11,2.414809920246069e-11,2.4148096408359476e-11,2.4148103896327993e-11,3.253322436827434e-13,1.8085175606640012e-13,4.284434396541838e-05,1.6546117373351965e-07,1.4958717140480533e-06,7.009567965788162e-06,7.3495952296006306e-09,1.3641342750535451e-08,5.025803639763579e-08,4.5564992941829297e-07,1.1411528462858274e-07,1.0038501340701327e-08,9.386095692906608e-07,1.5101185955838204e-09,7.10562048457697e-06,9.6232422807674e-05,7.586868012922385e-07,1.1793155888375317e-05,2.4319213038148135e-07,8.609846300361485e-07,4.7184366754968927e-07
4200,5.420596145464163e-06,7.431029901008308e-11,1.904237328511727e-10,3.1072831679502754e-11,3.6735647921666783e-09,1.2014663578131468e-10,1.2014597662093452e-10,1.2014597571512491e-10,1.2014555558035107e-10,1.2014355263099446e-10,1.2014551832444381e-10,1.2014492094337709e-10,1.2014517349873931e-10,5.517013431219817e-10,2.42670018258287e-10,2.4282000840925185e-10,2.188509226970429e-10,2.1885091924134534e-10,2.188509235755593e-10,2.1885092490525518e-10,1.0225663940548678e-07,1.6868691036902774e-10,5.257533658069539e-11,2.1193040058196727e-10,3.756385692469159e-09,1.2285411900605442e-10,1.2285507506317714e-10,1.2285596204417983e-10,1.2285356861822164e-10,1.2285640214045869e-10,1.2285538136125138e-10,1.2285470892745468e-10,1.2285365518127101e-10,2.414807745647594e-11,2.4148072727702767e-11,2.414806788583292e-11,2.4148075091536678e-11,3.2533193677544153e-13,1.8085161100322252e-13,4.284438037416373e-05,1.654611832907132e-07,1.4958509726484774e-06,7.009575498887223e-06,7.350068666029985e-09,1.3641195532140328e-08,5.0258429450044527e-08,4.556535906669156e-07,1.1411604613785984e-07,1.003852259357967e-08,9.386095605828898e-07,1.5101186805170578e-09,7.1056253208054425e-06,9.62324826136858e-05,7.586875496278067e-07,1.1793160333358768e-05,2.43192208206221e-07,8.609852230720579e-07,4.718473012534402e-07
4300,5.420599166933484e-06,7.430687574953146e-11,1.9042328053208e-10,3.10721096740515e-11,3.673465883268198e-09,1.2014459055261177e-10,1.2014429882837428e-10,1.2014265500564473e-10,1.2014203658055495e-10,1.201439698848295e-10,1.2014326478506493e-10,1.2014244988288859e-10,1.2014329772807416e-10,5.517009131695703e-10,2.426700187030967e-10,2.4282000864578776e-10,2.1885095053594344e-10,2.1885095086385567e-10,2.1885095059570318e-10,2.1885094644052932e-10,1.0225943492776437e-07,1.6869111297747937e-10,5.257492388624513e-11,2.1193046514409969e-10,3.756483457287844e-09,1.2285794007535373e-10,1.2285773688116124e-10,1.2285719995805606e-10,1.228552223739181e-10,1.2285716123787048e-10,1.2285817462034603e-10,1.2285675852058026e-10,1.2285565224550777e-10,2.4148049511071115e-11,2.4148041991877806e-11,2.4148041497489435e-11,2.4148048119433713e-11,3.2533146291216104e-13,1.808514378504014e-13,4.284445125557597e-05,1.6546124308756135e-07,1.4959384589467045e-06,7.009577778966903e-06,7.349920644262806e-09,1.3641063748302811e-08,5.02586124820164e-08,4.5565644240776585e-07,1.1411643100220006e-07,1.0038582932997079e-08,9.386095471537053e-07,1.510118558386234e-09,7.105634882142553e-06,9.623246596855059e-05,7.586877412216862e-07,1.1793170283921412e-05,2.4319235286828204e-07,8.6098560863031e-07,4.7185404612059647e-07
4400,5.420597493219497e-06,7.430542647447007e-11,1.904224937594405e-10,3.107132108882828e-11,3.6734570160666927e-09,1.201406662894942e-10,1.2013993410344518e-10,1.2014233075744603e-10,1.2014212841245164e-10,1.2014277952478865e-10,1.201407635462705e-10,1.201409923715133e-10,1.2014140119894408e-10,5.517003046486404e-10,2.426700190719817e-10,2.4282000876427156e-10,2.1885098178626e-10,2.1885097723747499e-10,2.188509754018385e-10,2.1885098500785666e-10,1.0225934698970771e-07,1.6869191019070956e-10,5.25758993526272e-11,2.119312331210115e-10,3.756499917535171e-09,1.2285728833323125e-10,1.228579047266411e-10,1.2285726784765034e-10,1.2285989022861856e-10,1.2285775834182462e-10,1.228598282053971e-10,1.2285890676999478e-10,1.2285830689045499e-10,2.41480176927293e-11,2.4148027880352403e-11,2.414801902820465e-11,2.414802027900606e-11,3.2533109958930444e-13,1.808511007717395e-13,4.284451139204934e-05,1.6546124493868748e-07,1.4960006547102833e-06,7.0095749714537815e-06,7.3505326338485515e-09,1.3640942415453996e-08,5.0258985653534926e-08,4.5566003844672933e-07,1.1411697712413751e-07,1.0038613278971678e-08,9.386095466726388e-07,1.5101192756252101e-09,7.105643574197923e-06,9.623251630318942e-05,7.586881307855588e-07,1.1793183903889439e-05,2.4319246199314605e-07,8.60986229382368e-07,4.718714572483543e-07
4500,5.420601839166085e-06,7.430616581559101e-11,1.9042195381119205e-10,3.1069597118748765e-11,3.6733742194061487e-09,1.2013783402986134e-10,1.201379717756938e-10,1.2013978487126077e-10,1.2013906454675032e-10,1.2014006280070394e-10,1.201383369069828e-10,1.2013901621511536e-10,1.2014015491286338e-10,5.516995242085959e-10,2.4267001952221643e-10,2.428200090025085e-10,2.188510102092704e-10,2.1885100620872421e-10,2.1885101056850498e-10,2.1885100697915271e-10,1.0226577774181812e-07,1.6869287980408291e-10,5.257854546317135e-11,2.1193249403390731e-10,3.756620289074389e-09,1.2285901499187262e-10,1.2286187328538855e-10,1.228598566561331e-10,1.2286177348525014e-10,1.2286043118863466e-10,1.2286217037117944e-10,1.2285974816874514e-10,1.228621130264199e-10,2.414798746630806e-11,2.4147992238967118e-11,2.4147994988955628e-11,2.4147986756578533e-11,3.253306902072157e-13,1.8085095810264027e-13,4.284456479411324e-05,1.6546130946846318e-07,1.4960261813265576e-06,7.009576699232964e-06,7.350686554147195e-09,1.3640858675615975e-08,5.025929879310285e-08,4.5566563880886597e-07,1.14117258588358e-07,1.0038639725501087e-08,9.386095270038675e-07,1.5101193329504772e-09,7.10565803833484e-06,9.623254892153568e-05,7.586888925420433e-07,1.17931876020996e-05,2.431926211017207e-07,8.609868830265183e-07,4.7188437894450554e-07
4600,5.420603819568931e-06,7.430433018851973e-11,1.9041986838654776e-10,3.106920735957305e-11,3.6733478717668873e-09,1.2013866439152998e-10,1.2013860833145105e-10,1.201361004926729e-10,1.2013855334074017e-10,1.20138687528933e-10,1.2013886937417667e-10,1.201392163066178e-10,1.2013608790536297e-10,5.516984619717127e-10,2.426700197381526e-10,2.4282000938446925e-10,2.1885103649722853e-10,2.188510427624199e-10,2.1885104078339172e-10,2.188510333425718e-10,1.0226642142850595e-07,1.6869467914858998e-10,5.257943085017503e-11,2.1193400588211165e-10,3.756608001986318e-09,1.2286283184229875e-10,1.2286264511262472e-10,1.2286271362280417e-10,1.2286359644697592e-10,1.2286264789165863e-10,1.228619871394782e-10,1.2286174371243922e-10,1.2286136809648503e-10,2.414795971928111e-11,2.4147961608880486e-11,2.414796492968727e-11,2.4147957870829682e-11,3.2533010595902756e-13,1.8085067593293515e-13,4.284464368353309e-05,1.6546134124675435e-07,1.496058852946892e-06,7.009581901227726e-06,7.3506731412113805e-09,1.364072169509843e-08,5.025958178777827e-08,4.5567009188917894e-07,1.1411769616428686e-07,1.0038694542013509e-08,9.386095255422382e-07,1.5101192611171502e-09,7.105665140802765e-06,9.623264816828444e-05,7.586890896771446e-07,1.179320125784833e-05,2.431927563244034e-07,8.609873062696767e-07,4.719178581984433e-07
4700,5.420604236591961e-06,7.430169601650169e-11,1.9041864782376436e-10,3.106927382780039e-11,3.6733047560823513e-09,1.20137182575961e-10,1.2013627272030307e-10,1.2013712816448503e-10,1.2013709691503137e-10,1.201360316389165e-10,1.2013684324424418e-10,1.2013690598842771e-10,1.2013622154515188e-10,5.516979296017522e-10,2.426700202861288e-10,2.4282000964263837e-10,2.188510605156466e-10,2.1885106125414386e-10,2.1885106777916565e-10,2.1885107151751278e-10,1.022737567267052e-07,1.686965828631649e-10,5.257967832347502e-11,2.119342662970681e-10,3.756742263982345e-09,1.2286338393143145e-10,1.228646581979137e-10,1.22865491196055e-10,1.228645121877762e-10,1.2286312349361559e-10,1.2286556493604049e-10,1.22864819917119e-10,1.2286534129927165e-10,2.414792661494508e-11,2.414793087148335e-11,2.4147926549458522e-11,2.414792629156272e-11,3.2532970203786725e-13,1.8085048796348775e-13,4.284470881399955e-05,1.6546136426270745e-07,1.4961072362193446e-06,7.009579153513755e-06,7.3510850658330465e-09,1.3640653870670098e-08,5.025999709978945e-08,4.556748531269445e-07,1.141184401566012e-07,1.003873868865149e-08,9.386095137741195e-07,1.510119818443421e-09,7.105676641336039e-06,9.62326556992662e-05,7.586899984309034e-07,1.1793211880825006e-05,2.431928826769278e-07,8.609881577192182e-07,4.719173773744704e-07
