miliseconds,SAM,A,P,S,D,aS,aD,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz
2900,0.6839351539254674,0.007090108781939076,19.076013301115637,0.010448503893246145,0.061963781167745306,2.095165060314532e-05,0.0011844854913591208,14.362854111435544,0.38672917914396643,2.9999275903054983,0.5424010937177934
3000,0.7071951472993648,0.007180250685388991,19.698258058254687,0.010499452982224985,0.06805909808679975,-2.7224730102357358e-05,0.0010854339689508948,15.270624229303545,0.3861562869928419,3.119252849258466,0.5418937428955607
3100,0.7391372315090101,0.007167258218632518,21.20538562844446,0.010569662070203732,0.07257569513776546,1.741343018296702e-05,0.0011217181730686287,15.224450555418526,0.3782586715635598,3.1791877767939116,0.5408522880527842
3200,0.7453305851855542,0.007285696271346816,22.939045205134647,0.010591971834077172,0.07741981539039887,3.5237640647692e-05,0.0011719312169385808,15.62802194368927,0.36268628287822824,3.243422734014379,0.5397589854444254
3300,0.7534763407789632,0.007346991256284813,24.566973478134283,0.01064510928997354,0.08087810319314627,2.3963323657136894e-06,0.0008997587270486562,15.921282017596454,0.36368913387851454,3.338559093029879,0.5380395329521982
3400,0.7797686564164311,0.007361245401272429,25.13055379792804,0.010680697333913544,0.08794442240915365,-2.1005141221989712e-05,0.001003447470738029,16.502675182752903,0.35604753302791453,3.4716493024031565,0.5368841059325712
3500,0.7936452190994647,0.007455842160754962,27.483950717501635,0.010698902684093637,0.09093468917399164,-5.461581987492265e-05,0.0009505973686808816,16.960141192050237,0.3497395524924958,3.4972596579310262,0.5359692131251924
3600,0.8340322889559013,0.007511687289041748,27.77358867504175,0.010795243616164166,0.0949221982293569,1.616224785453022e-05,0.0008401680116047425,17.408664449076703,0.3460773747764089,3.5989067434101214,0.5352530915409409
3700,0.8353522680076442,0.007574566780716915,29.9398101845463,0.01081775290491022,0.1028292725446528,-4.5361436016251956e-07,0.0008387727110815721,17.770322672520283,0.3332617229428089,3.7453942975151446,0.5342161960469463
3800,0.8584276444096952,0.007580082841993867,31.39014788729402,0.010881661138363252,0.11008980437074985,-3.2823055909101575e-05,0.0007347945052191412,18.056863321626636,0.32522119452477755,3.8589408932199656,0.5327856210059055
3900,0.8863431216798275,0.007674955480979963,33.13856321792353,0.010952579035045752,0.11626694472858674,-5.0199641813209856e-05,0.0007503141755141553,18.601442414923405,0.32467443251426414,3.920627524012323,0.5309702778926176
4000,0.8817455530801948,0.007714950517239696,34.187547195396725,0.011046861822063384,0.12136483099518948,6.249579512631064e-05,0.0007966603171864286,18.747295994427702,0.31585462071293674,3.934919044395023,0.5301424003158709
4100,0.8992433879320849,0.007792518754941214,35.49567397889592,0.011094189478171748,0.12520541408258073,9.822981631880472e-06,0.0006138363755446283,19.423040811429697,0.31845090975298684,4.076055659821203,0.5290343136269765
4200,0.9250503636611767,0.007829375874538904,37.150599719149206,0.011211156322399402,0.13324787654730155,-3.9257679563749965e-05,0.0007875236504473282,19.65637168380848,0.3022425073412322,4.164411935836353,0.5290436863040461
4300,0.952685199738453,0.00789203291824562,39.04834318065377,0.011291743851588954,0.14377801939050414,3.3559688938071246e-05,0.0006577827022071717,20.191541294076853,0.30392790045269696,4.267527402396365,0.5272552800383608
4400,0.9639295065564604,0.007912816230805959,41.372081930203876,0.011336918603500399,0.15057032776934612,-9.283719822440729e-06,0.0007518612142916916,20.66237938074184,0.29588473366242346,4.253301258614378,0.5254624460737789
4500,0.9880743529550199,0.007975093055883994,42.27527938250089,0.011469202517137582,0.15919763057394576,-5.2328009445669735e-05,0.0005912218145210141,21.251700396767305,0.28673276422265476,4.30819102406531,0.5244737931147583
4600,1.0015751550104621,0.007999616110586659,43.869077147694625,0.01156356611744354,0.16453132445407506,8.997067695873145e-06,0.0004964641099254299,21.21396301921794,0.2902855834820772,4.468760212437555,0.5235023055428975
4700,1.0104322140475677,0.008085656705534273,45.66576702388326,0.011658821289183406,0.17545535912438637,1.112150184220395e-05,0.0006065183599321816,21.566309522797297,0.2812610052127738,4.535594232701309,0.5230573075485642
4800,1.019608699308155,0.008059008402521895,46.78706690693789,0.011768484683460761,0.18387926583750183,5.9035521223723544e-05,0.0006880137838129413,21.98299850821077,0.2727055478410076,4.602217572341184,0.5220795469696531
4900,1.0355549878961807,0.008135838371627058,49.45579425467454,0.011909345992541521,0.1921286519122695,2.525666504064354e-05,0.0005727904781605311,22.148118558631367,0.2717106645714587,4.642747095387785,0.5211088751682794
5000,1.058851754577014,0.008214511931439766,50.343313433347056,0.011990628101267503,0.20237034316158198,7.032334199695431e-05,0.0005906160962577159,22.86708884236563,0.2661867149904485,4.715322664985091,0.5203643125628163
