milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
1700,0.015272266129252176,0.49191497653042554,0.24846759029905097,0.2254211153218553,0.08114749177063152,0.030083168258333938,0.07008928293395338,0.04416255308639262
1800,0.014828054441243091,0.4869621140393405,0.2489079424566966,0.22514106014746646,0.07973427902155221,0.029788532984546586,0.06846780379838067,0.0435543744190198
1900,0.014985042947470892,0.5351381705670862,0.24695259602310177,0.22564469226993866,0.08077668585693827,0.029485711980377517,0.06837745750140502,0.04357059704299452
2000,0.014780833270186018,0.5143135063823888,0.24796935657848931,0.22505070747590097,0.07816639659577974,0.029489322619492032,0.06549816176394219,0.04315639460136142
2100,0.015030721020466372,0.5574192941814639,0.24801664403505103,0.2259870243309561,0.07790300198685195,0.029430435063139727,0.06500663150509765,0.04316900185574267
2200,0.0145512510996913,0.5759712705249059,0.24809959045373675,0.22662191929505066,0.07760343664260447,0.029008598951890993,0.06428482533303845,0.04279954668629412
2300,0.014458811785161764,0.6068287404498403,0.24729620311393774,0.22645013503295627,0.07753592506687806,0.029154306068837732,0.06447387044924129,0.04237804095447538
2400,0.014672676782689723,0.6004972963085293,0.24728630420968392,0.22791939606977468,0.07756790907191954,0.02912902615010917,0.06302502271808168,0.04213919783826407
2500,0.014538788828629447,0.595840103361015,0.24862473826392134,0.22864243688289396,0.07680032351743427,0.028733646495850102,0.06188003407972663,0.04179380924744748
2600,0.015059903976781043,0.6431851369665607,0.2473961254326448,0.22886414101641886,0.07655819831672728,0.028510716535809687,0.061766234947243405,0.04179753615757796
2700,0.01448606779587577,0.6601193465375078,0.24719628206228686,0.23061787131663256,0.07588085130704675,0.028466907066619244,0.060531782000613536,0.04161418592603296
2800,0.01463850836605769,0.6506675892879606,0.24850732714325305,0.231032936042897,0.07568603536230213,0.028437203409316648,0.05893113432662824,0.041487321170097624
2900,0.01462313589771147,0.6787968303107828,0.24639621703842401,0.23162002057532305,0.0742571036072613,0.028354080935064883,0.059639654891485865,0.04140968079822863
3000,0.014883397606100805,0.6957973031460934,0.24738684416562695,0.23303546129196495,0.07382759984071254,0.027917500742327267,0.05836123720336475,0.0409920088462315
3100,0.015145530090165662,0.6929953577459254,0.2472054188236285,0.2331796254744556,0.07492382296312985,0.028012278670904566,0.05813075802177023,0.04095662482881361
3200,0.014854215538472973,0.7460880176601805,0.24614258220667296,0.2347536928052906,0.07310923339152883,0.02804295468976068,0.056380158978764555,0.04069426224816611
3300,0.014609437230894685,0.7585571158179384,0.24854379593069975,0.2361175266395422,0.07367764400424526,0.027833726285009526,0.0559879147151732,0.040257102250220764
3400,0.015084406883549709,0.737018014553235,0.24842485591728264,0.23762629338196725,0.07198411114556626,0.027599016059170086,0.05523109758142251,0.04020583237370475
3500,0.014756358013487703,0.7889517189161125,0.2475952160547092,0.23870492030813292,0.072673842754507,0.02733349011916302,0.05614728876437494,0.040068200267945164
3600,0.01468848756978369,0.7996213450402557,0.24810118259731015,0.23928094827769597,0.07212766212555985,0.027415120131511428,0.05406140731655206,0.04020434353889454
3700,0.014716002458939566,0.8257411402362467,0.24731159198670033,0.24198793480164044,0.07227915695904154,0.027398723669994463,0.05415910004717844,0.03956181036132907
3800,0.01485241641921812,0.8103992065896559,0.24619809100840906,0.24165121560831837,0.07144099040334038,0.027112105860451333,0.054145849701017,0.03973596360535243
3900,0.015371473048011076,0.8545721123671379,0.24725514275893407,0.24284373594012273,0.07160687885810178,0.026944900684806393,0.053261603157035736,0.03927152850188983
4000,0.014924805964107227,0.8604459790440319,0.2454544268816042,0.2455637590367079,0.07026385764414593,0.027043705836116143,0.05217906417703574,0.03947792141220569
4100,0.01510969077136859,0.8541548354423341,0.24791495954345075,0.24777924755845612,0.07096538696680396,0.027075092913590774,0.05132367152344896,0.03930582287588616
4200,0.01539232585804322,0.9096787930106558,0.24691233382662237,0.24894013780559696,0.06923434542771391,0.026601376001881887,0.051946397597922155,0.03922777468367569
4300,0.015211150716795865,0.9095100288684798,0.24750248447974313,0.2495911705383599,0.0705857704310199,0.026896855040632682,0.05025312721225077,0.03893177967249888
4400,0.014961273338022817,0.8956632621152567,0.24592101950386538,0.25238569271336697,0.06945317791670994,0.026686379752124595,0.05154122727136942,0.03883219231623708
4500,0.015368866743571038,0.9084952754996108,0.24742724231085592,0.2533639283317491,0.06992423837949957,0.02657587737720043,0.05133307626858412,0.038519253674378265
4600,0.01542766589855768,0.9653322943969748,0.24538733457239098,0.2541198989684599,0.06940339869194341,0.026589559169678596,0.04949099905339375,0.038322765713176915
4700,0.01561552223396785,0.9596678877690199,0.24743147122724382,0.25612118174710047,0.06906158581157527,0.026381872450125105,0.04903131955875458,0.038268866371610887
4800,0.015461973138398059,0.9993140763772893,0.2448168017694143,0.2583016889766072,0.06917671713354405,0.026298772530413152,0.04969374879929517,0.038447024720923366
4900,0.015334922449049037,1.0088449887857578,0.24459968725296297,0.25973821494489485,0.06753601173652707,0.026310795349710408,0.04859923876878631,0.038137003527383036
5000,0.01531244410218051,1.0055969878293105,0.24567577201165117,0.260765855293014,0.06716666726403123,0.026177584317734388,0.04866965241530878,0.03800441790021691
