milliseconds,E4P,G6L,NADPH,P6G,R5P,Ru5P,S7P,X5P
2800,0.014628560142988481,0.647313453606519,0.24686067822149754,0.22977340700442433,0.07522636225217229,0.028296870389327194,0.06095736931716554,0.0411744553918884
2900,0.014659947823498309,0.6773068089447155,0.24788380734522936,0.23131006951751767,0.07457501508004408,0.028087062808418346,0.05990546762744786,0.04141548850092837
3000,0.01503224418774258,0.7073076659631387,0.2479531179152981,0.2327498921859924,0.07477691698267348,0.02822030842530481,0.058431747257693595,0.04094904729909465
3100,0.014552872645881022,0.7017681319310655,0.24827530725577887,0.23318397829277115,0.07325908709984286,0.028102290743071304,0.05655579234998095,0.040632684515774356
3200,0.015023579087871617,0.7514280862491967,0.24603563196806214,0.2351890709881814,0.07343791618595541,0.027963315680639925,0.05613451944813556,0.040811916118865026
3300,0.015161390856497906,0.7330273418421507,0.24651283224167533,0.23690565222197707,0.07347029939285739,0.027665886311443476,0.056332183590433,0.04019683515396635
3400,0.01500339625139661,0.7699975178203203,0.24797417752256545,0.23741297852909665,0.07266560360492422,0.02763209151647695,0.05492053776424582,0.04054538272882078
3500,0.014774511809844001,0.7592906087504352,0.24590914640066,0.2392663605886887,0.07123509914600323,0.027667149015318818,0.05411320973007575,0.039916972592542524
3600,0.014970744124882215,0.777233449442106,0.2464476199537591,0.24068273878532528,0.07110048903352495,0.02735299963355125,0.055535725724391846,0.04016121552481486
3700,0.014809696499626565,0.7950516096907384,0.24717816669076625,0.24180519927695646,0.07241553276182554,0.02740827482280274,0.05360467073105239,0.039950524866576645
3800,0.015134298018106576,0.825499482620852,0.2476403225306146,0.2416293868072735,0.07161934626534745,0.02727990053699373,0.05446841487839605,0.03977468182191296
3900,0.014854945400150072,0.8554131324671357,0.24789521899551442,0.24420832805685092,0.07166263675241939,0.027044385977277454,0.053282489484520114,0.039200611509816505
4000,0.01526383430212137,0.8313641458577028,0.2481609578408095,0.24458393191718453,0.0713929740627344,0.027064155725962064,0.052706097866061126,0.03952213614048793
4100,0.014804375052034047,0.8490461966523705,0.24611693391712006,0.24645817554022406,0.0699001631247423,0.026867769643722617,0.05269575028828511,0.03908097863682708
4200,0.014888964872100242,0.8913793996484342,0.24585427426785492,0.249283627370206,0.06990013678095039,0.026820799802991364,0.05227869242542519,0.039027107014179115
4300,0.015509802665061712,0.9133531291321021,0.2466530374966896,0.25087694253472625,0.06885987911686807,0.0268151471743465,0.05145401576563306,0.038771088189332815
4400,0.015051254456636133,0.9040274968277376,0.2475877639352888,0.2517047437068851,0.06930203259095667,0.0266897503610097,0.04967168414483532,0.039062555092730336
4500,0.015268061604606385,0.9400966501249683,0.24640634109608253,0.25402990144547094,0.06851855987751844,0.026656062810889836,0.051057523899791714,0.03872111112627268
4600,0.015138999646810392,0.9652185811833194,0.24709151379704083,0.25518308915689375,0.06908079117599589,0.026305265931184933,0.05051570310378685,0.038569866662013286
4700,0.015090244410727795,0.9677565281067521,0.24559565442458337,0.25608774369333986,0.06911769818910202,0.02655854615205907,0.04837133810302844,0.03857882640725062
4800,0.015327823792852226,0.998107472016398,0.24641531402512162,0.2580704449046727,0.06921462075012283,0.0263388212716081,0.04910015790806844,0.03843987655456351
4900,0.015186489051719442,1.0100758685989626,0.24741069669071214,0.2605148293806414,0.06780952986398754,0.026259420367772016,0.04801725040417838,0.0384692643535254
5000,0.015141226640391246,1.0035883301121424,0.24623438922361815,0.26124567539052285,0.06705908936441975,0.02599744342263767,0.04885461682122023,0.03798530711147779
