milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
2500,8.08719441190621e-05,-9.326736905572314e-06,-6.7261110400282935e-06,-3.152766103004627e-05,-6.739773346388796e-06,-3.642660849035851e-06,-1.5262179131964535e-05,0.0,0.0,0.0,0.0,0.0,1.0933658164481094e-07,0.0,0.0,0.0,-2.245897884492013e-06,0.0,1.3146656764414184e-06,-7.14624318538807e-07,0.0,0.0,-1.794074935349886e-05,-2.14331014938241e-06,0.0,-1.088256701415767e-06,2.390186796239557e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9745396039687815e-07,0.0,0.0,0.0,0.0,0.0,-1.168930094823799e-06,2e-06,1.1045480058344382e-07,0.0,-2.312958168110483e-05,2.7662292835825187e-13,0.0,0.0,0.0,-8.781046010828736e-08,1.1220834114862388e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4622847329899656e-09,0.0,0.0,-1.2628814440291376e-10,1.3320240047449133e-12,0.0,0.0,0.0,0.0,0.0,0.0
2600,8.449857141545032e-05,-9.763931411792448e-06,-7.058093830604064e-06,-3.302777219179696e-05,-7.057350711919868e-06,-3.8248629314135985e-06,-1.599150278140681e-05,0.0,0.0,0.0,0.0,0.0,1.1448777280632787e-07,0.0,0.0,0.0,-2.351661085785826e-06,0.0,1.3674814407632796e-06,-7.485961257154477e-07,0.0,0.0,-1.8785885114154534e-05,-2.2441696729665782e-06,0.0,-1.1400999209515628e-06,2.497096279765689e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1617707791200953e-07,0.0,0.0,0.0,0.0,0.0,-1.2239963588141359e-06,2e-06,1.0032209974751984e-07,0.0,-2.4219525328498448e-05,2.8965600177669854e-13,0.0,0.0,0.0,-9.18416640637342e-08,1.1718983778994861e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5772199863950973e-09,0.0,0.0,-1.3224786403426204e-10,1.3947508485442491e-12,0.0,0.0,0.0,0.0,0.0,0.0
2700,8.812519871183854e-05,-1.0201125918012582e-05,-7.390076621179835e-06,-3.452788335354766e-05,-7.37492807745094e-06,-4.007065013791347e-06,-1.6720826430849084e-05,0.0,0.0,0.0,0.0,0.0,1.1963896396784476e-07,0.0,0.0,0.0,-2.4574242870796402e-06,0.0,1.4202972050851411e-06,-7.825679328920884e-07,0.0,0.0,-1.9631020874810217e-05,-2.345029196550746e-06,0.0,-1.1919431404873584e-06,2.6040057632918213e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.349001954271409e-07,0.0,0.0,0.0,0.0,0.0,-1.2790626228044728e-06,2e-06,9.018939891159585e-08,0.0,-2.530946897589207e-05,3.026890751951453e-13,0.0,0.0,0.0,-9.587286801918105e-08,1.2217133443127335e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.692155239800229e-09,0.0,0.0,-1.382075836656103e-10,1.4574776923435854e-12,0.0,0.0,0.0,0.0,0.0,0.0
2800,9.175182600822679e-05,-1.0638320424232714e-05,-7.722059411755607e-06,-3.602799451529836e-05,-7.692505442982012e-06,-4.189267096169095e-06,-1.7450150080291365e-05,0.0,0.0,0.0,0.0,0.0,1.2479015512936168e-07,0.0,0.0,0.0,-2.563187488373454e-06,0.0,1.4731129694070028e-06,-8.165397400687293e-07,0.0,0.0,-2.047615663546589e-05,-2.445888720134914e-06,0.0,-1.2437863600231544e-06,2.7109152468179537e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.536233129422722e-07,0.0,0.0,0.0,0.0,0.0,-1.3341288867948098e-06,2e-06,8.005669807567184e-08,0.0,-2.6399412623285694e-05,3.157221486135921e-13,0.0,0.0,0.0,-9.990407197462788e-08,1.2715283107259808e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8070904932053613e-09,0.0,0.0,-1.441673032969586e-10,1.5202045361429217e-12,0.0,0.0,0.0,0.0,0.0,0.0
2900,9.537845330461504e-05,-1.1075514930452849e-05,-8.05404220233138e-06,-3.752810567704906e-05,-8.010082808513086e-06,-4.371469178546844e-06,-1.8179473729733643e-05,0.0,0.0,0.0,0.0,0.0,1.2994134629087863e-07,0.0,0.0,0.0,-2.668950689667268e-06,0.0,1.5259287337288642e-06,-8.5051154724537e-07,0.0,0.0,-2.1321292396121575e-05,-2.546748243719082e-06,0.0,-1.29562957955895e-06,2.817824730344086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7234643045740365e-07,0.0,0.0,0.0,0.0,0.0,-1.389195150785147e-06,2e-06,6.992399723974783e-08,0.0,-2.7489356270679313e-05,3.287552220320389e-13,0.0,0.0,0.0,-1.0393527593007472e-07,1.321343277139228e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.922025746610494e-09,0.0,0.0,-1.5012702292830688e-10,1.582931379942258e-12,0.0,0.0,0.0,0.0,0.0,0.0
3000,9.90050806010033e-05,-1.1512709436672984e-05,-8.386024992907152e-06,-3.902821683879976e-05,-8.327660174044158e-06,-4.553671260924591e-06,-1.890879737917592e-05,0.0,0.0,0.0,0.0,0.0,1.3509253745239555e-07,0.0,0.0,0.0,-2.774713890961082e-06,0.0,1.578744498050726e-06,-8.844833544220109e-07,0.0,0.0,-2.2166428156777252e-05,-2.6476077673032507e-06,0.0,-1.347472799094746e-06,2.924734213870219e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.910695479725351e-07,0.0,0.0,0.0,0.0,0.0,-1.4442614147754837e-06,2e-06,5.979129640382383e-08,0.0,-2.8579299918072936e-05,3.417882954504856e-13,0.0,0.0,0.0,-1.0796647988552157e-07,1.3711582435524757e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.036961000015626e-09,0.0,0.0,-1.5608674255965517e-10,1.6456582237415942e-12,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.00010263170789739152,-1.1949903942893116e-05,-8.718007783482922e-06,-4.052832800055045e-05,-8.645237539575228e-06,-4.7358733433023385e-06,-1.9638121028618192e-05,0.0,0.0,0.0,0.0,0.0,1.4024372861391245e-07,0.0,0.0,0.0,-2.8804770922548956e-06,0.0,1.631560262372587e-06,-9.184551615986516e-07,0.0,0.0,-2.301156391743293e-05,-2.748467290887418e-06,0.0,-1.3993160186305417e-06,3.0316436973963508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.097926654876663e-07,0.0,0.0,0.0,0.0,0.0,-1.4993276787658205e-06,2e-06,4.9658595567899865e-08,0.0,-2.9669243565466556e-05,3.5482136886893233e-13,0.0,0.0,0.0,-1.119976838409684e-07,1.4209732099657227e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1518962534207577e-09,0.0,0.0,-1.6204646219100343e-10,1.7083850675409303e-12,0.0,0.0,0.0,0.0,0.0,0.0
3200,0.00010625833519377975,-1.238709844911325e-05,-9.049990574058695e-06,-4.2028439162301154e-05,-8.962814905106302e-06,-4.9180754256800875e-06,-2.036744467806047e-05,0.0,0.0,0.0,0.0,0.0,1.4539491977542937e-07,0.0,0.0,0.0,-2.9862402935487095e-06,0.0,1.6843760266944486e-06,-9.524269687752925e-07,0.0,0.0,-2.3856699678088606e-05,-2.8493268144715865e-06,0.0,-1.4511592381663375e-06,3.138553180922483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.285157830027978e-07,0.0,0.0,0.0,0.0,0.0,-1.5543939427561575e-06,2e-06,3.952589473197586e-08,0.0,-3.075918721286018e-05,3.6785444228737906e-13,0.0,0.0,0.0,-1.1602888779641525e-07,1.47078817637897e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2668315068258903e-09,0.0,0.0,-1.6800618182235172e-10,1.7711119113402663e-12,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.000109884962490168,-1.2824292955333386e-05,-9.381973364634465e-06,-4.352855032405185e-05,-9.280392270637374e-06,-5.100277508057836e-06,-2.1096768327502748e-05,0.0,0.0,0.0,0.0,0.0,1.505461109369463e-07,0.0,0.0,0.0,-3.0920034948425237e-06,0.0,1.73719179101631e-06,-9.863987759519332e-07,0.0,0.0,-2.4701835438744283e-05,-2.9501863380557546e-06,0.0,-1.5030024577021333e-06,3.2454626644486155e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472389005179292e-07,0.0,0.0,0.0,0.0,0.0,-1.6094602067464947e-06,2e-06,2.9393193896051845e-08,0.0,-3.1849130860253805e-05,3.808875157058258e-13,0.0,0.0,0.0,-1.200600917518621e-07,1.5206031427922174e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3817667602310225e-09,0.0,0.0,-1.7396590145369998e-10,1.8338387551396026e-12,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.00011351158978655623,-1.3261487461553518e-05,-9.71395615521024e-06,-4.502866148580255e-05,-9.597969636168448e-06,-5.282479590435583e-06,-2.1826091976945026e-05,0.0,0.0,0.0,0.0,0.0,1.5569730209846322e-07,0.0,0.0,0.0,-3.1977666961363376e-06,0.0,1.7900075553381718e-06,-1.020370583128574e-06,0.0,0.0,-2.5546971199399964e-05,-3.0510458616399223e-06,0.0,-1.5548456772379291e-06,3.352372147974748e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.659620180330605e-07,0.0,0.0,0.0,0.0,0.0,-1.6645264707368316e-06,2e-06,1.9260493060127848e-08,0.0,-3.2939074507647425e-05,3.939205891242725e-13,0.0,0.0,0.0,-1.2409129570730894e-07,1.5704181092054647e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4967020136361546e-09,0.0,0.0,-1.799256210850483e-10,1.8965655989389387e-12,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.00011713821708294449,-1.3698681967773651e-05,-1.004593894578601e-05,-4.652877264755325e-05,-9.91554700169952e-06,-5.464681672813332e-06,-2.25554156263873e-05,0.0,0.0,0.0,0.0,0.0,1.6084849325998014e-07,0.0,0.0,0.0,-3.3035298974301514e-06,0.0,1.8428233196600328e-06,-1.0543423903052148e-06,0.0,0.0,-2.6392106960055644e-05,-3.151905385224091e-06,0.0,-1.606688896773725e-06,3.45928163150088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.84685135548192e-07,0.0,0.0,0.0,0.0,0.0,-1.7195927347271686e-06,2e-06,9.12779222420384e-09,0.0,-3.402901815504105e-05,4.069536625427193e-13,0.0,0.0,0.0,-1.281224996627558e-07,1.620233075618712e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6116372670412872e-09,0.0,0.0,-1.8588534071639656e-10,1.959292442738275e-12,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.00012076484437933271,-1.4135876473993785e-05,-1.037792173636178e-05,-4.802888380930394e-05,-1.023312436723059e-05,-5.646883755191079e-06,-2.3284739275829575e-05,0.0,0.0,0.0,0.0,0.0,1.6599968442149704e-07,0.0,0.0,0.0,-3.4092930987239653e-06,0.0,1.8956390839818945e-06,-1.0883141974818554e-06,0.0,0.0,-2.723724272071132e-05,-3.252764908808258e-06,0.0,-1.6585321163095206e-06,3.566191115027012e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.034082530633232e-07,0.0,0.0,0.0,0.0,0.0,-1.7746589987175054e-06,2e-06,-1.0049086117201235e-09,0.0,-3.511896180243467e-05,4.19986735961166e-13,0.0,0.0,0.0,-1.3215370361820262e-07,1.6700480420319593e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7265725204464186e-09,0.0,0.0,-1.9184506034774482e-10,2.022019286537611e-12,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.00012439147167572095,-1.4573070980213919e-05,-1.0709904526937553e-05,-4.9528994971054634e-05,-1.0550701732761663e-05,-5.829085837568827e-06,-2.4014062925271856e-05,0.0,0.0,0.0,0.0,0.0,1.7115087558301396e-07,0.0,0.0,0.0,-3.515056300017779e-06,0.0,1.948454848303756e-06,-1.1222860046584964e-06,0.0,0.0,-2.8082378481366995e-05,-3.3536244323924266e-06,0.0,-1.7103753358453164e-06,3.673100598553145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.221313705784547e-07,0.0,0.0,0.0,0.0,0.0,-1.8297252627078423e-06,2e-06,-1.1137609447644132e-08,0.0,-3.620890544982829e-05,4.3301980937961275e-13,0.0,0.0,0.0,-1.3618490757364944e-07,1.7198630084452067e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.841507773851551e-09,0.0,0.0,-1.978047799790931e-10,2.0847461303369473e-12,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.00012801809897210921,-1.5010265486434052e-05,-1.1041887317513325e-05,-5.102910613280533e-05,-1.0868279098292737e-05,-6.011287919946576e-06,-2.4743386574714134e-05,0.0,0.0,0.0,0.0,0.0,1.7630206674453088e-07,0.0,0.0,0.0,-3.6208195013115934e-06,0.0,2.0012706126256176e-06,-1.1562578118351372e-06,0.0,0.0,-2.892751424202268e-05,-3.4544839559765947e-06,0.0,-1.7622185553811124e-06,3.780010082079277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.40854488093586e-07,0.0,0.0,0.0,0.0,0.0,-1.8847915266981795e-06,2e-06,-2.1270310283568136e-08,0.0,-3.729884909722191e-05,4.4605288279805953e-13,0.0,0.0,0.0,-1.402161115290963e-07,1.769677974858454e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.956443027256683e-09,0.0,0.0,-2.037644996104414e-10,2.1474729741362837e-12,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.0002834782236126461,0.0001560394962416692,9.649330563580513e-05,0.0009850284601118104,7.370351295313965e-05,-1.5246175682566476e-06,0.0004247701082343726,0.0,0.0,3.103986527906326e-19,3.341277799251867e-20,1.2227934869855873e-20,3.382093277871664e-05,0.0,9.306359724976824e-20,8.465430914319505e-20,9.901046318102147e-05,0.0,-4.5996813487404735e-05,1.8671820039153428e-05,0.0,0.0,0.0013180326847004892,7.45729520298002e-05,0.0,1.3514113699101654e-05,-8.401192477021892e-05,3.997223912283792e-21,6.1044559972083815e-21,-2.3125102311859973e-20,0.0,0.0,0.0,0.0,2.0243132740012445e-21,2.75754730525101e-05,-3.658848834653598e-22,0.0,0.0,0.0,5.140813996069023e-21,7.063081107110934e-05,2e-06,-9.909641386014152e-06,-3.940191755721536e-21,0.003309698309574917,-2.100884431473966e-06,0.0,0.0,0.0,-1.533113078473093e-06,-2.1478406959521485e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.428962839219834e-08,0.0,0.0,1.510561359810163e-08,8.632036051342402e-09,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.00045545519043182754,0.0003457440544498942,0.00021576257011605174,0.002133954245219488,0.00016750979108196343,3.4699448526712445e-06,0.0009232621861929831,0.0,0.0,6.545632771902116e-19,7.046028475376417e-20,2.5786056252893075e-20,7.112495344044298e-05,0.0,1.9625089431044405e-19,1.785175338967068e-19,0.00021281774854025402,0.0,-9.922199927108507e-05,4.0660543237096556e-05,0.0,0.0,0.0028116106484329614,0.0001610993869136285,0.0,3.045788469154093e-05,-0.00018136572419769157,8.429276223219842e-21,1.2872970572109113e-20,-4.876581331305019e-20,0.0,0.0,0.0,0.0,4.268836603436134e-21,5.886328273495919e-05,-7.715716748197121e-22,0.0,0.0,0.0,1.0840859090203487e-20,0.00015104083950613964,2e-06,-2.08725928876397e-05,-8.30900780398238e-21,0.007020909078792194,-4.430309023753154e-06,0.0,0.0,0.0,-3.077094470236814e-06,-4.549005152545202e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5226133737307846e-07,0.0,0.0,3.208103392013729e-08,1.8200699498973072e-08,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0006274321572510213,0.0005354486126581315,0.00033503183459629833,0.003282880030327166,0.0002613160692107872,8.464507273599329e-06,0.001421754264151643,0.0,0.0,9.987279015898125e-19,1.0750779151500968e-19,3.9344177635930963e-20,0.0001084289741021724,0.0,2.9943819137112536e-19,2.723807586502186e-19,0.0003266250338994928,0.0,-0.0001524471850547654,6.264926643503968e-05,0.0,0.0,0.004305188612165532,0.00024762582179746294,0.0,4.7401655683980976e-05,-0.0002787195236251704,1.2861328534156235e-20,1.964148514701053e-20,-7.440652431424177e-20,0.0,0.0,0.0,0.0,6.513359932871108e-21,9.015109241740829e-05,-1.1772584661740644e-21,0.0,0.0,0.0,1.6540904184338292e-20,0.00023145086794117302,2e-06,-3.1835544389266016e-05,-1.2677823852243395e-20,0.01073211984800947,-6.759733616032438e-06,0.0,0.0,0.0,-4.6210758620006315e-06,-6.950169609138256e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3023304635396157e-07,0.0,0.0,4.905645424217296e-08,2.7769362946604117e-08,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.0007994091240702027,0.0007251531708663688,0.00045430109907654493,0.004431805815434843,0.00035512234733961094,1.3459069694527414e-05,0.0019202463421102536,0.0,0.0,1.3428925259893915e-18,1.4455529827625243e-19,5.290229901896748e-20,0.00014573299476389876,0.0,4.026254884317957e-19,3.6624398340373037e-19,0.00044043231925872535,0.0,-0.00020567237083844573,8.463798963298282e-05,0.0,0.0,0.005798766575898004,0.00033415225668129123,0.0,6.434542667642025e-05,-0.0003760733230526492,1.7293380845092284e-20,2.640999972191126e-20,-1.0004723531543199e-19,0.0,0.0,0.0,0.0,8.757883262305912e-21,0.00012143890209985738,-1.5829452575283952e-21,0.0,0.0,0.0,2.2240949278472756e-20,0.0003118608963762033,2e-06,-4.279849589089156e-05,-1.704663990050424e-20,0.014443330617226746,-9.089158208311722e-06,0.0,0.0,0.0,-6.165057253764352e-06,-9.351334065731309e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0820475533484166e-07,0.0,0.0,6.603187456420788e-08,3.733802639423479e-08,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.0009713860908893717,0.0009148577290745815,0.0005735703635567854,0.0055807316005424224,0.00044892862546842854,1.8453632115455114e-05,0.002418738420068864,0.0,0.0,1.6870571503889486e-18,1.816028050374952e-19,6.646042040200468e-20,0.0001830370154256251,0.0,5.058127854924715e-19,4.601072081572367e-19,0.0005542396046179579,0.0,-0.00025889755662212297,0.00010662671283092594,0.0,0.0,0.007292344539630378,0.00042067869156511953,0.0,8.128919766885875e-05,-0.00047342712248012186,2.1725433156028336e-20,3.3178514296811994e-20,-1.2568794631662085e-19,0.0,0.0,0.0,0.0,1.1002406591740715e-20,0.00015272671178230492,-1.9886320488827262e-21,0.0,0.0,0.0,2.7940994372607223e-20,0.0003922709248112336,2e-06,-5.376144739251634e-05,-2.1415455948764914e-20,0.018154541386443825,-1.1418582800590814e-05,0.0,0.0,0.0,-7.709038645528074e-06,-0.0001175249852232421,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.861764643157158e-07,0.0,0.0,8.300729488624203e-08,4.6906689841864704e-08,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.0011433630577085655,0.0011045622872828187,0.000692839628037032,0.0067296573856501,0.0005427349035972584,2.3448194536383198e-05,0.0029172304980274993,0.0,0.0,2.0312217747885497e-18,2.186503117987434e-19,8.001854178504188e-20,0.00022034103608735298,0.0,6.090000825531474e-19,5.539704329107484e-19,0.0006680468899771966,0.0,-0.00031212274240580336,0.00012861543602886907,0.0,0.0,0.008785922503362948,0.000507205126448954,0.0,9.82329686612988e-05,-0.0005707809219076007,2.6157485466964555e-20,3.9947028871713066e-20,-1.5132865731781105e-19,0.0,0.0,0.0,0.0,1.3246929921175688e-20,0.00018401452146475558,-2.3943188402370995e-21,0.0,0.0,0.0,3.364103946674203e-20,0.000472680953246267,2e-06,-6.472439889414265e-05,-2.578427199702593e-20,0.0218657521556613,-1.3748007392870099e-05,0.0,0.0,0.0,-9.25302003729189e-06,-0.00014153662978917418,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.641481732965989e-07,0.0,0.0,9.99827152082777e-08,5.647535328949575e-08,0.0,0.0,0.0,0.0,0.0,0.0
4500,0.001315340024527747,0.0012942668454910438,0.0008121088925172786,0.007878583170757777,0.0006365411817260822,2.8442756957311092e-05,0.00341572257598611,0.0,0.0,2.3753863991881286e-18,2.556978185599862e-19,9.357666316807909e-20,0.00025764505674908083,0.0,7.121873796138232e-19,6.478336576642602e-19,0.0007818541753364292,0.0,-0.0003653479281894837,0.0001506041592268122,0.0,0.0,0.01027950046709542,0.0005937315613327822,0.0,0.00011517673965373809,-0.0006681347213350795,3.0589537777900775e-20,4.671554344661414e-20,-1.7696936831900127e-19,0.0,0.0,0.0,0.0,1.549145325061058e-20,0.00021530233114720466,-2.8000056315914304e-21,0.0,0.0,0.0,3.934108456087649e-20,0.0005530909816812972,2e-06,-7.56873503957682e-05,-3.0153088045286776e-20,0.025576962924878578,-1.6077431985149382e-05,0.0,0.0,0.0,-1.0797001429055611e-05,-0.00016554827435510318,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.42119882277479e-07,0.0,0.0,1.169581355303126e-07,6.604401673712642e-08,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.0014873169913469408,0.001483971403699281,0.0009313781569975314,0.009027508955865456,0.000730347459854906,3.343731937823937e-05,0.003914214653944745,0.0,0.0,2.7195510235877078e-18,2.927453253212317e-19,1.0713478455111697e-19,0.00029494907741080875,0.0,8.153746766745045e-19,7.41696882417772e-19,0.000895661460695668,0.0,-0.000418573113973164,0.0001725928824247553,0.0,0.0,0.01177307843082799,0.0006802579962166168,0.0,0.00013212051064617812,-0.0007654885207625583,3.5021590088837e-20,5.348405802151521e-20,-2.0261007932019286e-19,0.0,0.0,0.0,0.0,1.7735976580045552e-20,0.00024659014082965375,-3.2056924229457826e-21,0.0,0.0,0.0,4.504112965501129e-20,0.0006335010101163337,2e-06,-8.665030189739374e-05,-3.4521904093547793e-20,0.029288173694095854,-1.8406856577428667e-05,0.0,0.0,0.0,-1.2340982820819429e-05,-0.00018955991892103524,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.200915912583621e-07,0.0,0.0,1.3393355585234828e-07,7.561268018475747e-08,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.001659293958166122,0.001673675961907506,0.0010506474214777718,0.010176434740973133,0.0008241537379837298,3.843188179916726e-05,0.00441270673190338,0.0,0.0,3.0637156479872866e-18,3.297928320824772e-19,1.206929059341535e-19,0.0003322530980725366,0.0,9.185619737351804e-19,8.355601071712837e-19,0.0010094687460549066,0.0,-0.00047179829975684434,0.00019458160562269846,0.0,0.0,0.013266656394560462,0.000766784431100445,0.0,0.0001490642816386174,-0.000862842320190031,3.945364239977305e-20,6.025257259641629e-20,-2.282507903213831e-19,0.0,0.0,0.0,0.0,1.9980499909480357e-20,0.00027787795051210283,-3.611379214300135e-21,0.0,0.0,0.0,5.0741174749146103e-20,0.000713911038551364,2e-06,-9.76132533990193e-05,-3.8890720141808636e-20,0.03299938446331313,-2.0736281169707853e-05,0.0,0.0,0.0,-1.388496421258315e-05,-0.0002135715634869658,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.980633002392422e-07,0.0,0.0,1.5090897617438318e-07,8.518134363238814e-08,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.0018312709249852911,0.001863380520115731,0.0011699166859580122,0.011325360526080713,0.0009179600161125474,4.342644422009496e-05,0.00491119880986199,0.0,0.0,3.4078802723868658e-18,3.6684033884372e-19,1.3425102731719e-19,0.0003695571187342614,0.0,1.0217492707958506e-18,9.294233319247901e-19,0.001123276031414133,0.0,-0.0005250234855405216,0.00021657032882064004,0.0,0.0,0.014760234358292837,0.0008533108659842734,0.0,0.0001660080526310559,-0.0009601961196175036,4.3885694710709097e-20,6.702108717131702e-20,-2.5389150132257193e-19,0.0,0.0,0.0,0.0,2.222502323891516e-20,0.0003091657601945504,-4.017066005654466e-21,0.0,0.0,0.0,5.644121984328023e-20,0.0007943210669863912,2e-06,-0.00010857620490064484,-4.325953619006931e-20,0.03671059523253021,-2.3065705761987043e-05,0.0,0.0,0.0,-1.542894560434687e-05,-0.00023758320805289477,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.760350092201163e-07,0.0,0.0,1.6788439649641735e-07,9.475000708001843e-08,0.0,0.0,0.0,0.0,0.0,0.0
4900,0.0020032478918044724,0.002053085078323956,0.001289185950438259,0.01247428631118839,0.0010117662942413712,4.842100664102305e-05,0.005409690887820601,0.0,0.0,3.752044896786445e-18,4.038878456049641e-19,1.4780914870022722e-19,0.0004068611393959893,0.0,1.1249365678565266e-18,1.0232865566782964e-18,0.0012370833167733718,0.0,-0.0005782486713241989,0.00023855905201858316,0.0,0.0,0.01625381232202531,0.0009398373008681016,0.0,0.0001829518236234952,-0.0010575499190449823,4.831774702164515e-20,7.378960174621775e-20,-2.795322123237621e-19,0.0,0.0,0.0,0.0,2.4469546568350048e-20,0.0003404535698769995,-4.422752797008797e-21,0.0,0.0,0.0,6.214126493741503e-20,0.0008747310954214215,2e-06,-0.00011953915640227039,-4.7628352238329984e-20,0.04042180600174749,-2.539513035426623e-05,0.0,0.0,0.0,-1.6972926996110593e-05,-0.00026159485261882377,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.540067182009964e-07,0.0,0.0,1.8485981681845225e-07,1.043186705276491e-07,0.0,0.0,0.0,0.0,0.0,0.0
