milliseconds,S1,DNA0000,DNA0001,DNA0010,DNA0100,DNA1000,DNA1100,DNA1010,DNA1001,DNA0110,DNA0101,DNA0011,DNA1110,DNA1011,DNA1101,DNA0111,DNA1111,DNA001_1,DNA01_10,DNA01_11,DNA011_1,DNA01_1_1,DNA101_1,DNA1_100,DNA1_101,DNA1_110,DNA11_10,DNA1_1_10,DNA1_111,DNA11_11,DNA111_1,DNA1_1_11,DNA1_11_1,DNA11_1_1,DNA1_1_1_1
3300,1.0258641243244756e-11,9.943168262955189e-11,4.1222216185710485e-15,2.051289706443716e-13,2.0584172253274437e-13,4.127557120897976e-15,8.376246613484978e-18,8.294254902058721e-18,2.128968444544935e-19,2.3395160148068274e-16,8.245424549784824e-18,8.272212518878102e-18,7.495413733368743e-22,3.204902824433252e-22,3.2421637927724993e-22,7.151871218091552e-22,2.1472752208136846e-27,4.899214828664364e-15,1.411122596113459e-13,2.1396509981013275e-19,2.2510771847618274e-19,1.3200094323633313e-16,1.9360894851449874e-19,4.907898298658241e-15,1.934279729803239e-19,2.1451959835034835e-19,2.0778105132015813e-19,1.3307643125940353e-16,4.463435775766146e-27,4.531292193152731e-27,4.601822021373272e-27,1.9159300698721957e-24,1.9422397544098126e-24,1.8860999052228534e-24,1.1985030005858622e-21
3400,1.025236384739752e-11,9.942686243249128e-11,4.087080363167967e-15,2.0354691979517642e-13,2.0273196121402011e-13,4.106242870575152e-15,8.248143324128142e-18,8.271706405584871e-18,2.1315383534528636e-19,2.285493012635055e-16,8.39911166495453e-18,8.388499426110138e-18,7.288584158904288e-22,3.2112241538359874e-22,3.20420060470137e-22,7.178030983342043e-22,2.1759804807571983e-27,4.9792240461322116e-15,1.3699387685921835e-13,2.216877011625723e-19,2.2277733668450627e-19,1.3088582575524469e-16,1.9264665370087525e-19,4.9730603617795e-15,1.9481618419706595e-19,2.2412633512283136e-19,2.1557589930451723e-19,1.3629030994432657e-16,4.6323794016427365e-27,4.51546307271634e-27,4.4718530018103936e-27,2.062559507410306e-24,2.1024242262854352e-24,2.03146898417818e-24,1.2264792776651117e-21
3500,1.0246276769159147e-11,9.943333412902093e-11,4.104298878583501e-15,2.0635144654547796e-13,2.0484341139621708e-13,4.0960331047001025e-15,8.222752930749561e-18,8.285720568179666e-18,2.1281914369902614e-19,2.2860178464598736e-16,8.347115982561523e-18,8.216360390890096e-18,7.441590341292466e-22,3.2457722951441077e-22,3.2166214841553675e-22,7.804694907694817e-22,2.1562853460033963e-27,4.9447887919767354e-15,1.3755679296244248e-13,2.3102087332846184e-19,2.2970697037887686e-19,1.3231681105747968e-16,1.9358902942042653e-19,5.036981639591317e-15,1.944988126360392e-19,2.210792419309158e-19,2.4024784750364023e-19,1.387183976434577e-16,4.906266348374502e-27,4.6956924980246905e-27,5.1115238905723234e-27,2.164180281238754e-24,2.1504161152726827e-24,2.3909395206832036e-24,1.3392006943195863e-21
3600,1.0249269837117803e-11,9.94383147740811e-11,4.093911724838115e-15,2.0632720706458804e-13,2.0462848278298263e-13,4.020193642435594e-15,8.169360604922475e-18,8.370174133819722e-18,2.1326513907295787e-19,2.3857470225397883e-16,8.232914104207045e-18,8.368385867038194e-18,7.871251771371437e-22,3.190571520850916e-22,3.249814050356315e-22,7.490039144135687e-22,2.203376907001442e-27,4.970012380672226e-15,1.3701261397658417e-13,2.394844604440857e-19,2.307343474456334e-19,1.4692976174711112e-16,1.93263284652849e-19,4.91187686154014e-15,1.9180610146877053e-19,2.518480706739975e-19,2.520818512929848e-19,1.5041199163960743e-16,5.0445865611327815e-27,5.1623742814189855e-27,5.203959288016522e-27,2.322777381439375e-24,2.3928762786962646e-24,2.3357868238073522e-24,1.455019112841125e-21
3700,1.0248150479233134e-11,9.943985760568594e-11,4.124579726424804e-15,2.0358050633749976e-13,2.04901055858937e-13,4.03340549445156e-15,8.3159949666401e-18,8.356278215063456e-18,2.161240797102199e-19,2.3378844281680425e-16,8.211648846227832e-18,8.316276571129103e-18,7.758200228255868e-22,3.217559881214494e-22,3.1867343507718876e-22,7.756407898461129e-22,2.2437463710933508e-27,4.948303871994939e-15,1.3816122442238515e-13,2.4483691295319357e-19,2.412024012128749e-19,1.526381751578045e-16,1.9634143313660292e-19,5.019445172586527e-15,1.949793642265343e-19,2.542600245205496e-19,2.5940281529262367e-19,1.5347125573203908e-16,5.546279528716145e-27,5.405998114806916e-27,5.268593288721274e-27,2.4069580121142423e-24,2.513398354710257e-24,2.62527595940328e-24,1.4462833159903413e-21
3800,1.0234864960734911e-11,9.942439515782199e-11,4.111703540705816e-15,2.0446024219334485e-13,2.053320225769419e-13,4.056408679407761e-15,8.1462953697884e-18,8.245041288759572e-18,2.155150054212366e-19,2.354979462277233e-16,8.30284900257168e-18,8.259129484773497e-18,8.185482870219418e-22,3.2733217316996907e-22,3.172637146704417e-22,8.143271338516241e-22,2.323417588379814e-27,4.882209430527618e-15,1.422060512712063e-13,2.650970031878756e-19,2.5871730114478137e-19,1.497533985613945e-16,1.9547952384341897e-19,5.023548375283068e-15,1.9546995096831264e-19,2.645849571797135e-19,2.578023430860288e-19,1.5846620549685734e-16,5.364730390021005e-27,5.422337764550054e-27,5.361092324605423e-27,2.6870419438738198e-24,2.6431681743466256e-24,2.6851840601832493e-24,1.5435686746220228e-21
3900,1.0241192331718866e-11,9.942561635244576e-11,4.017059850473453e-15,2.033696487591945e-13,2.0206081467356518e-13,4.044345683875164e-15,8.273500011664396e-18,8.329935974819786e-18,2.133914511859479e-19,2.345860622689907e-16,8.183876516187762e-18,8.150946966904002e-18,8.012225844648521e-22,3.1718577763118563e-22,3.2408653869304986e-22,8.329820497887553e-22,2.3589744555443124e-27,4.91776790732655e-15,1.4286955227012936e-13,2.777537751801275e-19,2.58324781970901e-19,1.6044325469852007e-16,1.957324180763932e-19,5.003246475402229e-15,1.925837387912697e-19,2.7938006189720014e-19,2.6161661598301507e-19,1.6542430292793483e-16,5.713096391302167e-27,5.855945090812437e-27,6.033194669165614e-27,2.904752572950726e-24,2.7713294371377457e-24,2.691991420715083e-24,1.6376320127412359e-21
4000,1.0249360954999581e-11,9.942227976205729e-11,4.0319379003359035e-15,2.0148144148154773e-13,2.042229915275425e-13,4.016928249662037e-15,8.252300816629504e-18,8.266429085488772e-18,2.134617626571914e-19,2.4279530483476005e-16,8.350816295915894e-18,8.244176309302137e-18,8.182889322298084e-22,3.2311866115762384e-22,3.2399822874253785e-22,8.589103257229183e-22,2.3504872543552982e-27,4.984401231912656e-15,1.4065598026669983e-13,2.8213522592392637e-19,2.847157827076535e-19,1.6752394089729616e-16,1.9128132857449562e-19,5.0175507445273164e-15,1.9027136260432374e-19,2.687809953578747e-19,2.7178885641398555e-19,1.7141416152689464e-16,6.044654280601829e-27,6.1637191935130416e-27,6.054322730385477e-27,2.8548606836973955e-24,2.8932541194272586e-24,2.860907642191816e-24,1.816436468430701e-21
4100,1.02373918654395e-11,9.94210943901964e-11,4.117445964678217e-15,2.042328029075029e-13,2.0504424614907182e-13,4.082002443095203e-15,8.212045140933058e-18,8.317513265002573e-18,2.1416871773697391e-19,2.4198167334151267e-16,8.354564256072984e-18,8.22079132416815e-18,8.4093331331736535e-22,3.207292078374556e-22,3.1982188134381626e-22,8.269717202081139e-22,2.424437237306898e-27,5.000178407535761e-15,1.483343271503045e-13,2.8578166756047865e-19,2.9333152275135334e-19,1.7291928024828043e-16,1.9150892267005821e-19,4.939533979005013e-15,1.9438918990819078e-19,2.762418780585449e-19,2.8117157128969964e-19,1.6921401038345526e-16,6.411331749525989e-27,6.445480410660844e-27,6.324822234269428e-27,3.1101051968036176e-24,3.0977279296910425e-24,3.024415424199509e-24,1.8291670973886972e-21
4200,1.0231945849752604e-11,9.943220318393382e-11,4.0505895500571825e-15,2.0238934219638304e-13,2.0203785765209009e-13,4.072407263945526e-15,8.36421970103742e-18,8.282291875342257e-18,2.169223704313093e-19,2.5127143176276277e-16,8.248078394997355e-18,8.310169455406261e-18,8.9852905479115e-22,3.1762328902436476e-22,3.1868806688123986e-22,8.784854029817017e-22,2.482865178237973e-27,4.909208435439251e-15,1.466745284310403e-13,2.9213649690353015e-19,2.993025345909932e-19,1.8178715856396543e-16,1.9391154281352258e-19,4.9433937132678154e-15,1.929276977882731e-19,2.858349176763715e-19,2.9921327909028853e-19,1.7287505257977318e-16,6.561281498428812e-27,6.70661931414366e-27,6.345866189269727e-27,3.124036606779922e-24,3.059835865646393e-24,3.218370756895995e-24,1.83955107013651e-21
4300,1.0236087113094153e-11,9.94302732101352e-11,4.082929424893664e-15,2.0150899120320522e-13,2.0558332659654107e-13,4.0582213190906245e-15,8.15591135974611e-18,8.340995316080789e-18,2.186769293640053e-19,2.517270848528486e-16,8.212203359076969e-18,8.384379202731185e-18,9.092338251807909e-22,3.2047376239813274e-22,3.1862962519568783e-22,9.136723892963929e-22,2.4853505650996558e-27,4.979157901907848e-15,1.485284861157755e-13,3.0726568967078554e-19,2.9531708773549567e-19,1.758116306942281e-16,1.9199172500040966e-19,5.021338683263826e-15,1.94996933261954e-19,2.9452636854861105e-19,3.070782954822958e-19,1.8513056376096338e-16,6.622045370841262e-27,6.77442481168331e-27,6.721830362401215e-27,3.2312812440833496e-24,3.218828047245978e-24,3.315434917096897e-24,2.0015732389650678e-21
4400,1.0230047329170878e-11,9.94252455261045e-11,4.090314977307213e-15,2.045540934656342e-13,2.0559365036014751e-13,4.066432658138671e-15,8.366634670947148e-18,8.15159266681357e-18,2.157269764760716e-19,2.546089553843191e-16,8.358988557818209e-18,8.344989711470634e-18,9.188365271713822e-22,3.1678871443391057e-22,3.2488493594333353e-22,8.861862185002576e-22,2.521735348907154e-27,4.9524640220275414e-15,1.4673474832403932e-13,3.209114268185411e-19,3.093385249426036e-19,1.9098785878557515e-16,1.9023984216934936e-19,4.977352233589871e-15,1.9120120624226967e-19,3.0332711969101643e-19,3.080149813734161e-19,1.9442582748622217e-16,7.107012395408336e-27,6.910494910767419e-27,7.088662799348432e-27,3.549181201629573e-24,3.507009255007187e-24,3.3972554138640586e-24,2.013486541578769e-21
4500,1.0239734867120296e-11,9.942434439093916e-11,4.0241243728737e-15,2.021898953779399e-13,2.0127818749654604e-13,4.125491291532161e-15,8.221897821168541e-18,8.25730686747909e-18,2.1902155333919825e-19,2.4650826172930154e-16,8.333979054070147e-18,8.31086778773632e-18,9.295101866404107e-22,3.1762834069904763e-22,3.2533499328867606e-22,9.192084324290977e-22,2.5485142228528553e-27,5.0256707784280055e-15,1.47032285821007e-13,3.2634048556172173e-19,3.209429840539699e-19,1.8760575436994913e-16,1.9603071957588213e-19,4.923425174395146e-15,1.945171201638761e-19,3.156028804904362e-19,3.270563101827189e-19,1.984535271169978e-16,7.297009755990322e-27,7.286915542564755e-27,7.372291159682633e-27,3.5593126421164316e-24,3.658435690404738e-24,3.487121169495315e-24,2.1910570817847325e-21
4600,1.0219298293234813e-11,9.942202610463953e-11,4.03439165459703e-15,2.0548038593957827e-13,2.0151386912857104e-13,4.071336044904478e-15,8.131923409383713e-18,8.329935352253416e-18,2.193262880709041e-19,2.455333094859845e-16,8.161816911068624e-18,8.34063301079456e-18,9.207760258558802e-22,3.2214996877287463e-22,3.164090971430598e-22,9.60937706725798e-22,2.585331159808264e-27,4.958619760612799e-15,1.552930102049827e-13,3.347788541250167e-19,3.218025436837483e-19,2.0171176806418413e-16,1.9309807703705463e-19,5.001718487092898e-15,1.9446736320701186e-19,3.266663167590129e-19,3.2961950472557753e-19,2.0519070757449799e-16,7.590911193240888e-27,7.54484110124986e-27,7.415899654311832e-27,3.673890566831882e-24,3.729059275439932e-24,3.7253171002382495e-24,2.2252638899638587e-21
4700,1.0216053612404468e-11,9.942598343728197e-11,4.01240232427436e-15,2.035460745323282e-13,2.0180287793453728e-13,4.029210024507088e-15,8.123430974656267e-18,8.146862744822144e-18,2.225154370516319e-19,2.4900796204861704e-16,8.144645027069397e-18,8.292050219366456e-18,9.37825605183632e-22,3.2571291943322457e-22,3.218814592113358e-22,9.27104598696421e-22,2.581430219586271e-27,4.880268351824788e-15,1.5413020462242406e-13,3.517531499983907e-19,3.341834083748407e-19,2.0685005523191117e-16,1.926250299164653e-19,4.983087395697669e-15,1.8988633113089892e-19,3.318753773658112e-19,3.403697412759738e-19,2.0393781970059868e-16,7.923218170800168e-27,7.494084633535994e-27,7.597860956076773e-27,3.95036259309307e-24,3.822444968817427e-24,3.756003613899074e-24,2.321032656908125e-21
4800,1.0212413720359518e-11,9.942446732676492e-11,4.1168966438715725e-15,2.0411865244677829e-13,2.05899752852931e-13,4.0949827055638735e-15,8.184243945554646e-18,8.18655404516174e-18,2.1833843000006334e-19,2.6144727504141997e-16,8.284714558251284e-18,8.173240430919691e-18,9.92348807113059e-22,3.1877916249482593e-22,3.2540915099039547e-22,9.609388629856783e-22,2.6705619050138955e-27,4.8993938935039365e-15,1.5377175110916255e-13,3.4333652838266092e-19,3.597513663574526e-19,2.0565715262975472e-16,1.9504518689297937e-19,4.965859699656197e-15,1.9397201550391652e-19,3.4840895366719227e-19,3.475935460598767e-19,2.0365866748210295e-16,8.141660495289e-27,7.846645544987037e-27,7.715994691659526e-27,4.026273895791557e-24,3.9296350420917835e-24,3.92655268998045e-24,2.4214195441408555e-21
4900,1.0222188898238979e-11,9.942622112050413e-11,4.053191544195346e-15,2.0420684963545962e-13,2.0368821742528567e-13,4.008430795607326e-15,8.3256876957548e-18,8.23175350689378e-18,2.192383346623861e-19,2.561734831003556e-16,8.218844161500587e-18,8.107906671973273e-18,1.0074541112638619e-21,3.1821179242534137e-22,3.24920997950128e-22,9.815581218134662e-22,2.6674152385413473e-27,5.0191973008111625e-15,1.5413383567529068e-13,3.5216796108865644e-19,3.5947019905017734e-19,2.1385102030854172e-16,1.9173373006062106e-19,4.870726718433339e-15,1.9044892126239706e-19,3.702428822379808e-19,3.587257505224397e-19,2.1149098229878252e-16,8.176166723589556e-27,8.131076347867969e-27,8.01156435447128e-27,3.990730900978525e-24,4.178387544988554e-24,4.2147407527539206e-24,2.401418426812235e-21
5000,1.0207917481500998e-11,9.941327711076146e-11,4.0460227685432505e-15,2.0538305905871126e-13,2.0044680998669047e-13,4.0956104389434086e-15,8.161778179462624e-18,8.222915437550154e-18,2.2056916274396864e-19,2.615646576276501e-16,8.27618981807496e-18,8.203418444391414e-18,1.0160636169463434e-21,3.2146455120400827e-22,3.2200863207212704e-22,9.950746732341255e-22,2.706617430354639e-27,4.992339622683117e-15,1.529792841468058e-13,3.618462402311967e-19,3.616480651690111e-19,2.2150818030526891e-16,1.9163341999073212e-19,4.881647748990678e-15,1.9035566759520829e-19,3.7136408532230636e-19,3.670293911082486e-19,2.158146681963647e-16,8.36830744780018e-27,8.36928439340826e-27,8.17388831669286e-27,4.284764731377041e-24,4.250055301365479e-24,4.277767992989679e-24,2.521909615148561e-21
