milliseconds,S1,DNA0000,DNA0001,DNA0010,DNA0100,DNA1000,DNA1100,DNA1010,DNA1001,DNA0110,DNA0101,DNA0011,DNA1110,DNA1011,DNA1101,DNA0111,DNA1111,DNA001_1,DNA01_10,DNA01_11,DNA011_1,DNA01_1_1,DNA101_1,DNA1_100,DNA1_101,DNA1_110,DNA11_10,DNA1_1_10,DNA1_111,DNA11_11,DNA111_1,DNA1_1_11,DNA1_11_1,DNA11_1_1,DNA1_1_1_1
3300,1.0252444677472236e-11,9.943938630912933e-11,4.064992578952759e-15,2.0563389743471742e-13,2.0355195714463054e-13,4.036222921408274e-15,8.360555673969204e-18,8.254179881154432e-18,2.135404031111395e-19,2.371646000324218e-16,8.211282887630529e-18,8.177074105664507e-18,7.229172425442168e-22,3.210687831098283e-22,3.2589863669926203e-22,7.329789828606511e-22,2.088910109971689e-27,4.9977915795104274e-15,1.413437544902958e-13,2.2177327802212455e-19,2.2309703026485645e-19,1.3119350990247076e-16,1.9406499801710236e-19,4.910530090869979e-15,1.9234632886592727e-19,2.162717700970114e-19,2.1281962888837572e-19,1.2268582534626933e-16,4.4715560649576414e-27,4.3846272814324744e-27,4.348195563931192e-27,1.916341029837224e-24,1.8869360441670573e-24,2.018582594263121e-24,1.1722426711039158e-21
3400,1.0258985126135506e-11,9.94279782014155e-11,4.0751861922525266e-15,2.0157456752694148e-13,2.051416665182628e-13,4.044440274362679e-15,8.177488879458401e-18,8.413268682341264e-18,2.1285888221511404e-19,2.2702625816482806e-16,8.357119233618986e-18,8.287530458233248e-18,7.612992030646681e-22,3.1944931801306285e-22,3.2434530996991643e-22,7.622487388175297e-22,2.183005416251226e-27,5.037548675018689e-15,1.3887361152944876e-13,2.236478317866206e-19,2.3319746042074465e-19,1.3939975146517582e-16,1.952208701723825e-19,5.035234040636382e-15,1.920126421598961e-19,2.3396700537566692e-19,2.2444440920907236e-19,1.3517706467797465e-16,4.728945284599593e-27,4.705033059604138e-27,4.6242571421134584e-27,2.037413817233447e-24,2.132783653009055e-24,2.196055420545134e-24,1.2716328068318829e-21
3500,1.0242803776156593e-11,9.943693439337879e-11,4.096459857309573e-15,2.0382175712846585e-13,2.061496168173116e-13,4.115009263421061e-15,8.188307499438171e-18,8.187865951352874e-18,2.1075088997409542e-19,2.304757218308067e-16,8.354541630618375e-18,8.204735103223011e-18,7.6610141591098135e-22,3.25991657550963e-22,3.248867888446331e-22,7.568998841442574e-22,2.2173386617832682e-27,4.931405937600004e-15,1.3835596656602927e-13,2.232065028860525e-19,2.41992054863547e-19,1.4517298012217915e-16,1.915287489625232e-19,4.940775643426091e-15,1.9336331616127007e-19,2.287502163025857e-19,2.3835024351174895e-19,1.4561428942072763e-16,4.642865513778767e-27,5.011651560043071e-27,5.038873555991875e-27,2.141922490161263e-24,2.30194645130158e-24,2.2829033775785856e-24,1.3726528609022476e-21
3600,1.0233624317948318e-11,9.942765399601352e-11,4.049559428897964e-15,2.051341342543828e-13,2.0576980257229416e-13,4.0401857322695495e-15,8.386923529773598e-18,8.384120181687297e-18,2.1617691040564802e-19,2.3158311815913025e-16,8.287838683694146e-18,8.379325009743805e-18,7.924157877454644e-22,3.21493456491045e-22,3.2524428125207776e-22,7.965217743652607e-22,2.2474989175877505e-27,4.950736520516824e-15,1.3778871185439394e-13,2.4329994337848642e-19,2.404075888405452e-19,1.4748742978381841e-16,1.9173026410751068e-19,4.949713522474744e-15,1.9240262216858952e-19,2.4900212587652154e-19,2.433180676385511e-19,1.4193944991849018e-16,4.971487508762734e-27,5.025727287186953e-27,5.047268989813005e-27,2.4540795560783236e-24,2.3299690224235313e-24,2.2854739920228733e-24,1.3726754584973628e-21
3700,1.0253357416706566e-11,9.944037738070058e-11,4.103661811861245e-15,2.0448815896150458e-13,2.0571982429762696e-13,4.0395905540779065e-15,8.332674763082782e-18,8.324572499754629e-18,2.1351950818099232e-19,2.418834892490894e-16,8.390993435439776e-18,8.202822488334731e-18,7.8205119277865785e-22,3.275118201411726e-22,3.2676450095882717e-22,8.157424951201539e-22,2.2524404809412387e-27,4.981092507480772e-15,1.4314285729499442e-13,2.601234820948549e-19,2.498551601012128e-19,1.4532139129626852e-16,1.9328870532227873e-19,4.968579931416316e-15,1.9648922015635636e-19,2.5911136951329466e-19,2.4934295050976316e-19,1.5499242966672602e-16,5.352201945844273e-27,5.511633585711264e-27,5.5202726062845986e-27,2.5959028925990072e-24,2.651980880693474e-24,2.5835294672950724e-24,1.549579505122317e-21
3800,1.024634202601705e-11,9.943209135251551e-11,4.125137130406318e-15,2.0326468779960878e-13,2.021764084078525e-13,4.064792486750612e-15,8.285725696111106e-18,8.321642582262094e-18,2.1473035670367465e-19,2.318735518143091e-16,8.374698499359197e-18,8.156489616541761e-18,7.988816336823853e-22,3.267197930008614e-22,3.2731816449416027e-22,7.78639799680464e-22,2.2607005929173985e-27,5.011314251856759e-15,1.3904305947178584e-13,2.492261819209759e-19,2.673721735685533e-19,1.5699759943368958e-16,1.9498409760562497e-19,4.98249315730344e-15,1.923714819502932e-19,2.633332676270772e-19,2.4845963019874877e-19,1.5596114779133673e-16,5.385047311501802e-27,5.813609705652449e-27,5.732404924326545e-27,2.7235220391582444e-24,2.551428225707133e-24,2.572629455031297e-24,1.6582447651036325e-21
3900,1.0229653632790496e-11,9.943600512169174e-11,4.044062830512904e-15,2.0589825071637714e-13,2.050604490365763e-13,4.081047808984189e-15,8.270423951988316e-18,8.266363897608252e-18,2.172479196375655e-19,2.455859129523082e-16,8.192853690639278e-18,8.285986350167758e-18,8.481569552163622e-22,3.175170802777129e-22,3.204171219975002e-22,8.472304305092898e-22,2.4004698846428025e-27,4.907575923225366e-15,1.4149933960965968e-13,2.706326562120542e-19,2.755458333709366e-19,1.664077600702824e-16,1.946518126739232e-19,4.990408596894349e-15,1.9126997235917198e-19,2.718636292479136e-19,2.6798117415618574e-19,1.6278449311990079e-16,5.790044384262699e-27,5.886152302912648e-27,5.8075616547125556e-27,2.831855507743879e-24,2.8665816412961543e-24,2.9157662836420406e-24,1.6346394174302681e-21
4000,1.0232864031807612e-11,9.942144961377054e-11,4.027903856629163e-15,2.0528002993505299e-13,2.0172290359492223e-13,4.036665273970047e-15,8.141373518911967e-18,8.344372657783843e-18,2.153797417100437e-19,2.4702551970337214e-16,8.33320964497767e-18,8.270073391863443e-18,8.418245484043063e-22,3.23161117569138e-22,3.1917463280344525e-22,8.371185047257062e-22,2.390744671438735e-27,5.029814863873794e-15,1.4239274218186297e-13,2.6848933597779214e-19,2.70757728026949e-19,1.6111406790233136e-16,1.915653811879759e-19,5.011566510031071e-15,1.9391674666183875e-19,2.8628814371560065e-19,2.799846607488319e-19,1.6700374603049378e-16,6.086993671776942e-27,6.083002062843059e-27,6.088052249246636e-27,2.982042673424625e-24,3.011047265349534e-24,2.993586060234677e-24,1.7206859857362677e-21
4100,1.0229560109658782e-11,9.94268893626916e-11,4.128106078495019e-15,2.0367931283744155e-13,2.056579052484535e-13,4.021674774580525e-15,8.265551539483177e-18,8.201339306825376e-18,2.150790691377714e-19,2.5046780785014884e-16,8.302455085647489e-18,8.286564619070354e-18,8.793833672978583e-22,3.2069917155908998e-22,3.226604784537749e-22,8.48343688919587e-22,2.3587049021888123e-27,4.929932694833028e-15,1.472888985622205e-13,2.765782467278459e-19,2.8439176655957696e-19,1.782417295273078e-16,1.9119078241441572e-19,4.987510945799678e-15,1.961083729290829e-19,2.839476522178664e-19,2.904382833443839e-19,1.6497623062264282e-16,6.470039208195687e-27,6.127546810733894e-27,6.245402658684442e-27,3.0512646425277468e-24,3.1582377904072653e-24,3.1345310254622853e-24,1.855314265014546e-21
4200,1.0222251427775582e-11,9.942854118011512e-11,4.115124770493323e-15,2.060019065981038e-13,2.0162662375797623e-13,4.1118684137976724e-15,8.235514948016133e-18,8.343032563497023e-18,2.1646257272867544e-19,2.4210289001550674e-16,8.272992688517404e-18,8.144069115900554e-18,8.822788462204528e-22,3.22224022987225e-22,3.1922635468200033e-22,8.839893129068778e-22,2.3874106014370446e-27,4.8786910356417165e-15,1.5036426415598046e-13,3.0607710361252187e-19,2.8806985089432666e-19,1.7534929435496085e-16,1.9243931726794672e-19,4.917942176120088e-15,1.9217961116584937e-19,2.954676144161955e-19,2.941236291323133e-19,1.7046101959294938e-16,6.379694798102917e-27,6.350317584365827e-27,6.51093394289296e-27,3.0774385550030595e-24,3.2721023572342688e-24,3.1689378974133e-24,1.9122875171187033e-21
4300,1.0225557769450053e-11,9.941903317711234e-11,4.070728327864085e-15,2.0586943652911017e-13,2.0500667025869257e-13,4.084008636438511e-15,8.306370048310418e-18,8.206385506244627e-18,2.179194656277344e-19,2.405487959717771e-16,8.25681618786785e-18,8.359870042607922e-18,8.833817172610647e-22,3.2266831829444355e-22,3.181389102299986e-22,8.697552424334223e-22,2.416806925718931e-27,5.007407681202762e-15,1.4790965153172912e-13,3.04217089414725e-19,3.1533556650297513e-19,1.8069123990493374e-16,1.9488431318059718e-19,4.895976798210726e-15,1.9097184832042253e-19,3.127749700149519e-19,2.964905947003404e-19,1.8203761364386676e-16,6.83212258249511e-27,6.899026895984902e-27,6.68920873176098e-27,3.3648830276226194e-24,3.341022090118226e-24,3.2388314110609888e-24,2.0484551136275862e-21
4400,1.023212083329341e-11,9.942864734762594e-11,4.09424391185429e-15,2.0348439001288644e-13,2.0403663419319486e-13,4.059540076108527e-15,8.363739156370048e-18,8.171255479265423e-18,2.1535752998028427e-19,2.4998659823378034e-16,8.359874333666985e-18,8.346801633800103e-18,9.029339380427662e-22,3.173647090078707e-22,3.1852592116795655e-22,8.748395354833296e-22,2.527243396308263e-27,4.961588230196629e-15,1.5162556030909388e-13,3.085306026536906e-19,3.0495765097047047e-19,1.8670632675180113e-16,1.938786072369331e-19,4.89725760958404e-15,1.9409709828954605e-19,3.2091720983938547e-19,3.1218192962291275e-19,1.8254107568228026e-16,6.986676528385358e-27,7.018375032084436e-27,7.00873098653396e-27,3.318900359627891e-24,3.5179059558588384e-24,3.552180314498703e-24,2.0277492674662945e-21
4500,1.021987824054189e-11,9.941959966408289e-11,4.10461870298119e-15,2.0583133619633802e-13,2.007651899217815e-13,4.024407774726924e-15,8.254466784703087e-18,8.203941644162068e-18,2.2138827887455866e-19,2.478034066552252e-16,8.261475652084773e-18,8.328038162240912e-18,8.942067342031795e-22,3.2518321880052373e-22,3.185019796162276e-22,9.267717006582427e-22,2.5593807941685633e-27,4.9125218612652336e-15,1.507823322701279e-13,3.161498221052655e-19,3.33691910676593e-19,1.871268560942548e-16,1.9515819578018143e-19,4.959970183328714e-15,1.9283297876075106e-19,3.2503954619254593e-19,3.13962905704693e-19,1.9219595965441038e-16,7.347363884949184e-27,7.211907864982022e-27,7.165902390445623e-27,3.537741173084373e-24,3.7024947652027586e-24,3.564566521931555e-24,2.14586514005598e-21
4600,1.0220752824390207e-11,9.94316023520127e-11,4.071131976185817e-15,2.0196750065196725e-13,2.0114597486240567e-13,4.0932368032028045e-15,8.35998670888676e-18,8.332762633026269e-18,2.1897749081744144e-19,2.5481785999362557e-16,8.158454280503692e-18,8.221910267016532e-18,9.102574607166914e-22,3.2427034250634035e-22,3.230948556654047e-22,9.509369906166227e-22,2.567825294794949e-27,4.878760689797202e-15,1.4887875797293071e-13,3.332740450926669e-19,3.3583606681909097e-19,1.9770074210076452e-16,1.925709917927105e-19,5.000074957504573e-15,1.9536241240488828e-19,3.3409663051617173e-19,3.431323013595741e-19,1.935737846889211e-16,7.279445913724905e-27,7.525373667571537e-27,7.536515841279365e-27,3.6941548740740886e-24,3.67318269418272e-24,3.7117088813771444e-24,2.1668431883128397e-21
4700,1.0224662866203802e-11,9.942273918289382e-11,4.05868873405452e-15,2.009239627202125e-13,2.050447627099096e-13,4.022878131648709e-15,8.262714157406064e-18,8.168848318341914e-18,2.212256512005782e-19,2.496371813643684e-16,8.248155646141239e-18,8.297066980516929e-18,9.646110133002772e-22,3.2073563194622963e-22,3.1692327270549687e-22,9.622937593817437e-22,2.634675154253085e-27,4.97834512184193e-15,1.5045716490252627e-13,3.3516126043436763e-19,3.4706325782316744e-19,2.0922868281549155e-16,1.9174033075365061e-19,4.9218372693145635e-15,1.9165183505200451e-19,3.4719959501845567e-19,3.39536432972659e-19,2.0554066826567228e-16,7.641593549955285e-27,7.49491550678352e-27,7.861202433484139e-27,3.8526993937095764e-24,3.770975145714008e-24,3.934178200189017e-24,2.2559413357108923e-21
4800,1.0227352539042716e-11,9.942701596471442e-11,4.093005114488747e-15,2.015461490769559e-13,2.0257209811276581e-13,4.081612845139157e-15,8.273154064422125e-18,8.187507550209213e-18,2.2380376130687395e-19,2.507891124890289e-16,8.282019342231836e-18,8.302138331826553e-18,9.732405460360228e-22,3.1747191935980563e-22,3.1981496305793887e-22,9.48707461727697e-22,2.6265214088971125e-27,4.94493939788967e-15,1.4949295795116945e-13,3.525616677447711e-19,3.424638650930307e-19,2.1349266232006187e-16,1.9068235790731e-19,4.923110240400994e-15,1.9049472925163614e-19,3.5638193411101854e-19,3.476273474382569e-19,2.1064232082991513e-16,7.989078367996458e-27,7.738355683347786e-27,7.950062945444922e-27,3.978193295092265e-24,3.9266572457171115e-24,3.941592554509058e-24,2.423295774979968e-21
4900,1.0227000946288027e-11,9.941708541216716e-11,4.121437959052632e-15,2.043312509379551e-13,2.03741364069817e-13,4.028179025378556e-15,8.10236899028424e-18,8.303733829162349e-18,2.215261318226951e-19,2.551507641802796e-16,8.202162635362943e-18,8.303577091324928e-18,9.834515852220576e-22,3.1866734814152726e-22,3.1707720273839018e-22,9.991363827519971e-22,2.7025836511871832e-27,4.9131264817405696e-15,1.5708756889741604e-13,3.545086240667146e-19,3.6328033192596143e-19,2.1737387697241085e-16,1.938439401347842e-19,4.97773140510687e-15,1.9038000247791981e-19,3.5905402202671724e-19,3.620631013959926e-19,2.1566337500252213e-16,8.36975752421092e-27,8.15431072672826e-27,8.002577874778895e-27,4.2142529074545165e-24,4.10016794019805e-24,3.984149518511218e-24,2.38704256035839e-21
5000,1.0206308996143584e-11,9.942554563998899e-11,4.0993443699315214e-15,2.040528412102441e-13,2.033239099915207e-13,4.1150414725591e-15,8.260098950860671e-18,8.161953202334405e-18,2.212998271552422e-19,2.632307342495908e-16,8.151302367554043e-18,8.116047871580525e-18,9.993050347151734e-22,3.2336357754042976e-22,3.215765501249278e-22,1.0111590735656056e-21,2.7467447854717068e-27,4.8593932681403634e-15,1.5599525282088375e-13,3.616233973783584e-19,3.7703538290329216e-19,2.265858237315259e-16,1.9216353597076173e-19,5.006435614759042e-15,1.929735328634074e-19,3.7642492479988247e-19,3.6379994076275815e-19,2.1977148811659764e-16,8.561363802781107e-27,8.3337489478287e-27,8.614972650630422e-27,4.154991532637529e-24,4.2256290013930224e-24,4.353109539855024e-24,2.5339915920727416e-21
