milliseconds,S1,DNA0000,DNA0001,DNA0010,DNA0100,DNA1000,DNA1100,DNA1010,DNA1001,DNA0110,DNA0101,DNA0011,DNA1110,DNA1011,DNA1101,DNA0111,DNA1111,DNA001_1,DNA01_10,DNA01_11,DNA011_1,DNA01_1_1,DNA101_1,DNA1_100,DNA1_101,DNA1_110,DNA11_10,DNA1_1_10,DNA1_111,DNA11_11,DNA111_1,DNA1_1_11,DNA1_11_1,DNA11_1_1,DNA1_1_1_1
3300,1.0264161241299283e-11,9.943526637516699e-11,4.115031804113339e-15,2.0530505445773815e-13,2.0320966031429848e-13,4.1285805448157525e-15,8.193352556939206e-18,8.399695875615041e-18,2.1079662484321332e-19,2.247588718992621e-16,8.216525012859275e-18,8.333027089945829e-18,6.9612270174701885e-22,3.237790150626725e-22,3.1830398730938862e-22,7.323603887039789e-22,2.19743995568484e-27,4.9658394264544895e-15,1.3680181438217486e-13,2.1487034162548267e-19,2.0342114906140161e-19,1.3288716631955623e-16,1.9547792279935707e-19,4.95616782113908e-15,1.9351864021384152e-19,2.0746906688866615e-19,2.0987492865808703e-19,1.2797319325834543e-16,4.423826997118136e-27,4.464337988314537e-27,4.5406660782497875e-27,2.0628727499053944e-24,2.050652860588063e-24,1.9946101014655553e-24,1.1717315988701724e-21
3400,1.024811865956074e-11,9.9434977471822e-11,4.075431590288772e-15,2.0321350088649452e-13,2.0224463128252584e-13,4.1094558578528716e-15,8.347323219200072e-18,8.323939226648766e-18,2.1500429726406903e-19,2.28051603452342e-16,8.24825879631429e-18,8.162141970761824e-18,7.618470246464561e-22,3.279183948540339e-22,3.214660700592035e-22,7.479133081103724e-22,2.1370977253235205e-27,4.905646385233259e-15,1.4075342435564512e-13,2.3403184631677377e-19,2.1502652139705768e-19,1.3175739941827742e-16,1.9143904374515825e-19,4.931207359058604e-15,1.9084036852512412e-19,2.339103706361429e-19,2.244762964046737e-19,1.385356867195034e-16,4.439576063839895e-27,4.5890575455044915e-27,4.665996497687685e-27,2.1271870597928148e-24,2.0501862872219684e-24,2.1922276937117767e-24,1.2136322794245454e-21
3500,1.0253173263803933e-11,9.943901940931952e-11,4.072216431201039e-15,2.0224262521553715e-13,2.0433099057248768e-13,4.019913952721661e-15,8.27159293066507e-18,8.375290654163956e-18,2.146063016611586e-19,2.3235322783127457e-16,8.345873636801355e-18,8.261077244010086e-18,7.299382794887478e-22,3.2550258864909207e-22,3.2152038534243794e-22,7.525842649201667e-22,2.2419964623191412e-27,5.000124461010485e-15,1.4047827179467913e-13,2.38336093898207e-19,2.345511905849971e-19,1.3746227148401552e-16,1.9533239772292076e-19,5.014983391913904e-15,1.9386190016924795e-19,2.282635084277699e-19,2.399156218872735e-19,1.3459263503161705e-16,4.787622715093201e-27,4.907276402944454e-27,5.071311179681531e-27,2.2943598204011648e-24,2.3232708864328727e-24,2.1439540497248423e-24,1.3056081879093785e-21
3600,1.0239762335932547e-11,9.94385698890016e-11,4.0907047874957215e-15,2.0283612204165832e-13,2.0610358410200023e-13,4.070932537756016e-15,8.176548063667345e-18,8.280843146214094e-18,2.1039821020849765e-19,2.335463294630911e-16,8.261537727496806e-18,8.383319099179137e-18,7.72375476360792e-22,3.247193384339614e-22,3.258551707461709e-22,7.697028998839319e-22,2.2757096410786016e-27,4.893458877386105e-15,1.3698646008818933e-13,2.312125171799107e-19,2.4301546153217794e-19,1.4605645641714819e-16,1.9093285041854476e-19,4.9205431398825216e-15,1.9663941306022914e-19,2.356761315429036e-19,2.4326423476800897e-19,1.3816512463164204e-16,5.128765535533601e-27,5.18500210277723e-27,5.204172472171989e-27,2.422991529771058e-24,2.4107264948068173e-24,2.4694735759852835e-24,1.4158159378606686e-21
3700,1.0234922898798092e-11,9.943015913895883e-11,4.027190009806537e-15,2.057940212262885e-13,2.0613413743960589e-13,4.0439545211114795e-15,8.207969686748863e-18,8.173685086655395e-18,2.133668164471894e-19,2.309340219431187e-16,8.364370631029073e-18,8.346938743552876e-18,7.61043764888601e-22,3.2541186052867576e-22,3.240319785215285e-22,7.938591566765282e-22,2.342655144514747e-27,4.960482406663138e-15,1.4268069261004674e-13,2.6146312684421005e-19,2.527801470329211e-19,1.4323623634541588e-16,1.966001842051656e-19,4.925447012950424e-15,1.9215798161012587e-19,2.450069928581323e-19,2.514820206856433e-19,1.4464108260908657e-16,5.22316149120129e-27,5.489000305726174e-27,5.323758789549323e-27,2.470134567089663e-24,2.6304640570517015e-24,2.450017567969096e-24,1.532053335850248e-21
3800,1.025263286019102e-11,9.943015679013564e-11,4.018873816264557e-15,2.0263678864267915e-13,2.0237649107111466e-13,4.04654956140413e-15,8.28121080853804e-18,8.390491401461835e-18,2.1350014474220692e-19,2.3209104281999423e-16,8.320376007813683e-18,8.311201357197847e-18,8.019392409793718e-22,3.1802768904946036e-22,3.2714890755028636e-22,7.841351247092319e-22,2.3335058536787856e-27,4.900315552938572e-15,1.4102105796381283e-13,2.6528298288510526e-19,2.6086227043216447e-19,1.5260992715627256e-16,1.9498249280966246e-19,5.0041338885880246e-15,1.9176488707167385e-19,2.6533481417985426e-19,2.5268425290153633e-19,1.6086399555121852e-16,5.537755585127504e-27,5.4153428692988966e-27,5.722337783289637e-27,2.7340329023708863e-24,2.6762162648716834e-24,2.7163614832476273e-24,1.5486702075191295e-21
3900,1.0242863136381075e-11,9.94283020865759e-11,4.118504425200433e-15,2.0179433556765805e-13,2.0583491776282356e-13,4.033117027574865e-15,8.392672120923024e-18,8.33167346375592e-18,2.1489453423579635e-19,2.3498295270608896e-16,8.238496435315123e-18,8.251005283837339e-18,7.982195229495779e-22,3.186902457518613e-22,3.1779854255707187e-22,8.185748395052352e-22,2.3145396575814123e-27,5.031772639906626e-15,1.4721250192579616e-13,2.634200054361768e-19,2.573835440495786e-19,1.6737490378554055e-16,1.9567534755155043e-19,4.9090069583783065e-15,1.9252784194996227e-19,2.7594193500827223e-19,2.6182177136237233e-19,1.6702612096256306e-16,5.6144587220518466e-27,5.626479965827333e-27,5.855295142334267e-27,2.8664348317250927e-24,2.7200640506011628e-24,2.793384103305329e-24,1.7195627471376078e-21
4000,1.0238823479179413e-11,9.942586983511989e-11,4.024883221589286e-15,2.0410619322800301e-13,2.0178176327802971e-13,4.128731241118724e-15,8.185721914601543e-18,8.259956946542155e-18,2.166575964654006e-19,2.4615874466036355e-16,8.336793754383859e-18,8.225598889818057e-18,8.557491082981334e-22,3.1900314827264415e-22,3.206412413098673e-22,8.245328807005068e-22,2.3201698293297436e-27,4.943456497045981e-15,1.466208619955285e-13,2.7860644475609893e-19,2.694574292987435e-19,1.6790278128109563e-16,1.9161684786825338e-19,4.889255406004435e-15,1.918504173644519e-19,2.8700242584410486e-19,2.7557917358497266e-19,1.6556812099690134e-16,6.1445364036506446e-27,6.258913851187087e-27,6.181173898153445e-27,2.900979154061233e-24,3.008253273987899e-24,2.8553377871394182e-24,1.8147449759194704e-21
4100,1.0230877045659218e-11,9.942302044332113e-11,4.0668843420330195e-15,2.0486485801248717e-13,2.0066400728159034e-13,4.0748920855524076e-15,8.186279104687915e-18,8.197133760413435e-18,2.1373563509666227e-19,2.452569030154671e-16,8.317490900008397e-18,8.174832171077584e-18,8.491452720339172e-22,3.206159618430193e-22,3.2355032210140568e-22,8.61767782718532e-22,2.45605253919745e-27,4.955029519257329e-15,1.4325581873473452e-13,2.887585416436197e-19,2.886939462031086e-19,1.7806778695127433e-16,1.901458608515427e-19,4.950499058866983e-15,1.9451153130978892e-19,2.8604276265759605e-19,2.841079681434906e-19,1.7673897356756593e-16,6.2423318569165404e-27,6.360679169007726e-27,6.496165525776938e-27,3.068859213228585e-24,3.027721165762942e-24,3.061014663003986e-24,1.8131652716234658e-21
4200,1.0235381624881597e-11,9.94286178540256e-11,4.099023502598616e-15,2.0364314051737837e-13,2.0058433057794644e-13,4.100962118257543e-15,8.29022279506878e-18,8.221544319431992e-18,2.191628657286578e-19,2.4823111382052223e-16,8.253155882379811e-18,8.33716190505705e-18,8.949850890919706e-22,3.232985322428703e-22,3.2067095235198945e-22,8.88329596824435e-22,2.502483755492858e-27,4.967785071980166e-15,1.4484646711145418e-13,2.857104121550415e-19,2.966796902186842e-19,1.7968331600813277e-16,1.9548045643008816e-19,5.01579902219876e-15,1.9266977397582022e-19,2.959742553274241e-19,3.014710235179789e-19,1.7869729417354057e-16,6.394878159982172e-27,6.526529646230335e-27,6.3598206891806495e-27,3.2224167335161745e-24,3.241586372353425e-24,3.1747912495794548e-24,1.9388209899585817e-21
4300,1.0242880916066803e-11,9.943354591683181e-11,4.032553226799975e-15,2.0601529345362327e-13,2.0052323671678006e-13,4.025261150875947e-15,8.336694918499682e-18,8.196168839520457e-18,2.1481402569514608e-19,2.4563711690736007e-16,8.306590927491204e-18,8.301855185624052e-18,8.88532957550363e-22,3.2555868684015087e-22,3.1921297967836307e-22,8.905769303959063e-22,2.4870184591352863e-27,5.0086895374110325e-15,1.4903855712470077e-13,2.973435766674554e-19,3.1359809215253334e-19,1.844999938740879e-16,1.9293218022864115e-19,4.9543865713421485e-15,1.9202817420915524e-19,3.04346345105515e-19,2.951137412335454e-19,1.8501485310071e-16,6.526333267083958e-27,6.883923165917906e-27,6.614141236961017e-27,3.300560921780867e-24,3.339236169832046e-24,3.399993284355509e-24,1.977311392478585e-21
4400,1.0223457248035827e-11,9.942688157019492e-11,4.0727709988766865e-15,2.0095730327801293e-13,2.028253990692179e-13,4.114308082812316e-15,8.200621855914094e-18,8.155855724908735e-18,2.1969999139311756e-19,2.4568794854312594e-16,8.202948032265498e-18,8.130400512073314e-18,9.154661669530528e-22,3.2058776456679165e-22,3.2532304290435717e-22,8.8064055753788e-22,2.5191601529716266e-27,4.957704249350773e-15,1.5219099928895294e-13,3.1141799112423886e-19,3.234448999122412e-19,1.8681564991467892e-16,1.960457298049684e-19,4.9455656286815196e-15,1.9346561097443867e-19,3.1847904303420687e-19,3.247318767695396e-19,1.9442892801299884e-16,6.83089753997781e-27,6.934919976301243e-27,7.045284981307709e-27,3.43562650498671e-24,3.521923169529572e-24,3.5183878687609014e-24,2.085519157063905e-21
4500,1.0238251506356795e-11,9.943237518853975e-11,4.087571736420416e-15,2.0279418304363958e-13,2.0518256056665147e-13,4.0796732578737766e-15,8.316364541769188e-18,8.31184928725949e-18,2.2085098693230047e-19,2.4434897387491243e-16,8.302252823405525e-18,8.344070496028118e-18,9.057445713000338e-22,3.16672442535706e-22,3.1858635158134987e-22,9.336907192479873e-22,2.5589970099023354e-27,4.978045113240817e-15,1.511115211558801e-13,3.2125037902109403e-19,3.190351395039952e-19,1.8932478523575736e-16,1.9176572714750815e-19,5.0058270198317976e-15,1.930544146425074e-19,3.2386605063999063e-19,3.209413505683606e-19,1.9683207954473958e-16,7.176265622480461e-27,7.301122411068753e-27,7.44351197162529e-27,3.691555372399934e-24,3.517052522531231e-24,3.531696528276231e-24,2.086117509573561e-21
4600,1.0223898167455155e-11,9.942990249295772e-11,4.068270064987524e-15,2.0321661432719975e-13,2.0224905705211958e-13,4.070988874011477e-15,8.268121300890763e-18,8.23392316466985e-18,2.2251623708183114e-19,2.586511329923694e-16,8.224996135168132e-18,8.281336386917506e-18,9.135790050276799e-22,3.228485820541508e-22,3.255181568860135e-22,9.116071033906714e-22,2.556835496658103e-27,4.893445252565329e-15,1.4708208323865335e-13,3.392156761437231e-19,3.405707343391748e-19,1.9594863395685617e-16,1.911167952665663e-19,5.023544182605215e-15,1.914527304353495e-19,3.2280671205290273e-19,3.3681317304439044e-19,1.9400834142348064e-16,7.54444488653093e-27,7.679321203102379e-27,7.289108510200909e-27,3.834088753749238e-24,3.785346437162154e-24,3.74643629590951e-24,2.1543073819178214e-21
4700,1.0236765900299228e-11,9.942953981911979e-11,4.069049188318464e-15,2.0266652009652076e-13,2.00724224698841e-13,4.0929616375471055e-15,8.120677309860318e-18,8.23505479200092e-18,2.1820473612055e-19,2.572328925367316e-16,8.213680856433116e-18,8.291303246718373e-18,9.506679319506772e-22,3.252462852093205e-22,3.209247211934095e-22,9.36391048058294e-22,2.626186851231345e-27,4.937826217847175e-15,1.5519376536734151e-13,3.3223756761792074e-19,3.488920024566446e-19,1.9869408695296372e-16,1.9103480876729105e-19,4.904688016820306e-15,1.906499744864364e-19,3.501755593010156e-19,3.3873864288840464e-19,2.063931099854656e-16,7.514434238263379e-27,7.850097133278249e-27,7.899450547208256e-27,3.807119511515147e-24,3.859001572966083e-24,3.884688866837372e-24,2.2321569098799237e-21
4800,1.0219895985931145e-11,9.94150526623805e-11,4.0159509619224895e-15,2.0435820405732368e-13,2.027985448218306e-13,4.0515355215021414e-15,8.194722430024721e-18,8.246865043821974e-18,2.1784643450177997e-19,2.580107927422937e-16,8.155201760342982e-18,8.228709141640597e-18,9.811908930108512e-22,3.2100653389242335e-22,3.252615634687012e-22,9.691247088093197e-22,2.6785242864953436e-27,4.895067643833605e-15,1.492230406239132e-13,3.6075882919177408e-19,3.441773124683229e-19,2.048817474437446e-16,1.9566671789065667e-19,4.938046258863969e-15,1.927764405053759e-19,3.4211468238071773e-19,3.6034315032994826e-19,2.1339421455099968e-16,8.019261442550524e-27,7.866425612276333e-27,8.15834761375021e-27,3.993514586313642e-24,4.0330833231363044e-24,3.9103705258057594e-24,2.3990387919596543e-21
4900,1.0219243310867727e-11,9.941705588297335e-11,4.010083168421891e-15,2.0078384063753698e-13,2.0559760656465767e-13,4.037196293296761e-15,8.30863714880214e-18,8.235666512512408e-18,2.242439787170967e-19,2.6213359773462303e-16,8.200182357907592e-18,8.269131341410255e-18,9.646364868555127e-22,3.245563560077237e-22,3.2522232554109314e-22,9.908756192520516e-22,2.6589149971525926e-27,4.962811257923978e-15,1.5336995772379322e-13,3.678866920890106e-19,3.5139089581800904e-19,2.099992894676599e-16,1.9247688044828427e-19,5.009661585385845e-15,1.9347798682977024e-19,3.6218238184636334e-19,3.632901739283906e-19,2.1495952665507444e-16,8.280637596450249e-27,8.391382568251032e-27,8.245614240444428e-27,4.223262004560432e-24,4.024712873690853e-24,4.146267526445389e-24,2.4150796538675716e-21
5000,1.0215664268445649e-11,9.942743524066422e-11,4.1051149058642256e-15,2.039872885573389e-13,2.0121718692473783e-13,4.026284021183205e-15,8.296821091017006e-18,8.136253300167126e-18,2.233709503430557e-19,2.6060758263759484e-16,8.231638989507624e-18,8.275310671887706e-18,9.846696840951809e-22,3.2081958596904964e-22,3.2576503240884e-22,9.944627644482985e-22,2.6772364793298156e-27,4.86079527627082e-15,1.5863735372036313e-13,3.637853491964755e-19,3.74123596466111e-19,2.171312320368233e-16,1.923266839035503e-19,4.969836023146121e-15,1.9331473061638677e-19,3.6425241774064173e-19,3.7908738600116604e-19,2.2326458882913844e-16,8.390046122706865e-27,8.278683044275895e-27,8.449519951908828e-27,4.147762113241066e-24,4.265932804972506e-24,4.1973105894524064e-24,2.5946030486958563e-21
