milliseconds,S1,DNA0000,DNA0001,DNA0010,DNA0100,DNA1000,DNA1100,DNA1010,DNA1001,DNA0110,DNA0101,DNA0011,DNA1110,DNA1011,DNA1101,DNA0111,DNA1111,DNA001_1,DNA01_10,DNA01_11,DNA011_1,DNA01_1_1,DNA101_1,DNA1_100,DNA1_101,DNA1_110,DNA11_10,DNA1_1_10,DNA1_111,DNA11_11,DNA111_1,DNA1_1_11,DNA1_11_1,DNA11_1_1,DNA1_1_1_1
3300,1.0239953746325102e-11,9.943706783683775e-11,4.056056779718313e-15,2.0621848917430536e-13,2.0408469398133214e-13,4.118386756935793e-15,8.410914947541154e-18,8.41064254820877e-18,2.1365726485464664e-19,2.370123954067463e-16,8.276887669391412e-18,8.210267647421332e-18,7.159624643853811e-22,3.213137106902769e-22,3.1863424491988744e-22,7.120025932068848e-22,2.1576741810258253e-27,5.030623614342447e-15,1.346679059139114e-13,2.2126198550530712e-19,2.0617620725333214e-19,1.2584286297034541e-16,1.9518821123711427e-19,4.90809382925243e-15,1.9350772736987984e-19,2.1526945482112226e-19,2.195268632457766e-19,1.2995157297189946e-16,4.37939626993095e-27,4.500531747947514e-27,4.4218983638735744e-27,1.8913267937635745e-24,2.062608008648895e-24,1.8818975224495653e-24,1.151762034106534e-21
3400,1.0243555365870554e-11,9.942736531551649e-11,4.0954660548106e-15,2.0573394098050833e-13,2.0269343110808193e-13,4.02159292242133e-15,8.257604719036168e-18,8.2416032973342e-18,2.1336715132271557e-19,2.261233148812843e-16,8.244015293868688e-18,8.183439555989593e-18,7.16540077520339e-22,3.2408338134496666e-22,3.2382841373150807e-22,7.294436395763124e-22,2.1229612146393396e-27,5.0367764047442075e-15,1.3723449915990003e-13,2.1539476710138725e-19,2.2176369408254877e-19,1.3467113282340637e-16,1.9532557809582817e-19,4.9076037327493156e-15,1.9521734203268514e-19,2.2966905508561827e-19,2.304353897035385e-19,1.2952704107538006e-16,4.66281590793501e-27,4.88831787619054e-27,4.550955412779146e-27,2.0621474178834928e-24,2.0163475316575195e-24,2.2389983217005236e-24,1.2522958034291411e-21
3500,1.0241868051076623e-11,9.94260048088893e-11,4.0953109362022506e-15,2.0449848528548096e-13,2.0220323714102276e-13,4.0655127723958325e-15,8.167399588050652e-18,8.319202094314189e-18,2.1209540323526943e-19,2.3674209810504684e-16,8.196405988810395e-18,8.228220686586682e-18,7.346216655393866e-22,3.275078282657829e-22,3.2470718787861106e-22,7.541703956542017e-22,2.279516350459738e-27,4.8963323261760946e-15,1.4379591923135815e-13,2.3120136829779704e-19,2.3716535077881056e-19,1.3476090580747029e-16,1.9210772123745893e-19,5.013014100180357e-15,1.9480119661448196e-19,2.3742166705308913e-19,2.280025199513799e-19,1.3822777608855684e-16,4.916463180958437e-27,5.045867758506948e-27,4.748898821523151e-27,2.2921847066952532e-24,2.2634037266457416e-24,2.2559963851535317e-24,1.359100536302631e-21
3600,1.0237072154824327e-11,9.942971778180849e-11,4.035650391483032e-15,2.009847492278034e-13,2.0094746383776036e-13,4.123667362779902e-15,8.360259346819383e-18,8.316006075213975e-18,2.1112882088307026e-19,2.425010805929372e-16,8.323322516931487e-18,8.286921481458166e-18,7.628153845386665e-22,3.227928380923456e-22,3.2385668235416904e-22,7.838073316537937e-22,2.2976946053471754e-27,4.96340871247564e-15,1.4080120509400599e-13,2.460252581813604e-19,2.3968108233812923e-19,1.392841187757313e-16,1.916238222920159e-19,5.005888790980729e-15,1.9092715137920248e-19,2.302477430798966e-19,2.3811481094608124e-19,1.3838818145229113e-16,5.172140666499333e-27,4.882919503229387e-27,4.9902301722884676e-27,2.401091892957817e-24,2.4937201507938857e-24,2.385001380567972e-24,1.438845381202361e-21
3700,1.0234917438937485e-11,9.942399173041346e-11,4.023170527179352e-15,2.0414687567254523e-13,2.0282821846398742e-13,4.1114639881258645e-15,8.26085754111342e-18,8.330076727422605e-18,2.1701954594236616e-19,2.3855925226772367e-16,8.307472874392162e-18,8.166948303130303e-18,7.935065317839677e-22,3.22599342370503e-22,3.227236381342818e-22,7.610580923072982e-22,2.2454774612612266e-27,4.943638268933475e-15,1.3794551185073579e-13,2.577152348540521e-19,2.489022682639864e-19,1.5333957862479293e-16,1.9490828191788395e-19,4.933270083417166e-15,1.930059974590116e-19,2.615450894214104e-19,2.443021783972392e-19,1.4663629684011317e-16,5.214150074526891e-27,5.187448962117961e-27,5.568222601702106e-27,2.5919200719268178e-24,2.528234693973327e-24,2.4513645694041877e-24,1.5153921430992086e-21
3800,1.0251646093151047e-11,9.943232249185593e-11,4.077639119581594e-15,2.028760313076889e-13,2.055715539464255e-13,4.0625213202289655e-15,8.270073361655812e-18,8.219202173097726e-18,2.1318146723143406e-19,2.42660681590261e-16,8.262354161391437e-18,8.35285668399175e-18,8.270433949098862e-22,3.2138466536918353e-22,3.1721880706981737e-22,8.075356429080666e-22,2.2757782507952504e-27,4.935382428478064e-15,1.3955466559009414e-13,2.5221942562411603e-19,2.517602897600646e-19,1.555847960989906e-16,1.9113165433274788e-19,4.955330715904132e-15,1.9127938907093185e-19,2.583375411272166e-19,2.492630718887545e-19,1.6146224062350073e-16,5.445518218708281e-27,5.7251350558114134e-27,5.635980044692024e-27,2.5708497878982595e-24,2.7668414579918917e-24,2.7335361867527713e-24,1.603020524601611e-21
3900,1.023143307959859e-11,9.943042275353392e-11,4.087341131162291e-15,2.0539984276244283e-13,2.0338413426754723e-13,4.033827911455171e-15,8.20121347480583e-18,8.268676797808239e-18,2.1732461478052196e-19,2.3483091158243836e-16,8.288844576328151e-18,8.144109031242038e-18,8.384285899366409e-22,3.207812372894911e-22,3.250326936796714e-22,8.215377546896038e-22,2.3309365757930357e-27,4.891212694850621e-15,1.4066158840133373e-13,2.792455815933238e-19,2.5934216961046637e-19,1.5461004851310157e-16,1.963884216989228e-19,4.9435273241299824e-15,1.9340552555512284e-19,2.7916113863556483e-19,2.6367675936590014e-19,1.6317155004484575e-16,5.79076682419147e-27,5.8969854495157695e-27,6.0072798345508604e-27,2.689174160775662e-24,2.8852221992852108e-24,2.709793191505846e-24,1.7379760811991885e-21
4000,1.0243006401031942e-11,9.942860453098569e-11,4.122289601063378e-15,2.0628898379021912e-13,2.0177817828239025e-13,4.016099014455492e-15,8.30484050970761e-18,8.383759638250694e-18,2.1525551508878413e-19,2.459512763891637e-16,8.25816138871677e-18,8.251071204268554e-18,8.469074673772606e-22,3.1978409166830185e-22,3.1836741221899717e-22,8.313682248052267e-22,2.3560671847493562e-27,4.975253867640038e-15,1.4309654634413977e-13,2.856975048327457e-19,2.8217040690569757e-19,1.6566636892247418e-16,1.9216956990697377e-19,4.9568687786825374e-15,1.9181959106710477e-19,2.7681108074227274e-19,2.7976191034372453e-19,1.6481038968721247e-16,5.837084066040264e-27,5.91159323635848e-27,5.958154121125088e-27,2.8809411667455013e-24,2.915807281660548e-24,2.979301366099662e-24,1.8100189371578515e-21
4100,1.0239944819296945e-11,9.943603739948136e-11,4.0518554806660995e-15,2.0508749179407947e-13,2.0510711407828928e-13,4.070421243874223e-15,8.221007439827237e-18,8.186959825036362e-18,2.1638161767916424e-19,2.4042496924315424e-16,8.340230843189927e-18,8.262354079461986e-18,8.637385874279306e-22,3.2549254325910873e-22,3.216461622038986e-22,8.811444494591398e-22,2.3533771691010913e-27,4.938610903612878e-15,1.4687387136431366e-13,2.7860707787846324e-19,2.7721868413786315e-19,1.7050280706480136e-16,1.9061468443242248e-19,4.9384645558070135e-15,1.9575916152784618e-19,2.848709888281017e-19,2.816652561887552e-19,1.7420010738997324e-16,6.41289765691161e-27,6.467092455387185e-27,6.515152824474444e-27,3.038682396501869e-24,3.0144500303324255e-24,2.9685741574095354e-24,1.794752202519017e-21
4200,1.022409646514208e-11,9.943326524587281e-11,4.100690245345501e-15,2.0336082610797178e-13,2.0377916366896553e-13,4.013199753401464e-15,8.165137378332835e-18,8.224384870635915e-18,2.1766215678938286e-19,2.412446506197636e-16,8.248381285564424e-18,8.19451910573607e-18,8.839023355277035e-22,3.222760494230123e-22,3.193081105235896e-22,8.49455868433841e-22,2.4908069064703702e-27,4.87565846577849e-15,1.4899074277288506e-13,2.901669169138121e-19,2.8673902791390906e-19,1.7147130215556616e-16,1.9600626704609174e-19,4.991410174838837e-15,1.9331162145157786e-19,3.05820006752311e-19,2.8663420503380984e-19,1.8153446419162578e-16,6.507916029646438e-27,6.43731898699899e-27,6.459451763376605e-27,3.2688495863530328e-24,3.279981402006505e-24,3.2895465000946037e-24,1.9632008107877065e-21
4300,1.0229570869979293e-11,9.942562151690926e-11,4.062520374597569e-15,2.0052384612207512e-13,2.0578296675377703e-13,4.117628850729337e-15,8.22486848917183e-18,8.365784768985016e-18,2.1780486586536626e-19,2.407211741967441e-16,8.23082843512848e-18,8.306982927296197e-18,8.896780002860424e-22,3.265034842961518e-22,3.209808878394709e-22,9.140536054303465e-22,2.4841674203098846e-27,5.020206970939687e-15,1.473922527536295e-13,3.025328243405491e-19,3.0913783458621166e-19,1.8757889643555355e-16,1.935375616148696e-19,4.940545739814932e-15,1.9178030582996678e-19,3.014012952322489e-19,3.067412559843406e-19,1.7989311128496659e-16,6.711289119078656e-27,6.83043920244958e-27,6.587628488095259e-27,3.388532347118091e-24,3.2107855640966478e-24,3.1945420278874585e-24,1.9830065499479374e-21
4400,1.0225015513736741e-11,9.94268689813374e-11,4.0754329994702826e-15,2.0183794420211623e-13,2.0499727065933147e-13,4.0586169076557e-15,8.287983958940119e-18,8.361610266396725e-18,2.1820666780563e-19,2.4573569474099893e-16,8.351794093689009e-18,8.157108476455017e-18,9.170326759768634e-22,3.2498620410368965e-22,3.2010625608551396e-22,9.290718833080492e-22,2.4607371937972303e-27,4.9843519834030626e-15,1.5120587242880442e-13,3.1379448743319484e-19,3.149276597339617e-19,1.948665761529081e-16,1.9149212304353816e-19,5.003532276442313e-15,1.901963192161349e-19,3.0895770577242483e-19,3.034585228929716e-19,1.925399937947687e-16,6.889220641813024e-27,7.184979279623962e-27,7.109749774067022e-27,3.363449368552384e-24,3.376485399685622e-24,3.373809012394148e-24,2.129895720885341e-21
4500,1.0230866553838935e-11,9.941981274042936e-11,4.119468869697783e-15,2.0113044712917631e-13,2.0180118181986818e-13,4.0174943371189874e-15,8.337925034917418e-18,8.14802758214253e-18,2.1946794607322565e-19,2.455986812291438e-16,8.342167319006162e-18,8.315257472600013e-18,9.352673207953193e-22,3.166215656704462e-22,3.2017097930804336e-22,9.05320072231237e-22,2.599381505881849e-27,4.939214292303456e-15,1.5201173633202425e-13,3.22090568384263e-19,3.193307745945472e-19,1.9520465911549555e-16,1.9150489222614102e-19,5.002463227935522e-15,1.9069304674428598e-19,3.1940041739238898e-19,3.2190709417133492e-19,1.9746796580320063e-16,7.088792807071143e-27,7.378058163165086e-27,7.04170229628259e-27,3.6780558776988656e-24,3.69723988250635e-24,3.637539391469154e-24,2.0969701516988256e-21
4600,1.022808465394769e-11,9.942821285703807e-11,4.0130729017933244e-15,2.0113555343202698e-13,2.0048127147460798e-13,4.031829370211213e-15,8.280246459591962e-18,8.22099271430091e-18,2.215208455545932e-19,2.5918317656478373e-16,8.137810141496406e-18,8.184140260204531e-18,9.089477255781545e-22,3.259429971255386e-22,3.252729041251977e-22,9.142478615630324e-22,2.616374602197924e-27,4.9464634195748644e-15,1.5144397696290483e-13,3.231308301306467e-19,3.4130397701692703e-19,2.0241455420582933e-16,1.9233417713703837e-19,4.963254142908305e-15,1.9039922662750858e-19,3.254595764081688e-19,3.2263706919465944e-19,2.035819475655305e-16,7.454884132607497e-27,7.223606503956605e-27,7.237754462047989e-27,3.58191691901588e-24,3.789048057932033e-24,3.7477907867219214e-24,2.2414275690257245e-21
4700,1.0213773244583492e-11,9.94237492420546e-11,4.041188003616884e-15,2.0248044810779269e-13,2.0097341894293617e-13,4.025878384598949e-15,8.250533865901122e-18,8.299426713657014e-18,2.176685824390187e-19,2.5291481427615486e-16,8.177355409518403e-18,8.124282209031348e-18,9.501311143161138e-22,3.201297231708027e-22,3.1793047098764024e-22,9.546717428919079e-22,2.5697609515127907e-27,5.023307921231538e-15,1.5102784987693147e-13,3.452182096830741e-19,3.415997911870876e-19,2.030995835661548e-16,1.933754038157373e-19,4.9684720321827786e-15,1.9288025468754575e-19,3.4142276014828107e-19,3.3914107851403124e-19,2.0627633731310573e-16,7.505751355247739e-27,7.758820037478835e-27,7.462970314856747e-27,3.941317534883188e-24,3.812295560687545e-24,3.941164882796704e-24,2.227512557599674e-21
4800,1.0218811127674439e-11,9.941712067858009e-11,4.031528423620751e-15,2.0508878280320905e-13,2.041798651833393e-13,4.036463074557176e-15,8.21540941217159e-18,8.361217335425573e-18,2.231118642618387e-19,2.522516199282397e-16,8.203519788851666e-18,8.156411927916703e-18,9.887884700526947e-22,3.2183889348112387e-22,3.2349695707283947e-22,9.40365437330554e-22,2.6819880642102878e-27,4.8911736839080235e-15,1.568294522748081e-13,3.609495371396947e-19,3.5547399286133424e-19,2.1380993578705952e-16,1.897925638731884e-19,4.927427972206065e-15,1.9107008631299186e-19,3.5370975029327175e-19,3.4010611682939857e-19,2.0340666545537833e-16,8.049586105921994e-27,8.009727306581417e-27,7.731793375583914e-27,3.925421723927995e-24,3.9218793719312344e-24,4.017131687858257e-24,2.399116886951017e-21
4900,1.0230376398537468e-11,9.942576831412981e-11,4.009525543730312e-15,2.0388086870501605e-13,2.057605044546404e-13,4.105978520251187e-15,8.200667776805392e-18,8.211325323496208e-18,2.222382463172205e-19,2.5011019564596644e-16,8.285312872700043e-18,8.35634027473346e-18,9.785237400068798e-22,3.209442804764955e-22,3.212722069981914e-22,9.606662339731628e-22,2.680033668921589e-27,4.994189049295873e-15,1.5855471332505098e-13,3.616906387540911e-19,3.611415036963434e-19,2.1566237133527917e-16,1.9027943257577585e-19,5.014605050843312e-15,1.8986458747017165e-19,3.6300335620906106e-19,3.7002259550951414e-19,2.1955815003686658e-16,8.363479318393613e-27,7.947411407460443e-27,8.078909707846228e-27,4.000425340874961e-24,4.001805479706408e-24,4.1404726272422136e-24,2.5149856704053166e-21
5000,1.0213926967621404e-11,9.941233704513505e-11,4.087403864056548e-15,2.0364305588828746e-13,2.0262285909850845e-13,4.120410824806431e-15,8.336710810914009e-18,8.16652079251644e-18,2.2397898302456864e-19,2.611824172182251e-16,8.23312641080906e-18,8.182307829421874e-18,9.940250030318977e-22,3.2517859215627487e-22,3.1847117862203413e-22,9.751773357770313e-22,2.7108508524852842e-27,4.8935509544851324e-15,1.5768097972995766e-13,3.6598074376230597e-19,3.788264531929615e-19,2.2038483466981673e-16,1.930792694355549e-19,4.953587925519799e-15,1.92907251863883e-19,3.5758307050381035e-19,3.618624022465441e-19,2.1645199010958117e-16,8.32858125541699e-27,8.454223917418317e-27,8.188748797976141e-27,4.29182543205252e-24,4.260502895906993e-24,4.3516078899817855e-24,2.5258917204969024e-21
