milliseconds,U,A6,b,Btot,A4,c,C,g,G,Ep,x
1100,2.4373392058610914,1.001592007720445,1.0000005144127069,1.0000000005481606,1.0007161039114998,0.9999999863758184,1.0000002100372483,1.0000004451480091,1.0000016146244766,1.0072165080121467,1.009660629320226
1200,2.642710198315254,1.0021679379738693,1.0000021081384851,1.00000000029522,1.0009717807903307,1.0000000512383957,1.0000000309607133,1.0000013977785898,1.0000087218457394,1.0079784127337725,1.0169713548893269
1300,2.6735979894629702,1.003825604528889,1.0000029188342137,0.999999999875218,1.0010481836122722,1.0000000812079304,1.0000001725933079,1.0000012915655567,1.000009932238435,1.007232388211788,1.011910629311925
1400,2.820274609524004,1.0045317026404743,1.0000030622539717,0.9999999998715041,1.0011306980124235,0.9999999861950174,1.0000004145172001,1.0000014349765598,1.0000092110682937,1.0103126229221433,1.017172860575398
1500,2.990018416185887,1.0042547809464615,1.0000024306604207,0.9999999998537887,1.0014354436496313,1.0000000109360638,1.0000004049620093,1.0000022493407612,1.0000132085188516,1.009811781057288,1.0245128363249416
1600,3.0343442021247045,1.005209038607505,1.0000042553123452,0.9999999998664523,1.0017681508663083,1.0000000522621972,1.0000004054721867,1.0000029669268393,1.000005940237657,1.0128585043922345,1.0207253187507792
1700,3.1980046617313276,1.0078342637990167,1.0000042402273754,1.000000000814985,1.001954487426084,0.9999999916918638,1.0000008844776387,1.0000031692754443,1.0000173996188875,1.0171770462784602,1.030171934939641
1800,3.3158825496675126,1.0073464024841843,1.0000035333667319,1.0000000001260776,1.0022008464275165,1.0000000278475025,1.000000986640758,1.0000038540411254,1.0000133117530268,1.017379613837706,1.0343942389451215
1900,3.3740176419025567,1.0090629378366933,1.0000067795657062,1.0000000004331708,1.0022449756696514,1.0000000985486333,1.000000913174031,1.0000033537133461,1.0000199702934671,1.0180193882302424,1.0376795186496646
2000,3.497253495698696,1.011090513242459,1.0000075087412472,1.0000000012373054,1.002817416161163,1.0000000732855472,1.0000013974927242,1.0000046909673947,1.000021015530651,1.0196647017724207,1.0375411340870224
2100,3.5356862986942117,1.011070079888454,1.0000085808973105,1.0000000010360557,1.002864972792695,1.0000001108655603,1.0000013553799174,1.0000053496859516,1.0000269063994183,1.0230158855908056,1.0468124855845973
2200,3.7027101973955356,1.0118804577684462,1.0000077119254205,1.0000000016017796,1.003243756999413,1.0000000997306016,1.0000020747389966,1.0000062191930679,1.0000273979233778,1.0277528215103173,1.0454234036427041
2300,3.7393064869269805,1.013124709805752,1.0000085699910244,1.000000001768407,1.003257608338302,1.0000002084517956,1.0000021269149424,1.0000071249767295,1.0000279791202187,1.0278914020432535,1.0568920321509976
2400,3.918539413383268,1.0162313584984524,1.0000119964193859,1.0000000020359574,1.0038491623531849,1.0000001361071973,1.0000023271509133,1.0000069128097189,1.000034688362243,1.0331928592469284,1.0579941354501008
2500,4.005273908684263,1.0160892236073182,1.000013353284916,1.000000002242753,1.0041158298292656,1.0000001608805291,1.000002770754317,1.0000079652239726,1.0000429910667727,1.0350547877954899,1.0618494677966692
2600,4.020176904469453,1.0177501530635895,1.0000149598264305,1.000000002239179,1.0043277752872513,1.0000002012786215,1.0000029250910996,1.0000087729414326,1.0000500214827859,1.0383445703142127,1.0653340621160958
2700,4.185218069819823,1.0194311961494835,1.0000157133296772,1.0000000029337823,1.004906711478973,1.0000003432804525,1.0000036335759042,1.0000109444922491,1.000057548038042,1.0413710728560601,1.0730860120622248
2800,4.271700111031056,1.02240875279693,1.0000169057766053,1.0000000028719753,1.0048060200328635,1.0000004386590764,1.000003859102281,1.0000117751385809,1.0000573365263792,1.0423234682234606,1.0775233129595865
2900,4.256504732443495,1.0232580371770148,1.0000202040384432,1.0000000032411367,1.0054183095728126,1.0000003735017482,1.0000044222444315,1.0000130348593825,1.0000619043420287,1.0445946229846474,1.0873413973531028
3000,4.377367681792724,1.0255434922165938,1.000023201321754,1.0000000039902999,1.0059078166317361,1.0000005126290314,1.0000050848108848,1.0000146054315349,1.0000714703110105,1.0490742345248192,1.094421071687546
3100,4.432137546433981,1.027019872798734,1.0000242407758737,1.0000000052461808,1.0058431704613253,1.0000005690900216,1.000005126846624,1.000014732992724,1.0000799903470095,1.0532558647577472,1.0988186610934843
3200,4.616019981516605,1.0302674674082308,1.0000274427604707,1.0000000051406472,1.0063844202417997,1.0000006779419646,1.0000055875478568,1.0000164069571513,1.0000860143934065,1.0550281537375459,1.1062436416831016
3300,4.675886493719055,1.0334015378429817,1.0000300819760963,1.0000000059230436,1.0069099783786988,1.0000007373497724,1.0000062020002802,1.0000180261745635,1.0000937619983061,1.0597900931257713,1.1130789030179316
3400,4.7468182606723826,1.0339747620231765,1.0000335727854142,1.0000000065605277,1.0074151404910636,1.0000009975180197,1.0000068843042536,1.0000207899015523,1.0001035419302169,1.0632429250206703,1.1228825147619284
3500,4.819664452048678,1.0363120618470465,1.0000389591294296,1.0000000079196785,1.0075284148325425,1.000000997805862,1.0000076882850346,1.0000227941764912,1.0001172741446336,1.068156994350684,1.1256978385180207
3600,4.893739423363959,1.0397735686040546,1.0000423350417835,1.0000000093030277,1.008111529650096,1.000001250265454,1.0000086098054215,1.000023693793504,1.0001315507607815,1.0734482392069655,1.1337537413132466
3700,4.92520840554008,1.0428064727011084,1.0000451433996123,1.0000000096077362,1.0086014318808691,1.0000013890261814,1.0000091345980506,1.0000253194480446,1.0001378809201142,1.077085298716653,1.142815823636134
3800,4.898270399287255,1.0435478243518073,1.000050122573138,1.000000011135058,1.0086889675163113,1.000001589434631,1.000009980779788,1.0000281774860316,1.0001472647592735,1.0796196271526401,1.1536077303883834
3900,4.9980236985757065,1.0473534984995476,1.000054727199675,1.0000000128433701,1.009119925591426,1.0000017440047606,1.0000107279893597,1.0000298392520723,1.000159286988878,1.0820865376051578,1.1554330478165467
4000,5.097767817759595,1.0501348871987952,1.0000562405743554,1.000000013851638,1.0098312764012793,1.0000019149794988,1.0000112823291518,1.0000321649950332,1.000176718198734,1.0877035846665088,1.1651278891483132
4100,5.096884271729999,1.051073263861903,1.000062292194173,1.0000000158436744,1.0099212702540028,1.000002238921455,1.0000121944910163,1.0000342397766184,1.0001839423411405,1.089674928730123,1.179404160133741
4200,5.1395164217997555,1.0544366336503501,1.0000676547469312,1.0000000170415753,1.0104900535910244,1.0000024322213044,1.0000133035724355,1.0000376503463657,1.000200075805956,1.0950666352296625,1.184569733810744
4300,5.251130359974964,1.057329758418045,1.0000717607493457,1.000000018372385,1.0110371713612576,1.0000028402524568,1.000014694133624,1.000040656573136,1.0002190946406624,1.100760510893333,1.1939151513156265
4400,5.292123100129137,1.0611560984090156,1.0000795518743795,1.000000020314448,1.0114654312341465,1.0000030301223672,1.000015503339674,1.0000421829487491,1.0002289519335348,1.1059524619398755,1.2018492513924381
4500,5.397513765945181,1.0644422844814672,1.000084183945282,1.0000000222277248,1.012038576477387,1.0000034121757309,1.0000163842234342,1.0000461146530228,1.0002435249453243,1.1105199570062034,1.2086363565547282
4600,5.3891413536493475,1.06608769601578,1.0000894064237047,1.0000000252077175,1.0125913272973783,1.0000037822215753,1.0000175896266557,1.0000482530495394,1.000265372662228,1.1139955190539035,1.2153460390621784
4700,5.4885981735189935,1.069945816600699,1.0000977595524492,1.0000000271226706,1.0128246681407491,1.000004201676703,1.000019033677159,1.0000504478062961,1.0002790951028357,1.1166930951140313,1.232013611397046
4800,5.527693666891851,1.0729867716827017,1.000103016289112,1.0000000295026015,1.0132347245849953,1.0000046273858991,1.0000197285910413,1.0000535915428186,1.0003034227627465,1.1208178150455381,1.2367061344132255
4900,5.507329218580918,1.075897108669452,1.0001098259944954,1.0000000325937735,1.0139884577012939,1.0000050767653643,1.0000214694000573,1.0000567045415663,1.0003212197660067,1.1281485626342551,1.2467409415595128
5000,5.539901309258806,1.0790413968010475,1.0001188172134508,1.000000035224594,1.0145001287160889,1.0000056268842614,1.000022729953436,1.0000612719814126,1.000333689407572,1.1303773322357014,1.2546931763362055
