miliseconds,E2F,Myc,CycD,RE,CycE,RB,miR449,PRB
2300,0.4814811043893095,0.48381047036015895,0.16087329358469074,0.8570978172575602,0.11815586944180688,0.031155102198226564,1.2280733102168195,0.025298836330313604
2400,0.47870766098614886,0.4789747099075099,0.1580846315937022,0.8786946965221795,0.11858844585394647,0.029408534893302737,1.24811093877127,0.02513831902813725
2500,0.4740440707052147,0.4699661473999357,0.15692418785832013,0.8872556319896477,0.11695324420798901,0.029477540874423665,1.2825733521635123,0.024966207604694684
2600,0.4723177585632599,0.468429149099409,0.15468436754332393,0.9040869527311197,0.11494192847731124,0.0301497437061033,1.2797096089144229,0.02495214995132771
2700,0.4573243110552431,0.457971785435979,0.15394250880570925,0.9149322338669523,0.11411908208758306,0.033272715249582516,1.3105706865965272,0.02477861501255667
2800,0.46213919818638294,0.4528419776654089,0.1542458961929075,0.9227837123515171,0.11434861556128988,0.03167525772968684,1.31646230543035,0.024946172973350857
2900,0.45812035079416097,0.4489161879260913,0.15185737635542385,0.9344436866787454,0.11399892724221641,0.0336520547921172,1.318891790839849,0.025504601660811917
3000,0.44544755066079067,0.44808824518153295,0.15023167265857204,0.9591658604814718,0.11253144130811805,0.034553325760604076,1.3470328778491645,0.025124119491426507
3100,0.44457479684378975,0.4358927818196041,0.14941656613631507,0.9651315275252483,0.1106817643435112,0.03463525430604658,1.3540396314578462,0.025311901190687297
3200,0.43770459485576674,0.4342033664520636,0.14918020730988774,0.9912301418755978,0.10950014022630923,0.030283829088765132,1.3905179995877663,0.025199271510798635
3300,0.42569392063664,0.43164993081549013,0.1479970447678272,0.9955395901473397,0.10847941549235514,0.031215385734425442,1.398715268993224,0.02555985527529116
3400,0.41938958030986145,0.42583086585114854,0.14904006868679523,1.0090009359413112,0.10878585361690359,0.03327465115347991,1.3734195243722047,0.025151467979845615
3500,0.4170423503505421,0.41592615504299735,0.14734220685771449,1.0393588389810366,0.10799885374389115,0.0334477370315385,1.400600452155576,0.025754395417211657
3600,0.4127959851682029,0.4086298428438855,0.1467054406017823,1.033045317109744,0.10642484448611371,0.03589363720072549,1.4162080291680483,0.025581558115494746
3700,0.4022156805496092,0.4061046093008438,0.14701446513117394,1.0556001881647556,0.10697113251751438,0.03717150608829675,1.403203030487695,0.02604527796689591
3800,0.4027607786794991,0.40665591378624266,0.14521019639793786,1.0679782368889443,0.10637386799331795,0.03763900751153944,1.4053867614520494,0.026294048932542346
3900,0.393501925652636,0.39588905768449356,0.14581947349081537,1.072067717138024,0.10414658369783347,0.039563033214356114,1.4339559527341987,0.025801616679895455
4000,0.38929391753838943,0.3921136038535733,0.14574854136322568,1.1078241768213217,0.10462468894714837,0.03796514715259596,1.4509834417625882,0.02620437505945962
4100,0.3898905318047643,0.38501994895711417,0.14565435119889,1.1048446631209063,0.10447363968185154,0.040228651401352,1.461003716743055,0.026708024358105906
4200,0.3770550012054486,0.38867755407893895,0.1446599297528958,1.1311437660126993,0.10204568116593946,0.03777193703030414,1.466991079246027,0.026668794080690103
4300,0.3746624661121629,0.3777035977416769,0.14383185633203346,1.1292203977998967,0.1034833626665569,0.04231737260177987,1.4411083673532317,0.027124272498383617
4400,0.3674483401970658,0.38064873700271645,0.1421859677012868,1.1458775549472975,0.10279315609768735,0.04308659585941365,1.4574382024121042,0.027194474842198998
4500,0.36278308975768003,0.3790137187530559,0.14327404264701085,1.1567482923570793,0.1006298260931276,0.036654028658290476,1.4793701942286248,0.027342799181056265
4600,0.35844547707611457,0.3665226783104581,0.14386821484376094,1.1673967111401553,0.10033764050657439,0.041760843900329914,1.4614459013068726,0.027503743810590685
4700,0.35690737024710834,0.37127189170470526,0.14058537932146173,1.1797084695886535,0.09895828725214731,0.03872908688841768,1.4659137012373427,0.027907022159267148
4800,0.34659738164588366,0.3706990306893194,0.14030347029467014,1.2150928460648485,0.09975422746338033,0.03873410989959388,1.4861296062912208,0.028086301162210284
4900,0.3450188728002898,0.358622975621156,0.14296888789582224,1.2064888324472844,0.09798234453791049,0.04515996592482512,1.480098530987543,0.0280767198867325
5000,0.33414986774050276,0.3572616890837845,0.14242716282672024,1.2278961025687674,0.09892478432708693,0.045322844724567525,1.489067726567895,0.028711516455106605
