milliseconds,Lys,AspP,Thr,ASA,Hser,PHser,TS1,Ile
1200,1.929937558736011,0.4421352519470801,0.00041169163968498174,0.6728396928945038,0.39464025533352287,0.12103384297279024,7.4,2.9936023719503395e-06
1300,2.026510422898072,0.44197496493451865,0.0013069910167724963,0.7040097342083314,0.4026484102061096,0.1715775516602707,7.4,4.855630400360592e-06
1400,2.264070438927596,0.4426133324053963,-0.00019082340299593405,0.6827679191906653,0.4543783310835944,0.2760614234013918,7.4,-7.59013202085525e-06
1500,2.4674139462203,0.4463911957102172,0.001613850055478009,0.6796569457196177,0.45171631332010564,0.25741223001915436,7.400000000000001,6.515678792623611e-06
1600,2.6368420972767557,0.44845473005075415,0.0036077394841173335,0.69510870972338,0.5158736018825895,0.3096693526196957,7.4,-3.716932329011149e-06
1700,2.6672718935402044,0.4442912310650545,0.0008988961908011235,0.6972750816019498,0.5104322090405644,0.3177101148770346,7.4,-1.3570903031310828e-06
1800,2.968581695922864,0.4464166272909995,0.004244656656852394,0.7043059916813035,0.5825043965070411,0.4307743933570817,7.400000000000001,-3.136623149427775e-06
1900,3.4951476965944615,0.453721656145707,0.0018745861439277158,0.7096529607848974,0.5609353085851672,0.4124198854978017,7.4,2.0640968099493546e-06
2000,3.4282431624870884,0.44460926742701223,0.0042397103744804205,0.7223331559379915,0.623830359298202,0.3939824368964985,7.4,1.593064466744544e-05
2100,3.5011183573224454,0.4447838530855986,0.0052514021126390574,0.7188792838315136,0.5925625719170603,0.5496233870050473,7.3999999999999995,8.324591377332592e-06
2200,4.21577169151925,0.4430114322597157,0.00407087572510363,0.7019896305768185,0.6351044035039256,0.5472792450791168,7.4,1.5023073103416558e-05
2300,3.9981961467731413,0.45512748134516123,0.006722177736534821,0.705278014395977,0.6313771890075557,0.5896119076929498,7.4,2.2207980608074236e-05
2400,4.162302503508331,0.4552507356349817,0.006818819492455868,0.7145470178159404,0.6647389762464465,0.7227081834283816,7.4,1.0059257831132746e-05
2500,4.273468969721895,0.45245508131088574,0.007064643440568662,0.723547316179248,0.6673250179190025,0.7425931994278432,7.4,1.3585242685690403e-05
2600,4.520087444611193,0.4528293955437967,0.01084755209080698,0.7289170418846258,0.7111081546370093,0.7243109368640275,7.4,3.2245277912411326e-05
2700,4.776476954961755,0.45750595148292,0.010100026083549806,0.7394742440371282,0.7285561614660993,0.8734661778743126,7.4,3.1399690573282324e-05
2800,5.172965416805817,0.4519537183927439,0.01223759795449265,0.7238872472410877,0.702680364566698,0.8004241169437829,7.4,2.7712587663580845e-05
2900,5.215419680592805,0.4508594600185355,0.014414244731641646,0.725316959584443,0.755634411277539,0.9081730216238463,7.4,4.6273645601506665e-05
3000,5.649040133881217,0.4533982900214585,0.014169031118420989,0.7289761182289658,0.7562474496727832,0.9164063043344546,7.4,5.414828558115704e-05
3100,5.625333239127844,0.4479988085213496,0.017739739409000872,0.728157980741814,0.7504515192101732,1.0155602805585302,7.3999999999999995,6.042579766601343e-05
3200,6.22328860741171,0.4454332688575836,0.01653714208705412,0.7267328827116233,0.7992592170532274,1.1252950999298263,7.4,5.565539703169137e-05
3300,6.002106683692419,0.4605558989451109,0.019886290952819175,0.7502552363998113,0.7860744677091638,1.1477308604625196,7.4,7.048258343106368e-05
3400,6.204307366762439,0.44709415343683195,0.02267765484901797,0.7385032162658551,0.7910611539796727,1.1409031548968613,7.3999999999999995,7.043193066512448e-05
3500,6.5214129483259144,0.446777532751224,0.022060741820943496,0.7526408126452732,0.7887395291789027,1.2030471060718735,7.4,8.106893315235408e-05
3600,6.5247695449551335,0.4514087851509858,0.024555124240127364,0.7455073355317451,0.8240958358416843,1.298097938323107,7.4,0.00010799287334427302
3700,6.756495819179521,0.4560668690822504,0.025799128458987044,0.7475696193684217,0.8486201149686488,1.4281976620389694,7.4,0.0001036551595690741
3800,6.931480485549244,0.4589761206085241,0.028793544706572482,0.7633916291773749,0.8113218870610869,1.4730944306903322,7.4,0.00011406217380983246
3900,7.290327951211437,0.4608704982200979,0.03248831316537826,0.7682545762003733,0.8571664684418656,1.5342430983737023,7.4,0.00012887367295092743
4000,7.540098941270426,0.4490424898896656,0.03386338405144623,0.7706356669940734,0.8420756424913189,1.505468355413448,7.4,0.0001471406566958471
4100,7.632536421052956,0.45036663596967946,0.03658274833344371,0.7757903246637659,0.8546152461505466,1.6617573439820588,7.4,0.00017308091479933504
4200,7.900505015395509,0.46115289395770886,0.03956200885310427,0.7880667487980808,0.8870433046117273,1.6845988621148338,7.4,0.00018796123293245346
4300,7.77070538298432,0.4615856702376106,0.04023632928680366,0.7935655944694269,0.8932022130410037,1.7385363862421936,7.4,0.00020503317887938038
4400,7.921804471024238,0.45179640149710903,0.042441705323101105,0.7750216882598175,0.8787720230238568,1.828950751723619,7.4,0.00021507700587485511
4500,8.346837442951301,0.4542680919734627,0.04742549981760904,0.796564346067256,0.8634892598419447,1.9294752396666501,7.4,0.00023164661162298719
4600,8.648774570610742,0.460993195174359,0.04723191957736744,0.7940493678971359,0.8708600656559027,1.9915008522335462,7.4,0.00025653833848991514
4700,8.907253278562319,0.46685845133969534,0.051942570183529255,0.7873699761927848,0.8788034572842977,1.9845843143531008,7.4,0.00028091858258179315
4800,8.812434067763721,0.4602395366464959,0.05396587476158975,0.8054966893389025,0.8782776409368211,2.1287356387583283,7.4,0.0002985699555226389
4900,9.382589673963128,0.46136092730775935,0.05715642273058236,0.7877916095965787,0.924601387791467,2.0950685250797614,7.4,0.0003309267205325915
5000,9.147084904292297,0.46098383453585257,0.05876011569186929,0.7929280835215237,0.9077240190911351,2.175677772621645,7.400000000000001,0.0003563660010604762
