milliseconds,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS
4100,0.6311969334211143,0.15705226619422716,0.08875843105099182,0.013000148570529897,0.26600028001022213,0.019999964643157606,1000.0,0.026744990202404968,1.3683548768103633
4200,0.7705577488716678,0.19623275313402622,0.1397378429345404,0.013000156853480199,0.2660003636331648,0.01999996530184063,1000.0,0.030334109935695616,1.215577497027014
4300,0.8870151060901061,0.22159457953407286,0.2647006486609015,0.013000170935072048,0.2660004761779056,0.019999964190544745,1000.0,0.03949022782525345,1.1486287065987149
4400,0.9694116058991714,0.28359204207371,0.4282648325291698,0.013000173473331229,0.26600076289663577,0.01999996143523945,1000.0,0.04544267985420785,1.0423299003715505
4500,1.084575874312516,0.3179988533214753,0.5478591606398625,0.013000182161423764,0.2660010965349897,0.01999996196986415,1000.0,0.05145800598179877,0.9424154882088903
4600,1.0799564013052168,0.3580310666935609,0.6935947349793129,0.013000190197062503,0.2660018148156608,0.019999958686915932,1000.0,0.055498821560204054,0.8452422933786338
4700,1.1277302388170944,0.38565157224956537,0.7563240812229914,0.013000199342349653,0.26600243853166583,0.01999995814763385,1000.0,0.057989090553821315,0.8317245903131475
4800,1.1936331165796699,0.43784953761488826,0.8161686037554613,0.013000210234539587,0.2660033244229224,0.01999995884916017,1000.0,0.06455433663344376,0.7955605567401783
4900,1.1904157899593582,0.4515377523552878,0.8868220325223539,0.0130002295780199,0.26600405349864187,0.019999957102739035,1000.0,0.06617388973653227,0.8450564442067774
5000,1.1698680127885157,0.48322984190169765,0.929109400993071,0.013000227790851497,0.26600489645777603,0.019999958893821345,1000.0,0.06880057999908769,0.7981257389274553
