miliseconds,A_b,O_b,P_b,L_b,S_b,NAPE_b,NOPE_b,NPPE_b,NLPE_b,NSPE_b,FAAH_b,FAAHinh_b,A_r,O_r,P_r,L_r,S_r,NAPE_r,NOPE_r,NPPE_r,NLPE_r,NSPE_r,FAAH_r,FAAHinh_r,A_m,O_m,P_m,L_m,S_m,FAAH_m,FAAHinh_m,A_p,O_p,P_p,L_p,S_p,PFM_gut,PFM_p,PFM_r
1800,34.01709041966246,766.8169926010283,149.82504226571217,99.46670289606696,136.4450783413799,0.00016238354826718853,0.003664562616914463,0.0007156313186701281,0.0003123526626430333,0.0005339923830767618,0.09591984652872539,15.320798752095019,3.36898231070098,72.12138421829685,14.301461291805937,10.642469509704881,15.251704868868918,5.344609642761357e-06,0.00012134996872159196,2.3846081252118225e-05,1.037553340385606e-05,1.7500913342945395e-05,0.004331033793609641,2.1788502208674125,16.63764454659883,495.99240509867695,96.80477637674983,0.0,93.56946744030896,0.02864314706972839,10.657448195323697,5.12211861322335,25.328248001779915,17.012110100283905,11.69262953094128,1.6259640357360918,-7264666.882933833,5107300.9368736595,1335446.0539904456
1900,35.219186394381104,764.8022029686418,157.6679382210493,103.25225520039103,147.2399697982412,0.0001690128257485754,0.0037873771758891554,0.0007341209842808635,0.0003286194560105931,0.0005438688826335203,0.016824536635044397,15.371538032158405,3.4619579368852493,74.37537172226635,14.553813661019893,10.713502850655429,15.503887832137352,5.365070353274419e-06,0.00012188620736151932,2.4086352361879633e-05,1.0448099003418491e-05,1.76705965092955e-05,-0.005850709089039584,2.154809079223193,16.902391771619595,506.8238064541228,100.60150946329942,0.0,97.34441352939989,0.014600903407318547,10.660305017407671,5.422593026400745,25.91841589518652,17.02747021666451,11.909842170779786,1.711702008963983,-7150339.326253781,5082527.554862641,1407894.2920528532
2000,36.35462565028127,818.7356666809466,161.23981661033218,106.37674490373003,152.35505115901083,0.00017123153387066283,0.0038763814936833927,0.0007562273219504783,0.00033233053699205687,0.000562763333753668,-0.08509307726604669,15.33034785143102,3.4946903478934144,73.8023854785927,15.04772291117714,11.183560561604974,16.408187112518124,5.422197078620406e-06,0.00012301467783754712,2.405061173272707e-05,1.0503977405570529e-05,1.7787161083269293e-05,0.011459824636259462,2.1535651370959568,17.996987220260916,510.3250044294598,101.26173397893469,0.0,98.74015799918016,0.07453931629703864,10.715765131200953,5.460265836069017,26.893901049655927,17.25914188906205,12.670407169484795,1.7292678714534993,-7230635.032404229,4951606.157166707,1555745.8103521713
2100,37.33317451176824,842.0234310693722,162.94725445991097,114.48719376516738,157.24859839160885,0.00017257449660489655,0.003942273516252784,0.0007902690776145613,0.0003450319672219535,0.0005819370135471993,-0.04584894880604073,15.299621290263275,3.6913513152358126,76.77382040766093,15.230871493254298,11.50365494594816,16.77095877332494,5.441896249980491e-06,0.00012302653715056533,2.426479561672723e-05,1.0610547908093302e-05,1.78482481864657e-05,0.0022455506370082563,2.160543436673021,18.529325561775675,527.8084508137699,106.02603874917433,0.0,102.85258363512384,-0.05567188037325751,10.74154293067837,5.6728758623064754,26.941094006189246,17.619249284251076,12.610052387488622,1.815416043489008,-7290148.472341978,4891924.08875344,1556299.1446829555
2200,39.01414276076085,863.625805885541,168.79331378398862,117.98664598942594,163.3902313537524,0.0001798360428916114,0.004005511324287225,0.0007980348321542777,0.0003421221707722293,0.0005781575924936083,0.07818029439934347,15.457577011831143,3.6733816876467693,77.70990254481843,15.331677976464066,11.810402479108365,16.964994000359003,5.451519479400412e-06,0.0001239363148115315,2.4280493139304943e-05,1.0648503405722402e-05,1.7960208290480062e-05,0.004142724671420403,2.1622477032050638,19.138774023412818,537.3403660995609,106.50729963953214,0.0,107.26474545493211,0.022354843936939456,10.735903540638716,5.72646270999307,27.826293434606104,17.85005447743106,13.192533564497484,1.8725207490886413,-7305828.9022507025,4775139.113532821,1615174.785407591
2300,39.842088542885016,880.8485360123219,173.27821366445986,118.12526034291551,167.32089467645824,0.00018467285841400314,0.004143542043876387,0.0008158953654648751,0.0003502511537893693,0.0005946679247279535,-0.032763554347936596,15.389380717764125,3.7446196329854597,78.20302224640513,15.476303721906564,11.890895858826395,17.69765310120628,5.490099127457073e-06,0.00012401864162428448,2.4451885484849477e-05,1.0695431470895488e-05,1.802292114031406e-05,-0.008419250205866273,2.1624992510922723,19.142049013556658,565.5694918954272,110.25102414218426,0.0,109.03285680981075,0.04560495686039789,10.647248567860801,5.834104103500377,28.02535242959857,18.367538868726964,13.357570419647317,1.918681061909777,-7232247.136765911,4721790.702101478,1695667.8292693584
2400,41.67978205712322,896.5782705307031,175.47960730882784,123.09081090559762,176.12363116391975,0.00018353067206749578,0.004221903304050889,0.0008403787876792543,0.0003638090367396538,0.0006101728747137048,0.02016112732063504,15.262848962507771,3.9116408265110367,79.77859430782202,15.532686180367042,12.242437578668632,17.61697503479473,5.516223597767393e-06,0.00012540838576775032,2.459829969060709e-05,1.0663819703402939e-05,1.8091507895185266e-05,-0.0016064149478811247,2.151421531796656,19.80662192388593,569.8581444674809,110.45478062858643,0.0,116.38442228022755,0.036697404832180563,10.66488771552472,5.94292330872054,28.209982100993795,18.337872796943575,14.031802712687993,1.9218187312453254,-7267839.0085424455,4618920.329786209,1826849.1586369853
2500,42.60503193810946,914.1109807912973,183.18457121784567,129.99445425479544,175.50404281070973,0.00019206975785229086,0.004265018655619978,0.0008477308552035092,0.00036301750580128945,0.0006198336248998217,-0.07525594494763939,15.364607337080392,3.8895718599396947,79.22222061449986,15.82268604302744,12.4884647895915,18.127902409863783,5.510021834263389e-06,0.00012510107539742834,2.456430413799285e-05,1.0703894034405602e-05,1.8114085405462162e-05,-0.0028361974045622617,2.1785466172109644,20.110894845839173,581.3972463413061,115.29717193466814,0.0,116.62525990439556,-0.007728759544468191,10.645529186474445,6.20705778489444,28.510869091443208,18.707627019794828,14.022826102419153,1.9683125665107313,-7292203.307159395,4572928.379814049,1864956.5186477168
2600,42.76847051243247,921.988066034585,183.8375440606349,128.90453587551357,183.6940442774304,0.000194061590554438,0.004351907855358911,0.0008470268213651396,0.0003739447955491464,0.0006226313347720534,0.05859701451185291,15.449569786115307,3.9723263569197353,81.22014466593255,15.885168450314966,12.874727619266105,18.695940107551223,5.516239872540819e-06,0.00012620395176555986,2.482127632572002e-05,1.0750866869161845e-05,1.816592756180038e-05,-0.010696857551070752,2.1536307114613433,21.15624653075694,582.7355300304371,116.83864191869444,0.0,122.19182369372145,0.031099170282164083,10.643640414535495,6.188405206781484,28.9395451003796,18.880550256187664,14.28443491559912,2.034796276542796,-7293639.980970355,4445017.918978469,1895370.9131579883
2700,45.29261124582245,953.8426275934539,187.8712000140293,137.3343013523716,190.03079567138258,0.00019723275819492092,0.004470789623803848,0.0008689399976620477,0.0003810670449903622,0.0006373776446385897,0.09081871373627026,15.41043243811988,4.045587837524044,80.90008668987124,16.072952838093222,13.217251250935172,19.035935873302606,5.557205372796624e-06,0.000126038572674946,2.4792219985184758e-05,1.0806298929361908e-05,1.8230891017250975e-05,0.01298201508457178,2.1755275538558703,21.54951319543942,591.4843407427641,118.57375455844878,0.0,126.42855490918987,0.06161264716291059,10.627324944836822,6.2854056869433,29.567796090175356,18.781807131137683,14.644960469195057,2.076639990203269,-7328352.762304913,4381745.3138727965,1941328.0074771803
2800,45.66753939950853,960.2091324751427,189.74762391362717,138.68866698819474,191.45077938634938,0.00019827970880341434,0.0045446076881922185,0.0008801269338251997,0.0003816915845489776,0.0006505025846226058,0.08384327819269405,15.36245144197671,4.1414014264615595,82.08330331125043,16.350892907016426,13.210626141941695,19.477857421040124,5.5735605835539165e-06,0.00012691420162321636,2.4890753712394835e-05,1.0848733631472747e-05,1.824580395193804e-05,-0.009843350459649439,2.1558229095413037,21.919233840649166,604.6170773769512,121.57920751319747,0.0,128.8334678941291,0.03162309819137547,10.72552132420459,6.462776016772975,29.502315395134918,19.078900009242343,14.918863329639553,2.1230552014710242,-7246629.069651225,4308996.837683578,1980778.53771193
2900,47.230708367424704,965.7065457371642,197.57105189553207,140.63275041916089,198.82725743916126,0.0002038246364569689,0.004528309915989065,0.0009030085558269943,0.0003911029422899538,0.0006559870320165977,-0.06083990424635732,15.285539213069171,4.1308194959278906,84.46378018365202,16.36924345737052,13.682993952155467,19.963544551292653,5.575627620486507e-06,0.00012660553406738766,2.4951154272509358e-05,1.083722393036331e-05,1.837612835462642e-05,0.012236086126535239,2.1639687159888505,21.88951774278669,624.1263654447638,122.22005846546665,0.0,129.98355907604918,0.02056333712210213,10.694622598255423,6.505283897541885,29.845472900826604,19.155520474143938,15.457728070221018,2.1451653091283314,-7280825.864781012,4230975.883655666,2082754.312978635
3000,48.11337102782797,995.2255290268832,195.89139030588862,144.72823569880174,200.66959960882014,0.00020386668939111253,0.0046412847076759845,0.0009108865742228304,0.00040065840027430174,0.0006679450553756049,-0.00971911780762465,15.265443728655082,4.290444799742712,83.80353672284373,16.335009020709325,13.625411113939007,20.095838968472982,5.610681403936731e-06,0.00012719736404164504,2.508129544882435e-05,1.0935729670030868e-05,1.8420831910623268e-05,-0.0034518072556568033,2.1799012468427876,22.058521105867516,622.7131441810518,125.24298320810081,0.0,130.90929560357472,0.0003343907712020093,10.707059954668463,6.693396721620898,29.8024615933087,19.430837070462346,15.602267775927704,2.1912959640798966,-7345881.440971866,4048580.0159161654,2117097.62809742
3100,48.134986772494315,993.5250663566271,199.12380113590896,146.22141172086907,207.61621446374127,0.00020835588413168805,0.004633295360319432,0.0009320410670837836,0.0003976437559162558,0.0006752236411668963,-0.05003571721315046,15.458724395323754,4.246275825584657,84.07226042586028,16.41613998714307,14.009974577919376,20.545537531799994,5.619606783165507e-06,0.0001275332552889253,2.497812783116125e-05,1.0940235464748074e-05,1.838685691011168e-05,0.009020334126012754,2.1747130438711797,23.01813047628027,637.0675440487659,124.63584751548777,0.0,135.3251513812917,0.044011269331597845,10.681868347207072,6.72413532401392,30.53995282805803,19.452515403026716,15.858606275182623,2.2345866790420907,-7344584.056816463,3988703.5720174485,2146260.946378172
3200,49.195328133882015,1030.5015968431578,203.2614578712417,149.10733274662005,217.4874755570286,0.00020635377324955837,0.0048051335172160205,0.0009431279510541487,0.0004069273354362262,0.0006887320586154295,-0.09222840781629231,15.438746164706634,4.295550539930294,85.25114012718787,16.835551274649774,14.161740820769314,20.842050989479674,5.629750995763724e-06,0.0001279089396405612,2.5134518809634868e-05,1.0923302960754218e-05,1.8513719573684516e-05,0.004818465153088348,2.1785123879238157,23.369623850104468,640.6262405660742,126.55210362752088,0.0,137.54059420817043,-0.01066241361142844,10.633194636528028,6.842596909758968,30.389707196370015,19.475055800780396,15.855756208558889,2.2721909035368335,-7408246.588410068,3904547.8525578133,2197640.6371210725
3300,50.77848587693152,1031.7957561298194,202.16161412052583,153.6528322453731,217.3180067039907,0.00021339404385777678,0.004817846393855582,0.0009362621183290371,0.00041328204303348086,0.0006867542502662484,0.05099196036654308,15.274408353745981,4.365912975450475,85.40417178576662,16.7951458653317,14.408421127709934,21.247767870882036,5.623328726031847e-06,0.00012788586505091051,2.526080168104882e-05,1.0935079195178462e-05,1.843456022046026e-05,-0.0038453275819275387,2.1744370412960503,23.722149712589967,654.0566166685974,126.42060375344848,0.0,140.6576872086164,0.0016938245458982797,10.646621891072712,6.927254152300648,30.309248319539336,19.726640133692825,16.012274630972776,2.293164765059432,-7291717.560588111,3910344.4886028967,2287281.623246989
3400,51.6839076422739,1038.836708155844,207.27997885722849,155.76874008251502,223.696607059728,0.00021479294052332076,0.004822074157572547,0.0009528370950228241,0.00041065099347728864,0.0007101029038859957,-0.02329020979865288,15.430477014507836,4.409630631724008,86.80568153697412,16.98992768724147,14.87334614040481,21.43261178974358,5.631630544779329e-06,0.00012843310531571568,2.5293414323509068e-05,1.0991671751712085e-05,1.856498811149152e-05,-0.012872362624794532,2.154978402409995,23.99319525931596,667.0277582459642,130.49861166009086,0.0,143.61172140783557,0.014937653083181006,10.638983256909084,6.934755906502151,30.880936491961705,19.839273495563056,16.607925137552563,2.335897088275007,-7393427.099599537,3828581.363459514,2326921.3713968117
3500,52.11919091840489,1068.4700844015345,208.77165453875847,158.04919186139858,228.74070310329458,0.00021519296071888065,0.004966458793976502,0.0009687949067051869,0.00042324868350616566,0.0007001818611579986,0.08755584067626615,15.458691710098652,4.491274065134304,87.44291075562317,16.98626117448813,14.963603503498657,21.61250225890799,5.655309059549369e-06,0.00012867348813651652,2.5324720354450118e-05,1.1036693223094355e-05,1.858525558000206e-05,-0.0036750413743702292,2.1584190764539395,24.375266628780274,661.2418519256372,130.61070028405078,0.0,149.54475942367483,-0.07265340636652352,10.74682336202953,7.032125628400881,31.264233472486296,20.142669249073215,16.875039895282402,2.348203386759397,-7260164.949389561,3743314.135282448,2312291.9270916767
3600,51.84344510348132,1058.9199603132506,211.78683782559656,164.82622061548074,232.19508641842657,0.00021615483572466268,0.004943558514230164,0.0009672383681240078,0.00042823799306923274,0.0007213425358182734,-0.03328845287587638,15.298218400969677,4.5696651751031725,86.386850300248,17.141991614416924,15.129569376885401,21.892612647597502,5.684089864426981e-06,0.0001289710786475587,2.5236975778379718e-05,1.099474366370626e-05,1.862494248761567e-05,0.014302818807938707,2.16513608417503,24.496328773855044,667.287958592203,130.72266218536103,0.0,151.43383920285825,0.07137721015094356,10.662136220743848,7.168386523490849,31.354300607320642,19.912064080050257,16.771809236306538,2.3907338894373464,-7385257.418269971,3660902.2451893613,2417444.912457049
3700,52.427260732729245,1075.521519294115,213.27532900262625,165.35232658964352,237.1814664962632,0.00022170295285826912,0.004969009174059324,0.000986338820059013,0.0004282871104727102,0.0007130905324083845,0.08199373059505628,15.261178292105699,4.559771310582251,86.95688979439849,17.027436213367764,15.223052286323563,21.91557437823961,5.673216611489457e-06,0.0001289777223969505,2.5340658765840693e-05,1.1066523283386351e-05,1.8673439818793536e-05,0.007978934633987895,2.1646516877017965,24.71041363145313,679.4736132090259,132.68147959310772,0.0,152.4448529690482,-0.03352112939913516,10.69260787790707,7.190903331425156,31.077480041856802,20.074767051825532,17.11581932267741,2.3883489232881994,-7390984.305010138,3641102.0116759553,2422862.014469353
3800,53.79850115381879,1082.9023617288044,216.17579340043565,168.60165329128,235.82260699581266,0.0002238786527612519,0.004996658995740498,0.000985424093245019,0.00043584009228339816,0.0007297725332772149,-0.08354819876996207,15.335326962960746,4.553720349420278,88.49307158096136,17.254095613094464,15.20076807119889,22.51784715012166,5.6993832295627925e-06,0.00012950334323039134,2.5432380002491784e-05,1.1049438375723758e-05,1.8683078682415056e-05,-0.008587855509593269,2.1654407186560176,25.376107743048905,680.5490212679919,135.0417011301754,0.0,153.52517423245394,0.027695849432349557,10.641835602137425,7.264327102341952,31.28182558742171,20.01523833353363,17.533807198536582,2.4078852899438377,-7277222.2903160965,3526690.6955118803,2420277.9583251365
