miliseconds,E1F,E1Fp,E1W,E2F,E2Fp,E2W,MF,MW,PF,PFp,PW,PWL,sFrq_tot,lFrq_tot,Frq_tot,WC1_tot
3000,0.5402845889213462,0.5858499047199063,5.573534090282862,0.1031918539630099,0.10034238641204414,5.701907714740542,1.0511938948014552,1.2685451059274115,0.05576579418065943,0.06616373075571036,26.520329650936322,0.0,0.69519604912435,0.7553025110481556,1.4562325695961138,37.794872698399054
3100,0.542011444903494,0.5931636482812825,5.562362715346949,0.1038998314018287,0.10092166159175409,5.69869535853201,1.0712051449577717,1.2685217597200182,0.055606413507153604,0.06588797438387431,26.523503298154964,0.0,0.7055642640872121,0.7633862065956948,1.4609264701959035,37.78881992535764
3200,0.5529761627881037,0.5969857571856461,5.550161101616132,0.10432402111560785,0.1016647861157193,5.697672351696557,1.0849168223135477,1.268513905738404,0.05535318321858333,0.06571042461596348,26.524086971397566,0.0,0.7076620409837691,0.7691266030878737,1.4708809788413868,37.772726474652266
3300,0.5536830927559369,0.6123811548394027,5.53474113006311,0.10489951183086375,0.1026954425897824,5.694280828753895,1.0959414517136683,1.268496267694412,0.055221480537884886,0.06543259248765244,26.52802794513769,0.0,0.7146119865682454,0.7788157912502203,1.4926976942956318,37.76908515803769
3400,0.5622921878811644,0.6125705115134851,5.52547000392524,0.10535117438322707,0.10349472746330639,5.691854896802633,1.1090969111009654,1.2684904722841874,0.05494675503484439,0.06509898253353485,26.530623129866587,0.0,0.726161308302225,0.7852624043605825,1.5146533805066402,37.75832062178203
3500,0.5694869294810784,0.6254641907873704,5.521820731077518,0.10580969075268977,0.10389614205391719,5.689749960366523,1.1224495733659616,1.2684827174951414,0.05468447397223455,0.06490791657815073,26.533272231553575,0.0,0.7273728100635712,0.7976394081270737,1.5272551080901202,37.7368003142599
3600,0.578586526859574,0.6288362101366426,5.5078219095267515,0.10683461716143267,0.10485533009420298,5.685804731973878,1.144532917416623,1.2684681314075483,0.054547668455252385,0.06509400885434695,26.533693907746578,0.0,0.7372039487211326,0.805166837821417,1.532476412141247,37.73026193470204
3700,0.5854842346460566,0.6381735902116885,5.496510952534968,0.10744102713797724,0.10581495304196824,5.682983307786098,1.158276293540306,1.2684601177822736,0.05430724850600054,0.06473732889091169,26.53506283249165,0.0,0.7481639226581879,0.806630948910067,1.5640075729040057,37.72490522096026
3800,0.58721404998636,0.6494047226778485,5.4890908481796625,0.1083566927089264,0.10625323531643041,5.680403563756547,1.1795857344957583,1.2684384710326906,0.05403919731636779,0.06465236208866743,26.540172141619284,0.0,0.7571028121760515,0.8217223781940394,1.5708962126680437,37.71276728002445
3900,0.5998792252658978,0.6579724439817266,5.485394842172625,0.1089215903802959,0.10787074272171049,5.678542056375524,1.1879601313806998,1.268426066348877,0.054196654758159546,0.06431609311177218,26.54126754002547,0.0,0.7572796249961995,0.8256302059904169,1.5975174015095162,37.69309439021179
4000,0.609341619161992,0.6652132885381408,5.461539437473506,0.10975475705724924,0.10874992370324478,5.675113677036265,1.1943278726723145,1.2684215140021495,0.05399607657523149,0.06431147376321784,26.542372218969025,0.0,0.7722139139180897,0.8337843669961255,1.5998967475321737,37.68938758698962
4100,0.6107959221564443,0.6743439374787027,5.456306665519294,0.11035781864831046,0.1091529720569217,5.671700749895185,1.2170093137340132,1.2684069002282858,0.05382043336341928,0.06423794937667227,26.5456504940842,0.0,0.7802823190909763,0.8488925891701221,1.628663882571331,37.66772381832966
4200,0.623557597235433,0.6828484018223429,5.44211715494915,0.11147966002206276,0.11086814349445735,5.667640673082269,1.2356709714763858,1.2683976069013527,0.053837441638649265,0.06395720627616147,26.54493723683907,0.0,0.7855217450250315,0.8592582388755997,1.6412270707551633,37.656282994285895
4300,0.6304473096386488,0.6873790491137635,5.431725853124087,0.11240143785126223,0.11177702310560977,5.665614404223251,1.246395256019525,1.2683958409754557,0.05354483217344514,0.06405085986545685,26.549845621721996,0.0,0.796858095872654,0.8703696983434049,1.668475846746953,37.64664429594173
4400,0.6379110387134623,0.6952259478585426,5.431748895720961,0.11297601393911914,0.11287790188482597,5.659997649771896,1.2590416381092533,1.2683738649883889,0.053397535008543655,0.06374887363866825,26.55039669313745,0.0,0.8029391708759289,0.8727544687134461,1.6736493488287223,37.643777475547964
4500,0.6441978949261807,0.7101239653482365,5.411472827389036,0.11419197561522434,0.11377535698987257,5.65764949337629,1.2875240934422265,1.2683712323289367,0.05333977739827143,0.06367156858316692,26.552285133387187,0.0,0.8089170110773152,0.8907618793031893,1.6983173535864193,37.62491159747012
4600,0.6490584082828439,0.716614017130488,5.412097752609669,0.1149269076734188,0.11469519510083594,5.652431511526946,1.2843581305880538,1.2683586460460234,0.05343639525677389,0.06383644731592693,26.552160929535205,0.0,0.8233353562304166,0.8924131495906361,1.7143850849278914,37.609866068113256
4700,0.6564957845318219,0.729766222590571,5.402668495105953,0.11634914402932477,0.11606695371580829,5.649856627317641,1.3125049049826172,1.2683527940252468,0.05336710522136315,0.06367740941415695,26.555905254719097,0.0,0.8273548510959653,0.9112315021392973,1.7316758983731086,37.60193349023975
4800,0.6711977711056748,0.7380573447612037,5.380386158435216,0.11741009452890912,0.11738991918668039,5.645610527127287,1.3236397693208137,1.2683367794668479,0.053271307532459476,0.06368844949969336,26.556432941366502,0.0,0.841716987869533,0.9178221864402154,1.74719827458155,37.583799449802385
4900,0.6762881411533997,0.7436640151656269,5.375957497436343,0.11807435766659993,0.11833771355901368,5.640471646697585,1.3426660211099188,1.2683209529772594,0.05308893988587197,0.06342771742248286,26.55950259332543,0.0,0.8487851905559923,0.9265885726610511,1.7839120606847438,37.57922090111388
5000,0.6827728315192083,0.7502020929518115,5.364892666490919,0.11961902623092795,0.11959889866544429,5.636454666630127,1.3620928731522746,1.2683074484020276,0.05302252604644729,0.06350043201881876,26.5595020058218,0.0,0.8602392812218588,0.9403191805587675,1.7960126768218572,37.566214583326854
