milliseconds,Fe3__enos,Fe3__Arg,Fe2,Fe2__Arg,Fe3__NO,NO,Fe2__NO,Fe3__NOHA,NOHA,Fe2__NOHA,Fe3__O2__Arg,Fe3__O2__NOHA,Citrulline
1000,0.0003692597507507488,0.007742439017841786,1.6099557440194034e-05,0.00018329757283425994,8.394742176466559e-05,0.0025440748759708413,1.3545952458902599e-05,0.005534098179920068,0.0005160253574491568,3.877420929312262e-05,0.0006525921853501343,0.00015709514775944238,0.002676031737028607
1100,0.0007148153308184147,0.007404492858600065,1.616570602706792e-05,0.00017817162167533502,8.590990378385877e-05,0.002835237977336568,1.4728400222329792e-05,0.005980977090307842,0.0006296980127294927,4.051338044150807e-05,0.0006361233775793285,0.00016792440863182986,0.0035448645527569743
1200,0.0005536506978023703,0.007189236327125739,1.5495242238975406e-05,0.00017505177232211337,9.077454886584888e-05,0.003018758232685935,1.5058375356588771e-05,0.00609092704065372,0.000644961365497794,4.014274808487863e-05,0.0006163957480607929,0.0001732584703774865,0.004310805015832416
1300,0.0006084948526096246,0.007181855903675956,1.545710274150628e-05,0.00017181255547787805,9.272193683014412e-05,0.004029733426097961,1.5594775366200333e-05,0.0061175891314190775,0.0009912334492334408,4.177832775833426e-05,0.0005936110829387883,0.000177868674633393,0.004818845847529009
1400,0.0005684856105438329,0.006938599032129151,1.5344929750096286e-05,0.00016596494332097813,9.584312063056092e-05,0.005167020326166764,1.633171117223542e-05,0.0064007400946364135,0.0008517345674111906,4.3166644892945055e-05,0.0006021971104892482,0.0001734356806026858,0.004362076787722482
1500,0.0006273499613562112,0.0068899896834704434,1.5427662188360267e-05,0.0001676498448509241,9.817344535118732e-05,0.005225860095285494,1.7248452829948928e-05,0.006522343353882535,0.0012357656057943056,4.322476989078514e-05,0.0005927647794854382,0.00018173116341316616,0.004773268198498846
1600,0.0007063258914343539,0.0067376597463802024,1.5704814375921873e-05,0.00016447408418508377,9.807742801441425e-05,0.0053489559556871204,1.742856065137846e-05,0.006368302628905865,0.001064739458131051,4.277544576765158e-05,0.0005818785294087964,0.0001845474198161045,0.005081460143486835
1700,0.0005106818687096782,0.006837909723570659,1.554906137033514e-05,0.00016506883587358304,9.755680221363298e-05,0.005311558340931154,1.7287572259461357e-05,0.006581801033916208,0.0014774479274023626,4.4705030308391254e-05,0.00058179808744025,0.00018255143091518765,0.006136401215800711
1800,0.0005491058562074106,0.006682932753072482,1.5218347761975496e-05,0.00016463916228068965,0.00010171101160823837,0.006069014295925832,1.82592720638077e-05,0.006705010219799547,0.0013195675147545905,4.483250450425661e-05,0.0005739080439509282,0.00018841824937257466,0.006169558599464439
1900,0.0007572680609178863,0.006518397750539047,1.549114494003992e-05,0.00016084646472459596,0.00010305594003542208,0.00641882906312622,1.830478613237506e-05,0.006844544366995528,0.001727593655247915,4.590679434413048e-05,0.0005558332310076337,0.00018539701571999387,0.006903956570538152
2000,0.0006875685825800849,0.006523776020211717,1.572529451166617e-05,0.0001638525030329017,0.00010387877612926097,0.007910616754812293,1.8343437569646187e-05,0.006814859915982469,0.001711648068439023,4.5829028725143816e-05,0.0005621058203789178,0.00019409713127335805,0.007428986803009948
2100,0.0006983517925282541,0.0065935612200599975,1.5368922511906e-05,0.00015855174341659791,0.00010494785337479128,0.008052568913266119,1.8398731985280974e-05,0.0067342869340611,0.0018464199618421003,4.5055527865623745e-05,0.0005709427179603491,0.00018875467838660125,0.008554941202118442
2200,0.0007805499989941109,0.006413326722480451,1.5142036397486255e-05,0.00015747350002544216,0.00010207179726760429,0.008157664463649374,1.821985263942658e-05,0.006651487219830282,0.0018866034700147874,4.6088327749959086e-05,0.0005617779597505265,0.00018993664130900206,0.008831430247095939
2300,0.0004303519198158188,0.006409323680266953,1.5319429404976105e-05,0.00016098823231113394,0.00010081935247361262,0.008906768919499958,1.8896076269994877e-05,0.006741084278887752,0.0021387372262090813,4.614103646665264e-05,0.0005531904847083963,0.00019379628127794908,0.008823502207730668
2400,0.0007853206016458805,0.006480305272802158,1.5288186852708426e-05,0.00016000661490741413,0.00010351183279998557,0.009570729485290898,1.9201599843668207e-05,0.0068821321987922535,0.00211148237267942,4.5066919933901305e-05,0.0005675363739122906,0.00019312842522060968,0.010848037664750879
2500,0.0004861308963865532,0.0063078273962047455,1.53532019267004e-05,0.00015620952355422708,0.00010292485517226526,0.010153482838894333,1.8935752977265386e-05,0.006767177162354161,0.0024224121475499567,4.659338906192894e-05,0.0005499317305085489,0.00019209155526676874,0.010979145834681632
2600,0.0006889980456089094,0.006428213435844481,1.504980392385885e-05,0.00015670076872336232,0.0001024046342790758,0.010801632060280276,1.8764488183441495e-05,0.0069557575455143576,0.002491239438600644,4.598231819572149e-05,0.0005613730986647041,0.00019059260316971644,0.011507229574122384
2700,0.0007088907607309803,0.006311429970904394,1.549149536755561e-05,0.00015568419699848608,0.00010126109144332026,0.01079751381809692,1.893280698428202e-05,0.006683824151500571,0.0024209316203247793,4.603968387285472e-05,0.0005592079140390202,0.00019214015033195962,0.011186495286374306
2800,0.0005082234284431957,0.006529251998555862,1.527640219178841e-05,0.00015745062762928164,0.00010550578854815936,0.011356872575032246,1.847081097210503e-05,0.006979427320955558,0.002574907143192618,4.5803136227924905e-05,0.0005483542489984078,0.00019481388663413827,0.012963655837552417
2900,0.0005976646453030584,0.006372101007835882,1.534474424547505e-05,0.00015725466016815816,0.00010490719505831723,0.012815164808393955,1.852698060686253e-05,0.006911893457411733,0.0028087882846098535,4.5240331528840487e-05,0.0005503235956481754,0.00019170388799780297,0.012400285817681994
3000,0.0008243348070827566,0.006387577925841823,1.576804571470071e-05,0.00015450759412904679,0.00010394965762150276,0.01240438121149271,1.930974521820654e-05,0.006731377345334555,0.0028232320123716156,4.577440867451795e-05,0.000549514254065138,0.00019279718608904186,0.013306981700741197
3100,0.000459061492211343,0.0062807964590359845,1.5695288478284627e-05,0.0001588070517198656,0.00010544740824464367,0.013662689208710426,1.9453269204118048e-05,0.006725367311254173,0.0029563358428206076,4.565397704398864e-05,0.0005615417959313865,0.00019500880731373272,0.014178669194770118
3200,0.000514800414582651,0.006545639250318954,1.539731733650223e-05,0.00015700703661070402,0.00010398704523659864,0.013758365528199975,1.8716859592859452e-05,0.006777871130378741,0.003038568852893417,4.737148352561737e-05,0.0005446416501778096,0.00019285445421203805,0.01418824017284188
3300,0.000613248363203786,0.006397388048956104,1.549114818242004e-05,0.00015680823496492185,0.00010413677123417705,0.015097500216565266,1.9478726474478412e-05,0.006911218940087848,0.0033463352994410915,4.577289922811261e-05,0.0005428097657197256,0.0001916192807674267,0.01526907563949136
3400,0.0005101660954539664,0.006297977786640132,1.5502516923292967e-05,0.00015997447844466392,0.00010482402104066338,0.015476663826211405,1.9517070324003243e-05,0.007021152037412798,0.0034091354743671547,4.6783087813275364e-05,0.0005586540581738322,0.00019006263080833516,0.015372827343528132
3500,0.0005991759062157384,0.0064751502068429966,1.5287613326958527e-05,0.00015911756503385506,0.0001054461647906255,0.015616668350583809,1.9140000262971106e-05,0.006951466462967016,0.0035040552860983003,4.689311846196226e-05,0.0005583182793479995,0.00019537833050506322,0.01592517047276153
3600,0.0007055794546213669,0.006358074726724891,1.5035307732857333e-05,0.00015447526679685352,0.00010316861118415205,0.016851490612884136,1.971130682351253e-05,0.006806886114148296,0.0034969204896780014,4.7586174162393866e-05,0.0005583883734051592,0.0001983100985472201,0.01767109665219325
3700,0.0007722843023549118,0.006434499353539677,1.5755660375408837e-05,0.000160579343985783,0.00010509972277597231,0.017141261538529316,1.927448690223119e-05,0.006854264270643317,0.003793783696811024,4.723840345406478e-05,0.0005569615120724296,0.0001946138483573576,0.016901626396083506
3800,0.0004870724141351026,0.006424038003307536,1.5167949068125357e-05,0.00015664111606725824,0.00010609025768567602,0.017161043297067927,1.9269581014423864e-05,0.0067878991748445755,0.003970318118803041,4.738154355046237e-05,0.0005617670658084624,0.00019154339504825034,0.01841316261792235
3900,0.0008116015856980888,0.006317029041587812,1.5733298269370858e-05,0.0001579029496509712,0.00010295491010241549,0.018520743488540325,1.918254876079644e-05,0.0068919950853391304,0.003947951432387357,4.6816334388825535e-05,0.0005461745154777785,0.00019378184880841529,0.019097774349063845
4000,0.0007238504338097044,0.006423005154418418,1.5531428942987867e-05,0.00015800141042549189,0.00010670092776967446,0.018742533646376645,1.8704469103996126e-05,0.007007200272032105,0.004080560597184084,4.5332840823292664e-05,0.000553273864498934,0.00019821182363487035,0.019201429498439164
4100,0.0005962459759441419,0.0063913972320208436,1.5383547140549283e-05,0.00015524028507082733,0.0001057244927886586,0.0186582234590224,1.9458515140449675e-05,0.006789091062422685,0.004215809598350028,4.740086715015523e-05,0.0005609631739604418,0.00019079366370450612,0.020037835396998754
4200,0.0006705699250977592,0.006338101462499216,1.5083110931827017e-05,0.00015656244961145135,0.0001064054032374568,0.01934057557696021,1.9415217719457425e-05,0.007014495921879653,0.004444256625729301,4.739458037745597e-05,0.0005390996302327271,0.0001904747359469016,0.0202163631815519
4300,0.0005626337532903652,0.006364838956987178,1.5615942068744217e-05,0.000159639774651696,0.00010326445947704455,0.020955273035482915,1.952074694578052e-05,0.006845896657775425,0.004453259337400976,4.6965743532225625e-05,0.0005483691775362738,0.00019776704659193024,0.020931902310206477
4400,0.0007429813106211596,0.006358252838044755,1.5549164272501736e-05,0.00016052694319450321,0.00010376314890996186,0.021447025187548454,1.9314205440942536e-05,0.006904100493638198,0.004714655220979667,4.617905001778392e-05,0.0005397124883824472,0.0001978806380623144,0.021621742233457128
4500,0.000672184399084955,0.006508812593790078,1.5569468933580988e-05,0.00015890576185602825,0.00010177003071944639,0.02097771497321548,1.962888517605306e-05,0.006859796915735332,0.004669215983091157,4.712536924754133e-05,0.0005594489652337477,0.000197339842989361,0.02246056938247525
4600,0.0005936174415366801,0.006528315818562657,1.5359077026123672e-05,0.00015566916722817127,0.00010551008616383058,0.022181844585702954,1.8910868729169767e-05,0.006846465350704462,0.004821063276013304,4.5505342414941316e-05,0.0005508671454553938,0.00019347889130139556,0.022586273923994597
4700,0.0005098537390161339,0.006445049442202095,1.574144967508434e-05,0.00015729525199062534,0.00010536083269858994,0.022753220648090617,1.9594271037207583e-05,0.0069907396830457234,0.0048478604983855375,4.697818616603285e-05,0.0005523535699132915,0.00019047208977758954,0.023437153218586918
4800,0.0005164437748392143,0.006372396504322334,1.543101660551459e-05,0.00015852433393886327,0.00010641700816413229,0.022879334771595095,1.8880812776623893e-05,0.006755815544759224,0.004963260065104827,4.7551231353418444e-05,0.0005479872722425713,0.0001905314169739717,0.023648300624635094
4900,0.0005970523872257579,0.006425062698213097,1.5185790341630709e-05,0.00016016912743607525,0.00010671461173355602,0.02410968083084552,1.919265572505132e-05,0.0069360526186586806,0.005096801690474027,4.598848911017687e-05,0.0005561853681656378,0.0001982013225141376,0.023785661800157808
5000,0.0006393914317818913,0.0063226862977768476,1.552947960570642e-05,0.00015405612323209417,0.00010196349471546506,0.024203077429897597,1.905937442772373e-05,0.0067966834605556374,0.005312486630224038,4.617603511472526e-05,0.0005590563681399814,0.00019457215480349398,0.024459352020384375
