milliseconds,Fe3__enos,Fe3__Arg,Fe2,Fe2__Arg,Fe3__NO,NO,Fe2__NO,Fe3__NOHA,NOHA,Fe2__NOHA,Fe3__O2__Arg,Fe3__O2__NOHA,Citrulline
3900,0.0005779295841105351,0.006448963492464132,1.5177237563366376e-05,0.00015434050932022804,0.00010325816609668035,0.018069905146266288,1.8729577660508318e-05,0.0067576636088119285,0.004007641149758628,4.5459201401679086e-05,0.0005434676049466417,0.00018960307523203324,0.01874666496266849
4000,0.0005386172392181671,0.006253541368426352,1.5068610735058852e-05,0.00015595214714358527,0.00010629300849573997,0.01892974516654114,1.928869630196496e-05,0.006917184757981826,0.004127575268534766,4.719492389714933e-05,0.0005572193224521822,0.0001930907637328543,0.018994541363302978
4100,0.0006771964684361463,0.006324928438227064,1.5575881334726813e-05,0.00016024384492024297,0.00010251267206975725,0.018978364584644438,1.8678380806499594e-05,0.007003574870209432,0.004251831181707697,4.730973680163258e-05,0.0005453630054564788,0.0001978248289793781,0.019086641817797203
4200,0.0008275140251226925,0.006391021816573173,1.5612062326320224e-05,0.00015976087922069855,0.0001034877234969513,0.020039635663780024,1.891420829133214e-05,0.007002870176755046,0.004219798893926517,4.5322093064113095e-05,0.0005463623800862572,0.0001975480848438049,0.021093257468700773
4300,0.0007253744389657289,0.006547886782744267,1.5056678111640222e-05,0.00015960149578201385,0.00010170375461426108,0.020492827873885622,1.889222413732914e-05,0.007026542310119912,0.004572924193718242,4.613716484135675e-05,0.0005415235313222996,0.00019536369841088692,0.020761583870744622
4400,0.0007088563515314544,0.006491604038838001,1.573918055433082e-05,0.0001562539859152799,0.00010178346130143809,0.021731254936382845,1.880501724474271e-05,0.006973971759976822,0.0046229192826352065,4.6110714083140455e-05,0.0005585481399866893,0.00019495321872382517,0.02092269719329366
4500,0.000520168452798831,0.0064866687876306344,1.529058821751059e-05,0.00015765461085684072,0.00010526748812210058,0.02134639873279118,1.9452572038096053e-05,0.006986809199646638,0.004738384278787826,4.736670949279732e-05,0.0005559811545191779,0.00019005171175227268,0.022091539882458735
4600,0.0004455085719549097,0.006257702312626917,1.5510303277154104e-05,0.00015978408637141973,0.00010647461561839052,0.021862630782759313,1.9207229861191622e-05,0.006767548045620154,0.0049162321596132805,4.6680065396173543e-05,0.0005608257371689221,0.00019179892549391585,0.02332638859686283
4700,0.00046197269937129997,0.006458094909613622,1.5221287157346753e-05,0.0001556501482697521,0.00010556939836727557,0.02302081106068985,1.9253871633729793e-05,0.006712625919112005,0.005085902054670702,4.537888288439206e-05,0.0005449993307390256,0.00019724562954583097,0.023383591134693515
4800,0.0006664445873305206,0.006335847766185534,1.5217652416319897e-05,0.00015423961819389912,0.00010262815826623357,0.023180417098207357,1.943024076787942e-05,0.006837206467044947,0.004974281210663428,4.5811953459296866e-05,0.0005518802833628127,0.00019557689361601917,0.023618103493459077
4900,0.0005431523890815554,0.00643142899018162,1.515825711919025e-05,0.0001572118386757457,0.00010307048797732546,0.02403645228570163,1.8764417877037723e-05,0.006825307326566439,0.005245674730013906,4.7296385137815305e-05,0.0005491778113663056,0.0001933115381517912,0.02450608968976722
5000,0.0004929329389534395,0.006354426124468557,1.529102748837545e-05,0.00015902153006936955,0.00010270128336014082,0.024939126237893034,1.9179022383719407e-05,0.006949203702626903,0.0051781494836478205,4.7035325747137475e-05,0.0005435478784935729,0.00018964171972699198,0.024293974676479684
