miliseconds,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG
3700,0.07851464787392264,5.746615086732048,43.091633069977384,968.2174546032036,486.55101241536977,4.1882658142922295,43.241472298629404
3800,0.07245237278045838,5.738557462983014,41.97593889423763,968.2302809954795,492.58585024761516,4.339560028628502,42.89301160512631
3900,0.07213975257199294,5.670146741391165,42.075448509224834,966.5439835679904,496.1322003619122,4.394051280913945,41.86534963033747
4000,0.07328553385132261,5.558891298956108,41.430441919869246,966.5933993500604,503.5303451159389,4.439195434505885,41.38920454765204
4100,0.058437805474981924,5.501302782853183,41.18848987674153,965.2196076102827,503.4387083592549,4.48730002817925,40.81645411416601
4200,0.07773838984323572,5.422435774901761,40.83931113088796,964.5665199685427,516.9201435227856,4.548898660913897,40.27255760634503
4300,0.0634483509049833,5.412366703218959,40.45118974745409,963.5287742944913,522.8334068170079,4.6831888088568965,40.46941467045593
4400,0.0800103967851299,5.3045401866049735,39.29418527665636,962.3829062043691,527.6161044944876,4.644098656210653,39.79389069153983
4500,0.05940144150616718,5.29156504650642,39.53535969594994,961.9025515247278,529.148841231382,4.72070215493928,39.275841334707124
4600,0.07962071743707057,5.16076317695572,39.00367505511363,961.109580765027,537.9511442873984,4.851432877357909,38.12382563133092
4700,0.07171791980822309,5.112941014740661,38.28681535912261,961.1147564695849,542.0605136037959,4.923125463370793,37.73857037546647
4800,0.061443277184050994,5.025018238865542,37.37199957432583,959.2439764969756,548.6256219909828,4.9907063932275095,37.61317788742044
4900,0.06055132854314908,4.985094680667622,37.07280205829259,959.471259460157,557.6049516124526,4.943300726649371,37.43769313629206
5000,0.08094079109172413,4.897261649018855,37.24921579398629,957.6581073821133,565.6714470801171,5.017867419111613,36.6099063744636
