miliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
1000,24488.07142056667,102.18367985568302,0.0,51.743719977147464,88.62139030155922,88.34309604479931,-1.0105802341924042,7.957739650230474,5154.051919636081,98588.27953910749,1306.963371126576,0.0,0.0,0.0,0.0,33944.829012298724,2173.558331260038,665.4856444308114,302.81771583218665,1.195496579969117,0.35673044203546933,0.015022077115488676,-190.57398865627093,-214.31241826044374,-9.418245794905218,58204.90766252234,3728.015499076377,1139.8857585159747,17.07249537612715,0.04071675999914302,-17.047875054210397,46353.999044676435,4830.945464396711,1989.4935425934075,5.676379303010662,41119.9619774678,5676.294166619886,100.54157136898398,14629.886207908705,189.67062443929876,437.58451269989877,243.48033875376686,14239.589956597782,25645.65097735149,113.05855806606384,30990.72488986365,1419.7431314734097,-8.471785215374467,-0.5574051607270101,25157.837892209507,6092.92301416018,3003.7471173988592,124111.61018977065,32650.451425595456,-25.599261940819215,5397.125698775027,-187.69554941088577
1100,24487.599386543276,101.99132972816484,0.0,51.51989390771231,88.26035757793208,88.47055740296804,-1.1045150098254886,7.8696645224903055,5152.723793966768,98597.02115564841,1307.4936242698143,0.0,0.0,0.0,0.0,33946.23510292956,2173.868682202528,661.0273920881297,360.51595592553315,1.0933220783079347,0.421581787789462,0.015248446443603752,-193.86074266076218,-258.8126467705884,-11.80592730807445,58218.51523697534,3727.629874555051,1129.7128280282734,19.621365325410423,0.1613017524664227,-20.245762281737854,46338.730123892565,4856.473015747904,2024.5711815187917,6.694499101670281,41118.789010654036,5666.667549971252,99.81685745505558,14613.451051686323,189.18121561555614,429.50191173946615,242.9810805186468,14243.474623116816,25156.46555400994,120.4340513807344,31461.89706876788,1419.1261511466369,-27.965360009953123,-0.9494215513139114,25121.88302915962,6092.054369106455,2993.7576915117074,124112.47760311379,32815.7911968208,-24.294336507072657,5397.438238118637,-190.20810914092684
1200,24487.96767326613,101.19912484197283,0.0,51.34629228708409,87.55784241614906,88.02161179309816,-1.2745667548328081,7.8154279753364495,5152.218624111816,98596.63553744789,1297.56713957733,0.0,0.0,0.0,0.0,33945.48122522369,2173.098003961535,654.5747234767657,375.04272842711134,1.2138181942042223,0.4912574095173089,0.016330124638047516,-199.89275257761602,-267.82977459894323,-13.322813044963503,58229.828574318824,3726.2767250067145,1123.3789808749527,32.086502195363614,0.09590918963867681,-21.15768648135909,46305.308360795294,4878.588161983174,2029.7968948086873,7.332205710611074,41116.43525939384,5650.996270296883,98.57007335825101,14595.196399397646,189.0489129426254,419.34621667410215,242.44061133872594,14249.103257983685,24899.923390721506,125.50052157667757,31832.934366297577,1419.5332771995825,-27.246704379421203,-1.3270752507973111,25118.79351721091,6089.927477692998,2975.0487673353564,124112.82654413128,33192.111221909094,-21.166379414387656,5392.325408805997,-196.06087029501754
1300,24488.393135913724,100.53310789482981,0.0,51.13726684140671,86.95214009613959,87.22835805283722,-1.4339078169939288,7.692215529213207,5149.532194092273,98601.87614689596,1289.273239267965,0.0,0.0,0.0,0.0,33945.672387297556,2172.4999150480826,653.8428498664074,399.55532519996615,1.4482140123474136,0.5581613506088045,0.020232679563270597,-203.7520215499897,-286.8012969110963,-13.624184182566298,58246.66771639282,3726.060861086375,1120.2843571333449,34.875317621251554,0.12122758447966138,-24.195468409725056,46276.27164145472,4899.787862905061,2063.5733679614823,7.553237334089235,41115.467739157124,5635.731957072986,97.83313972207144,14588.14376573947,188.7508256664526,416.5875541495751,242.07720702233235,14256.360769035597,24226.268853729725,134.79381627909635,32169.444014612396,1419.7176121741927,-27.755081523342092,-1.3743299593358684,25114.17063740203,6089.015636374082,2942.4078402395235,124113.19654047153,33716.12703692494,-25.563185606295864,5393.562535175863,-200.57433835697498
1400,24491.700558892768,100.5102171872396,0.0,50.92275430498989,86.66218064985233,86.7879334468629,-1.7271789862064637,7.631037916571092,5148.253249657729,98616.03004478887,1287.2264932195035,0.0,0.0,0.0,0.0,33947.56516676415,2171.133331693501,648.799939850255,447.5929665029979,1.9603899888877194,0.4469947012525642,0.027468621675440393,-205.02807827151653,-339.79008307267543,-15.39564705043872,58249.74519175407,3726.3867792608958,1116.1373401104875,39.466285501719845,0.26723618968458146,-24.799505005680153,46269.76670957926,4919.098403925311,2059.815976289604,8.351158018270596,41118.10468443941,5628.545807282468,97.2880960434697,14570.4558438397,188.39978435864083,408.65247628408997,241.43597815713562,14260.520922770693,23861.537180889904,142.02670281485396,32609.47824829949,1422.9023794886546,-46.02758837454733,-1.558926063426229,25115.26525150264,6087.034041467266,2909.508140138734,124114.17326276981,34362.04598287348,-33.83472660468375,5391.949120269361,-201.01758148400143
1500,24492.422520904278,99.98152588937172,0.0,50.379293155958756,87.07325009584332,86.33662506485393,-1.80892803732943,7.547940074442394,5146.177894978872,98619.61164216773,1281.0631586804839,0.0,0.0,0.0,0.0,33948.383792378605,2170.0487826986327,647.7363000646545,482.86850301628584,1.9693377104686511,0.524839377513143,0.027273661488630318,-208.44121849767438,-349.68298412289255,-17.406556109781537,58257.517102988335,3725.6021851886862,1109.0111974436809,41.880052564104915,0.45647244625462924,-27.10794630383453,46239.88569931701,4943.5767231729105,2041.232551157904,9.131902402368814,41114.65335793502,5611.47504759915,96.05956909465954,14554.216128370019,188.21777074139064,400.27951744996307,240.6585616649203,14262.505060497444,23709.703182874488,147.10973612587466,33409.66373747501,1422.9760082359692,-40.39238110648756,-1.858647322578112,25127.90451146279,6087.201859656344,2902.627327023811,124114.62007967854,34353.378914539484,-48.02561060585214,5385.731777572466,-205.40675247412963
1600,24495.258762649086,99.56729473021255,0.0,50.32281316184408,85.58349374027291,86.31799247530576,-2.0154430318161074,7.523592136679058,5145.8632301203015,98627.2680840278,1272.902936020662,0.0,0.0,0.0,0.0,33949.3140922177,2169.986416500279,641.0903950583356,498.82032375276253,2.249132604327418,0.7568406886667312,0.03183887207003448,-210.9135813390549,-408.95444744856474,-18.477147465773378,58272.06642879265,3724.831242825034,1103.8194252373428,57.653044593299555,0.4011405315685621,-29.997188199113847,46224.95993242101,5020.202980224172,2068.4462487053597,9.696592759810075,41115.96421716913,5600.696407215617,95.54378200565118,14538.608699061364,188.0615818430437,397.5205178613951,240.5196810391165,14268.145638534499,23298.20476447279,152.041653725547,33741.17693446991,1423.361820138148,-59.284748618529555,-2.4066312822198483,25130.60912277657,6085.338799780277,2862.445703510126,124115.49864412598,35024.266706001064,-58.628098625777675,5384.464407635143,-205.61579284826232
1700,24496.75247596774,98.96782821831522,0.0,49.919799012303194,85.57640068499884,85.87768257847739,-2.177877332339361,7.432142496765578,5143.3888663281095,98634.22136620837,1265.4053828450403,0.0,0.0,0.0,0.0,33948.62855181773,2169.235706917808,640.2758288639858,545.0033521604095,2.8393971086153402,0.8516425782657192,0.03389526052793527,-212.60766374558838,-449.6398861846526,-19.31991956855399,58282.40272972437,3723.0178032592075,1099.913137085332,57.7148190044629,0.4994095048376785,-30.03149179359014,46188.37902140035,5040.355064746366,2061.1638207361725,10.400553330692247,41114.05233634978,5594.013849076989,94.5269035432816,14532.323963212051,187.89548907232663,389.34991570181774,239.89801268310487,14268.459075747345,22807.5278715401,153.71920868101327,33985.53111513588,1425.05330981962,-64.43402628770305,-2.5619151511988076,25174.851327813663,6084.326979391505,2856.2659387788917,124115.9469437679,35265.23100127242,-66.80658478435886,5383.762263940934,-211.59163807872633
1800,24497.47539609593,98.37700286533249,0.0,49.7232974377422,85.12277531976983,85.25085023986595,-2.262159810409921,7.36755944361329,5140.163860871836,98640.82856381973,1256.5848448848874,0.0,0.0,0.0,0.0,33951.49543035241,2167.662440427801,637.2511614330768,558.7282251786032,2.9149428690917523,1.0341663520012159,0.03789136188586819,-211.66241444252742,-451.988194247361,-21.332238530471507,58296.64581371066,3722.1404922540933,1094.112512320618,71.92625137119389,0.6128929616070211,-31.787750983199583,46172.23203125314,5059.646949725504,2052.951150961213,11.00996547852589,41110.26438756764,5590.436720029372,94.27421006767364,14515.33640375125,187.48397940278474,385.0854981585215,239.40303449923715,14270.604225715844,22343.67165553926,161.13865084930032,34340.87258572173,1426.8834351736782,-74.86664725342132,-2.6980601798279826,25166.28143020061,6082.629967375994,2828.073821038518,124116.18356574672,35788.83676300205,-61.38891518572081,5380.1005019949425,-210.09311136415107
1900,24500.7422404683,97.81427794198974,0.0,49.4540004205506,85.50168788457083,84.83112578344547,-2.3448592767995957,7.318547798493781,5138.3538706491845,98648.92747190878,1254.2576588459854,0.0,0.0,0.0,0.0,33950.22389302494,2167.520869228355,629.3636976451895,609.3289261329477,3.3937017412501436,1.164411260321852,0.04484468532131629,-217.06090125806722,-503.17267687759596,-21.340583214744537,58305.498599959275,3721.616087422507,1088.3366859458392,74.02206365209824,0.7851714382891798,-34.68508785207635,46152.576397935445,5119.226625075824,2052.4285077675295,11.438680641017958,41111.83190249609,5575.693813013342,93.61522205307818,14504.355252133912,187.47654674234784,383.00609905724434,238.74530295352656,14269.00018995401,22010.015942038073,161.73967444671698,34834.01665097979,1426.5917397773833,-82.96825639369939,-3.3123266518813947,25202.32794439642,6081.031030185494,2796.4548337719293,124117.00209199742,35977.7391369829,-75.64452106039872,5377.781233907745,-212.9466196515107
2000,24502.199076005807,97.17181078050791,0.0,48.98744462232677,84.66930508429351,84.35524362162654,-2.5121592533629102,7.27752111930046,5136.119537003147,98655.77673162599,1241.971144301193,0.0,0.0,0.0,0.0,33951.780551274765,2165.730176759107,627.5985648687854,641.3339790100498,3.6877617751501197,1.2085759852608562,0.05406969859668601,-216.43496196561694,-524.3572730313424,-23.124214325130076,58318.84872120372,3721.6621605944624,1075.6089949596799,86.27833408209014,0.9486286250358869,-36.291726266603234,46139.85631380118,5129.572489086796,2045.9338797621235,12.361993534565428,41107.50671796134,5568.165696578118,93.31725736993347,14497.365593760895,187.03873583845814,377.0631786881515,238.12756767067725,14268.275277819748,22108.58203619521,170.29347883683243,35155.52277935473,1429.1025281022066,-80.53185207815451,-3.705627224511223,25194.370045356398,6078.7221000132695,2797.8577039943207,124117.76880614596,36756.1941146756,-94.85288788522571,5375.811982101046,-214.92336338442402
2100,24505.803253680384,96.76973828135347,0.0,48.77405693059402,84.43131722304592,83.64109498044392,-2.61443942030385,7.2232587404864,5133.110237487541,98668.39311644527,1230.7692797726568,0.0,0.0,0.0,0.0,33954.101222533965,2164.9193897958967,623.811503718918,639.3487302618526,3.885717375534861,1.3640934532460773,0.05801402252744626,-216.11633105015832,-550.2587462176419,-23.845765090264248,58328.235410743866,3719.350140202033,1068.927168334405,97.30448028200364,0.8582701749541063,-36.38359303228439,46113.08493741957,5181.646599020203,2001.6749646470453,12.89486092374306,41109.26250041288,5563.36491155369,92.23185587983848,14480.589718032894,186.91838149220067,373.98610721912905,237.50050184428702,14270.2562777042,21433.05479940115,169.7356396463483,35670.7202568526,1429.1914830400601,-92.98948239754887,-4.263445565219711,25227.912406797666,6077.144249416196,2782.1641852433836,124118.36786621249,36695.963966569834,-95.03435795935967,5373.394650025109,-215.68334338398515
2200,24508.413224354117,96.37571737654253,0.0,48.60443920723886,82.82390444236209,83.60337969652115,-2.7982646050739914,7.168799410770081,5131.763875593162,98678.92936472686,1229.2125852093227,0.0,0.0,0.0,0.0,33955.42139584314,2165.050600812733,618.9080999462294,693.9603312084581,4.265908490053214,1.4440046106951574,0.061406901183178556,-220.65597495707897,-582.3614097891976,-25.56457235995987,58348.123142314456,3719.8456694875294,1062.4955703430503,98.2923483302055,1.0466706706529036,-38.17644735049512,46095.2244961481,5218.615307671871,2007.1094919449397,13.490669534258453,41106.67788344658,5547.298123033408,91.47270152817934,14470.230622344194,186.8131566153008,368.36407200202956,237.11341514425578,14267.417300446697,21285.35988107459,172.85993576013578,35713.077701058464,1430.7218664593768,-114.88140397882925,-4.7496993213222645,25247.665467434254,6076.150411142827,2751.368079490165,124119.01994883428,37551.3253857627,-105.18441433294878,5368.6745418147575,-212.87711036914456
2300,24509.009245446858,95.51434816285068,0.0,48.17208115308095,83.24109828397354,83.23356019832082,-2.8142075099357307,7.127829522787785,5127.637025002525,98684.65285737603,1224.714225192348,0.0,0.0,0.0,0.0,33955.69612424208,2163.008961443488,617.7869118322814,716.021415358833,4.971528673356885,1.8098703246343673,0.066137791453569,-220.8899103152581,-629.1920729884272,-26.679569660079018,58360.33736511731,3717.5751622843545,1061.262581637794,115.20216853352119,1.2721247187193032,-39.69882206299531,46090.012691718155,5274.300500967089,2000.8378157627283,13.618662914845697,41102.16105608648,5543.953125562094,91.00321967881354,14463.393670700016,186.66209765109852,368.12522601507766,236.97290692880435,14264.62932160125,20733.538947889963,179.1114525923764,36388.515252238525,1431.9561744207194,-124.94080071851806,-4.878192813192035,25287.552997162733,6075.12105820399,2735.6888180183587,124119.53641018351,37500.87183471457,-117.35269255700854,5367.519698950326,-218.30546084112677
2400,24512.67991104485,95.13933981983662,0.0,47.9446631397727,82.5160833166618,82.61858202589032,-2.9133481415916687,7.069536786124289,5125.00427472456,98693.11744763728,1215.4968595246823,0.0,0.0,0.0,0.0,33956.412063615324,2162.773512426304,612.4630933617416,728.9160158324319,5.021728687577915,1.9663731989970457,0.07160427364252045,-221.2473541995951,-646.0599906809888,-28.050539260097324,58370.89439095232,3716.806745575915,1052.3831707973086,119.69405806763632,1.38509643440941,-41.5989231753717,46079.345328308285,5275.084077363994,1981.6669871557456,13.852144692384124,41098.42996947986,5541.26596084645,90.43129530603281,14455.41322053538,186.28455650466276,363.5344814092654,236.51949132428248,14262.890141969647,20389.609447273142,181.66231442498946,36804.11611873663,1433.2761759214973,-120.48711361355281,-5.614821124289075,25283.25845274275,6071.491290652838,2706.5270518531875,124120.03849213163,37837.62662873227,-143.19834723044195,5361.878999162201,-218.63054771198455
2500,24515.87631744161,94.73090059444115,0.0,47.72695916832545,81.32781433036882,82.0754601088398,-3.1083873020824706,7.029855049775169,5125.621302209122,98700.76778271727,1205.3007152479317,0.0,0.0,0.0,0.0,33958.75496690008,2162.0903234720217,609.3730784469731,743.0325223496268,5.604303447760755,2.046825269229291,0.08405974623893414,-222.4709606508927,-662.7217221301295,-29.845864818384438,58375.46988300169,3716.688858128997,1046.0232745319254,124.10504085373974,1.638279473208417,-42.044742014276274,46054.882921667464,5338.830860778378,1976.6356575619666,14.819171207757979,41098.09175649189,5536.221906193518,90.35072100789537,14451.417023708678,186.04599843852773,360.36761551454697,235.86268040169313,14259.77864969903,20094.364938720806,181.7332760751002,36788.34657651389,1437.57240963741,-136.5014046580473,-6.12100518508637,25328.30606989324,6070.727656321879,2681.3476442914593,124120.35955632405,38453.62292447342,-139.84431166280083,5357.983946939278,-216.19138541633555
2600,24516.887386030518,94.1128321377449,0.0,47.316289647027254,81.9167799142309,81.45199940008337,-3.2229160980290628,7.013843667490363,5121.308691193702,98709.6362408926,1196.7011091528143,0.0,0.0,0.0,0.0,33962.894336014586,2160.289667782553,604.4827695144056,787.2425384929064,6.134789671249364,2.3570665808443874,0.08951779541843453,-225.72460269457738,-721.5285325918938,-30.475902758102478,58392.65010658924,3714.5970138849034,1042.1115455509773,136.4707182777675,1.819851536445765,-42.430402886226915,46033.77280328497,5370.412783991785,1947.196637144572,15.279983230065506,41091.684387853726,5527.970941991645,89.48612989943733,14434.711988944131,185.8595886848775,356.1245083336349,235.9593463912343,14256.974867340898,19848.24344052752,182.09195252892408,37327.511404210585,1437.9865173640208,-146.92888551875598,-6.062403755552455,25332.507723701026,6068.612061987439,2679.965433946991,124120.87845230335,38593.99046318157,-163.27644592016836,5358.938052977612,-215.52711420135273
