milliseconds,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rast,ERKt,Xt,D,Kt,Fgf
1900,0.05848258667037723,0.5563633842449935,0.0011448540108248226,0.02488922898097938,0.007359717610307503,-0.00035719891245918496,0.11839146787123435,0.003921763159827974,2.901870351799527,0.29323370735434867,0.5251867964596422,1.9542719929832142,1.40142920259299,0.19169199803892842,0.08443532835059325,0.023418376083780782,2.0,2.0,2.0,2.0,3.0,1.0
2000,0.06957744272032101,0.5499835518035956,0.0011785227221133183,0.0263097002890275,0.007241936759659001,0.0016725854584891896,0.11883604934772389,0.002834596872891521,2.90428493202166,0.30663501052340675,0.5478523866422003,2.01258291653033,1.433323972231243,0.22680256058402587,0.09273762461961654,0.02099250059978042,2.0,2.0,2.0,2.0,3.0,1.0
2100,0.052552748914647826,0.5536983750452792,0.0012461998839789186,0.020635276963218502,0.007414243226319378,-0.0008994052024629845,0.12649602393026263,0.00393234041830187,2.900643097552025,0.3073390147428648,0.5961880720046108,1.950406930919031,1.5615762213017064,0.2703083855474218,0.0921803498642139,0.01982622583350282,2.0,2.0,2.0,2.0,3.0,1.0
2200,0.050711918363970605,0.5549365738396594,0.0012167703925742624,0.021865253472133302,0.007345533752648765,-0.0003031027777411389,0.13265713356591655,0.0033733232013500314,2.898569113830089,0.31768661304942897,0.6269326570147472,1.9818462982215883,1.657131724891504,0.27262437901163594,0.08321972012986933,0.018656974509418764,2.0,2.0,2.0,2.0,3.0,1.0
2300,0.06306443990394726,0.5561061850767881,0.0012923414600851675,0.022113597741736806,0.007322504430714067,-2.3351870291881218e-05,0.1383953588275895,0.003113760277711383,2.896280764003508,0.3246011962249561,0.6167228999155692,2.010325784482767,1.761852178892512,0.2932846079941346,0.09834961863521485,0.01933515203039416,2.0,2.0,2.0,2.0,3.0,1.0
2400,0.04758810091900619,0.5675292177495427,0.001304934778811773,0.01734455574087178,0.007186264078936376,0.0013605312332879516,0.1368916827079282,0.004716828584434736,2.898897039542335,0.328678027503164,0.6483602719024224,1.9927365535838824,1.755472438125035,0.30036065605400025,0.09258146455070136,0.017979218041447562,2.0,2.0,2.0,2.0,3.0,1.0
2500,0.05094325516044112,0.5775560004164132,0.0013228150844922775,0.018873571041432773,0.007096728653892812,0.0016565581237874942,0.13826150703464127,0.003995126829372961,2.897765883162022,0.34965271406873527,0.6882073294813219,1.9585877527949367,1.8675711671306092,0.3608281576525713,0.09969061518890653,0.0160448383817722,2.0,2.0,2.0,2.0,3.0,1.0
2600,0.05673709764099757,0.5813985044216984,0.001273766240410651,0.017386711171731302,0.007199255079347607,-0.00035357436996519124,0.14243152790387448,0.003067828610420636,2.8968995749880024,0.3488765300532992,0.6945336892637345,1.9628064802894356,1.9764816897727704,0.3600878598055592,0.1237845552413374,0.01666327981314631,2.0,2.0,2.0,2.0,3.0,1.0
2700,0.05167596438352938,0.5751338112536319,0.0013587279582724945,0.01640342256218812,0.007010594949483881,-0.0001851235461213962,0.1526243829331735,0.0038136636877520503,2.8915102481838586,0.3490176841541081,0.7290273442141854,2.008941637687206,2.0116071100514463,0.4405537634866409,0.11830890168221671,0.018835202549348874,2.0,2.0,2.0,2.0,3.0,1.0
2800,0.04639552101326754,0.5749066061232311,0.001371625472850894,0.015019653010631105,0.006892395608874665,-0.00020860681096127672,0.15858851162602874,0.0037726895231357024,2.893934290311542,0.36021047257192057,0.7268101794076635,2.000032243631511,1.9757973053073756,0.45431885468581196,0.13012285490683054,0.014982089484138358,2.0,2.0,2.0,2.0,3.0,1.0
2900,0.04372386447211143,0.5902102384221964,0.001386957430502108,0.011775210151381211,0.006774810497090057,0.00031544577370784353,0.15282331149219008,0.004954711572628279,2.891364758556695,0.36575594654705434,0.7988197743868382,1.999911512800702,1.9374047234640388,0.4989202319223513,0.13913063744485943,0.018895113008390037,2.0,2.0,2.0,2.0,3.0,1.0
3000,0.04009259072213548,0.5877327320664485,0.0013410731338342474,0.01394122467892968,0.006677954665036224,3.1411382084743146e-05,0.16327497289719956,0.0037429076618590977,2.887210860040788,0.39020934401546925,0.7935516711347089,2.0110842170207235,1.9483149679298035,0.546919374214799,0.14450366337243573,0.015785512982127905,2.0,2.0,2.0,2.0,3.0,1.0
3100,0.04515761095592548,0.5839164265506614,0.001374965846462916,0.008804818546833727,0.006630550219213369,0.00085978495581764,0.16873297485745592,0.005764915310861961,2.8864975838215114,0.3890708947087007,0.8374176584334817,2.02996179347185,1.9560290692550306,0.529731911116566,0.16847837780617272,0.0192284226112858,2.0,2.0,2.0,2.0,3.0,1.0
3200,0.03928207331019752,0.5885477572835486,0.0014156829506240395,0.009591075769874488,0.006599301439591823,0.0010790915035366186,0.1719916518841028,0.005834832893235938,2.8824804037017167,0.4057630739247133,0.805273522283396,1.9999625240387515,1.9750033095319353,0.6248563469944272,0.17573661789461406,0.016144670147667448,2.0,2.0,2.0,2.0,3.0,1.0
3300,0.051583663273295895,0.6022654693627684,0.0014462050358141742,0.01086469483775718,0.006281480347219913,0.0014519414197488511,0.17670886386510337,0.004306029741716867,2.8806807315561413,0.40776694049722534,0.8492834999675491,2.0002577567150333,1.9967445034391507,0.5950656850515943,0.1961089095152354,0.018808670637289943,2.0,2.0,2.0,2.0,3.0,1.0
3400,0.050052490578667716,0.6030982038484465,0.0014671588758485594,0.008485794849425852,0.006417009090054726,0.0004307321047116924,0.1747720829925584,0.004334965293512117,2.8792653736036864,0.4272270666394736,0.9025694941084832,1.9963620323711415,2.0390595915401555,0.669811434054914,0.19911838897245654,0.020804058524873714,2.0,2.0,2.0,2.0,3.0,1.0
3500,0.053998773999556986,0.6049877781538607,0.0014757415373302738,0.009533727241469447,0.006203069667325518,0.0015345823038109654,0.1799173014298622,0.004405691628682098,2.881935967056731,0.41553411380108823,0.9084111192562153,2.001341223547115,1.9654651577447555,0.7162665587040544,0.2023413017073011,0.01992564376727768,2.0,2.0,2.0,2.0,3.0,1.0
3600,0.04450848828670543,0.6125757984958652,0.0014757367641363194,0.009505693576708997,0.005921929709316598,0.0009741418725901071,0.18056509637276597,0.005490541769452837,2.8778469192523337,0.43585713311596463,0.9262516172394669,1.9488721672234055,1.9909178443542614,0.7315011861505999,0.23034282093706135,0.019387757136350457,2.0,2.0,2.0,2.0,3.0,1.0
3700,0.04028492966670052,0.6021453697094046,0.0014863435655942641,0.008041200395660907,0.005844973648211954,7.085625855540018e-05,0.18732270605947224,0.004795512651422929,2.874621701513975,0.432043649378875,0.9159156964448611,2.0137246529533503,1.9804822283195642,0.7637379439061538,0.23591706962458522,0.023794172764508317,2.0,2.0,2.0,2.0,3.0,1.0
3800,0.03705377647104635,0.610476357973865,0.0015069431409581778,0.007819181331807288,0.0057932119221944245,0.0010635245058887692,0.18917995921567124,0.005077478140120287,2.875141267802839,0.4456363460304644,0.9726450383320635,1.9776959358173984,2.0250226163676834,0.7676494681035806,0.24673795812128407,0.0251366208770393,2.0,2.0,2.0,2.0,3.0,1.0
3900,0.048439359265982404,0.6004307453173096,0.0015119940592758974,0.005185364724524431,0.0056711744230069985,-0.0005061212937364125,0.19455103898932358,0.0059452702628600565,2.8725800207283148,0.45717680774422875,0.9620760633936414,1.9798654114572092,1.934751545289893,0.7874760344340127,0.26896303638580144,0.02337665898651958,2.0,2.0,2.0,2.0,3.0,1.0
4000,0.042668770002829336,0.6164835954514507,0.0015584617811095914,0.008302978318696853,0.005667777886972456,0.0008169776428441216,0.19520597672955944,0.0066303142583102655,2.8706641236994517,0.4612254294151898,1.005921677739371,1.9839026327326645,2.0218177706581106,0.829722403244344,0.2869523582345452,0.027060632818895185,2.0,2.0,2.0,2.0,3.0,1.0
4100,0.04701057463831626,0.6041475986134262,0.00158122103758513,0.0060530394462595455,0.005412945141631001,0.0013964909424902605,0.20707988315756423,0.005473274431862976,2.8672146286014875,0.4861835557716055,1.0544359141257937,1.9587162001814877,1.96677978702663,0.8931485606913026,0.29854633516789486,0.027370588822427704,2.0,2.0,2.0,2.0,3.0,1.0
4200,0.04604685749197644,0.6118731226240337,0.0015257766940364277,0.006871832631778974,0.005340239739290761,0.0008459462658185338,0.2091257508376577,0.004397477732936296,2.864074181049447,0.4922397760574963,1.0717346673257142,1.9951585564464525,1.9567365646591295,0.9460956884855396,0.30377193398392466,0.028277676056188722,2.0,2.0,2.0,2.0,3.0,1.0
4300,0.04827691176082227,0.6289154090202684,0.0015598713143547371,0.006205224974828514,0.005239529033719768,0.0007926539802444849,0.20800276206874957,0.005603078794786904,2.864663002671595,0.4859140728928884,1.078444190250895,1.9696434374622085,1.992262194867736,0.9757866067899184,0.3210079506310412,0.030260603615567892,2.0,2.0,2.0,2.0,3.0,1.0
4400,0.04822793891000485,0.6117249650927704,0.0016247205010668777,0.004418320171497778,0.005165510923128701,0.0018562042366943147,0.22068610659749383,0.004475439745929159,2.8600816366252566,0.507177354356434,1.0656477453985809,1.950108375903925,1.9852975861661928,0.9528431300448106,0.3388346477160601,0.03350293047890931,2.0,2.0,2.0,2.0,3.0,1.0
4500,0.037257339058461146,0.6322592259969642,0.0015927936011611071,0.004772861306163691,0.004890732500001782,0.00036682323581744577,0.2206278260836979,0.004808522069356053,2.8588654512089784,0.520732207263347,1.1016669689149823,1.9859376770481063,2.024553385449889,1.0184779893607,0.3596520019872001,0.03364361742038205,2.0,2.0,2.0,2.0,3.0,1.0
4600,0.04569517394312833,0.6302091315844387,0.0016044352981085409,0.005363848635622299,0.0049824397340879276,0.0018859369789414918,0.22152702405665803,0.007019971642555777,2.8569013322671477,0.5083392980099671,1.1428469042842446,1.9604473605133395,1.9476407828403466,1.050192430240228,0.36510969987990866,0.03343224026301554,2.0,2.0,2.0,2.0,3.0,1.0
4700,0.033090277135803724,0.6380909131899261,0.0016431947988848348,0.004075735061309057,0.00464256030584812,0.0009265997644063807,0.23282827324370597,0.0053760320377408514,2.8554676902502254,0.5219458159055239,1.1574391077354136,2.003706808427395,2.047097405906744,1.0835286270818827,0.3996963785195258,0.038174060235268925,2.0,2.0,2.0,2.0,3.0,1.0
4800,0.04576803482378121,0.624885739361866,0.0016317281507560691,0.005661336794592197,0.004596901807163798,0.00044924148653172655,0.23345568466778183,0.007571351056860519,2.8502192582922095,0.5361055295848852,1.2006796437026297,1.9757948369376923,1.933790070305142,1.0845442680831396,0.4014351535368879,0.0398275413107695,2.0,2.0,2.0,2.0,3.0,1.0
4900,0.04188641715898231,0.6388579832640738,0.0016567327000266052,0.004611058464202511,0.004484022567809249,0.0010852787132943338,0.23203548547968272,0.006009925788670294,2.848850334128826,0.5440264836502737,1.1866014012519064,1.9554357316175832,2.029005170700948,1.128916062283698,0.42538020993732434,0.03977033720397267,2.0,2.0,2.0,2.0,3.0,1.0
5000,0.04041127375520711,0.6381436847673422,0.0016892631120236077,0.003933831560781084,0.004562833118563744,0.001979408861528667,0.2405711796836713,0.007755395525133272,2.8438654843711855,0.5628473316678549,1.2209927621025252,1.9639729562889012,1.9720786188489061,1.1858246203699327,0.42708811171680805,0.04192431177982967,2.0,2.0,2.0,2.0,3.0,1.0
