milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
3900,4.0979071459681446e-10,1.7765276560670048e-07,3.639476983997747e-09,3.6613399085744337e-10,1.4381439089376307e-10,1.1578018480633677e-08,5.2158666486053634e-09,9.95853367645735e-10,6.372390084767573e-10,5.175238783908409e-12,3.3165718701239142e-12,9.71539481561436e-14,4.58140219535144e-14,7.260276481348756e-13,6.480391693206669e-13,1.2487125691514403e-11,1.234661636870661e-11,3.3815252445845693e-13,1.2492846855005145e-14,1.2296177223015522e-16,2.9017585648208748e-18,1.394490887850771e-17,4.202395407581736e-13,2.436376374588061e-14,3.665371661787249e-11,7.925435998421196e-11,9.003374767233772e-15,5.2955702355928354e-14,9.277202776536782e-11,2.702040624438554e-11
4000,3.404335786430921e-10,1.7696485801051802e-07,3.5571999020620707e-09,3.717921164978386e-10,1.4143026777638526e-10,1.17661753185311e-08,5.255768424695749e-09,9.950824502442143e-10,6.417198309841689e-10,5.3955471364267985e-12,3.4056597180959347e-12,9.999614999011373e-14,4.572763721314179e-14,7.595101984450308e-13,6.60975293163438e-13,1.2690371858926621e-11,1.2524091564361714e-11,3.58303814485291e-13,1.2809070799964364e-14,1.2884641640663693e-16,3.015578894434909e-18,1.540045846908311e-17,4.3593579139580405e-13,2.514476111421512e-14,3.8072432517559005e-11,8.775474097173772e-11,9.25883481898208e-15,5.87762848236049e-14,9.634473455253883e-11,2.752300004547128e-11
4100,4.0363360019206156e-10,1.7650112131702494e-07,3.6224034298635934e-09,3.8575785628238423e-10,1.4402602256975959e-10,1.2126024622626665e-08,5.285780428429375e-09,1.0375998299628642e-09,6.499631157570135e-10,5.614413442997735e-12,3.461658191689142e-12,1.0172652960420251e-13,4.541440497423087e-14,8.132748387709865e-13,6.726591796326324e-13,1.307686182350095e-11,1.3018101922335641e-11,3.833053612550187e-13,1.3664032123171712e-14,1.3824362740712792e-16,3.2436911621888296e-18,1.6867577891778347e-17,4.4903335267444266e-13,2.7698153192047868e-14,3.987723154410336e-11,9.212768830027841e-11,9.842213903016689e-15,6.143886517304292e-14,1.0111937716564358e-10,2.8507122969249496e-11
4200,3.1650996157095547e-10,1.7634587459092272e-07,3.571136530368284e-09,3.842383705482044e-10,1.4304314279741139e-10,1.2225412728549108e-08,5.270577620682868e-09,1.0819229322801777e-09,6.500105300915108e-10,5.722772035563062e-12,3.487517866100968e-12,1.0360775774888751e-13,4.588351654265759e-14,8.725942750017093e-13,6.826359916535927e-13,1.325163525820843e-11,1.3119768545116351e-11,3.921341472522457e-13,1.4254375266446603e-14,1.4526200299848293e-16,3.354760241426487e-18,1.7987483322537187e-17,4.5243839076612514e-13,2.9401759107785295e-14,4.1119504516690085e-11,9.659949464756632e-11,1.0059711063347672e-14,6.828538260622482e-14,1.065762364258276e-10,2.918489750403407e-11
4300,3.382028428267288e-10,1.75862269097493e-07,3.6094357736706862e-09,3.9552962690088603e-10,1.4281420342493576e-10,1.2703852718086716e-08,5.196961778179295e-09,1.1503982713030622e-09,6.554424587102997e-10,6.006722585859826e-12,3.533241159244367e-12,1.0911979848581202e-13,4.5101932501493277e-14,8.893558165796921e-13,7.054628129397846e-13,1.3400687707936877e-11,1.3437873185327954e-11,4.144155527065786e-13,1.5249557924561625e-14,1.568869436853848e-16,3.5600010084537915e-18,2.0227761826433e-17,4.738476248049668e-13,3.079785379255633e-14,4.2435269566242986e-11,9.915183347076836e-11,1.0574665986260093e-14,7.232881589570862e-14,1.1254508710846247e-10,2.911428916004336e-11
4400,3.575046900245133e-10,1.754554704542757e-07,3.600841274185993e-09,3.9843734410308665e-10,1.410575834679577e-10,1.2836500632059506e-08,5.1759470127765225e-09,1.177307693762491e-09,6.66529731538378e-10,6.220694559901447e-12,3.5663530103818867e-12,1.0817693478130182e-13,4.5840544933283017e-14,9.539262723416293e-13,7.211481164497186e-13,1.388661188856682e-11,1.4149203493094089e-11,4.4181206502597785e-13,1.5971616943721104e-14,1.708249186339336e-16,3.6937121512798105e-18,2.1732482438809567e-17,4.950361411101036e-13,3.257022304338335e-14,4.431896931816423e-11,1.0480278226151349e-10,1.1138946624034253e-14,7.70943763571453e-14,1.1831836757792132e-10,3.0552739802421047e-11
4500,3.0550771227676097e-10,1.7539835726204544e-07,3.522243000766621e-09,4.150061108765132e-10,1.4235042354496109e-10,1.3315924351619047e-08,5.284468534914886e-09,1.2107110052088105e-09,6.600555478992706e-10,6.530352595177138e-12,3.5141353340608043e-12,1.1240721833648085e-13,4.4951049897863503e-14,9.894101736864425e-13,7.388169800125831e-13,1.4127999439653749e-11,1.4321786740790578e-11,4.676577626989846e-13,1.633747242881373e-14,1.7555427016675246e-16,3.8931717844952424e-18,2.320863553271647e-17,4.978209103919312e-13,3.445136198056673e-14,4.515394469115835e-11,1.105542860798279e-10,1.1223050846667231e-14,8.042159523124706e-14,1.2466806386272104e-10,3.061702275592896e-11
4600,3.240678261755974e-10,1.7515546623050292e-07,3.5869897871467173e-09,4.209045437731305e-10,1.4237687943654717e-10,1.3666010164947368e-08,5.287078452843169e-09,1.23325613227931e-09,6.749668465519665e-10,6.658662070416999e-12,3.5015404050789648e-12,1.132276398632756e-13,4.525349382866939e-14,1.0139446193562726e-12,7.373239560737158e-13,1.4352308975140618e-11,1.46076032691378e-11,4.823798965022565e-13,1.6917973760491477e-14,1.898145710852432e-16,4.165263355350789e-18,2.4394625190621856e-17,5.118215012199667e-13,3.768161448116704e-14,4.761528880923392e-11,1.1549968890050402e-10,1.2018290214798471e-14,8.646887798198153e-14,1.3325541580959616e-10,3.109311476730156e-11
4700,3.5891457608298e-10,1.7444035764526935e-07,3.5575163512055024e-09,4.2822187465133693e-10,1.4159495037393312e-10,1.4110894725521122e-08,5.243742895999343e-09,1.2867830674579691e-09,6.588886185735682e-10,6.875224404273766e-12,3.547626775508453e-12,1.1669719697806638e-13,4.5816588101496614e-14,1.0717885095896686e-12,7.641781291496232e-13,1.4662314869716662e-11,1.5060651831766898e-11,5.097781067176538e-13,1.8043197511473657e-14,2.03551370451942e-16,4.308244294243631e-18,2.6968837539778188e-17,5.328859293480542e-13,3.941283111640129e-14,4.92073966780921e-11,1.2051422428972287e-10,1.2166960446026287e-14,8.953357998358716e-14,1.360656177874243e-10,3.1225901780346594e-11
4800,3.8173927394484866e-10,1.7411195397123554e-07,3.546671889956546e-09,4.29341030308284e-10,1.4091351082488124e-10,1.4049243952271636e-08,5.206555561938551e-09,1.3288929542174511e-09,6.70756395245295e-10,7.194639595331706e-12,3.6428348951116265e-12,1.1936396863484933e-13,4.5488058687592003e-14,1.1430541827119764e-12,7.56253503080074e-13,1.5019994654841878e-11,1.520461059362015e-11,5.386016161091349e-13,1.8906141614649963e-14,2.1426980876617546e-16,4.448910510298149e-18,2.817838895470417e-17,5.566517025221562e-13,4.1403904816774436e-14,5.114553808786105e-11,1.2637170268139586e-10,1.2975593095297843e-14,9.648571532014926e-14,1.4609284254322774e-10,3.194261604831034e-11
4900,3.697694104449434e-10,1.735181449601534e-07,3.481100752495607e-09,4.4603022901465134e-10,1.404212390949548e-10,1.4751986893166306e-08,5.19911720618788e-09,1.3714517506822817e-09,6.743982421905702e-10,7.434792105726994e-12,3.6539391046620166e-12,1.2310784054758524e-13,4.523357510409452e-14,1.1596036286868317e-12,7.848567723388828e-13,1.5525033394879616e-11,1.5280904895305866e-11,5.64141857092487e-13,1.9098530831000335e-14,2.236828356568295e-16,4.708667437464833e-18,3.0625919373448094e-17,5.722952817966567e-13,4.345100257550973e-14,5.1976885393005305e-11,1.3084508930421216e-10,1.3042928805882077e-14,1.0229890205909546e-13,1.5197788859770354e-10,3.269940121858796e-11
5000,3.6632545911291906e-10,1.7371305408833677e-07,3.473450252076242e-09,4.4688133157179396e-10,1.3953407723799039e-10,1.4867555794538332e-08,5.232623571355021e-09,1.4153380795968195e-09,6.752418220190878e-10,7.495927325517349e-12,3.629472169017224e-12,1.2364629879194247e-13,4.5024373265826664e-14,1.2128973187418765e-12,7.795493550404339e-13,1.5807901649949552e-11,1.5709839136391395e-11,5.955704464767067e-13,2.0447781405691454e-14,2.361859186709097e-16,4.871887604835172e-18,3.244808646744609e-17,5.827446178146723e-13,4.6754417852254376e-14,5.312723749946066e-11,1.3868395496935153e-10,1.3712836793617214e-14,1.0578653364834342e-13,1.5664198820751196e-10,3.2795399748401106e-11
