milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
3900,3.883334052686466e-10,1.7770942234963298e-07,3.6160716471598018e-09,3.6160704715302414e-10,1.4359542871582843e-10,1.1344237715415955e-08,5.218075336078622e-09,9.615125844296416e-10,6.403666655659446e-10,5.0581422927325796e-12,3.4161340940930647e-12,9.788109334441797e-14,4.524421274697664e-14,7.295305442246384e-13,6.613942989940017e-13,1.2278823299035332e-11,1.2264365134272751e-11,3.40496583995747e-13,1.2589801161527423e-14,1.2022201027430123e-16,2.8313124464395876e-18,1.4589387372659342e-17,4.0609783111616205e-13,2.3430616004083618e-14,3.637215389914421e-11,8.127691614168932e-11,8.916249632205055e-15,5.431607277692899e-14,9.038870328848104e-11,2.747241530992555e-11
4000,3.6219634843813765e-10,1.77410957601755e-07,3.584123876570165e-09,3.7980493468311614e-10,1.419498963183473e-10,1.1739959878005289e-08,5.2047218925317535e-09,9.95420122084956e-10,6.339662628563622e-10,5.319730718519954e-12,3.4092250787721015e-12,9.922409447521863e-14,4.616791699697323e-14,7.872687030639398e-13,6.635913468352258e-13,1.2509161221625065e-11,1.2829486314816511e-11,3.630530128582894e-13,1.2894971944692754e-14,1.247774342570953e-16,3.044332788610253e-18,1.5376813175776133e-17,4.2676912396256123e-13,2.5440200566086793e-14,3.75930461480647e-11,8.719144789425868e-11,9.45955877244616e-15,5.777146798748813e-14,9.594323445221254e-11,2.7299252551043267e-11
4100,3.955451934831154e-10,1.7674690595107844e-07,3.6439949688267787e-09,3.7550992134292047e-10,1.4125966047297815e-10,1.2124235570507531e-08,5.251113164110862e-09,1.0359222147543376e-09,6.329997955513596e-10,5.5959524220158724e-12,3.4205733719464464e-12,1.0141664912485621e-13,4.590407761509933e-14,7.973443013386545e-13,6.70298114053547e-13,1.2892058633845804e-11,1.2847358882580845e-11,3.844495127780038e-13,1.3667507203167053e-14,1.405254072349848e-16,3.1016488453537774e-18,1.6487884767493204e-17,4.513697973367113e-13,2.671095589329769e-14,4.045612550130825e-11,8.852168991191475e-11,9.749580011529547e-15,6.145746591332759e-14,1.0235572627992173e-10,2.802132036726614e-11
4200,4.1626792110774403e-10,1.7649600296313194e-07,3.6551018922140005e-09,3.8756881286951287e-10,1.422643752356424e-10,1.2348987783284516e-08,5.272261857932058e-09,1.098913202833829e-09,6.458681807946699e-10,5.739161568233665e-12,3.5143312028753993e-12,1.0461626384584192e-13,4.544415292111919e-14,8.628823826468287e-13,7.000308983053284e-13,1.3176526327771324e-11,1.3371274580115068e-11,4.05289006134655e-13,1.470158367861318e-14,1.4502837455510275e-16,3.4069578576778764e-18,1.822934514449165e-17,4.599774097109627e-13,2.838567495209583e-14,4.042276153189166e-11,9.528341505689622e-11,9.963998166746489e-15,6.662414696503669e-14,1.0732820733900229e-10,2.915286164090412e-11
4300,4.145291218386397e-10,1.7586016010899073e-07,3.541511280070723e-09,3.971649492003485e-10,1.4383363275999208e-10,1.2885676439309733e-08,5.276815634164156e-09,1.1156911824726327e-09,6.492255006447851e-10,5.982072440132611e-12,3.5234104897533104e-12,1.0542694385209127e-13,4.550323456559132e-14,8.988030227902889e-13,7.010705618644154e-13,1.343279857224909e-11,1.346865126567409e-11,4.275636603848204e-13,1.5120069982370792e-14,1.5503304666947153e-16,3.601153310220157e-18,2.0126948853509152e-17,4.773664553707663e-13,3.158009994794404e-14,4.205071897133894e-11,9.874567528259387e-11,1.0639004486293949e-14,7.20989223360881e-14,1.113895391377763e-10,2.953628479349313e-11
4400,3.9645862823001127e-10,1.759144071296913e-07,3.6075894124270186e-09,4.0524140439989845e-10,1.4133879382923178e-10,1.3059929491935662e-08,5.194619659214223e-09,1.1806114626453182e-09,6.578568215699433e-10,6.2127645371439105e-12,3.4788384129774517e-12,1.1053150047262243e-13,4.479582286403778e-14,9.279601334463302e-13,7.117740845786199e-13,1.3821238151043123e-11,1.4086902812268446e-11,4.5290236267460223e-13,1.5797734809407618e-14,1.6801655844501165e-16,3.699726446596628e-18,2.1340379517557216e-17,4.962192959107614e-13,3.340204144086729e-14,4.4319894883010404e-11,1.0611997965910696e-10,1.1075232324714722e-14,7.682206164032415e-14,1.1825425218813688e-10,3.0315939803505275e-11
4500,3.007872684420416e-10,1.752187676059375e-07,3.59826780994351e-09,4.1338347719836105e-10,1.4167770349554193e-10,1.3507587171010797e-08,5.210131838329325e-09,1.201938401231666e-09,6.615333229188006e-10,6.566326025642504e-12,3.5107305153244387e-12,1.1111505277989024e-13,4.506454309278095e-14,9.88722054934181e-13,7.275837523775015e-13,1.4059587035628083e-11,1.4228047332020206e-11,4.612286775556677e-13,1.638905304271879e-14,1.8222182282946258e-16,3.930962498099486e-18,2.2564312632402254e-17,4.982049205822838e-13,3.452353062377612e-14,4.636724993530003e-11,1.1245544628676761e-10,1.1300708875139825e-14,7.995453501838041e-14,1.2499203979146197e-10,3.070861936946701e-11
4600,3.254808628029626e-10,1.750275927861208e-07,3.6223240758229814e-09,4.157065569650491e-10,1.4065588512519782e-10,1.3493653498021219e-08,5.300920256125564e-09,1.2287949009528485e-09,6.593601890953529e-10,6.582050810442847e-12,3.5719319385646138e-12,1.1608455224701445e-13,4.589000499026843e-14,1.037100263722576e-12,7.451627365930376e-13,1.4626989951402176e-11,1.4747963017286438e-11,4.876839662891734e-13,1.71020452918822e-14,1.9322605038870732e-16,4.170068375449633e-18,2.5213693186599567e-17,5.216788574149055e-13,3.641789032096911e-14,4.7157190691384454e-11,1.1421548002919464e-10,1.1855028897169327e-14,8.661667349055549e-14,1.3016710936520748e-10,3.164099448081711e-11
4700,4.2071523120417027e-10,1.7471069886764838e-07,3.6045141210886348e-09,4.259504824244006e-10,1.403345056795641e-10,1.3735855642239515e-08,5.266024363498615e-09,1.2878680053419117e-09,6.622271044413576e-10,6.918059500527598e-12,3.573185128832575e-12,1.1662725128316017e-13,4.5444059499775444e-14,1.0623367709257395e-12,7.489800913117027e-13,1.49179827953006e-11,1.501593660862161e-11,5.152210822728293e-13,1.7997180432348367e-14,1.9991449114405562e-16,4.381102168560574e-18,2.701769065164362e-17,5.330420307953003e-13,3.89662201795264e-14,4.932652502798915e-11,1.1969079211975416e-10,1.2533411686683213e-14,8.887063797635234e-14,1.3695659726666786e-10,3.1491854310614485e-11
4800,3.2615091946108627e-10,1.738723666627592e-07,3.4819831365033966e-09,4.2525515596189557e-10,1.398039747683514e-10,1.4277509966801935e-08,5.2732065106348915e-09,1.3096757276494389e-09,6.630372147698313e-10,7.205904868625159e-12,3.645192827486593e-12,1.1793664460923402e-13,4.5056358926795303e-14,1.106302202623602e-12,7.721185301945391e-13,1.5150993303861818e-11,1.4962649557522996e-11,5.334884103763624e-13,1.839078181037659e-14,2.1124011072152217e-16,4.5088470103227915e-18,2.829948655305381e-17,5.54561133736369e-13,4.0846809397194196e-14,5.067931068216872e-11,1.2477198319045915e-10,1.2765871253915321e-14,9.427654743820053e-14,1.4591244536617295e-10,3.1799012829535726e-11
4900,3.759570701003231e-10,1.7405718288045476e-07,3.5908347854380366e-09,4.425765852935945e-10,1.4061141547042417e-10,1.4674033458415593e-08,5.248658127462247e-09,1.3807447989055658e-09,6.777298044751745e-10,7.442531422874978e-12,3.677497610838862e-12,1.20644330927782e-13,4.5580034356866985e-14,1.182628589953284e-12,7.842502827759942e-13,1.5348631775293937e-11,1.563186594285126e-11,5.603889091317286e-13,1.964259868633367e-14,2.229578266465843e-16,4.6961759514803295e-18,3.041552081897832e-17,5.568708572385935e-13,4.409906051163802e-14,5.2443381660691485e-11,1.3304928437414304e-10,1.3089404937804276e-14,1.0095737671495895e-13,1.5169148417693864e-10,3.318282337085426e-11
5000,3.554969458476203e-10,1.7327054802013394e-07,3.543567166305016e-09,4.507456332778226e-10,1.4023249929543197e-10,1.4938423203589743e-08,5.2426422202143556e-09,1.381457639439661e-09,6.802623112142159e-10,7.484914718049047e-12,3.5926573790804047e-12,1.2278461690438716e-13,4.526837497548921e-14,1.2177539439953253e-12,7.872825713309362e-13,1.5715674361484712e-11,1.599609349468448e-11,5.966315012271358e-13,2.0273914642420658e-14,2.3583702490687847e-16,4.98487691238554e-18,3.210562342906409e-17,5.812991125269428e-13,4.6032083164841326e-14,5.44481734519288e-11,1.376169123365084e-10,1.3776504572353464e-14,1.065472839181812e-13,1.5724830776358388e-10,3.295698045900571e-11
