miliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
2400,199.35129309864766,0.005647540282160445,7.747643915446342e-05,0.5486500759506514,0.007052441649823281,5.765974773115111e-06,0.0004395941709792341,6.231337596897136e-09,1.5590055456229353e-13,3.295828758295936e-18,6.895724263441198e-33,9.904042528508745e-28,5.1700260924620893e-23,-1.4480032955478344e-37,-1.5578355526849897e-42,0.015631958793358384,0.015177639480206152,0.015093971258973401,0.01553266142841045,0.015361938627571336,1.0538983065756635e-06,0.015782835391709372,0.0035102997752441156,1.0643035256220728e-05,5.267077428857618e-08,4.966290976064498e-08,4.963294841650172e-08,4.789478983378352e-08,4.9153358961621945e-08,5.031556138820088e-08,5.926834816380886e-06,5.150798345597822e-08,5.119166002623142e-08,4.939428751304061e-08,5.0105773067559853e-08,4.180382927015019e-07,4.1366916840047064e-07,4.0591222746358144e-07,4.0434687061405687e-07,1.1019862294542673e-06,4.171932901060219e-07,4.173552351335194e-07,1.0704534585178324e-07,4.129057232882229e-07,4.18117776894885e-07,4.0200347001770634e-07,4.0103877260519794e-07,4.014363737518873e-07,4.1598295222470986e-07,8.32449766841295e-05,4.988993171744175e-05,8.784427238159735e-11,7.999902871870598,7.999902157328985,7.999306022149373,0.0031521654089173823,954.9658488209734,1647.5303666293896,21.999384517454693,7.986446784689903,7.99990277454701,736.1622728824187,7.984414758691621,7.984670434924664,7.999902772435673,7.999900608889543,8.000510173022354,7.985033953315373,7.999899807037053,7.984848994888491,7.984414524530633,0.001029414249947946,1499.9986628921815,12.415186499043628,9.955276748235642e-05,9.88846294985654e-05,9.98300622037208e-05,9.702090412698277e-05,0.00010145543102030096,9.611970607376561e-05,9.958066670546604e-05,0.0001011690572616449,0.0001012393974495447,9.910171495253615e-05,0.00010017809398858886,0.0001005530873345576,9.929721993427692e-05,9.80459116425223e-05,6.835873972431869e-09
2500,199.3487715821525,0.006114714992281161,8.614339860949492e-05,0.5654284812975596,0.007447155704266246,6.565493452042669e-06,0.0005751013116785497,6.261888564104007e-09,1.7897542379006677e-13,2.7648555253613962e-18,4.56357873795953e-33,8.65447214817207e-28,6.159476409117248e-23,-4.7019402337292017e-38,-2.4198995287862862e-42,0.015782637619713092,0.015692376544182318,0.01630881518208944,0.01616174383765054,0.016090224241457632,1.1573712213136212e-06,0.01571434914210099,0.0036264664987005583,1.1120484551136442e-05,5.227258808557154e-08,5.524072225360256e-08,5.7079390071938855e-08,5.243622715304019e-08,5.427512187177685e-08,5.259386665570726e-08,6.747144230078261e-06,5.5839616457774846e-08,5.726026781858441e-08,5.6056580350258985e-08,5.506925345927764e-08,4.2424761710092984e-07,4.2849839428848227e-07,4.2940151581886853e-07,4.1842135825814553e-07,1.1602024018876215e-06,4.115015010222402e-07,4.2068981987946337e-07,1.0934771520643571e-07,4.1647924978921624e-07,4.2313685431992613e-07,4.126705956004827e-07,4.309031944030307e-07,4.341550385029337e-07,4.239956608100127e-07,8.890688123635874e-05,4.982879542912459e-05,9.048367922792019e-11,7.99989409934098,7.999896129854283,7.99926378601652,0.003362268050658383,955.0210969378907,1647.3582501453627,21.999342072774024,7.985812886593213,7.999896726747907,735.8809489104885,7.983928615316678,7.983961563406573,7.9998981504019895,7.999898202202957,8.000533194275881,7.9841092622556475,7.999894023964137,7.984356205489746,7.983542871199285,0.001133578911861205,1499.998543005534,12.545697917894756,0.00010349709752638142,0.00010128624729682373,0.00010090778426320237,0.00010144959836840452,0.00010034714207630556,0.00010010699297585139,0.0001053629892950618,0.00010099152972250713,0.00010474272814430416,0.00010002073233990956,0.00010346161570403302,0.00010438793098508303,0.0001011782709420789,0.00010145842213663982,7.071973138126648e-09
2600,199.32139701690065,0.007042139438762138,9.614912711840783e-05,0.5871250658310818,0.007745528587967523,8.419869056618436e-06,0.0006369336411739132,6.751398764500578e-09,2.0967156842549837e-13,4.16271778367158e-18,2.1034490346525203e-32,6.471513324014341e-28,5.921544354076305e-23,-1.3136710469706071e-37,-2.8936248765552007e-43,0.016626286303257323,0.016725888123651965,0.016230506682069684,0.016339210167602754,0.0164572713167016,1.2429431798103296e-06,0.016800843853890496,0.0038280269095788393,1.2666334367578156e-05,6.135287875551343e-08,5.647318432999663e-08,5.812863856294391e-08,6.145952802518065e-08,6.0582258847497e-08,5.864539166162495e-08,6.824355542347822e-06,6.000416002487921e-08,6.115072518724792e-08,5.7831396721896876e-08,5.6782489399369787e-08,4.360648852385039e-07,4.4798489103689636e-07,4.414355291272092e-07,4.2736340322900144e-07,1.225065561006579e-06,4.380987658662512e-07,4.448487658900694e-07,1.2150551493187202e-07,4.3382688469089014e-07,4.3717020629105804e-07,4.396230746999357e-07,4.276232041651033e-07,4.288110542278706e-07,4.293752269488306e-07,9.122847199286248e-05,5.180448498666611e-05,1.0348951327993159e-10,7.999890489512148,7.999894977435474,7.999210249771792,0.0035586035962986095,955.1796106994218,1647.2803628038362,21.999321334895324,7.985640667237693,7.999891997992239,735.160754507635,7.9834802548921,7.9831186106934435,7.9998930854567725,7.999895341739501,8.000557373925702,7.983474878900445,7.999892334210258,7.983356700891611,7.983611476876792,0.0011715834409847645,1499.99853597807,13.243477458198596,0.00010952394803312606,0.00010602467392348962,0.00010859513064259653,0.00010921568295943405,0.00010631534722242593,0.00010679486494391739,0.00010685843058444225,0.00010824604883337028,0.00010813628547577359,0.0001061100450395816,0.00010912274261160456,0.00010665610528357846,0.00010826637182262637,0.00010915510363290321,7.347322354010458e-09
2700,199.291013929331,0.0077664395641258085,9.684434002185881e-05,0.5875785854885618,0.00814172476856465,8.621400342450257e-06,0.000634439147813826,7.65441005856957e-09,1.9602980885481037e-13,4.8464267723075245e-18,5.207191511427928e-33,1.4398846984812887e-27,8.096955215640348e-23,-9.685735058608611e-38,2.2560522291418844e-42,0.0175108550668661,0.017597064882606275,0.017498984993054762,0.01676316958010212,0.01694059849985623,1.2622077982422894e-06,0.016934412316210453,0.00393187724011697,1.2953362433829879e-05,6.12638865049019e-08,6.327049562325345e-08,6.589953765080559e-08,6.182423557142749e-08,6.440874383136311e-08,6.294249290797544e-08,7.979274269554658e-06,6.585411349663869e-08,6.380235690088244e-08,6.175544177929302e-08,6.400569523315576e-08,4.4562488641746567e-07,4.5238000232767913e-07,4.4882475265769795e-07,4.4906726882417537e-07,1.2639041587524117e-06,4.573660671275765e-07,4.434639573150341e-07,1.2761717098900605e-07,4.46415231728947e-07,4.6249262587450456e-07,4.5215063733135735e-07,4.5468249615877357e-07,4.58859845880631e-07,4.4397967634361424e-07,9.230223407473105e-05,5.374608680461224e-05,1.057495858386068e-10,7.999888960045493,7.999890834735511,7.9992048512322,0.0035720881002716896,955.1801879663852,1647.203828032514,21.999308979176796,7.985138773618101,7.999886490447576,734.4009989437733,7.982191858788252,7.982522193400299,7.999889788176783,7.9998915614662724,8.000564132929341,7.982209122443496,7.999886008219799,7.983061879125406,7.982847706705688,0.0011623277591868485,1499.9984338027762,13.523760503701839,0.00011351172290258974,0.00010924218325463428,0.00011378218624110746,0.00011086610327303106,0.00010783910684517004,0.00011130481728852973,0.00011249042420863201,0.00011148591493977136,0.00010986663854550322,0.00010854051618909875,0.00011274835131080656,0.0001089578584404,0.0001083019888079286,0.00011235171701822543,7.882647507311918e-09
2800,199.26666089913297,0.008081708577234703,0.00010604876205496581,0.611426060702806,0.008433504669737205,9.849028957301841e-06,0.0007462318757770279,7.678412862323555e-09,2.3155096654823904e-13,5.824736102186058e-18,6.98999881750619e-33,9.028806946683231e-28,8.969760739789377e-23,4.0965086085043495e-37,4.735845014098577e-42,0.018247618645841037,0.017431304821725627,0.017886300310548792,0.017996800448347824,0.01804533474464991,1.3906732431361831e-06,0.018178935624886587,0.0041302322533748005,1.447954840362636e-05,7.145129263929478e-08,6.636586380598355e-08,7.141356470763517e-08,6.864342762016732e-08,7.072090179689582e-08,6.663225191227175e-08,8.150804170707523e-06,7.14432575896629e-08,7.063303577120133e-08,6.8783553999665e-08,6.674698211609775e-08,4.575055644220571e-07,4.5989648760247436e-07,4.5879480125676506e-07,4.5892485606927514e-07,1.2958490691275125e-06,4.57311220352257e-07,4.592030152772248e-07,1.3650328842821796e-07,4.7367117958158714e-07,4.647344045072997e-07,4.653601073408442e-07,4.720814304562191e-07,4.5830697012031896e-07,4.656499368613112e-07,9.699303328750324e-05,5.582308371600953e-05,1.1905214075557385e-10,7.999884158771688,7.999883079831594,7.999157017933879,0.003649942396742278,955.287755542891,1647.0776274452942,21.99926108575452,7.9845829385949765,7.999884123486629,733.7412733144399,7.98225710169322,7.9821949949557585,7.999886196236656,7.999882696492716,8.00058198562759,7.981687066680028,7.999879943591083,7.982145418169858,7.982284292582674,0.001247935114269643,1499.9983665960747,14.01689412886635,0.00011563572424868285,0.00011707236157188607,0.00011626287064447505,0.0001170646997500546,0.00011450152117731796,0.00011480238664984118,0.00011611276019515676,0.00011499599462215534,0.00011584648495600905,0.00011372257609605035,0.0001136751509328673,0.00011660999197821715,0.0001159341851121139,0.00011482572357065433,9.007867629997663e-09
2900,199.22267184171216,0.008777668876123178,0.00011361376983793474,0.6561901586221797,0.008408512988299338,1.1818800189856493e-05,0.0008217687869579795,8.662114317780558e-09,2.800166711476877e-13,6.802851873856271e-18,1.2898729739692467e-32,2.2710223307332766e-27,1.113244585753424e-22,2.787042510414943e-37,3.1140712587421826e-42,0.018733728458839343,0.018639678316712014,0.018781640198113046,0.018782984088344074,0.018108519965658043,1.4846588335339029e-06,0.01813171117755563,0.004211555270050035,1.4867310691774135e-05,7.040535845675982e-08,7.06388764424663e-08,7.261392041416647e-08,7.29508641223744e-08,7.161089514595423e-08,7.5474089866789e-08,9.038640273850027e-06,7.55706292513472e-08,7.582843427773193e-08,7.077121569888944e-08,7.337037550494487e-08,4.787453771737027e-07,4.733073350883645e-07,4.71645917356917e-07,4.898065425272565e-07,1.3093493697793276e-06,4.7398275823531566e-07,4.778246042823511e-07,1.4399119463873523e-07,4.877837456521578e-07,4.851531740351986e-07,4.877474001853779e-07,4.7626135277908294e-07,4.7156648047403254e-07,4.837721378740435e-07,9.897954304206089e-05,5.710502649163126e-05,1.2373550117661775e-10,7.999877313824818,7.999880788029089,7.999140868250208,0.003908436268671458,955.399395678893,1647.0603975768174,21.99925832113969,7.983459545071111,7.9998807662846785,733.0014205179517,7.981427603480105,7.9815637489276465,7.999877833336119,7.999883041008365,8.000618887145222,7.981146379398558,7.999881254225037,7.98099275097152,7.981612122000918,0.0012964612006555766,1499.9983389015092,14.342547480555385,0.00012195955547263481,0.0001179165106240689,0.00012154034088911016,0.00011684688799948845,0.00011779450392158948,0.00012183606214197519,0.00012127301774845433,0.00012035244524334919,0.00011641409628811836,0.0001210373034391169,0.00011763185792313824,0.00011612436526806055,0.00012008311921919019,0.00011653678694502062,9.726859358163279e-09
3000,199.2215383248487,0.009426441486353975,0.00012180445220886137,0.6722190471815024,0.008930655216137052,1.261001590574076e-05,0.0009894688711435083,8.953944392624715e-09,2.8982815435981196e-13,6.760927333765342e-18,2.3475214006480916e-32,1.7582008096629727e-27,1.3329625995035994e-22,1.7770933641054732e-37,4.3024894978493176e-43,0.01935581799519847,0.019562763278386186,0.018682788291885015,0.01897014065673168,0.019233159837754376,1.6411209217319638e-06,0.019292227518592702,0.004335543601161629,1.609437882045057e-05,7.541107035753005e-08,8.089094147051932e-08,7.662285215045248e-08,7.989170157486272e-08,8.026254390582797e-08,8.111772797790572e-08,9.115224233435058e-06,7.74594646122677e-08,7.949855419062765e-08,7.862220848300639e-08,7.613758021592536e-08,4.851916718942269e-07,4.965002711972184e-07,4.970501137311363e-07,5.051597545457675e-07,1.358998101721125e-06,4.921405382152914e-07,4.923684503809938e-07,1.5107484022576636e-07,4.957644811740233e-07,5.019750404106059e-07,4.891991446474939e-07,4.962301791441181e-07,4.956695332697585e-07,4.890792508934712e-07,0.0001020572211174639,5.978326135332898e-05,1.3441589809573055e-10,7.9998769062812976,7.999873919677201,7.999107365954025,0.004096190063962513,955.4972528936538,1646.9534415487526,21.99920263198242,7.983148551396636,7.999877400627196,732.3932312329401,7.980539648855154,7.981173116982792,7.999874132616086,7.999878040865197,8.000621830692364,7.980863423087088,7.999876026503206,7.980750557905626,7.9812120938591224,0.0013278390750441934,1499.9982437557505,15.419377599785383,0.00012179423228653798,0.00012387937728606607,0.00012012412563594123,0.00012567341263157946,0.0001219003263795764,0.00012306890405462548,0.00012186052256622673,0.0001226504205159943,0.00012309140924755374,0.00012613247455614394,0.00012115842459446028,0.00012039106160948533,0.00012578707296432589,0.0001256998337959351,1.0052887722443944e-08
3100,199.1589695094136,0.009499353960838544,0.00013056186979705476,0.6848394816483762,0.009092701089841577,1.3574642955848678e-05,0.0009825957025254549,9.904574211707193e-09,3.0748086870119217e-13,8.028335962069301e-18,4.296893852349416e-32,2.973429769779649e-27,1.7530795570976732e-22,4.9307183154704425e-37,8.343613357692603e-42,0.01944219870747692,0.019691438154059143,0.01931014170958181,0.019618595951468663,0.019364095811426788,1.6736689255782567e-06,0.020236256901719343,0.0045428433423006925,1.7341014002950162e-05,8.04247190606244e-08,8.245402530561484e-08,8.244047349148523e-08,8.589692650285453e-08,8.547223137624571e-08,8.259779757831217e-08,9.78997823925403e-06,8.243880399260624e-08,8.518090260791801e-08,8.18929433565001e-08,8.044651946833258e-08,5.131040636983914e-07,5.194503474096007e-07,5.005650064045029e-07,5.097403186546039e-07,1.3844218544006151e-06,5.012839291977449e-07,5.058833176716475e-07,1.63357959210341e-07,5.065227122908457e-07,5.142374170930231e-07,5.110815801887582e-07,5.066005314913659e-07,5.164189029387007e-07,5.192758748153429e-07,0.00010535528209030135,6.066337383053393e-05,1.405686433740128e-10,7.9998715693204705,7.999871874355597,7.999087838838654,0.0041211030658402925,955.497066687649,1646.7421437555552,21.999172217596342,7.982642729580078,7.999869972922759,731.9546520251712,7.980496166140722,7.979882445226438,7.999872280929584,7.999872728965797,8.000643782569806,7.980046019030667,7.999872802113057,7.979991870393936,7.980163189237205,0.0013392140403697315,1499.9982222780527,15.276651210988614,0.0001276143685600794,0.00012541460106600094,0.00012804626056886066,0.00012533120227749877,0.00012654668057502996,0.00012941300100245793,0.0001261078103339541,0.00012532259321387386,0.00012499605509847688,0.00012927746073768402,0.00012693108692498018,0.00012613039417847197,0.00012710922490595782,0.00012763322713012774,1.0657432309191356e-08
3200,199.13944149313488,0.010258182137961418,0.00013416636613304062,0.6999307850365091,0.009664601920985203,1.4667523467990189e-05,0.0011725320353539374,1.0409325295097711e-08,3.5558450355440717e-13,8.432849632696211e-18,4.5187971032852414e-32,2.8226997925003888e-27,1.6954382958350903e-22,5.4341034305631134e-37,6.985099017141146e-42,0.020679420563507012,0.02040097682527476,0.020520177670815574,0.02032617219890698,0.020246288434149388,1.8621386070190194e-06,0.020320033287760445,0.004695493658400979,1.9019700866096176e-05,8.945735537293659e-08,8.946043995387542e-08,8.654476260983505e-08,8.669117762260963e-08,8.751927600063722e-08,8.671203508509663e-08,1.0327247251998458e-05,8.611265711519903e-08,8.77628740215141e-08,8.671420147423558e-08,8.955817799556312e-08,5.156583176595282e-07,5.140547834391271e-07,5.322217920661476e-07,5.340653700072201e-07,1.4620079080682275e-06,5.172640455812907e-07,5.263287794543046e-07,1.7415941961553948e-07,5.17072096825387e-07,5.272514016300977e-07,5.129970052820147e-07,5.151048602066731e-07,5.342642685283437e-07,5.173289222548994e-07,0.00010707467631802525,6.237418725061228e-05,1.472562614789283e-10,7.999869933213509,7.999869560799625,7.999037271651827,0.004220746443181447,955.6002132418072,1646.6715932022207,21.999160154393717,7.982137559270944,7.999868432029078,731.1725051287082,7.979095156236732,7.979548715627716,7.999868558136737,7.99986982144189,8.000668216218441,7.979326927896149,7.999863485184402,7.979634455302409,7.979109371587648,0.0014323930791676671,1499.9981578695204,16.118860667107665,0.00012926010024308273,0.00012855449315335609,0.0001293981509443514,0.00013356910723881017,0.00013421532020228553,0.0001327762396636323,0.00013209461710510026,0.0001284538577508616,0.00013286968974874359,0.00013259519429830339,0.00013177263867972404,0.00012909332385695072,0.00013135354344231888,0.00013189339788344942,1.183443706433698e-08
3300,199.10962739276965,0.010661508918146795,0.0001454826597854898,0.7426634674405093,0.00986018946400096,1.7192574445483766e-05,0.001198709360911985,1.0986983402804252e-08,3.746302990230962e-13,1.1063006162317353e-17,4.749766723105388e-32,4.214675457889681e-27,2.3001438106489154e-22,5.659650969687245e-37,1.400363177625395e-41,0.021472881472763813,0.021241868442882266,0.020624978034862886,0.02150652162947088,0.021067593741344735,1.9359042379140934e-06,0.021310858880338398,0.004844027798513138,1.953798683414136e-05,9.313372057714551e-08,9.404483489351939e-08,9.249767052951543e-08,9.303031668561658e-08,9.347204009006032e-08,9.324462896175543e-08,1.1234518706071286e-05,9.577449820866941e-08,9.45085306301962e-08,9.258446882437939e-08,9.21000788344113e-08,5.263100478148366e-07,5.331787055971091e-07,5.400680060502298e-07,5.312898044844713e-07,1.491643309010601e-06,5.323451453279836e-07,5.417394901612139e-07,1.8474333461784144e-07,5.296594652155147e-07,5.373787603344944e-07,5.374021830995167e-07,5.435988994514621e-07,5.370302673886627e-07,5.474861734774123e-07,0.00011099880304126518,6.338682870055549e-05,1.5151058020537085e-10,7.999861917549453,7.999863090855135,7.999021989256143,0.004318060554691508,955.666595089136,1646.6369512522024,21.999128885342035,7.981623177307368,7.999863067071719,731.25953471031,7.978801431836073,7.978536586369997,7.999865178906902,7.9998640597934765,8.000690875389326,7.978922927473345,7.999859482056351,7.979196105256732,7.978471213239601,0.0014607223149256836,1499.9981084276603,16.954297084575252,0.00013545616215325046,0.00013456428234267606,0.00013314152273856143,0.0001374148210894519,0.00013272546664926606,0.00013263956208958472,0.00013799642274426945,0.00013756857776844037,0.00013688915095730689,0.00013823942762065217,0.0001378975752958823,0.00013671306336133382,0.00013561406787426957,0.00013306863350473323,1.265585338261718e-08
3400,199.08925987135203,0.011595720899339263,0.0001513401698726863,0.7613128641235636,0.010151216740537993,1.7862637054941473e-05,0.0013866455634643793,1.150147351173312e-08,4.4192843178994595e-13,1.1042026165452448e-17,8.140477875523188e-32,4.692023733876051e-27,2.445247054254016e-22,8.657879569775274e-37,9.690491479988887e-42,0.02130012105575396,0.021245666462143837,0.021738813912028938,0.021850892597309584,0.021276665308757974,2.0454030270045918e-06,0.022027418114640505,0.005006185679665401,2.0176980900676874e-05,9.829630221440414e-08,9.577047529355177e-08,1.010538993181217e-07,9.870567257068268e-08,9.863846218279847e-08,1.00479228029183e-07,1.1738311620622969e-05,9.866837246468339e-08,1.0208954511184807e-07,9.678176209657164e-08,9.927431940641378e-08,5.45983216813757e-07,5.60713588245338e-07,5.578417770883241e-07,5.474158945111984e-07,1.5206403976494007e-06,5.472338114013263e-07,5.441969569572443e-07,1.953084837308618e-07,5.45514325969614e-07,5.432682622080229e-07,5.571609264857397e-07,5.400770836622035e-07,5.59962954823676e-07,5.433576023212585e-07,0.00011475951483751892,6.685173863652667e-05,1.6428683574000255e-10,7.999858047673542,7.999860331947842,7.998972859897818,0.004456028139062951,955.7672980916889,1646.54876187011,21.99911640208492,7.980607654698055,7.999862641297285,730.1733122782981,7.978525661326746,7.977913455875133,7.99986225334475,7.99986066376448,8.000726130097705,7.97827423558996,7.9998558900247785,7.977884339668764,7.97835926537258,0.0014719524972597268,1499.9980710885661,17.414870894485684,0.00014222627573434412,0.00013679849491641594,0.00014199611034482193,0.00013649861003224277,0.00014233489453581614,0.00014174217644705753,0.00013796158242351372,0.00013973148931220426,0.00014111048583294794,0.00013728592720304761,0.00013916172414198938,0.00013815354228008424,0.00014197437472137977,0.0001405715055590997,1.350796664178891e-08
3500,199.07664666003058,0.012383065167058187,0.0001649874694608711,0.7719889878578139,0.010170486476151661,2.012573565641065e-05,0.0015220144953135355,1.2146891267030696e-08,4.692763974969907e-13,1.2437672431700392e-17,7.50276308435372e-32,5.2770304775610104e-27,3.01363252868206e-22,1.4214642129405279e-36,1.9357258503749376e-41,0.02226140920870259,0.022265982068559467,0.02208458783423074,0.022511184265745252,0.02233439929267096,2.2046903795647115e-06,0.0224896001572367,0.005207976994516881,2.227593551618932e-05,1.0368010946615096e-07,1.0239360148454605e-07,1.0230628382476237e-07,1.0655068043169151e-07,1.0736552240958933e-07,1.0168367990906216e-07,1.2598953718973335e-05,1.072081944814928e-07,1.0661953176172783e-07,1.0696225238547705e-07,1.0223118645221845e-07,5.530517651043913e-07,5.563691472173322e-07,5.58507013647429e-07,5.559061156811857e-07,1.53273613307217e-06,5.722584497713199e-07,5.641879958165721e-07,2.0773199022278485e-07,5.598696439461237e-07,5.697882245799277e-07,5.736209014544185e-07,5.606112366930148e-07,5.576509196216935e-07,5.677193059129107e-07,0.0001156360808776676,6.870964025719846e-05,1.7436960335625325e-10,7.999853294572922,7.999858165176779,7.99898144256303,0.0046690397834602505,955.8725500303307,1646.3606326757597,21.99909689006102,7.980611466978681,7.999854290811974,730.1883980070337,7.9773662934644,7.977714240816085,7.999854161614803,7.999856680708749,8.000740816599334,7.977099772726883,7.999854348645228,7.977474253343418,7.977629022256378,0.0015306983513392518,1499.9979725300639,17.55111990911673,0.00014126843771161395,0.00014424137209251406,0.00014591281505380282,0.00014109003313394908,0.00014457496853576707,0.00014198264328049183,0.00014153200007721903,0.00014549903064127532,0.00014130026742490055,0.00014435909065938724,0.00014253699782522888,0.0001444935566083389,0.00014330326886288235,0.00014261902261713974,1.3753783543024245e-08
3600,199.0652106679501,0.012997387665444846,0.00017488669840361786,0.7958089917532183,0.010847025778341913,2.07647823145947e-05,0.0016402110539321898,1.3494238776728097e-08,4.882595271606772e-13,1.503257722628383e-17,1.0203806158295804e-31,6.613500657202436e-27,3.5313686445762923e-22,1.8086931067083267e-36,1.8595896298321926e-41,0.02298485854828005,0.022935701240816012,0.022989312266368057,0.02278692225704735,0.02307627439267804,2.2411807353398575e-06,0.02300666041924897,0.00516039967263071,2.3514480922227452e-05,1.1103381350138523e-07,1.0879676542132873e-07,1.0788095448704972e-07,1.113622190202807e-07,1.1079516485983453e-07,1.096973025152659e-07,1.3321664068022434e-05,1.0914686667187505e-07,1.1313779833374924e-07,1.093824808127126e-07,1.0777050541641664e-07,5.702208932579385e-07,5.783383731590427e-07,5.840061695597206e-07,5.78714466499111e-07,1.5610209713130883e-06,5.711398257086273e-07,5.808856307720337e-07,2.1784906273902658e-07,5.796540009356027e-07,5.679606945216742e-07,5.799276791251441e-07,5.826729379313453e-07,5.679123803136379e-07,5.673416924747072e-07,0.00012047930811955337,6.909274617889361e-05,1.8906707914023648e-10,7.999853943426424,7.999853765634427,7.998914286246335,0.00487391006629288,955.9703982346265,1646.232247781286,21.999039971179737,7.979486239253306,7.999850304843127,729.5874685278194,7.977083358049796,7.976603311922887,7.9998491618375125,7.9998494710618075,8.000773076174436,7.97660227970061,7.9998464888321426,7.976581464424912,7.9764883687399735,0.0015957090987362699,1499.9979569844497,18.029739345941586,0.00014722197776728137,0.00014950124943329508,0.0001490289729361017,0.00014628144047271882,0.0001492868972820612,0.00014845437760260425,0.00014785448153372435,0.0001449209435199921,0.00014803932144448608,0.0001485740089018421,0.00014831873359611185,0.0001507626886712274,0.00014780766737420477,0.00015088212753542316,1.5032415955798034e-08
3700,199.03702148477402,0.013225872000336062,0.00017695724246687532,0.8190780781831826,0.010938448596880661,2.317886634601311e-05,0.0017056295923446047,1.3617577006952937e-08,5.611750782686156e-13,1.6879984666207217e-17,1.3395927543477775e-31,7.79593005311932e-27,3.917950681126974e-22,2.08984768259005e-36,2.835879007185817e-41,0.023687618437657106,0.023585932190383126,0.023814750333064252,0.02341747802747557,0.02393918810951589,2.404024759763115e-06,0.02334618131509259,0.005416799753878088,2.4847325213470274e-05,1.1499742409866627e-07,1.1621610498982957e-07,1.151393086188437e-07,1.1620145529981808e-07,1.132358306813144e-07,1.1327994962728788e-07,1.3835662589126651e-05,1.139268558499789e-07,1.1685898777185445e-07,1.1595226190110463e-07,1.1539124956781052e-07,5.95511811855392e-07,5.896404468243981e-07,5.920071945632373e-07,5.989846686902461e-07,1.626145653220687e-06,5.815829229549717e-07,6.0238890489949e-07,2.3760024134779394e-07,5.85482451472119e-07,6.017721577867338e-07,5.859436887340423e-07,5.890278670830861e-07,5.965752908938456e-07,5.895026591298245e-07,0.00012255693871738086,6.969999097463198e-05,1.9611556728452237e-10,7.999847675739822,7.9998454851042435,7.998895433301568,0.004973040116708519,956.0637846588775,1646.2548974510144,21.999034394785383,7.979503437474605,7.9998487654579025,729.0333674222113,7.976395322765324,7.976494673466453,7.999845872253372,7.9998497341283,8.00076914204953,7.9760022431473745,7.999847439756154,7.9758581198950855,7.976474598434768,0.001651210301782848,1499.997894562424,18.67877590814188,0.00014882775902242413,0.00014868733367454556,0.000148695490729983,0.00014899886051814083,0.0001489651811760931,0.0001549686843025132,0.00015184993153846303,0.00015050329356305195,0.00014979196993592238,0.00015167833041872223,0.00015130002459538597,0.00015282121939901245,0.00015374930044098888,0.00015489639146160365,1.5132551203781532e-08
3800,198.98397229136884,0.014163137927043287,0.00018442819158590078,0.8564421469939641,0.01129076119241083,2.4885493103179206e-05,0.001844076935317236,1.506252303796835e-08,5.976160521289537e-13,1.8279808795213075e-17,1.57833660585347e-31,8.867431855780795e-27,4.392016078339525e-22,2.5649981357591133e-36,3.7677892912800367e-41,0.023939057405241642,0.02378688054128752,0.02465984383178977,0.02449240762455849,0.024406548173492255,2.515613873496788e-06,0.024532910397504385,0.005467675571816965,2.6061401875167855e-05,1.2042887727382238e-07,1.2121316130173433e-07,1.205068257724604e-07,1.227744951547844e-07,1.2177402584293085e-07,1.2173020704088612e-07,1.4495364598325719e-05,1.2289595510997194e-07,1.2224283146790668e-07,1.2318859379907125e-07,1.2203584750072887e-07,6.075230995469062e-07,6.125711275334534e-07,6.071758695765447e-07,6.041271748808135e-07,1.6391306723095569e-06,5.99953922008736e-07,6.155743619156812e-07,2.3896585881540885e-07,5.985048680135682e-07,6.017807605894251e-07,6.114461341258523e-07,5.981481602421901e-07,5.938306378160656e-07,5.979763594859767e-07,0.0001247823388860922,7.160184771090833e-05,2.0089774197653296e-10,7.9998459783666895,7.999842189666498,7.9988609085868845,0.0050735099206415234,956.0569115223244,1646.06806198296,21.999017351367925,7.978825299682607,7.999845638598798,728.0276578042005,7.97579006485758,7.9753131124702845,7.999841273594465,7.999844066521629,8.000794047007373,7.975905905438466,7.999841355395775,7.975810276364681,7.975674137087987,0.0016968582924484234,1499.997838049594,19.002323295829722,0.0001585151188732972,0.00015839794567450944,0.000153943071952997,0.00015690799503178,0.0001556612560260705,0.0001545022870796094,0.00015646102210188525,0.00015404739710905244,0.00015728128379111835,0.00015869904956192758,0.00015330197216925984,0.0001591033597732904,0.0001556231071233986,0.00015491258264741499,1.6084538382557e-08
