miliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
2400,199.35608987309413,0.006099955736688077,8.168542168986724e-05,0.5458316474168731,0.006969910015930286,6.594386783645134e-06,0.0005201053665587892,5.8342013168142765e-09,1.6663256383216063e-13,3.088171979051476e-18,1.3229325289116622e-32,5.695216130669127e-28,5.997785088958379e-23,-1.2872695750122427e-37,-3.7095846153258854e-42,0.015359988596336336,0.015086575096612431,0.01535595681194918,0.014921318495341729,0.015147043928492643,1.0070684196732537e-06,0.01498410966433386,0.0034237173920667807,1.0740752974714707e-05,5.399556193122826e-08,5.1946138489633515e-08,5.005672302166423e-08,5.064949100095246e-08,5.403926926957908e-08,5.0828715988174044e-08,6.324569677891734e-06,5.387532127112483e-08,5.0124571043711935e-08,5.324559697041059e-08,5.380862366404022e-08,4.040301303858834e-07,4.1689846955826336e-07,4.1725798391872127e-07,4.1052105022576546e-07,1.1362457868078425e-06,4.0775204611145455e-07,4.0239597430808543e-07,1.0441130288058417e-07,4.1045930667922175e-07,4.082300272299392e-07,4.1576968944064047e-07,4.0241120864340904e-07,4.0897642877415467e-07,4.096261682251204e-07,8.283041240570287e-05,4.8709034352549096e-05,8.95942662435153e-11,7.999900894715433,7.999900354589096,7.999294322947678,0.003247607572428994,955.0126888921304,1647.4935717756491,21.999385006907854,7.986228491805083,7.999898990879244,735.7179265905331,7.984827105369358,7.984668332069317,7.999899095688805,7.999898760675408,8.000507904260072,7.984285283821382,7.99989914200884,7.984726400590422,7.984941269769041,0.0010360224627667502,1499.9986262624511,12.229790389964323,9.882219656945972e-05,9.908395775179163e-05,9.77679689506196e-05,9.680734874853761e-05,9.819947610402902e-05,9.801689701961093e-05,0.00010144002248443676,9.57995139914215e-05,0.0001013399179535536,9.625112277674345e-05,0.0001011567297861099,0.00010100350439541188,0.00010141773772462613,9.66850296997216e-05,6.295904653717937e-09
2500,199.3410573241541,0.006360484380582831,8.381252737166198e-05,0.5703913076987019,0.007254771004887524,7.798278362149685e-06,0.0005244604053295991,6.1965214461922425e-09,1.5792880145033928e-13,2.817853012441255e-18,2.5911247822289687e-33,3.0411414925961023e-28,3.1294069285763424e-23,2.059030363933407e-37,1.4655359826429143e-42,0.016310383545305063,0.016153228619687685,0.015592325743477114,0.016354166967717913,0.015562779871958612,1.1536228272865501e-06,0.0161482669367568,0.0037185329298594,1.0942450347922763e-05,5.4637996912128364e-08,5.708990791102934e-08,5.7357411352459387e-08,5.3661232394109555e-08,5.412375791409511e-08,5.498633633199053e-08,6.438255681185459e-06,5.7938935350934256e-08,5.755520260154517e-08,5.228889918130637e-08,5.525274222001165e-08,4.261925414949015e-07,4.241645992603355e-07,4.115976407843653e-07,4.13865397080506e-07,1.1884569997918808e-06,4.2370553756626713e-07,4.2015081358870065e-07,1.0763435218740868e-07,4.2914779827310344e-07,4.2346013456094166e-07,4.289652506425475e-07,4.1486116044666855e-07,4.2936288476211054e-07,4.3156057070662753e-07,8.51398746048735e-05,5.173652269715937e-05,9.1869250234647e-11,7.999897853674787,7.999897080404608,7.9992490441727675,0.0032439609757430555,955.1084893015371,1647.4164309028233,21.999364544840265,7.985920169981143,7.999897809295129,735.6180416082182,7.9842317350156256,7.984166650340598,7.999894782543391,7.999894053399938,8.000523373590664,7.984360119196374,7.999894516515465,7.984330683998334,7.984175841799247,0.001087370179140146,1499.9985931922715,12.280589563999447,0.00010106671926330154,0.00010194939783571618,0.00010003792767765075,0.00010342807792108949,0.00010033368940013331,9.985861405535986e-05,0.00010014375939529953,0.00010273456410284351,0.00010305934878884492,0.0001023585066409458,0.00010084484055472421,0.00010043690836361222,0.00010400022148439374,0.00010058583735786011,7.455005304748714e-09
2600,199.318152817892,0.006944288084912241,9.389820294925723e-05,0.5935050177260142,0.00757304892283085,8.598420725312126e-06,0.0006260425439440687,7.011859230430399e-09,1.911354757275682e-13,3.742598440970191e-18,-1.02412382375839e-33,5.034584231987736e-28,5.2753836040234325e-23,1.977541665965412e-37,2.8849079447031625e-42,0.016514905343860072,0.01645271604553233,0.016442000457740476,0.016701063662230498,0.016144579145269723,1.2141776002486669e-06,0.0164246410737215,0.0037532312351976995,1.273091463725342e-05,6.10380854607579e-08,5.717171505594719e-08,5.641056537264931e-08,5.865052743375709e-08,6.121027677508314e-08,6.016221799473233e-08,7.037840761767452e-06,5.9370934155265455e-08,5.8339956676139455e-08,6.14883999812911e-08,5.737743378179766e-08,4.433181850358669e-07,4.408504042862791e-07,4.28682724297362e-07,4.35036300590314e-07,1.2259186551255413e-06,4.376102843689175e-07,4.2769778047275004e-07,1.1751227160773673e-07,4.489612972343466e-07,4.371804940239462e-07,4.31238821971491e-07,4.3431583423157284e-07,4.362824983716992e-07,4.404622598736386e-07,8.967168708967357e-05,5.2642951210965526e-05,9.644407291985243e-11,7.9998948770190985,7.9998895632110845,7.999222314091362,0.0035570301811009898,955.0905320638661,1647.326335083431,21.999338449641726,7.985550167035548,7.999889856893531,734.5412429688776,7.982841174397607,7.983720528949991,7.9998903694477805,7.999893319550013,8.000535068685126,7.983240020693903,7.999893333022604,7.983124860559962,7.983683644033963,0.0011635429160441822,1499.99849767181,13.168761786573768,0.00010466065302310397,0.000105909735052869,0.00010746612186792044,0.00010659040586931097,0.00010461816210135257,0.00010920743906040372,0.00010692192499096681,0.0001064015106802408,0.00010665610598845802,0.00010816049053773449,0.00010696543990748891,0.00010405408601427359,0.0001090200554693446,0.000106389102449649,7.802844815724825e-09
2700,199.28073497254186,0.007780966349062136,0.00010131114411059663,0.5969264739163649,0.007850934479967145,8.962989949245232e-06,0.0006597569670281841,7.195684042869858e-09,2.2802967803082183e-13,4.932943087100683e-18,1.1104948984102185e-32,1.4625584887139338e-27,8.343444646983065e-23,-6.453238386694231e-38,2.336404087195355e-42,0.0174563236082261,0.016860745704963907,0.017052413594354915,0.017294869616124406,0.016761775950370743,1.2229291126629487e-06,0.01756410486796623,0.003870669616660631,1.2781192298306749e-05,6.130266758683292e-08,6.122251075783081e-08,6.493865508103113e-08,6.475523364492963e-08,6.223927287218945e-08,6.25536351529093e-08,7.309989830396509e-06,6.216384511492922e-08,6.339933739981933e-08,6.418961754399862e-08,6.301983180586413e-08,4.5670893944427564e-07,4.5288798522160555e-07,4.5725454230509847e-07,4.457496265602512e-07,1.2297608647635898e-06,4.568807655280476e-07,4.6197171330575223e-07,1.2499358157228016e-07,4.526745822216365e-07,4.5703686100725544e-07,4.5027686805291563e-07,4.506501046799891e-07,4.607191799699845e-07,4.4280587235158796e-07,9.515372918301512e-05,5.357070305213776e-05,1.0319694892322515e-10,7.9998891344959,7.999890111279446,7.9992187113716735,0.0035863277305307572,955.1897853277453,1647.1602990589433,21.999296865297136,7.984881340558289,7.999888679601044,734.3641524625738,7.983117152553296,7.982495070433448,7.999890372134445,7.999887316045823,8.000570091787475,7.98294144315973,7.999885448587852,7.982795816345616,7.982573493160069,0.001211265874745367,1499.998411780721,13.381186238381815,0.0001130707303947664,0.00010985011434567345,0.0001095747953006905,0.00010970295898749217,0.00010985315514037088,0.00010953047831907486,0.00010812231410291614,0.00010834394384545793,0.00011147193231677094,0.00010794306627343893,0.00011349888899830816,0.00011354850916531872,0.00011262928364325679,0.00011351206482486909,8.009510746688939e-09
2800,199.25491994179527,0.00789091366545382,0.00010481064314659713,0.6317396738984188,0.008263891864434702,1.0610754680013887e-05,0.0007981785170108772,8.127615746663922e-09,2.3215820467314537e-13,5.442590795975641e-18,2.3107399077601415e-32,1.4198756696947408e-27,1.001002203107605e-22,1.0135448522254797e-37,5.227744794299199e-42,0.0180748352466471,0.018089162213273755,0.017937965975384766,0.01742781111710251,0.017916312535707187,1.3814452551792815e-06,0.01747027733663949,0.004140908499445274,1.380283668800425e-05,6.840773581055071e-08,6.770228708613575e-08,6.780488678262598e-08,6.791377424681596e-08,6.753316477726e-08,6.588005759442837e-08,8.226576032789904e-06,6.92658173195518e-08,6.708337536522458e-08,6.866930703775187e-08,6.571418748611814e-08,4.5911604351950605e-07,4.575870934557629e-07,4.6200521144294416e-07,4.677993452648542e-07,1.2624201705698783e-06,4.771118647206303e-07,4.673371917416417e-07,1.3776298290321418e-07,4.780182347579713e-07,4.7571172348422186e-07,4.5981667212642676e-07,4.5764395844962486e-07,4.6442197167401496e-07,4.7416235529833996e-07,9.743683266919617e-05,5.555155806063484e-05,1.1079040296079259e-10,7.999886903360941,7.999887392843877,7.999154275532027,0.003775373269106049,955.34513987944,1647.1597113524113,21.999262674127174,7.984288291725025,7.9998859521176815,733.3986930946362,7.981573274013204,7.982322285493854,7.999881460068149,7.999883424225642,8.000576402402704,7.981593097649119,7.999882958824427,7.981760838051756,7.9824229822413715,0.0012395887844352442,1499.9983835305295,14.050364914651805,0.00011413283162728032,0.00011624645154631413,0.00011285226781220595,0.00011440553800318128,0.00011431937080097575,0.00011255910898037903,0.00011445352480323236,0.00011779510578354138,0.00011340652534767718,0.00011620067010333318,0.00011432533251039068,0.0001162545868140416,0.00011677591729089424,0.00011560530949735395,8.976875265328839e-09
2900,199.2268180990002,0.008516222953323202,0.00011647280492496688,0.654470956563065,0.008739044318453805,1.2006525206736766e-05,0.0007939512679791742,8.802856514730345e-09,2.4948920164998856e-13,6.616302151115806e-18,1.72560729874635e-32,1.9397294436530163e-27,1.0891276115321194e-22,4.072497788449677e-37,5.896547186436178e-42,0.018926387293565473,0.018756461322636097,0.018476574913322455,0.018032026354007673,0.018195641100183492,1.4271954125968664e-06,0.018463676330898435,0.0042205252132638815,1.5088212244857093e-05,7.582704485390872e-08,7.463256112144306e-08,7.094480140597356e-08,7.602933226216176e-08,7.041764165194777e-08,7.427766525661021e-08,8.371256935515727e-06,7.057412393875758e-08,7.118715778766215e-08,7.013582410722375e-08,7.612994032583482e-08,4.807212866778515e-07,4.887048297352029e-07,4.905664141324771e-07,4.817955195436572e-07,1.3242092225044096e-06,4.779627878878701e-07,4.855265468929818e-07,1.4789185109600375e-07,4.7424399684107574e-07,4.824648773229108e-07,4.777649158088932e-07,4.775764446334732e-07,4.7490643244932073e-07,4.775642423471711e-07,9.949439182329232e-05,5.711491470879506e-05,1.2291450240542375e-10,7.999880187475134,7.999879777529591,7.9991540656314895,0.0038617111637962638,955.3508559787471,1647.0421535805044,21.999241769850947,7.983507122288147,7.9998784355451855,733.4996645274991,7.981366365036251,7.981591069584722,7.999879201750875,7.9998814682576525,8.00061954167342,7.9812845037768225,7.999880464020972,7.981540861920818,7.981741588909847,0.001304477118579536,1499.9983463952283,14.974905451769013,0.00011869761170420204,0.00011923541191087095,0.00011657023924690116,0.00011876310803866652,0.00012029553828317892,0.0001194272960446514,0.00011968079224558204,0.0001175336716936858,0.0001176732305998379,0.00012009876040040536,0.00011868220636960283,0.00011647575146371439,0.00011701335043692218,0.00012111811130241444,9.316373180860538e-09
3000,199.2219417425311,0.008859404348293007,0.00012009787568097028,0.6776001464173221,0.008870871923858426,1.254812108906507e-05,0.0009088466058308176,9.250051747989899e-09,2.9387399076510833e-13,6.560278758309434e-18,3.003997550824674e-32,2.4749149754137564e-27,1.1771067650762066e-22,4.363816244050362e-37,4.817281019160967e-42,0.019131017113196917,0.019187706139071954,0.019195484130522054,0.01892911937483014,0.019259952476765017,1.5936341489276513e-06,0.01897108734818347,0.004285748093219668,1.6473586078745857e-05,7.943791521541506e-08,8.102030939744761e-08,7.926689116173966e-08,7.646011433724502e-08,8.099827244226678e-08,7.857827994876596e-08,9.319498735813434e-06,7.607915750156613e-08,7.588295325931812e-08,7.827366679282935e-08,7.549701780202987e-08,4.995444455511654e-07,4.845718239641328e-07,4.957259404076947e-07,4.873951531296079e-07,1.352793117323514e-06,5.011180762422942e-07,4.875077868688532e-07,1.6045488539939062e-07,5.006042091561981e-07,4.881369495194925e-07,4.987369790347864e-07,4.977944763673741e-07,5.066716356585074e-07,4.944255511494725e-07,0.00010190586644277702,6.0218785547196985e-05,1.3367959886878362e-10,7.999874964730793,7.999878564942911,7.9991267125562935,0.0039339655517681,955.431492118811,1646.9307113044972,21.999221224740158,7.9832334112371095,7.9998775593924725,732.2840212178344,7.9807641377051155,7.980294951627968,7.999876778452978,7.9998732271054696,8.0006333324142,7.98116139503352,7.999877601641511,7.9805579114313066,7.981150235967638,0.0013171830670470146,1499.998245180127,15.44306853375639,0.0001205668208008219,0.00012428344633724133,0.00012587648826708182,0.0001241432087553692,0.00012566597788926038,0.0001257790674373205,0.00012277722395757527,0.00012275809895278799,0.00012542936057305813,0.0001240926504187052,0.00012409892324604863,0.0001225360495108649,0.00012117005725469506,0.00012368555853083148,1.0355196505943331e-08
3100,199.16878776943798,0.00956239651647652,0.0001325101753189929,0.685389955779862,0.009296099633876884,1.4008282112688616e-05,0.0009737102908023218,9.558995810808314e-09,3.4312590757171535e-13,7.953934657411015e-18,3.3195158002828655e-32,2.1712666599830356e-27,1.4036478729808445e-22,4.852045382088633e-37,6.378012378352253e-42,0.019782164851007904,0.019720063420484123,0.019542248564778535,0.020126400465776857,0.019821413109222554,1.639859453222982e-06,0.019709844440842304,0.004599624680586358,1.7289094973507032e-05,8.47950525557659e-08,8.156827984952305e-08,8.598272651586324e-08,8.511645590564459e-08,8.00978402098788e-08,8.511474386356408e-08,1.0090888130133437e-05,8.28954597920577e-08,7.99653492589781e-08,8.00649410111571e-08,8.134435397463065e-08,5.018636407739988e-07,4.993080116265968e-07,5.148779061608847e-07,5.156521096491136e-07,1.3902752733254004e-06,5.068229991911576e-07,5.053194685160673e-07,1.6689174407096604e-07,5.168462883569616e-07,5.102523992723641e-07,5.178203855662646e-07,5.016708942978195e-07,5.145801495949833e-07,5.039876605656096e-07,0.00010328654047442258,6.153329658380268e-05,1.4295187703606882e-10,7.999869036975474,7.99987496667081,7.9990734390756,0.00423024139111375,955.5242219224089,1646.731321123984,21.999203540515197,7.982806473970047,7.999873593808437,732.2565281326658,7.980113040713203,7.980176116341977,7.999869595740427,7.999869144894413,8.000651213560584,7.980116734718047,7.999868335076666,7.980557993946477,7.980507257703914,0.0013707846951775025,1499.9982100209368,15.88226618517655,0.000127712796867644,0.000129471704532701,0.00012649350289366853,0.0001262719015071906,0.00012972449857451631,0.00012825767964135996,0.00012798252245756222,0.00012624780343794133,0.00012610902278906375,0.0001251930898279328,0.00012581630833706213,0.00012965049006064588,0.00012709976945556568,0.00012832943544151715,1.0950950073509657e-08
3200,199.14038843038188,0.010135532920138756,0.00013682145999502205,0.6998622220520352,0.00965119249452953,1.55088429928397e-05,0.001095407521538343,1.035747283072441e-08,3.461819333742572e-13,8.692489161328272e-18,4.950392721043264e-32,3.5895788416032926e-27,1.8011449020166067e-22,8.24723212450357e-37,9.929766921112394e-42,0.020796316918493166,0.020576630926425685,0.020757672405761735,0.020076625138102554,0.020302255252629815,1.7810241782088068e-06,0.0208090498706018,0.004618436332055256,1.8385109844023652e-05,8.540142470122826e-08,8.624275894828361e-08,8.7408857757843e-08,8.927670379689737e-08,9.121014192274388e-08,8.667673849175163e-08,1.0258737946313384e-05,8.887904384667837e-08,9.08035385087748e-08,8.935530357245145e-08,8.73526055592395e-08,5.279600960674195e-07,5.119721327246839e-07,5.178349633399108e-07,5.248648821126962e-07,1.4535627520735815e-06,5.156463681554644e-07,5.172475881686166e-07,1.7118173563721116e-07,5.223104532521732e-07,5.345085612061404e-07,5.315289717655255e-07,5.270965725432599e-07,5.328285103697987e-07,5.330036886456191e-07,0.0001063427702426418,6.295325090708057e-05,1.4738577646661032e-10,7.999866096682491,7.999865754512224,7.999058595171519,0.004298065501542596,955.57089825989,1646.7139930140775,21.99915306398522,7.982259231517059,7.999867632597519,731.4955812769651,7.979572683362943,7.979110920527412,7.999869482524257,7.999870362892852,8.000670249385054,7.979768697368827,7.999863272664143,7.979323830286518,7.978996980639098,0.0013872246905670938,1499.9981929566302,16.238387157569335,0.0001313152707035237,0.00013323638574922652,0.00013226143609216878,0.00013270013956160194,0.00013001387786805546,0.00013342584590309936,0.00012898034866303044,0.00012932494407834498,0.00013053804402270934,0.00012971172468447835,0.00013010162093892387,0.00013263193738404723,0.00013299640669854694,0.0001309597973332677,1.1836073658979e-08
3300,199.11704088680568,0.01077844474605083,0.00014092457344590793,0.7328551007605836,0.009992668274891906,1.6412161254215328e-05,0.0012631150177781518,1.1362299529265161e-08,3.989904025628259e-13,1.0098995379721952e-17,6.311275061188679e-32,3.5118060634404195e-27,2.4083544011202566e-22,7.2642482277024885e-37,1.2511843574461478e-41,0.021258536815836872,0.021354558946343992,0.020746538038758467,0.021432262074396,0.020763835507206146,1.869706299418272e-06,0.021425325874247156,0.004848383999961278,1.8982427356652042e-05,9.376699588078462e-08,9.617277402543776e-08,9.161036817915889e-08,9.144141883792207e-08,9.221276880474804e-08,9.046670976441676e-08,1.125205307002531e-05,9.251900639024701e-08,9.084610714126426e-08,9.102997205305156e-08,9.29900519245919e-08,5.385860383680127e-07,5.44630588619419e-07,5.337973563753279e-07,5.310512147858307e-07,1.4778633580553626e-06,5.344261822185735e-07,5.305721872873415e-07,1.8724195166402847e-07,5.396445436109756e-07,5.388764528751356e-07,5.334791863342597e-07,5.35001139393884e-07,5.358113774585665e-07,5.464034649203967e-07,0.00011126033191555806,6.398457871200092e-05,1.5366014607066814e-10,7.999861532758441,7.999862483320304,7.999001712005788,0.004318015870234224,955.6574850619689,1646.5699724207095,21.99915235542367,7.981485803448471,7.999865179519693,731.2796474957048,7.978353035520477,7.978889203897727,7.999863520033458,7.999865844257634,8.000708642470109,7.978388936480425,7.999859188873986,7.978429968287269,7.978779482504568,0.001433420717203445,1499.9981369927168,16.96563151073961,0.00013587637219583283,0.00013803609557510663,0.00013516372816908289,0.00013755120766553646,0.00013638184108837279,0.00013461646037590645,0.0001375129140326276,0.0001369851926258726,0.00013536853439253087,0.0001346700986953284,0.00013263612850322124,0.00013630385731926183,0.00013490801607254308,0.00013499943828190476,1.2254218049754315e-08
3400,199.08136013970707,0.01140031988399884,0.00015445407583424385,0.7641861119863015,0.010285847902383563,1.867579945617503e-05,0.0013556569886248623,1.1791435238289381e-08,4.1335355017767014e-13,1.1908950478560319e-17,6.866166227190413e-32,5.085227536550506e-27,2.5800694789064714e-22,8.355802750960703e-37,1.2379039013296864e-41,0.02197687665597742,0.021872830308969853,0.02165488203931366,0.021364237431117452,0.021759876163981718,2.0179001144064928e-06,0.021246348643620572,0.004898889944198192,2.050169672321003e-05,9.98700341330292e-08,1.0186586033032725e-07,9.76956205080815e-08,1.0082264437995437e-07,9.95683810113913e-08,9.721822407068848e-08,1.2032915320307551e-05,1.0180041126199783e-07,9.751316224528477e-08,1.0121121397711575e-07,9.968486785793207e-08,5.456320665920036e-07,5.604112250560118e-07,5.440735903123371e-07,5.4587382652688e-07,1.507616553575884e-06,5.546630262711958e-07,5.45018316976299e-07,2.0363462634851428e-07,5.617402005192674e-07,5.554546343613651e-07,5.445042590693268e-07,5.50256387891186e-07,5.448544052647431e-07,5.505333729832003e-07,0.00011522691864809993,6.647440008211583e-05,1.6922045293258662e-10,7.999857464166896,7.999859676120381,7.998988904431009,0.0044944354173810305,955.7419328906182,1646.4175066962523,21.999121916884082,7.981054239530626,7.999858670693433,730.2384184205813,7.978546549915387,7.9783715059752875,7.999862334871514,7.999859011833555,8.000728198293109,7.978307137045394,7.999855520397146,7.978563051213388,7.97832032799342,0.0014754213983820456,1499.9980608016701,16.730524702620002,0.000142427547409765,0.00014121812019337,0.00014130394411142815,0.00014232246678640785,0.00014249157350626512,0.0001376451917864581,0.0001385250137078752,0.00014064921654000965,0.00013988833231013306,0.00014093090131337235,0.00014066696735448375,0.0001403899089530054,0.00014128665673726645,0.0001376948588610419,1.3353801732070603e-08
3500,199.08780761652798,0.012349147051107907,0.0001669070062139751,0.7919171462526053,0.010209211609125962,1.9792561582976915e-05,0.001433281801272579,1.2853437602427533e-08,4.783543788899193e-13,1.2700293881565787e-17,8.307376232702135e-32,4.883982718375631e-27,3.1405022044785566e-22,1.1870340219608372e-36,1.7147955770229833e-41,0.022645411391566794,0.022750502190020196,0.021859402950361716,0.02259439035071628,0.02206482032166473,2.204046570223262e-06,0.022295838254677736,0.005196866397611,2.1499195357030935e-05,1.015204427324272e-07,1.0299637013354165e-07,1.0312432044444736e-07,1.0291616189234821e-07,1.028991511992825e-07,1.0440218758757964e-07,1.255707897682223e-05,1.0268836268378482e-07,1.0771171744881045e-07,1.037677317193986e-07,1.0549818107172345e-07,5.697007689939805e-07,5.540872287636561e-07,5.686765743055535e-07,5.574513050481026e-07,1.5233506423060207e-06,5.529728161361176e-07,5.588903213519662e-07,2.0567010647659053e-07,5.676587745918015e-07,5.704338818538265e-07,5.596671602608877e-07,5.589490272412297e-07,5.550891577440426e-07,5.710798230337628e-07,0.0001149969872407924,6.661722157650206e-05,1.740522038054835e-10,7.999855817321155,7.999853338523927,7.9989390933805895,0.004587970211612179,955.9063473649712,1646.3795752655428,21.999099510050936,7.980580078341011,7.999857139879768,729.9900757376001,7.9772699892778896,7.9770999500283875,7.999853084775828,7.9998585083850635,8.000750356597388,7.977224852265798,7.999856120568951,7.977395324277941,7.977170443044612,0.0015378682320503067,1499.997960630716,17.431195711228916,0.0001412764743518236,0.00014473385223158353,0.00014166346717282914,0.00014339424121867663,0.00014283535717670934,0.00014633630684445745,0.00014193968598794616,0.00014286346236342602,0.00014204059493241514,0.000144948495541994,0.00014619227891936114,0.0001414709278589737,0.00014508454416378,0.0001418439305709449,1.3698812967769815e-08
3600,199.03649286420912,0.013111991237869956,0.0001711034234761474,0.7860375500311918,0.010513591309537407,2.0404178960479014e-05,0.0015647161460089225,1.3275782855448485e-08,5.147600645564246e-13,1.4315919465899908e-17,1.1291548656240412e-31,6.131801376401728e-27,3.540307767030714e-22,1.7054925557991864e-36,2.385556876035269e-41,0.023017920707333946,0.023001938299079466,0.02337321079708084,0.023084340358418852,0.022869718851735152,2.245076810891885e-06,0.02265637570501538,0.005305123093312854,2.2554015740945112e-05,1.0898099474452575e-07,1.1266029544260104e-07,1.0880681916409247e-07,1.1058597925810735e-07,1.0784860465758878e-07,1.0815445732451197e-07,1.3000490679235698e-05,1.0732298704850621e-07,1.087812483747889e-07,1.1067894841270307e-07,1.1241250184847499e-07,5.856047564500469e-07,5.740015008261241e-07,5.820283504252296e-07,5.762866735791056e-07,1.5688938972881758e-06,5.880028831424253e-07,5.708896493977551e-07,2.1749026848068907e-07,5.821410565542792e-07,5.747861248098707e-07,5.70777986196794e-07,5.698918614523734e-07,5.679342456040553e-07,5.718897056224674e-07,0.00011862949303067524,6.811731173699457e-05,1.8706237382619613e-10,7.999851584687846,7.999852594186877,7.998943652925149,0.004866843842663033,955.9544591924799,1646.2822123239293,21.99905361300303,7.979481260147849,7.999853420342498,729.556517668534,7.976521777263323,7.976690306613705,7.999852746862753,7.999854014812414,8.00075548416634,7.9769410372483645,7.999849335841765,7.977028124045335,7.977075091644373,0.0016195552545437933,1499.9978985729465,17.97933048841546,0.000149742726526324,0.00014853953783503947,0.00014560619607144237,0.00014832810306592538,0.00014670582967569722,0.00014898946467656264,0.00014747120116431707,0.00014488796599651123,0.0001493642156646445,0.0001466577554147032,0.00014914561971268638,0.00014948172658972754,0.00015039808034418337,0.00014676885495011328,1.4488664825916597e-08
3700,199.0315474333306,0.013342040262698538,0.0001842158379215662,0.8295893655937,0.010912631975140042,2.3150609900197112e-05,0.001734733693354216,1.4098397631353276e-08,5.650880052545014e-13,1.6837978416109738e-17,1.2486244253203975e-31,8.21708794110812e-27,4.052542518039045e-22,2.0878244125803304e-36,2.444757508442522e-41,0.023606968603411382,0.023546735762280877,0.024004100263910432,0.02312549087691702,0.023213067203332247,2.3885629598850527e-06,0.023532783959802774,0.005509474098518964,2.3747025340237573e-05,1.1709266478568929e-07,1.1869202581024821e-07,1.1845510065588995e-07,1.1659975234107216e-07,1.1512286444741781e-07,1.152778234675381e-07,1.4001492550090627e-05,1.154041978797455e-07,1.1367849480730116e-07,1.1399728566267132e-07,1.1434169059170608e-07,5.874362959589249e-07,5.838212156595115e-07,5.937504013649209e-07,5.865196334888535e-07,1.6481557296143875e-06,5.967090246135909e-07,5.929195165823163e-07,2.3047851301521236e-07,5.983182542051673e-07,5.805598969369076e-07,5.920279244996897e-07,5.823868959195532e-07,5.861830179218757e-07,5.872667819800848e-07,0.00012386548273264327,7.058067584425283e-05,1.970064521250114e-10,7.999846575833726,7.999846116642075,7.998914138543446,0.004847357670514207,955.9746114837287,1646.1592484990017,21.999046289260765,7.979205228549013,7.999845600750267,728.4276957209398,7.975834398456202,7.97595782027238,7.9998445231222,7.999848288927358,8.000767298715289,7.976699302095436,7.999845125863463,7.976128262066772,7.976504354463539,0.001627149332161386,1499.997881980798,18.448248365765455,0.00015453298788543305,0.0001524143575696209,0.00015242482578253823,0.00015327369734857656,0.00015094273870931433,0.00015200821118911155,0.00014927477560189702,0.00015184602775474766,0.00014976483743735523,0.00015269334591092663,0.0001547579055317973,0.00014969538590253024,0.00015366739320785445,0.00014992919612748294,1.5296858267542697e-08
3800,198.978072303402,0.014389176455222703,0.00018904154461472166,0.8394067874340823,0.011355355672719102,2.5462102881502354e-05,0.001830585091436868,1.4848738631932886e-08,5.979365872416045e-13,1.8489744247807675e-17,1.5415655037091107e-31,8.517198784773543e-27,4.567687099336301e-22,2.569311313427351e-36,3.1692542004517055e-41,0.02398734587892025,0.023868879071153853,0.02434221089655802,0.024151608640064735,0.023745094398719475,2.5100983361359905e-06,0.024317536159777647,0.005488028275635106,2.6062412234336536e-05,1.202632973123452e-07,1.2258792849580885e-07,1.2156884804891096e-07,1.2433368356483915e-07,1.1884911176893147e-07,1.2207139565024566e-07,1.472926073693651e-05,1.244575435226596e-07,1.2117682206523301e-07,1.251244877480117e-07,1.2049928684279675e-07,6.123692845109859e-07,5.952421967823918e-07,6.052025653257682e-07,6.101097330667682e-07,1.6444632419616872e-06,6.037078106111054e-07,5.970647462133563e-07,2.4173841478433336e-07,6.106865194352453e-07,5.9981738493075e-07,5.943235813678225e-07,5.963383519424546e-07,6.146451454460538e-07,6.030602164149943e-07,0.00012556379766359314,7.311661137894256e-05,2.0003001258938574e-10,7.9998443228256315,7.999842804198248,7.998856828738107,0.005167311907150337,956.1231137681527,1646.1034097430843,21.998995524005522,7.978312848515918,7.999845102763914,727.9751669065279,7.975892780279035,7.975160811822,7.999844739125369,7.999844475429974,8.000792741143247,7.9759527400765595,7.99984027793528,7.975510647688696,7.975640625809448,0.001647492177932152,1499.9977994354401,18.95334304076701,0.00015340908665468107,0.00015737751963665892,0.0001586148405541264,0.00015378393689628367,0.00015599555071335803,0.00015358575697744332,0.0001577543900150966,0.00015536664384160328,0.00015453148132055905,0.00015540438464043413,0.00015659575507773646,0.00015442970510312588,0.00015708099060663522,0.00015356633636931633,1.6554590596581107e-08
