miliseconds,s51,s52,s53,s78,s85,s211,s213,s482,s483,s484,s489,s490,s491,s492,s493,s494,s495,s496,s498,s499,s500,s501,s536,s107,s108,s109,s110,s111,s112,s113,s445,s446,s447,s448,s451,s517,s518,s519,s520,s521,s522,s523,s524,s525,s526,s528,s529,s530,s531,s533,s535,s527,s1,s2,s5,s6,s7,s17,s18,s20,s21,s22,s23,s24,s25,s26,s27,s29,s30,s31,s32,s33,s35,s200,s381,s383,s385,s387,s389,s391,s393,s473,s474,s475,s476,s477,s478,s479,s502
2400,199.35288041990034,0.005657797067221076,7.687354288643726e-05,0.5409838202473602,0.007124198938687037,7.259096319750011e-06,0.0005340456439382087,5.515065450989309e-09,1.5029431076762497e-13,2.9671592052861754e-18,1.3355809174379455e-32,9.840810165224245e-28,2.3021066341390152e-23,2.175008030865507e-37,-4.425437669379061e-43,0.015610794641062471,0.01553471646590345,0.015042339950411817,0.01493377008293551,0.01506283130305283,9.823956883086249e-07,0.014906300309631543,0.003492555981287571,1.0371898018123938e-05,5.10523775324924e-08,5.227595166315234e-08,4.8884750528590385e-08,4.788239721131475e-08,4.835589187046367e-08,5.053049537701106e-08,6.145122717307944e-06,5.1395580750841044e-08,5.270728044273865e-08,5.132069037432361e-08,4.994221581584205e-08,3.9868119296677795e-07,3.9741866668490274e-07,4.0447070232785625e-07,4.0227792285396163e-07,1.1058006830199319e-06,4.1862320772698277e-07,4.0726616704116325e-07,1.0698013660624296e-07,4.186882871181222e-07,4.1639642503194574e-07,4.1695516766283154e-07,4.042647622774696e-07,4.0103756731174456e-07,3.976378558654845e-07,8.363733487289494e-05,4.938550557848297e-05,8.430432021915215e-11,7.999898930282365,7.999902625079507,7.999280773538063,0.0031326513222290817,954.9141362812818,1647.547899923722,21.999353050454488,7.986069528939089,7.999903773196462,736.3847799481493,7.984771980385238,7.984369972201352,7.999900270753123,7.999900154876676,8.000511662594338,7.984371133063496,7.999899787738191,7.984554017363732,7.984847828464294,0.0010881043316865427,1499.9986296360498,12.07842859054247,0.0001007591095154598,9.565873343032065e-05,9.585925890232782e-05,0.00010114804951075574,0.00010140238628446579,9.554593285297901e-05,9.86647933822563e-05,9.989794134237538e-05,9.624217753570805e-05,9.868508559771068e-05,0.00010039366287534463,9.638117578059379e-05,9.991149429053335e-05,9.861681218322143e-05,6.304206113693401e-09
2500,199.31980366888982,0.006454578720031456,8.201998600433024e-05,0.5500269215362912,0.007655265206915176,6.946289026749456e-06,0.0004920776926172188,6.715790594611689e-09,1.8090234301770333e-13,3.2139971459851943e-18,9.888923489337759e-33,1.3104389051116868e-27,6.914367664710387e-23,-1.2018759133471495e-39,-2.265255019340462e-42,0.01606403005711178,0.01609781452658094,0.015989463520201284,0.015677465637526675,0.016053287533628773,1.1222097814133991e-06,0.015981032806648768,0.003652874373025904,1.0895160692267345e-05,5.3442610241190215e-08,5.257615808987583e-08,5.4312743641132154e-08,5.377394470497802e-08,5.352294322822872e-08,5.558660723115698e-08,6.78275288888576e-06,5.765987545989796e-08,5.279654110614908e-08,5.550012483876521e-08,5.375403738699078e-08,4.22624602044658e-07,4.22896748496872e-07,4.3031554702573715e-07,4.170791847078397e-07,1.1678736884255798e-06,4.190155381137514e-07,4.303558235903724e-07,1.1631066209214046e-07,4.335215893225499e-07,4.30265904492028e-07,4.2355383580753796e-07,4.171941541998409e-07,4.341066135975884e-07,4.2570279361847617e-07,8.877411836204715e-05,4.913047717092473e-05,9.517974791332827e-11,7.999897986430436,7.999894211564115,7.999276462645577,0.00335085214859249,955.0288002302087,1647.3523428522333,21.999349836760384,7.986064095526752,7.999895737410373,735.2960582533406,7.984018516159461,7.98390939572046,7.999896575644179,7.999894884469379,8.000519113381701,7.983487067862951,7.999897038260858,7.983731059364488,7.9837575700582315,0.0010792594383368236,1499.9985362346226,12.747690291127478,0.00010104243172137687,0.00010071462776800418,0.00010516096559459127,0.00010259580238229482,0.00010154472335872093,0.00010159899833549603,0.00010496521056468016,0.00010103766135996522,9.994984451244873e-05,0.00010126295826276526,0.00010384109539820519,0.00010144768709190946,0.00010342778476166781,0.00010329995769199469,6.8184534252900124e-09
2600,199.31006989243926,0.006689991432748702,9.673468148910411e-05,0.5785878555052202,0.007790534343514747,7.686935846504644e-06,0.0005983211880073437,6.642564951237406e-09,1.9676398641372065e-13,3.629755331706465e-18,1.6948164159132072e-32,1.0121179888299214e-27,8.218393478677605e-23,-1.1238848803065861e-37,3.81958707022102e-42,0.016196182584723412,0.01684774567390956,0.016746736733113162,0.016956112833375576,0.016345622407184734,1.1449157809808778e-06,0.016525725157376332,0.0038865982266140372,1.2247697062656279e-05,5.6432654002353007e-08,5.786541494840633e-08,5.6390573202296903e-08,6.018381827920715e-08,5.913968439484621e-08,6.060336691387242e-08,7.219516008874822e-06,5.7485616440153696e-08,6.10102848820742e-08,6.18712453737822e-08,5.8562008553275715e-08,4.3218702292757705e-07,4.462472521926461e-07,4.278150413472527e-07,4.3301363877063534e-07,1.2191127268451836e-06,4.267078295785068e-07,4.308794864252423e-07,1.242167742378993e-07,4.3598735499069075e-07,4.4455799713922473e-07,4.3146390183790415e-07,4.3909065237344426e-07,4.4605009183678487e-07,4.3429374013412266e-07,8.959677647720526e-05,5.185047682531802e-05,1.0142634777641806e-10,7.99989518301365,7.999890217670823,7.999231156740913,0.0035273772171760883,955.1681740159148,1647.3052361314367,21.999301815400063,7.985461888594948,7.999889694186983,734.5169915011218,7.982898550113498,7.983161408976849,7.99989218344254,7.999892520965007,8.000562581643672,7.983258868959841,7.999888458651182,7.983376235450498,7.9830197666468,0.0011265014626129564,1499.9985140317465,13.366155458435676,0.00010764094667209542,0.00010509378593635166,0.00010744356510951473,0.0001065608571573782,0.00010934555472120187,0.00010825516289410611,0.00010879586891215053,0.00010817713169693045,0.00010615363238660354,0.00010506347355233174,0.00010699002070586964,0.00010505295590003383,0.00010438711608592564,0.00010596274666662122,7.303238652572971e-09
2700,199.28354769800686,0.0075394249707184955,9.668069631789896e-05,0.5944732873184603,0.008003890596579678,9.361993054159378e-06,0.0006771517423657869,7.093969780688125e-09,2.0090744369855106e-13,4.927720619273829e-18,1.0740184810799044e-32,1.1231162119616405e-27,7.957657888237701e-23,3.881892384635115e-37,-1.2306118903099368e-42,0.017242902160485237,0.016937874942501263,0.01688753169612172,0.01767257520866364,0.017026395928864846,1.351835344974399e-06,0.01759816517837686,0.003882163414146335,1.340655544384092e-05,6.195566727706346e-08,6.381525916617289e-08,6.492357875303855e-08,6.080084381177005e-08,6.118976631991519e-08,6.208940140437012e-08,7.742439436215323e-06,6.16644552260482e-08,6.545793926150175e-08,6.696502671141378e-08,6.576013663515239e-08,4.5605418228349254e-07,4.582307395068651e-07,4.4135822054548136e-07,4.480017599441659e-07,1.2591261386513928e-06,4.5198557591568005e-07,4.5102329043246437e-07,1.2890945139676527e-07,4.5453080557156157e-07,4.569766605772769e-07,4.4144484751210296e-07,4.635276055989742e-07,4.5866150794999427e-07,4.4573812543218776e-07,9.328349147413099e-05,5.289134793947378e-05,1.1106568943886919e-10,7.999891482414514,7.999885769140323,7.999203226922023,0.0036342904012589485,955.2336541982337,1647.2770909853716,21.99930674964951,7.985153010453151,7.9998891881487015,734.0190388119241,7.982438790353844,7.98245078701193,7.999891536862444,7.9998870048408115,8.000558388936193,7.9823998498779005,7.999886085623378,7.982572665254444,7.983078755698759,0.001209575694638661,1499.9984290043453,13.3798759641203,0.00011015497073612865,0.00010848890775357917,0.00011092377136806684,0.00011012119269879324,0.0001133847741133068,0.00011044889174337989,0.00010797188666532538,0.00011305005871930996,0.00011097506847702344,0.00011381303416016045,0.00011026169606207153,0.00010907107578939878,0.0001100349117713141,0.00010901779718916318,8.42971444535861e-09
2800,199.2428120016643,0.007701021001197483,0.00011035409813033576,0.6090002956908884,0.008537300640840758,9.911096746373166e-06,0.0008097226742018844,8.168714496260155e-09,2.371834357532325e-13,5.511235659519162e-18,8.677129018941117e-33,1.898958111500024e-27,9.391605907683937e-23,-2.1894849481755964e-38,4.436114291754487e-42,0.01814492409466406,0.018219166673458725,0.017617951074451257,0.018184605434402104,0.01826118455683926,1.3356864730715926e-06,0.01824068955727401,0.00410975725178629,1.391434181581363e-05,6.809529232555247e-08,7.121851387594073e-08,6.922403623932536e-08,6.876182540832762e-08,6.945484594041885e-08,6.687975858614443e-08,7.993120129996922e-06,7.069378589026103e-08,6.709124152905662e-08,6.868663716025415e-08,7.009151415164301e-08,4.6297732490053855e-07,4.682022200821646e-07,4.65267497368058e-07,4.557143525548481e-07,1.25748771980804e-06,4.5577398673991067e-07,4.768153214968663e-07,1.3143946408547865e-07,4.659076836072262e-07,4.614805055727052e-07,4.770650782576024e-07,4.6600390110764214e-07,4.6966179107034325e-07,4.766558835444936e-07,9.66891460877444e-05,5.676785601245841e-05,1.1558874107817963e-10,7.999883181190457,7.999882666663185,7.999149832233188,0.0037386313905195165,955.2778857711073,1647.0878361705231,21.99927648764424,7.984416200706324,7.999886851543657,733.625372267166,7.981875633466074,7.981694955537893,7.999886601729987,7.99988212018775,8.00058200797277,7.982178404548404,7.999881634238503,7.982005053511358,7.9817657688789625,0.001230620611800761,1499.99836634624,14.30951361263212,0.00011574402553126922,0.00011461007793767403,0.00011546428051497791,0.00011353693677558243,0.00011403960538068052,0.00011756285021833165,0.00011713731347226704,0.00011734548036917347,0.00011646856015216459,0.00011337615830506953,0.00011675214319342952,0.00011239637223404246,0.00011377933639295717,0.00011393899696638318,9.279018000888465e-09
2900,199.22224467406144,0.008404065953166942,0.00011637756248376791,0.6417136697252869,0.008772666173440366,1.2099847816218039e-05,0.0008415714059219206,8.310467774243994e-09,2.4708451831909315e-13,5.976541732727321e-18,1.3135978202404618e-32,1.5924080496532715e-27,1.3312725673273556e-22,4.453071915472751e-37,1.7464801592304713e-42,0.018840176330588557,0.018237827285598147,0.018210624879157068,0.018239732014804697,0.0185146129073456,1.5197425505198582e-06,0.018147074703575017,0.004329708264216586,1.5913520543086207e-05,7.152870429919131e-08,7.436576130872434e-08,7.601708443546027e-08,7.214578847106033e-08,7.561632588940844e-08,7.557217471904412e-08,8.946004675862459e-06,7.088410414266757e-08,7.460733832775704e-08,7.325538810562471e-08,7.085197068707954e-08,4.844128542583315e-07,4.812449541990981e-07,4.886392059793717e-07,4.756732691560305e-07,1.3490497259323662e-06,4.7242020904647104e-07,4.885454207920909e-07,1.5035179217281238e-07,4.788899311538757e-07,4.867411005519589e-07,4.784179108035281e-07,4.807473169083092e-07,4.790048165123629e-07,4.872740763110135e-07,9.772566446758962e-05,5.670343695122532e-05,1.1978211117156006e-10,7.999879153985936,7.99988274375307,7.999123774146031,0.0038619826248530997,955.3328420501442,1646.9374619271614,21.999230419872468,7.983442174082182,7.999880290843442,733.1530931880096,7.9813984401335345,7.981371546657398,7.999877396127221,7.999877690865896,8.000624270169189,7.981427046037214,7.999879551133217,7.9817049360023,7.98104730909466,0.0012902223804488646,1499.9983690912104,14.857922250520089,0.00012169043341491058,0.00012093768575860455,0.00012057088776471747,0.00011678219590545189,0.00011827196022422552,0.00011622257946098152,0.00012170403548769557,0.00012195846829932728,0.00011820461139612307,0.00011956257192103102,0.00011885520263944492,0.00012062028409872375,0.0001221141163737123,0.00011678160016069625,9.938422670630152e-09
3000,199.2161363392394,0.009252151401938302,0.00011664317443405055,0.6692664156999322,0.008912270262773877,1.2392198510106686e-05,0.0008848835665976197,9.090571063425249e-09,2.881869249944469e-13,6.701477893877229e-18,2.3458104825953826e-32,1.6583385943375627e-27,1.1973459380935467e-22,3.455492131666577e-37,4.9350169522349906e-42,0.019233961719998312,0.019014932059947785,0.01939490987269549,0.01933756347550812,0.018799937553897108,1.5760543038291737e-06,0.01887674759078387,0.00433679652196543,1.6452766375131014e-05,7.9640397020459e-08,7.687692413416382e-08,7.658043549898293e-08,7.701338366336411e-08,8.04887233976885e-08,7.963394072692527e-08,9.034995105355447e-06,7.914751179991571e-08,7.847440034647626e-08,8.033172031413398e-08,7.629995403281447e-08,4.936267063498762e-07,5.053983812195656e-07,4.877402588123706e-07,4.906188308054905e-07,1.3543754268305219e-06,4.89523576948043e-07,4.978286716758672e-07,1.5077073973391434e-07,4.88150609388463e-07,4.922253322672708e-07,5.032018520055626e-07,4.987797642553622e-07,5.001601788473547e-07,4.928120550189229e-07,0.00010108613292472555,5.9332165699352867e-05,1.349721303203793e-10,7.999874432614381,7.999876438469071,7.999105787006357,0.004012292963032051,955.4276499524357,1646.859509505024,21.999196706592254,7.982858771560073,7.999878904287635,732.7482789594006,7.981194755738277,7.980921744510353,7.999873140868391,7.9998766344366095,8.000618907061806,7.980953975338083,7.99987512134096,7.980885640637486,7.980287681923155,0.0013487901776279103,1499.9982699113702,14.891786812811594,0.00012204650348130949,0.00012217686882723717,0.0001213944456630015,0.00012276665449309073,0.00012338098004219933,0.00012191209555077028,0.00012525060836938225,0.00012085526465815952,0.00012106275928157024,0.00012100840729511713,0.00012277836569068402,0.00012258821848888467,0.00012079007183354894,0.0001245629328011237,9.857051615147489e-09
3100,199.1928192703899,0.009930593932106671,0.00013207888766456286,0.6762861292020744,0.009389742032236652,1.4358458071200512e-05,0.0009995542614618165,1.001715056770283e-08,3.3917982078136163e-13,8.486724311477458e-18,4.8291529364482385e-32,2.828041696183613e-27,1.5025054450959854e-22,4.475274525788502e-37,8.89120262136994e-42,0.020187609899213938,0.019746399035894195,0.019926098537152437,0.019479000917932133,0.019645631299716127,1.6340554269510973e-06,0.01976220830003956,0.004477962599721163,1.7647819080619796e-05,8.171190102940685e-08,8.298890493085251e-08,8.369296222886826e-08,8.550273905281127e-08,7.996833789817829e-08,8.491715850469582e-08,9.690366964618068e-06,8.252794631759015e-08,8.346486822572651e-08,8.326275694771393e-08,8.58030549625391e-08,5.181791601617409e-07,5.200670937290344e-07,5.150636321341659e-07,5.160843891891036e-07,1.416887894090618e-06,5.009991185273182e-07,5.180555961887471e-07,1.6813521968681533e-07,5.05059049838065e-07,5.140726083552304e-07,5.093529461716692e-07,5.046662201767566e-07,5.080505559289973e-07,5.169447510355252e-07,0.00010567462233969022,6.0671619820232685e-05,1.388543104946509e-10,7.999872245009625,7.9998721197096305,7.999081697652292,0.004089101037553281,955.504946798763,1646.7940336060053,21.999186418742678,7.982485242510783,7.999874634483566,731.8278365492544,7.980505520010449,7.98008181743903,7.9998743462210955,7.999874483452255,8.000655959880755,7.979909483066875,7.999869468311653,7.980550677494351,7.979640802597979,0.0013772152241237582,1499.9982089574094,15.698619430229906,0.0001263657915292632,0.0001262209445506379,0.00012601093472851808,0.00012460348978451358,0.0001280011951487891,0.00012451259824165588,0.00012658176524196768,0.00012970016078857368,0.0001252257630007811,0.00012691777318258216,0.00012499383967482436,0.0001301569001965359,0.00012464411184865152,0.00012572030073365806,1.0852007091139714e-08
3200,199.16039405682784,0.010122476458162916,0.00013536684344829067,0.6960539154766997,0.009286250554389624,1.5673150204701552e-05,0.0011462471772314487,1.0264105855970987e-08,3.4252251685271685e-13,9.528758112614136e-18,4.127824729361897e-32,3.291181110544744e-27,2.0936309054404733e-22,5.2973064835685095e-37,1.0143695953430176e-41,0.020359276036929205,0.020059617837648275,0.020619083555596007,0.020845726839459768,0.019929323862507214,1.8221915156635808e-06,0.02044742154940941,0.004693258512405272,1.820553152630967e-05,8.892629440102707e-08,8.989430048458421e-08,8.615760557085893e-08,9.126663332335144e-08,8.855976443040546e-08,8.57348824584767e-08,1.0436394851870756e-05,8.615274391215862e-08,8.670913366738509e-08,8.540136278541975e-08,8.551617811275542e-08,5.202973752057863e-07,5.170128048057907e-07,5.326397122417477e-07,5.248548850182152e-07,1.4190191436203498e-06,5.237413401088541e-07,5.262767796328296e-07,1.7362833945482843e-07,5.285426103957186e-07,5.194717440033155e-07,5.191075234085293e-07,5.210915126860557e-07,5.181789449524766e-07,5.169986193493379e-07,0.00010604320926001188,6.354592919938308e-05,1.5190992165242777e-10,7.9998675961142895,7.999865043496565,7.999039218693674,0.004287921859801811,955.581035544655,1646.712589930288,21.999146858380755,7.982146221396601,7.999866025798839,731.465044518268,7.979639338262281,7.979361625307713,7.999869303267341,7.999866273420348,8.000677460091032,7.97899603649755,7.999864801287371,7.979471311114139,7.979491407328732,0.0014134429731951885,1499.998181643884,16.195624928946124,0.00013190997162040332,0.00013297957087234956,0.00012940063006300118,0.00013224117184678592,0.00012996023596788226,0.00012996743866117326,0.00013304817799363763,0.0001305551707737939,0.00013041286341678896,0.00013377563687058832,0.0001291442547263427,0.00013152121871906055,0.00013243232208542372,0.0001292853453526047,1.1659823157584602e-08
3300,199.12103110506584,0.010718221790351702,0.00014074588150007913,0.7186646027150814,0.009782648004500839,1.7009496802599763e-05,0.0012583061593783769,1.0843178153347459e-08,3.8738008407990343e-13,9.72265976744963e-18,4.6225820016897805e-32,4.139124719896759e-27,1.9808923720303076e-22,5.6078396997206485e-37,9.640244914503584e-42,0.021119399918367934,0.021149927590246805,0.021202020653311247,0.020702867819750462,0.020992592215757406,1.948774901515122e-06,0.02110982356627798,0.004811091768695743,1.9695255094475383e-05,9.134125199647581e-08,9.601539641476219e-08,9.385146652831641e-08,9.069454061758902e-08,9.341537827962907e-08,9.193597476592865e-08,1.1208482920059043e-05,9.134804688608834e-08,9.197321421693745e-08,9.438351719307805e-08,9.24572945752927e-08,5.417743160458764e-07,5.346200730767904e-07,5.428629787168873e-07,5.375031008738067e-07,1.4534540461769722e-06,5.444495968372093e-07,5.375325116688802e-07,1.9061837653672302e-07,5.28166283981014e-07,5.377126811092321e-07,5.430939489887619e-07,5.376434299764996e-07,5.263506580966286e-07,5.31240462811233e-07,0.00010973470266192699,6.401954492487614e-05,1.603517339172786e-10,7.999862628865424,7.999861288744319,7.999036167099685,0.004340674924098001,955.6759321259159,1646.625828863695,21.999128193435187,7.981181831013362,7.999862182309647,730.7672364832099,7.979178947197338,7.978514504527408,7.999866649280542,7.999865962746966,8.000708666637657,7.979129898684863,7.999864672474434,7.979156315773611,7.978898954385147,0.0014367407928045578,1499.9981184475719,16.325450613071578,0.00013329150268966315,0.00013340637308758524,0.00013628029767486942,0.00013352982534981469,0.0001338686847699118,0.0001337776357640474,0.00013776730525814207,0.00013287219572784251,0.00013375560036473568,0.0001371552769772365,0.00013348786661560675,0.00013591150241280782,0.00013573933854056113,0.00013852497840265973,1.2255290423601466e-08
3400,199.08463870746664,0.01122833784141365,0.0001517873872111849,0.7586528228731196,0.009941900609707142,1.8694256488025393e-05,0.0013439602330807385,1.1729925049700574e-08,4.111481289600204e-13,1.2179591703316973e-17,8.353101372115136e-32,5.111922454433019e-27,2.3777635649658583e-22,1.0088389544218928e-36,1.3423391686461321e-41,0.021425225664646174,0.021254273171870845,0.021417355374184217,0.021836945484007622,0.021925884585738263,2.0330769579761083e-06,0.021477290122245165,0.004934731635426356,2.062228086066129e-05,9.638120770060626e-08,9.74720406442801e-08,1.012181366679756e-07,9.888785318375202e-08,1.0001089478121519e-07,1.0006986221132139e-07,1.2044413717393469e-05,1.0175755680865274e-07,1.0069810905985842e-07,9.85992704824403e-08,9.655732709271207e-08,5.536174116137461e-07,5.47622673178918e-07,5.562241889365228e-07,5.510086094801364e-07,1.4956437561520846e-06,5.444145233610092e-07,5.448742067147009e-07,1.9638789383583401e-07,5.540178897109991e-07,5.53909079616063e-07,5.451056520997066e-07,5.595234544583174e-07,5.409039416639047e-07,5.461295722185115e-07,0.00011542829733695292,6.522892120870447e-05,1.6322567900034543e-10,7.999862320208217,7.999862610401843,7.999012086769532,0.004542072466796475,955.7223689960463,1646.4620843100104,21.9991093076906,7.980404741752697,7.99985849586542,729.9552980307728,7.978200877451857,7.978002226837987,7.99985743417772,7.999858651795056,8.000705987353161,7.977912232331437,7.999855632276792,7.978351346880753,7.977740587126656,0.0014926244195233812,1499.99808673734,17.01125190751906,0.0001412104343571902,0.00013928142523368076,0.00014218002401062216,0.00014191392288722969,0.00014117174476883303,0.00014146548076166964,0.00013840399879415288,0.00014205279487012454,0.00014214458314983915,0.0001407664467131596,0.0001373671750363003,0.0001371345528548259,0.0001383860319974635,0.00013737669993290982,1.2798717241352226e-08
3500,199.0737501320222,0.012198657186816533,0.00016225328999917244,0.7822189485517862,0.010341497961584395,1.9639929031610837e-05,0.0015214566916550425,1.2588011941316211e-08,4.810351696189772e-13,1.3598339986109409e-17,7.824141391090413e-32,5.072115719704973e-27,3.0266903886630686e-22,1.3639023119392005e-36,1.6865472501264058e-41,0.022072291153683293,0.022058566448396204,0.02190617959575644,0.022089439438371536,0.022357237911099007,2.207380816401922e-06,0.02258508872143718,0.005111843695669264,2.2421570810424383e-05,1.0744315390335323e-07,1.0725099661666913e-07,1.0348829558234048e-07,1.0167669835576003e-07,1.0157759393982026e-07,1.0239251070249563e-07,1.2781015917190988e-05,1.0552763383760377e-07,1.0203928151487094e-07,1.0548852010235271e-07,1.0162474662700063e-07,5.64875826949418e-07,5.602912291374646e-07,5.706521789186925e-07,5.728056953359041e-07,1.5564017947871246e-06,5.729251659904229e-07,5.536112907808541e-07,2.1215384950966816e-07,5.697865615044582e-07,5.66708869705996e-07,5.741836789223616e-07,5.604851517815778e-07,5.673238611483677e-07,5.735196865672971e-07,0.00011556064597337696,6.830912497085169e-05,1.7917136673405482e-10,7.9998566989397,7.999853048500678,7.998973356357867,0.004669724818307348,955.8954804660711,1646.3749726934755,21.999093707762807,7.980302802530787,7.999854148639002,730.13820357599,7.977097374528388,7.97802213539592,7.9998545012421625,7.999853084393778,8.000723736632528,7.977594171093579,7.999851150406097,7.977936667924491,7.977628346312772,0.0015640252664101493,1499.9979775862055,17.58266604220548,0.0001417751879996348,0.0001415830757480393,0.00014616200416283154,0.00014099498121879155,0.00014294694965347977,0.00014534581529132906,0.000145328049149402,0.00014656686779363276,0.00014220349004737543,0.00014651365836399974,0.00014252461763421037,0.00014221897116442427,0.0001458054766337839,0.0001417648682493607,1.3471381785339542e-08
3600,199.03256368975215,0.012740398164118037,0.00016628677948792378,0.8113848418811314,0.010834597399148351,2.1945862192759053e-05,0.0016343517386600153,1.350616234627701e-08,4.973694590981395e-13,1.5113212806795985e-17,9.6366583247908e-32,6.5497777280542e-27,3.153254182215082e-22,1.3541917402327114e-36,1.7884700650665582e-41,0.02288509980311439,0.022657158556718782,0.023083301168153752,0.023020232530198952,0.022633872484508766,2.2846995500348683e-06,0.023093915808430433,0.005182634132382677,2.324722845365753e-05,1.0748202193153202e-07,1.0997840829620346e-07,1.1074514019093098e-07,1.0867485352525566e-07,1.1251125975513319e-07,1.117586215603825e-07,1.330234313592777e-05,1.1098520213762044e-07,1.1318914488850062e-07,1.0755644477258732e-07,1.0730492945471811e-07,5.74852418944406e-07,5.80696344335206e-07,5.76898671905147e-07,5.764023450271518e-07,1.5705809052391294e-06,5.721116023978342e-07,5.856036921809388e-07,2.1747674580189717e-07,5.72025502055592e-07,5.767768258990623e-07,5.862421880547388e-07,5.764874479174513e-07,5.730440590581591e-07,5.853853644978625e-07,0.000117680075861864,6.831703964288194e-05,1.8071464819102812e-10,7.9998510500247555,7.999853397253411,7.998936293786327,0.00481386618506758,955.9552315220919,1646.2124526261152,21.99906954301447,7.979951588495891,7.999850246506494,729.4506104855807,7.976789832997587,7.976723808429344,7.99985438597828,7.999850654137062,8.000747241559553,7.976917513581335,7.999849998577471,7.976900223213658,7.9769129219015165,0.0015816370065369388,1499.9979371041572,18.177951001098474,0.00015030284552410602,0.00015020900833088006,0.00014803047746256526,0.00014800429886095782,0.00014636302202512128,0.00014966768750126095,0.0001451471305015305,0.00014908883715601738,0.00014517217700317774,0.0001456169004060389,0.0001492678839653003,0.00014912333384644658,0.00015087515118757978,0.00014952774947582748,1.4266353936563327e-08
3700,199.04138521975173,0.013717997265817829,0.0001794796783258968,0.8237243022755001,0.01088290732002202,2.2222280749977074e-05,0.001735800723129146,1.4125060679355048e-08,5.337177870540614e-13,1.6020619126782034e-17,1.3865764460593492e-31,7.391315344191248e-27,3.8599754178403427e-22,2.065785937829326e-36,2.6318633876320334e-41,0.0231764683693393,0.02354064648702261,0.02384090658998663,0.02372595143251982,0.02374989666297339,2.432731589472496e-06,0.023585113092268618,0.00534254177033339,2.368198394932718e-05,1.165112509945278e-07,1.1404411408258206e-07,1.149886317945635e-07,1.132865449948855e-07,1.1356218742461085e-07,1.157068984755793e-07,1.3751230380002763e-05,1.1469352718849017e-07,1.1647042173318541e-07,1.1357386243692711e-07,1.1363434501361291e-07,5.799143585962703e-07,5.952943858558541e-07,5.812327585786493e-07,5.9201585999863e-07,1.627684874839933e-06,5.957588090289546e-07,5.962329233347008e-07,2.3231772433481254e-07,5.809725945176906e-07,5.976608965255524e-07,5.876086905792378e-07,5.933775845167525e-07,5.943065041360484e-07,5.91912151789308e-07,0.00012330352010188545,7.133207966247918e-05,1.936710442852616e-10,7.999848016858717,7.999845478758773,7.998895154952391,0.0049389572757659005,955.9777542366874,1646.1449617009039,21.999015695168197,7.979179357496601,7.999845735558259,728.5247172274098,7.976290119257457,7.975861498064836,7.999845133027063,7.999849707002398,8.000772501190689,7.976401907333992,7.999842841804843,7.976117820737448,7.976682009584042,0.0016281305660024625,1499.9978658154887,18.36902019664082,0.00015182822800101505,0.00015341210544736743,0.0001509029716815811,0.00015329234200857873,0.00014925675803082676,0.00015297646481202744,0.0001518045413446371,0.000154317428527511,0.00015491110826871063,0.00015055928342296766,0.00014918834336094175,0.00015391635735065274,0.00015484678155240064,0.00015148078256622404,1.570878969042637e-08
3800,199.00672796292542,0.014456317390446094,0.00019047024794519943,0.8377404680155741,0.011132011792045395,2.4852019424324974e-05,0.0018087314007761007,1.4407024166307202e-08,5.816968252007693e-13,1.7400163900215582e-17,1.608596508867689e-31,9.105882618600441e-27,4.473483689313492e-22,2.5563226187476496e-36,2.942848410809759e-41,0.023990189780990198,0.024333220537359663,0.02430815954892883,0.023786306077347958,0.024398878968626452,2.5694085244247967e-06,0.02390423543948973,0.005501982450679736,2.6111568893148587e-05,1.2000786029348005e-07,1.2195523200348822e-07,1.2064988370158996e-07,1.2452535541908011e-07,1.1890164291919023e-07,1.2010311508029956e-07,1.4374733582157706e-05,1.239620543741495e-07,1.2265705721650332e-07,1.1943896836552408e-07,1.204875370766669e-07,6.113534004304605e-07,6.03468618073194e-07,6.033500789285004e-07,6.120806511874548e-07,1.6801341771468258e-06,6.089322086218577e-07,5.995679819395363e-07,2.3972919714900833e-07,6.142576119820096e-07,5.958333795553291e-07,6.098667256017195e-07,6.061783848351261e-07,6.096331029183176e-07,6.138111088832947e-07,0.00012569780717820866,7.254958291419486e-05,2.0317544007489727e-10,7.9998458818796205,7.999843348727136,7.998884484632053,0.004993376402919875,956.0545793971503,1646.1007537949176,21.998994075005072,7.978787288534453,7.9998460175594905,727.8086996042748,7.975513867763949,7.975799236869049,7.999846007725701,7.999845201838675,8.00081103426222,7.975244593722188,7.999841221220735,7.975564094449277,7.975160277761703,0.0016651766715271043,1499.9977937353174,18.85755167478304,0.00015674070355275793,0.00015650773560248982,0.00015840766848220625,0.00015480219877171315,0.00015518865718194854,0.00015781071749399977,0.0001555474381697338,0.00015447171100810346,0.0001545655365719238,0.00015800335138427697,0.0001554985420522864,0.0001555593451245629,0.00015738230258609978,0.00015392039267279724,1.679687443398317e-08
