miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2
1400,5.070915617798905,5.045064491187277,94.92821876759255,9.999335064296176,10.0,0.0,200.0,0.0,0.0,0.0,0.10975580008629805,0.08326485656230972,0.0031053132149116884,0.0067420551362703165,0.0014509249885151334,0.0006752984042000462,99.97435601534855,100.00379747156055
1500,5.0825413462477265,5.045814093384629,94.9233713675171,9.999285154681864,10.0,0.0,200.0,0.0,0.0,0.0,0.11386413522290373,0.09002440753049698,0.0033639839261650727,0.007116417152874768,0.0015300589184804828,0.0007708857499315787,99.97248461591238,100.00414181035084
1600,5.083932665820287,5.0503795886703795,94.92074089177706,9.999236812707434,10.0,0.0,200.0,0.0,0.0,0.0,0.125637671839452,0.0943075504254339,0.003386365262824496,0.008119728060764306,0.001586347071866038,0.0007957668213490561,99.97014657718627,100.00433446680186
1700,5.0896860739949235,5.054713503846003,94.91697359468924,9.999122029716721,10.0,0.0,200.0,0.0,0.0,0.0,0.1342500603550054,0.10556806396023433,0.003572444538938747,0.008678091665247592,0.001717125294671432,0.0008209269238215367,99.96995784506352,100.0048675114171
1800,5.095017956673956,5.058356574411596,94.90803473468041,9.999103418463783,10.0,0.0,200.0,0.0,0.0,0.0,0.13743467232815917,0.11126805793019022,0.0038497832901523794,0.0090131298268107,0.0018234054608328109,0.0009136776020504089,99.967720687974,100.00515199057028
1900,5.099642511517959,5.060257600740589,94.90244538558785,9.999022593284412,10.0,0.0,200.0,0.0,0.0,0.0,0.15298720048310765,0.11796464888730486,0.004092029812661168,0.00938507662441479,0.0019442099623519981,0.0009206221727820642,99.96619769556581,100.00515317051226
2000,5.103624280624327,5.063325819709529,94.89632396720299,9.999026585481083,10.0,0.0,200.0,0.0,0.0,0.0,0.15298847375685384,0.11865968725974983,0.004474116070905565,0.010035182918691224,0.0020011988231253166,0.0009933444677020452,99.96272441708615,100.00535823056835
2100,5.114373057639734,5.065338671484084,94.89380679278827,9.998935963149204,10.0,0.0,200.0,0.0,0.0,0.0,0.16882507633110225,0.12586158431143177,0.004564739350862772,0.010571215413876293,0.002141463627710818,0.001036591207010103,99.96263446185493,100.00569919963705
2200,5.1187009321511345,5.069285462458067,94.89327336068769,9.998884205714505,10.0,0.0,200.0,0.0,0.0,0.0,0.17145827591018253,0.13400038376384502,0.004898232422019763,0.010969727341311663,0.002201528285985515,0.0011119908929305474,99.96093877963114,100.00589171519069
2300,5.124332467066585,5.070873008154334,94.88409695715065,9.998859163089211,10.0,0.0,200.0,0.0,0.0,0.0,0.18247752736824063,0.13911793369054998,0.005080920187465938,0.011392863255074711,0.002318082541923859,0.0011812621252299182,99.9590790602674,100.00618900156661
2400,5.124314943682929,5.074967318096477,94.87957140112103,9.998838372350034,10.0,0.0,200.0,0.0,0.0,0.0,0.18815993605445686,0.146510356657706,0.005409776762528337,0.012213940590081383,0.0023812139598162847,0.0012165518189197,99.95725055186944,100.00649805099411
2500,5.133410298490535,5.077149970204439,94.8732594169014,9.998735092307905,10.0,0.0,200.0,0.0,0.0,0.0,0.19785746773595353,0.1478189153972473,0.0054391119160735945,0.012292717649919946,0.0024952597199503026,0.0012298666974489192,99.95370101033124,100.0068982403423
2600,5.1375588111277,5.083394545461893,94.86864483685704,9.998695086042149,10.0,0.0,200.0,0.0,0.0,0.0,0.20615844923987178,0.15719520133965784,0.005846352864691017,0.012870693591738851,0.0025597636650486143,0.0013137052139037752,99.95230835144694,100.00720355514382
2700,5.139851437023515,5.083011742199759,94.8620003110976,9.998637350764776,10.0,0.0,200.0,0.0,0.0,0.0,0.2145155917962165,0.16288271329246443,0.006027630091209556,0.013264807323824502,0.0027308652835127973,0.0013351638042224103,99.94987039423997,100.00757610346425
2800,5.1465753882645515,5.087228926996858,94.85916212946832,9.998636969917705,10.0,0.0,200.0,0.0,0.0,0.0,0.2230422251588794,0.16520117681377877,0.006242035564709196,0.013863173480784028,0.0027543920156566817,0.0014419433868616259,99.94933364192266,100.00766338976828
2900,5.151236078206158,5.092024740582679,94.85785720632354,9.998591578960738,10.0,0.0,200.0,0.0,0.0,0.0,0.22304291635046125,0.17458926506410843,0.006365064265948655,0.014542503851301588,0.002941861837933958,0.0014278244556663773,99.94711888637815,100.00797403756081
3000,5.159415817621335,5.094773150565951,94.85408862700525,9.99850180008026,10.0,0.0,200.0,0.0,0.0,0.0,0.2356078253003855,0.18204728167255163,0.006639468724264438,0.014738289697806066,0.0029419782361871276,0.0015197517221901648,99.94567303250274,100.00824115667871
3100,5.159242708671172,5.096741982432629,94.84273378650832,9.998436487062913,10.0,0.0,200.0,0.0,0.0,0.0,0.24583511752061024,0.18676146887299896,0.006705412932356841,0.015082177694119502,0.00307634856659153,0.0015358110017077273,99.94344052016643,100.00832477182817
3200,5.1708951857734435,5.099624639254818,94.83820045164742,9.998413432176392,10.0,0.0,200.0,0.0,0.0,0.0,0.2556552819900706,0.19397707896502991,0.006904983739316685,0.016034284274893344,0.003255232441418898,0.0015954244551553288,99.9417370399252,100.00899020510303
3300,5.170475325899739,5.104227820998878,94.8332207392035,9.998402822545545,10.0,0.0,200.0,0.0,0.0,0.0,0.2564511987301819,0.19698292675470697,0.007333469883763594,0.016177940437282066,0.003284791692629452,0.0016507141319719928,99.93879357492206,100.00920015721962
3400,5.179087847752525,5.105948467043031,94.8300326729404,9.998342186156366,10.0,0.0,200.0,0.0,0.0,0.0,0.2684764763567678,0.20200597823153446,0.007656740752281931,0.016735285785218917,0.0033463617811182174,0.00173451499832186,99.93670924201936,100.00915677223028
3500,5.180482071259514,5.1113369639098,94.82327222725738,9.998241082600126,10.0,0.0,200.0,0.0,0.0,0.0,0.2779731471836666,0.20657058031746567,0.007576379214838782,0.01729746416501207,0.0034799574714534627,0.0017593283346241464,99.93608986754965,100.00941385267424
3600,5.188152461820003,5.112541346684716,94.82455477221959,9.998253387359588,10.0,0.0,200.0,0.0,0.0,0.0,0.28495226126221584,0.21666945761875284,0.007820363924313638,0.017451011404956376,0.0036715544839249063,0.0017846959409948471,99.93384567627027,100.00970718552892
3700,5.193227922987207,5.11355461654006,94.81767748073247,9.998201402105977,10.0,0.0,200.0,0.0,0.0,0.0,0.2907073472640244,0.2223284373803081,0.008276215261472477,0.018093083492613602,0.003768157113034491,0.001881661649967137,99.9313442802489,100.01028496265758
3800,5.202520196874583,5.120472309746361,94.81279833390055,9.998148087457418,10.0,0.0,200.0,0.0,0.0,0.0,0.29546665793532845,0.22955226008236468,0.008392112632154376,0.018981926714389547,0.0037996296170256733,0.001958474240038129,99.93151864621731,100.01031722791005
3900,5.207532227228899,5.123181344870428,94.80705340868536,9.998096056959705,10.0,0.0,200.0,0.0,0.0,0.0,0.3075169329310383,0.2309523651989956,0.008498491905680802,0.0191786630929865,0.0038493581262809065,0.001962116110737377,99.9278816037228,100.01075519379259
4000,5.206952505706043,5.12687567101779,94.80383467993977,9.998022168116375,10.0,0.0,200.0,0.0,0.0,0.0,0.3081879145722053,0.23769108186676127,0.008838334338177314,0.019837932813627952,0.0039949895856622826,0.00201797946515039,99.92769184029412,100.01095896728766
4100,5.2159596002985475,5.128989268874398,94.7987979412426,9.99794059002526,10.0,0.0,200.0,0.0,0.0,0.0,0.32523271444189805,0.24349195928982495,0.009093160087752747,0.02012696299894012,0.0040418559556533095,0.0020820056190465853,99.92553151816735,100.01135518405441
4200,5.2181040269648085,5.132599856370123,94.79471019110399,9.997946119312783,10.0,0.0,200.0,0.0,0.0,0.0,0.3307061354100894,0.24968263867510984,0.009379837704529128,0.02097728598382133,0.004250459083430147,0.002164682726628947,99.92419793145005,100.01141647028989
4300,5.226068142928481,5.132441254782295,94.78483820871539,9.997863116989217,10.0,0.0,200.0,0.0,0.0,0.0,0.33759827233101675,0.25904606085975995,0.009404361844974195,0.02125555464435751,0.0042823275574611465,0.002161920405146379,99.92212055613612,100.01175313584118
4400,5.229744125207225,5.134859615944954,94.78280116492935,9.997797958103583,10.0,0.0,200.0,0.0,0.0,0.0,0.3389246031592383,0.2631130811805317,0.009582653172883497,0.021551567238908425,0.004456961140552967,0.0022353816746564135,99.9188206322705,100.01213654255035
4500,5.237630373069428,5.1397428196013015,94.77692613778171,9.997757173024366,10.0,0.0,200.0,0.0,0.0,0.0,0.35071618696360735,0.26897739045153374,0.010027134526867935,0.022191557592093906,0.004520619547625516,0.0022492945786249624,99.91858199503135,100.01213870514025
4600,5.237792890961244,5.141905003600728,94.76962057597237,9.99771513807034,10.0,0.0,200.0,0.0,0.0,0.0,0.36339252894596313,0.2804509166836164,0.010297406432570495,0.022805900574300493,0.004555052862858528,0.002341483032645862,99.91652502005184,100.0125912421168
4700,5.241017125317061,5.146679024933684,94.77142006488367,9.997658832771112,10.0,0.0,200.0,0.0,0.0,0.0,0.3710963561644097,0.2812581259659974,0.010296571619561429,0.023498787165171377,0.004667460104217007,0.0024184174291134943,99.91502914239315,100.01284772248616
4800,5.251667166395447,5.1485817909772225,94.76006068993155,9.997658061334292,10.0,0.0,200.0,0.0,0.0,0.0,0.37546928592468815,0.28739801937763065,0.010589764993966543,0.024013238960847404,0.004761653336677358,0.0024735822566139777,99.91296904730135,100.01319231005691
4900,5.253104683907399,5.152088093853821,94.75917164435687,9.99761668572411,10.0,0.0,200.0,0.0,0.0,0.0,0.3823731616593322,0.2918034165966196,0.010978173419585898,0.02420410570620871,0.0048516423871621415,0.0025226219545790474,99.91156840370468,100.0133715429384
5000,5.260562515321004,5.156557674536706,94.75482986636821,9.997541333905083,10.0,0.0,200.0,0.0,0.0,0.0,0.39709492336695373,0.3040478520834573,0.011220050663998641,0.025098139906581437,0.004974517143792091,0.0025719870507721833,99.9082657307726,100.01370573384426
