miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
3800,332.10930314041417,839.513305487647,3.133117278386958e-11,1.9885218417649594e-09,0.015123044826535271,1.745348970752252,1.6211971443970467e-08,3.335979961021851e-06,0.17373051302001408,7.410806337631061,0.0001987498925720251,0.09668840277533435,34.787854628097115,107.27777451039049,0.0001465612168325623,0.000784610422662025,1.092257807515438e-12,1.0890106485199497e-11,0.46123679082040003,115.44544061218835,8.656938662781872e-22,2.6430498885255525e-19,18.39738908220584,46.981723335505336,0.013087061647451074,0.0016795637378434903,0.0021975736228166585,0.0005427267106598076,0.0006265137928901869,1.4035670890282315e-09,5.562684319962392e-10,7.680864880135204e-05,3.5458584523844894e-10,6.2667202521033344e-12,4.277803790293963e-10,6.5712470389411e-11,2.9480271065428273e-11,12.299967827980982,4720.999998171688,4.165452622565297e-12,3.31287626513701e-05,4.1912312277045766e-10,2.7338621673556025e-18,1.827198856229781e-06,4.699382531953459e-06,3.159712798935305e-11,0.9999999998921247,8.0704598836869e-11,3.628853117382936e-11,3.725202840588948e-13,57360.34297214549,363.99999991527477,1.431089906931969e-13,8.519193354533659e-08
3900,333.72063271324964,839.6397437247504,3.5296724468407474e-11,2.587998976613782e-09,0.001782009907909352,1.7527687631705964,1.840280158228736e-08,3.5723232287034647e-06,0.20173615099456357,7.445933046509674,0.0005244026966542251,0.09693086277309726,35.68807738619558,107.90105696939219,0.00015956380776005965,0.0008493102166443301,1.4923733430644716e-12,1.3591732973627416e-11,0.3732744013519025,115.41483683703693,7.013112225923752e-22,3.8712233462903534e-19,18.98957892000728,47.21768921274682,0.013057741343456376,0.0017626536648476913,0.002221693823020508,0.0005553242817832564,0.0006537364205719477,1.5412365753610177e-09,6.95793651507131e-10,8.414909595716861e-05,3.96987433346106e-10,8.109540707476478e-12,5.288960162743561e-10,8.387488334567975e-11,4.040238561195594e-11,12.299963554922185,4720.999998063779,6.173038198676009e-12,3.454688884453825e-05,4.77128421684033e-10,2.2967839109490247e-18,2.00080280768788e-06,5.091166781016662e-06,4.1340380197598393e-11,0.9999999998380438,1.1474540796785372e-10,4.567719065991224e-11,4.815931757012721e-13,58680.93631337257,363.99999990777445,1.7687114392851154e-13,9.348725667988019e-08
4000,333.4778242613077,840.755974640074,4.322737666212777e-11,3.2056771757517438e-09,0.00884858723825741,1.740975168463436,1.982487143044442e-08,3.9732006490780105e-06,0.19085992981148542,7.454816032013957,0.0002797437817686268,0.09627942861565623,35.359879328403665,107.21662101213538,0.00016705033366974412,0.0008928717783588662,1.829678610743793e-12,1.7074641281906118e-11,1.3314036444793143,115.37558451455008,1.4117628726543889e-21,3.943332086636196e-19,18.425474302303993,47.05077823788807,0.01292305349134285,0.0017427847277387758,0.0022753014401043882,0.0005523243684242825,0.0006663381969073932,1.646270580966661e-09,8.622084102390013e-10,8.819700162224742e-05,5.189823616264157e-10,9.301756799303225e-12,6.362427102174734e-10,9.505104367103467e-11,5.676211571181448e-11,12.299961772878538,4720.999997890994,7.540596956483979e-12,3.915952263700011e-05,5.347446350348915e-10,4.1614023356861456e-18,2.0929906221444905e-06,5.373754225650396e-06,5.100902699610897e-11,0.999999999795204,1.3896760179497634e-10,4.9517938783426745e-11,6.37106980684589e-13,57488.64917454172,363.99999990029005,1.901054399742164e-13,1.0015789253685255e-07
4100,330.0012328660779,837.0397010562114,5.5192563695127146e-11,3.752120710656813e-09,0.01456936989836773,1.7375452597650387,2.1525337568736237e-08,4.280224920358225e-06,0.1672787500965979,7.444740946497484,0.00010828894904562204,0.09673534671222021,34.530004923627324,107.1064930123399,0.00017776713001790983,0.0009442091177581432,2.222058404550674e-12,1.903894677864719e-11,0.6047725213902698,115.98410025847105,2.1285571262955432e-21,7.317125130284116e-19,18.489265410249025,47.12509846063425,0.012815633966592016,0.0017870370513482438,0.0023214800249480518,0.0005701726176430423,0.0006823309235743816,1.7890553419096047e-09,1.0348033170246765e-09,9.441822499770659e-05,5.832386606649705e-10,1.2016494734925054e-11,7.212753304360428e-10,1.1015107900408685e-10,7.149723138540456e-11,12.299958160846822,4720.999997654372,9.007459052059917e-12,4.295380206427549e-05,6.017374696800259e-10,5.629624703678459e-18,2.3399440796693175e-06,5.7937023074676224e-06,6.777101239791591e-11,0.9999999997622239,1.8087167533900486e-10,6.42902393064952e-11,7.558224714197095e-13,58128.232853923495,363.9999998934871,2.350624204975229e-13,1.0633018516975608e-07
4200,335.34397247738747,833.3087988499126,7.120767662165348e-11,4.442049335794058e-09,0.003038036320497855,1.7512351426331205,2.330589231323033e-08,4.818394554605382e-06,0.14277563064553575,7.396827470338433,0.0012783607676919205,0.09664177372844167,34.50800191090312,108.14532521561809,0.00017927289938216728,0.000960793966480611,2.7939478095594874e-12,2.47005509976495e-11,0.4917711451674341,115.27727085463191,3.5641659408560836e-21,8.284446312405271e-19,18.62491601070178,46.966041220455104,0.012797519003378159,0.0018295999166700178,0.0023679930005181464,0.0005797101849902759,0.0007044065729321992,1.9111969756708787e-09,1.1463214744923726e-09,0.00010045349176862937,7.121850073792784e-10,1.3903630339779349e-11,8.838199626577089e-10,1.3635729390442836e-10,1.012911332445883e-10,12.299953150342981,4720.999997469735,1.1332002078337335e-11,4.486979819212851e-05,6.890246340089385e-10,8.971914877275295e-18,2.5769209488497676e-06,6.004835613111947e-06,7.706044590104922e-11,0.9999999996971818,2.1595608791600158e-10,8.370922968313458e-11,9.615697087918848e-13,57740.213072169194,363.9999998793728,3.0271116127555034e-13,1.1579047908416834e-07
4300,330.09884170768817,836.538417747847,8.144435125632756e-11,5.35050686864448e-09,0.005990651735130758,1.7397479010214387,2.641044569122504e-08,5.296081648252455e-06,0.1841845233506439,7.470429733322491,0.0011821847873740984,0.0960065072716537,34.45292504967703,108.4194573389006,0.0001932826354140433,0.0010389493126399703,3.4972595718146035e-12,3.1009540150495435e-11,0.8399352310152154,115.493896625013,6.0805600453544525e-21,1.2575504912902055e-18,18.403706668868377,47.25372132382377,0.012690316329291136,0.0018748739575891692,0.002420643355223412,0.0005840040908498839,0.0007212957733823476,2.058739709494735e-09,1.3556854265591067e-09,0.00010950275021828011,8.93188854855388e-10,1.6579012996382e-11,9.70604815880749e-10,1.5668303005597914e-10,1.2727168424272915e-10,12.299951467561067,4720.999997226985,1.3470664193997808e-11,5.0182096229889476e-05,7.500311989902659e-10,1.2467692908316298e-17,2.7700099929066285e-06,6.342549748705239e-06,9.166593060175558e-11,0.9999999996304407,2.6775506121090523e-10,1.0571542244908934e-10,1.1884795598982316e-12,57421.41481861959,363.99999987025893,3.8022929107221904e-13,1.2571270701081683e-07
4400,335.0493327091824,834.0387373806025,9.686560112886811e-11,6.486655967805729e-09,0.018221582186150397,1.730506245613327,2.8693091086083998e-08,5.700301353334168e-06,0.205116459771006,7.41151530204622,0.00046048958697815506,0.09631241302481393,34.883326013147226,107.43316212960602,0.00020148571224923092,0.0010633651280903332,4.383415947525861e-12,3.7725671063613224e-11,0.9449990768016071,115.08031564861943,8.18218269917417e-21,1.9276189077823798e-18,18.843454537848324,47.198763968785705,0.012621511588646502,0.0019079668858932248,0.002462691730536668,0.0005888636103764153,0.0007216490342686655,2.179461203699208e-09,1.6065089575843685e-09,0.00011315042920617588,1.0119162008420213e-09,1.985260761425831e-11,1.1418094142191338e-09,1.8574747893427063e-10,1.5591389523458448e-10,12.299946212468605,4720.999997052842,1.705895923177856e-11,5.407852616110962e-05,8.794442595783741e-10,1.7742974855355897e-17,2.8888937909523332e-06,6.577317015425118e-06,1.1398369479128246e-10,0.9999999995504293,3.1727856242437136e-10,1.2239551621403808e-10,1.566459625628748e-12,57616.801727276346,363.99999986343204,4.571242899864265e-13,1.3657060444114435e-07
4500,333.5725753721983,844.9684235751116,1.1653566790553086e-10,7.572441047861357e-09,0.00788961316871805,1.7474331225602306,3.088936461695884e-08,6.222491597002318e-06,0.2079236786995037,7.472555847374013,0.0014235204632076434,0.09645893470503177,35.16599804249103,108.21887059438765,0.00021520204131982723,0.0011236451905171953,5.195559221616075e-12,4.635282793880496e-11,0.8531295290914609,115.16726278432566,1.186100567065363e-20,2.6156496004823067e-18,18.4256471889651,47.10188275452645,0.012403520493597543,0.0019448703955573753,0.002496286707978766,0.0006134428555491156,0.0007469604400926884,2.3516654043960346e-09,1.830023569432587e-09,0.00012263554365743822,1.2256757116698377e-09,2.4026880352101375e-11,1.3534307099447594e-09,2.192354612069024e-10,1.9840479207830509e-10,12.299943029569281,4720.999996784801,2.0440003687350187e-11,5.6893445988730436e-05,9.576656009158754e-10,2.4266115471989976e-17,3.2088920728054592e-06,6.965484978241831e-06,1.3550066849511014e-10,0.9999999994552717,3.91501096515716e-10,1.5582175960381644e-10,1.9082117098727897e-12,58477.220046464194,363.99999985186474,5.635346128869014e-13,1.4674330747830241e-07
4600,332.7702281164887,839.293935986214,1.4172510530163593e-10,9.404650431580472e-09,0.0057756629070902345,1.7426769779585876,3.4391789930289434e-08,6.772895597014198e-06,0.1911461681480916,7.455703089417896,0.0011323968141747735,0.0956736745063787,35.34302504757878,107.49418076456283,0.00022450790589103196,0.001195288340671577,6.486877087396339e-12,5.813195008700493e-11,1.3153875141126758,114.5427839689614,1.817493578922081e-20,3.742957214896348e-18,18.912032562400558,47.02644915711691,0.01232670677241429,0.0019473051286400707,0.0025719098008167,0.000625249168637954,0.0007554050303900335,2.4521775991748672e-09,2.207181088749827e-09,0.00012912847931209872,1.4404601652681188e-09,2.8851979408933594e-11,1.605991372102693e-09,2.547559478642797e-10,2.413557141289342e-10,12.29993942987688,4720.999996543372,2.501518879465818e-11,6.187430044208927e-05,1.0771251354376246e-09,3.2819651961604057e-17,3.3722596324280926e-06,7.1603651579503386e-06,1.6334875445207592e-10,0.9999999993440408,4.755274583183223e-10,1.872546852988702e-10,2.310718057348187e-12,57416.085544668305,363.9999998395656,6.862624744381842e-13,1.568734910668822e-07
4700,333.1171848724625,843.9776135445555,1.708536083207512e-10,1.1039104747947877e-08,0.015018388629019514,1.745616584468146,3.6948926903831475e-08,7.293185871646253e-06,0.1266008725123696,7.423264358465282,0.0008327341127767539,0.09541863479489796,34.976873315257826,106.98286615180386,0.00023295757396643119,0.0012459444750328036,7.97285694095284e-12,6.932432975262809e-11,0.015531772798120125,114.56040805923715,2.4879878233939965e-20,5.343294535269014e-18,18.698981325552317,46.97200845488202,0.0121871921063306,0.0020106587489451583,0.002562342908918089,0.0006344289717727118,0.000783447385358188,2.651999667605498e-09,2.5161121824059447e-09,0.0001363841566111997,1.6957354719431685e-09,3.409324658099878e-11,1.8409365565850974e-09,2.838648887087565e-10,3.079337368202037e-10,12.299933113910914,4720.999996361049,2.960254675814914e-11,6.718256652462746e-05,1.1960701014366833e-09,4.4079402700853166e-17,3.6261717898190175e-06,7.722288096337112e-06,1.9754200980584759e-10,0.999999999197656,5.597830289303706e-10,2.252613919598281e-10,2.758819800979793e-12,58393.59119557284,363.9999998311259,8.421911380907739e-13,1.6966606309617505e-07
4800,332.1272750307639,839.2850818362396,1.9865068403406887e-10,1.2771418660156101e-08,0.01921196001332352,1.7340161793923832,3.933108280177731e-08,8.012281187209141e-06,0.1516888069687391,7.4247444358994255,0.0012162208788965394,0.0962806992769601,34.49817568743018,108.20389931240562,0.0002451102175495565,0.0013145611914076594,9.589668412662492e-12,8.615532084151534e-11,0.9892950390745985,115.96074352684121,3.457335076286725e-20,7.49722929906812e-18,18.87322452158333,47.558366889764834,0.012138604749556694,0.0020103060181563266,0.002638832730021457,0.0006344089501395008,0.0007965864624669017,2.844250176051909e-09,2.919326099940345e-09,0.0001434045606419871,2.036224974054729e-09,4.00929882025687e-11,2.1307267329190905e-09,3.3351272299760223e-10,3.744365111460776e-10,12.29992830652757,4720.999996126008,3.6311534992754004e-11,7.05504782642455e-05,1.3606739625662589e-09,5.904145658793785e-17,3.943597348929779e-06,7.985834844153368e-06,2.3121821343357137e-10,0.9999999990410012,6.652757155586584e-10,2.741678427691316e-10,3.409532812154095e-12,58425.98048259665,363.99999981754434,1.0247277880484031e-12,1.8041131973296543e-07
4900,335.31849099890394,842.5529208995099,2.3552610784194384e-10,1.5260627996422067e-08,0.012085639385684356,1.748656091057453,4.318071626103585e-08,8.602142743856142e-06,0.2193478670114072,7.478823462006551,0.00043454436914348133,0.0952504758789079,35.05772508909151,107.76125328388079,0.000251109753884534,0.0013336869824058092,1.1787827073391089e-11,1.0211174263706541e-10,1.4574515728435964,114.77276534648743,4.807467596219756e-20,1.0177017187938646e-17,18.67000600542726,47.07812837264979,0.012001838509010822,0.002045980758991662,0.0026495601998478987,0.0006480247869790948,0.0008138795055110074,2.9628929405143986e-09,3.26447992388255e-09,0.00015197152241758886,2.3607649412690995e-09,4.7111152954694115e-11,2.4353586942652037e-09,3.76229013585967e-10,4.667596552082136e-10,12.299924309760788,4720.999995826944,4.2964138439015774e-11,7.566754286208046e-05,1.4887174728913905e-09,8.022451282402074e-17,4.210904583949862e-06,8.348508217267165e-06,2.728131256969321e-10,0.9999999988737683,7.971884788331461e-10,3.192784193334545e-10,4.1496217019167475e-12,57639.65356369845,363.9999998034803,1.2045877037707183e-12,1.9348791315832636e-07
5000,335.19401303274935,832.5011831371015,2.779309477982378e-10,1.8008183402749e-08,0.012781255794469239,1.7528674856911537,4.609970977081815e-08,9.216089849019197e-06,0.1803890284671986,7.383419439372815,0.0012277248204516501,0.09614562900252706,34.75401614445439,106.94351404731304,0.0002665915753316317,0.0014197606899312594,1.413703387925266e-11,1.2410558609778696e-10,1.063561545981882,115.76657738592816,6.577151124170753e-20,1.4020195574697588e-17,18.748179030988126,47.440458535947855,0.011910658103240407,0.00211099129026179,0.0027055565653378646,0.0006507873643884923,0.0008330686580062238,3.1779989702925636e-09,3.79812154829752e-09,0.00015989134038064506,2.76287699361595e-09,5.4837352197453813e-11,2.7643176638622044e-09,4.352276354895451e-10,5.70003383524147e-10,12.299918082292097,4720.999995558474,5.16126711233423e-11,7.994636394800118e-05,1.675901325446611e-09,1.0736078787708221e-16,4.454480175125169e-06,8.547962797185309e-06,3.2239743626043537e-10,0.9999999986501616,9.626225905262104e-10,3.860318537411024e-10,4.983831592915673e-12,58667.60700333519,363.9999997883878,1.4513764654797988e-12,2.0733485010901434e-07
