miliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
2300,333.4568541574714,844.3761419881116,1.793725146320883e-12,1.4639148199338306e-10,0.017329470012727145,1.7378242630184078,2.635339377403505e-09,4.4373242595180814e-07,0.1215065237844026,7.44738204526903,0.00035691064299883576,0.09727267156380555,35.77167100513645,107.13657309103425,4.866317641453277e-05,0.00025891875318416555,6.665729497848952e-14,-1.0367292799467069e-13,0.2595339012955583,114.56322137895255,-3.6788391566202584e-22,-4.122141508236334e-20,18.378382254466814,47.15859458364279,0.014947968869704065,0.0011462762958884536,0.001390644469981179,0.00035574546778644763,0.00035042625864295946,2.881665183199497e-10,-2.1097188247328033e-11,1.7996306903217204e-05,9.05768054527711e-12,4.494771189264675e-14,-1.8655230820137053e-11,3.198062046882433e-12,-8.189106164323348e-13,12.299993984586578,4720.999999667301,-3.5690265600847774e-13,4.6233218357692245e-06,1.6786540113794585e-11,-4.459837028063343e-19,3.187076683000469e-07,1.5172809262013716e-06,3.7413415550196134e-12,0.9999999999877662,9.645239689181145e-12,-3.4936880327901466e-12,-4.0230742858802665e-14,58924.18315419616,363.9999999847229,-9.478376003414804e-16,1.7143734283096952e-08
2400,338.4849960099863,839.3565838929649,4.5320815170692146e-13,1.4602940310127222e-10,0.005456165027302361,1.7441246381277455,2.3317760421880153e-09,3.9201962678043737e-07,0.16391257240548399,7.462702101590516,0.0006665960250166884,0.0977458359929982,35.43353080959932,107.14022055434934,5.448698577443552e-05,0.00028907715377640036,-1.4693326971916195e-13,-1.1827420962806538e-13,0.19642635762122285,114.69688796306228,5.017709679250721e-22,9.347333397298292e-20,18.9357815730876,47.42971902039275,0.014781387587918254,0.0011733263284572043,0.0014625234017605494,0.0003631008011418874,0.00035503396856865083,2.851677990437881e-10,2.442086223920344e-11,2.233645277117413e-05,3.0340576567181446e-11,-1.0737819009543874e-13,2.916252066421988e-11,-9.94108091748244e-13,6.0351976612165144e-12,12.299992742972252,4720.999999654936,-4.721957543398339e-15,6.873976500087051e-06,2.5500545951838877e-11,7.685047693735809e-19,3.125668008706945e-07,1.5902920679337678e-06,1.705726462100361e-13,0.9999999999949105,8.781198535745555e-12,9.583963565545737e-13,-1.7747951525530464e-14,57391.75286142757,363.9999999808773,-1.0711415100035357e-14,1.85296332371479e-08
2500,332.18778393730275,841.4589819129543,-2.392969583748136e-13,-1.2762361889916804e-11,0.0006784051622748775,1.7378396125223823,3.2699563931237603e-09,7.279420110728737e-07,0.18873521430393378,7.418672294349536,0.0009333715633622771,0.097857051281202,34.93273040992537,107.6431125221667,5.3262262150513915e-05,0.000283358482602772,5.062255096429766e-14,5.5897865670398187e-14,0.7563026383485695,114.98406879729727,-1.3881736288911713e-23,1.156941527447511e-19,18.63150742269803,47.33124443066437,0.014715618518133614,0.0012365791340090333,0.001481744188395413,0.00038662310908813143,0.0003774530009074815,3.311890708013694e-10,1.1078930312419964e-11,2.512417322341226e-05,1.1849399465362483e-11,-2.890034213137013e-13,4.7837521436941366e-11,-7.564744836727557e-13,-2.151361016693947e-12,12.299992422956944,4720.9999996011275,2.1192464083690063e-13,8.531100340377475e-06,2.3637474023100383e-11,5.534407858633361e-19,4.362480024549893e-07,1.7507510374373508e-06,-1.6668271624542232e-12,0.9999999999937864,7.488301245533974e-12,-1.078588456943058e-12,5.604317816119301e-14,58698.32419431998,363.99999998177975,-1.2883447195936193e-14,2.2418109336598946e-08
2600,329.8917486361774,840.8954952871017,-1.9893374188024694e-12,1.7013938874269006e-11,0.0007072899153510795,1.745669030589701,3.770169133292076e-09,7.278158166633157e-07,0.16510149090676213,7.442907215810322,0.0010361964842841007,0.09682809960241846,35.8696271939764,107.53871737687746,6.507167465222948e-05,0.00032389439200166445,-1.1583299314342481e-14,-4.875971443754478e-13,0.23836859831416013,114.40993763064313,5.353486539961347e-23,1.0605109308013648e-19,18.903480477363384,47.47536451696317,0.014618948727201325,0.0012558970353584043,0.0015623933287584912,0.0003944282467100996,0.0004109805258164921,4.265804103747284e-10,7.344742054434192e-11,2.7898814699740656e-05,1.8947196318851114e-11,-2.2239606023706294e-13,2.4096828901154222e-11,4.735421844069343e-12,1.9517014308271856e-12,12.299990114260623,4720.999999465508,-2.6104123465131525e-13,8.293288830463813e-06,6.244385830763763e-11,8.525602976050727e-19,4.756603222123201e-07,2.0313080505073877e-06,4.275784163648572e-12,0.9999999999960671,4.7199552599780625e-12,-2.2470928152712573e-12,3.4291382052741134e-14,58301.901761894354,363.99999997534815,1.901333860592272e-14,2.2729007656965256e-08
2700,339.4365303520506,835.7350786447402,1.828235422661916e-12,2.7026476835869696e-10,0.016870684900167188,1.7298729789776086,3.5923520809689148e-09,7.552918745752437e-07,0.1877638433056997,7.468403704204276,0.0002838460848650504,0.09740017555603905,35.191233780851064,107.99334042735411,6.94553830379478e-05,0.00037658672011281426,9.178363176431029e-14,-3.459682798006574e-13,1.5707136978488405,114.99480071618366,-5.374077815713479e-22,9.408008695539929e-20,19.00244638068782,47.47040634277903,0.014427323232144807,0.0012775459692337453,0.0016521326267196264,0.0004003843441305746,0.00042333969375467904,4.4992422180642154e-10,3.6863859314501605e-11,2.8803711078118366e-05,1.6772475185493173e-11,4.383038093071612e-13,2.7602279337469816e-11,9.467004944709888e-12,7.446699169936543e-13,12.299990192344842,4720.999999428959,-3.8712331663581543e-13,8.959708338498503e-06,5.164067819315669e-11,1.9028967252363064e-19,5.303983189335244e-07,2.311485028937347e-06,-2.495973919227045e-13,1.0000000000094502,3.5195058325359985e-12,3.774922189924557e-13,6.302820010473509e-14,57603.05785610468,363.9999999720608,-6.032536257498237e-15,2.49655438501523e-08
2800,339.5513411883874,840.936109278062,4.55866854253059e-12,1.1397191728006095e-10,0.01453925129755898,1.7508226852386541,4.4334940607972806e-09,9.5615469217084e-07,0.11749442562434999,7.480459045843289,0.0013480911210708981,0.09724209827405009,34.53548096925554,107.17134141361132,7.338273046719102e-05,0.00041436987153338663,1.1475708980518782e-13,8.232333863684715e-13,1.2485416414061632,115.82029961842373,-6.992564451752923e-23,-1.1137768055320074e-19,18.638416817057152,47.02284968717068,0.014240621152826238,0.0013315689275971174,0.001691781902221656,0.0004170269680381936,0.00044289669990930155,5.045891331440022e-10,4.1487138225390244e-11,3.3736458349923774e-05,-4.950157945180476e-12,8.852305521609419e-13,5.704507402671462e-11,7.080200505804142e-12,2.000350420824625e-12,12.299987639857829,4720.99999932772,2.8916310542761675e-13,1.203338914996148e-05,7.05727719227432e-11,6.591859947297185e-19,6.784684342987881e-07,2.3381162928799943e-06,3.5175776080924407e-13,1.0000000000061666,1.0142613732670881e-11,6.041768455614027e-12,-9.693135336049859e-15,58034.3412781675,363.9999999714793,3.08773833005761e-15,2.9394253850550218e-08
2900,340.3807585922108,836.6840201711275,4.2226074205465004e-12,7.475910256662825e-11,0.0027195144503693912,1.7314653338218993,6.082873510162575e-09,1.1011431083076938e-06,0.2179943640728301,7.469836319223554,0.0006319298899950597,0.09718985457446017,35.78959847505377,108.27973489888818,8.037901732743945e-05,0.00043753522043370457,2.1864461131436998e-13,9.917459158335913e-13,1.2218000561636355,114.89027070670453,-1.6721701905737263e-22,-1.1403287890078117e-19,18.930106977623932,46.97688042613634,0.014223565164516307,0.0013649215820924208,0.0016820759333047066,0.000432143651161079,0.0004585365137919107,5.61300525959035e-10,6.855138848436419e-11,3.673988057532944e-05,3.737231220451389e-11,6.524644994258234e-13,7.304535751513612e-11,9.095538534258704e-12,-1.0797268485041574e-12,12.299987457765539,4720.999999258346,2.3400812025466143e-13,1.3220543825506612e-05,8.95624089669763e-11,-5.089340679259104e-19,6.65145348965635e-07,2.665972786444634e-06,4.928207309326253e-13,1.0000000000013776,1.8054136306664103e-12,4.553252912115668e-12,-1.7579639577444568e-14,57357.91814631662,363.99999996787824,5.4639897415453666e-15,3.3371827940819754e-08
3000,333.7962202797527,837.8505423152934,4.5150999734457006e-12,1.5379458755846335e-10,0.004833802911834057,1.750284326048934,6.05765798850296e-09,1.2353591799194976e-06,0.15662702997105754,7.429663760392136,0.0010453511960060427,0.09643583825599812,34.43463997648314,107.16053377644425,8.777759655665895e-05,0.0004491579391796735,2.7087666446563334e-14,1.962610485478622e-12,0.31964764979067284,114.60935669670725,-3.40519032018676e-22,2.522593178181284e-20,18.64080971524838,47.20021734455056,0.014162022883035974,0.0013883875065920038,0.0017771834014023893,0.00043581613842437087,0.0004830361809837033,7.134749819623375e-10,1.3017730212573496e-10,4.2085475966859826e-05,8.031857568137672e-11,1.4127006952129075e-12,7.06542505937652e-11,1.7432213739699577e-11,4.871439331246359e-12,12.299984816349552,4720.999999216113,6.370400455803023e-13,1.4399766718422715e-05,1.309857028111211e-10,-6.15735336049749e-19,8.616981342834462e-07,2.933274915390064e-06,8.377231028322595e-13,0.9999999999853124,1.1202182046374027e-11,2.3223661399834257e-12,4.786664473041531e-14,57484.46296085565,363.9999999649746,-1.523264687465652e-15,3.650302560531054e-08
3100,330.6532131679496,833.6589925399626,5.491620109330751e-12,3.010057158890655e-10,0.009666109594770338,1.7398395877886927,7.343398873007984e-09,1.5222778006721109e-06,0.21977373126460592,7.391094513364519,0.00015754670889063646,0.09688998010596601,34.57693376307727,107.02014593637914,9.6266305678059e-05,0.0005077207937329877,5.771751065036842e-14,2.1166087789862107e-12,0.5616879893526836,114.48625707654514,3.1232390508356793e-23,8.646767905477449e-20,18.75044212985344,47.63301832498862,0.01389199936546072,0.0014350832912873159,0.0018132294279803952,0.0004524780638512108,0.0005043947518272742,7.847771776247924e-10,1.580637798399299e-10,4.399580834333828e-05,3.5296623824243e-11,1.6950444511319332e-12,8.83310921584296e-11,1.6276075979174065e-11,-1.3061765521686362e-12,12.299983281941486,4720.999999057565,6.896165215050104e-13,1.657289027743296e-05,1.3014444540661754e-10,-6.970798972629542e-20,8.432473119629308e-07,3.11161334368303e-06,4.512647614655219e-12,0.9999999999701579,1.2142419028013963e-11,7.96431493517555e-12,1.0381288106761277e-14,58473.35599951783,363.9999999574658,1.2137829307492011e-14,4.3523014261560336e-08
3200,332.81977739624494,833.2125528143317,8.213682510866177e-12,3.5201170466891553e-10,-0.001900658407856309,1.7374272058993792,8.217937923515745e-09,1.5695051316257056e-06,0.1208227660678918,7.471849591166921,0.0009467716686404709,0.09680180751230154,35.75482662708119,106.99719659805872,9.692564814009097e-05,0.000530110061858625,4.3531544315810724e-14,6.020307849473908e-13,0.2585028902202833,115.57132855080026,-1.2535108947313561e-23,9.036648256105679e-20,19.03361912958429,47.039706422220554,0.013902905879117532,0.0015064226876152149,0.0018676754084912383,0.0004629493669824232,0.000505899555522952,8.404680587319006e-10,1.769283825154808e-10,4.8069459721031164e-05,7.073499975360287e-11,1.245546407618735e-12,1.5378718799775746e-10,1.8192758074591335e-11,7.672249628137057e-12,12.299982237454314,4720.999998982567,4.101228879907722e-13,1.7427979855757447e-05,1.415008373994639e-10,-9.123009273141478e-19,9.470527907530505e-07,3.191796490991112e-06,1.0198671443845141e-11,0.9999999999813517,2.0742883192189736e-11,1.0037262000177441e-11,5.072361726034062e-14,57891.334412897544,363.999999955004,1.9248457565954694e-14,4.606947982044611e-08
3300,334.1632242547322,843.848285611401,9.928188525582072e-12,6.10651421361565e-10,0.009416314720988252,1.7498669895450658,9.22337955072046e-09,1.8475783361745848e-06,0.1511593445654683,7.394015436953477,0.0006316415702703713,0.09668165780920415,35.24938354453763,107.28393126114676,0.000109252591690756,0.000591714502344885,4.0053551059119386e-13,1.6181102916114883e-12,0.46168602200826303,115.11403024197936,-3.096279000458702e-22,9.55803158861599e-20,18.609761475583415,47.3406433629765,0.013665237563089438,0.0015390037177242875,0.0019429160982316455,0.0004869862195384881,0.0005233870323861398,9.420304658870555e-10,2.1660342003827307e-10,5.282458625109368e-05,1.1493490815320179e-10,1.9638127324569846e-12,1.3232189681302623e-10,1.9515751707086625e-11,1.228284898233044e-11,12.2999791284773,4720.999998816258,1.1432086694653555e-12,1.9926713015904788e-05,1.7729561120929642e-10,-3.524199108461942e-19,1.057080398659928e-06,3.5495643768074674e-06,8.968440947813778e-12,0.9999999999642885,2.2547153450049203e-11,6.1561388412295544e-12,1.1072353114030711e-13,58254.95689107073,363.9999999474642,5.094917297912012e-14,5.465510340885147e-08
3400,335.08269654758067,838.6107874453206,1.1624973539608352e-11,5.828040641125063e-10,0.0016421080317406897,1.7307523382187477,1.1074023247635018e-08,2.1802895061555753e-06,0.16632926367791784,7.436188652406935,0.00030893454287042176,0.09628987286029972,34.47387324638302,108.2359815406372,0.00011863364082985709,0.0006341478956089665,2.1366491267536477e-13,3.3198495418405902e-12,1.4260092311118049,115.37933450921409,6.854617461467616e-22,-6.216871746114233e-20,18.401426385666507,47.41930727415807,0.01353418781415296,0.0015899525622690524,0.0019557208436295744,0.00048179785735400307,0.000557163536885009,1.0049129626524634e-09,2.6054158283500746e-10,5.6827254857928655e-05,1.6699608888049474e-10,3.088513026246661e-12,1.821526737180171e-10,2.7123729997069458e-11,8.75070579932668e-12,12.299977106132246,4720.999998797486,2.163897663503054e-12,2.1298981267579702e-05,2.398296564660033e-10,-3.484009391338108e-19,1.300351548505854e-06,3.8652537139762506e-06,1.0323923794833535e-11,0.9999999999643933,2.597414692943927e-11,1.1955638374498577e-11,1.44781775197931e-13,57656.33545801199,363.9999999431775,6.18212532470818e-14,6.067566996491246e-08
3500,330.0445291557912,842.5592529854164,1.5341349633148833e-11,8.085670083166101e-10,0.018456662356063205,1.7443762661980229,1.1337568470720482e-08,2.2636528301526614e-06,0.15537840938169667,7.4649229622728965,0.0005846670431473645,0.09724656948580374,35.86670690038066,107.87362093768962,0.0001242432770231064,0.000667293590461482,6.167470748289924e-13,3.462422668893685e-12,1.062726784764696,115.99486043105352,6.3131697836811625e-22,1.304231844220297e-19,18.873464557926155,47.339799606082785,0.013580763476393304,0.0016215380435888578,0.001989851552648968,0.0005007628259906266,0.0005776654645213919,1.061599272786415e-09,3.2146927583769915e-10,6.034807409964574e-05,1.8213512221252583e-10,3.676118540869481e-12,2.3137737069782598e-10,3.888693555865713e-11,1.1074376672728469e-11,12.299975224329536,4720.999998603357,2.368428400014691e-12,2.563001990116153e-05,2.6074066931501035e-10,6.508590691688554e-21,1.3286677144969691e-06,4.072695064795043e-06,1.5853803935559045e-11,0.9999999999492387,4.035165068151633e-11,1.9039062484080742e-11,1.5125046292768817e-13,58158.427711043834,363.99999993489433,4.744028879478589e-14,6.707838938058562e-08
3600,332.59347158992625,835.1574078476034,2.1073481543636034e-11,1.4274098660425096e-09,0.01541192704539147,1.7324976738971583,1.2758001735720453e-08,2.576441708574329e-06,0.1467230606840499,7.399353701959685,0.0005173324040514044,0.09616999083855407,35.53737638902904,107.85891370579678,0.00012808504532045453,0.0006934450268525025,6.699819371715448e-13,6.026313219356827e-12,0.35988305851505104,115.54081785958189,-2.5351716187017195e-22,1.0837653008136216e-19,18.62727700019749,47.22233018402552,0.01341082986835615,0.0016549830992652352,0.0021088034275794907,0.0005170066809512108,0.0005903918299972572,1.2117736861412448e-09,4.069166638721837e-10,6.777441776902401e-05,2.2264973813668787e-10,4.298171431479275e-12,3.0600170238821245e-10,4.7072390760636913e-11,1.502970913241886e-11,12.299973650377709,4720.999998512767,2.559680110988296e-12,2.804561747998398e-05,3.13293331274705e-10,1.000863738475267e-18,1.5168191833857569e-06,4.1665668222066246e-06,1.7807845150954618e-11,0.9999999999115536,6.058739292317731e-11,1.8561542577496936e-11,1.8034782570234272e-13,58096.49754413213,363.9999999321163,8.690809701028906e-14,7.159553178306e-08
3700,337.37547731927793,836.5412252951768,2.1439683599173353e-11,1.5506727495283923e-09,0.0016582756575760742,1.750584341603794,1.4370037334059747e-08,3.0640203762970854e-06,0.18849869745079828,7.436257840237115,0.0013246233451864944,0.09666396923720355,35.08811155035522,108.27250999171218,0.00013705060884657095,0.0007483427571881123,7.483279582455191e-13,8.913424247979263e-12,1.433441307890506,115.6887310458409,1.1267083968687757e-21,1.5492797786699845e-19,18.514130200677965,47.54040346780606,0.013301779506367482,0.0016779721158245258,0.0021440921640652395,0.0005199847168696777,0.0006156726865998817,1.2773396391263952e-09,4.919030308651722e-10,7.24797167264398e-05,2.7789317482997436e-10,4.975827922110311e-12,3.5066393357739944e-10,5.2403156175106705e-11,2.803630795300075e-11,12.299970892586018,4720.999998303051,3.719867097837151e-12,3.023072425417088e-05,3.4783745924094807e-10,1.163527089650106e-18,1.6293724549482433e-06,4.635989392047887e-06,2.558520989598081e-11,0.9999999999119096,6.151879530610128e-11,2.5940635351215474e-11,3.2353354192420894e-13,57740.91015541213,363.99999992241777,8.673919896970934e-14,7.838950398127339e-08
3800,332.62074820981366,843.6907835319976,3.1287701981573015e-11,2.150711479499412e-09,0.017315441109737015,1.745289619485242,1.661382353290015e-08,3.3478639442954318e-06,0.1648309643544975,7.404473446311368,0.0001724739198515837,0.09614838862210578,34.7070667318555,107.72451683122198,0.00014321559285087435,0.0007736425083464475,1.2277041249548208e-12,8.890103109418396e-12,0.885533876912012,114.66099571346103,1.2491341056204766e-21,6.202895486697959e-20,18.83407221507211,47.27531039471475,0.013144065479757841,0.0017014145952488412,0.002161418546306692,0.0005361704224928426,0.0006257257785910927,1.408960479433931e-09,5.622962010163119e-10,7.735905698743188e-05,3.0316703198245673e-10,5.773004801439874e-12,4.060940976500918e-10,6.261664228936384e-11,3.173217486836654e-11,12.29996629547847,4720.999998250049,4.448165124963612e-12,3.170581612217791e-05,4.1192628475953326e-10,9.89855142442963e-19,1.8000050132477235e-06,4.91925060606549e-06,3.232388769918242e-11,0.9999999998667847,9.078134436181826e-11,3.7304616791653424e-11,3.5274666414460003e-13,57552.87325642541,363.9999999136329,1.39984117883729e-13,8.415765145979876e-08
3900,340.17901996209173,838.9637271674877,3.6945862949678864e-11,2.372581772737254e-09,0.018543822222730412,1.7457156307420583,1.8191860718203925e-08,3.703903706827623e-06,0.2058411862508182,7.44282452489153,0.0013174935694647747,0.09602839108525107,35.02167348119635,107.14524069170868,0.00015454774120973933,0.000815329648273091,1.3805362649669866e-12,1.1349834020864745e-11,0.7322891428296111,114.94646398408321,7.462785151237515e-22,1.4365396353974372e-19,18.972119924986238,47.31849905522563,0.013005229306147618,0.001757114066435445,0.0021894948490617217,0.000543641317984432,0.0006381322985487916,1.495565640218668e-09,7.253857717032723e-10,8.275089233425563e-05,4.3113136029518235e-10,7.1160038417813586e-12,5.329017245844267e-10,7.798866014786073e-11,4.7079348104798606e-11,12.299965470923118,4720.999998082506,5.716664902358576e-12,3.5386743928966284e-05,4.686946722029357e-10,3.617075841651898e-18,2.0015487640470697e-06,4.985587097642457e-06,4.5056126303539364e-11,0.9999999998383872,1.0533091323553716e-10,4.1600302288822806e-11,5.252641962470036e-13,57638.01110784666,363.99999990566846,1.6094655995559756e-13,9.019412028620059e-08
4000,338.4608501381283,839.203705843656,4.5829798565805043e-11,3.1570989440394116e-09,-0.0009625360636295061,1.7391996640287248,1.965855414594007e-08,4.0284914522813026e-06,0.1910551162180233,7.433731460306701,0.0006618011605052608,0.09673647131076146,34.63915631380688,107.52114799594564,0.0001649551617821271,0.0008778167945668395,1.6518899906506511e-12,1.5227393173910006e-11,0.2880168913192517,115.94904957039755,1.9441157989330827e-21,4.299705996291513e-19,18.73726812057352,47.58782401632562,0.01293640618649231,0.0017474116235429561,0.002232998094757807,0.000565533986914996,0.0006582160777214605,1.6499403175687526e-09,8.645859113882761e-10,8.971200608836595e-05,5.29922225858453e-10,9.828386291233211e-12,6.266929576207222e-10,9.35873797475877e-11,5.7878115305353635e-11,12.299959967921545,4720.999997905026,6.679005862783934e-12,3.8262437154120934e-05,5.405480943854613e-10,3.930272750376526e-18,2.157432830663298e-06,5.384235420112066e-06,5.264647801053958e-11,0.9999999998142642,1.416827387832082e-10,5.773939996245085e-11,6.791910397119017e-13,58319.60213793342,363.9999998998297,1.913249071669784e-13,1.002311015936025e-07
4100,339.95033794280135,839.578591925924,5.8135536047690026e-11,3.876103071353094e-09,0.008760421450148223,1.7516267139321706,2.2319175535504757e-08,4.277780597313538e-06,0.12987392486929444,7.396979670604292,0.0013172987542734516,0.09618258577156233,34.477853069374284,107.48591322934936,0.0001723733328909552,0.0009407975718768892,2.105123027057771e-12,2.055918198556902e-11,0.6836531833741976,115.85531814049546,2.145813845214217e-21,5.454864184647538e-19,18.559178682515878,47.34321713799202,0.012924537811628894,0.001800099465765388,0.002317443066433953,0.0005764661445470618,0.0006788470628448873,1.7480751040036054e-09,9.822581250586422e-10,9.47092621278258e-05,6.204610422334969e-10,1.0967684389930801e-11,6.965153954512805e-10,1.173579560110785e-10,7.252093119246948e-11,12.299958840296837,4720.99999763108,9.384654150960771e-12,4.288793253087871e-05,5.905241974166159e-10,5.078161742825846e-18,2.3801409832537757e-06,5.622050673653456e-06,6.737573090464483e-11,0.9999999997705518,1.700892342231256e-10,6.91089940951844e-11,7.512566113759168e-13,58612.27014468326,363.9999998894225,2.409692372707398e-13,1.0871279903246178e-07
4200,334.52642621627666,838.4195684124688,7.14553484381794e-11,4.542910612666682e-09,0.004805006652936398,1.7464979657293074,2.3400315715591687e-08,4.786339372340955e-06,0.17721480909179924,7.468570084619439,0.0002999160622554522,0.0956304089549053,34.8792454211456,107.016658533505,0.000185119780150245,0.0009841943166082905,2.790367056019068e-12,2.5983008785462655e-11,1.5802755316657286,114.53097526541335,3.652421878162539e-21,9.576632991991538e-19,18.791197558195666,47.197644317920314,0.012802814730390162,0.0018137206451099151,0.002345350943833901,0.0005716784398024508,0.0006849239579856113,1.8818609917565735e-09,1.1316075276807073e-09,0.00010057293861086038,7.285543732594988e-10,1.4260106361924546e-11,8.253272400570644e-10,1.3955595489231595e-10,1.0075668794984643e-10,12.299953440061394,4720.999997520679,1.0760857199432892e-11,4.469102972541664e-05,6.995558117266564e-10,9.033399336064396e-18,2.461486415374196e-06,6.1200900168103025e-06,7.656044565140488e-11,0.9999999997096637,2.1410243375305227e-10,8.543655691160574e-11,9.50376139319855e-13,58052.43823587114,363.9999998829254,2.982614181370406e-13,1.1598519624285758e-07
4300,330.1229048255771,838.6003790782468,8.568588376903276e-11,5.267040072419859e-09,0.009577482324940899,1.7361159445747312,2.5997614694531407e-08,5.1587126747564515e-06,0.16942860437220722,7.461952713035952,0.0002852676245906765,0.09558457575543004,34.60983288789704,107.64003286097785,0.0001936466982473658,0.00101691455366403,3.474417249733471e-12,2.981937119249299e-11,1.1428600738673262,115.72702436633209,6.509823511206588e-21,1.3931201529563385e-18,18.615612939289193,47.44278360603068,0.012625938482124644,0.0018804955652662343,0.0024162872333064528,0.0005862848079312304,0.0007214331664573563,2.0279508293097393e-09,1.3784345028808773e-09,0.00010707715120311819,8.705652822725965e-10,1.7002687692151245e-11,1.015141198580655e-09,1.52492256634402e-10,1.2529667512383248e-10,12.299951490884165,4720.999997242448,1.3053385532022403e-11,4.8224727138783373e-05,7.477757213186042e-10,1.1767293366055426e-17,2.7273967931235707e-06,6.287321162320524e-06,9.453271899868314e-11,0.9999999996275752,2.717567744118582e-10,1.0086923043526934e-10,1.203425719821965e-12,58728.62307286661,363.9999998715846,3.7585394906838725e-13,1.3019517169236449e-07
4400,331.41015650670636,843.2510006354689,9.687685326733669e-11,6.585045521196011e-09,0.0031961289053624537,1.737668608349044,2.7950274982191675e-08,5.720128699801035e-06,0.20065175775344926,7.446871384315575,0.00039667727151979597,0.09652316116384826,35.45329583923083,108.13357325257788,0.00020225583305557922,0.0010666347680551105,4.309114284994423e-12,3.888979176900014e-11,0.08733853660194002,114.46110225760137,8.056162613707833e-21,1.9278817250811286e-18,18.942352499082123,47.40064184455217,0.012455520248308522,0.0018686105737906133,0.0024666258531547375,0.000602125982995491,0.0007278284540646031,2.1939303286137343e-09,1.6216715953218883e-09,0.00011537532936587344,1.0462728410311482e-09,1.982955912949116e-11,1.1958081162173915e-09,1.8946259539251805e-10,1.5819721714612884e-10,12.299947509236995,4720.999997122149,1.6389321232870927e-11,5.42067146815399e-05,8.540362772520079e-10,1.6348777577574623e-17,2.9335776714560647e-06,6.583671502389745e-06,1.1343997593031603e-10,0.9999999995539409,3.123840767987363e-10,1.2494333016081824e-10,1.498039382541781e-12,58603.64263387784,363.9999998623061,4.638441034082422e-13,1.3954748582711805e-07
4500,340.6781841957123,838.3906873418756,1.1974950028794397e-10,7.906612958141594e-09,0.020043170665180608,1.7533376582773426,3.142803840809867e-08,6.2802261041252595e-06,0.12842990838866217,7.403577421499927,0.00042239914657668363,0.09561685792035368,35.47298142551847,107.2331059772484,0.0002085082646859044,0.001116799964436275,5.297413656321546e-12,4.800576603831175e-11,1.3368034600568128,115.84002873847028,1.2674966545139886e-20,2.7574633648370843e-18,18.45128552890436,47.134827071860144,0.012450836623814306,0.001935259880030234,0.002460092959585138,0.0006097262636069136,0.0007401443802445445,2.3213510437369486e-09,1.829127902964717e-09,0.00012237125314588403,1.2383077510866621e-09,2.391058750616265e-11,1.3604851220113646e-09,2.1205502170828348e-10,2.027724688859343e-10,12.299942551477823,4720.999996820135,2.0505571201310595e-11,5.793372216275792e-05,9.818826212927675e-10,2.4337467502039475e-17,3.156120491520965e-06,7.029233128792399e-06,1.3550466439142957e-10,0.9999999994668113,3.889284433960042e-10,1.5734141479341913e-10,1.8923357116187206e-12,58936.87022968609,363.9999998517331,5.892982822412665e-13,1.4771260268862908e-07
4600,330.4747836930796,840.088478126498,1.435692763331603e-10,9.15907141865755e-09,0.005748647117792998,1.7491941536761748,3.3894762402678315e-08,6.6686809397268675e-06,0.18519090799168383,7.444291657657799,0.00045185000537425546,0.09637394866142172,35.88804109391634,107.45241017072959,0.00022477270138209225,0.0011616232782445677,6.585001519578012e-12,5.734891442922638e-11,0.25087859952406244,115.19875312349623,1.748735088245518e-20,3.710901093971967e-18,18.7381489928368,47.579274623162526,0.012282196053761588,0.0019456399506442977,0.0025289298324231847,0.0006111738486294635,0.0007568205743594338,2.5157931069109276e-09,2.1226818624920094e-09,0.00012805636844947043,1.455336828279869e-09,2.854159344161874e-11,1.5584546967794639e-09,2.483386563149978e-10,2.4161628552451955e-10,12.29993817915202,4720.999996553922,2.441776029701052e-11,6.160587673855693e-05,1.1012492017308763e-09,3.3377137062503366e-17,3.461049513321021e-06,7.40084434283304e-06,1.6603936708003332e-10,0.9999999993475452,4.695411264471761e-10,1.9045483078776957e-10,2.3144122109895994e-12,57361.653849695314,363.9999998417452,7.010586371071891e-13,1.6104708747675059e-07
