milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
1000,333.3022223773659,835.3201325926224,1.4574631303134576e-12,-1.0416530187511421e-11,0.00302794894290843,1.7465286609125426,4.910797677851961e-10,-1.6214423165848864e-08,0.20658563067171215,7.482322016562703,0.0006125472653115809,0.09853723693956012,35.01663951930481,107.70150065642024,5.188239961211357e-06,4.1296296007128225e-05,-1.340980044460279e-13,-5.859677920716557e-14,0.5323087416436405,115.61121040351517,-6.02846207194496e-22,4.8131506150208725e-20,18.91054326799084,47.35143572245815,0.016775328812438487,0.0005451492418830234,0.0006683527838458302,0.00018172297092834713,0.00011042843419564021,5.8095596180349946e-11,4.097973748302778e-11,1.9394181268364983e-07,2.7486069971496623e-11,-1.463761979064819e-13,2.822489532906506e-12,-2.57817243992597e-12,2.4199056542778015e-12,12.299999042042895,4721.000000009078,1.4026446876181495e-13,1.2676146529254465e-06,1.8520478574475778e-11,-2.8538184786875704e-19,9.551318342041802e-09,1.2251995516507466e-07,2.556786874335079e-12,1.0000000000082334,-3.024651805096635e-12,-1.1462079254293148e-12,1.9066526646603572e-14,58559.501421136505,364.0000000002821,-7.952384445285775e-15,1.0192335318870019e-09
1100,331.9983561626364,838.4202600808118,2.116069115429873e-12,1.2114912501116668e-10,0.006275001586657691,1.7461546151494514,-3.2362079962604417e-10,7.972692316775762e-08,0.20283940926921307,7.429494032673922,0.0007658829308925166,0.09891467292024705,34.430812029148406,107.41656505810829,7.67765454421052e-06,2.3640241396725462e-05,1.0040395768066129e-13,-7.733677758204781e-13,0.6136117900596164,114.70084665463098,2.428820402378051e-22,6.68577997197266e-20,18.906192758785846,47.0126623442462,0.01660798032927333,0.000592121258177048,0.0006925809373587784,0.00018777226089896826,0.0001202405852737051,6.114861974866232e-11,-4.127251262966655e-11,8.312071213838837e-07,-3.197516128954727e-11,-5.385334644082796e-13,-8.048340497187884e-12,3.3565703462715106e-13,-1.1484278254079203e-12,12.300000335588798,4720.999999962569,-3.7830198306244895e-13,6.419635338288051e-07,1.2271520664765299e-11,6.187458530919331e-19,8.316523550343682e-08,3.3671387756554403e-07,2.54255583038945e-12,1.0000000000062779,4.865222957397821e-12,-3.048674620352868e-12,1.0665602674325332e-14,58961.24126459258,363.99999999693415,-3.994010100212589e-15,-1.615517631477763e-09
1200,334.9692074580972,839.9328098317297,5.948104162181058e-13,-1.1240273633859171e-10,0.019298261309594368,1.7450366707736706,4.048078028572725e-10,-5.6808136570509624e-08,0.20458245347586482,7.418728483823884,0.0012592515945662624,0.09773527467661157,35.49050307208478,107.63071650824214,1.2275412304095837e-05,4.882675712197163e-05,-3.211340030076934e-14,3.4625543013781944e-13,0.6883336667537722,115.64501836638533,2.6520372747702333e-22,-6.220876418246651e-20,18.42739252092413,47.545915510873634,0.016475111111193857,0.0006565396941954643,0.0007755944737163651,0.0002122514418922711,0.00012919621148218066,-7.369585221609863e-12,-2.007039518866139e-11,2.2175642270603144e-06,-2.937506455273379e-11,7.23072872891088e-14,1.419599871145118e-11,1.5068465526691553e-12,-3.6256112177454393e-12,12.29999872620523,4720.999999909362,8.075718675591098e-14,5.743260919319888e-07,-2.4429485675947162e-12,8.881385756184956e-19,9.108171457493475e-08,1.8221000150953414e-07,-2.244160187696338e-12,0.999999999989014,-4.930696140208482e-13,5.411164995952261e-13,4.868183430987076e-14,57675.85633826457,363.99999999638317,1.430093083672424e-14,-9.131295371415344e-10
1300,331.00329811244774,833.6160075809107,9.026345546224164e-13,-3.7756410904367876e-11,0.012216100280904038,1.7380895200725675,-1.0675361164288965e-11,2.6612196723452008e-08,0.13291648957426494,7.406518411727913,0.0009382645698584869,0.09751525514147522,35.26524193269615,107.71335131696536,9.159604215934069e-06,4.967702591812796e-05,-1.2080881099266317e-13,-1.1220672935235746e-12,0.14042378458856397,115.94724608891421,2.531728378825869e-22,-8.1473122483585e-20,18.404501716591597,47.092884440119775,0.01631522609608215,0.0007413087168682864,0.0008034299749264985,0.00021397594426348734,0.00014853208397934767,6.877358277121954e-11,1.2424780736613034e-13,5.206073835051846e-06,-2.0586593862275083e-12,6.428388035260853e-13,2.0937604614146605e-11,-1.5377254794473198e-12,2.9635057578080552e-12,12.299999215539424,4720.9999999395695,-1.2961358119068954e-13,-3.0677309805178283e-07,1.9931207572431044e-11,-2.751883824455375e-19,7.635714890878407e-08,3.601943397707818e-07,-2.2904849228545073e-12,1.000000000001685,9.667209907685217e-13,-4.2263867289756565e-12,-2.8806655175418013e-15,57701.855548439766,363.9999999960754,-8.494300219967664e-15,3.333133494657932e-09
1400,331.32904732045677,842.4488217337658,3.1003791589091105e-12,2.104600597503672e-11,0.002468864238552277,1.7350448771336493,-1.122990017692073e-10,1.57655345873142e-07,0.14204320793340675,7.397715056700786,0.0006590908201015743,0.09787133141666335,35.02518898560456,107.54045591459212,1.4843233922013282e-05,8.683573626498236e-05,-1.3829566393209851e-13,-5.670973392148162e-13,0.33033181911418935,114.91499963130636,-1.6909037751346165e-22,-1.2428188130289044e-19,18.550921378636662,47.31904806946787,0.01613017392634989,0.0007717649799138351,0.000850434979192123,0.00023263188319888462,0.00017067886127993835,6.95672208938249e-11,-1.882594860979428e-11,2.5647519915933834e-06,7.702280407441725e-12,-2.8863973966217215e-14,7.97100928046914e-12,1.8443437222607303e-12,-4.102231153966276e-12,12.299999399427636,4720.999999970982,8.829622649828427e-14,1.864558436695125e-06,-1.6968533832878129e-12,-2.5823005721457094e-19,1.0513188512167019e-07,3.2156044241925875e-07,-3.0266174471104614e-12,0.9999999999892831,-1.8631574474114526e-12,-2.8225363343029143e-12,-4.636382226039271e-15,59009.55165923202,363.99999999721734,7.344064082340174e-15,2.9608219837880453e-09
1500,337.06920510687377,837.8731255032963,-6.392606058265164e-13,3.490830626187259e-11,-0.0031051251577845686,1.7418892963523909,6.46162790524191e-10,-1.3523876236646139e-08,0.16613315853660773,7.423228497584454,0.0005480733167909571,0.09823217402689043,35.83155369096408,107.93988683033956,1.5177054956156375e-05,7.952548577479303e-05,-9.108572277793446e-14,8.691755169576339e-13,0.3517114048086811,115.63714480026775,-2.186073672045493e-22,-7.429767697884459e-20,18.462791011964693,47.503592831173954,0.016028774341550648,0.0008051530612046909,0.0009608933925612768,0.000259496627394696,0.00017803327501656404,5.765370300128327e-11,-1.881661465647173e-11,5.74502166479676e-06,5.679235912712373e-12,5.721820556979708e-14,-1.0806189834107554e-11,-1.0380509006715401e-12,-5.748729509303594e-12,12.29999913760171,4720.9999999234515,-4.835626319319259e-13,1.9458079614450604e-06,-5.4286287950660835e-12,8.544473296534241e-19,4.225120594960971e-08,5.517227048797076e-07,-2.63003257495674e-12,1.0000000000062421,-2.7989981025777656e-12,8.443963538163912e-14,-9.00636614629216e-15,58610.26140888607,363.9999999986062,-4.235181956535663e-15,5.5458112892050365e-09
1600,339.5832040755917,842.5323125419055,2.231834667058834e-12,1.0037557000076035e-11,0.005862640016375062,1.7333186428211245,2.937336511085338e-10,-2.5432783676670224e-08,0.14234248312411374,7.382328461626988,0.0014194177810028844,0.09844175297863506,35.46712621805515,107.74498797753529,2.1787279937205256e-05,0.00011044123203893916,1.3840652342999494e-13,3.1918299753990364e-13,0.17659219362562917,114.87451976312414,2.994652974575566e-22,-4.299939811506863e-20,18.74834663266694,47.14089773210434,0.01585439658595135,0.0008743869875806491,0.0010243378208715363,0.00025757992107882,0.0002108066702084171,8.571119021161318e-11,1.2975729728445433e-11,6.025313210388972e-06,2.7602826696149187e-11,8.181612366778173e-15,2.6168919611003725e-12,6.587835036988969e-13,1.5597666579845424e-12,12.299997528183656,4720.9999999043475,-5.737093182792411e-13,7.040695657263644e-07,7.544658765040848e-12,8.720416977694521e-19,1.4265664551820485e-07,7.092460456628948e-07,-2.1194094270400893e-12,0.9999999999962607,9.067914655886599e-12,-2.0173502052175724e-13,-3.307123258103171e-14,58396.39843805268,363.9999999970936,1.0912121066026204e-14,3.980870745247752e-09
1700,335.1663609785149,841.0696199624007,5.207009419821932e-13,-1.2489567458144058e-10,0.004036402289549336,1.72942455615375,9.667626202069397e-10,1.731336115277356e-07,0.15949244823778272,7.409780962842363,0.0013532688605857705,0.09742607839230363,35.463162391974166,107.59375213488352,2.337779855434428e-05,0.00011412971163734499,-9.815671121430728e-14,1.3793345214052341e-12,0.39058124752789974,115.32998385929942,-2.5433073247809833e-22,4.085169527785847e-20,18.48580916229564,47.190845140675464,0.015816243544599755,0.0009226039770758356,0.001095679359784208,0.0002743868063815897,0.0002259258358523475,6.393589389161689e-11,-2.5125079112849883e-11,5.2269801498315e-06,2.5564426882039337e-11,-1.1188915971421756e-13,-1.6330793529957634e-11,5.030560097071935e-12,3.4738516506345387e-12,12.299997659141212,4720.999999837407,-4.539514978851631e-13,1.7838531096661313e-06,6.642643764260873e-12,7.123241182867225e-19,7.031653439327411e-08,7.194833146456518e-07,-1.8672319744199144e-12,1.0000000000024822,5.064224329675669e-12,3.4702888120557267e-12,3.487993613289908e-16,58612.798809994754,363.99999999608895,9.367839255194052e-15,7.0983893041531516e-09
1800,330.3810965232826,844.4544969922113,1.0302764375829688e-12,-1.3040956373907634e-10,0.01106176276661371,1.7387930309732038,1.0800344097105336e-09,1.8669826089163115e-07,0.18334704159658077,7.461517034926529,0.0009031271111750213,0.09801270098764174,35.830974706280955,107.45386232703628,2.252648621370052e-05,0.0001582507551320839,-5.6117456614891e-14,-4.700444887258738e-13,0.3199246652833681,114.74596297102833,-4.153990417248746e-22,-1.17067761637692e-19,18.47964943191287,47.43137294426979,0.0156832457204387,0.0009604434329716,0.0011058334237629254,0.00029823392337288723,0.00023436979743751563,8.79494453604752e-11,3.1733740307721856e-13,6.282948442567502e-06,3.5244458016346107e-12,3.939633353364285e-13,-1.7236602232403763e-11,-8.358110722298883e-13,-3.5328242339125245e-12,12.299997807647433,4720.999999868727,-4.0927378677779473e-13,1.6239042093591294e-06,1.226549061842235e-11,3.564514345239581e-19,1.7078418776401468e-07,7.823374391454195e-07,-3.104582092896382e-12,0.9999999999853014,6.655488369935721e-12,2.285775162360665e-12,3.6833544845099435e-14,58989.515827929565,363.99999999360057,2.6300212735348213e-15,4.612942438472301e-09
1900,331.6258883648988,834.9488887461838,-1.620536332886727e-12,1.7134968566122706e-10,0.00247836115338986,1.7316003650430283,8.66051897366678e-10,1.9703165306538732e-07,0.20101076113921162,7.446415605758076,0.0006966093136873514,0.09793125310550072,34.51377163456399,106.92044391670858,2.5732979766827314e-05,0.00016305974511418112,-4.858844943462668e-14,3.369145682433871e-13,0.9386673888081752,115.60211221919867,4.7453256269117216e-23,-5.0368213873201144e-20,18.794166223198154,47.26874859546036,0.01539982597917603,0.0010089992287907257,0.0011614521178817563,0.0003150641474387884,0.00027708004105682935,1.279676696528831e-10,4.581529734081585e-11,7.826039724435852e-06,1.9830292665541868e-11,5.224410330169958e-14,1.7134303774633054e-12,-8.708125576335383e-13,3.012597813844333e-12,12.29999692909106,4720.99999986747,4.857597538109568e-13,1.8057259439959182e-06,8.347633322829824e-12,4.86033672006214e-19,1.1061564546239984e-07,8.715287724833045e-07,-2.046229507014968e-13,0.999999999995742,9.850875618940282e-12,6.180039303302878e-13,2.4068192642390905e-15,57696.387814772344,363.99999999390985,-8.898132217922897e-15,5.107840781769019e-09
2000,336.97490953349205,834.4401464149862,2.97096533079534e-12,2.0793954697624623e-10,0.001748671246376802,1.7446989530744283,4.953130383042052e-10,3.48847736337859e-07,0.1968799811145617,7.438506429186092,0.000682421359239855,0.09770256561361988,34.73186799470502,107.38682111508896,3.4271398728446654e-05,0.00019199047843708293,1.422646535054576e-13,-2.2414381762550723e-13,0.4507570061388457,115.26691214764205,-2.5799041740492353e-22,-5.952920630469641e-20,18.896608458059415,47.215870830606335,0.015382278537639174,0.0010072234027613852,0.001254890055209644,0.0003204679671617489,0.0002907508117399252,2.031221167387801e-10,-3.592073317978419e-11,9.862077968216718e-06,-1.4090701190045184e-11,3.216946735996904e-13,-1.0920583385546804e-11,1.8542016392458108e-12,-3.1834161517205966e-12,12.299997376472104,4720.999999833358,-5.109250843418374e-13,4.297418069802498e-06,3.282583162239769e-11,3.1653799243812106e-19,2.2144259646876862e-07,1.0099921639903227e-06,3.796616154909721e-12,0.9999999999924175,-2.871272727480207e-12,-2.335311182416581e-13,-5.442106857655126e-14,57469.58724638625,363.9999999907985,7.929153419196522e-15,9.952725387549736e-09
2100,340.6241063544753,837.2617664292181,-2.461313516002684e-12,9.0320125621211e-11,0.011778670972510863,1.7321689450324358,1.9356238051337537e-09,3.4424899241327973e-07,0.18586385061532984,7.439653855078755,0.0005815259259877237,0.09694092687367545,34.73258153467385,108.32705442518953,3.2970620553197964e-05,0.00018530321051600233,4.3967098914252946e-14,3.6404611233830934e-13,0.8158665626259585,114.45786852082131,4.005420727836743e-23,-1.0010063767071071e-19,19.00311904444271,47.21197689219616,0.01523425358762254,0.001062495614082882,0.0013058829477892826,0.00034024236804864363,0.0002985861806741378,2.32862710218046e-10,-3.838963327236552e-11,1.3452017097380517e-05,1.0715171816843831e-11,-8.261047470990024e-16,3.0911608768030327e-11,4.205238833952086e-12,2.60200033303818e-12,12.299995322083797,4720.999999760564,4.497610656349887e-13,3.0075905427281777e-06,2.857170487607413e-11,-5.02727607078044e-19,1.807294073931531e-07,1.323501396663224e-06,2.2251887657079464e-12,1.000000000012741,7.059646396933746e-12,1.6303974548682198e-12,-4.97309277251007e-15,58017.227902873696,363.99999998719215,-8.005054152279481e-15,1.1666812290926036e-08
2200,332.47095196797767,834.0810311865092,3.0208889930650764e-12,-1.6454865665191892e-10,0.011473136603312402,1.743508207949147,1.4704355804025833e-09,3.535810922379256e-07,0.14978314692797817,7.401833039601001,0.0006046324855709693,0.09702477819974768,35.641433878917866,108.36463997803077,4.2967552314202596e-05,0.0002138815626277652,-3.984866812777918e-14,1.7800188535556572e-13,0.0016544949164938316,115.33418952023848,9.584403748540495e-23,3.636070688489999e-22,18.841516284647646,47.56327823629088,0.014991301088925374,0.0010978692600163613,0.0013457430808992278,0.00035563599392492466,0.0003373703518946947,2.0009435281208892e-10,-2.8982560326448038e-11,1.715085402800853e-05,4.6620330787725606e-12,-6.408468301293633e-14,3.987404797880181e-11,8.976417778751009e-13,-4.4812401077475744e-12,12.299994004558247,4720.999999699207,2.3243461016990273e-13,5.922575140587522e-06,6.746847495282142e-12,3.467014153568935e-19,2.0823511651970766e-07,1.237947111182074e-06,4.2806744731793967e-13,0.999999999991242,6.079622346138989e-12,2.9086060916651014e-12,-5.0036405168285814e-14,58449.59116701686,363.9999999871762,1.7178865472911534e-14,1.0701462083983584e-08
