miliseconds,ADAMTS4_mRNA,cFos,cFos_mRNA,cJun,cJun_mRNA,DUSP16,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,Matriptase,MKP1,MMP1_mRNA,MMP3_mRNA,MMP13_mRNA,p38,p38_P,PP4,proMMP1,proMMP3,proMMP13,PTPRT,SOCS3,SOCS3_mRNA,STAT3_cyt,STAT3_P_cyt,TIMP1_mRNA,TIMP3_mRNA,TRAF6,TRAF6_PP4,ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,Aggrecan,Aggrecan_Collagen2,AggFrag,ColFrag,Collagen2,IL1,MMP1,MMP1_TIMP1,MMP1_TIMP3,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP13,MMP13_TIMP1,MMP13_TIMP3,OSM,TIMP1,TIMP3,IL1_IL1R,IL1_IL1Ra,IL1_IL1R_IRAK2,IL1R,IL1Ra,OSM_OSMR,OSM_OSMRa,OSMR_SOCS3,OSMR,OSMRa,cFos_cJun,cFos_P,cJun_P,cJun_dimer,SP1,SP1_TIMP1_DNA,STAT3_nuc,STAT3_P_nuc,TIMP1_DNA
2800,-1.8575710721825252e-20,1.3676675391536409e-11,3.515722509914904e-08,99.99999999943702,5.0,-9.33948050262548e-19,99.98007664397281,1.714736604436506e-05,9.712721316679708e-26,99.99608555834702,0.003813284772521901,99.99999987272784,1.3007921361123164e-07,99.99779967548255,-3.893029075964052e-21,-7.16472527321314e-19,-4.526079697245797e-19,-5.2994424216724117e-20,99.99999988386959,1.3046986324273098e-07,-3.9347917304332366e-20,-2.1171270625987706e-23,-6.203520342316959e-24,-2.5394410549962033e-25,6.724406340064128e-11,2.2594851442120518e-12,4.2458387196894615e-09,99.99817095785448,0.0018236266404668038,20.00000000005056,20.000000000023075,99.9999833342749,-6.796404628906093e-19,1.2962129867579153e-25,3.2475719394725754e-28,-3.097666075551199e-26,0.0,100000.0,9.206090750685014e-28,4.8112330395326955e-67,-6.544057904614472e-28,97.21867318259042,-1.0965564869383766e-30,3.169569497043073e-35,1.1556755743042074e-36,-1.6580179237536036e-27,-4.6356174693331143e-32,8.416858756883436e-34,1.6120578167899483e-58,-9.332157867408316e-63,1.3503933214728697e-64,997.073655016609,200.0,200.01093238169724,2.715309694341849,0.0,0.018318036108343306,97.31408853293422,0.0,2.7761481587543533,0.0,1.3946064829686318e-13,97.18283685959871,0.0,1.199834275644637e-37,1.0950097688262048e-25,8.047989139230291e-10,-9.641677138157172e-15,-1.0503129493299868e-42,-2.2270547614589657e-48,6.810460932693388e-14,1.1456111671767381e-06,2.0
2900,-2.1706426255961398e-20,1.90141448851221e-11,4.162679103121514e-08,99.9999999991644,5.0,-6.589573618720669e-19,99.97930385195546,2.024933897814e-05,-3.3165340693652093e-25,99.99586424295894,0.004323241359996023,99.9999998536943,1.2846164210893376e-07,99.99770116701153,-2.311829533012426e-21,-5.685558858594922e-19,-1.2041721005969712e-18,-9.828706309180501e-20,99.99999984931829,1.3699819989146742e-07,-3.795403064124297e-20,-5.120604377617613e-23,-7.360201899078322e-24,-6.648876786343936e-25,8.546611446914844e-11,2.5244036215255293e-12,4.552301945784487e-09,99.99805870753939,0.0020045305389645874,20.000000000067306,20.000000000040234,99.99997895687599,-8.460537188672369e-19,-4.953777080655983e-24,-7.021183772992411e-28,1.0043447781203313e-26,0.0,100000.0,-2.5945671855936655e-27,5.889656483750076e-67,-1.3800404719005234e-27,97.08459914254364,-1.1291787298202172e-30,-7.689740446964588e-35,-1.8653583429578066e-36,-2.6698198525451117e-27,1.883570288585849e-32,-1.998778418234177e-33,2.944138860143407e-58,3.4765444464477773e-63,3.972132933622972e-64,996.9408850091646,200.0,200.01187775565984,2.846506039225311,0.0,0.02019750891683525,97.17822282206654,0.0,2.900354385348541,0.0,5.59280242615434e-13,97.14810222689674,0.0,-2.356154233526067e-37,-1.2023048289677186e-24,7.906577888934854e-10,-1.0869726963792544e-14,4.837246621701768e-44,-4.274319425637525e-48,8.234913739511729e-14,1.5918992709589769e-06,2.0
3000,-2.4857059185182184e-20,1.936983064990953e-11,5.405492691758705e-08,99.99999999900339,5.0,-1.401829317264142e-18,99.97892341183366,2.262915879210586e-05,-4.16294456923158e-25,99.99565547275682,0.004587485871471306,99.99999982973205,1.7725670466155017e-07,99.9975462622429,-6.795238275242226e-21,-8.87342891697221e-19,-1.4096465550681415e-18,-1.0208025731478356e-19,99.99999984218191,1.7036970588549338e-07,-5.985697874255982e-20,-2.9971019817991054e-23,-6.867141882655864e-24,-5.977047641884959e-25,9.821022536832614e-11,3.0058910483110317e-12,5.0283239084529135e-09,99.99790558099494,0.002150328340237209,20.00000000008982,20.000000000034607,99.99997802475022,-9.382083897453797e-19,-2.656573695735121e-24,-8.293705557071132e-28,-2.1722930700911863e-25,0.0,100000.0,-4.816555743547412e-27,-2.7366167603617204e-67,-5.191903166953936e-27,97.09183840084062,-1.7894968264480287e-30,-8.257672648323216e-35,-2.284725456113869e-36,-8.37498347723965e-28,-7.983163655077065e-32,-1.5309254926997928e-33,-5.504740466374307e-58,9.115372406433712e-63,-2.2134701586911806e-64,996.9104678853535,200.0,200.01203827127728,2.89168393989467,0.0,0.02263214885712256,97.09269399897036,0.0,2.9385361041790357,0.0,5.85168746089678e-13,97.11127457516297,0.0,-4.443272975899676e-38,-1.958402975540102e-25,1.0231736422913827e-09,-1.2519091568114175e-14,-4.673038018604253e-44,8.699202724529444e-49,1.0180119932790696e-13,1.7727930147408168e-06,2.0
3100,-2.182123509206991e-20,3.250082362313285e-11,5.2713111443620234e-08,99.99999999899501,5.0,-1.247079206519853e-18,99.97625454446614,2.3852950315328076e-05,-6.482402247492434e-26,99.99530853776692,0.004851220410182782,99.99999979789494,1.925446877954365e-07,99.99750198819687,-6.412384244111402e-21,-8.88253031021667e-19,-9.10838304108822e-19,-1.3337894571301392e-19,99.99999982126488,1.9604824694768595e-07,-6.08183379590343e-20,-1.0622917737024798e-22,-1.7559003073122827e-23,-4.834149135209186e-25,1.0338425587182856e-10,2.8455626133208594e-12,7.749413953434026e-09,99.99743552258842,0.002471244250274134,20.000000000088043,20.00000000005194,99.99997522654337,-1.3132671624608776e-18,-5.978733060437513e-24,-1.3096032980987122e-27,-1.0642762866402591e-25,0.0,100000.0,-2.4468058384825648e-27,-6.335248800841639e-68,-3.8576681011867195e-27,96.92866561919038,-4.832453782773328e-30,-8.160598417599719e-35,-3.149520119902063e-36,-1.876373241820366e-27,-1.606676256498404e-32,-1.0271980601284521e-33,-3.2588139004340476e-58,-5.344299313848331e-63,3.9759319770045074e-64,996.7416869119189,200.0,200.01232985719915,2.914919203143612,0.0,0.02377134098317982,97.01236895130943,0.0,3.084969752117552,0.0,5.668227170350721e-13,96.91271600090103,0.0,3.6430545811898825e-38,2.1934367562205496e-24,1.1165919816782032e-09,-1.30182665764446e-14,4.671330219819105e-43,2.2055336566242265e-49,1.2949088379753755e-13,1.9338776275687145e-06,2.0
3200,-3.612915367010703e-20,3.174814617432788e-11,7.67729763788307e-08,99.9999999987666,5.0,-1.4373893565041035e-18,99.97497204536346,2.6848726474770126e-05,-6.212478180207692e-26,99.9949293744157,0.0051694254608196715,99.99999979211807,2.0980447606045803e-07,99.99748806974613,-1.0261000414769523e-20,-1.2767432316073301e-18,-1.4633873671564445e-18,-1.3511168545527386e-19,99.99999977544732,2.3196435205315992e-07,-6.425054859204907e-20,-6.029769738202146e-23,-2.6663126049905024e-23,-1.404222853702718e-24,1.2236540229450994e-10,4.201133564827888e-12,9.289587831060255e-09,99.99736272996402,0.0026585719636678558,20.000000000102823,20.000000000059394,99.99997387403357,-1.6381424268020739e-18,-3.971012941127979e-24,-2.243935396837181e-27,-3.5972250740039226e-25,0.0,100000.0,-1.0957612879976199e-26,6.570721417340775e-67,-2.953700574247572e-27,96.82105332173903,-4.396801390843356e-30,-1.7838871199473832e-35,-3.102093852195818e-36,-4.7227618095866944e-27,-7.817430062425947e-32,-1.4885986132123952e-33,1.2369004118388829e-58,-2.2653782787907542e-63,-1.0049539101205486e-64,996.6992822488697,200.0,200.012513314295,3.032345187030536,0.0,0.02567912354494304,96.89130854427016,0.0,3.19128709280326,0.0,9.144520764596183e-13,96.85105914251437,0.0,2.0646621609546757e-37,8.689367281073114e-25,1.271542905602344e-09,-1.7014403597137818e-14,-1.0105567702195405e-42,7.918801939951882e-48,1.3386400147142126e-13,2.193985323183009e-06,2.0
3300,-4.27685423918676e-20,4.867634244632984e-11,8.017139439250298e-08,99.99999999854238,5.0,-2.4751280908884384e-18,99.9727618218232,2.8990730869318136e-05,-4.345209816689621e-25,99.99469920581006,0.005437771488449608,99.99999974265397,2.3316020796854566e-07,99.99730489690458,-8.832068939944094e-21,-2.452917146712753e-18,-2.4715523873339188e-18,-1.8394293456372032e-19,99.9999997593968,2.307385950748838e-07,-9.068099154266908e-20,-1.2704028268451023e-22,-1.8185828127661868e-23,-1.5055279745552718e-24,1.7221497093698099e-10,4.014802110563267e-12,1.0336642195492855e-08,99.99694752733068,0.0030807075163629977,20.00000000013124,20.000000000063448,99.99996954331529,-1.872652371531173e-18,-9.832243152676055e-24,-2.3617459363764554e-27,-4.00106114867151e-25,0.0,100000.0,-8.158579727104894e-27,4.358892072329302e-67,-1.0128375074663033e-26,96.69662838468807,-6.510715732032325e-30,-1.5500137105902757e-34,-1.531683200341185e-36,-4.8459516321970924e-27,-8.966318273311088e-32,-4.184395386684706e-33,1.5058598552613167e-58,6.185698157152378e-63,-4.035019020537143e-65,996.5273118058187,200.0,200.0130754334881,3.2089831189284204,0.0,0.0255666717773773,96.81627637115164,0.0,3.2859906716354415,0.0,8.766985009373708e-13,96.71329914722065,0.0,1.4897331730684462e-37,1.2633643812433125e-24,1.4611797281711417e-09,-2.3046356072117585e-14,-6.637163475831315e-43,-7.50012808076598e-48,1.722131599230341e-13,2.589549282764539e-06,2.0
3400,-4.9008691544208143e-20,5.4149308148825796e-11,9.233492507527924e-08,99.9999999981304,5.0,-2.1547325620466097e-18,99.97257197124975,3.18671548250913e-05,-3.6802161159151994e-25,99.9944563723679,0.005760111156753161,99.99999973788772,2.72600327686565e-07,99.99732340026799,-1.3346812937132968e-20,-2.724302410346244e-18,-2.307857970752049e-18,-2.958426601926597e-19,99.99999971259956,2.6715912048676617e-07,-1.0094052054019211e-19,-1.4426824014783597e-22,-3.8059537024644664e-23,-1.8875997885571615e-24,1.9793827130296605e-10,4.774311042519118e-12,1.154958559405405e-08,99.99686719395336,0.003149124591911035,20.000000000139543,20.000000000076312,99.99996718521774,-2.283356554331625e-18,-9.022515625103122e-24,-2.532962391871048e-27,-2.671624310537484e-25,0.0,100000.0,-1.2824998924183814e-26,6.057500542915887e-67,-1.3544305804807115e-26,96.71978853336057,-4.4322644743297e-30,-1.7738318573129497e-34,-4.560417214279689e-36,-6.2491988038598716e-27,-1.0064756999373224e-31,-3.964942231137298e-33,4.7320905274423704e-58,7.460071076719506e-65,-2.0633894899612796e-64,996.5595645441144,200.0,200.01354886949764,3.2197936992419876,0.0,0.02745966406814744,96.67640344318053,0.0,3.382547119826042,0.0,1.0589491153018875e-12,96.64786839576696,0.0,1.8248847422641406e-37,1.1584533997236273e-24,1.8460548192464281e-09,-2.3993217863626055e-14,-9.806042252189136e-43,-6.743892945632834e-48,1.7610646579670599e-13,2.71186075431719e-06,2.0
3500,-5.382555754791812e-20,6.033248647397014e-11,1.1535723224996073e-07,99.9999999977484,5.0,-3.0435267150481764e-18,99.96959821223528,3.4536275475801725e-05,-8.726343878692448e-25,99.99413634671963,0.006229928214433044,99.99999969328431,2.950308737495431e-07,99.9971764455597,-1.5094758586344628e-20,-3.2156099183755812e-18,-3.037073526203981e-18,-3.0256874264588343e-19,99.9999996862867,3.083290685102683e-07,-1.152192894312667e-19,-1.7290524851090223e-22,-4.3959607462234245e-23,-2.1190950824512457e-24,2.3182769465016788e-10,6.521749035093296e-12,1.3213014880958792e-08,99.99637913692018,0.0034533221292166374,20.000000000170328,20.00000000008203,99.99996622213015,-3.1119129910378574e-18,-1.424145454303432e-23,-3.799565147557671e-27,-6.585293345542068e-25,0.0,100000.0,-1.7239716987884858e-26,1.0719523484856899e-66,-1.561879760453814e-26,96.60232645969795,-7.934715528506412e-30,-1.1560538438768259e-34,-4.384069383719541e-36,-6.1779556769899496e-27,-1.0293838636859817e-31,-5.82077637346954e-33,-4.978421134371524e-58,3.570263407578898e-63,2.453168157075442e-64,996.4219480190321,200.0,200.0140808560408,3.333080459308082,0.0,0.030523037288370896,96.58058595875632,0.0,3.4449711300057477,0.0,1.7216702614743142e-12,96.59296079088016,0.0,-1.3955978004511835e-37,2.4562047547067483e-24,2.14500619178179e-09,-2.87308403860759e-14,-9.204570677068061e-43,-1.5990813528872557e-48,2.227770453390833e-13,3.1747295943158313e-06,2.0
3600,-7.931366572117344e-20,7.909779302887902e-11,1.165366711313874e-07,99.99999999765089,5.0,-4.188491512180509e-18,99.96823456113265,3.77954674652641e-05,-7.893149159207032e-25,99.99378872124092,0.006472867923508595,99.99999964317557,3.291595586459115e-07,99.99713238870235,-2.0100055607456344e-20,-3.7879418378655476e-18,-4.014728708724426e-18,-3.4713120542192975e-19,99.99999964946562,3.270620281459329e-07,-1.51156196050483e-19,-2.8316835273866865e-22,-5.347495209407821e-23,-2.6460943178289452e-24,2.578058440931102e-10,7.30812608099992e-12,1.5388980655798603e-08,99.99621174879225,0.003945100734068376,20.000000000197986,20.000000000099813,99.99996335238164,-3.508678039740627e-18,-1.8067462294559296e-23,-4.407730191180575e-27,-5.850202458338772e-25,0.0,100000.0,-2.1541167793744274e-26,1.1835843072252014e-66,-1.7252427541499475e-26,96.49741355635784,-9.337959735423302e-30,-1.9516549429814955e-34,-9.651926078297342e-36,-8.207396845292978e-27,-1.4029191841810398e-31,-6.707848478039531e-33,-3.399172660780674e-58,1.5914179358536053e-62,3.423220188300112e-64,996.2465999291682,200.0,200.01423972870504,3.4134124152901286,0.0,0.031646238641138545,96.47765608967364,0.0,3.4784463984196785,0.0,1.7283547571920562e-12,96.52788996606554,0.0,-3.9718737960345325e-38,5.470799020780112e-24,2.332740357605612e-09,-3.885537870809239e-14,3.678181371342905e-43,1.0615685794840328e-48,2.501113884670625e-13,3.6257255477048452e-06,2.0
3700,-9.249563345524107e-20,9.41541932776755e-11,1.3969162929685337e-07,99.99999999730126,5.0,-4.3796089984185785e-18,99.9668091411143,4.148334846560604e-05,-1.1653106067692302e-24,99.99331466241819,0.006605333456328073,99.99999961177237,3.9547396004472175e-07,99.9970846634767,-2.2007910816899547e-20,-4.3103751003179935e-18,-4.8789496622887056e-18,-4.632441417815362e-19,99.99999962274175,3.863210743437843e-07,-1.5756534496858042e-19,-3.3870487938676247e-22,-6.259437874161988e-23,-3.2862124453602488e-24,2.961658748095029e-10,7.805335206612927e-12,1.6730124732293654e-08,99.99569483464899,0.004057980681536284,20.000000000220027,20.000000000119158,99.99995749581353,-4.676035518942065e-18,-1.8877544977440758e-23,-4.737661995614069e-27,-9.968288377107715e-25,0.0,100000.0,-2.5836925648709514e-26,9.485931832896781e-67,-2.90702252917689e-26,96.32942300581945,-1.570992099822564e-29,-2.444765263250953e-34,-1.1573566684720889e-35,-9.471874764812099e-27,-2.142601665773668e-31,-8.087722531919555e-33,4.163023730875095e-58,-2.680730868956241e-63,1.1438718711761403e-64,996.1277311291601,200.0,200.01496465520168,3.4969780108503614,0.0,0.03238329822183314,96.5081518255538,0.0,3.611564421055157,0.0,2.313382415123517e-12,96.40492014564433,0.0,1.3959565854563623e-37,5.1072140254846255e-24,2.767637353751361e-09,-4.4097747926048516e-14,3.1188522592338214e-43,9.199580354650879e-48,2.807256474863435e-13,4.009263825323722e-06,2.0
3800,-1.049439791677816e-19,1.0247569476439847e-10,1.694190443822747e-07,99.99999999663518,5.0,-5.6987705091223e-18,99.96552993258697,4.464254959586725e-05,-1.6423340913873234e-24,99.99288378145137,0.007103973390203387,99.99999958040385,4.269565322664376e-07,99.9969343637196,-2.9581563342952554e-20,-5.2670472676776505e-18,-5.578225984801451e-18,-5.208735467414976e-19,99.99999957513481,4.2544639390908137e-07,-2.0714377497542354e-19,-3.9554792519761877e-22,-7.818078547885375e-23,-3.7907741319619374e-24,3.419769452467502e-10,9.756415473083485e-12,1.91969492282189e-08,99.99538117958414,0.00460970190594912,20.000000000255323,20.00000000013615,99.99995431008678,-5.807804710113784e-18,-2.786834747478852e-23,-6.255752951564881e-27,-1.2068272013113689e-24,0.0,100000.0,-3.5027951719434854e-26,3.772797483220459e-67,-3.3124453183634947e-26,96.27015644984846,-1.7994797812336536e-29,-4.0150641635277354e-34,-1.545160941433071e-35,-1.1901235055782834e-26,-3.2305554523782192e-31,-1.2106941216632813e-32,7.319432179339198e-58,1.6086507969344107e-62,-3.9627990468131164e-65,996.0825616034624,200.0,200.01494978527487,3.5902384823371514,0.0,0.03478440811078177,96.40007769915374,0.0,3.692411353627209,0.0,2.6420798217051384e-12,96.33133986658558,0.0,1.31896858744033e-37,9.334261701847225e-24,3.237466293821164e-09,-4.992491283228809e-14,1.1769861050685127e-42,4.283389261176629e-48,3.174648403068445e-13,4.2253867301345564e-06,2.0
3900,-1.349038431502686e-19,1.22240344270912e-10,1.820882738559257e-07,99.99999999642294,5.0,-7.08510087897189e-18,99.96343530254633,4.8132391281133036e-05,-2.1341561731957993e-24,99.99259800509793,0.007619248964319219,99.99999951738373,4.725079800988294e-07,99.9968351421969,-3.468863019960084e-20,-7.026225172659337e-18,-6.263408848152531e-18,-6.281164372598301e-19,99.99999954175722,4.5487857343615745e-07,-2.313226582731571e-19,-4.617860396563915e-22,-1.0307665423397389e-22,-4.847158253360076e-24,3.7944933248932947e-10,1.163660161456293e-11,2.2337309362357065e-08,99.99518357362064,0.004963417956025125,20.000000000285393,20.00000000015264,99.99995149951741,-6.863900901259547e-18,-3.2299950316473794e-23,-7.907022348824869e-27,-1.308256160979255e-24,0.0,100000.0,-4.274217877041152e-26,4.9169536399837975e-67,-4.3422272659675825e-26,96.19814886782949,-2.3037769620550995e-29,-4.836909362074322e-34,-1.938385547961416e-35,-1.6660184845227557e-26,-3.7245804372809655e-31,-1.4662446507523167e-32,1.5104380567361139e-57,2.1800181096017436e-62,5.849983157734721e-65,995.9607459654877,200.00000000000003,200.01572052316217,3.695243590556186,0.0,0.03654974843125427,96.28031247376776,0.0,3.7903497241508886,0.0,3.2244401820018315e-12,96.1433269357717,0.0,7.086381024274935e-37,1.1969657062532491e-23,3.8086057232565605e-09,-5.683467457299708e-14,3.914483332018818e-42,2.592392814484721e-48,3.7858439128890625e-13,4.691950552637462e-06,2.0
4000,-1.5093895368675766e-19,1.4422942987838462e-10,2.074190483212523e-07,99.99999999592252,5.0,-8.251462439338843e-18,99.96053159466385,5.2308865055978525e-05,-2.6500966223299927e-24,99.99223222237207,0.007839206773996313,99.99999948755844,5.227808481937924e-07,99.99674831515496,-3.881343772573937e-20,-8.34397744820973e-18,-8.001663097169089e-18,-8.028466066435721e-19,99.99999947503278,5.050397682033294e-07,-2.631112969207899e-19,-5.694928998963056e-22,-1.279935279667654e-22,-5.732687881201298e-24,4.257649681950585e-10,1.3761476528908488e-11,2.562327947821532e-08,99.99460516412854,0.005349608885079271,20.000000000335106,20.00000000017289,99.99994896600862,-7.683152861958886e-18,-3.7035736993801175e-23,-1.0706044356963505e-26,-1.6053241259885783e-24,0.0,100000.0,-5.209933355086088e-26,2.1489462093507226e-66,-5.203296244098189e-26,96.08745518465172,-2.5185677095796019e-29,-6.647626636328879e-34,-2.396119410151423e-35,-2.1639709966400428e-26,-4.876532076415798e-31,-1.8375883809920436e-32,1.476964856446535e-57,1.4185812792541308e-62,4.721710326288733e-64,995.8980643681049,200.00000000000003,200.0159505278737,3.8008578786396194,0.0,0.038600951169881804,96.15494429839794,0.0,3.8898480801820687,0.0,3.5552882648724215e-12,96.14687832545852,0.0,9.014874181562545e-37,1.3761614425820482e-23,4.133880117235152e-09,-6.748736014273136e-14,4.416216020756691e-42,1.2716103678879603e-47,4.3170222445031373e-13,5.2466299005624455e-06,2.0
4100,-1.9011745712776739e-19,1.6694128171255435e-10,2.361624415361894e-07,99.99999999513719,5.0,-9.4984015858012e-18,99.96035264051115,5.527702178791921e-05,-3.440713640322673e-24,99.99156288493849,0.008166989106902148,99.99999940855662,5.86240584820007e-07,99.9967124451563,-4.9108573574863847e-20,-9.358339667061808e-18,-9.65529750125099e-18,-9.725606809697532e-19,99.99999942272117,5.712089856989648e-07,-3.067748059301819e-19,-7.228591666811966e-22,-1.534756519491728e-22,-7.698479207446325e-24,4.705118909402932e-10,1.5811757472876982e-11,2.9733291868197027e-08,99.9943703992807,0.005638146128303989,20.00000000038599,20.00000000018576,99.99994488668749,-9.295165818150608e-18,-4.4817924063315917e-23,-1.311974105897705e-26,-2.1317630952771154e-24,0.0,100000.0,-6.149768802830429e-26,1.8163338946468322e-66,-6.364105817380853e-26,95.96502891390207,-3.500665091132283e-29,-8.26087701744489e-34,-2.7457847626635385e-35,-2.8200220468982384e-26,-6.909150175572194e-31,-2.230528088740098e-32,2.0078082275665867e-57,4.697660804457014e-62,8.34948009881259e-64,995.7706400455884,200.00000000000003,200.0165442885097,3.8953265908788537,0.0,0.041240420096192,96.08341405782836,0.0,3.951882192054075,0.0,4.598984773937183e-12,95.93432664554425,0.0,8.552177657874783e-37,1.865176299655837e-23,4.854946792497388e-09,-8.11034722774742e-14,6.310591135020765e-42,2.533777815901968e-47,4.654982321709294e-13,5.958185867864144e-06,2.0
4200,-2.268980460841725e-19,1.9246845438756755e-10,2.6757870017795354e-07,99.99999999472602,5.0,-1.0872672823227295e-17,99.95671342591316,5.890627018949966e-05,-4.858114355348072e-24,99.99144760332017,0.008791901832915783,99.99999936639298,6.195613171380562e-07,99.99665315274329,-5.732332191638233e-20,-1.1381965823490187e-17,-1.1157884163868657e-17,-1.1310156150847879e-18,99.99999935303207,6.250441314314913e-07,-3.542116607007639e-19,-9.274415991092013e-22,-1.8292121142603106e-22,-8.754901803104445e-24,5.33163040597544e-10,1.7522743018870318e-11,3.292589600084527e-08,99.99399008275553,0.006131237399370977,20.000000000429043,20.00000000021308,99.99994105013766,-1.0711683225328596e-17,-5.789510705246044e-23,-1.5692043491235943e-26,-2.7575941211214105e-24,0.0,100000.0,-7.654614412080526e-26,3.2166597540408676e-66,-7.674177314343321e-26,95.86136759346472,-4.0575957650632304e-29,-1.0127027162107566e-33,-3.5600732655731343e-35,-3.52518918266975e-26,-8.054175011129831e-31,-2.8414259288170783e-32,4.086870648914359e-57,6.475895033144741e-62,1.454010835158779e-63,995.7362715914123,200.00000000000003,200.01688484819076,4.033483374479074,0.0,0.04225278749146301,95.98446596903491,0.0,4.079404432156296,0.0,5.262919217499437e-12,95.95997533825422,0.0,1.8431007082920942e-36,2.42384730238396e-23,5.418398510345991e-09,-9.214329737946069e-14,9.120782699138399e-42,4.125114474926176e-47,5.305108151611514e-13,6.489555746944943e-06,2.0
4300,-2.621649922012152e-19,2.226253170517751e-10,2.9681847532293397e-07,99.99999999401629,5.0,-1.327447313772441e-17,99.95461769196461,6.501533977276563e-05,-5.879555016096949e-24,99.99107698769973,0.008916862005687932,99.99999931354634,6.945193501769192e-07,99.99656029990763,-6.729000397371791e-20,-1.3578351881701593e-17,-1.3562780045007293e-17,-1.2828300771763753e-18,99.99999930752968,6.933648875673782e-07,-4.1988906109808634e-19,-1.087941505606524e-21,-2.206913221796333e-22,-1.0696342975604495e-23,5.952344626063024e-10,1.998049142190191e-11,3.6768767666827904e-08,99.99342988582003,0.006535045264993595,20.00000000047915,20.000000000248672,99.99993556415741,-1.2652525927910811e-17,-6.630946358756489e-23,-1.898853440837868e-26,-3.261910669173063e-24,0.0,100000.0,-9.56701025711656e-26,5.517485815133257e-66,-1.0212623788637062e-25,95.84135548167806,-5.044628926181472e-29,-1.3512798485302793e-33,-4.4119544212086573e-35,-4.2242686956252526e-26,-1.0514450694926187e-30,-3.7705409667239773e-32,5.846744620890223e-57,8.414352540288232e-62,2.962400831609498e-63,995.6112855509224,200.00000000000006,200.01723565823787,4.105466397352188,0.0,0.04366384057050113,95.95400969384616,0.0,4.135606526382736,0.0,6.233666562031539e-12,95.78717770297533,0.0,2.404988227513986e-36,2.889166529682676e-23,6.074844288405995e-09,-1.0631860973214144e-13,1.2596305017216126e-41,5.701598322416567e-47,6.223669209317945e-13,6.975064916548228e-06,2.0
4400,-3.100454537651729e-19,2.516762074761249e-10,3.3835043941264344e-07,99.99999999345778,5.0,-1.5826579654442364e-17,99.95404088053033,6.746601377872825e-05,-7.477475208505048e-24,99.99054367583237,0.009532553781712609,99.99999923369906,7.671607802180858e-07,99.9964780171194,-7.719972463749565e-20,-1.5514418567742637e-17,-1.5325026814106643e-17,-1.5106261715633437e-18,99.99999925156553,7.692044601622548e-07,-4.702372089486937e-19,-1.2639548590697622e-21,-2.552232798700624e-22,-1.318466933691328e-23,6.643257840504488e-10,2.2331757106121917e-11,4.104397625271306e-08,99.99290299676439,0.0069291753302095265,20.00000000053123,20.00000000026658,99.99993104511225,-1.536927505253645e-17,-7.989886255713562e-23,-2.5106428566306864e-26,-3.91021448297909e-24,0.0,100000.0,-1.2429781553301205e-25,8.598597812033831e-66,-1.2192339026152268e-25,95.67542030773555,-6.168770083539468e-29,-1.6762922706992955e-33,-5.44733058633778e-35,-4.929733003035733e-26,-1.3082620626388212e-30,-4.693834905185307e-32,9.031935015842606e-57,1.3658184010804765e-61,4.568428411779135e-63,995.4820455505693,200.00000000000006,200.0176319136912,4.097009243208575,0.0,0.04621217137921249,95.77931878415635,0.0,4.338917714856966,0.0,7.273898801050539e-12,95.76160339097105,0.0,3.471530155287926e-36,3.873534833615649e-23,6.5258571025861834e-09,-1.2253950620844063e-13,1.922109367852823e-41,9.100830381965473e-47,6.819335698288999e-13,7.897316903348341e-06,2.0
4500,-3.6517499561915385e-19,2.905374110176618e-10,3.79166548548287e-07,99.99999999253289,5.0,-1.831847597033451e-17,99.95194729411361,7.318909770134195e-05,-8.830945479833027e-24,99.99016311031644,0.009903537059168006,99.99999915671926,8.307068872756733e-07,99.9963615349515,-9.088722326970225e-20,-1.8214377917991942e-17,-1.7786168001930317e-17,-1.846626577419026e-18,99.99999916237105,8.318001836323767e-07,-5.363994474024279e-19,-1.5667672268959384e-21,-3.0894816818466613e-22,-1.4965882715745094e-23,7.636774657820537e-10,2.542228606011612e-11,4.5086269117932696e-08,99.99264358598452,0.007614213249290314,20.000000000617256,20.00000000030186,99.99992554417213,-1.760526753763775e-17,-9.964220664631332e-23,-2.9378157722103484e-26,-4.8726048902553644e-24,0.0,100000.0,-1.4572496152488765e-25,1.4018460265331296e-65,-1.456791173852231e-25,95.58845318306376,-7.78954535319892e-29,-2.0911155568050265e-33,-6.886321077790897e-35,-6.224734548309515e-26,-1.7364169589493975e-30,-5.567823094613911e-32,1.2574556576370503e-56,2.0796022540856406e-61,6.246585845073738e-63,995.4287150358529,200.00000000000009,200.01816223298502,4.185172829143336,0.0,0.049077829450471525,95.68559496020897,0.0,4.454534444350145,0.0,8.272791343472115e-12,95.54191967543525,0.0,5.2350452112154994e-36,5.0266840591378764e-23,7.54920085055641e-09,-1.4125047650810702e-13,2.6088435192462515e-41,1.3733883236114929e-46,7.680982895505327e-13,8.618538730076052e-06,2.0
