miliseconds,ADAMTS4_mRNA,cFos,cFos_mRNA,cJun,cJun_mRNA,DUSP16,IRAK2,IRAK2_TRAF6,IRAK2_TRAF6_PP4,JAK1,JAK1_P,JNK,JNK_P,Matriptase,MKP1,MMP1_mRNA,MMP3_mRNA,MMP13_mRNA,p38,p38_P,PP4,proMMP1,proMMP3,proMMP13,PTPRT,SOCS3,SOCS3_mRNA,STAT3_cyt,STAT3_P_cyt,TIMP1_mRNA,TIMP3_mRNA,TRAF6,TRAF6_PP4,ADAMTS4,ADAMTS4_TIMP1,ADAMTS4_TIMP3,Aggrecan,Aggrecan_Collagen2,AggFrag,ColFrag,Collagen2,IL1,MMP1,MMP1_TIMP1,MMP1_TIMP3,MMP3,MMP3_TIMP1,MMP3_TIMP3,MMP13,MMP13_TIMP1,MMP13_TIMP3,OSM,TIMP1,TIMP3,IL1_IL1R,IL1_IL1Ra,IL1_IL1R_IRAK2,IL1R,IL1Ra,OSM_OSMR,OSM_OSMRa,OSMR_SOCS3,OSMR,OSMRa,cFos_cJun,cFos_P,cJun_P,cJun_dimer,SP1,SP1_TIMP1_DNA,STAT3_nuc,STAT3_P_nuc,TIMP1_DNA
1000,7.077530457466405e-21,3.533273539183324e-12,-3.7215731501052684e-09,100.00000000002386,5.0,2.201572864232241e-19,99.99728865598722,1.1889413298110242e-07,-2.0876865959895436e-25,99.9994783328372,0.0005344489532936672,99.99999998453136,-1.0023996490189507e-08,99.99917591315999,1.6609532892043535e-21,4.482103236654308e-19,-4.3613021231146565e-19,-3.3005600945736485e-20,99.99999998094079,1.4801808095671327e-08,2.088503548711739e-21,1.765017277012193e-23,6.0499410351571226e-24,1.8660863671906236e-27,5.570559657526227e-12,-4.183824808604671e-13,-5.89496587661788e-10,99.99980653404236,2.9974923023544127e-05,19.9999999999876,20.000000000000718,100.00000035546472,2.7482157358836417e-19,-1.746147631676641e-24,8.097768977374826e-28,-1.168274660011739e-25,0.0,100000.0,2.494627422161992e-27,8.673803940479153e-67,-2.87336254600776e-27,98.95652650621153,1.1557955417165915e-30,4.18966044712506e-35,1.5845981808022527e-36,1.4781456851607058e-27,-2.6039609944944045e-32,-1.3354976621210505e-33,3.986881147346521e-59,3.5939778771281185e-63,4.113420072315056e-64,998.917152381356,200.0,200.00422570226272,0.9931585602840041,0.0,0.0018613261548915097,99.00724544372146,0.0,0.9850725660962596,0.0,7.124537167605705e-14,98.94518218349383,0.0,2.587673501741201e-37,-1.5336899490092768e-24,-1.562861715621669e-10,-3.2638400615820125e-16,-2.700871442592018e-43,-2.417405892665128e-48,-1.9969576577956994e-15,9.613394788055469e-08,2.0
1100,7.632112855440344e-21,6.655757595959657e-12,2.329215172493552e-10,99.99999999997164,5.0,3.0332281307210287e-19,99.99748266245113,4.813765793440966e-07,-1.6181090068027187e-25,99.99956616238633,0.0005091442744481517,99.99999998881712,1.2348364639784755e-08,99.99911586442654,1.7399598176481966e-21,-2.4458032372270903e-19,-1.784991606666098e-19,1.837892624677418e-20,99.99999998509612,-4.529618149779444e-09,-9.53263774627773e-21,2.210687007138111e-23,-2.9828174584420657e-24,3.8082474211585115e-25,-1.4593010178471155e-11,4.4157046076025077e-13,-1.803272915264941e-10,99.99977029180675,3.8488439924188076e-05,20.00000000000878,19.99999999999877,99.99999883897739,3.4964505378662205e-19,8.658178244518989e-25,4.228580281207483e-28,-9.870528466400966e-26,0.0,100000.0,-9.812556340373563e-28,-6.773807776829357e-67,-2.759451966603825e-27,98.91749367305668,-2.0605323512439467e-30,6.051227079581319e-36,1.1503971144983104e-36,-1.3437157791831888e-27,5.132615098183953e-32,-1.5830317281325378e-34,7.499211075378532e-58,-5.618540461534135e-64,-4.155694943766402e-64,998.8314226088025,200.0,200.0043283156024,1.0923979669045765,0.0,0.003289979003830144,98.90014698961974,0.0,1.0308651350731495,0.0,-1.9023347797539464e-13,98.89513892471666,0.0,1.551383476427755e-37,-3.9244271764037083e-26,-7.4262829251074e-11,-3.169918428654914e-15,4.47403840778711e-43,-5.158125864632771e-48,-4.590428796589807e-15,1.2736566816648905e-07,2.0
1200,2.2372238099336115e-21,-2.0627566215738014e-12,7.630080911134025e-09,100.00000000008765,5.0,3.9521861816095385e-19,99.99734485670689,5.727029860707773e-11,-1.9470630323372715e-25,99.99927456428398,0.000676733912004454,100.00000001124724,3.86071809736441e-09,99.99898717217692,2.0206042413245853e-21,-9.145806902424584e-20,-1.2911710558606535e-19,3.3529833572804044e-20,99.99999999103204,9.879079654433716e-09,3.620406698119125e-21,2.9870989618188145e-23,-3.397832786894297e-24,-3.8643472786305944e-25,2.295917222127573e-12,9.360284437500571e-14,3.5858191594414045e-10,99.99998204386634,3.132791051882461e-05,19.99999999999973,20.00000000000511,99.99999736024132,-1.8184047956807494e-19,1.9910449968749246e-24,-4.941571188761629e-28,-7.798368299598267e-26,0.0,100000.0,-1.9217716055698148e-28,5.966166749286813e-68,1.7290663870948526e-28,98.78383290466162,-1.0761475881738691e-30,5.648809138538847e-35,-1.975485743187984e-36,9.875949895386718e-28,-4.6130908238890204e-32,6.5383172305352526e-34,-2.358651556808747e-58,-1.6857855932942375e-63,3.448802695565389e-64,998.7349762591446,200.0,200.0045081700692,1.139401049135901,0.0,0.003871241795656337,98.77418630353135,0.0,1.1963327325497697,0.0,1.1353960825867803e-14,98.77227260747091,0.0,1.408916218611031e-39,1.6280057470586035e-24,2.044975557123082e-11,-3.280457555707773e-15,-1.089851866951724e-43,7.456454373311825e-48,-1.3554953360563863e-14,-1.0568709042291113e-07,2.0
1300,-1.082357461839983e-21,1.1982587186051146e-12,-2.785108440931218e-09,100.00000000006702,5.0,4.1419807332647287e-19,99.99671334542079,1.7325666352542138e-06,-1.3710587328095228e-25,99.99913126767667,0.0010108144634728184,100.0000000061538,-1.1149738864740308e-08,99.99896189070341,9.430481435876247e-22,4.2151755019309583e-19,2.9723998191352243e-19,-1.6403974935658823e-20,99.9999999765616,5.0220377292175436e-09,1.0185274846040212e-20,2.4694106567089815e-24,4.313116845100974e-24,3.2624286823984016e-25,-1.3917571670315387e-11,-1.451339970893127e-13,-3.050923784602888e-10,99.99973773991648,0.0003226230175621497,20.000000000009077,20.000000000005627,99.99999945102722,1.7170896212343977e-19,2.2663768445499234e-24,6.157238019074232e-30,4.3829433362204e-26,0.0,100000.0,-9.721314672081776e-28,4.206692530609016e-67,-4.241336689455491e-27,98.75326708046696,1.5182288557493851e-30,3.10231321636885e-36,-1.4503013777800434e-36,-4.731122639386645e-28,-4.1587277187694416e-32,-1.7976414338444333e-34,-1.4809691237187136e-58,-4.001489901812727e-63,2.7155700263770722e-64,998.5911213415282,200.0,200.00523003369543,1.239073247319657,0.0,0.004692927942422924,98.67552770024794,0.0,1.299564968819875,0.0,7.571725126272538e-14,98.7802085804963,0.0,1.1725758494468593e-37,-2.369579558330003e-25,7.305975002356209e-11,-2.1552894526940733e-15,9.662922137544131e-43,-4.048804800341573e-48,1.1215919829694029e-14,2.2136926595940186e-07,2.0
1400,1.930046007516235e-21,5.1466880640382395e-12,-2.4867858940627012e-09,99.99999999998032,5.0,1.0459970733411642e-19,99.9956290446587,1.5615962171577018e-06,1.290634041865809e-25,99.99887132379015,0.0010354023359704567,100.00000000413291,7.363814569100808e-09,99.9988550882365,-1.376946701652509e-21,-2.5238653355069023e-19,3.8803240230388226e-19,-1.6829407317304817e-20,99.9999999952075,1.9361730029817623e-08,-1.2292255275392163e-20,-2.3119889074057687e-23,-1.7439511701934142e-24,3.740277138603468e-25,-7.886953181298511e-12,2.4379060007358856e-14,-9.755556832612565e-11,99.99962701218907,0.0002533231318897143,19.999999999995246,20.000000000001723,99.99999659000424,1.846649635983465e-20,-1.864726995163547e-24,-8.16838156778887e-28,4.5196179580364343e-26,0.0,100000.0,2.84045420868419e-27,-7.599437368249067e-67,4.3297862307671005e-28,98.63453828849416,1.1454077922107068e-30,5.722926013408189e-35,1.6389959143209375e-38,-1.5765116082881267e-27,-9.65972159442597e-33,1.6005985921736585e-33,1.3961969166202997e-58,5.487081020939382e-63,3.4357425005668525e-64,998.5459604225204,200.0,200.00541120805656,1.4439013425260776,0.0,0.004007638221014797,98.6181046822645,0.0,1.4151128585116313,0.0,1.6492143948238085e-15,98.61085555928699,0.0,2.4712900720771118e-37,8.314162715791876e-25,1.5736845939669666e-10,1.977060771372237e-15,1.2164550575454265e-42,5.459002907486123e-49,-4.132069398009871e-15,-5.939903609650691e-08,2.0
1500,3.029883960162781e-21,1.8689643563971392e-15,-5.435677949592986e-09,100.00000000009554,5.0,-1.9811619662423238e-19,99.99525459486014,3.898257663526385e-06,2.6183026640198937e-25,99.9987601139686,0.001091358544969939,100.00000000218651,1.4366985318727206e-08,99.99882772561452,-1.631328844406947e-21,2.997004529868757e-19,3.0545625732051515e-19,-4.17431312976919e-20,99.99999999245418,1.3362344114230338e-08,3.836913879179624e-22,2.8004674313471737e-23,4.076107861545493e-24,3.264012486341011e-25,2.3248859094828856e-12,1.96632592034633e-13,8.602528918683141e-11,99.99964593773066,0.0004058599736037051,19.999999999993573,19.99999999999828,99.999997852228,2.3204740822248883e-19,1.7988027846827727e-24,4.774132869401961e-28,6.25590766736644e-26,0.0,100000.0,9.98688919786972e-29,9.27031953252341e-67,-3.650274183048491e-28,98.4903341325381,1.9728398075922555e-30,2.9964935410433447e-35,-1.3904202080028971e-36,-1.0729696821390803e-27,-3.8662359719517074e-32,1.0809077119678353e-33,1.931598852754257e-58,1.1352281752618253e-62,1.2592221072673887e-64,998.4609582939879,200.0,200.0060879070272,1.420536273257778,0.0,0.004840665192740385,98.4744285266711,0.0,1.5481597229292419,0.0,-5.4749250800170176e-14,98.57110503006592,0.0,-1.1739555305370217e-37,1.6680243181914717e-25,-1.0100809558042513e-10,-2.3211318403874817e-15,1.6158352293097935e-42,-5.315856423525068e-48,-8.744471419838562e-17,1.3683863157467348e-07,2.0
1600,-1.0812560688448942e-21,-5.912665489806881e-12,7.4002614351772815e-09,100.00000000005082,5.0,-9.77174151223863e-20,99.99379308365394,4.259545402876873e-06,2.3907321151144693e-26,99.99875633957707,0.0011545847521329633,99.99999999498475,8.750379621261775e-09,99.99869028064231,1.4697474358598625e-21,-4.409156588560654e-19,-6.990568374681567e-20,-1.407063205771529e-21,99.99999998922003,6.4438041226232575e-09,-7.74014362045725e-22,4.042476998771889e-24,-7.326809661283602e-24,-1.681503095505138e-25,-2.666513467117338e-12,-4.819121212410372e-13,6.000109446298846e-10,99.99967102695243,0.00037947871358306697,20.00000000001134,20.00000000000083,99.99999784635175,8.25237986240699e-20,5.126546257586002e-25,6.998559945360915e-29,1.058432058832302e-25,0.0,100000.0,3.076316018949673e-27,1.442764948222597e-67,-2.936987996886215e-27,98.40289970784592,-4.983776271742596e-31,-2.2543859460418395e-35,-2.1382771707239508e-36,-1.4506550412761448e-27,-3.851850214829982e-32,-1.6896952226370116e-33,1.934494763306461e-58,1.167397553011639e-62,1.8923727277643652e-64,998.3435744667225,200.0,200.00669466869314,1.536683377360002,0.0,0.006278997760230182,98.48816363943018,0.0,1.559869068134841,0.0,-9.963323486236156e-15,98.47106153012062,0.0,1.3383534889104969e-37,2.6999094340685475e-26,5.61029527723099e-11,7.261823733945821e-16,-1.5950638948574456e-42,-2.7008943057269214e-48,-5.582312027845963e-15,1.401797032580729e-07,2.0
1700,3.1837927935564263e-21,5.857245924490353e-13,1.5348464140093646e-09,99.9999999999615,5.0,1.7455732156059256e-19,99.99295066764815,5.331701319784179e-06,1.7489810324885293e-25,99.99863843552711,0.0014530865963071494,99.99999997690064,5.375177356016228e-09,99.99866412756174,-1.92508250706442e-21,1.5954048168384163e-19,-2.0404442286834622e-19,-1.15976721974452e-20,99.99999999981335,8.175631952916018e-09,-6.988472771946523e-21,-3.6022113915126224e-24,-1.4714967295474865e-24,-3.8029509559268886e-25,-8.214839418149123e-12,2.5903039149530867e-14,-6.43103569741121e-10,99.99949365775312,0.0004458703106391306,20.00000000001427,20.00000000000295,99.99999459663722,6.723090735431936e-20,1.2609417027566596e-24,9.782898551062946e-29,3.808636497019761e-26,0.0,100000.0,-5.290315104197558e-28,7.524918396997901e-67,-3.1578166976879735e-27,98.35660884493328,-1.6777146687858443e-30,2.0757130656473366e-35,-1.4285141528592809e-36,-8.950638367997235e-28,-1.3796895409217073e-33,3.6879932305653824e-34,-7.169621305667653e-58,9.450060192195011e-63,-2.9955579098066763e-64,998.2791957007953,200.0,200.00702034961972,1.607949317754029,0.0,0.007984085157456331,98.26453250549228,0.0,1.655026831732577,0.0,1.2492004112252418e-13,98.32927758413403,0.0,-1.3789395024983744e-37,1.2533270218976863e-24,-1.5958115559832265e-11,1.9927301466538054e-15,4.6054707226301635e-43,7.026617502248652e-48,2.558800818021488e-15,3.4715254506867373e-07,2.0
1800,-7.625105940715263e-21,3.82786750545824e-12,1.1316049431733968e-08,99.99999999991392,5.0,-4.077169585977365e-19,99.99195625252484,4.583136613231934e-06,7.746957590221906e-26,99.99832624196002,0.0017721668843366013,99.99999996751635,2.58439524959608e-08,99.99851661799717,-4.6809100179881025e-22,-3.6969462904523753e-19,-2.594490467928495e-19,-1.4804463732637284e-20,99.99999996456566,3.191276877808121e-08,8.925196305091766e-21,1.2331861117262079e-23,2.015788155198353e-24,3.5208950291125792e-25,4.1618365955915527e-13,1.3933317513836364e-13,1.117872078475252e-09,99.99945884739373,0.0006170581619383649,20.000000000000124,20.000000000001656,99.99999570729395,3.204095011495691e-20,-9.960841907019493e-25,7.542957575560114e-28,-9.795826742387202e-26,0.0,100000.0,-3.763814702264782e-27,8.079866144436526e-68,-4.194982103290401e-27,98.24451263066061,-1.9725624276513005e-30,5.999118303369846e-35,2.665930389309272e-38,1.1829087555488122e-27,2.001862051133914e-32,-1.2772235406514976e-33,-7.363142630811821e-58,8.910014660516009e-63,-2.4953730041345464e-64,998.123249042431,200.0,200.0072941289128,1.7565953987840515,0.0,0.008417019569785763,98.22528060568811,0.0,1.793597815255382,0.0,1.9335079208822354e-13,98.23213312151108,0.0,2.616933494732227e-37,8.366827652857055e-25,-3.445827751206875e-11,2.3474665943339585e-15,-2.7138097439792402e-43,-2.912366139811436e-48,1.0742439302939822e-14,2.376673852267894e-07,2.0
1900,-6.866698113735812e-21,5.053131757464969e-12,8.916613940834389e-09,99.99999999997614,5.0,-4.40238858717264e-19,99.9915155444198,5.4610502870362995e-06,-7.475283340577901e-26,99.99832322957477,0.0017505394280842895,99.99999995954545,4.387679443017874e-08,99.99845238127081,-1.4032354156773547e-21,3.4162142736748247e-19,2.041483285171781e-19,-2.6604936150323403e-20,99.99999995861457,1.8583018645163583e-08,2.8890365252907853e-21,3.89843095209822e-23,4.2495179295985984e-24,-2.6765332597186396e-25,-5.105215633678762e-12,-4.345755246275931e-13,9.95593750547621e-10,99.99934378134448,0.0005594177082747302,20.00000000001725,20.000000000002654,99.9999953028056,4.000426286169753e-19,2.5748231492213778e-25,-3.072976188447228e-29,-2.2538561465257887e-26,0.0,100000.0,2.8164007050010604e-28,8.446708574336551e-67,-3.751659430275475e-27,98.06362465927577,-2.1526742150014628e-32,-5.015804316286785e-35,-1.7246368552756404e-36,-7.42436264300983e-28,-4.3133717211147914e-32,1.5591132009949965e-33,3.3869309292127256e-58,-7.011331012472379e-63,2.572794848975718e-64,998.055880962617,200.0,200.0073031413727,1.905625389460851,0.0,0.009018563615084551,98.16895648406427,0.0,1.8839053014964875,0.0,-5.397302474876446e-14,98.07854155484367,0.0,-1.8593698949666953e-37,-5.053581777274876e-25,1.6623290020165203e-10,-2.5473058757072003e-15,-2.8035777098982474e-43,-5.83092106218467e-48,1.938529609221981e-14,3.4716918624584757e-07,2.0
2000,1.4440495568326956e-22,-2.7327775721955288e-12,1.857445212417298e-09,99.99999999983497,5.0,8.847524479216429e-20,99.99044001979655,7.456863164118558e-06,-3.349570462334596e-26,99.99810677771542,0.0018497948578296024,99.9999999730355,4.2218558749025485e-08,99.99840872206907,1.2255978676523874e-21,3.446216194761177e-19,-5.082914597492152e-19,3.230620336542725e-20,99.99999994965091,2.243494409960255e-08,-1.6585102558751704e-20,2.1019325182288855e-23,5.669546710311013e-24,2.099277083773575e-25,4.973042309912823e-12,-4.4083944167877473e-14,1.4974447809674844e-09,99.99922350842162,0.000798296969064419,20.000000000022524,20.000000000011838,99.9999944834093,-8.339239089081907e-20,1.1712131620903633e-24,-6.746310480255265e-28,1.3890003256712955e-25,0.0,100000.0,-3.318609571434292e-27,-1.7450816103103822e-67,-6.68056169852235e-28,97.93074852823881,-1.5757052220693087e-30,-3.532923288016381e-35,1.8384152849124858e-36,-1.6080355840854921e-27,-2.955428592947172e-32,-7.74760549976739e-34,5.516114853984065e-58,-3.425336959669062e-63,-2.5025648455723346e-64,997.8604123429999,200.0,200.0081935019716,2.008025733321644,0.0,0.01016967445863645,97.97790208059777,0.0,2.0152312706353697,0.0,-1.199357285414532e-13,97.95276737709602,0.0,-2.633634988953271e-37,1.3236475277426342e-24,1.8371223423604097e-10,-2.8770226028138316e-15,6.905153557870163e-43,-3.7800515865388883e-48,1.1457723149463402e-14,4.734007450118695e-07,2.0
2100,4.83161715062157e-22,2.0358231934885856e-12,1.674525331779548e-08,99.99999999971872,5.0,3.451446240190494e-19,99.9889618889208,6.277581091344148e-06,1.7639217140295607e-25,99.99787091498015,0.0023232805325023244,99.99999994824933,3.2957130593029475e-08,99.99836982432576,-1.81390685672868e-21,3.276229892604385e-20,-2.474374105848762e-20,3.701257333408569e-21,99.99999996213101,5.5953657502429715e-08,-1.5887765328036415e-20,-2.903113988635109e-23,-2.637270195243155e-24,9.340329590596993e-26,3.067463253223485e-11,4.000382852304557e-13,1.5505204971790702e-09,99.99931192993063,0.0006683055829719049,20.000000000005645,20.000000000009717,99.99999351038987,-1.2865317402463795e-19,-2.337678271993339e-24,2.3282595637752569e-29,5.1514654392254077e-26,0.0,100000.0,1.5649424741630805e-27,-1.6275853665968357e-68,-7.551399752521078e-28,97.93968426158128,1.691475915361233e-30,-4.2373355440225976e-35,-4.594897021767478e-37,-4.628610202033319e-28,-2.491678152302405e-34,-7.219364707190065e-35,4.396595153722321e-58,-1.0064134905695836e-62,3.063897495549696e-65,997.8067342603929,200.0,200.00858746669195,2.061700979936766,0.0,0.011448589636812665,97.91270575304652,0.0,2.125767833847316,0.0,4.752872017296061e-14,97.9656933971945,0.0,-8.973818057806197e-39,-1.1995250954785478e-24,2.4463548988121667e-10,-8.982676486017325e-16,3.3680638997617986e-43,5.3930161369203936e-48,6.54238644888271e-15,2.777222483462303e-07,2.0
2200,3.904750954427693e-21,-5.8493895793304e-13,1.7149581249752763e-08,99.99999999990168,5.0,-1.002615722876829e-19,99.98809248024537,8.222717170869054e-06,-1.9579211561428366e-25,99.99756645993003,0.0025354327135886164,99.99999994350416,6.174448161961761e-08,99.99826370690317,-1.4262770640838602e-21,5.3444179230109964e-20,1.5012208236546157e-19,-2.9525630176443354e-20,99.99999996472272,4.2641633576132724e-08,-1.4147116369788862e-20,2.7780187061313736e-23,7.916567793766088e-25,-6.29880540283094e-26,3.6442978604108644e-11,4.686345472267427e-13,7.300031479066547e-10,99.99897799515412,0.0008932780088934999,20.00000000002412,20.00000000001238,99.99999137185503,3.0580009031315846e-19,-2.2349965126684793e-24,-4.912459383776315e-28,1.1838242192761032e-25,0.0,100000.0,6.419829730185087e-28,-4.031843407533229e-68,-2.4466061382499352e-27,97.85587785937898,1.4738551420152953e-31,4.248983462055482e-35,5.679161583443713e-37,1.5683162602517468e-28,3.170763960898567e-32,-1.0855840627134515e-33,-3.045242873711949e-58,-7.084556549598376e-63,-2.4364183789483142e-64,997.6485378655758,200.0,200.00863366626916,2.136185190216772,0.0,0.012186996989622422,97.78030421206131,0.0,2.2314271652664246,0.0,2.253085171134736e-13,97.79597601539245,0.0,3.7431982225382795e-38,6.389480245744842e-25,9.823756195833175e-11,-1.8181807598053846e-15,-1.453137804671568e-42,2.623793169207898e-48,3.309462917599836e-14,6.365383697315179e-07,2.0
2300,-1.1170581257245484e-20,1.3137785370248716e-12,1.0615883210926242e-08,99.99999999970166,5.0,2.0545790437996033e-19,99.98628708547776,1.097617551789505e-05,-1.9908588146844805e-26,99.9973367637612,0.0026826664052623747,99.99999993183438,4.51342095509542e-08,99.9981354358266,1.0307380081082071e-21,-6.149860702160401e-19,3.0241808356107857e-20,-2.7024389472098863e-20,99.99999995777586,7.43231808892494e-08,-2.008673088414917e-20,8.660335874708399e-24,-9.767444923784854e-24,-9.650778808329697e-26,2.209025367420779e-11,-5.3904535183010555e-15,8.619596098479933e-10,99.9991232273313,0.001121656977513626,20.000000000011127,20.00000000001747,99.999991476223,-1.2914351212524336e-19,1.4444509811142003e-24,-7.55357807735896e-30,-1.4612440126039846e-25,0.0,100000.0,1.4276571049788172e-27,5.655872435559158e-67,2.0765441054746946e-27,97.74920230955026,-2.835175008290639e-31,2.9604480402353627e-35,-1.919986137357547e-36,-1.505917408374429e-27,-4.620432315234008e-32,-7.70478134141245e-34,-3.903333466733909e-58,-9.127721373845599e-63,-2.630227032276092e-64,997.6063335252531,200.0,200.00894199654158,2.213639234396724,0.0,0.013853594227012201,97.75124864807364,0.0,2.281439392609299,0.0,5.343446645113875e-14,97.75804265428891,0.0,-5.202730043870952e-38,-1.3537854351450311e-24,4.0679372534309823e-10,-5.71910870059484e-15,9.664008093935351e-43,-5.564168308771677e-48,1.5460844411564225e-14,4.4722055784739205e-07,2.0
2400,-6.138140143127664e-21,1.870708664490316e-12,1.7517615866636355e-08,99.99999999980749,5.0,-5.972948534406051e-19,99.98675643058046,1.2437383915816613e-05,1.4600073575212016e-25,99.9970771006462,0.002716920486585107,99.99999993872143,6.371503657442509e-08,99.99809007450537,-3.7311110573601355e-22,-3.028185224462176e-20,2.289130875473382e-19,5.771290204453925e-21,99.99999991875679,6.167035373225058e-08,-3.3492852530892752e-21,-2.763780362323644e-23,-1.0007250988787185e-23,-6.165795355776061e-26,1.8220939187509407e-11,1.0715410386905838e-12,2.3785313457111025e-09,99.99891435843625,0.0010302974324991891,20.00000000002788,20.000000000015795,99.99998834307586,1.199018575323389e-19,-1.0154405011143405e-24,6.90291113322933e-28,-1.6057848508563369e-25,0.0,100000.0,-3.0265367703603488e-27,-9.101588732206041e-67,1.5061186964977206e-27,97.57591209250727,1.4360882137685286e-30,-6.291217118105881e-35,7.540617329781445e-37,-1.85105181327711e-27,-1.5081415305101956e-32,1.428948986600819e-34,-6.597835002521608e-58,-9.644428891849651e-63,1.9988455524802797e-64,997.5621660815111,200.0,200.0098811055581,2.3113068345975796,0.0,0.013262938158444473,97.72710066513393,0.0,2.4298247279760794,0.0,-3.9334543646487255e-14,97.63935137096962,0.0,5.760333291907355e-38,-5.966767966750609e-26,2.5354381103115213e-10,-3.899734309014577e-15,-7.305606147951447e-43,3.5160211200839274e-48,2.3922017752608837e-14,8.18163685213757e-07,2.0
2500,-1.1196835560073956e-20,9.56268416682142e-12,1.6660314090775756e-08,99.99999999971301,5.0,-7.049111728660365e-19,99.98393560919341,1.3470126455857533e-05,1.9703885705866303e-26,99.99688138133767,0.00296149853784255,99.99999990249827,9.642998373447431e-08,99.99803942109996,-5.856372230873371e-22,-7.332137794371021e-19,9.476745772979916e-20,-6.596534961209729e-20,99.99999992331327,6.942464262910572e-08,-2.6013268473190868e-20,-2.485005671781941e-23,-3.0850671924520872e-24,-3.9304216847067635e-25,3.568200183826829e-11,4.4248442757773337e-13,3.45347553623747e-09,99.99877875180294,0.001379365568137864,20.00000000002175,20.00000000001292,99.99998623587273,-2.6223273495793125e-19,-8.980422559077801e-25,2.545229276318293e-28,3.458586394316548e-26,0.0,100000.0,-4.6170868465023765e-27,4.8715389654842136e-67,-3.358618524907938e-27,97.48472135393756,-5.469422803375879e-31,-5.137377275182724e-35,1.8317371186585677e-36,-8.763513191042819e-28,1.1241917785107909e-32,5.368805564083907e-34,-3.366298671046028e-58,9.26198824416852e-63,3.886429120178607e-64,997.3917154455246,200.0,200.01026859455243,2.4025227789899533,0.0,0.01526231158842515,97.56901505563377,0.0,2.4091954633102923,0.0,9.288021841161867e-14,97.5380977968668,0.0,8.890361297194744e-38,-6.222489390902318e-25,3.3829943292112857e-10,-4.735395658363051e-15,-7.994861513952173e-43,-8.548128923575169e-48,3.7408829141304165e-14,9.274587174164522e-07,2.0
2600,-1.3707994138522424e-20,1.5401289326193224e-11,2.6764376836468357e-08,99.9999999993956,5.0,-7.389961201906631e-19,99.98315799619027,1.4055568521513873e-05,-3.143124782404989e-25,99.99655693451531,0.0033500892504249357,99.99999990586046,9.214971541714123e-08,99.997912559119,-3.1708227877419877e-21,-7.768136778203409e-19,-3.5858360035118794e-19,-6.081065975352979e-20,99.99999989018042,8.183784273471503e-08,-2.6951652413835196e-20,7.250348615483478e-24,-5.404648335156623e-24,-5.923478258792621e-25,4.916031317800029e-11,1.6296507235419706e-12,2.924974278114655e-09,99.99864672808685,0.0015830490585873162,20.000000000045432,20.000000000021295,99.99998636004058,-2.5030674671991742e-20,-6.1625199403989564e-27,-8.291827262673166e-28,7.829021496476854e-26,0.0,100000.0,2.145952187922932e-27,3.315624141371429e-68,2.7030184078921198e-27,97.4834560281816,-1.0896453389136324e-30,2.649258756468438e-35,1.3273872215160987e-36,-8.919364327838364e-28,-5.409899968961821e-32,-3.783867348872851e-34,5.103744860411822e-58,1.148434997280219e-62,-4.1889629403669736e-64,997.3440829544123,200.0,200.01011668911323,2.467619819680183,0.0,0.016466839850500316,97.50355203811667,0.0,2.6085509987934103,0.0,3.906890315446899e-13,97.49276955011821,0.0,1.4002418113066411e-37,-6.34510166544383e-25,5.487709728193106e-10,-3.1160053711544604e-15,7.80267771399016e-43,-6.088869384557925e-49,4.1040481595317305e-14,8.107305060131132e-07,2.0
2700,-1.2872295281071757e-20,1.442633487884485e-11,2.320028649702863e-08,99.99999999927634,5.0,-2.9867581015888916e-19,99.98263683251609,1.4620196049537763e-05,8.014656171464909e-26,99.99645809778504,0.0036742325141159524,99.99999990090362,1.0079510281036178e-07,99.99786053345535,-1.3170682538130947e-21,-8.319294235096712e-19,-5.351525073969632e-19,-6.863566285269402e-20,99.99999987866154,1.0128322175379966e-07,-1.6057225749985183e-20,-5.495031509604864e-23,-1.309015799764758e-23,-1.9521817071009012e-25,6.842427673767985e-11,1.8608743280184988e-12,3.0212488196199314e-09,99.99849726555895,0.0017483540785450963,20.000000000050132,20.000000000026827,99.99998523058109,-8.74919490161345e-19,-8.848315574452933e-25,-7.539384339886025e-28,-1.1567750098618314e-25,0.0,100000.0,-1.1485527653327038e-27,2.598424805413007e-68,1.1237508630708329e-27,97.25281118446723,-2.19802324350188e-30,-7.364438469148301e-36,-1.883205827665969e-36,-6.716598708612667e-28,1.4328953326798629e-32,6.303307428687924e-34,2.597319971437132e-59,-7.017267535992783e-63,-3.482722381017659e-64,997.2012082546269,200.0,200.0110803395085,2.6058471901135185,0.0,0.01758982661249243,97.37873130055941,0.0,2.5986947980791326,0.0,2.947436210999745e-13,97.38606687435042,0.0,-2.0111441942049086e-38,1.2942852084580926e-24,4.916558680731601e-10,-7.890059325672901e-15,-1.0268208312326807e-42,3.806742402028362e-48,4.709166872961823e-14,1.0259707102477479e-06,2.0
