milliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
2500,0.0,6.687601426115382,5033.010393441463,0.0,2999.8153438730924,-0.22252750094701126,0.0,0.3398073965617805,-0.0001321052814402618,0.0,0.25978478209444855,0.0,0.012016997719225445,0.06670806019066347,0.0,0.0,199961.85008902143,1097.445700044684,33.3422594782619,0.0,200.75356791148175
2600,0.0,6.677974432995443,5041.727678182104,0.0,2999.799237112258,-0.11210317942841175,0.0,-0.20558087632646285,0.0003434678299852814,0.0,0.27438046889258594,0.0,0.0016672640531785604,0.07633260566846103,0.0,0.0,199962.38978869768,1096.674161767102,33.34326281333096,0.0,199.65710051553899
2700,0.0,6.638418874437644,5032.981157665695,0.0,2999.7962552169197,0.2114994741826098,0.0,0.17615896970005473,-0.00020960908895873527,0.0,0.27207560854904106,0.0,0.02984137401908367,0.13145682665974157,0.0,0.0,199958.80236551937,1094.3260304398161,33.34490877337812,0.0,200.67617032894861
2800,0.0,6.631344146444049,5008.428113060715,0.0,2999.7839604529204,0.11861962045507865,0.0,-0.36670171578208755,1.457789483010779e-05,0.0,0.23585922315777821,0.0,0.003522635031109508,0.1581913318817989,0.0,0.0,199957.73471935032,1091.4774002693744,33.316987335755755,0.0,199.60487415537565
2900,0.0,6.666557151266641,4984.130307112183,0.0,2999.7831112870085,0.0990185130063145,0.0,-0.34051362685351644,0.00020541508414232784,0.0,0.2394240311656971,0.0,-0.005080050738627441,0.1818359090682226,0.0,0.0,199955.79405650304,1088.3727215893239,33.347679326761835,0.0,200.07389171688646
3000,0.0,6.647974542884909,4977.006360392444,0.0,2999.7736670278005,10.224580270533115,0.0,-0.034161036078598786,0.0018303126165472522,0.0,0.29163420968858655,0.0,-0.014714644985806557,0.0038406452819531346,0.0,0.0,199955.35734948888,1085.985404929927,33.30895074263286,0.0,200.1793333642893
3100,0.0,6.6499043697470706,5004.155404251976,0.0,2999.7622501095875,9.936147329988092,0.0,1.115803247690238,0.005310081430744211,0.0,0.24168836377472802,0.0,1.2685987148115494,3.4506204711619697,0.0,0.0,199953.62490318678,1085.1562396361244,33.32631136375522,0.0,195.25474548016956
3200,0.0,6.6853689744804585,5017.119197620966,0.0,2999.7585605543863,10.07241906684813,0.0,3.164885511833866,0.01034861643038274,0.0,0.25846597226806967,0.0,1.2730385561876167,5.914248810493566,0.0,0.0,199952.8128261025,1084.1813755736687,33.344429679639866,0.0,189.2087881630645
3300,0.0,6.700807840574646,4924.856606162209,0.0,2999.757305891708,9.789094850268567,0.0,7.119128847321384,0.01604252858560554,0.0,0.3311267239977282,0.0,1.2296818632511133,6.915253502019537,0.0,0.0,199951.9214564779,1081.1160357268454,33.31811192517054,0.0,184.7248158776802
3400,0.0,6.707592206402928,4859.825791879822,0.0,2999.7465980749075,10.238779280550753,0.0,9.451407842726697,0.022392593978971698,0.0,0.4067518705161262,0.0,1.221724639166467,7.559155511596973,0.0,0.0,199949.388774077,1080.0320888953263,33.33127441678484,0.0,181.51327452680155
3500,0.0,6.710641434206372,4704.894873746474,0.0,2999.732538063286,10.16278020186252,0.0,12.206993231892483,0.026540012446359208,0.0,0.5403345113452327,0.0,1.176570303838797,7.707253210179985,0.0,0.0,199948.63659095467,1076.5709200960857,33.28751432932597,0.0,178.57609822411914
3600,0.0,6.760685852982068,4553.327626446346,0.0,2999.7294075200575,9.861049274110238,0.0,14.73885373668171,0.030709476841778556,0.0,0.6806222116377032,0.0,1.185711659412187,7.896642336393006,0.0,0.0,199945.68007342552,1076.4584704412368,33.23577897466814,0.0,176.29363990048213
3700,0.0,6.840487856896777,4382.261539739361,0.0,2999.7253855274366,9.973732292045973,0.0,17.506238145276473,0.037876350106520525,0.0,0.8034435302136514,0.0,1.1552761229067672,7.6604945037220995,0.0,0.0,199944.81773615404,1073.9363727046757,33.12945970448462,0.0,173.93169899710665
3800,0.0,6.913496806640356,4162.786771050115,0.0,2999.7197948407697,9.845811681511675,0.0,18.93962818720446,0.04285892688288244,0.0,1.0022519053266352,0.0,1.1465186890562158,7.6245603239247774,0.0,0.0,199944.4120193238,1071.7988485600051,33.06298287448988,0.0,172.48937613622067
3900,0.0,7.052620935987378,3989.643855705939,0.0,2999.7102585617677,9.839194878472522,0.0,19.730101507360448,0.04487040546586283,0.0,1.162424622968848,0.0,1.114477673951144,7.608346897082778,0.0,0.0,199941.41864535274,1070.4522283268211,32.97152180593612,0.0,171.18875801381856
4000,0.0,7.168997123252298,3816.671832700515,0.0,2999.7023693002293,10.216197384516171,0.0,20.817045006367678,0.04947277082620428,0.0,1.30618664709552,0.0,1.1238784777911714,7.642717364424446,0.0,0.0,199940.71986042408,1066.6581575373477,32.808099927848566,0.0,169.71094496223574
4100,0.0,7.319445403430568,3594.3342624755746,0.0,2999.697844834264,9.933065288883084,0.0,21.904242507331762,0.05605478561349221,0.0,1.4788543923201873,0.0,1.1040297354334523,7.737245743993407,0.0,0.0,199939.3647307102,1064.0059837934205,32.68787567719932,0.0,169.40937436175548
4200,0.0,7.446907043560468,3396.8187147979365,0.0,2999.682469311213,9.985632126258867,0.0,22.74162253801212,0.060594240330012095,0.0,1.6241134610083447,0.0,1.1112614659061766,7.6037859207014735,0.0,0.0,199937.13057128128,1061.383299491895,32.529813126535906,0.0,169.11145171766339
4300,0.0,7.667699771926217,3238.9439637365335,0.0,2999.67735732127,9.775068068504313,0.0,23.378473289494295,0.06415231544358252,0.0,1.7609158950478483,0.0,1.119006113963709,7.628741842736902,0.0,0.0,199936.4309859171,1059.0386901904924,32.32618299332661,0.0,168.74663671962745
4400,0.0,7.821514215315294,3107.6479393770396,0.0,2999.6705062784636,9.979870006870021,0.0,23.845485732355456,0.0702869060945863,0.0,1.8875986081547187,0.0,1.1202392888275576,7.319318568138453,0.0,0.0,199934.0113247722,1056.2074608819853,32.163306055400426,0.0,167.69486598052077
4500,0.0,8.050070807240436,2943.61974117558,0.0,2999.666594555444,10.203365647323004,0.0,24.702296677571308,0.07500201578426069,0.0,1.9801661280090068,0.0,1.076337114625525,7.282712466300886,0.0,0.0,199933.57342206925,1055.1213429524125,31.940134394172876,0.0,167.82388718452816
4600,0.0,8.296457840433769,2781.892617312416,0.0,2999.6558398333395,10.170550237813938,0.0,24.334737823707524,0.0780032894038905,0.0,2.0978980832451932,0.0,1.0858272892051402,7.377535341831946,0.0,0.0,199931.30438971551,1051.1669092667485,31.71514272137038,0.0,167.432142046412
4700,0.0,8.486139755416163,2595.264336194228,0.0,2999.6487852953596,9.987780728284681,0.0,25.128248164579002,0.08282480745895392,0.0,2.203362329402983,0.0,1.069445540793607,7.313794647097326,0.0,0.0,199929.06026286355,1047.3788786092223,31.464135345051357,0.0,166.72651107523964
4800,0.0,8.778008252337761,2463.7084445891383,0.0,2999.6450509220945,10.052294346949655,0.0,25.255457595605414,0.08871277939302553,0.0,2.260717242640854,0.0,1.1205523101898947,7.52757392227997,0.0,0.0,199928.75239644162,1046.0633932897608,31.28341759139811,0.0,166.47584991543752
4900,0.0,8.989804663048991,2336.326459699756,0.0,2999.63162411391,10.113075397930617,0.0,25.183035901689635,0.09353733156917292,0.0,2.3135611430596135,0.0,1.1005675660825873,7.249116554015241,0.0,0.0,199927.47730955554,1042.2697731419955,30.991918136290664,0.0,166.51491157830014
5000,0.0,9.252373904636784,2151.588503580229,0.0,2999.6300680628046,9.88498039478314,0.0,25.538954389839095,0.09852849418568564,0.0,2.379591177759596,0.0,1.0688783864910563,7.313952371076833,0.0,0.0,199925.6653559541,1037.820531069427,30.755400215741137,0.0,166.1980493735481
