miliseconds,GTPgS_C,KCNQsites_M,PIP2_M,GGDPbS_M,ATP_C,oxoM_EX,GDPbS_C,GGTPMg_M,GDP_C,GGDPAlF4Mg_M,ip3_C,AlF4_C,G_M,GGTP_M,GGDPAlF4_M,GGTPgS_M,PI_M,PIP_M,PIP2xKCNQ_M,GGTPgSMg_M,GGDP_M
3800,0.0,6.963394636968704,4162.623348781823,0.0,2999.719328165265,9.82866316417629,0.0,19.11648218553707,0.042641041437615095,0.0,0.994400939582995,0.0,1.1203826143315418,7.907190530007189,0.0,0.0,199942.9126089958,1072.1875606004194,33.03848368469352,0.0,173.22571389959856
3900,0.0,7.008886000333523,4015.905505354313,0.0,2999.706905138799,10.145729810832474,0.0,20.411252395004198,0.04715404495418393,0.0,1.1323646244852277,0.0,1.146482839865746,7.854566930908337,0.0,0.0,199941.2146635952,1068.9175444325742,32.956907239584886,0.0,170.82914272127408
4000,0.0,7.151578472900407,3801.8807371523035,0.0,2999.7063181887147,9.783714257753672,0.0,20.865987475959557,0.05195501618132636,0.0,1.2920326589582218,0.0,1.1292771152636785,7.559232316006003,0.0,0.0,199941.12063931598,1065.4570144905317,32.856471238368265,0.0,170.87052319878566
4100,0.0,7.304334280275476,3608.142513829086,0.0,2999.6966697517796,10.208464129082799,0.0,22.614064693349437,0.05486010865389395,0.0,1.462685598950733,0.0,1.1284126002789698,7.458853806355875,0.0,0.0,199938.3640500124,1064.2861050903923,32.660506230136505,0.0,169.76994500623547
4200,0.0,7.459715422411184,3478.317985751389,0.0,2999.691638227374,10.177108235602715,0.0,23.29224652430399,0.060782715226753936,0.0,1.622991366898896,0.0,1.118941554754132,7.490020537508242,0.0,0.0,199938.29872234334,1061.5427420926787,32.54913765550994,0.0,168.25275861091544
4300,0.0,7.656702052650863,3254.41421760456,0.0,2999.679415880023,9.833504956931824,0.0,23.837186531147598,0.06374059596418892,0.0,1.7053648372314563,0.0,1.1025078062047182,7.433014611811099,0.0,0.0,199935.67192478591,1059.6585285550486,32.336148894780806,0.0,168.2694950117642
4400,0.0,7.818289967606092,3110.4587023242216,0.0,2999.672690220373,10.161794473354687,0.0,23.52965106145967,0.07104721679798,0.0,1.8300699359934562,0.0,1.0762350218856342,7.396886991714003,0.0,0.0,199934.40424815376,1058.0337950977412,32.146162753606504,0.0,167.0871134314069
4500,0.0,8.062950032928068,2917.979562466858,0.0,2999.66745314238,10.086423654175313,0.0,23.948867185827282,0.07322113877520259,0.0,1.9570271456054777,0.0,1.0931106656767715,7.57631288908822,0.0,0.0,199932.5864266007,1053.6351338694567,31.97149691469839,0.0,166.9840037096318
4600,0.0,8.24095497518671,2749.611484351703,0.0,2999.659113984464,9.800483786779727,0.0,25.05038552048806,0.07979096480406205,0.0,2.058835808276055,0.0,1.0870121491905198,7.4987025699738385,0.0,0.0,199931.81778926283,1051.788415464578,31.69793989366089,0.0,166.4606541394929
4700,0.0,8.526500463555646,2621.2601976605333,0.0,2999.6535818940924,9.846531233624745,0.0,24.55269465548082,0.08427732309962427,0.0,2.1729992499251676,0.0,1.1005577645703934,7.524062594457961,0.0,0.0,199931.06786794882,1048.3471932863752,31.462578157384407,0.0,167.21325672076466
4800,0.0,8.74863597507887,2443.0418913058575,0.0,2999.641590518325,10.192378525358121,0.0,25.16832944967183,0.0872536574074046,0.0,2.224933836406505,0.0,1.1099380379434507,7.399648313732877,0.0,0.0,199927.60150504645,1044.4333344751283,31.234576226822117,0.0,166.1170241024189
4900,0.0,8.993462874599588,2348.1140317639233,0.0,2999.6329480254994,10.21975763942054,0.0,25.40298961747867,0.09355073310410122,0.0,2.3487481979440794,0.0,1.083384595401333,7.254205853731746,0.0,0.0,199928.15905780147,1043.3453623461396,31.03537292223716,0.0,165.9699030324967
5000,0.0,9.253738947148696,2194.351802534876,0.0,2999.634297022673,10.063917810745766,0.0,25.57508838245924,0.09800229886071103,0.0,2.385067617745523,0.0,1.097735726261529,7.320394655895057,0.0,0.0,199926.21775584188,1038.7353817892574,30.77240158232827,0.0,166.93839953849616
