miliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
2100,0.9903730522955265,0.030866416631262446,3.8511390272317384e-05,0.5619930585782726,0.25,0.24822851337368348,0.0984161616146425,0.4851611809306841,0.9901852789815786,0.9364747205744829,0.0038576478067662012,0.025842717429484203,8.166858413484764e-06
2200,0.9899024166418527,0.031241805485820725,3.8529837051840015e-05,0.5617881017620399,0.25,0.24823003115767103,0.0985350538683444,0.48515988509007635,0.9901935226312257,0.9365835638877924,0.003862918513949846,0.025839519836969832,8.181651105978998e-06
2300,0.9894667598268748,0.03202728285364093,3.853357478437393e-05,0.5551552877144923,0.25,0.24819919420252187,0.09853409632570302,0.4851763288854921,0.9902035969977993,0.93639432279836,0.0038640423181433873,0.02585879582365436,8.185626817990298e-06
2400,0.9892482040367239,0.034694432687859794,3.853477438860084e-05,0.553562206010371,0.25,0.24816488995736039,0.09857256761386154,0.48518421875328016,0.9902150555472372,0.9364647537148889,0.003866719598994244,0.025865985282229994,8.214422978279375e-06
2500,0.9886125638852795,0.035231536136866824,3.854152571278198e-05,0.5492238015273644,0.25,0.24814841952653252,0.09864984692751609,0.48519881041564744,0.9902181452645752,0.9363812125639266,0.00386784489653861,0.025875715804356228,8.20953571179511e-06
2600,0.9875877060579931,0.036579726514883414,3.8556176851408126e-05,0.5466081508244589,0.25,0.24811147856671437,0.09874808027417724,0.4852147013691292,0.9902271676621563,0.9361201078720185,0.003871101150133616,0.025877802907785446,8.237948555065662e-06
2700,0.9866256214363248,0.03831831559746527,3.856602295233851e-05,0.54154470329453,0.25,0.2480972601473558,0.09874979133679063,0.48522775260365175,0.9902361821058192,0.9361158555715298,0.003874161748035835,0.025890530312082487,8.241416561602659e-06
2800,0.9863767512880927,0.038216077152721024,3.856305232045547e-05,0.5411091103515644,0.25,0.2480835801164463,0.09882256326121763,0.4852381305104479,0.9902546123434732,0.9360983353543999,0.0038748320487311375,0.025904738089114997,8.266529764850648e-06
2900,0.9851650435467194,0.039889795112274085,3.857496983954884e-05,0.5328150641456713,0.25,0.24803305193313097,0.09890515515580184,0.4852640377892516,0.9902549370926079,0.9360614352221861,0.0038764351198132237,0.02591339518173114,8.289069612100177e-06
3000,0.9843022598060244,0.042174341941374996,3.8578358967169055e-05,0.5288895226762527,0.25,0.24802647854355045,0.09897761835365308,0.4852703036425573,0.9902631868945695,0.9360798002936674,0.0038800650868676583,0.025917197142950623,8.303462005091964e-06
3100,0.9839689555539572,0.04387348119892613,3.85943857127471e-05,0.5268840418115645,0.25,0.24796699183188203,0.09909953064688197,0.4852807240854875,0.99027299941412,0.936070478881951,0.003885121923628891,0.025938454312839972,8.309776254863604e-06
3200,0.982830667891812,0.04514037137837917,3.8594510552930686e-05,0.5224382767809356,0.25,0.24792404165988766,0.09918587824692024,0.4853069742343394,0.9902890172621186,0.935870978757261,0.0038888099270140727,0.025942055141962555,8.322027007409258e-06
3300,0.9822437407180333,0.04628280647209034,3.860615825615348e-05,0.5201861511919758,0.25,0.24789009598352232,0.099249642709485,0.485324297568478,0.9902887676849502,0.9357698630686999,0.0038922025015661224,0.025962376430084567,8.341206819475806e-06
3400,0.9815228562884578,0.04742573411159854,3.860858308911454e-05,0.5139578328100461,0.25,0.24788513670435608,0.09932526063238059,0.48533308648708356,0.9902962230662099,0.9359368103884618,0.00389348261027702,0.025962767232616053,8.370593947067216e-06
3500,0.9808515668267246,0.04813936005909787,3.861463532855546e-05,0.511871728697564,0.25,0.24784224594331836,0.09939798830409104,0.48535077128764786,0.9903149108606589,0.9357316330128289,0.0039006430331732607,0.025973384666181237,8.393943255734724e-06
3600,0.97964539085714,0.04867582210353351,3.8634908026020344e-05,0.5058820799424287,0.25,0.24777418076514637,0.09951366119480007,0.48536387469006587,0.9903257472861947,0.9356300641857425,0.00390176937725194,0.025986890557792477,8.417343965721846e-06
3700,0.9783840438311537,0.05074423973272534,3.864280103828608e-05,0.5019056776745228,0.25,0.24774305635093968,0.09957140657947205,0.4853890727582084,0.9903270657417598,0.9357314308687298,0.00390892284386641,0.026011947546526918,8.445052537937244e-06
3800,0.9774051291770446,0.051585814497494296,3.8646433445742835e-05,0.4984228330507951,0.25,0.24770972827628832,0.09968577966655603,0.4854146119426158,0.9903415803948992,0.9357076853327452,0.003913396948004632,0.02602337481763941,8.456340464028547e-06
3900,0.9765458328698398,0.05382092266357066,3.865374504499838e-05,0.49319822866983204,0.25,0.24764226540135695,0.09980026548742342,0.4854160989062392,0.9903399450157578,0.9356877141987804,0.003916879430116646,0.026025854395984024,8.494335986597795e-06
4000,0.9761665826894733,0.05367220722669849,3.8662469773404716e-05,0.4889253206408097,0.25,0.24760600830353827,0.09983625607304904,0.4854444392440408,0.9903525461429573,0.9354661559384461,0.0039200787584840425,0.02604487382256595,8.514641794826932e-06
4100,0.9752486725630516,0.05557698935530772,3.8675935863043756e-05,0.48218691002067904,0.25,0.24755431459156277,0.09997373637594074,0.48546817757480193,0.9903627384807383,0.935405652385673,0.003927356205033748,0.026066479229603094,8.550787551249422e-06
4200,0.9737870211159181,0.056136347871931655,3.8689110195938225e-05,0.47614201917497273,0.25,0.24748747353005413,0.10008721901294265,0.48548523458843956,0.9903667833969065,0.9354287100486715,0.003931543930145459,0.026082760179266022,8.574855498518429e-06
4300,0.9729492683206481,0.05887234886043244,3.870509404664437e-05,0.46979622622157047,0.25,0.24743130387306775,0.10015976248035063,0.48549794399190677,0.990382609556612,0.9353905964574071,0.003937006980760466,0.02608792315122195,8.610666772900233e-06
4400,0.9713666741916448,0.05957273739110618,3.8716991000090244e-05,0.46811353603323574,0.25,0.24735142227702112,0.10019967268124699,0.4855097973201654,0.9903866220388298,0.9352264703599931,0.003942984773649768,0.02610195213766118,8.638735177577591e-06
4500,0.9709785279811723,0.05963380713328606,3.8731310998523835e-05,0.4650294744537486,0.25,0.2473243760438619,0.10027997351057405,0.48554116089649196,0.9904042945810358,0.9353171603370962,0.003949211583634026,0.026126784642924797,8.678856400181745e-06
4600,0.9699245991848064,0.061644689503225804,3.874547379370082e-05,0.455737362722454,0.25,0.24724692282873809,0.10040394072974089,0.48555782485768445,0.9904119163692471,0.9352344893384655,0.003956586141128845,0.026134272162124886,8.694213609079814e-06
4700,0.9682913967054877,0.06286875264363598,3.87658327357429e-05,0.4535888274637123,0.25,0.2471913697646514,0.10050350574834327,0.4855770553887484,0.990421766636932,0.9350224386138035,0.003965727852442966,0.026162440369208024,8.740670990438128e-06
4800,0.9676638268785314,0.06342533170093975,3.8778755744597904e-05,0.44614750251870033,0.25,0.24708837549189794,0.10057721347887906,0.48558406511263086,0.990420249682507,0.9351152190715912,0.003971181726547163,0.026175879123108585,8.790782114179043e-06
4900,0.9656087552782922,0.06604742470681838,3.880944776818585e-05,0.44396848297712405,0.25,0.24703799175643634,0.1006565165607424,0.4856095541855538,0.9904298833025347,0.9350457556654167,0.003979055805081864,0.026190600752966232,8.82625545106829e-06
5000,0.9645810153173247,0.06713220115666839,3.882727955076383e-05,0.4354961953401024,0.25,0.24693777024895222,0.10068719641310844,0.48562475145121875,0.9904365166213046,0.9349408296647661,0.0039900131249377534,0.026216024493604467,8.866561232017224e-06
