milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
1300,63.96919075947042,0.0282709867434549,300.028434847851,1.284610822649247e-06,69.99999873618572,70.0,4000.0000027414294,3999.9999999999663,2.836850811498479e-06,1.8466538521538375e-11,1.5602074545811876e-05,-1.0194704356631589e-08,-1.571749956075728e-10,69.9999999537984,1.9791358978598694e-07,637.4047554350889,32.20202747978145,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999228508,1000.0000006458926,0.0,0.0,1.0,0.0,0.0,0.0,0.19866309384193598,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1400,63.967614540618854,0.030096879945165377,300.0291872849441,1.1728517253745822e-06,69.99999869654626,70.0,4000.0000013676104,3999.9999999999436,6.854533964686882e-06,1.6314493608871673e-11,7.792358854044825e-06,-4.369404792987236e-08,-1.195507754111574e-10,69.99999978923988,1.9656767043990265e-07,640.7959154204692,29.60776384226667,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998542662,1000.0000009128592,0.0,0.0,1.0,0.0,0.0,0.0,0.20399648354482236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1500,63.964419280014724,0.03453038806620982,300.0307873576001,1.6029069947042322e-06,69.99999857374948,70.0,3999.9999881014974,4000.000000000049,6.443382634200843e-06,-2.167170944986909e-11,1.279982221343624e-05,-6.271199204656051e-08,-1.267213306449249e-10,69.99999966287012,2.999788521371027e-07,633.0589965849168,33.122680817956386,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998897028,1000.0000011553034,0.0,0.0,1.0,0.0,0.0,0.0,0.24146292643654535,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1600,63.96502176202112,0.034481590603043004,300.0366746851034,1.6150685440388719e-06,69.99999820952232,70.0,3999.999976752449,3999.9999999998777,7.65569469019489e-06,1.8701721243397998e-11,3.8260976229651675e-06,5.8448473283848056e-08,1.6776921402025145e-10,69.99999975318411,3.1195584933689277e-07,631.128106733269,35.67866615362785,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998322402,1000.0000010977276,0.0,0.0,1.0,0.0,0.0,0.0,0.26904209758603664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1700,63.96487759257519,0.03701186407512466,300.03925935359047,1.7641520639241621e-06,69.9999982810712,70.0,3999.999987529454,4000.00000000015,9.380653421539283e-06,7.418857848660976e-12,2.9580463515255825e-05,3.223031514251022e-08,-1.5407263957158526e-10,69.999999408618,5.939983973564204e-07,628.7990781345922,41.676315935112704,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998399933,1000.00000169124,0.0,0.0,1.0,0.0,0.0,0.0,0.2571408266823322,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1800,63.95954084256979,0.03963515347571066,300.03854372097686,1.9875966614995503e-06,69.99999800125377,70.0,3999.9999720442424,3999.999999999818,1.034038210557177e-05,-1.04928105805905e-11,2.0877130086004892e-05,-8.394421595529014e-09,-1.704865393337576e-10,69.99999953526144,5.370103782331269e-07,629.0274396377841,43.96949004498163,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998465926,1000.0000017220837,0.0,0.0,1.0,0.0,0.0,0.0,0.27344902543876787,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1900,63.959228512879605,0.042473896502150325,300.0432702765529,2.165687390767045e-06,69.99999765354886,70.0,3999.999983548368,4000.0000000000914,1.0241552668699634e-05,1.9841624788100416e-11,2.0837358394308975e-05,2.3541179881408674e-10,-2.426186665434952e-11,69.99999954536696,4.732088521935696e-07,626.606773476727,45.70295490534523,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998214525,1000.000001657591,0.0,0.0,1.0,0.0,0.0,0.0,0.2874044880512378,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2000,63.957454171840105,0.0422023289981271,300.04033275998205,2.4017215982004097e-06,69.99999782424132,70.0,3999.9999745207083,3999.999999999859,1.067575564918396e-05,3.909250329306256e-12,2.9072084642837554e-05,-1.888427104629947e-09,-4.930551223635506e-11,69.99999947223438,7.88532773165099e-07,626.8391371990261,45.25170386053028,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998116598,1000.000001993425,0.0,0.0,1.0,0.0,0.0,0.0,0.33302186588864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,63.95541041647281,0.041900117260458114,300.0452455708448,2.355031219310798e-06,69.9999972309956,70.0,3999.9999731653434,3999.9999999998963,1.1629274859707431e-05,1.7420707665550956e-11,3.2792265215397685e-05,3.065002032657267e-08,1.1966447056205019e-10,69.99999926164128,7.32236790920994e-07,624.2124478400968,49.59201627134594,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997726085,1000.0000025661305,0.0,0.0,1.0,0.0,0.0,0.0,0.3409868415190446,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2200,63.95407472585522,0.044835357926016346,300.04760528494955,2.291072823089963e-06,69.99999755916167,70.0,3999.999971297195,3999.9999999998454,1.4670237223323877e-05,1.2179638931987288e-11,2.5860020689503157e-05,-2.821850403242493e-08,-1.7970314335085343e-10,69.9999990617658,1.0342065276202346e-06,619.5122893689676,49.35689651927387,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997300909,1000.000002436443,0.0,0.0,1.0,0.0,0.0,0.0,0.35769029574041966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2300,63.949828439703744,0.04903865581511055,300.04645240447115,2.9525377321268446e-06,69.99999693196233,70.0,3999.9999643789442,4000.0000000001905,1.560737652157712e-05,-1.304195062638876e-11,3.587228843530078e-05,6.214189385365603e-08,1.9005827980502772e-10,69.99999905017158,9.223620248630618e-07,617.4009297512913,49.821378161810095,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997067243,1000.0000030990155,0.0,0.0,1.0,0.0,0.0,0.0,0.3465697583358918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2400,63.95019220714244,0.04983673865614459,300.05078056862175,3.0530230434968705e-06,69.99999675543901,70.0,3999.99993908237,3999.9999999998267,1.647107909994302e-05,1.0288107679825179e-11,4.994225282456194e-05,9.194918257251634e-08,-1.4148697653319748e-10,69.99999903946546,1.092529949395535e-06,618.7312044791728,54.46062247989237,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997145485,1000.0000029876776,0.0,0.0,1.0,0.0,0.0,0.0,0.3896088416190239,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2500,63.94793008012399,0.051954277725312935,300.0532637395318,3.209672552429e-06,69.99999694408116,70.0,3999.999930013139,4000.00000000006,1.8540448828805412e-05,7.610341540545327e-12,5.482795566970181e-05,6.863772481217017e-08,3.3348780012428224e-12,69.99999882500079,1.2070477824269232e-06,613.8171373555484,58.69235540787898,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996670245,1000.0000036564358,0.0,0.0,1.0,0.0,0.0,0.0,0.388724425375671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2600,63.94589191103752,0.05246360451683625,300.05051840898074,3.906041661543483e-06,69.99999643323734,70.0,3999.9999441751634,3999.999999999907,1.8224060176069243e-05,8.981289116040325e-12,7.515882821024244e-05,6.695525767840747e-09,1.0814771405281801e-10,69.99999874557028,1.218931122769035e-06,612.9753112128565,57.5928392195497,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996719038,1000.0000033637623,0.0,0.0,1.0,0.0,0.0,0.0,0.4327953110611011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2700,63.94514923471691,0.05317356982704052,300.0560768579077,4.115520557399925e-06,69.99999612756137,70.0,3999.999929950405,4000.000000000128,2.250152174224234e-05,1.4207140444635242e-11,6.540772838506603e-05,1.0305295511059967e-07,-9.498483814467105e-11,69.99999844190147,1.457206658118888e-06,611.7562781709041,57.93675174706448,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996039778,1000.0000041250671,0.0,0.0,1.0,0.0,0.0,0.0,0.41228688073799213,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2800,63.943989300154435,0.058081046454128885,300.0540212440664,4.37693206870575e-06,69.99999565497707,70.0,3999.9999062435404,3999.999999999805,2.222536199669743e-05,9.658902953366336e-12,8.513000468221907e-05,1.0656236469737606e-07,9.367727092084754e-11,69.99999861626651,1.5636737861399861e-06,609.1454874833931,62.357533109637096,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995587936,1000.0000038717128,0.0,0.0,1.0,0.0,0.0,0.0,0.42796205284785743,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2900,63.94323025348489,0.05870415625877075,300.0565304019173,4.29675788144483e-06,69.99999566937554,70.0,3999.999904367839,3999.999999999891,2.349951030615741e-05,2.6655056885491693e-11,8.987715798020164e-05,8.970265054190596e-08,6.014728382564197e-11,69.99999818098794,1.6715526845190892e-06,605.2971417822733,61.76243953647301,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995288596,1000.0000042336919,0.0,0.0,1.0,0.0,0.0,0.0,0.44859233802543963,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3000,63.9425910474928,0.059533638655484465,300.0597751932861,4.701132116310064e-06,69.99999524804036,70.0,3999.999892865057,3999.999999999761,2.453818993790502e-05,1.9881190203177145e-11,0.00011095149452558894,1.6522952511618674e-07,1.5429450410759586e-10,69.99999812641333,1.837326200895028e-06,604.9295464642091,69.05851635942852,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994953077,1000.0000045700766,0.0,0.0,1.0,0.0,0.0,0.0,0.4949355985612204,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3100,63.93883208341189,0.062464710305697016,300.0617931978226,4.898634389957038e-06,69.99999505800503,70.0,3999.9998963747557,3999.999999999987,2.7925369605616462e-05,9.549593381183885e-12,0.00011158499250494374,1.0179726712405328e-07,2.125403150982773e-10,69.99999791347284,2.122728247297372e-06,599.7847361864062,72.00844677634339,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994759379,1000.0000049611531,0.0,0.0,1.0,0.0,0.0,0.0,0.5003536244788201,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3200,63.93967495019269,0.06062073120612917,300.063952739658,5.4637170411770445e-06,69.99999456481544,70.0,3999.99986518586,3999.999999999943,2.9343842946228705e-05,8.97452890705839e-12,0.00011462155905593841,2.5214772218242145e-07,1.3407970877976538e-10,69.99999780980093,2.1782795513362306e-06,597.4240232507747,72.4729692236474,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994409138,1000.0000056151531,0.0,0.0,1.0,0.0,0.0,0.0,0.5105950910593752,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3300,63.93722934925339,0.062430215881496415,300.06317708057907,5.695423510712978e-06,69.999994353594,70.0,3999.9998571727815,3999.999999999621,3.114974401184698e-05,1.8247074684798905e-11,0.0001307021368070944,2.9310685422294524e-07,2.6696504897816547e-10,69.99999788188083,2.206384003254499e-06,599.6129091243309,71.56323945357971,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999465156,1000.0000058651958,0.0,0.0,1.0,0.0,0.0,0.0,0.5319698026040482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3400,63.93696887757417,0.06378022484193185,300.0679695684102,6.234082505849641e-06,69.99999397358863,70.0,3999.999840105559,3999.9999999997517,3.3328061910846136e-05,5.893808504488131e-11,0.00015493109432069188,3.047032082092314e-07,1.440780594981648e-10,69.99999770173797,2.5146806418673467e-06,592.9323589697983,73.29074731882532,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993797564,1000.0000059674074,0.0,0.0,1.0,0.0,0.0,0.0,0.5263827271213287,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3500,63.9342226883647,0.06458162658355852,300.06900037882104,6.125190129202871e-06,69.99999400344801,70.0,3999.9998500847732,3999.9999999994816,3.609791844344443e-05,8.267581775918735e-11,0.0001507164604490869,2.8499232754188e-07,4.265169852411105e-10,69.99999720291622,2.734015785348644e-06,589.5429394325854,75.70249420250782,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999399615,1000.0000060375869,0.0,0.0,1.0,0.0,0.0,0.0,0.5504064857764132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3600,63.92905230966205,0.06907239701185279,300.06827282743893,6.321256806609191e-06,69.99999369399977,70.0,3999.9998186844955,3999.999999999495,3.562697291494897e-05,5.680974999459782e-11,0.00017746381769190024,4.305004139730018e-07,5.433697290537456e-10,69.9999971021316,2.8474385781324853e-06,592.7868772758653,79.45867516294935,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993156087,1000.0000062686446,0.0,0.0,1.0,0.0,0.0,0.0,0.5678176023604357,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3700,63.93035131848417,0.07164385534813096,300.0716202779417,7.143509500759723e-06,69.99999336922188,70.0,3999.99980842492,3999.999999999501,3.9760886554958005e-05,1.080789882941189e-10,0.00019233869387185704,4.90848652255014e-07,4.419416590978979e-10,69.99999687520584,2.9984592700223935e-06,587.4578705893448,82.50467607674476,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993260668,1000.0000067414187,0.0,0.0,1.0,0.0,0.0,0.0,0.5788024829138037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3800,63.926776561128214,0.07368687210227601,300.07167626206603,7.085954899186746e-06,69.99999307142743,70.0,3999.9997981074243,3999.999999999199,3.864246140391635e-05,1.1134124527715347e-10,0.0002147009487749465,5.490877376628645e-07,6.458332022118803e-10,69.99999665799551,3.2758386137528173e-06,584.3298943193496,85.09584496424026,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992522426,1000.0000070666118,0.0,0.0,1.0,0.0,0.0,0.0,0.5866027211960433,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3900,63.92948762930842,0.07471907870793232,300.0721026986641,7.33863606297858e-06,69.99999223869314,70.0,3999.9997874190794,3999.9999999988427,4.347297869382306e-05,1.4694412583086023e-10,0.0002159168328019016,6.632273786188514e-07,1.1806139088390402e-09,69.9999967245654,3.232358261483495e-06,582.3103920361683,84.46130543881665,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992393346,1000.0000076290777,0.0,0.0,1.0,0.0,0.0,0.0,0.6208248426366089,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4000,63.92487806645976,0.07460381822686503,300.07219587171016,7.627021805165791e-06,69.99999182137272,70.0,3999.999766224515,3999.999999998617,4.561972547475436e-05,1.6735143284135802e-10,0.00022854759651731973,7.249951298923914e-07,1.2939276785588153e-09,69.9999965346928,3.6272912379509057e-06,582.9489686252957,87.46865997032384,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999170149,1000.0000079817055,0.0,0.0,1.0,0.0,0.0,0.0,0.6507534561415383,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
