milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
4000,63.92662618173966,0.07398905194461895,300.07334453946874,5.567448913482624e-06,69.99999467897585,70.0,3999.999758538038,3999.999999998948,4.177609693668722e-05,1.7496431748478436e-10,0.00022525971782925535,7.413501300232768e-07,1.1608618091171485e-09,69.9999975212164,2.605753472684716e-06,583.3856116105237,88.46797150400748,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999172375,1000.0000079243024,0.0,1.0,1.0,0.0,0.0,0.0,0.6359415292280871,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4100,63.92645709157948,0.07787492363112257,300.07468536129255,5.5426845429109225e-06,69.9999944510865,70.0,3999.9997560050642,3999.9999999983556,4.463980667918521e-05,2.0738361910131762e-10,0.00026334931578134217,7.602999119778566e-07,1.7508947303380612e-09,69.99999738714608,2.613422858449663e-06,578.8473546390723,92.82819598235457,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991746716,1000.0000084413198,0.0,1.0,1.0,0.0,0.0,0.0,0.6624458532030607,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4200,63.92323718641855,0.07712335712030874,300.0785052446862,5.98680323076023e-06,69.99999400111746,70.0,3999.9997112367505,3999.9999999982456,4.5668100572212326e-05,2.5109586532409616e-10,0.00026885415930322465,9.575418947267427e-07,1.9976384913022737e-09,69.99999725586268,2.8753790821742467e-06,576.2142134214157,94.04986696948959,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990966078,1000.0000086974131,0.0,1.0,1.0,0.0,0.0,0.0,0.6865352763622022,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4300,63.920699913184066,0.07824510004078918,300.07875348004717,6.169756262280009e-06,69.99999381025144,70.0,3999.9997152112405,3999.9999999975494,5.079978390134782e-05,2.911829690162065e-10,0.00028667665253170096,1.1275924701083196e-06,2.4283630371015562e-09,69.99999713431764,2.983764101267833e-06,574.459559137092,94.51077759433639,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990679284,1000.0000092048919,0.0,1.0,1.0,0.0,0.0,0.0,0.6984904114090731,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4400,63.92171553132702,0.08063031870531344,300.081662091849,6.0919136552972875e-06,69.99999386984152,70.0,3999.999671817869,3999.999999997303,4.980276760243207e-05,3.396579758977824e-10,0.0003146147915016741,1.2935655416426162e-06,3.092325386294914e-09,69.99999692744788,2.990344991595238e-06,571.9427476380622,96.28220077280771,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990564624,1000.0000094275911,0.0,1.0,1.0,0.0,0.0,0.0,0.6789765107731426,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4500,63.918132832609885,0.08005970231143707,300.08011864870866,6.3903241887835916e-06,69.99999356454603,70.0,3999.999676033453,3999.999999996621,5.1600724632488495e-05,4.3330146935270116e-10,0.00033919611750307703,1.417707239389184e-06,3.6085636462991184e-09,69.99999677436374,3.1092680367927014e-06,569.2770667999749,97.59859449303904,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990016184,1000.0000098962128,0.0,1.0,1.0,0.0,0.0,0.0,0.7060940122364086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4600,63.91587368327678,0.08313399557824305,300.08290337680234,6.659815814287317e-06,69.99999325281978,70.0,3999.999651506367,3999.999999995838,5.630421575674281e-05,5.125944556134489e-10,0.0003486586550955796,1.6384670954629057e-06,4.341861672864157e-09,69.99999675803762,3.2753312058211622e-06,571.5193714211224,99.70926637207762,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999989598533,1000.0000102888508,0.0,1.0,1.0,0.0,0.0,0.0,0.7197262903187704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4700,63.91544893799964,0.08424923093160601,300.084342769045,6.91099459810973e-06,69.99999291416057,70.0,3999.9996104588618,3999.9999999947227,5.948319885970006e-05,5.938065424967992e-10,0.00038935063761103467,1.7888548364089556e-06,5.198409205857174e-09,69.99999641787787,3.403220713799584e-06,570.3094387026608,103.95045131062209,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998928499,1000.0000106645182,0.0,1.0,1.0,0.0,0.0,0.0,0.7541357478223896,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4800,63.91326995874289,0.0847640150384282,300.0854333618419,7.050749319852021e-06,69.99999309702143,70.0,3999.9996048542666,3999.9999999936517,6.14651262442547e-05,6.994564184975711e-10,0.0003972509067199002,2.0711090557550916e-06,6.3621117947266055e-09,69.99999629306211,3.5770084702564937e-06,563.1831007621939,101.57647441030011,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998909254,1000.0000109188468,0.0,1.0,1.0,0.0,0.0,0.0,0.7620853086019831,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4900,63.91601022696001,0.08366213367336021,300.0864133250386,7.27309923343586e-06,69.99999286740378,70.0,3999.9995818053435,3999.9999999925285,6.063564683397828e-05,8.216766900929922e-10,0.00042289911891305493,2.2855881943163926e-06,7.495553524866427e-09,69.99999616900459,3.788878127454121e-06,564.1153448762868,108.81439729753586,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988495696,1000.0000111950402,0.0,1.0,1.0,0.0,0.0,0.0,0.7788601890715137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5000,63.91224822336314,0.0886738172070214,300.0866993361181,7.356746509452888e-06,69.99999237174666,70.0,3999.999545673701,3999.999999991114,6.5439273274758e-05,9.457935634712498e-10,0.0004567791090221662,2.569514125651495e-06,8.69989195984751e-09,69.9999961171392,3.790769074343447e-06,562.9448998945938,110.30076456367442,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987977464,1000.0000120310873,0.0,1.0,1.0,0.0,0.0,0.0,0.8205189038523538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
