milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
4100,63.92370520992261,0.07300407114542916,300.07757318644383,8.354160024168157e-06,69.9999914942801,70.0,3999.9997367084134,3999.9999999986217,4.4376579347120973e-05,2.068024782470702e-10,0.00024463959219482654,8.01792450894159e-07,1.6989827854718536e-09,69.99999610791465,3.7448945944245774e-06,582.5071368073078,90.07108993063187,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991952396,1000.0000081887118,0.0,0.0,1.0,0.0,0.0,0.0,0.649503982414676,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4200,63.92104516605071,0.07855980533606577,300.0765186064048,8.842267656480336e-06,69.99999135849603,70.0,3999.9997373174706,3999.9999999981387,4.938593907259675e-05,2.4837670038616426e-10,0.0002734306554226017,9.455325002522197e-07,1.8334177484188355e-09,69.99999610927817,3.958333739307609e-06,580.5097600252902,89.2055590108098,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990924256,1000.0000084921777,0.0,0.0,1.0,0.0,0.0,0.0,0.6591554351195058,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4300,63.920186280876386,0.07848576650926864,300.0766007255323,8.958323670930513e-06,69.99999074567043,70.0,3999.9996969053054,3999.9999999974684,5.143805577257284e-05,2.8741937917151286e-10,0.0002872335157565271,1.0412643600142028e-06,2.3798364718466974e-09,69.99999589148382,4.145900429335297e-06,576.8344967938754,92.09244717145654,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990835167,1000.0000089242461,0.0,0.0,1.0,0.0,0.0,0.0,0.6661420562720861,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4400,63.919808866817185,0.08025542839662793,300.0814274275513,9.348559468516046e-06,69.99999062427753,70.0,3999.9996871314333,3999.9999999970273,5.322267530232905e-05,3.6166057787284986e-10,0.00030562949845510165,1.289994778273814e-06,2.728363719506205e-09,69.99999547446325,4.488576286234311e-06,576.3544898413111,93.23610590956419,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990466691,1000.0000096392644,0.0,0.0,1.0,0.0,0.0,0.0,0.7106021782820566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4500,63.91968965713353,0.08021430151866504,300.07853942203565,1.0066432485029553e-05,69.99999000757208,70.0,3999.999661227907,3999.9999999965007,5.299541494382808e-05,4.134775535216576e-10,0.00034638662987886853,1.4256349128182912e-06,3.7101610936686838e-09,69.999995256094,4.530128142539142e-06,570.4462578153724,99.20645605286768,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999989766593,1000.0000096849324,0.0,0.0,1.0,0.0,0.0,0.0,0.7384040496430097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4600,63.91896714838523,0.08097969914398463,300.08332834357725,1.0225635756561314e-05,69.9999899500709,70.0,3999.9996344809892,3999.9999999956303,5.641063097423727e-05,4.908415922856515e-10,0.00034541522058297497,1.592149995365168e-06,4.28578017100328e-09,69.99999513715072,4.892099482226516e-06,568.0024438269718,99.03103271143219,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999989541437,1000.0000105062335,0.0,0.0,1.0,0.0,0.0,0.0,0.7552238151468458,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4700,63.91860489861156,0.08211639665411685,300.08269375160876,1.079061875261313e-05,69.99998941262673,70.0,3999.9996087721697,3999.999999994878,5.736717546485085e-05,5.874362598422556e-10,0.0003779358412069904,1.8553922565114266e-06,5.037120612907519e-09,69.99999496659056,5.025098399203958e-06,568.9386397963598,103.60073324684372,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988960795,1000.0000103801128,0.0,0.0,1.0,0.0,0.0,0.0,0.7413114548040043,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4800,63.91531153778577,0.08612077633318065,300.08252744518865,1.1185518053555006e-05,69.9999889706478,70.0,3999.999605377335,3999.999999993882,5.9949190453632796e-05,6.727146107182391e-10,0.0004122453210894371,1.969947279969452e-06,6.069152815020753e-09,69.9999946314252,5.3890853988318545e-06,564.6481748396211,103.47296364595772,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988774782,1000.0000110477749,0.0,0.0,1.0,0.0,0.0,0.0,0.7484908548517394,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4900,63.91690619121411,0.08782825157325982,300.0835346718793,1.1740069444310467e-05,69.99998829548142,70.0,3999.999581223703,3999.9999999927186,6.3833510866611e-05,8.023293262289788e-10,0.00041478078137341477,2.3282034284950503e-06,7.465345197909343e-09,69.99999439526627,5.641949559752268e-06,565.5228479449696,102.92507301471178,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988496442,1000.0000116622185,0.0,0.0,1.0,0.0,0.0,0.0,0.774258497345301,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5000,63.914987200452195,0.08723825302443784,300.0851917528863,1.1999354626973892e-05,69.99998829882476,70.0,3999.9995408600807,3999.9999999913343,6.456530609726775e-05,9.344053289283203e-10,0.00046403816948142516,2.5376699726379604e-06,8.614925189693787e-09,69.99999421944692,5.770102229906408e-06,560.8965155955867,105.09915461197576,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988103269,1000.0000118408382,0.0,0.0,1.0,0.0,0.0,0.0,0.8142630415044466,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
