milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
2200,0.00024306227934643498,-2.5475461039656426e-05,-1.266285483288323e-05,4.511143855542092e-05,-2.5574234113169946e-06,-2.6398428683484187e-06,-8.962086410851869e-05,-4.256640040644884e-19,-5.965241847937612e-19,-4.930799889040915e-18,3.9878104672199486e-19,-7.50446668732688e-19,-1.078280284325129e-06,0.0,3.4971726761189746e-18,-4.924602898087019e-19,1.8326574707474417e-05,0.0,4.027342279985141e-06,-1.2742156597307471e-06,-1.1906590289620867e-20,0.0,-7.917311825031809e-05,7.49185052706551e-06,0.0,7.205853843584359e-07,1.3772862292689574e-05,1.015969595426595e-18,7.056832878049362e-19,-1.7311238618387815e-17,0.0,0.0,0.0,0.0,2.9745202638822316e-19,2.908836824597217e-07,-2.8932484623487716e-19,0.0,0.0,0.0,-3.6600799159112496e-19,-1.5175518408654701e-05,2.0000000000024957e-06,4.130744024219438e-06,-2.2138686980492977e-19,0.0004893546169877997,3.677926359849501e-08,8.805466231773076e-20,2.498379322999035e-18,2.4249859763583728e-20,1.908254441404814e-07,5.609581481330739e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,8.42729462076384e-05,1.0248166030343429e-05,2.1179590092734804e-06,-0.00019620552853550087,-1.3959129890648294e-06,-2.6137611094703694e-06,7.782147238010014e-06,-2.7762738109041703e-19,-1.0498390842559676e-18,-1.7015160200440394e-17,-1.9100025095598954e-18,-1.1937911171193884e-18,-1.2541642287397622e-05,0.0,2.0645464526441434e-17,-8.69864118015414e-18,8.764944940758922e-06,0.0,-3.254654217907155e-06,2.3369952307876893e-07,-4.29206274594431e-21,0.0,0.00025714688711956133,1.3717483594967623e-05,0.0,-1.9041841592121652e-06,-1.2347466379280224e-05,1.2280791326837974e-18,-1.5842275625945736e-19,-3.2968859106571757e-18,0.0,0.0,0.0,0.0,2.866306908730936e-19,4.544054726804143e-06,-2.556594601026085e-19,0.0,0.0,0.0,1.663594219075104e-19,1.2100333120089079e-05,2.0000000000070095e-06,2.5926417464767686e-06,-1.7737173910411527e-19,-0.00012547613720507203,-2.941332473970302e-07,8.588639328282974e-20,6.994272383346417e-18,-9.91329294123702e-21,-2.9878238499069167e-08,-6.069856000951204e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,0.0002056276036244942,-1.9428685240860573e-05,6.077047458101324e-06,9.378158711820864e-05,-2.757543138272214e-07,-2.559897749491864e-06,-4.941833840170494e-05,-9.705533464362683e-20,-3.0865937529980994e-19,1.231117424727972e-17,2.127162061283889e-18,1.0749320618590417e-18,1.0974613327126415e-05,0.0,-3.3279324661578507e-18,1.4642580665747907e-17,1.1616689074244923e-05,0.0,1.034765149373155e-05,5.313801517832255e-07,2.727477827965641e-20,0.0,0.0002680416231534313,5.420835284973737e-06,0.0,-1.7931953773980804e-06,-1.5072520017423476e-05,-8.035974117180693e-19,1.1829684743309982e-18,-7.40523103409454e-18,0.0,0.0,0.0,0.0,-1.780666297762395e-19,4.824672102354529e-06,-2.170516973737581e-19,0.0,0.0,0.0,4.631306954339079e-19,-1.378863494113379e-05,1.9999999999948898e-06,-1.4736335469120195e-06,8.04538458550541e-19,0.0002652481970176473,-7.395800055606561e-08,-1.334655824506863e-19,6.831061543793453e-19,2.1772192752058756e-20,-3.795338807667808e-07,1.0376141280049789e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,9.03388791604894e-06,4.076746550606444e-06,-1.3433682704794471e-05,-0.00010221571937358515,-1.2576366197769021e-05,-2.6375564238860544e-06,1.047073832279572e-05,-4.174001055083571e-19,2.451789982200519e-19,2.881841951639568e-17,1.0312665715507817e-18,-1.1243595366368917e-18,-6.4756647399038915e-06,0.0,1.9148176212113072e-18,-6.355669195284735e-18,1.922644852582076e-05,0.0,1.6567774869540094e-07,-1.2467393431691406e-06,-3.4182976920743014e-20,0.0,0.00010845974511276713,-6.965799529179829e-06,0.0,3.0674414474410564e-07,-1.4131854256681674e-06,1.7151457490106954e-19,8.909022701185543e-19,-4.853033943378906e-19,0.0,0.0,0.0,0.0,1.4254121141255713e-19,2.103661770754841e-06,5.0829652760192056e-20,0.0,0.0,0.0,-1.3635898130277193e-19,-1.2196153066679724e-05,2.000000000002393e-06,3.744386063925635e-06,6.813544465951313e-19,-0.0003910114424541664,-1.6939051003191788e-07,2.0966127167613786e-20,1.9690190469116922e-18,4.537534824017673e-20,-4.862178705672651e-07,-5.9317424594065126e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,-3.388092944477038e-05,9.286763894585632e-06,-5.725081322921723e-06,-0.00020849301952723456,-1.164620706075254e-05,-2.9412666139697075e-06,3.0810005572918874e-05,9.185269262135321e-20,-5.892596045177954e-19,-1.8534593031542978e-17,-6.882325653156615e-19,-4.87638826656169e-19,-1.1313930195110167e-06,0.0,1.5538206289496378e-17,-1.2996344709137358e-17,-1.948283524829935e-05,0.0,-1.6336165931383009e-07,-6.228447060544074e-07,7.964799841637666e-21,0.0,-0.00016490601318058226,-1.5791306982735068e-05,0.0,-1.9248625033628865e-07,1.0205081155275183e-05,-1.0795692330920858e-18,-1.4452882231384607e-20,9.295041018519892e-18,0.0,0.0,0.0,0.0,4.865115882633302e-19,-4.031651690065529e-06,-1.641479684996495e-19,0.0,0.0,0.0,-2.138574126038649e-19,5.606658990690231e-06,2.0000000000090797e-06,-1.9357266227199235e-06,-2.628314922277572e-19,0.00012481684199695903,-3.130629972503638e-07,1.3119367855135504e-19,-8.463696802601053e-18,-6.119232544838619e-22,-5.313032681747057e-07,-3.0734605498793644e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,0.00022510192513296656,-1.533035759806321e-05,-2.373062038899837e-05,2.541537427713667e-05,-1.1712880190767149e-05,-3.119431591753232e-06,6.011701266999577e-05,4.42411915119935e-21,5.795092260423063e-19,1.1998456812811686e-17,5.130348091284461e-19,-7.258400977872108e-19,3.3149596311875604e-06,0.0,-8.886847704636161e-18,-1.7137710518621188e-17,1.34984857615828e-05,0.0,7.425352987550715e-06,2.3809137535059156e-06,1.4542420640286252e-20,0.0,0.00010825570531205876,-9.60165020269901e-06,0.0,-1.892894709899291e-06,1.057467417795893e-05,-1.109254768451305e-18,1.5343370054488958e-19,2.8386889290502598e-18,0.0,0.0,0.0,0.0,-5.287276506386697e-19,-2.117555306598291e-08,2.859413892215949e-21,0.0,0.0,0.0,9.00375322059022e-19,-3.2562968694622306e-06,2.000000000006865e-06,-3.875983237435612e-06,-3.8875654176389413e-19,0.0003453010318308386,1.0858661116399962e-07,-1.4153979803115934e-19,9.63329051915132e-18,7.523565212697429e-21,3.0309821503485344e-07,1.2944736326911815e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,-5.024228117971871e-07,-2.8057130913418302e-05,1.198547149865122e-05,-0.00016182873055421097,-1.003403048679402e-05,-3.382793683320175e-06,-9.025261031813766e-05,-5.207955290479894e-19,-1.0511986242316739e-18,1.2826953324582039e-17,6.318198261047475e-19,3.0992535593093527e-19,-1.3413395236428318e-06,0.0,1.5494979738395035e-17,1.0665181991968461e-17,-2.355356641531083e-08,0.0,-6.089515829422252e-06,1.0585325542595335e-06,4.050371787016594e-20,0.0,0.0001636077305346929,1.2780559123018504e-05,0.0,7.981343757885499e-07,1.60109085905278e-06,8.636559332791088e-19,-5.883476143801598e-19,2.7611388066867385e-19,0.0,0.0,0.0,0.0,5.33647625010959e-20,4.932544463412167e-06,-1.61518587299102e-19,0.0,0.0,0.0,-1.0549006153111597e-18,5.308071954743251e-06,1.999999999999605e-06,1.0604836689966588e-07,7.388539671086993e-19,0.00033400971865756924,9.30191275547449e-08,1.3823445748787807e-19,-3.1342829915719004e-18,-2.6910369334340446e-20,5.495080711789444e-08,-4.11238333475357e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,1.3540054407816288e-06,-2.319422079750619e-05,1.1755751879532727e-05,2.28982606027734e-05,-1.06013089560647e-05,-3.4305380432859914e-06,4.841165053676269e-07,-3.037463762496159e-19,-7.676966100299578e-19,-2.718619725534705e-17,-1.3165515629951925e-18,-1.9170318724070292e-19,1.8982335822199344e-06,0.0,1.6989171470335782e-17,6.497658452542337e-20,-1.5954791968543504e-05,0.0,5.097796165756023e-06,-3.6338340156607146e-06,-3.560265024952482e-20,0.0,-0.00024244556900908368,1.4263544864127997e-05,0.0,1.0291163124068483e-06,3.842473748158048e-06,1.010661193720721e-18,-1.22899561246361e-19,-1.111708351066764e-17,0.0,0.0,0.0,0.0,1.3682464678448423e-19,-4.017040740525652e-06,2.6669850864107225e-19,0.0,0.0,0.0,1.077269229187179e-18,2.9836928811181406e-06,1.9999999999972615e-06,-3.481582270133712e-06,-7.409470111130214e-19,-0.00041421799011563535,4.935908712046476e-07,1.2299162169037077e-19,-1.3640378386685962e-18,-4.0257314387588933e-20,-7.363957099118876e-07,-3.139595608857587e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,-8.677204041945511e-05,-2.7975560567880806e-05,-1.1995310051104216e-05,3.439998934311564e-05,1.120040775235496e-06,-3.889999371308134e-06,4.650421881834772e-05,4.862619500939174e-19,-5.349436288605901e-19,3.6258758763929723e-19,1.9769353340235876e-18,9.988197244422993e-19,8.315161912467794e-06,0.0,-1.1612665480969343e-17,7.41179361894318e-18,-1.2618529555862514e-05,0.0,8.111280061244877e-06,-1.1375115872799623e-06,-3.157642773552882e-20,0.0,0.00025104986400940703,-9.363901377199458e-06,0.0,6.443634079884606e-07,1.5381828559503174e-05,-5.4132562930543584e-20,-4.807268962819826e-19,-5.500985905239708e-18,0.0,0.0,0.0,0.0,4.688825387318812e-19,-7.012645579278015e-07,2.8598360343140213e-19,0.0,0.0,0.0,9.917565667669888e-19,6.042151590145831e-07,1.999999999995357e-06,-3.09193068253377e-07,9.267770652766726e-19,0.0004576997581419981,-5.975322373036657e-07,1.3472156601133883e-19,9.515487530479147e-18,2.0644182323461694e-20,4.0333679265748796e-07,-1.326288609483544e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,4.838869026971854e-06,-3.434920827834756e-05,-1.3395043676418838e-05,-1.306063935911446e-05,-8.271726266714377e-06,-3.6793145605548586e-06,4.8300611569718534e-05,4.923932189312968e-19,-1.1192951126881712e-18,-5.1748773329774814e-18,2.7484345448692374e-19,5.4185132243747844e-20,-1.4045433373011148e-05,0.0,-3.448256199538165e-19,-1.0267432738232431e-17,-1.6976705770652337e-05,0.0,-9.318254745829503e-07,-1.7459183831404442e-06,1.0420008451555571e-20,0.0,-0.00017912891583044685,1.216090201348352e-05,0.0,-6.0224987697514e-07,1.5177198633288957e-05,-1.6559970734546098e-19,-1.062270823599389e-18,-6.104757618195791e-18,0.0,0.0,0.0,0.0,1.7606963787842903e-19,-4.566506718895648e-06,1.2469608206688552e-19,0.0,0.0,0.0,-1.0998108276058177e-18,-5.492074622618656e-06,1.9999999999940986e-06,1.0415162348780042e-06,-1.0250917897716935e-18,0.0001532219062588217,6.580671300447606e-07,4.783332461644448e-20,-7.50825024671389e-18,3.9469958634077413e-20,5.176156544533343e-07,-2.734702104311522e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,0.0001564958245588061,1.936653711561191e-05,9.345527111954152e-06,-2.721432301067999e-05,-1.703480656976573e-06,-3.823282737270831e-06,-5.7437690169539384e-05,4.483423013683306e-19,3.8284095746866633e-19,-1.3461356680693815e-17,1.1177242605236952e-18,-4.0171932705694943e-19,-1.0362843107114534e-05,0.0,-9.395010109090354e-18,-8.030563904754232e-18,-5.269952430037605e-06,0.0,1.1671616834849652e-06,-6.555710942027145e-07,6.119343544964835e-21,0.0,-0.00023262951584180315,-2.66126847868111e-06,0.0,-2.4149367485136385e-06,-1.0114693583960415e-05,-9.990304133844775e-20,1.0743707472522589e-18,-1.7347834108012493e-18,0.0,0.0,0.0,0.0,-2.8812490208169793e-19,-3.817366459976123e-06,-1.5333609264615683e-19,0.0,0.0,0.0,8.728033032056584e-19,7.222021643890425e-07,1.9999999999934392e-06,-1.2633933866723334e-06,-1.0071247335411618e-18,-0.0004912097173075144,-6.065854678621737e-07,-1.2913211105390935e-19,-7.825030694100827e-18,-4.787545686697795e-21,2.0818899366133322e-07,7.580024730332715e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.00012184460589558348,6.220137302100145e-06,-9.198880611032944e-06,-0.0001333991522955331,-1.8960395795248587e-05,-3.7969502415352525e-06,4.72609083910649e-05,2.4184157172970366e-19,1.6464560822049648e-19,-3.9789597690330306e-18,-1.1530681163975245e-19,2.4397904248039274e-19,1.391794386038786e-05,0.0,5.270258591572022e-18,-5.266567730820102e-18,5.638694868092657e-06,0.0,-3.3591637354472256e-06,2.252981253564278e-06,-2.754739348455827e-20,0.0,-0.00028305615306171175,-1.9069139366390064e-06,0.0,8.235586189477696e-07,-1.0506227604088582e-05,3.406694068159822e-19,7.147557736081646e-19,1.6064458149567e-17,0.0,0.0,0.0,0.0,4.453677739215012e-19,5.366601716374782e-06,6.731459768173004e-20,0.0,0.0,0.0,9.72652728075275e-19,3.48959755208385e-06,1.9999999999958206e-06,-2.2988326421064097e-06,-2.792447960015368e-19,0.00016240858301521175,-1.0282607979335965e-08,-6.119859347982598e-20,-2.4347140305994233e-18,4.979135987541107e-21,5.116540518707344e-07,-7.645052929076534e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.0002755623270006301,2.235194103173584e-06,7.576865604504002e-06,6.862501204261989e-05,-1.6728602615170038e-05,-3.958876084958613e-06,2.481604647193909e-05,5.046816967132488e-19,-9.144180166452783e-19,-1.0166776162346314e-17,6.504452269408889e-19,9.35458563219044e-19,-2.6871960158845187e-06,0.0,-2.0182027623976807e-17,-7.501265654598214e-18,1.0952278672857527e-05,0.0,-9.619875269504594e-07,2.633495576819941e-06,-1.2971237268666947e-20,0.0,-3.113982602158853e-05,3.167697345104606e-06,0.0,-2.798158166435606e-06,-1.010674883104791e-06,7.5019120756052485e-19,9.225704030557657e-19,1.669044326144501e-17,0.0,0.0,0.0,0.0,9.684011424267667e-20,9.826755035422956e-07,8.435811456887577e-20,0.0,0.0,0.0,-6.343543313412553e-19,1.6457321327132916e-06,2.000000000003153e-06,-4.37492731699405e-06,-8.258896124007992e-19,-0.00022653042367941443,-5.705747474006477e-07,1.0958847001086627e-19,1.1272598103086284e-18,5.1870683807535255e-20,-3.062916991214638e-07,3.7040033037759544e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,-5.9897558279469284e-05,8.124086382712156e-06,2.6021343990610634e-06,2.2148893470408056e-05,-1.2712884115782571e-06,-4.552100512363331e-06,1.8655911124638813e-05,-4.542707994776304e-19,-1.113736164738901e-18,-2.0181742265623314e-17,-1.842297218834288e-18,6.947454209092694e-19,-1.2535389867862175e-05,0.0,1.9764004789142878e-17,1.5419916429777706e-18,-8.146572600727143e-06,0.0,1.0259126436445348e-05,-3.6779960909146145e-06,-3.822172823919889e-20,0.0,-0.00013247535343362536,3.134196816474912e-06,0.0,-8.403252176385878e-07,-1.1925647091783951e-05,-9.475915626342697e-19,3.715530453853739e-20,1.4467643371092225e-17,0.0,0.0,0.0,0.0,5.445635314672142e-20,-2.535798270055055e-06,2.5402904644356613e-19,0.0,0.0,0.0,-4.331814151484112e-19,-3.34681535157462e-06,1.9999999999947792e-06,2.2758276229410167e-06,-5.584373352014434e-19,-0.0005829773633600133,-7.059982463884688e-08,-1.0688909006888534e-20,-7.866096632535967e-19,-2.4012037228924892e-20,-7.108360769055751e-07,-5.349431033026598e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.00010558326478262667,-3.108421931428564e-05,-9.578712560325644e-06,0.00011252721911683235,-4.366861593472842e-07,-4.454876657669627e-06,-6.356443952277285e-05,1.5476005871195453e-19,-7.385930926120244e-19,5.440161993344436e-20,1.821288565721099e-18,-2.1440544600326948e-19,-2.4954647552034775e-06,0.0,2.5397033430067018e-17,1.7834826702440022e-17,-7.1089721732966316e-06,0.0,-6.295297693659208e-06,-2.6577658358469695e-06,-2.3628237290037396e-20,0.0,-8.865544321029402e-05,3.5752401214948136e-06,0.0,-3.2974326697848482e-06,1.739358990845004e-05,1.22631529003174e-18,-2.2998100137899195e-19,-1.136757903676669e-17,0.0,0.0,0.0,0.0,-1.703116199693299e-19,-2.2377032521498043e-06,1.157960954934632e-19,0.0,0.0,0.0,-1.0548212713411469e-18,1.549118980986439e-06,2.0000000000008893e-06,2.4178037884799633e-06,-4.636530290116515e-19,-0.0005500201533875786,6.531830948896313e-07,-6.267702777184883e-20,8.779971558721396e-18,-4.740372960900498e-20,-7.450216515769067e-07,-4.822005391854382e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.00017103349764253326,1.0467869206921327e-05,-9.046050594884755e-06,-5.24644995193709e-05,-1.9613221731703555e-05,-4.781647871661952e-06,3.332107191313463e-05,3.23975959642662e-20,3.1835860211951946e-19,-1.415957368702047e-18,-2.2586733243521515e-18,-1.1818486001414574e-18,7.977921850536922e-06,0.0,-1.2115697294715914e-17,1.0619872922347957e-17,-1.5007863264641263e-05,0.0,4.149264319715126e-06,1.7508168001724584e-06,3.1638436232760223e-21,0.0,-1.8040729187916564e-05,-2.4187251452073616e-07,0.0,-2.9511383829713063e-07,1.0173132145730213e-05,-3.9255035644235727e-19,1.1630678207268992e-18,1.708652797889179e-17,0.0,0.0,0.0,0.0,-4.780217750076934e-19,-1.232597613779429e-07,8.88881762485917e-20,0.0,0.0,0.0,-1.5885928793637653e-19,6.032402573032174e-06,1.999999999994828e-06,1.6275808176301488e-06,-7.27850783527844e-19,0.00012005815733188104,3.6192166018826153e-07,-1.4332255002347872e-19,-6.386896432903235e-19,1.910764281781517e-20,1.4868666838172366e-07,-2.358229605328966e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.00012354631998045385,1.0123849685491062e-05,-9.16450804921325e-06,4.751789695734265e-05,-2.1105974563065585e-05,-5.23536667969547e-06,1.519118065218804e-05,-1.512777295951802e-19,7.307127763522556e-19,-2.0003231484332764e-17,-1.427136040508125e-18,5.370244277478184e-19,9.024293639100745e-06,0.0,1.208809758862827e-17,-1.6752930005821033e-17,1.3497978388430202e-05,0.0,8.175733605012758e-06,1.2382708142157455e-06,-3.211567008369381e-20,0.0,4.304332066574178e-05,3.863144374071155e-06,0.0,-8.64793480530355e-07,1.5881714495428382e-06,-2.7901107601832955e-19,9.796490113357811e-19,-1.1344933910026829e-17,0.0,0.0,0.0,0.0,-2.7023540935367117e-19,-5.42058087114627e-06,1.6680651832464326e-19,0.0,0.0,0.0,5.1895461960853245e-19,-8.65791071686724e-06,1.999999999991429e-06,2.505542887492105e-06,-5.164141562156566e-19,0.0002368385573868474,3.4092054104296446e-08,-6.464129595748015e-20,9.54419401538021e-18,2.22319317961834e-21,-3.5824651448598214e-08,-3.767881649711854e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.0005021280461696013,4.944259612264412e-05,6.4925969590196e-05,0.000610519031514105,1.7567582115778598e-05,-5.190951986862856e-06,0.0002618824831823114,-1.4661188546704554e-18,-3.689328612301022e-18,-1.0625395783591019e-16,-5.044975301880448e-18,-4.251733464913656e-18,3.649180097310309e-05,0.0,-6.089757324236932e-17,-4.374282533985567e-17,4.631644633989284e-05,0.0,-2.0411355269128066e-05,1.0834145012487915e-05,-1.0521669327889066e-19,0.0,0.0007664213569253033,4.948302729291969e-05,0.0,2.8265625473350663e-06,-5.817069596268651e-05,-4.03092030881299e-18,-4.1134685382544804e-18,-6.27427577785626e-17,0.0,0.0,0.0,0.0,-1.1607288153464553e-18,1.7884732418387346e-05,-1.0579190209627736e-18,0.0,0.0,0.0,-3.59187732589186e-18,4.0715361677731444e-05,2.000000000032265e-06,-9.971667359559758e-06,-3.606604358867919e-18,0.0013019046760355272,-1.3049584235232233e-06,-4.704501776234433e-19,-2.104012583682627e-17,-1.585897588507569e-19,-2.495814188800065e-06,-3.384634175049702e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0011979333639067908,0.00014465918027709707,0.00012022894737851193,0.0009365941047592924,6.878122179044249e-05,-5.9094363644626095e-06,0.0004040098342171564,-2.686477976932764e-18,-5.851277574694785e-18,-2.1251707064741197e-16,-1.5309184112258593e-17,-7.752691499047739e-18,9.851406071964939e-05,0.0,-1.5964748350834178e-16,-1.1160157656809173e-16,0.00013890868042249448,0.0,-5.7337636401279395e-05,1.9068722423999563e-05,-2.745715434422719e-19,0.0,0.001710659690828809,9.792662564993489e-05,0.0,1.2035069902600602e-05,-9.290701095653746e-05,-8.092486585275154e-18,-6.941724632308123e-18,-1.171437265392683e-16,0.0,0.0,0.0,0.0,-3.51213913173619e-18,3.924939842304406e-05,-2.588229799089933e-18,0.0,0.0,0.0,-6.848529609212754e-18,9.751034410314698e-05,2.0000000000620324e-06,-2.6820863796680438e-05,-7.387589688748675e-18,0.004075014536627068,-3.9168195928450545e-06,-7.355825308785654e-19,-6.768875382616495e-17,-3.2072853537823964e-19,-3.758689870011787e-06,-5.621771313769698e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0019213171210138045,0.00023646586886277927,0.0001594329553914108,0.0018989775360066135,0.0001233540287188633,-7.080295128370278e-06,0.0006918143516850798,-5.056467640393207e-18,-9.627286776483963e-18,-2.8136402325963757e-16,-2.0554525298980444e-17,-1.4050625909875028e-17,0.00011822307555983538,0.0,-2.4531730548349985e-16,-1.539686475863856e-16,0.00019460243206459698,0.0,-8.330589946937285e-05,2.8913489890575875e-05,-4.1737056266613487e-19,0.0,0.0026671225399600086,0.00015410751767947335,0.0,1.985807518240792e-05,-0.0001687026620823024,-1.0139058559443136e-17,-1.1842088247017771e-17,-1.5811962298840364e-16,0.0,0.0,0.0,0.0,-5.483490900617252e-18,5.628379594801606e-05,-3.523237468886451e-18,0.0,0.0,0.0,-1.1419493814899585e-17,0.0001401076447726438,2.0000000000837905e-06,-3.726510472805628e-05,-1.088738850528237e-17,0.005842124373200137,-6.094064426069586e-06,-1.171721821848045e-18,-9.218827817233649e-17,-4.871465512412619e-19,-5.7560638834245755e-06,-8.430239025856928e-05,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.002339767033265889,0.0003491629876966805,0.0002536289934539173,0.002354105857608116,0.0001616005576242779,-7.890873055003726e-06,0.0009884743220245245,-6.463975276107705e-18,-1.2508971557372206e-17,-3.513197390866174e-16,-2.6314142075491177e-17,-1.958228474204275e-17,0.00017541788234158505,0.0,-3.2887002352494144e-16,-2.2671133942519803e-16,0.000258859542229256,0.0,-0.00012207820046498957,4.0829851971423096e-05,-5.329497985037888e-19,0.0,0.003695168609330504,0.00018888039049744205,0.0,2.626778335074076e-05,-0.00019482529505803603,-1.6164762160807236e-17,-1.7377044659344704e-17,-2.1913603407222774e-16,0.0,0.0,0.0,0.0,-7.19958248698385e-18,6.751368805475137e-05,-4.3209965862283145e-18,0.0,0.0,0.0,-1.3754059317923221e-17,0.00017678348388276528,2.0000000001322624e-06,-5.075979375463694e-05,-1.443583547786734e-17,0.007343578784029529,-8.337129860529461e-06,-1.6180468438171552e-18,-1.2723838900367394e-16,-6.126118408276248e-19,-8.167546176074963e-06,-0.00011946506571885444,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.0028334339548445444,0.0004688437474189451,0.00030705258544303047,0.0029222571693721367,0.00019620024588288542,-8.660612750467535e-06,0.001221840106138686,-7.973019591191749e-18,-1.617979661212758e-17,-4.809053233232816e-16,-3.575584385771223e-17,-2.3835862464312803e-17,0.00021139870704724718,0.0,-3.744394558678951e-16,-2.8254042757485277e-16,0.0003356774766439168,0.0,-0.00014822501364506228,5.449479839387579e-05,-6.695107392057754e-19,0.0,0.004241784550902188,0.0002403329738332199,0.0,3.124885225183808e-05,-0.00026905226858536455,-1.8610220985396937e-17,-1.9846671884737656e-17,-2.6727834086444347e-16,0.0,0.0,0.0,0.0,-9.038004210256348e-18,9.12578323091599e-05,-5.510179124687299e-18,0.0,0.0,0.0,-1.7760128315601918e-17,0.00023937301714522166,2.000000000153208e-06,-6.976137704160365e-05,-1.727028494801052e-17,0.009280768673680172,-1.0007421467184404e-05,-2.29099423443479e-18,-1.6022992237468807e-16,-8.032950011241153e-19,-9.795418494743478e-06,-0.00014123579578583352,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.003486396894292604,0.0005542786240731308,0.0003738575495875046,0.0036833836962701337,0.0002366651094987236,-8.81632927034762e-06,0.001504268261884239,-9.496438523738497e-18,-2.047061958879396e-17,-5.892877038660968e-16,-4.385663679732777e-17,-2.608349655113351e-17,0.00026278829577146593,0.0,-4.91222764736855e-16,-3.328957095082259e-16,0.0003920570534537374,0.0,-0.00016585669584044552,6.144668466784738e-05,-7.818018859651687e-19,0.0,0.005083579833264196,0.00031835862807088797,0.0,4.173022791664998e-05,-0.0003238505384033318,-2.3362707654323634e-17,-2.4587236464226085e-17,-3.170672506429392e-16,0.0,0.0,0.0,0.0,-1.019568594181681e-17,0.00011460944536716941,-6.928613392244866e-18,0.0,0.0,0.0,-2.1276516853473107e-17,0.0002683113655804124,2.0000000001846476e-06,-8.078840306570523e-05,-2.0997807735708412e-17,0.010738969404510669,-1.1755363922132353e-05,-2.7369523405196168e-18,-1.8845941202772462e-16,-9.467268398429908e-19,-1.1901640486131901e-05,-0.00016128428896705946,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
