milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
1100,0.0002101027110500922,-3.1843651821449486e-06,-6.320135975341132e-06,-7.395570194102486e-05,-9.101013551971602e-06,-8.266415280983957e-07,7.445277800424883e-05,-5.123400006037191e-19,7.499264038030894e-19,1.4930843621213738e-17,-1.1111021922710487e-18,-1.249136409657628e-18,1.8745209908279066e-06,0.0,-1.2751642104803763e-17,-1.642859421756642e-17,-3.285273100555685e-06,0.0,-7.314899352684759e-06,3.012615854431484e-06,-2.4217789855522756e-20,0.0,0.0002796320771336208,-6.004561390425721e-06,0.0,-1.4683966424228792e-06,6.216854941326923e-06,-7.1398171770387485e-19,-9.468490944671411e-19,-9.057688002410624e-18,0.0,0.0,0.0,0.0,2.80598167429119e-19,4.239794577380986e-06,2.2983255672589863e-19,0.0,0.0,0.0,-1.1268382675160756e-18,-3.6941382790413623e-06,2.0000000000011858e-06,-2.392539221590403e-06,2.5628701636748637e-20,-0.000589814562699931,-3.685298028069265e-08,3.4782169706229694e-20,3.62074640234561e-18,-3.8331038643080604e-20,-1.1668228930124415e-07,3.2188267226448184e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,-5.771799137269909e-05,1.2228309027337332e-05,-1.0355525744823106e-05,0.00014696717183826488,-1.2854250465369517e-05,-9.608875089679515e-07,3.150112891756081e-05,-4.0597603239079605e-19,-8.967239000090084e-19,2.7040991740474522e-17,-1.677887364816734e-18,-4.989183555541766e-19,1.1533625155773714e-06,0.0,-1.3199283807375618e-17,-1.7437389616607287e-17,1.393285539983745e-05,0.0,-1.57418415048778e-06,-1.1425180099933306e-06,3.8774548755673435e-20,0.0,4.1821132923257055e-05,1.3314411693581366e-05,0.0,9.811377212021475e-07,1.5106827103442277e-05,9.474763601646708e-19,1.2379510303009034e-18,-2.0916134063523633e-18,0.0,0.0,0.0,0.0,3.973950759756094e-19,-2.141823262295852e-06,2.381446539334524e-19,0.0,0.0,0.0,8.969445009387763e-19,-1.1587326052822367e-05,2.0000000000001757e-06,4.441016825048493e-06,2.8932825044768733e-19,8.076989635509492e-05,-6.3272050933343e-07,-1.0387607967774341e-19,-8.012697660442995e-18,4.8448893316429297e-20,-3.276286192786746e-07,5.043149379557047e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,2.4368233759850094e-05,1.411676946634204e-05,-1.3251042053290767e-05,-2.6355346248703968e-05,-1.529838794257409e-05,-8.161483361117801e-07,8.847868602390472e-06,1.7757379771908805e-20,-6.73221920862439e-20,7.433936406103532e-18,1.3624549324073757e-18,1.249229925799068e-18,-1.418591709471737e-05,0.0,-7.892404607003195e-18,9.037684775945509e-18,3.7152451052435663e-07,0.0,-3.680570444514793e-06,-1.2725887145236119e-06,1.198665640528205e-20,0.0,-0.00016902652630539745,7.679425361702608e-06,0.0,-2.5983795746886956e-06,1.3190483228342407e-05,-2.180463306267175e-19,-9.043471091378956e-19,1.6434383450903125e-17,0.0,0.0,0.0,0.0,-1.0000540881319362e-19,3.885225582595751e-06,2.230984931532906e-20,0.0,0.0,0.0,8.276477083571539e-19,-4.959350672556109e-06,1.999999999999423e-06,-2.339548256673781e-06,-2.1885223721068175e-19,-0.0003981618462260769,6.516159655734204e-07,6.695632922363098e-20,4.624493955366227e-18,1.919885945640311e-20,-6.86424982192504e-07,8.448586097869933e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,2.544855060755388e-05,-2.6509272279809332e-05,5.839709236250018e-06,0.00012055749171724486,-1.5316969617628156e-05,-1.0790703248344904e-06,-1.5386186603136322e-05,2.378915187926252e-19,-2.1345830913497815e-19,-6.322997409488922e-18,-5.085537050524517e-19,1.1354322866110814e-18,5.395915821677288e-06,0.0,-8.680889830023495e-18,8.79004922543554e-18,-5.406565649538319e-06,0.0,8.720416627679646e-07,-1.2960565418318789e-06,-3.5406536937601757e-20,0.0,8.806096681363307e-06,-7.834284094778836e-06,0.0,1.856980790234014e-07,8.133778649596086e-07,-1.9964756993426404e-19,7.235898370896561e-19,-6.389332720881325e-18,0.0,0.0,0.0,0.0,6.942505365256445e-21,-5.933512244930379e-06,2.3039546213434863e-19,0.0,0.0,0.0,-6.359410868677725e-19,8.457160741014061e-06,2.0000000000059855e-06,4.30396430463687e-06,5.01720611787438e-19,-0.0005535106830685148,4.4406280786851305e-07,-7.38956794798468e-20,4.6070166165170536e-18,2.3267413921977207e-20,4.841102773632565e-07,3.0837374278047196e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,2.692581301203337e-05,-2.4071879032367336e-05,9.517699931246987e-07,-0.00015454509358571564,-1.5559369948895267e-05,-1.7220903363488214e-06,-8.586323162039149e-05,-2.013182431046747e-19,-5.162467087181708e-19,-7.51447243957327e-18,-2.196616064828987e-18,-7.878076577004153e-19,-1.271135662374541e-05,0.0,3.1272371775744994e-18,1.2304988061470447e-19,6.0896279534335845e-06,0.0,8.292593236987438e-06,-2.540705636365856e-06,5.721856889358795e-21,0.0,0.00027483657764646905,1.3750894778656657e-05,0.0,1.1923401454198597e-06,-3.4149733801635764e-06,-8.425625390673359e-19,-1.335397546816518e-18,1.0140639380113914e-17,0.0,0.0,0.0,0.0,5.305471973762791e-19,-5.28245956059169e-06,-1.923296199841784e-19,0.0,0.0,0.0,4.009253624784058e-19,6.44962357559913e-06,1.9999999999980212e-06,-5.579094872659167e-07,5.1354022128639484e-20,-6.384659074453535e-05,4.4774013076621675e-07,-1.0529655109113404e-19,5.2678985376682726e-18,-1.786782836046497e-20,7.34802731548096e-08,6.3365747656596314e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2.7552984946826366e-05,-7.1311003228784565e-06,-2.2262851801568866e-05,0.00012718774417514998,-3.5497551616296417e-07,-1.8315669660737696e-06,-6.5189353369732e-05,-3.5583752661512064e-19,-1.0267745454805873e-18,-2.160365501847081e-17,8.214284499103429e-19,8.196190802540483e-19,6.531752740741691e-06,0.0,1.3333044676592924e-17,-6.755078787537241e-18,4.667557820791103e-06,0.0,6.681485752312794e-06,2.6170411028272474e-06,-1.7791598705538503e-20,0.0,-0.000146204375725494,-1.110822388342593e-05,0.0,-3.061101035964533e-07,-4.424726829433818e-06,-7.2391972237304045e-19,8.661122183939985e-19,-1.514843805903619e-17,0.0,0.0,0.0,0.0,-7.977233350185174e-20,-2.027643953145807e-06,3.3786216010666107e-19,0.0,0.0,0.0,2.684973922427504e-20,-1.3982944481647975e-05,1.99999999999076e-06,-9.948058855604595e-07,5.900683437652605e-19,0.0005370332618051503,-1.745121575260863e-07,1.122526502255647e-19,3.780523613294441e-18,-1.2617935311541625e-20,5.894729160754732e-07,-5.109971314388947e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,-1.34750118907205e-05,1.2924893490405672e-05,-1.1554949094703383e-05,-0.00012910943407290826,9.571094754344332e-06,-1.5591219799724032e-06,5.518055217508196e-05,1.153034657499038e-19,-1.059930429756882e-18,-2.0075718361354962e-17,-2.071760531073037e-19,5.92967855165506e-19,-5.164721628828738e-06,0.0,1.2733543637551042e-17,1.7570950095241956e-17,-1.1051435460390326e-05,0.0,-3.217259111380759e-06,3.093434940878118e-07,-2.840135592370208e-20,0.0,0.00015102515180403134,-1.306917687313267e-05,0.0,9.106163587062643e-07,-1.5810969215240298e-05,4.0857306422407346e-19,4.270160812559009e-19,-4.3156488869153844e-18,0.0,0.0,0.0,0.0,-5.708734438750254e-19,3.1698887976899382e-06,3.3028815362812135e-19,0.0,0.0,0.0,2.2791402922278727e-19,-7.205687021309119e-06,1.99999999999566e-06,-2.9943518712103785e-06,9.141967925145763e-19,-0.0005110394440570767,1.1827945545556878e-07,2.646065263553267e-20,-9.478181622968558e-18,-5.193504044260373e-20,-5.786959776496763e-07,2.437159128118284e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,-5.1216923227593515e-05,-2.4539654112016637e-05,-5.688034203977854e-06,3.36914588028751e-05,-1.497458618347907e-05,-1.807912808120783e-06,-4.437852933550676e-05,5.100130887976599e-19,-7.354710101409117e-19,2.5369496788015443e-17,2.0426391386837205e-18,-2.7912917988140547e-21,-1.2777374961147843e-05,0.0,-2.5277137388427965e-17,-9.833989108979328e-18,-1.249451651717202e-06,0.0,-6.152048195588704e-06,-2.806364581418763e-06,-1.3346824424132976e-20,0.0,-0.00026419064743411335,5.7254124770332356e-06,0.0,1.2244332238856094e-06,3.0504890297247703e-07,3.3659517883440267e-19,8.925307176825705e-19,1.155860353645126e-17,0.0,0.0,0.0,0.0,-2.1658726788613827e-19,4.941282581107139e-06,3.2927309851410327e-19,0.0,0.0,0.0,-5.732968986354409e-19,-1.4474638338337278e-05,2.0000000000018236e-06,5.992514590655523e-07,-1.5886116300541546e-19,-0.0005238394406920303,4.078307051821161e-07,-9.952426998923813e-20,8.065856095260427e-18,1.1139155403764946e-20,1.8409371413258353e-07,6.107799842501723e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,2.7643319792303362e-06,1.541330427925287e-05,-9.824102765481291e-06,-0.00018767651673999076,-6.2444986985374825e-06,-2.019995901283861e-06,3.046854902698444e-05,3.209056070603257e-19,-6.689032376741912e-20,1.9274282173332852e-17,-1.2702254321337552e-18,-2.443185392813407e-19,-9.250945987356294e-06,0.0,1.2317356267105472e-17,-1.4654706891224454e-17,1.0834658055096996e-05,0.0,4.112282470057687e-06,-2.356610478111615e-07,-2.863617495549683e-20,0.0,-0.00022983215702432325,-1.628932230502022e-06,0.0,7.065978058275901e-08,1.3009207672988988e-05,-7.916337335350885e-20,-5.116203119934806e-19,8.045920184134081e-18,0.0,0.0,0.0,0.0,1.1106103174885335e-19,8.889884272673557e-08,-3.3925756821829873e-19,0.0,0.0,0.0,1.1438094252630532e-18,4.80283584401334e-06,1.999999999995257e-06,-9.346133633598947e-07,-9.794387322280455e-19,-5.804017250513621e-05,2.3229831792752937e-07,7.418213698263314e-20,4.0344323906221015e-18,4.145026236440437e-20,5.060211082596949e-07,2.738464558199369e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,8.068733932999578e-05,1.563929057590247e-05,-1.5713172789947013e-05,0.0001086112671700312,-3.308056999327729e-08,-2.320991709229394e-06,2.0427238974652498e-05,1.5740234698304838e-19,-8.695159259485055e-19,-7.554613658582263e-18,-3.6887662268901115e-19,-3.3062219862547488e-19,-1.7700502690579658e-06,0.0,2.4191246199602008e-17,-9.781314665178089e-18,6.3247575912830056e-06,0.0,-6.075179248094662e-06,2.7417765650581253e-06,-3.1894496722089185e-20,0.0,-0.00013588347697466744,4.129396309650055e-06,0.0,-2.8065994740735148e-06,3.4370244669905295e-06,-4.368335835666752e-21,1.0709239295767022e-18,8.738788313121386e-18,0.0,0.0,0.0,0.0,1.9983758780217466e-19,2.9916081153041477e-06,-3.289817184004248e-19,0.0,0.0,0.0,-8.016299019485547e-19,-1.8978349773183082e-06,1.9999999999905864e-06,1.1582545131597663e-06,-4.526602333612878e-19,-0.0005780281015560743,1.333049871697472e-08,4.2031977901491803e-20,-1.1390817370509328e-18,-5.001491525768792e-20,-2.4599012005025967e-08,-1.2788741070832919e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.00023234760600663866,1.981678546358051e-05,-2.0402355147180065e-05,0.00014850000864173693,6.7295897613437534e-06,-2.282567272752968e-06,4.2289977600326037e-05,-4.2921348125251764e-19,4.619143508159925e-19,-2.8457499008669357e-17,-9.873102616693607e-19,-5.54480708785653e-19,-2.888929686858803e-06,0.0,1.8266250126599815e-17,-2.019094523874395e-18,1.812378604406682e-05,0.0,2.448933338933088e-06,2.905824696468367e-06,2.8640338628315275e-21,0.0,0.0002554572297990164,-1.56346709688366e-05,0.0,-2.6039210970337635e-06,1.2673926002754608e-06,-3.6195067320345367e-19,-1.3646246372407824e-18,-1.2554544579468696e-17,0.0,0.0,0.0,0.0,2.8459435303085e-19,-2.1626030933305317e-06,-1.0878418263849536e-19,0.0,0.0,0.0,2.2037074102443054e-19,-1.35889996866742e-05,1.9999999999937797e-06,-2.0843574912935303e-06,-3.248035302901999e-19,-1.2891301803999417e-05,-3.07268664665726e-07,1.0366896851497067e-19,-8.745772606578394e-18,-3.870782803812834e-21,-7.13118967418297e-07,-6.401953109973599e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
