miliseconds,CycBt,Cdc20a,Cdh1,m,Cdc20t,IEP,CKIt,SK,CycB,Trimer,Mad
3900,0.03838409241177359,-1.3713903246497816e-06,0.9874394780768021,0.2547703291805311,0.01683622026725283,0.0009287501998277047,1.7437349144509218,0.005893498148011371,1.875181683766631e-05,0.037703501188650256,1.0
4000,0.0384373347491823,1.8227034211494742e-06,0.9866956162413717,0.2549301641415867,0.017367200692859523,0.0009262227921011107,1.771461494065607,0.006006819731188814,2.3944906623678167e-05,0.03794673773479893,1.0
4100,0.03859913091703845,-2.4729526988498544e-06,0.9905870578657003,0.25510537908110964,0.017311349414662894,0.0009233039671594191,1.7682402402183899,0.00591241583591613,2.408082149643705e-05,0.038056584133705884,1.0
4200,0.0379827490443675,4.564670617729741e-06,1.0015269031770517,0.2550823422571731,0.017853086275840938,0.0009237564928028433,1.8206801207323555,0.006036436931998893,2.518844645757628e-05,0.03831941946308106,1.0
4300,0.038333187091358835,2.64632984754574e-06,1.011605981048472,0.2552632754381768,0.01817606792169964,0.0009213469872379577,1.7857998089208804,0.006059364205639252,2.0243926316164513e-05,0.03773351896540734,1.0
4400,0.03791485423061966,8.037360506125579e-06,1.0052717557770086,0.255352364034435,0.01824244018574286,0.0009177820426104416,1.8138283062231777,0.005948131475691626,2.024475176203349e-05,0.038047290039582474,1.0
4500,0.03815163759616114,-2.5392350646425388e-06,0.9897204817800314,0.255498330323161,0.018889504981381488,0.0009183488843056133,1.8312762699589356,0.005999155359478326,1.9850507683263408e-05,0.038019766306876736,1.0
4600,0.03805713827123805,3.1656713577496244e-06,1.0028420056941663,0.255622552032483,0.01897757397006551,0.0009151863209784776,1.82225757317983,0.005989994828899686,1.956038290962133e-05,0.03839945044051602,1.0
4700,0.03826609154860396,1.4265576002050908e-06,0.9878043910670169,0.25575774441360044,0.019433214726953585,0.0009134948460514068,1.868447387041471,0.00599672099242097,2.2936793145368012e-05,0.038180746138475344,1.0
4800,0.03805206449071326,8.06713376051004e-06,0.9877826797979922,0.25590228002997206,0.019905885642315418,0.0009121448764798102,1.877113655913645,0.005996764074868587,1.9025946645539628e-05,0.03813319471931102,1.0
4900,0.03794693731537055,6.510445198709617e-06,1.0098766046948437,0.2560561460192978,0.020081856657781172,0.0009102718431946236,1.8510540223181886,0.006118939596041975,1.9657212678106034e-05,0.03842918174585647,1.0
5000,0.03878007780535289,-5.227872866613936e-06,1.0013488222030702,0.2561248472518316,0.020406609943827127,0.0009085460292276925,1.869644785837014,0.006105297953317724,1.8149005015710732e-05,0.03829793670218371,1.0
