miliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
2600,13.614067146755719,6.356335804057838,15.95273329510706,4.13028242094794,8.559293587800408,11.428060322564463,6.94706226793192,9.642611777334324,10.32245354099065,27.686321686663813,31.10526519603984,22.57009280021919,12.422651906740828,18.844555541878016,17.37044191059179,2.809192445712326,15.820665739758235,1.4490523133081021,1.7477573966268518,22.800024797755874,12.985886048476708,0.006016045714497861,199635.16387034475
2700,13.667385327493164,6.328210638873445,16.060350261249702,3.9529837407280155,8.555960936220766,11.467494526996651,6.883271803567591,9.71858747747993,10.323426993638604,27.743327031104293,31.72985154193234,22.420416348929002,12.622984869214287,19.274549518832664,16.902625138276306,2.800626586682949,15.961845078816044,1.4646890516299833,1.9070434734580122,22.672504074206653,13.114069650606043,0.006582780309131757,203122.24007338422
2800,13.690962208613977,6.326144582717594,16.108399229522426,3.9206403640955325,8.52036524659252,11.47012239332963,6.89887364996411,9.780127000776568,10.323449437409344,27.813738836316976,32.117856996466216,22.284011292506293,12.706332342401886,19.4467527817461,16.501774533212796,2.9791540356890933,16.429651199675654,1.4695876474474723,2.056866387518774,22.5134105108894,13.183346978659795,0.006858385333253022,210379.6957987857
2900,13.737811201199225,6.299018937814975,16.0616561633255,3.905244541201825,8.450981935839854,11.505074426788301,6.828893777578115,9.81135574532717,10.322420076441153,28.307288581705517,32.22119188221743,22.22483930669621,12.837685834104347,19.572472032387292,16.481227598508124,3.0788283572145834,16.6382547414827,1.475786134522184,2.103376735883683,22.41509448471863,13.31019276731535,0.007258333419584511,215345.25392080288
3000,13.770971495204668,6.2274395670630565,16.07493306387051,3.814503369141042,8.452608246420377,11.605145393533462,6.732184520454789,9.799661312248235,10.325285122371458,28.18546720314487,32.76900587004504,22.120289326262387,12.918635574769732,19.95149414463904,16.24930506482612,3.1096523601282975,17.050791791597575,1.4843924152979662,2.2221305787577923,22.250404623008194,13.356733006566383,0.007850524103789329,229219.66305452219
3100,13.756277365849153,6.22759102484556,16.24113186565259,3.8180415325296977,8.38387557083845,11.578079437741444,6.641780044508523,9.894771935821336,10.325360411714046,28.318186743629347,32.912432761424306,21.83623915356821,13.033158574653807,20.192378449500097,15.726739109214416,3.258855059079162,17.146166167624376,1.4864897583994665,2.261123271160908,22.20838061630132,13.52189303246064,0.008350855927386658,231563.58109376463
3200,13.754675364901576,6.257662675517026,16.22833435088629,3.7258720257177265,8.368416997328186,11.618491395328288,6.578407455468426,9.894401723006805,10.324734936682827,28.77531149763825,33.14456113227349,21.709924782142398,13.166692697559805,20.68179814362808,15.45459990589791,3.3522072680830695,17.584066420621628,1.5043070440358928,2.4707061258741336,22.083009936509704,13.488047268775569,0.008789162796557733,240748.94675604923
3300,13.816340951538692,6.210153218300026,16.186751573155817,3.840977921537146,8.35197446110388,11.639082685577977,6.697425006937904,9.941211819351828,10.325787625202413,28.95466771216874,33.35363550943819,21.719882750434422,13.33350101837985,20.890717228656207,15.544965549826673,3.380325980315273,17.739171991760514,1.509721047761111,2.5261472024339744,22.02462263021031,13.528991749977854,0.009358332044338155,242923.52705045597
3400,13.79843664471828,6.216890452170428,16.164612946194566,3.7647088724097224,8.336784290136178,11.7008433739337,6.551724024685768,9.94771099216378,10.330817347112754,29.035352672042304,33.67555665632524,21.48959364171149,13.54278459511214,20.917599312428383,14.831814267108367,3.5072376378752934,18.018292707644594,1.5093739175652363,2.7177214003736365,21.81177329872226,13.54574169605662,0.010337386910435514,255492.90695860382
3500,13.83510900330134,6.214182549265711,16.28727772453438,3.6880977310913265,8.30914206410494,11.648919648248663,6.609491047761469,10.040750394809711,10.327906296020666,29.230137787389207,33.88616438883844,21.419923711526508,13.660566343455736,20.960661296291963,14.512868106837178,3.558041576366935,18.45147900756657,1.496827454703103,2.7756903626800145,21.677755342341424,13.607020586979985,0.010607414987977504,258326.00989757976
3600,13.787237864981607,6.1996763951644995,16.25274748815068,3.7839307235288806,8.29751799772126,11.686429000026685,6.467096657616434,10.021925837445401,10.331891725819592,29.257347043246735,33.95573334965747,21.34540995742594,13.795384735231234,21.42012083320346,14.344621849230844,3.6615764970307185,18.690400111044916,1.5080024262826834,2.923932625391661,21.63860082936158,13.549373959259912,0.011201950213106179,263303.1184820761
3700,13.866722931080409,6.170128316117444,16.324204330880356,3.6790407723147527,8.309513684266069,11.714733640015377,6.55230504029209,10.069462374580674,10.328988576299023,29.236514363706462,33.78938538131214,21.09763955193308,13.851317485560294,21.329115173851307,14.460808357030789,3.7596312093965705,18.97758289079819,1.502461305794984,3.051582739839154,21.50587061342559,13.536820296968127,0.011874621982092961,265147.70667377004
3800,13.866865805483926,6.127032616268211,16.25748626810464,3.62596427158034,8.269820407607854,11.681817816817517,6.541695219617563,10.093441813055144,10.332529068672248,29.0191396251306,33.59950011565215,21.041156010719146,14.067846319484076,21.87139150634391,14.219040986714019,3.831975390854496,19.13839045642902,1.5030694720506153,3.1724577496402824,21.301955869631144,13.515719231586779,0.012767306833027266,274801.2150414584
3900,13.858309555663977,6.181194886115007,16.321837018493493,3.7020192256266338,8.283365610966154,11.707359937571269,6.408261351395904,10.121440185420905,10.33290980343432,29.16794907900951,34.118620349679766,20.95513261377007,14.038513109914923,21.843431729462207,13.835964529172793,3.9462865407736376,19.26289972720435,1.505380053208475,3.314603243153604,21.211844650479886,13.629713853850935,0.01308088853792893,283973.95481167716
4000,13.914054625783368,6.091053430011511,16.261408493970794,3.7334023823947784,8.242976106953742,11.739390605882072,6.545055520315465,10.085438020591113,10.333501375131492,29.10288906948136,33.86796727523654,20.7432213777782,14.266104336167745,22.11785032997858,13.68284241155448,3.9928003767844777,19.814953172864875,1.4932066831210398,3.292377089765068,21.18015705903847,13.538513050444143,0.014187782209031021,289995.91922897624
4100,13.89601331398434,6.1666112189979705,16.29537517622755,3.627755648041358,8.296943804262524,11.747576974734388,6.567817232471758,10.115211088210126,10.333751715747114,29.146568805367803,33.62283676700436,20.59180372932819,14.38730381261192,22.10915448393223,13.27370427751322,4.095743128783727,19.860186810260537,1.5037347692997034,3.5183928343549007,21.027391061630908,13.534601789372081,0.014276878655543572,297284.824706441
4200,13.878621589263833,6.089781199812639,16.348269465591933,3.6942457319500104,8.260389236274452,11.722108578412778,6.441113758700807,10.150449975048607,10.335382359380892,29.235406195180033,33.76837572963363,20.591542641636472,14.450395144390676,22.304086666011898,13.220876944495977,4.22390535629232,20.220909478174395,1.493377438654743,3.58548854040997,20.879418067453976,13.48907158292718,0.014984015696587652,302350.07044801075
4300,13.872711015557174,6.0936504010813275,16.32730807274619,3.689549700849144,8.238972724512129,11.693173906991733,6.388800850854382,10.137246640685488,10.332356322544209,29.138036310260002,34.036616047196944,20.38615208428668,14.58840517805156,22.282180994937054,13.062190482290637,4.334308337013418,20.4744539144143,1.491290105577972,3.773619198287244,20.77753553652042,13.357361517639035,0.015621966845621752,305279.4348195774
4400,13.861368413521644,6.071020965449865,16.408453440065774,3.646685766406464,8.291476698435094,11.743476380505545,6.46084997204571,10.186309482950737,10.333318886269298,28.821427339880252,34.021971764508386,20.33756162706285,14.669125911093516,22.486304670294572,13.260330831161376,4.422986881048683,20.548511996646106,1.4786109716133335,3.7514378871980023,20.66366900672835,13.27948277004401,0.016767631702630743,312286.1356409622
4500,13.885604959765288,6.156387034686475,16.321815384845003,3.7230745010427855,8.25336044418425,11.716638889251882,6.6012361897128065,10.188539385845209,10.33219913849676,28.829633673702602,33.86446663025908,20.09500249515449,14.861768292537667,22.71404377410854,12.812253367182697,4.464319612587527,20.564199345859485,1.4805767109736885,3.9936523680590534,20.565735404086386,13.359731260731369,0.0173561347661883,318099.60851438576
4600,13.93681912393442,6.11450829331419,16.27960383067438,3.7298745640980466,8.265104908121653,11.725437824252198,6.475261021614139,10.153478106267183,10.332292211145978,28.905629218561927,34.049789528294426,19.993686463686682,15.025488982056988,22.449434672302022,12.829654203369733,4.572628074245556,20.793351029963034,1.467730311978901,4.0735234834665714,20.417776147171768,13.150076417166147,0.017536224398311484,330244.96767554194
4700,13.928787350634384,6.084369774574504,16.250938465499413,3.728264194468244,8.331446170469066,11.65629410277706,6.5264968561526,10.231834692423046,10.335283516307246,28.781447391939757,33.95923487428774,19.871734247367307,15.074186410509759,22.7260489536579,12.46866881590386,4.65156979585188,21.137488142672737,1.454358204871608,4.145326462444234,20.39309377542678,13.218183423840356,0.01825517043928082,329482.66261564975
4800,13.864209655198563,6.066809309721333,16.33354562093442,3.697692203996417,8.305885464648071,11.703116243228616,6.59359751617394,10.221497511902138,10.333198519479563,28.868284461730624,33.748425316343535,19.815001325129302,15.235803801422934,22.8210187661463,12.442320824317624,4.7285124943595,21.34210727456169,1.452996503297935,4.246549931835284,20.278798599996286,13.057474794185428,0.01928142363924844,336246.97416768863
4900,13.900967646634385,6.082995851105306,16.251392024290983,3.640630082571602,8.35834382221181,11.700179286558399,6.687388118059317,10.208570594403826,10.336341889320757,28.356380465156843,33.99258790460466,19.61773646697428,15.33688778267712,23.05118864952734,12.238830356883389,4.894179564356511,21.460285697134143,1.439866129885314,4.384378897774194,20.19226507231193,12.934010009804743,0.019820444181121128,349043.8095020445
5000,13.927081882621692,6.113240879011043,16.31323535090977,3.6899272499062006,8.366765957968655,11.624580352714355,6.602761564663279,10.136308675476943,10.33760167215466,28.275342825961054,33.93518946608998,19.499445693303706,15.535042523348908,22.914396985385064,12.086602318910062,4.966970272170786,21.570301819785687,1.4364944517470764,4.475316688569017,20.030576280786192,12.85469591059965,0.020367726159215734,357422.6203284899
