miliseconds,Akt,Akt_pS473,AMPK,AMPK_pT172,mTORC1,mTORC1_pS2448,Mitophagy,FoxO3a,FoxO3a_pS253,CDKN1A,CDKN1B,JNK,JNK_pT183,ROS,DNA_damage,SA_beta_gal,IKKbeta,Mito_mass_new,Mito_mass_old,Mito_mass_turnover,Mito_membr_pot_new,Mito_membr_pot_old,Nil
2100,13.411345353205581,6.5743828066532695,15.577877136882528,4.3679426474620975,8.876236559237588,11.153137886634916,7.7139904107365584,9.362460963413337,10.316360588036561,26.147917125248018,29.398702693709673,23.158627665802175,11.906880724069952,17.383327545789058,19.480536825178334,2.336482195050553,14.280918996945815,1.3695417249764783,1.3248327130732227,23.291290510346954,12.27909400334563,0.0037762705939894197,159940.0534399782
2200,13.507972892576785,6.501981072207878,15.685106654632632,4.323187974185925,8.77430416702822,11.158238124108161,7.517509426651658,9.411856378521568,10.317252110946397,26.07467088661085,29.53317427813593,23.102046572900786,11.938907320069264,17.445501013721543,18.54767623360511,2.3752853248085306,14.68842137429004,1.3752129187155415,1.3990552692693117,23.190210956999216,12.456349019290142,0.004396245684741387,174625.23200080596
2300,13.500457887494434,6.527511644557927,15.778430159064294,4.244600987938348,8.744719804434403,11.280928001796612,7.35718464679781,9.510358434039084,10.318967756666318,26.960757123322306,30.53916521580582,22.884200361091725,12.101673453654495,17.70877334964263,18.177167327948236,2.4581647049468804,14.875063510471362,1.3951831601790246,1.449182398231415,23.14595614724133,12.699718051222181,0.004439237939641401,183245.4912139896
2400,13.564306316389354,6.475436554017583,15.739026547684263,4.285101940580184,8.671995132922977,11.299375083155223,7.258384597350642,9.551552689360317,10.321971946301936,26.807478374791575,30.565731612303676,22.725101456219466,12.24917512661369,18.088624089621266,18.253604203464658,2.6224649819454,14.964370024179539,1.4134764028021103,1.6053938470125146,23.008060438795074,12.829873624879559,0.00482273351257263,182770.53692103218
2500,13.585239393169175,6.444020518051115,15.808183531234326,4.0525503655218245,8.631667317348953,11.376434516137024,7.184150683311028,9.596705137419914,10.32009551848874,27.19985019005214,31.397593663254824,22.615161580094842,12.274814911703926,18.4297806622941,17.41541651612733,2.668426366789202,15.374469135594326,1.4277765869572556,1.6255408964928222,22.89507778682848,12.865174483054359,0.005766431036612153,193269.49851212985
2600,13.63380507843816,6.384346763511314,15.93739076295917,4.041656425073966,8.570675415391435,11.41945883819909,7.04888963384004,9.64732441843281,10.324603990250562,27.72437736822559,31.214774912494107,22.502894834870993,12.508588514891564,18.710087318666154,17.38885755206694,2.7320340841791535,15.777706927083964,1.4411484935257248,1.7144797565703476,22.754233860307796,13.108515792864933,0.0059840949346544724,193836.09021458123
2700,13.67974944889077,6.351419173240629,15.954067345578387,4.015491184635083,8.57121268718818,11.444652668476891,7.047134932718411,9.723500280895635,10.321933582257612,27.947102089530613,31.779406910143233,22.465100155744576,12.612633874660172,19.061036329511765,16.774976094742573,2.9013357650783784,16.183411407194683,1.453443809157591,1.9341244070443238,22.683877683642187,13.065377391948532,0.006157561907564879,208067.91393509923
2800,13.63666782759669,6.359261727799074,16.111145893215962,3.947303015924288,8.46739032341134,11.468924006136843,6.914707401560414,9.793196084884327,10.322840986678417,28.297789610646973,32.01208681292709,22.368149745230077,12.768979928411264,19.271525115396503,16.628679487671764,2.990873847555088,16.225307444921803,1.475674391275405,2.050790652654477,22.54361701711347,13.163732628152191,0.006839404862452047,214456.80965685012
2900,13.683130399786616,6.316861485508947,16.125417422926994,3.9155555477039377,8.42364920514219,11.502551019545082,6.719988126196287,9.859405138288665,10.326616116679936,28.321183188035917,32.413975027379806,22.202490429295946,12.823740377843134,19.811661024575656,16.310070270813277,3.001527942287264,16.577641486944447,1.4830216408405443,2.1048822771484086,22.40886249973518,13.336718599873102,0.007389904363281267,219062.32853385495
3000,13.735308747579554,6.254637016698248,16.059353217217854,3.9369050216675174,8.42575158641639,11.539481011418909,6.800955595405982,9.900330878862889,10.327883743143804,28.352906117015703,32.472922726159794,22.04899649419758,12.973421678576146,19.937551755326826,15.786340086309233,3.1281379781996272,17.049896088641717,1.4887398319413292,2.260001099972988,22.35231462610314,13.367097049329447,0.008218372070108452,227365.38522740535
3100,13.73879121931288,6.243215163109172,16.14304376532992,3.7843595197604714,8.3636036771386,11.58144016174506,6.735240920575611,9.909421546266694,10.32730345078179,28.528924878544206,32.67082112813948,21.978176931363645,13.12259171316278,20.29321487458989,15.719166811699518,3.2673402459728824,17.294390510080195,1.490722703564007,2.3102277843796153,22.174004047524758,13.506436258240354,0.00861586967714457,235361.44343738732
3200,13.726953669514415,6.26236248320062,16.121270248700835,3.8199910958070773,8.341304849996812,11.588644425683277,6.5680652265435535,9.879005874241509,10.326226058182732,28.44285656063514,33.180128941286235,21.744247057708883,13.1400054078869,20.335093920392765,15.410303408148836,3.3028172505335442,17.402891120345753,1.5018043463145514,2.4799780846148662,22.09094296347449,13.48830512518841,0.009260887100158917,232722.5673053807
3300,13.798706518106895,6.188965352412131,16.27794559003999,3.820570393530424,8.384759444589339,11.642434448710388,6.573035694361659,9.95600073626745,10.329761803109525,28.847330829158203,32.8982984580906,21.66963213724568,13.300437095851555,20.901250303633322,15.19956053469198,3.345523827908556,17.954897056171212,1.500502979896444,2.503713259299719,21.93168855912732,13.534529204630593,0.009591567051445565,247181.56868662187
3400,13.769810597655908,6.201377526091741,16.317148631891442,3.8017810309188644,8.359075575325603,11.701673079368309,6.621720773730176,9.943205441970182,10.329266586934631,28.87038032792285,33.30425246950741,21.506163614075582,13.502558446290605,20.798759021516265,14.963446401945028,3.4906233074195505,18.20915824573221,1.5108776868447102,2.701231289603606,21.909535882454193,13.554589674062969,0.010108929766492953,250624.8025082068
3500,13.799348016011486,6.188562935851002,16.34916695784868,3.7930484179212747,8.288736628901574,11.70052887022164,6.545093725402552,10.022932217162937,10.326957538188037,28.869558876284724,33.84656007931786,21.414695605765306,13.528372160596623,21.229164780640225,15.11395438233103,3.6372329255564253,18.42482225703952,1.5083611880056629,2.7745797549128683,21.777083220085714,13.57024044654276,0.010659000142642799,254283.22795572708
3600,13.795864695412776,6.1392346240433815,16.220796076547497,3.6940042803193323,8.265142294030435,11.672860870907998,6.459851681196938,10.000880939356321,10.33217381670673,29.131696670115577,33.98394764928926,21.276369154030434,13.713221687969705,21.261524518980583,14.845081399754276,3.7209409296652622,18.618490067057454,1.5015761127432712,2.915462482202469,21.626685077952263,13.639934508346341,0.01132034011677434,268011.3490578384
3700,13.804713197537124,6.105055696079107,16.373135694874456,3.6873582240533556,8.253305816030448,11.719314337580398,6.432047275027239,10.019107204347348,10.330907956007017,29.344761581455394,33.67236858832378,21.075008427712692,13.82343612582348,21.456249884966955,14.146559965051246,3.7607348314443727,19.018541275904127,1.5083662346233517,2.9518533617820597,21.45840913269239,13.642472246131025,0.01193090261282702,268894.7247583059
3800,13.854221978087159,6.103911829670159,16.30179257592772,3.678010826795571,8.290351154784268,11.696513069835573,6.570548885471944,10.108039489530558,10.330458771100401,28.900876094771892,33.60181603555501,20.988007049209855,14.03414814684844,21.686228176621377,13.906040307058934,3.915758182644334,19.32435367147041,1.5001877037829239,3.1770203828341046,21.347038883220577,13.5437366017467,0.01258180643304905,276293.59222580213
3900,13.819207943710694,6.096215079009603,16.284019271589912,3.7330818783229978,8.240269019529928,11.698824561578661,6.543206009239039,10.079057932109066,10.330883763447309,28.863518709355823,34.022517428187456,20.890594380632457,14.184520695411837,21.71370977662968,14.251450710046596,3.9973890897719673,19.52261351202217,1.4955072951249715,3.2031801426601714,21.321362529344004,13.625537776745592,0.01336750281446659,284708.98433077894
4000,13.867652668987855,6.152224699803617,16.400102716389483,3.640300030047505,8.284881403994849,11.714889651657003,6.420402643409,10.15778586100765,10.330293507587694,29.084104437635315,33.76278437296191,20.713849009229413,14.266707744037422,22.115802417986206,14.069984142692505,4.093294185146915,19.813452022748013,1.4978432807121942,3.380366889551104,21.1402339887272,13.584618408880145,0.014028243864322254,286144.499153102
4100,13.882000713936494,6.154715841343576,16.30540604696375,3.642418839110085,8.236573419792153,11.751933008283968,6.460127126242075,10.108819037441856,10.332770970024026,29.23151553641127,34.16593165442866,20.667846791100327,14.431109333463075,22.01865426602925,13.470050881556858,4.122244433418564,20.07291519956528,1.4969354268868305,3.4740215784889608,21.04341317338093,13.488314474571668,0.014441555414636832,297358.11513294873
4200,13.899488647087725,6.075074234187703,16.33055485652164,3.709199191714701,8.283856523905497,11.75937849072743,6.490982820770153,10.186934482662908,10.33128390438801,29.19978872781061,34.03627322357076,20.591939147274488,14.549579651299842,22.409657461576433,13.360256850025172,4.228856135784379,19.960740612047935,1.4876902253561894,3.652550875569366,20.971218714788293,13.433320574212104,0.014913046890205459,301842.62671214686
4300,13.910828770768465,6.135926693737386,16.262979873004383,3.736778624220206,8.269948108081259,11.755537473064791,6.5581195727569375,10.162508662504246,10.331540515601148,29.23989699594183,34.17838855496121,20.415816203908026,14.670131942379811,22.3056729801115,13.367508762204922,4.345470948167427,20.289063074160246,1.4831736562058193,3.731408764443047,20.833399521791474,13.389248873274889,0.015821248031943264,309875.4518416148
4400,13.882479906431442,6.087138955095675,16.388303300019796,3.6148557724329646,8.284616158294646,11.705124022050219,6.523113849358342,10.170766958202734,10.334708178550656,29.04422872331745,34.23489469763977,20.209766658915722,14.665348095956796,22.399700564291564,13.37948401834654,4.394253268989907,20.674633569797745,1.4779675988776029,3.80583167893737,20.706034897456778,13.363664155478197,0.016494100330268463,316513.3589331369
4500,13.922053641379895,6.115839806561908,16.312260946271653,3.683899368840316,8.313530713267475,11.746574530192829,6.542934464654596,10.136226659790617,10.333680327970596,28.720604862554236,33.633574417935705,20.203223971852,14.786470962627863,22.412099340086055,13.100369210806221,4.547154750642814,20.80367456669132,1.477663929109688,3.950222486001621,20.61045604450196,13.310848003108894,0.01724229016266973,320218.92455499526
4600,13.928412927769967,6.074462504174613,16.30719180925885,3.6631363827926955,8.30366427347788,11.683491127875277,6.524025601682843,10.147770093794513,10.33258581790997,28.89010612687641,34.27583923919013,20.100136308879662,14.962678438393427,22.80402361189949,12.847251247632622,4.638598351138986,20.875557330125456,1.4634993980217155,4.009935010653834,20.56832767818239,13.197765441774726,0.017525633528000097,332144.35331374995
4700,13.898010469177562,6.05950040186659,16.25273504344016,3.6347951155421736,8.29476040650138,11.660308105569548,6.57958916313495,10.16167734944506,10.336932383074853,28.720109882541866,33.76857368480542,19.8323689725314,15.133140910556813,22.815732767655454,12.426388564037966,4.625556386401349,21.104383355128288,1.4497555944496197,4.123017335901813,20.39330655677465,13.217623888188706,0.01834128007329678,336513.84170971595
4800,13.938979500928884,6.136132208855781,16.34272308255177,3.763639873573348,8.3451371881435,11.661786549521723,6.530509741051164,10.135581347944893,10.336652659834181,28.65152667586664,33.50276950448546,19.820546322252326,15.138810309816112,22.733653125701174,12.746881389345974,4.72820222769865,21.105972873528906,1.4480966990297803,4.268343441972637,20.245085033663578,13.14841072920517,0.0189208505531925,344620.99705577636
4900,13.851168158414662,6.058439412283879,16.280675645090252,3.6873020113616346,8.32678239222204,11.650807756450078,6.580327640565594,10.220217744036859,10.333893410698144,28.866014490790302,34.10943340193794,19.65183555486255,15.276412553900883,22.9111368614692,12.321795994744067,4.824144703032537,21.290157826431134,1.440119715226173,4.422181144716065,20.146172135086175,12.965129525022979,0.01975910842624952,348099.5718530862
5000,13.913579700044716,6.149440407184991,16.221484613140163,3.6856116254199898,8.333597944750542,11.654371770666438,6.715226124438098,10.225320364093148,10.337538551755372,28.529458432509585,33.867755607804106,19.631233592428455,15.424899448159108,22.727490246844777,12.021721931809134,4.913759041770357,21.44069443347525,1.432866785970159,4.460621525863655,20.048615674715116,12.921692049372245,0.020419207156474176,353008.5150527931
