milliseconds,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P
3000,0.8940667740274769,0.09915897030343182,1.0655600897898992e-05,1.8425366952788558e-10,3.795931067570196e-05,0.9999596220473318,0.9161839105693255,0.07749858947395347,0.9996955575531848,0.0002603890533120377
3100,0.8863521013209842,0.09908416510585018,1.1462567179759188e-05,2.4634759009924895e-10,4.271305131954826e-05,0.9999587285214402,0.9150978053685114,0.08541933325242454,0.9996905675022334,0.0002759566210718164
3200,0.883377623822413,0.11022903763534288,1.3991360249386908e-05,2.5838911484709025e-10,4.319114165118543e-05,0.9999518369388191,0.9153160194239133,0.08648501816904497,0.9996653277975075,0.0002715241945397583
3300,0.8849045213086895,0.12185007283532617,1.3985693846916112e-05,3.1242642979262395e-10,4.692533262676353e-05,0.9999491411062893,0.9136300977523462,0.08917642108720693,0.9996471748483284,0.0002937517096580642
3400,0.8766455248850079,0.12905938386898036,1.6184478807310087e-05,3.039459608533498e-10,5.194054016597988e-05,0.9999492646095504,0.9128155303282856,0.08872027012356969,0.9996457752888074,0.0002941492859701701
3500,0.8726160447041647,0.12373579911492662,1.7400289900640507e-05,4.214759346839263e-10,5.760537891288029e-05,0.9999436331687266,0.9116302986201309,0.08993029022952065,0.9996186575563579,0.00030768947516858865
3600,0.8581494397833258,0.1428136947838777,1.775255220064983e-05,5.735496908769037e-10,6.0224309033416924e-05,0.999939853173688,0.9096572783103083,0.09497836217425353,0.9996294074984818,0.0003118584178603262
3700,0.8626776295030427,0.14860312958259245,2.0186535519052408e-05,6.5122781095366e-10,5.9129094127294943e-05,0.9999363145317783,0.9045019155708299,0.09239439821077261,0.9996267206266872,0.0003213268035151628
3800,0.8445815183327515,0.15187724444268846,2.25797888966902e-05,6.731256611211985e-10,6.552470368352999e-05,0.9999353703333221,0.9010659661206546,0.09471400489669954,0.999592711901503,0.0003277180981346622
3900,0.8408291567243444,0.16044848076538817,2.350849034981813e-05,7.121931089651283e-10,6.911375184012018e-05,0.9999331522684871,0.9032527126782824,0.10009178906887577,0.9995935978227143,0.0003527619035561506
4000,0.8354682876207272,0.1678333857557257,2.6178385536281427e-05,9.11364516406957e-10,7.107623404888362e-05,0.9999255055982107,0.9040345701743795,0.09685545395852813,0.9995708504781672,0.00035417445860836994
4100,0.8313833023790981,0.16638493562092038,2.743378000968198e-05,1.081041507014249e-09,7.559069624173141e-05,0.9999266777462428,0.8976604006435839,0.0995488595985067,0.9995463434625576,0.00037267208131524707
4200,0.8213726158634226,0.17128314548230014,3.0227101675694916e-05,1.1897196954134798e-09,7.527713649240232e-05,0.9999219469649309,0.8989062632636573,0.1010912603157342,0.9995501146394932,0.0003848209583738057
4300,0.8160689435865565,0.19045047271358126,3.1525709106267744e-05,1.3473726482220579e-09,8.355069742387275e-05,0.9999160963904358,0.8931272091968067,0.10078363839839698,0.9995442966432494,0.0003898852264594836
4400,0.8112426966084624,0.18676942774895358,3.532733039172589e-05,1.5708037699420914e-09,8.467826270040972e-05,0.9999153757903374,0.8912196031615226,0.10902659069898017,0.9995146810604473,0.0003899256064422073
4500,0.8018464421734021,0.19379424086943337,3.704381473669538e-05,1.7202024437349256e-09,9.0793582537097e-05,0.9999085347542277,0.8921423264809191,0.11004572905232912,0.9995108138490272,0.0003911876600623888
4600,0.8033605844874382,0.20080072749215064,3.821668882926427e-05,2.0238119104111827e-09,9.253688862654569e-05,0.999906561883779,0.890066216674119,0.11120815329927553,0.9995077636073915,0.0004136340614935615
4700,0.7832127326304459,0.20471593377917416,4.136704660196715e-05,2.26669367177221e-09,0.00010079814215591729,0.9999037264320844,0.8925007652845356,0.11082346931838362,0.9994836441432179,0.0004197436243584356
4800,0.788776784844747,0.22342912191497277,4.4333289929801484e-05,2.558539834265202e-09,0.00010215620498148337,0.9998968357382465,0.887356202166043,0.10976613255502034,0.9994814787834517,0.00042946285564511393
4900,0.7770728753330629,0.21820535420358972,4.6988711918065025e-05,2.8137236279927858e-09,0.00010358352797537029,0.9998953679476471,0.8860381545071769,0.11395861021082447,0.9994665930252489,0.00043442934669202796
5000,0.7635070898763454,0.23111893511845147,4.983603530110277e-05,3.1804511119661094e-09,0.00010935957690601533,0.9998923497836171,0.885797553882193,0.1148652531173052,0.9994430563366629,0.00044601074584204117
