milliseconds,Z1,Z2,Z3,Z4,E1,E2,E3,E4
3900,0.500476314483551,9.999973668351215,9.999990911754361,99.99998185465019,2.3493486832002134e-05,2.5980717395949068e-05,9.072517304432335e-06,1.7862707514572316e-05
4000,0.5004771979734641,9.999973968970828,9.99999098395916,99.99998190535891,2.3620546808686496e-05,2.544828205351325e-05,8.90315030877082e-06,1.7811377512370874e-05
4100,0.5004773707919724,9.99997478746166,9.99999120587123,99.99998177174646,2.357802189932228e-05,2.513248751672205e-05,8.943194857199668e-06,1.8023461532882187e-05
4200,0.500476840741207,9.999974293576749,9.999991155729875,99.99998230912715,2.307531156057086e-05,2.5707112248848945e-05,8.877160475813165e-06,1.790072462155415e-05
4300,0.5004775220407759,9.999975382960422,9.999991435516348,99.99998236511102,2.2770016544407253e-05,2.5557049187556164e-05,8.7174859122582e-06,1.7771506855122492e-05
4400,0.5004771167308841,9.999975228467274,9.999991338505598,99.99998228921979,2.340856971081737e-05,2.4490273797259026e-05,8.760394702578387e-06,1.7790987875029047e-05
4500,0.500477526541318,9.999975722225996,9.999991414116211,99.99998232871344,2.239862874426901e-05,2.502261691126383e-05,8.583748904146314e-06,1.73432687362962e-05
4600,0.5004781869609013,9.999975483296552,9.999991421536768,99.99998304819891,2.2885478513562025e-05,2.418423478197701e-05,8.452288417441558e-06,1.7414115176011875e-05
4700,0.5004781720000258,9.999976072232155,9.999991750442206,99.9999831005157,2.274447299992023e-05,2.4206133948076343e-05,8.542697448697807e-06,1.7397056254522426e-05
4800,0.5004780227669046,9.999975959912094,9.999991609713199,99.99998325042307,2.190751692239499e-05,2.4073358626630726e-05,8.441104342494749e-06,1.697698876510443e-05
4900,0.5004786982246745,9.999976468764688,9.99999165453368,99.99998285164827,2.2559852967569177e-05,2.4116429662550592e-05,8.344610000544656e-06,1.6523723936426516e-05
5000,0.5004789752654293,9.999976625059865,9.999991897931313,99.99998355549612,2.2046881485066565e-05,2.4250330082679627e-05,8.058491094726284e-06,1.6933357382100786e-05
