milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194914.959597908,28685704.873184353,22773127.20064575,19.219948702318494,0.0,0.0,0.0,0.0,0.0,0.0,208184851.44119868,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.2783833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.794526811691,47177762.40175519,13047243.458857577,5092450.50515665,237222920.5688978,6.494406062984784,0.009790030988315308
3500,32194915.731644962,28685708.36407485,22773132.27745057,19.219948716110007,0.0,0.0,0.0,0.0,0.0,0.0,208184851.36808452,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.1720157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.723132782314,47177763.12292735,13047243.926417189,5092450.470100943,237222920.22481072,6.494406105945669,0.009790030988483179
3600,32194918.708769895,28685696.857193142,22773132.15277641,19.21994895690801,0.0,0.0,0.0,0.0,0.0,0.0,208184851.39687362,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.050137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.756593100614,47177760.95552606,13047244.467954293,5092450.480902904,237222920.1122517,6.494406086930917,0.009790030990930476
3700,32194919.473851126,28685700.163735352,22773131.742648263,19.21994875071051,0.0,0.0,0.0,0.0,0.0,0.0,208184850.41522318,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.06002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.819415771504,47177757.94635271,13047244.638646748,5092450.555654465,237222919.75759268,6.494406078676236,0.009790030993665367
3800,32194920.225760333,28685689.64475067,22773130.58677416,19.21994851209611,0.0,0.0,0.0,0.0,0.0,0.0,208184855.4472369,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.892994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.833147994024,47177763.344471976,13047244.860971218,5092450.474235775,237222919.65855414,6.494406047450882,0.009790030987844752
3900,32194920.27613387,28685684.94350601,22773132.32483419,19.219948569360096,0.0,0.0,0.0,0.0,0.0,0.0,208184853.9115578,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.8133497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.751073014584,47177759.489684485,13047245.04552549,5092450.539046403,237222919.45259786,6.494406089753243,0.00979003099312762
4000,32194921.77935656,28685694.736033726,22773130.640579328,19.219948972470103,0.0,0.0,0.0,0.0,0.0,0.0,208184853.11428773,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.348756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.72147176738,47177763.35790743,13047245.330093015,5092450.539177682,237222919.01738232,6.494406037326677,0.00979003098836405
4100,32194922.673690617,28685688.40763843,22773131.670974907,19.21994900214226,0.0,0.0,0.0,0.0,0.0,0.0,208184852.29356995,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.1373453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.837851682481,47177759.79681954,13047245.647514047,5092450.526290468,237222918.88278842,6.494406107151258,0.009790030989929652
4200,32194923.16687642,28685681.79394321,22773131.040359043,19.21994852472425,0.0,0.0,0.0,0.0,0.0,0.0,208184854.2268379,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.576671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.784738250137,47177763.031355545,13047245.963158265,5092450.513409099,237222918.42141575,6.494406102952739,0.009790030990481372
4300,32194924.40283434,28685693.194538236,22773136.161615502,19.219948599551824,0.0,0.0,0.0,0.0,0.0,0.0,208184853.11554387,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.4683967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.76352027799,47177762.82135009,13047246.080346484,5092450.57733345,237222918.2462601,6.494406079421981,0.009790030987778881
4400,32194921.298078235,28685680.373500813,22773132.035830107,19.219948399769752,0.0,0.0,0.0,0.0,0.0,0.0,208184854.5203058,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.0083866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.841932578702,47177761.08844132,13047246.695206279,5092450.540196267,237222917.78093302,6.49440603362149,0.009790030990586342
4500,32194923.088824954,28685680.270204272,22773132.761684768,19.21994848730129,0.0,0.0,0.0,0.0,0.0,0.0,208184851.51268265,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.2499156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.813719503942,47177760.67319424,13047246.707862347,5092450.499027518,237222917.42735806,6.494406117024183,0.00979003099174461
4600,32194920.098077465,28685685.888112593,22773131.07753329,19.219948406870657,0.0,0.0,0.0,0.0,0.0,0.0,208184850.57303205,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.2603374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.820002717672,47177764.064623564,13047247.130458517,5092450.474175606,237222917.41995507,6.494406113817119,0.00979003099255888
4700,32194922.240506545,28685693.678586088,22773131.59718431,19.219948372750203,0.0,0.0,0.0,0.0,0.0,0.0,208184853.52502447,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.4657354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.713533018548,47177758.05738352,13047247.17980538,5092450.576135169,237222916.84309077,6.494406101953681,0.00979003099156322
4800,32194917.53874133,28685687.49584677,22773129.95859418,19.219948932471308,0.0,0.0,0.0,0.0,0.0,0.0,208184851.53861567,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.0628076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.780291558582,47177763.84116627,13047247.744190702,5092450.522381432,237222916.56732476,6.494406067764853,0.009790030989677642
4900,32194917.77643183,28685692.481471203,22773133.92133396,19.219948498714498,0.0,0.0,0.0,0.0,0.0,0.0,208184852.6652912,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.038234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.813960968306,47177759.89970327,13047248.006910048,5092450.516162909,237222916.70918718,6.4944060808774084,0.00979003099330638
5000,32194916.144130547,28685696.004593667,22773128.00416646,19.219948990784047,0.0,0.0,0.0,0.0,0.0,0.0,208184852.44148767,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.7007046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.734631240683,47177761.6207367,13047248.203878669,5092450.473299684,237222916.16200906,6.494406105908718,0.009790030995244458
