milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194913.32583416,28685710.242925104,22773126.53631196,19.219948676317276,0.0,0.0,0.0,0.0,0.0,0.0,208184850.56929958,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.978627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.792785039934,47177759.30280009,13047243.696757002,5092450.501368984,237222920.6245696,6.494406049179028,0.00979003098521978
3500,32194917.408859216,28685698.73399579,22773130.564212583,19.21994836439198,0.0,0.0,0.0,0.0,0.0,0.0,208184852.004621,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.691229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.817309252709,47177764.10262574,13047244.1489432,5092450.507906613,237222920.56671923,6.494406066739006,0.009790030992402197
3600,32194916.480167575,28685702.58175961,22773126.64589034,19.219948637609207,0.0,0.0,0.0,0.0,0.0,0.0,208184853.22431564,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.7224693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.802333548012,47177764.38069082,13047244.338315347,5092450.465756055,237222920.0734432,6.4944060494819436,0.00979003098953722
3700,32194918.93274049,28685693.620693043,22773132.7195501,19.21994902975914,0.0,0.0,0.0,0.0,0.0,0.0,208184854.11233604,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.4687357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.77513121199,47177758.23225447,13047244.667312123,5092450.572897298,237222919.8875956,6.494406078583628,0.009790030991142182
3800,32194922.46627314,28685697.453250352,22773134.007219825,19.21994858122465,0.0,0.0,0.0,0.0,0.0,0.0,208184851.4341769,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.8222675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.781064539704,47177760.82694173,13047244.869558936,5092450.51390789,237222919.73794526,6.49440606229286,0.009790030990339897
3900,32194921.50518478,28685691.048973024,22773129.27331145,19.21994895977828,0.0,0.0,0.0,0.0,0.0,0.0,208184852.4101313,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.0530744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.789341470952,47177758.67224706,13047245.271600997,5092450.471291563,237222919.3688687,6.494406094684791,0.009790030989411717
4000,32194923.378261577,28685692.180152185,22773133.668126814,19.21994861684571,0.0,0.0,0.0,0.0,0.0,0.0,208184852.54145685,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.445399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.83903833065,47177759.01446233,13047245.597750962,5092450.525377265,237222919.11530557,6.494406096764247,0.009790030989737353
4100,32194923.42382675,28685691.642445464,22773136.901396003,19.219948492729177,0.0,0.0,0.0,0.0,0.0,0.0,208184853.78093702,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.0392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.746350846346,47177760.17691177,13047245.823369293,5092450.525755777,237222918.70634103,6.494406079583222,0.009790030988811706
4200,32194921.50494232,28685681.05947637,22773130.972878173,19.219948611482472,0.0,0.0,0.0,0.0,0.0,0.0,208184853.5080495,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.5812783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.791569372903,47177760.68713683,13047245.778267346,5092450.5783953145,237222918.22791526,6.494406090213118,0.009790030992527392
4300,32194924.55419193,28685693.160033807,22773134.940271568,19.21994852899559,0.0,0.0,0.0,0.0,0.0,0.0,208184856.9040477,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.2867293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.777172712742,47177759.36447771,13047246.440211356,5092450.534926786,237222918.16001126,6.494406066715067,0.009790030986929871
4400,32194922.88666533,28685688.035816975,22773134.15722478,19.219948564352745,0.0,0.0,0.0,0.0,0.0,0.0,208184856.7226828,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.80279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.798660729459,47177762.448769264,13047246.445801089,5092450.579680644,237222917.7192724,6.49440609074031,0.009790030988725142
4500,32194923.474403396,28685680.618714865,22773134.165596806,19.21994892637254,0.0,0.0,0.0,0.0,0.0,0.0,208184851.24003682,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.1220007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.79284370211,47177759.57744849,13047246.936836949,5092450.558240451,237222917.7011771,6.494406073967415,0.009790030987223074
4600,32194921.171796072,28685682.360342003,22773130.646851577,19.219948958030624,0.0,0.0,0.0,0.0,0.0,0.0,208184854.86557865,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.8480935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.773053539282,47177763.00873975,13047247.126230696,5092450.471352548,237222917.3568626,6.494406036054459,0.00979003099250073
4700,32194920.113211155,28685688.59515027,22773129.65815107,19.21994855240793,0.0,0.0,0.0,0.0,0.0,0.0,208184855.44377986,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.5374503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.73316325265,47177764.10013997,13047247.215888783,5092450.50223513,237222916.92932177,6.49440603988639,0.009790030994370903
4800,32194916.771499522,28685694.479502976,22773128.00710147,19.21994842669116,0.0,0.0,0.0,0.0,0.0,0.0,208184857.14556605,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.572523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.741052591515,47177757.80300249,13047247.428780943,5092450.551377946,237222916.69307008,6.494406077719493,0.009790030992214722
4900,32194918.317030556,28685697.268196493,22773127.19419561,19.21994852396769,0.0,0.0,0.0,0.0,0.0,0.0,208184852.4718545,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.1550074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.793790216832,47177759.1403166,13047247.667068243,5092450.508619138,237222916.50371817,6.494406091286598,0.009790030990298931
5000,32194920.26108363,28685701.64779774,22773133.055688582,19.2199487181141,0.0,0.0,0.0,0.0,0.0,0.0,208184853.00985143,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.8793154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.788584648737,47177762.21472244,13047248.331560627,5092450.536975744,237222916.43817297,6.49440609088545,0.009790030992657758
