milliseconds,IPTG,ia1_ActiveTF,ia1_InactiveTF,p1,p2,p3,pAUR1,pSLS1,pSLS4,proAUR1,proLACI,proLAMDAR,proSLS1,proSLS4,proTETR,ter1,ter2,ter3,ter4,ter5,ter6
1900,9900.405118159671,-0.9270871078333787,199.09013347833627,10.0,10.0,10.0,10.0,10.0,10.0,3.9792947756237664,2.609650167685363,2.8140093647900524,1.6763476589729638,2.5847577072356156,3.038720196552789,10.0,10.0,10.0,10.0,10.0,10.0
2000,9901.051071968033,0.6283331695369833,200.36161620384894,10.0,10.0,10.0,10.0,10.0,10.0,4.106980822517409,2.6650588488634384,2.8683303653186387,1.7688871959464973,2.5936499377202242,3.0754201647399224,10.0,10.0,10.0,10.0,10.0,10.0
2100,9899.680011956436,1.0871835591283991,199.314374559949,10.0,10.0,10.0,10.0,10.0,10.0,4.106176386902176,2.7819653137575533,2.912326830531348,1.8796083689636416,2.7031777141472073,3.053686923783782,10.0,10.0,10.0,10.0,10.0,10.0
2200,9900.7193481271,0.31173591127793754,199.96984791003834,10.0,10.0,10.0,10.0,10.0,10.0,4.256882101156275,2.7882987353875706,2.845825195993054,1.9583008679540792,2.6703064166109916,3.1705974502718135,10.0,10.0,10.0,10.0,10.0,10.0
2300,9899.670929351834,0.7735011120970127,200.82140298704903,10.0,10.0,10.0,10.0,10.0,10.0,4.147581227179472,2.8587306051240855,2.9922201784584237,2.043538603515186,2.721313843735979,3.257173538771841,10.0,10.0,10.0,10.0,10.0,10.0
2400,9899.6395241932,-0.24816489984493115,199.26876900831545,10.0,10.0,10.0,10.0,10.0,10.0,4.218254011602595,2.8209069663524824,2.87913327547195,2.273996883761331,2.740715899100327,3.197474595197754,10.0,10.0,10.0,10.0,10.0,10.0
2500,9900.885168032382,0.1782066384644612,201.31388578963086,10.0,10.0,10.0,10.0,10.0,10.0,4.181278962839018,2.929801343616822,3.0078400774981287,2.220359251525491,2.83721341955875,3.3720521511550365,10.0,10.0,10.0,10.0,10.0,10.0
2600,9898.796175071871,0.33011982264941275,200.00170655798925,10.0,10.0,10.0,10.0,10.0,10.0,4.364189425124487,2.9140046871117984,2.990583363750065,2.420301044547709,2.7384067378933508,3.303938666978579,10.0,10.0,10.0,10.0,10.0,10.0
2700,9898.630373279415,1.0615877290543287,199.95291626475014,10.0,10.0,10.0,10.0,10.0,10.0,4.375103007281317,2.9555133222975853,3.001744542226206,2.368366525458061,2.850697799665267,3.341620613325968,10.0,10.0,10.0,10.0,10.0,10.0
2800,9900.64464482969,-0.4140973563309676,200.17754095203495,10.0,10.0,10.0,10.0,10.0,10.0,4.249628216939907,2.9541657105704617,3.1159182893601463,2.594477678374116,2.8310032223823676,3.382469037882082,10.0,10.0,10.0,10.0,10.0,10.0
2900,9899.508241225221,0.5351434007974838,200.0412554635933,10.0,10.0,10.0,10.0,10.0,10.0,4.356690788279493,3.08705052546067,3.1285113277036642,2.6288967860089847,2.919863863286782,3.358284855797105,10.0,10.0,10.0,10.0,10.0,10.0
3000,9898.636690743593,1.2097880339090663,198.72125273789158,10.0,10.0,10.0,10.0,10.0,10.0,4.418899695156188,3.1630291620524926,3.209724607163889,2.6390617477215046,2.83503789482379,3.4057300871714586,10.0,10.0,10.0,10.0,10.0,10.0
3100,9898.79834896977,0.1637924555353321,199.61329109058062,10.0,10.0,10.0,10.0,10.0,10.0,4.219766322791479,3.115747442448555,3.3073668722872154,2.739303887082887,2.9575489384849143,3.5120670277258816,10.0,10.0,10.0,10.0,10.0,10.0
3200,9901.100431892417,0.7021249279721377,199.08337893311182,10.0,10.0,10.0,10.0,10.0,10.0,4.402317614960978,3.134512104232977,3.2521592229947873,2.874057572421775,2.938412142725721,3.443825747255933,10.0,10.0,10.0,10.0,10.0,10.0
3300,9901.346909153763,1.222430775728212,200.61393391404587,10.0,10.0,10.0,10.0,10.0,10.0,4.205238638475127,3.2438589178270663,3.3090545217518685,2.8372100339096833,2.971883278365482,3.5514887303714224,10.0,10.0,10.0,10.0,10.0,10.0
3400,9900.227299199294,-0.9020249753125316,199.89922364324966,10.0,10.0,10.0,10.0,10.0,10.0,4.38167869317823,3.2403571816337244,3.2359700075843993,2.926916328744939,2.9984209139829288,3.633733011849866,10.0,10.0,10.0,10.0,10.0,10.0
3500,9899.020048299044,0.33076219876320473,199.47159163210384,10.0,10.0,10.0,10.0,10.0,10.0,4.410367640772457,3.1865854247111973,3.309096631947417,3.077432521960117,2.9547024703683693,3.529032881035489,10.0,10.0,10.0,10.0,10.0,10.0
3600,9898.826181118773,0.998955169206412,199.30298910939374,10.0,10.0,10.0,10.0,10.0,10.0,4.241720970152203,3.2534080638725764,3.432503755130754,3.1079340437110554,3.0395517883149465,3.706353296156315,10.0,10.0,10.0,10.0,10.0,10.0
3700,9901.18327710735,-1.1841693620255287,199.3273494809325,10.0,10.0,10.0,10.0,10.0,10.0,4.251296211121686,3.2050420237851083,3.4096505227784375,3.3330952719694693,3.099831346481343,3.5994101891428167,10.0,10.0,10.0,10.0,10.0,10.0
3800,9899.544337190857,-0.32634092071158394,199.80410907898084,10.0,10.0,10.0,10.0,10.0,10.0,4.351015188878469,3.212073048698032,3.52253333375511,3.3792502035105025,2.9927387649705657,3.6764571812312163,10.0,10.0,10.0,10.0,10.0,10.0
3900,9898.83750825122,1.359854133610283,200.82143060029216,10.0,10.0,10.0,10.0,10.0,10.0,4.359716697647843,3.228188793650579,3.4437796520667536,3.3441851912803506,3.0383271521834807,3.696311194170059,10.0,10.0,10.0,10.0,10.0,10.0
4000,9899.381495338832,0.017975644488252573,200.61689376978177,10.0,10.0,10.0,10.0,10.0,10.0,4.204294638093669,3.381563083012278,3.4176452853277635,3.556014480736092,3.1187129629247914,3.694083212926173,10.0,10.0,10.0,10.0,10.0,10.0
4100,9898.622270438434,0.1725565519456015,199.43572158116865,10.0,10.0,10.0,10.0,10.0,10.0,4.239034757888085,3.4129935289949307,3.534553389460857,3.4398756400201416,3.1222711906017846,3.6686936072793386,10.0,10.0,10.0,10.0,10.0,10.0
4200,9899.84003818828,-0.39140885790465296,199.1611493307095,10.0,10.0,10.0,10.0,10.0,10.0,4.280882625779589,3.41798271874229,3.592432087917751,3.6467684413592125,3.1019875135743638,3.760272891636366,10.0,10.0,10.0,10.0,10.0,10.0
4300,9900.305905438356,0.6474850705956715,199.44268462936458,10.0,10.0,10.0,10.0,10.0,10.0,4.259558911917189,3.462610833983622,3.595464266899429,3.605881643350685,3.20512170488433,3.8574927834621775,10.0,10.0,10.0,10.0,10.0,10.0
4400,9899.921479181532,0.2009473759024758,200.25375908126475,10.0,10.0,10.0,10.0,10.0,10.0,4.247290541403564,3.37226880464181,3.593486606694405,3.682691990431683,3.179594530647608,3.8756357480588286,10.0,10.0,10.0,10.0,10.0,10.0
4500,9899.62884634086,0.7048384599340832,199.68342359509762,10.0,10.0,10.0,10.0,10.0,10.0,4.183445010261143,3.3834024402444554,3.6285594572712063,3.8864732308101875,3.281136223810198,3.850196017091688,10.0,10.0,10.0,10.0,10.0,10.0
4600,9898.876733831554,-0.8682484490714724,198.7368051611637,10.0,10.0,10.0,10.0,10.0,10.0,4.252669544486588,3.520802273440473,3.621443030157494,4.027988052602029,3.2137987057963384,3.930423183907022,10.0,10.0,10.0,10.0,10.0,10.0
4700,9898.99638117994,0.8873391076301074,198.63466078109641,10.0,10.0,10.0,10.0,10.0,10.0,4.2282757734482175,3.3731506316465176,3.639355756893783,3.955153795044089,3.2944270181100497,3.7798807112873156,10.0,10.0,10.0,10.0,10.0,10.0
4800,9901.093718216707,-0.3989415363640626,200.8232074756162,10.0,10.0,10.0,10.0,10.0,10.0,4.0448678159332765,3.4733888092583007,3.721070021017617,4.061370225962454,3.294607158440376,3.84315062623248,10.0,10.0,10.0,10.0,10.0,10.0
4900,9900.823334297305,0.467666822997033,199.38241852199636,10.0,10.0,10.0,10.0,10.0,10.0,4.120133401248494,3.441500304147347,3.74115986631374,4.1752755962589125,3.3369692797564534,3.9217268563218517,10.0,10.0,10.0,10.0,10.0,10.0
5000,9899.117700722109,0.4312680225222925,201.01752937299182,10.0,10.0,10.0,10.0,10.0,10.0,4.19058325442832,3.5169883350584925,3.7522242083458255,4.242921754650877,3.374507976734269,3.9604677422961294,10.0,10.0,10.0,10.0,10.0,10.0
