miliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
1400,0.009095829666244209,0.37108228450929726,0.6225686409057465,0.6170762275187783,0.12679889332007488,0.031217398223031607,0.020820647718502183,0.2440790460135982,0.100212363697522,0.3167363463214303,0.6760659839537707,0.9593228199499348,0.3566209762324185,0.18062847122241915,0.20599125791677322,0.1551423909257356,0.19879321869614916,0.15311320378858068,0.31257876622666997
1500,0.00899742302981578,0.36916842564201846,0.622754590886591,0.589551075050746,0.1323321366481932,0.030562227106306107,0.01988958832717348,0.23359566772351076,0.09119820253305953,0.33199116159905473,0.7033094217333199,0.9197422420871645,0.35492121515151337,0.1770695131357761,0.20339165574836862,0.15819624165527477,0.19390276236291598,0.15613393660619387,0.31182885164611013
1600,0.00897002915282514,0.36806137707016107,0.6248653705239529,0.5688132774083481,0.1357374288354676,0.032687620508748294,0.02291854937668178,0.2108938334609552,0.10118111075978695,0.3604061320269679,0.7620453539410296,0.8966394835867327,0.3503940914135699,0.17497254705616458,0.2002235554810604,0.16150159687006913,0.19025934449455348,0.16336845823129886,0.3112435009639165
1700,0.00882709765087027,0.3680840863854295,0.6305286636855518,0.5177590439917549,0.14462946853577308,0.03189632750705526,0.015305258506333127,0.18476686684027405,0.12571555518331023,0.3918269786347861,0.7838009074639755,0.8593342985214277,0.34883888291573995,0.17064977020969632,0.19702859725713356,0.1656677440649924,0.1834271285480376,0.1672465747780033,0.31058854003699343
1800,0.008833383380307267,0.36214318781490923,0.6261921864563166,0.5097035177735035,0.1482758314038538,0.0328869426894733,0.025602665102146743,0.1710169268860744,0.13014323602370606,0.4118217252080626,0.8366375991800639,0.8432440207075783,0.3459763460727731,0.16762426960188534,0.1958862692193455,0.16951969075303452,0.17660299842479377,0.17255352693745254,0.310010210402981
1900,0.00887338421789512,0.3556436016394721,0.6285626428209127,0.4904786943831936,0.15286873405218987,0.030591643497415773,0.02266623840022914,0.1590838152333444,0.1443710655245672,0.4341606748796704,0.8622258201150865,0.8126226725017744,0.34338734679853306,0.16416891348088786,0.19302834229473378,0.17144276637175984,0.17344882388890076,0.17866732298084428,0.3096616196285753
2000,0.008694600224569568,0.35146334087045844,0.6296731401237955,0.4544402896973556,0.15848116593910044,0.02958242507618072,0.03551347910517091,0.13492968290786267,0.17060907424627206,0.48635503484245723,0.8840695452789533,0.7656749667163192,0.3405059806766714,0.16090310171514594,0.1889598794098792,0.17262210819801374,0.1656712979060003,0.18053008478638485,0.3093241195383059
2100,0.008659512459166753,0.3455523622752088,0.6215283100374124,0.4427617197631921,0.16323747711339584,0.0334790115657468,0.03390825705884699,0.11752283099105379,0.17823949195673458,0.49211908618937483,0.8966171265779816,0.7368215564939248,0.3335472361934006,0.15721517805309895,0.1882427141742283,0.17522280025572004,0.16251455300144632,0.18806010790097594,0.3092593896805461
2200,0.008376248948370931,0.3426543949861854,0.623038179405647,0.42196040810048496,0.1646191872401404,0.033727335512436014,0.04235783262519411,0.12099406379280876,0.19591137124997715,0.5463874082038501,0.9249581906508311,0.6959784743085905,0.3304630326827447,0.15030576663985024,0.18441864964256735,0.17647984196872166,0.1550697179766783,0.1914333541126207,0.30924108954323937
2300,0.008443903634116573,0.33881740919927233,0.6126229555640791,0.3906006088421874,0.16998612444141864,0.032917054114502624,0.05692314348114764,0.09274462153526655,0.20665231034920384,0.5535879793524846,0.9460237305910824,0.6735307560752146,0.3263893546993235,0.1469566207657092,0.18444217085160497,0.178557576539075,0.14930112074011845,0.19280415010057753,0.3094069872739575
2400,0.008282880471865085,0.3348298146107265,0.6103503452856593,0.37152246042526477,0.17864718349199024,0.0341014582436443,0.05835959185168911,0.09460011374404396,0.2188893825869515,0.5953115198554618,0.9701480227614792,0.6330008712027169,0.32346329721274364,0.14553905765776462,0.18163353237311564,0.18075314147143648,0.14641270521579675,0.19835133975979,0.3097440749152236
2500,0.00822384134977327,0.32897307733946257,0.6049640845688106,0.34744545802494436,0.18079079011796512,0.03568437923910584,0.0731979708564462,0.09331318864213614,0.24084385196427832,0.6284846461403456,0.9653218296616265,0.6019468000725942,0.32340157269895664,0.14121877855139817,0.17887619073246436,0.1814942628004287,0.13870715682713813,0.19948566921465208,0.3100117360077417
2600,0.008030055194612157,0.32779737758405186,0.6008865876219669,0.3255406509347845,0.18348585074761303,0.037372595266757146,0.07360818018449307,0.08202998534750457,0.2606773903504301,0.6405676876754949,0.9792443832392758,0.5751171793602833,0.31810688608706156,0.14000771584932517,0.17706555898135182,0.18163588087530613,0.13383745248180104,0.20284749179045022,0.3101871304899383
2700,0.007856831409553077,0.3255056881506871,0.5918144327177511,0.3172600014980189,0.19063774863123234,0.03715228899087952,0.07750313145948928,0.0619250593356558,0.2846462360620505,0.6785285109367868,0.9759518068749642,0.5309451285038347,0.31409248733794576,0.13556118979337778,0.17234869212523132,0.18290817068020027,0.13099882538919433,0.20479968081112004,0.3103916505575486
2800,0.007855654831176444,0.32158972575984013,0.5881640748972364,0.2946117256597479,0.18968601165116541,0.04117962946530734,0.09504737157958945,0.0647047386144822,0.29438578459305054,0.6785270416503846,0.9989702348898702,0.5141629636576784,0.31091915744001847,0.13667461829794889,0.17268609820596753,0.18245469040631968,0.1257233380631016,0.2128847448042909,0.3110811178909393
2900,0.007855725626925734,0.31559683541620037,0.579902191651908,0.29723313501793697,0.19363828203678413,0.04384738517217922,0.11053525379028056,0.05437829679684416,0.31763594913472554,0.701768191456259,0.9822431393071445,0.4791641643582232,0.30629002914202536,0.13355795034715573,0.17092057096718322,0.18233421450800702,0.12267068735225295,0.21639052196784153,0.3111983486865691
3000,0.007660057036959639,0.31692563768332876,0.5712142698123134,0.2724599705914398,0.20201636299479805,0.04557696711277035,0.12304413512513689,0.05494243338601925,0.33252893897290603,0.7259998946170211,0.9885979488422163,0.4575299954222916,0.3043388729506363,0.1298246242690099,0.1671082131586551,0.18314000587872792,0.11876010352606033,0.2170560258460324,0.3119032838740794
3100,0.00768451559897592,0.31434680845240187,0.5627915575551263,0.24823275045176743,0.20349216722171884,0.04772703276130587,0.13479224920889987,0.03602011803867821,0.3404215056044008,0.7717801787390538,1.0064876723417304,0.42857825958281737,0.30262748967927733,0.12899193236426817,0.16379442910776038,0.1825337538524011,0.11538108907194941,0.21831200368305917,0.3121665444365431
3200,0.0076654466771620255,0.313503460493795,0.5540772843651891,0.2536923417804656,0.2042190505632072,0.0535918617834655,0.14982058112358645,0.04424221029717816,0.37060581418351013,0.7932964350769701,0.9924768856071048,0.39236061316257004,0.2957620240020047,0.12641132588615214,0.16350944655905936,0.18168582228208713,0.11508978402660427,0.22197489849690752,0.31267106975511344
3300,0.007606502623483121,0.31449362697886146,0.5417205055299891,0.2182046686534856,0.20764983731837197,0.05652249393191194,0.16838200084568644,0.030013228958385565,0.38253970137207016,0.8079949737320058,0.9862615861466015,0.3735411099904792,0.2925751604305012,0.12324062557578944,0.16249266334020493,0.18099432091832324,0.11258349391641992,0.22337117388247874,0.31294076247453495
3400,0.007481299425336161,0.3135588309182796,0.5347232655348119,0.22836192185675216,0.21032390036063214,0.060823630860912144,0.1789761765081031,0.023025549565894893,0.4015528336028374,0.8183991223193214,0.9696010171126813,0.35234003695508304,0.2889122727282798,0.12222261427572692,0.158747403016987,0.18120689621854158,0.11073440621036873,0.22941920886228256,0.3132960369981597
3500,0.007459102828549991,0.31413314914029133,0.5264654637179108,0.19622042115663732,0.21151953995575984,0.06521097565051936,0.20122719561665448,0.02772342824797363,0.4403055343280805,0.8400750219259958,0.9652836369506855,0.3401866389025463,0.28579591419158995,0.1196704927467263,0.15545471106677614,0.18049495577166497,0.11005377504907427,0.22850602670339876,0.3135357123395375
3600,0.007627626514039248,0.3196912801924744,0.5165358531686539,0.18256904334272067,0.21927590716228093,0.07039664948740013,0.21797249406846364,0.019415419809790984,0.458046383378124,0.8560482331526326,0.9701668864144903,0.29610276428916726,0.2816547463583876,0.11837807761189748,0.15408978923338257,0.17869038389805914,0.10904732349736761,0.23502400164228632,0.31370336942040833
3700,0.007570534497917859,0.3207934738634303,0.5060230395871284,0.17484266725962647,0.22048328249133373,0.07632532477661398,0.2237863102753188,0.036397684036085294,0.4697770357919996,0.8601671744856757,0.9677783529637335,0.27589955558873325,0.2786254539481533,0.11635634976019024,0.15154300186855846,0.17938969895262916,0.10891107677242531,0.23557258614736107,0.3139949519077828
3800,0.0077408296190978115,0.32676889969925865,0.4939339585843634,0.17502853842573685,0.2190451726113592,0.08285766618355007,0.24943891837174123,0.024426625634734925,0.4815423956779865,0.9016177062835493,0.9550693049263409,0.27078731804755896,0.2768421896250074,0.11589801337036874,0.1515701144900519,0.1770725864459863,0.10789244064657016,0.23955325247362952,0.31417874124911194
3900,0.007770291701069462,0.3264216241739061,0.49050405741284064,0.16949647302516194,0.22162370385385122,0.0891791817811868,0.26584930503824483,0.01385134319609186,0.5063869834697169,0.9021898742183572,0.9427512781620021,0.26204105376496345,0.27104534842715483,0.11486313420636762,0.14809037056141383,0.17686188951222181,0.10932861216048555,0.24069968862108324,0.3141788619266702
4000,0.00785088070679317,0.33129160521474976,0.47860416330834177,0.16222451598557672,0.22468932558437635,0.09836728535311964,0.2901629416522863,0.01685174720995496,0.5352097022718966,0.9270331685905049,0.9170821378741559,0.24268503764737057,0.2678438349307846,0.11362012207133892,0.1479328921196738,0.17692066410399745,0.11046706680579417,0.24385629874322745,0.31398714975963365
4100,0.007853878309986767,0.33470473681545093,0.47249208107012297,0.15280602109768165,0.2272053113156913,0.1065112252221411,0.30735882372331313,0.013698651972170687,0.5523193110994551,0.9155518535057996,0.9080798588092438,0.23707953162602913,0.2671845110601671,0.10838751189832839,0.14468089866324374,0.17755886293263518,0.11302973685501938,0.2459536116091437,0.31398377015220164
4200,0.00813110321556871,0.3398080281519542,0.45879085109648815,0.1545336547312805,0.22790698196431988,0.1106633943095895,0.3323892212803499,0.007283082068883855,0.5822226885187269,0.9542504829549457,0.8910348926082063,0.2067157918488191,0.2625227378225378,0.10806521011201888,0.14236075071645643,0.17742368064313596,0.11441191441131762,0.2448535455340791,0.31359436306214145
4300,0.008204248487888975,0.3487333305487857,0.4533647078330299,0.14700552367001024,0.2282115643159488,0.12338769151096284,0.34250293714653296,0.0241266046859169,0.587792926203471,0.9461088631896101,0.8687592270437736,0.1935867654167696,0.2584331108408815,0.10871714199610032,0.14117720415810214,0.17588373839345328,0.11778462714681733,0.2522950057257419,0.3133581230737504
4400,0.00842526826905475,0.35252424474350336,0.43968300128900745,0.1400619616033028,0.229540900519012,0.13219563978199733,0.3676894724738245,0.003119341451807865,0.6008689253345567,0.9656689056073353,0.8569926809523244,0.186377167034326,0.25401516573770067,0.10633065917226765,0.13878324389326308,0.17618101903709674,0.12136169287570416,0.25561535681737235,0.31296658063331795
4500,0.008478507139420425,0.36206922535703406,0.43260848682842434,0.13596570769073194,0.23456509993059552,0.13969550708877815,0.385570593039697,0.018247780636166666,0.636133776141649,0.9739503766206872,0.8450172780993255,0.18090409758421444,0.250855215982697,0.10511139624383964,0.13516230263516785,0.1764302611229048,0.12656652650056688,0.25592323835597125,0.3126033754020989
4600,0.008742534705595627,0.36887298248569844,0.4246114475848121,0.11302795936167909,0.23218891473046893,0.14848227541984577,0.4094405869452815,0.019453800741337277,0.6561849468115509,0.9813131283194965,0.8424238449422626,0.17265054337657135,0.2481881310586352,0.10723819052641424,0.1343023031170772,0.17604180478217296,0.129515786930224,0.25954326472353473,0.31213898008505386
4700,0.008896450901552999,0.37865810759511226,0.4155966575799695,0.10686571720099998,0.235361290457263,0.16078181682305806,0.4340664429021127,0.01784516418081472,0.6606735156601431,0.97624240683067,0.8059444155359804,0.167084466751111,0.24726337832443104,0.10520772865068692,0.13370329625739696,0.17691457366387833,0.13354522207403483,0.2620077537686855,0.31131376393082566
4800,0.009017679520152028,0.38361694641238947,0.40643119353854373,0.10403079380326741,0.2338632977530979,0.17397050573605116,0.44674531335639134,0.018439317361971658,0.6807840669128481,0.9858435459575389,0.7940256478125313,0.13188854892792534,0.24403230989910105,0.10490017739114925,0.1313594888643737,0.17840998729393237,0.13878253976731444,0.26221562409310173,0.31088120714398243
4900,0.009208585032516587,0.39335789479114974,0.3951303737041082,0.10704117952293951,0.23242963504217076,0.18281786451834559,0.4810389064415798,0.008198478669575196,0.7047270125149268,0.9994981196790452,0.7928150255386158,0.13386835504457228,0.2389842999153773,0.10167366890016794,0.13007613886514416,0.17796180903002332,0.1462553945444737,0.2705618008565652,0.31004004874957797
5000,0.0095896598104433,0.40416614736987894,0.3897566834079438,0.10372333628549767,0.23720693047919245,0.19295720190318688,0.4981240356463045,0.0032394142245813066,0.7329656886345819,1.0106736855946263,0.7594427968403611,0.11904949911862651,0.23659498365302137,0.1031265784328349,0.12675854403598885,0.17923305296308575,0.1543949755463645,0.2735630243092059,0.3089296549549798
