miliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
2600,0.007957474085404408,0.3272858811359327,0.5957255721881265,0.31702483878370014,0.18131948493735858,0.03708955157108833,0.07204697404484318,0.07129817852114037,0.2604535976917353,0.633208878914677,0.9679866970530181,0.5712645418899492,0.3178507791014932,0.1408661360680259,0.17683053230806414,0.18207353531383794,0.13500605478298017,0.20377048197470393,0.3101492851777612
2700,0.007868938763389614,0.32318167216752036,0.5883156715816049,0.31488496260806925,0.19018090659411857,0.036588944461372966,0.09119060294029564,0.0653556927126134,0.2702968590181196,0.6506727407919565,0.9982670932206966,0.5480180900056424,0.31325783423049974,0.13593184607361977,0.1733353092200351,0.18291602370952875,0.12991453232080852,0.2063031613021147,0.3105002229328633
2800,0.007911520522100432,0.32216265264108984,0.5844049626168568,0.31277582750796246,0.19034771517488822,0.03901284944851603,0.09574574745229686,0.06875736300469776,0.29043059575773006,0.6890270460668417,0.9899299983398441,0.5062829204020428,0.3106018029649696,0.13314323676488388,0.17051184493609112,0.1811955431313881,0.12505310022814847,0.2121254162334159,0.31089796226617394
2900,0.00769389205298568,0.31999460805242486,0.5736465712511577,0.29643488756000846,0.19292108551303747,0.044652929273823694,0.10345003150656028,0.05582615909557018,0.3030662525898436,0.714171754354172,0.989233974710727,0.47308159436017866,0.30735521015670664,0.13243117026254567,0.16947438290181888,0.18229694765688328,0.12332443055102478,0.2128035345375096,0.3113816320407984
3000,0.00776328786359704,0.31504610926391485,0.5670349655504628,0.27411701168194225,0.2007128319081782,0.04760361970025265,0.12004396304716386,0.053512981094636564,0.33907981853665997,0.7478488828420277,1.0046545925517611,0.45307928819084353,0.30266627281888,0.12990316303355642,0.16762984591956712,0.18250212899315654,0.11888775186637393,0.21503794796857006,0.31163505841031497
3100,0.007510881044556039,0.3156206859283152,0.5619523592404678,0.24917306255236266,0.20222580949631883,0.047079652824106526,0.13649742066583576,0.034929781726747336,0.34152560434512547,0.7533504678192032,0.9889435936479171,0.41532229061188863,0.2981459827522858,0.12765878180713805,0.16527390561464925,0.18097197837797294,0.11659063827578603,0.21676653589125533,0.3121342633758104
3200,0.007640293941014928,0.3140820166913422,0.5494409968808449,0.23143627140844822,0.20781861872819507,0.05300688258724389,0.1401192782407921,0.03130932394410729,0.3676427767300077,0.788042572480648,0.9998564551646418,0.38301142863844057,0.29453080747657995,0.12686384077363025,0.1631814729358764,0.1801322649126043,0.11380756543321369,0.2218785083493429,0.31267186651618534
3300,0.007695248621577368,0.3173376734115571,0.5421759962664164,0.23322766403592832,0.20812957257724826,0.05714884864457524,0.1590418489308421,0.03261263097918882,0.3833192840590585,0.8047310333885186,0.9874259357210128,0.3821795356591809,0.29138353413858054,0.12513713426232678,0.1596523079632029,0.18117515259174002,0.11402385835386095,0.22423359985920477,0.31277618132992235
3400,0.007671303627003388,0.3159712057003135,0.5321725266273191,0.22689268393856943,0.20939832083382082,0.06231183003900423,0.1754095239408354,0.041228189317200396,0.4163973712406925,0.8315413869808701,0.977400886947289,0.33728135228131717,0.2875318174480659,0.12275759151363293,0.16010767119888694,0.18111628308465277,0.11199550847820042,0.23000365884486618,0.3132526099457008
3500,0.007558663346613244,0.31764372188169965,0.5219862386338081,0.21961567441966773,0.2171409463139166,0.0653710939782264,0.19743762319362104,0.026200806695822552,0.4360296875810918,0.838603275218822,0.9637397999619862,0.3372975507033786,0.2852098401171113,0.11812188481408488,0.1558434216963354,0.18027961842667417,0.10937228695112677,0.23165032255638313,0.31357726325703345
3600,0.0075162543212581945,0.31981966749573054,0.5203579600026961,0.21028961280190467,0.21946366344129692,0.07035910561832402,0.20808016743032404,0.0216649826689378,0.44602225073036583,0.8498187688318253,0.9548622920828366,0.3110262134261869,0.2807537471768142,0.11688711038867716,0.15568478057509402,0.180050220309303,0.11052108450073617,0.23264114276568537,0.313776493427943
3700,0.007572602762061084,0.32182268052910495,0.508590289874038,0.1860499860939567,0.21777484999366672,0.07688788903862336,0.22602365664590424,0.013555082132950364,0.4760933114496123,0.8745949384988732,0.9457074830223334,0.2935699079588202,0.279137450242457,0.11736073126876159,0.15131820037392466,0.1782439310820761,0.10823448989133863,0.23750314137800202,0.31393506398109217
3800,0.007767585528660036,0.32561494629968196,0.4940514258277838,0.16323239182223842,0.22219336395799494,0.08354785345217434,0.2552667688212703,0.013870479481562399,0.49495164283960924,0.8811419208263773,0.9489200523079784,0.2577818613800479,0.276686989397021,0.11442100346763676,0.15183194863979452,0.1786897424399234,0.10769805712416686,0.23937582339596103,0.3141063781728026
3900,0.007806225586149083,0.3265333177027753,0.4877801807378736,0.17337902845377426,0.2233201780889805,0.09138781914199061,0.2640127532949025,0.012976510641806764,0.5208936284555171,0.902335931328015,0.9407846734961918,0.2687406181541779,0.27000812788457906,0.1129099512989784,0.14989287641943555,0.17783558662387536,0.10856788413491196,0.23761563557007073,0.31395779952832026
4000,0.007845997430114868,0.33355756410103665,0.47846283626256875,0.17241240578807998,0.222848004277029,0.09754380299433384,0.29161757238079455,0.020712000064909815,0.5410047759593303,0.9163829821438985,0.9290234481031413,0.23528161269044937,0.2703292219455835,0.10977802862698989,0.1482971855667404,0.1772032978647955,0.11200926131683514,0.24280802172476693,0.31393625920758017
4100,0.007922894442164465,0.3381988175552541,0.47194257452668437,0.15836192854507491,0.2260172756135032,0.10509582956495322,0.30367955168225896,0.01644806691127564,0.5487827201451454,0.9314267000228036,0.9179009977694587,0.23333628340597332,0.2648577307139187,0.10990225230099623,0.146153977619301,0.17747172891744342,0.11234416868379146,0.24310109349620657,0.31377419000722406
4200,0.007944769843050084,0.3395629221938037,0.4564057737964156,0.15171439221861313,0.2317359925140567,0.11088628931589464,0.3313027400392474,0.020864863374156037,0.5649279008270476,0.9323245825156947,0.8929815339443615,0.20039931266824385,0.2607372221913837,0.11074817956084523,0.1409814371331833,0.1767497196916179,0.11379201336034328,0.24623882343608577,0.3136031028582206
4300,0.008264698787768861,0.349454445850367,0.4531491255455013,0.1249847213758668,0.22728781874373338,0.12383052291981049,0.34482405798604604,0.017573847720670624,0.6000047419834,0.9685074456749929,0.8665047956090033,0.18404022227120606,0.2599648552798339,0.10720205066336314,0.1406502358511531,0.17551330541436536,0.11902291224874742,0.24929354456686745,0.3135080746918185
4400,0.008243304409211333,0.35541789412701347,0.44200216091652195,0.13889531328555405,0.2318442358290847,0.13141262003571028,0.3637529983878952,0.017398441671234065,0.6208042524974672,0.9764976440015775,0.8591515752688086,0.1763611363726021,0.2568626756644409,0.10840539039334723,0.13731687931169057,0.175559647518848,0.12069763960928584,0.2514304767241734,0.31306300164249073
4500,0.008561695728459722,0.3637807042620847,0.43514180663892116,0.11407702800910585,0.23274228041828088,0.1419478757904745,0.38842021345735944,0.01453806385597254,0.6309338490524193,0.9775427742065292,0.8429125580869996,0.183881216528181,0.2516883573036441,0.10452722738855648,0.13708948691801842,0.17715116651333285,0.12410824122039735,0.25599162781466106,0.31270488375539485
4600,0.008740044024698915,0.37136023397078366,0.4245898216315055,0.12091533718279933,0.2316891111378621,0.14944165892718744,0.4065096804622718,0.005450517588261156,0.6435166127162972,0.9964647205744831,0.8303579026506362,0.15435233429264364,0.24892664290508418,0.10343237184373819,0.13624769225694128,0.17789633877187896,0.1285897649023503,0.26130396035023584,0.31222642904869574
4700,0.008936960785496538,0.37905612502072034,0.4102705475039542,0.10548100427326883,0.2354151635113875,0.15962978316701085,0.43562090011798016,0.002507988175792099,0.6655350625571491,0.9957002744667621,0.8266152719443565,0.1436965360471718,0.24610082726846605,0.10638841658525275,0.1337602861040989,0.1769721278941235,0.1342851885633669,0.2620087456971114,0.3116028272453797
4800,0.00898090067611338,0.3851431340430476,0.40712358794691106,0.11148853583932415,0.23309954910450656,0.17405419059313218,0.46001163446151666,0.012886216449152308,0.6862200857402662,0.9924515023594012,0.7903803556881791,0.15389683754151637,0.2421657928391453,0.10248197755820393,0.13020070304875628,0.1786250084937317,0.1393396833164801,0.2665191742121696,0.3107615639858002
4900,0.00920423069450197,0.39509746724776185,0.39460617585450575,0.09907575626829077,0.23221655618656,0.182848506342081,0.479911888662637,0.0034819336586508426,0.6945226127380815,1.0137581390725876,0.7787084050833549,0.13564968206628272,0.23949467997815085,0.10224753465689118,0.12850835572410746,0.17909531001209422,0.14472437669750496,0.26901344944012834,0.30981448302886805
5000,0.009591338598492392,0.40220257072302384,0.38311624012417,0.08387846038212161,0.2369188583913939,0.19394098088040854,0.4888478038795043,0.01749358229124296,0.7151395575380484,0.9929317311722485,0.7646524115007322,0.13838493780891256,0.23678455771519286,0.10321033715047523,0.12536214798713383,0.1808053096576317,0.15409806949359012,0.27276198482485964,0.30911926450641675
